0	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0217§0030.txt	0.0011776348514112454	4.852449164317586E-5	1.6294260192883857E-4	0.0012131054556259342	5.0677600978206534E-5	1.6173051255216697E-5	0.0966587774943741	3.135745766770562E-6	4.659367809073079E-5	2.294596850390869E-6	4.803034042665817E-5	0.06626674710871407	0.013803900519735469	0.07629380723658279	7.044903627719768E-5	0.0023910460529375246	3.4024422428917317E-6	5.016458376666239E-6	3.6303339134361454E-4	3.014517683903057E-6	0.010357606054037289	0.183073857653026	1.179187454947662E-4	2.6025330410119118E-5	6.88904749309175E-5	9.994390941504818E-5	2.0583815065615728E-5	1.5780220867805917E-4	9.72842795397603E-5	0.1171291803558315	6.012789105166186E-6	0.12858140992440398	0.009166742717108604	1.71167826968175E-6	0.0047216240848694	0.04897242943192563	0.015943551813474125	2.510806284435576E-5	5.86464607754628E-5	1.628952411966829E-5	0.027290555704347047	0.08450927140771752	2.9808570647054485E-5	1.9957702534129508E-4	0.0274928440342923	2.087974095356638E-6	5.288237925381797E-5	0.083142411549725	3.0681588075270674E-6	6.567210202638041E-6
1	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0107§0052.txt	0.4691117355948432	5.035454578730012E-5	0.07913283859223506	0.0012588565514365423	5.258885755285393E-5	1.6783002198966685E-5	1.2627678410134465E-4	3.2540073773732485E-6	4.835091347419359E-5	2.381135345343713E-6	4.984175813687062E-5	0.011016324440898822	1.817399094586676E-4	2.0740342002542996E-4	7.310595336015648E-5	0.03194530814352719	3.5307620524537786E-6	5.205649239469146E-6	0.3126960375831084	3.128207294925257E-6	1.4116212304211105E-4	2.295961203202645E-4	1.2236593662557691E-4	2.7006850507629292E-5	0.027178447831281878	1.0371319703479206E-4	0.005914177335188496	1.6375356594454702E-4	1.0095326179801996E-4	1.5455904024392223E-4	6.23955561517046E-6	2.530638978253707E-4	8.394997453936872E-5	1.7762325556673314E-6	0.002542568669682497	0.0013197124547545851	4.495918814470088E-5	2.6054989085173114E-5	6.085825516930371E-5	1.6903867724547733E-5	3.4269883638186656E-5	0.001661325189362529	0.007102313437780584	2.0710387930575477E-4	0.04502959820516788	2.1667200134824776E-6	0.0012334402312028756	2.4291553738245902E-4	3.1838714415065293E-6	6.814886166665642E-6
2	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0103§0012.txt	4.317942532932959E-5	5.0000969895509795E-5	1.6790053554091526E-4	0.055083260287426265	5.2219592933011517E-5	1.6665156533264832E-5	1.2539010295164975E-4	3.231158624746088E-6	4.801140654223301E-5	2.364415662144511E-6	4.949178290015452E-5	0.23797482207928103	0.0036913274607214886	0.018930553379662013	7.259262328736257E-5	1.2322378513808253E-4	3.505970003952953E-6	5.169096589784494E-6	3.7407958449348674E-4	3.10624187617875E-6	1.4017092110073205E-4	0.058742378614914714	1.2150671638059838E-4	2.681721576654716E-5	7.098663883875227E-5	1.0298495124171311E-4	2.1210128794318525E-5	0.028249513167908365	0.062125502730828897	0.05983815631787554	6.1957431568011975E-6	0.05408453003560815	8.336050070638225E-5	1.7637603349357629E-6	0.0013544275525740983	1.4015790058631943E-4	0.02930184082496026	0.22355085962379959	6.043092509397778E-5	1.6785173374078185E-5	3.402924985866444E-5	4.793719237095814E-4	3.0715570489879736E-5	0.010738240690402051	0.14067701987926323	2.1515058962851336E-6	5.449145706701992E-5	0.013114376675017636	3.161515164299073E-6	6.767033894022641E-6
3	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0232§0012.txt	4.3230016894720816E-5	0.0984694215637967	1.680972577264991E-4	7.982272639984576E-5	5.228077649278389E-5	1.6684682415095757E-5	1.2553701740325505E-4	3.234944441060374E-6	4.806765954224587E-5	2.3671859512039667E-6	0.003564526985032672	0.06016146856347311	0.001352334294936144	0.006064483747259578	7.267767709296448E-5	1.2336816140376972E-4	3.51007780551265E-6	5.1751530086956095E-6	3.745178782321384E-4	3.109881332651389E-6	0.003655312368268122	0.0974759540167003	1.2164908082709941E-4	2.6848636400673626E-5	0.019989274027249426	1.0310561449406812E-4	2.1234979834129032E-5	1.6279424918936287E-4	1.0036184777308123E-4	0.07631149323818513	6.203002455475829E-6	0.19709030539439001	0.0012551172423386151	1.7658268607322222E-6	0.07399887691571588	0.028260139834950914	4.4695803941505617E-5	2.590235126356982E-5	6.050172953556602E-5	1.6804839874729385E-5	3.406912053795923E-5	0.17271381710134232	3.075155866668189E-5	0.151349910832964	2.4275680031811268E-4	2.1540267276859994E-6	5.4555302477014215E-5	0.006099787824144351	3.1652193822211523E-6	6.774962550672028E-6
4	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0177§0006.txt	5.161016225800285E-4	0.028573343284044192	0.0020068293675474793	9.52963740774132E-4	6.241541298348325E-4	1.99190106440022E-4	0.029474431096084774	3.8620389139644E-5	5.738558267000579E-4	2.8260653086032184E-5	0.042555110843139995	0.004857249957205292	0.002156991429799182	0.0304372876251648	0.014855516169983903	0.0014728309829315784	4.1905069230459845E-5	6.178357208122876E-5	0.03244688948253641	3.7127323029307566E-5	0.0016753914455060247	0.016712829458992464	0.0014523077368471266	3.2053248658667595E-4	8.4846704667228E-4	0.029206633758268062	2.535138391117891E-4	0.0019435193920451107	0.0011981700725900574	0.029810100813851412	7.405455426805359E-5	0.0030035046260713716	0.01498421911045412	2.1081326667965983E-5	0.14207946343612252	0.0016752358179458172	5.336009234719235E-4	3.0923526003522674E-4	7.222999902647924E-4	2.0062460645497765E-4	4.067342474636543E-4	0.0057296878260622705	3.6712753000745635E-4	0.002458025284987133	0.22670381021054248	2.5715851371208975E-5	6.513085617639363E-4	0.3246036912370861	3.778797641843119E-5	8.088290073621873E-5
5	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0063§0012.txt	4.535567229011071E-5	5.252102332237417E-5	0.0395130190350404	0.001313018184630261	5.485146516259632E-5	1.750508193708498E-5	1.3170977553597212E-4	3.3940093130837354E-6	5.043118579527902E-5	2.483582426396701E-6	5.198617325617764E-5	0.155314945524175	1.895591723457116E-4	2.1632684179713317E-4	7.6251298098325E-5	1.294342751077243E-4	3.682671210777718E-6	5.4296195276815285E-6	3.9293322954862933E-4	3.262796749036063E-6	0.01121067013186442	0.012532179464102155	1.2763066592881429E-4	2.8168805878352516E-5	0.008679457936910832	0.005025257439299815	2.2279121213146723E-5	0.0038586105038408963	0.0013345672314511294	0.4095082884539483	6.508009174978386E-6	0.03714206711602626	8.756187751785714E-5	1.8526540161085648E-6	0.1009936020767276	1.4722187151353918E-4	4.6893533288475926E-5	2.7175991124751904E-5	6.347664921072815E-5	1.763114763758256E-5	3.57443271441483E-5	0.042298729628057634	3.226363803402684E-5	0.1231430653424014	2.5469335134052965E-4	2.2599419889885904E-6	5.723783145542769E-5	0.04573637569279927	3.3208558159009336E-6	7.108093017275179E-6
6	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0038§0012.txt	4.597737726372297E-5	0.07357435165946113	1.787801992839918E-4	8.489563200593675E-5	5.560333206214047E-5	1.7745029797060785E-5	0.05496281806921265	3.440532104256E-6	5.112246248573445E-5	2.5176256996832375E-6	5.26987646662598E-5	0.06896934111247444	0.023868447412409982	0.03884902824181153	7.729649947840587E-5	1.3120847287676312E-4	0.013711058877005126	5.504045091116907E-6	0.026566850225190248	3.307520966853554E-6	0.010118217918405595	0.06379490347326164	1.2938014103935498E-4	2.855492487584577E-5	0.0038139480117170906	1.0965819761640341E-4	2.2584508384509274E-5	0.05624856359861873	1.0674005863066851E-4	0.0014095391236270194	6.597216576569047E-6	0.017713257199082743	0.0013348826372596954	1.8780489481653556E-6	0.22325164477151127	0.046255699150583966	4.753631822371443E-5	2.7548501287031756E-5	6.434674431746863E-5	1.7872823521177986E-5	0.002528475327410181	0.09521559395662584	3.2705886229672126E-5	0.045079314133782834	0.08624050043508728	2.2909197499540195E-6	0.043672240628847614	0.0015029603515991988	3.3663758682593016E-6	7.205525963555243E-6
7	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0224§0002.txt	4.129468519414749E-5	4.781847594054537E-5	1.6057183962523374E-4	7.62492035579734E-5	4.99402582292014E-5	1.593773857580532E-5	0.014669594412711309	3.09012167724734E-6	4.591575510253618E-5	2.2612112063022055E-6	0.039219540077919314	0.0015078476510500696	0.061728914454495895	1.9695769856341725E-4	0.0011886299844773858	1.1784518614822872E-4	3.352937805659514E-6	4.943470525261995E-6	0.1335432604883352	2.9706574238854302E-6	0.01804134793931764	0.02819818165364561	1.1620306578057178E-4	2.5646670246694718E-5	6.788814074016374E-5	9.848975776832553E-5	2.028432719538246E-5	1.5550623743830377E-4	9.586882464990317E-5	1.4677478729560503E-4	5.925304963012378E-6	0.0024787304377271308	0.3224110380747927	1.6867739029315906E-6	0.0012953081004493168	1.3404014384261242E-4	4.269485153703941E-5	2.4742748628163632E-5	5.779317368663242E-5	1.605251679764555E-5	3.2543906029060476E-5	0.03403462657175553	2.937486555840467E-5	0.006911908997727922	2.3188900601838928E-4	2.0575947457109464E-6	0.2798536026966525	0.05283336134504376	3.0235180864617745E-6	6.471659412335436E-6
8	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0197§0009.txt	4.374253021814519E-5	5.065303486346476E-5	1.70090134213819E-4	8.076906447071926E-5	5.2900591066920585E-5	1.6882487612712627E-5	1.2702532110109568E-4	3.27329631426502E-6	4.863752552220194E-5	2.3952501164799044E-6	5.013720753688185E-5	0.18891407721347112	0.0013683668897317089	2.086328553081605E-4	0.003630188322524115	1.2483075223642615E-4	3.5516915214166363E-6	5.236507018206537E-6	0.0015645076455313997	3.146750520584721E-6	1.4199889658534308E-4	0.14723911641439302	0.06177167422589964	2.716694032141075E-5	7.191237888892235E-5	1.043279827683336E-4	2.1486731067864222E-5	0.04995781047244077	1.0155168732999045E-4	0.20407001878089057	6.276542130729893E-6	0.21365350492506363	0.01075439465526985	1.7867616152845948E-6	0.0013720907051191825	0.0036986347217386837	4.5225694898452773E-5	2.6209436503969505E-5	6.121900759152214E-5	1.7004069598714614E-5	3.447302688468998E-5	0.10955619324291727	3.111613366953518E-5	2.0833153898647575E-4	2.45634802767612E-4	2.17956378448706E-6	5.5202082686492484E-5	2.443554795605814E-4	3.202744630219552E-6	6.855283096957649E-6
9	file:/home/ulrike/Git/data-nh/analysis/features/topics/1_segments/nh0194§0021.txt	4.101923138496047E-5	4.749950556250729E-5	1.5950075445616201E-4	0.0034109616686734037	0.001161347494964348	1.5831426812441772E-5	0.014571741731640803	3.06950919932561E-6	4.560947671379853E-5	2.2461279277344205E-6	0.00115875615267439	0.03485000045068123	0.0023949162029232012	0.15139233290976092	6.896093657464678E-5	1.1705910664995267E-4	3.3305722279539608E-6	4.9104953910435084E-6	0.07484196915547862	2.9508418253561818E-6	1.3315840593571966E-4	2.1657830536986027E-4	0.1690999627115129	2.547559561616535E-5	0.05565445331378495	9.783278753557905E-5	2.0149021764029858E-5	0.011271872545467852	9.522933719993369E-5	1.4579573456610466E-4	5.885780558964183E-6	2.3871548902855216E-4	7.919011521718054E-5	1.6755223751716549E-6	1.7492746234403216E-4	0.2958560818870487	4.241005799924491E-5	2.4577703554509687E-5	5.7407667664195274E-5	1.5945439412791754E-5	3.2326823786166915E-5	0.15165207875965966	2.917892221667977E-5	1.9536134649399622E-4	0.030247331932974717	2.0438696789667737E-6	5.1765341221840507E-5	2.2914252802231893E-4	3.0033498839401637E-6	6.428490582533061E-6
