0	0,21	voz sangre cabeza brazo puerta grito muerte golpe cuerpo pie palabra arma fuerza silencio cadáver pistola miedo caballo espada suelo herida puñal mirada peligro ruido movimiento pecho lado terror escena fuego rostro calle luz tierra venganza víctima boca esfuerzo compañero asesino camino enemigo tiro dolor espalda duelo hombro crimen combate 
1	0,09766	doctor médico enfermo enfermedad cama muerte hospital dolor salud cuerpo fiebre lecho estado mal ciencia medicina paciente cabecera remedio agua facultativo curación alma dolencia delirio alcoba espíritu pulso cuarto visita esfuerzo calentura esperanza cabeza suceso operación sueño respiración existencia botica crisis viaje acceso gravedad aire pie cuidado síntoma herida embargo 
2	0,01221	juego jugador carta oro baraja mesa sota as albur caballo banquero ciudad carruaje jugada fortuna rey caballero barrio pueblo tallador baile naipe feria anciano puerta alfiler suerte puente partida onza lugar banca lado tahona tapete plaza mozo papá clase calle sociedad basto vicio cielo tarde garito calzada templo memoria plata 
3	0,04105	estudiante ejército caballero corazón palabra insurgente revolución ciudad sangre silencio existencia pueblo destino porvenir capitán francés independencia frente guerrillero muerte historia voz emperador negocio aposento campo imperio sombra diplomático soldado alma nación multitud honor aliento archiduque luz rayo situación tumba espíritu orden esposo pensamiento patria rey emperatriz trono batalla novio 
4	0,15583	instante voz palabra mirada cabeza anciano puerta duda sonrisa acento silencio labio brazo rostro semblante vista corazón año embargo lugar alegría objeto pie pensamiento movimiento expresión presencia pecho frente fuerza mañana grito atención camino asombro sitio ademán aire caballero doncella temor aposento modo impaciencia sorpresa lágrima país choza oído aspecto 
5	0,07808	mayordomo bandido carta crimen sociedad duda efecto desgracia corazón vista oro policía esperanza amo papel mal calle malvado ciudad vicio venganza asesino criatura víctima miseria sepulturero excelencia objeto lazarino sitio bandolero viudo hospital infeliz circunstancia situación pensamiento suceso castigo bolsillo agente justicia dinero imaginación asesinato especie ser diablo camino aspecto 
6	0,12876	gobierno pueblo ministro país partido guerra revolución patria presidente poder política libertad jefe orden ley autoridad gobernador palabra ciudad provincia nación enemigo ejército arma triunfo diputado fuerza año elemento capital plaza derecho plan campaña paz opinión gente ciudadano causa noticia sangre acto personaje calle general independencia secretario mando república interés 
7	0,29685	corazón esposo alma lágrima dolor muerte brazo rostro palabra voz amor desgracia cielo año pecho tierra esperanza frente lado silencio anciano llanto lecho fuerza cabeza labio recuerdo marido cariño consuelo felicidad cadáver víctima cuerpo pie instante pena existencia rodilla sangre sentimiento perdón desesperación criatura ángel habitación desgraciado puerta grito pesar 
8	0,0229	indio sargento agua tierra animal cacique cueva lado pie fuego valle suelo río cuero tribu región camino rancho ruido cordillera lugar desierto caballo piedra gruta entrada año compañero sol fondo quebrada arroyo distancia vuelta perro aire forma fogón boca cerro vista pluma señal silencio sur falda canoa campamento punta costa 
9	0,08719	muchacho criado dinero calle puerta año marido vecino manera coche pollo mamá gente amor agua lugar recámara tarde palabra licenciado cocina ropa cuarto vela silencio criatura novio lector trabajo pieza amo llave mesa conversación chocolate visita sombrero costumbre portero desgracia negocio mañana canoa papá peso chico cara pobre mes ama 
10	0,24239	año libro idea sociedad obra estudio país carácter espíritu época maestro edad tierra razón trabajo clase historia educación forma inteligencia naturaleza talento escuela arte ciencia ley derecho siglo hecho costumbre juventud especie ciudad título virtud poeta cuadro campo embargo necesidad memoria sentimiento tipo autor principio porvenir condición número fortuna origen 
11	0,01207	conde deán jesuíta prepósito caballero provincia socio gobernador comisario judío maestre embargo obispo orden cabildo dominico colegial presencia asunto palacio especie capitán suceso efecto negocio silencio regidor objeto ánimo carta sitio historia puerta colegio mesa bien conducta confesor motivo villa espíritu religioso visita aire conferencia usarced tribunal rey esposo comisionado 
12	0,16179	dinero negocio fortuna trabajo capital oro mes calle manera cantidad cuenta suma escritorio gasto carta abogado asunto año gente miseria situación precio comercio idea papel peso mesa dueño modo bolsillo palabra sociedad tienda valor sueldo servicio caja embargo crédito interés fondo necesidad bien confianza recurso clase posición relación socio dependiente 
13	0,00484	ojos calle luz calles ciudad veces mesa voz años viento agua manos casas puertas ventanas puerta cosas lluvia cielo lado horas cabeza paredes aire campanas pieza trabajo fondo gente color amigos hombres noches atmósfera mujeres brazos cama nubes patio estudiante libro pie estudio gritos balcones comedor reloj libros pies labios 
14	0,00117	rostro calle luz tarde ojos cara mozo silencio color labios barba cura copa mujeres carne mesa plata cabeza payador noches prima brazos grupo hombres nariz traje sonrisa fiesta garganta lisa catedral aparcero señores sombrero hombros coñac fondo vista champaña voz café risas compañeros diputado apetito agua copas dedos calles estudiantes 
