,que,ent,e e,e l,con,a e,nte,a d,s d,est,o d,los,ado,aba,a c,e s,a l,ndo,ien,e a,o e,era,e d,por,a s,las,a p,par,sta,a a,n e,res,and,des,a m,o s,tra,o a,ero,n l,nto,per,ant,com,men,una,ara,e p,s p,e c,s c,r l,o l,ada,s a,e h,o q,end,ido,pre,s e,dos,ida,o p,lla,hab,rec,ier,ión,esp,aci,e m,o c,cia,n s,dad,nci,nta,n d,enc,ten,a q,ció,n a,s q,bre,e t,ran,tan,r s,s s,ntr,l c,uer,s m,ell,ste,a v,qui,s l
nh0001,1.0,0.3459086078639745,0.5345377258235919,0.5111583421891605,0.39744952178533477,0.42720510095642933,0.34484590860786396,0.3575982996811902,0.33209351753453775,0.30765143464399575,0.3746014877789586,0.3873538788522848,0.29596174282678,0.3283740701381509,0.26620616365568545,0.2895855472901169,0.2635494155154091,0.29968119022316686,0.2438894792773645,0.25664187035069075,0.2906482465462274,0.22051009564293306,0.27523910733262485,0.32624867162592985,0.19128586609989373,0.2412327311370882,0.2385759829968119,0.2252922422954304,0.22741764080765142,0.17747077577045697,0.21785334750265675,0.16950053134962806,0.23538788522848034,0.1716259298618491,0.18862911795961743,0.230605738575983,0.20882040382571732,0.22369819341126462,0.24335812964930925,0.22157279489904358,0.14718384697130713,0.1758767268862912,0.20722635494155153,0.15727948990435706,0.12221041445270989,0.1339001062699256,0.191817215727949,0.20828905419766205,0.16790648246546228,0.18384697130712008,0.16843783209351754,0.1758767268862912,0.191817215727949,0.14452709883103082,0.16153028692879914,0.18119022316684377,0.1902231668437832,0.14452709883103082,0.1461211477151966,0.10892667375132838,0.14665249734325186,0.16153028692879914,0.1030818278427205,0.15568544102019127,0.16312433581296493,0.14558979808714134,0.14452709883103082,0.1716259298618491,0.10042507970244421,0.11636556854410202,0.10626992561105207,0.14718384697130713,0.15409139213602552,0.08076514346439957,0.11902231668437832,0.09192348565356004,0.08554729011689692,0.12274176408076515,0.12008501594048884,0.089798087141339,0.10201912858660998,0.1381509032943677,0.09032943676939426,0.11689691817215728,0.13549415515409138,0.1434643995749203,0.13761955366631243,0.09298618490967056,0.13336875664187034,0.11424017003188097,0.10626992561105207,0.12486716259298619,0.12805526036131776,0.13761955366631243,0.10148777895855472,0.07545164718384698,0.12167906482465463,0.09617428267800213,0.1206163655685441,0.10042507970244421
nh0002,1.0,0.6580839712363721,0.4384133611691023,0.4551148225469729,0.5226165622825331,0.44676409185803756,0.5068429598700998,0.4036186499652053,0.36372071445140336,0.4075620505683136,0.40431454418928325,0.36256089074460685,0.33611691022964507,0.3180236604036186,0.3168638366968221,0.271630712131756,0.2813732312688471,0.3446996056599397,0.32335884945488286,0.28624449083739273,0.3252145673857574,0.3674321503131524,0.30920900023196474,0.3166318719554628,0.2359081419624217,0.2544653212711668,0.28206912549292507,0.31013685919740197,0.2927395035954535,0.24170726049640454,0.23382045929018788,0.2741823242867084,0.2725585710971932,0.24333101368591975,0.28926003247506377,0.2354442124797031,0.247970308513106,0.23289260032475065,0.25608907446068196,0.23614010670378102,0.26838320575272556,0.27696590118302017,0.25864068661563444,0.3187195546276966,0.306425423335653,0.24333101368591975,0.2690790999768035,0.26235212247738343,0.22616562282533054,0.22848527023892368,0.21827882161911388,0.2041289723961958,0.17536534446764093,0.18951519369055903,0.21363952679192763,0.19206680584551147,0.19693806541405706,0.18209232196706102,0.16562282533054976,0.225005799118534,0.17281373231268848,0.16005567153792624,0.20784040825794478,0.19531431222454188,0.13546740895383902,0.15332869403850616,0.1684064022268615,0.2166550684295987,0.23010902342843886,0.14126652748782184,0.2043609371375551,0.26443980514961724,0.162839248434238,0.24054743678960797,0.1403386685223846,0.1890512642078404,0.2252377638598933,0.16724657852006494,0.1507770818835537,0.15356065877986547,0.15611227093481791,0.12850846671305963,0.1941544885177453,0.13245186731616795,0.13059614938529343,0.11853398283460914,0.14497796334957086,0.17698909765715612,0.16747854326142425,0.12178148921363953,0.11644630016237532,0.1282765019717003,0.10252841568081651,0.12038970076548365,0.1577360241243331,0.10438413361169102,0.10902342843887729,0.1266527487821851,0.18255625144977963,0.11714219438645326
nh0003,1.0,0.5580357142857143,0.4955357142857143,0.3939732142857143,0.5290178571428571,0.40736607142857145,0.40401785714285715,0.3482142857142857,0.3013392857142857,0.34933035714285715,0.3247767857142857,0.31138392857142855,0.32142857142857145,0.32700892857142855,0.40625,0.2779017857142857,0.29575892857142855,0.32254464285714285,0.24441964285714285,0.3203125,0.30245535714285715,0.29129464285714285,0.28348214285714285,0.23660714285714285,0.3013392857142857,0.22991071428571427,0.23995535714285715,0.25558035714285715,0.25892857142857145,0.2533482142857143,0.203125,0.19977678571428573,0.2689732142857143,0.24107142857142858,0.32142857142857145,0.21205357142857142,0.20200892857142858,0.19419642857142858,0.2544642857142857,0.18415178571428573,0.19419642857142858,0.23995535714285715,0.19977678571428573,0.20758928571428573,0.20200892857142858,0.24665178571428573,0.19754464285714285,0.22544642857142858,0.17299107142857142,0.20758928571428573,0.18861607142857142,0.15290178571428573,0.14508928571428573,0.17299107142857142,0.18526785714285715,0.22544642857142858,0.16741071428571427,0.14620535714285715,0.15290178571428573,0.15625,0.12053571428571429,0.12723214285714285,0.1328125,0.16629464285714285,0.21540178571428573,0.18415178571428573,0.16183035714285715,0.13727678571428573,0.11495535714285714,0.15625,0.13727678571428573,0.26785714285714285,0.16852678571428573,0.10825892857142858,0.11607142857142858,0.15848214285714285,0.10379464285714286,0.12053571428571429,0.10044642857142858,0.12834821428571427,0.1328125,0.15401785714285715,0.1171875,0.12946428571428573,0.15290178571428573,0.08370535714285714,0.1484375,0.13616071428571427,0.10491071428571429,0.11383928571428571,0.11160714285714286,0.12276785714285714,0.14174107142857142,0.08705357142857142,0.12723214285714285,0.17410714285714285,0.14174107142857142,0.13392857142857142,0.1171875,0.09933035714285714
nh0004,1.0,0.7631901840490798,0.6466257668711657,0.5975460122699386,0.698159509202454,0.5865030674846625,0.5239263803680981,0.4368098159509202,0.5153374233128835,0.4331288343558282,0.5006134969325153,0.7558282208588957,0.5128834355828221,0.456441717791411,0.37300613496932516,0.28588957055214725,0.3717791411042945,0.42208588957055215,0.3570552147239264,0.3226993865030675,0.3337423312883436,0.3079754601226994,0.2920245398773006,0.3202453987730061,0.28343558282208586,0.3276073619631902,0.25030674846625767,0.34478527607361964,0.3411042944785276,0.2245398773006135,0.3374233128834356,0.350920245398773,0.39386503067484663,0.29938650306748466,0.20736196319018405,0.2883435582822086,0.2809815950920245,0.28343558282208586,0.37668711656441717,0.27607361963190186,0.2907975460122699,0.2773006134969325,0.2785276073619632,0.28588957055214725,0.3239263803680982,0.18773006134969325,0.2920245398773006,0.22576687116564417,0.26625766871165646,0.2294478527607362,0.3116564417177914,0.2785276073619632,0.23067484662576687,0.19386503067484662,0.2846625766871166,0.2,0.18650306748466258,0.2184049079754601,0.2085889570552147,0.23558282208588957,0.3177914110429448,0.20368098159509201,0.2049079754601227,0.2331288343558282,0.15828220858895706,0.1619631901840491,0.2049079754601227,0.22085889570552147,0.2196319018404908,0.26993865030674846,0.23067484662576687,0.1411042944785276,0.22085889570552147,0.2392638036809816,0.17423312883435582,0.18404907975460122,0.23558282208588957,0.17177914110429449,0.18773006134969325,0.22699386503067484,0.17668711656441718,0.1165644171779141,0.18895705521472392,0.2,0.1460122699386503,0.1411042944785276,0.150920245398773,0.21717791411042944,0.1950920245398773,0.17668711656441718,0.16809815950920245,0.2,0.1374233128834356,0.19386503067484662,0.19263803680981595,0.09693251533742331,0.08098159509202454,0.11533742331288344,0.16932515337423312,0.15337423312883436
nh0005,1.0,0.5375939849624061,0.5275689223057645,0.45864661654135336,0.525062656641604,0.4649122807017544,0.39598997493734334,0.38721804511278196,0.38345864661654133,0.39974937343358397,0.3609022556390977,0.40100250626566414,0.3684210526315789,0.3483709273182957,0.2781954887218045,0.2719298245614035,0.3208020050125313,0.2869674185463659,0.2982456140350877,0.32957393483709274,0.29949874686716793,0.2769423558897243,0.2644110275689223,0.3233082706766917,0.2669172932330827,0.2669172932330827,0.2719298245614035,0.2819548872180451,0.2581453634085213,0.2619047619047619,0.24561403508771928,0.3208020050125313,0.21428571428571427,0.21929824561403508,0.2593984962406015,0.18421052631578946,0.21804511278195488,0.2606516290726817,0.23057644110275688,0.20927318295739347,0.19674185463659147,0.23934837092731828,0.24686716791979949,0.2518796992481203,0.18421052631578946,0.22681704260651628,0.17669172932330826,0.24686716791979949,0.2681704260651629,0.20175438596491227,0.21553884711779447,0.18421052631578946,0.17543859649122806,0.16666666666666666,0.22556390977443608,0.22681704260651628,0.18922305764411027,0.16541353383458646,0.20802005012531327,0.20050125313283207,0.13909774436090225,0.15162907268170425,0.16040100250626566,0.20050125313283207,0.16165413533834586,0.21177944862155387,0.19298245614035087,0.12406015037593984,0.17794486215538846,0.14160401002506265,0.17167919799498746,0.22055137844611528,0.18170426065162906,0.13283208020050125,0.16917293233082706,0.17293233082706766,0.15914786967418545,0.17543859649122806,0.12030075187969924,0.13032581453634084,0.12907268170426064,0.09649122807017543,0.15288220551378445,0.14912280701754385,0.14160401002506265,0.14160401002506265,0.13032581453634084,0.15288220551378445,0.14160401002506265,0.14411027568922305,0.13283208020050125,0.11152882205513784,0.17418546365914786,0.13157894736842105,0.18045112781954886,0.12656641604010024,0.10275689223057644,0.11779448621553884,0.10902255639097744,0.12155388471177944
nh0006,1.0,0.5219669488109633,0.5106811769447803,0.3966142684401451,0.47964530431277713,0.41555824264409513,0.42724707779121324,0.38129786376461106,0.3591293833131802,0.3784764207980653,0.32365981459089077,0.2676340185409109,0.3450221684804514,0.3232567513099557,0.2777106005642886,0.32245062474808545,0.2571543732365981,0.22208786779524387,0.27448609431680776,0.31519548569125355,0.2966545747682386,0.31600161225312373,0.27690447400241835,0.23861346231358324,0.24425634824667472,0.21442966545747683,0.2652156388553003,0.25957275292220877,0.25070536074163646,0.26118500604594924,0.22329705763804916,0.21080209592906085,0.19185812172511085,0.2426440951229343,0.2293430068520758,0.2015316404675534,0.18984280532043532,0.2370012091898428,0.2470777912132205,0.18178153970173316,0.19427650141072147,0.2571543732365981,0.237807335751713,0.2426440951229343,0.19427650141072147,0.25191455058444173,0.18581217251108423,0.1946795646916566,0.1539701733172108,0.19709794437726724,0.13905683192261184,0.16444981862152358,0.1600161225312374,0.15679161628375654,0.14550584441757355,0.21281741233373638,0.17412333736396615,0.13663845223700122,0.16364369205965337,0.1700927045546151,0.14631197097944376,0.1185006045949214,0.1430874647319629,0.16686819830713423,0.14349052801289802,0.1785570334542523,0.1769447803305119,0.11729141475211609,0.15840386940749698,0.1523579201934704,0.16122531237404272,0.1837968561064087,0.16686819830713423,0.14550584441757355,0.1479242241031842,0.14590890769850867,0.10116888351471182,0.11164852881902458,0.13825070536074163,0.13059250302297462,0.15114873035066506,0.14671503426037888,0.12978637646110439,0.12978637646110439,0.1354292623941959,0.10439338976219266,0.12857718661829906,0.11446997178557033,0.12777106005642885,0.1523579201934704,0.11043933897621927,0.10560257960499798,0.166062071745264,0.12898024989923418,0.11608222490931076,0.12575574365175332,0.3115679161628376,0.08786779524385328,0.09189842805320435,0.10882708585247884
nh0007,1.0,0.4573442136498516,0.41135014836795253,0.422106824925816,0.4387982195845697,0.3957715133531157,0.3727744807121662,0.32566765578635015,0.33642433234421365,0.3212166172106825,0.30897626112759646,0.35793768545994065,0.37351632047477745,0.3137982195845697,0.2737388724035608,0.28338278931750743,0.2596439169139466,0.28597922848664686,0.31305637982195844,0.27559347181008903,0.2870919881305638,0.2711424332344214,0.22774480712166173,0.26149851632047477,0.22700296735905046,0.23887240356083086,0.21550445103857566,0.25111275964391694,0.2195845697329377,0.23182492581602374,0.2099406528189911,0.2177299703264095,0.28486646884273,0.2088278931750742,0.15615727002967358,0.19844213649851633,0.16951038575667657,0.21253709198813056,0.27002967359050445,0.19770029673590506,0.16691394658753708,0.2303412462908012,0.1980712166172107,0.23850148367952523,0.18879821958456974,0.17804154302670624,0.17989614243323443,0.17915430267062316,0.19732937685459942,0.18545994065281898,0.168026706231454,0.16691394658753708,0.16580118694362017,0.1769287833827893,0.1806379821958457,0.20474777448071216,0.1650593471810089,0.1836053412462908,0.21476261127596438,0.18026706231454007,0.15207715133531158,0.22514836795252224,0.16765578635014836,0.14502967359050445,0.17321958456973294,0.21921364985163205,0.1435459940652819,0.1620919881305638,0.12091988130563798,0.15393175074183976,0.13427299703264095,0.12314540059347182,0.14577151335311572,0.10682492581602374,0.1387240356083086,0.15281899109792285,0.09235905044510385,0.11832344213649852,0.11127596439169139,0.09384272997032642,0.13019287833827894,0.13427299703264095,0.09866468842729971,0.15281899109792285,0.1476261127596439,0.12722551928783382,0.12759643916913946,0.12462908011869436,0.11758160237388723,0.1327893175074184,0.10719584569732937,0.08864985163204747,0.09310089020771513,0.1190652818991098,0.10200296735905044,0.15059347181008903,0.1943620178041543,0.10682492581602374,0.12351632047477745,0.08939169139465876
nh0008,1.0,0.6502958579881657,0.6023668639053255,0.7071005917159763,0.4420118343195266,0.5088757396449705,0.44911242603550294,0.5668639053254438,0.5431952662721894,0.3183431952662722,0.47633136094674555,0.5023668639053255,0.3431952662721893,0.5023668639053255,0.4236686390532544,0.3727810650887574,0.4,0.40473372781065087,0.3520710059171598,0.2958579881656805,0.33727810650887574,0.31479289940828403,0.28875739644970416,0.30532544378698223,0.36863905325443785,0.4035502958579882,0.33550295857988166,0.31715976331360946,0.25443786982248523,0.28816568047337277,0.2834319526627219,0.27455621301775146,0.2846153846153846,0.2781065088757396,0.26804733727810653,0.2698224852071006,0.2603550295857988,0.24911242603550296,0.26153846153846155,0.26272189349112424,0.23076923076923078,0.2331360946745562,0.2408284023668639,0.31775147928994085,0.24437869822485206,0.31301775147928995,0.2331360946745562,0.23136094674556212,0.2579881656804734,0.2195266272189349,0.24319526627218935,0.2230769230769231,0.2378698224852071,0.24142011834319527,0.24437869822485206,0.1727810650887574,0.17514792899408285,0.21124260355029587,0.17100591715976332,0.19467455621301774,0.22485207100591717,0.19230769230769232,0.20946745562130178,0.18520710059171597,0.22071005917159764,0.1970414201183432,0.17455621301775148,0.1757396449704142,0.15266272189349112,0.1804733727810651,0.16094674556213018,0.12071005917159763,0.14142011834319526,0.14142011834319526,0.16331360946745563,0.1408284023668639,0.14437869822485208,0.2,0.15502958579881657,0.16923076923076924,0.13136094674556212,0.1455621301775148,0.12840236686390533,0.17514792899408285,0.1514792899408284,0.18698224852071005,0.13846153846153847,0.14792899408284024,0.1319526627218935,0.14023668639053255,0.18224852071005918,0.17751479289940827,0.1455621301775148,0.13964497041420118,0.14142011834319526,0.19881656804733727,0.06745562130177515,0.13254437869822486,0.15798816568047339,0.13313609467455623
nh0009,1.0,0.457479601087942,0.3773345421577516,0.34632819582955576,0.3312783318223028,0.35067996373526744,0.29845874886672713,0.2970081595648232,0.23082502266545785,0.26600181323662736,0.2812330009066183,0.28540344514959204,0.3325475974614687,0.31060743427017223,0.2257479601087942,0.2589301903898459,0.2087035358114234,0.27633726201269265,0.2373526745240254,0.2270172257479601,0.23064369900271986,0.3512239347234814,0.1941976427923844,0.25203989120580234,0.2215775158658205,0.16464188576609248,0.22647325475974614,0.2340888485947416,0.2112420670897552,0.200181323662738,0.1769718948322756,0.16609247506799638,0.22592928377153218,0.14524025385312783,0.1983680870353581,0.22103354487760654,0.15666364460562104,0.1941976427923844,0.21359927470534903,0.14270172257479602,0.20942883046237534,0.2085222121486854,0.13617407071622847,0.16808703535811423,0.23191296464188577,0.15394378966455122,0.22067089755213054,0.16300997280145058,0.14959202175883954,0.13907524932003626,0.12601994560290117,0.20779691749773346,0.15974614687216682,0.12601994560290117,0.11586582048957389,0.2128739800543971,0.2,0.157388939256573,0.1671804170444243,0.14197642792384407,0.10389845874886673,0.14723481414324568,0.1486854034451496,0.1786038077969175,0.14614687216681777,0.2302810516772439,0.10480507706255666,0.16029011786038078,0.13236627379873073,0.11078875793291025,0.11024478694469628,0.11804170444242974,0.11876699909338169,0.11767905711695376,0.10389845874886673,0.1559383499546691,0.0928377153218495,0.09356300997280145,0.11006346328195829,0.0872166817769719,0.15376246600181323,0.14342701722574797,0.09972801450589303,0.11894832275611968,0.13381686310063462,0.0786944696282865,0.11659111514052584,0.11115140525838622,0.07216681776971895,0.14959202175883954,0.10027198549410699,0.09247506799637353,0.1301903898458749,0.13381686310063462,0.09827742520398912,0.1398005439709882,0.08304623753399819,0.08667271078875793,0.10770625566636446,0.07851314596554851
nh0010,1.0,0.58492300620547,0.5070098827855666,0.5024132383360147,0.6593886462882096,0.4265686049184096,0.47460353941622613,0.35991726039990807,0.457825787175362,0.4447253504941393,0.3792231670880257,0.3881866237646518,0.40289588600321763,0.49253045276947827,0.33233739370259713,0.2797058147552287,0.2601700758446334,0.33095840036773155,0.3036083658928982,0.31532980923925535,0.286830613652034,0.26453688807170767,0.27350034474833373,0.30452769478280856,0.23764651804182946,0.26752470696391634,0.22983222247759136,0.24959779361066423,0.2622385658469317,0.22224775913583084,0.21144564467938404,0.21351413468168237,0.26752470696391634,0.255343599172604,0.23304987359227763,0.2569524247299471,0.28315329809239254,0.2204091013560101,0.22960239025511378,0.2052401746724891,0.21052631578947367,0.1707653413008504,0.23580786026200873,0.21052631578947367,0.23718685359687428,0.1967363824408182,0.16249138129165708,0.22017926913353253,0.23327970581475524,0.2231670880257412,0.21788094690875662,0.18248678464720755,0.19328889910365432,0.2017926913353252,0.21742128246380144,0.186164100206849,0.18202712020225237,0.17972879797747643,0.1916800735463112,0.15513675017237416,0.2022523557802804,0.25672259250746954,0.13698000459664444,0.1723741668581935,0.20638933578487703,0.18800275798666974,0.14548379682831533,0.15559641461732934,0.1303148701447943,0.16639852907377614,0.143415306826017,0.16364054240404505,0.17834980464261088,0.11767409790852677,0.14410480349344978,0.12594805791772007,0.12043208457825787,0.1491611123879568,0.13629050792921169,0.13100436681222707,0.1567455757297173,0.13192369570213744,0.11399678234888531,0.1303148701447943,0.1491611123879568,0.15031027350034476,0.15812456906458286,0.13996782348885314,0.1785796368650885,0.12594805791772007,0.14686279016318088,0.13491151459434614,0.21489312801654792,0.10756148011951276,0.1385888301539876,0.1542174212824638,0.15881406573201562,0.10962997012181108,0.10825097678694554,0.1408871523787635
