,a el,a la,a las,a los,a mi,a que,a quien,a su,a sus,a un,casa de,con el,con la,con los,con que,con su,con un,con una,de el,de la,de las,de lo,de los,de mi,de que,de su,de sus,de un,de una,de y,el de,el día,el mismo,el mundo,el que,el señor,en el,en la,en las,en los,en que,en su,en sus,en un,en una,es que,la cabeza,la casa,la de,la mano,la noche,la puerta,la que,la vida,lo que,los ojos,los que,más que,no es,no me,no se,para que,por el,por la,por qué,que a,que el,que en,que era,que es,que había,que la,que le,que lo,que los,que me,que no,que se,que yo,se a,se de,se en,se había,se le,todos los,uno de,y a,y con,y de,y el,y en,y la,y las,y los,y no,y por,y que,y se,y su,yo no
nh0001,0.8435417327832434,0.3203166283293739,0.19924277689848868,0.15686878375272637,0.0808888888888889,0.555047463394976,0.27536231884057966,0.24109584840865883,0.3159044703000612,0.18562563006945795,0.12547919588592804,0.23808109606398975,0.30296226551749117,0.2850199308360391,0.1535031978401698,0.16348836789575327,0.06003758062058806,0.11002710027100265,1.0,0.4536811594202899,0.3750791623473803,0.1258641782938144,0.4042493316448571,0.06451612903225802,0.21157404744965114,0.17630749842470056,0.13470299461091137,0.39297378954448725,0.20282749971496983,0.17118613778816183,0.2717896865520728,0.1528839415059142,0.1899391776157215,0.10960887384176761,0.7940178846746837,0.08222730739893211,0.2608291433450337,0.39789711109467646,0.24495325710299748,0.2765738186804254,0.30726111066463063,0.10144957083732595,0.13155680224403932,0.14425661031642822,0.23839947307755635,0.2951690821256039,0.8412310698583292,0.18932441471571904,0.2067408684746826,0.42572463768115953,0.24573311367380557,0.20085731781996327,0.19750415079261188,0.027154843630816175,0.24895958334066487,0.17616987684501695,0.21256266588027128,0.1995500753632439,0.359079283887468,0.11876065606641598,0.4155582223042761,0.30776104786387565,0.4042080190551806,0.3113297365915582,0.3098814229249012,0.441415253069823,0.80717867679162,0.24072077250190954,0.20673254107559058,0.2745571658615137,0.3216882947371313,0.21362803883690012,0.29660698424739956,0.3505398117045938,0.3788235294117648,0.10586788867776911,0.3507291567236204,0.23015375285651957,0.24956521739130433,0.1002571701655103,0.23166963370018173,0.08600763016157988,0.24111274493422002,0.5143818500855435,0.3022512494523867,0.2327126984932271,0.4083428188931249,0.24979452279975015,0.22359276135292475,0.5284012700277131,0.19330617751967125,0.21760789122079693,0.175037647483763,0.14722754809550598,0.41818544935165763,0.2804650286000467,0.1927476520715511,0.1277009019264606,0.1675537528292705,0.3682037768994292
nh0002,0.9402456433323458,0.5905760041988971,0.2393738592096842,0.5415563446059751,0.5148831488314883,0.3751163824717546,0.2754348972061149,0.22554008012191928,0.31227482979055143,0.429108668878648,0.23961433162718726,0.48753100235920377,0.6230202499026511,0.5536231591824115,0.14510025018088699,0.2893760942590746,0.3157920873810332,0.473110731107311,0.7859452045847892,1.0000000000000002,0.5011468871300316,0.55275196045018,0.53838713144413,0.5235983811451018,0.4849207167102849,0.10989892507620722,0.22341920071596655,0.4554196188677586,0.393583601780608,0.40516650104847823,0.33519265425212397,0.14778251828761063,0.3752595169263794,0.4966048635896194,0.5560851961103197,0.009516410953583215,0.661432463153016,1.0000000000000002,0.5862094434510481,0.5622579453633574,0.3113920510739303,0.23642710177840842,0.28104987501487916,0.6775128479503261,0.5330456688396951,0.2890528905289053,0.2932335503130312,0.09142208345160373,0.5272963812880017,0.45525830258302596,0.05864058311093817,0.1518242295099007,0.40401828705341397,0.25063119052243155,0.5676211582026789,0.18549466188709765,0.5033195097506858,0.3936873533174634,0.46559583242891245,1.0,0.5543474797805303,0.3200578507804909,0.3502444155048934,0.35813222183316723,0.5301073465280107,0.19324119867280048,0.6146028968522396,0.25290315073842473,0.3398745240926929,0.22133388000546672,0.2809208942144722,0.33247168594017157,0.14429287131319668,0.24932443013222294,0.5130942044714567,0.4857568370028173,0.5437917292405925,0.32947984225547317,0.540110701107011,0.3202500331187086,0.2449902638721307,0.10899060390401927,0.2928407800603755,0.23319260574511272,0.6439319266727523,0.5297592649205372,0.5402866728512942,0.3600073371283077,0.5016315959377645,0.2988088766493406,0.6260291948538473,0.44952873830311374,0.38936717578550273,0.37986649803123324,0.7769300275645784,0.2820782837997279,0.4226797182627507,0.24639590597462108,0.3266657387797447,0.5053673264005368
nh0003,1.0,0.6595494398973814,0.41557276015331185,0.39188466752715106,0.5360224089635854,0.06972366701572491,0.3991596638655462,0.28250012660532864,0.4223269025920227,0.3231352528248057,0.3968555164001085,0.1920030307204848,0.4672730249483729,0.47409346252162055,0.34486444285408896,0.5142480404365981,0.33835574756031095,0.8642344742775159,0.8304454525172902,0.8722689075630253,0.23054778099701106,0.24881521726036315,0.3203883495145631,0.7325833559230144,0.3331578200230623,0.14845938375350132,0.25454508413980953,0.23893422446330814,0.31015598577819,0.09247918987963588,0.39398084815321477,0.1902123883530573,0.023116677668944402,0.46559012949442063,0.49666675180710573,0.15170278637770898,0.3043502003780358,0.421328658955201,0.864297611526375,0.3980619599980906,0.47541123658335793,0.2040713531023941,0.21100569259962051,0.6300335478794898,0.3216939006789937,0.4278711484593838,0.6968180530639221,0.4542469295410472,0.2932758618418366,0.1974789915966387,0.19964559135021387,0.0,0.5738370645358444,0.07872622733303848,0.4070505255926734,0.14779247960989797,0.2829090350383739,0.3728521847163886,0.30845279288185856,0.4698936847377827,0.38844939249585186,0.3674611232667875,0.5638792237816126,0.4289394589952769,0.4491978609625668,0.321599322202447,0.6204702151625376,0.17941755255245173,0.307958778481611,0.22424525365701836,0.7550677088658183,0.37374834527001805,0.10546814145505526,0.2045957882608974,0.7202422145328722,0.4476032058067443,0.34131085378247517,0.4966555936884025,0.5498823529411765,0.03482019092628347,0.10421074038056563,0.3245161843911712,0.6854617327330625,0.19624020411473905,0.6328519069564902,0.4276693174352588,0.7295954987603824,0.5867384531482974,0.7235522871613147,0.4570059344970577,0.3885745475493555,0.3024363154508915,0.0435678815703176,0.18739861933682897,0.6967152270833239,0.4972241663118363,0.54661911851262,0.318228316397573,0.3611745350141763,0.4336643748408455
nh0004,0.5827779540886491,0.23667391513841227,0.10240485574486136,0.6276435734069893,0.03851851851851856,0.20416100737821952,0.16390614216701171,0.11658406596163379,0.45935088793631357,0.13017273537236912,0.01901199937665579,0.5060254481138301,0.12141184423360135,0.41671902360902113,0.18448549465194716,0.12544744647186581,0.09716226815409179,0.08383017163504966,1.0,0.09681159420289853,0.1970196039582943,0.1637197375099057,0.7359410909432014,0.03584229390681001,0.3101819522195367,0.06350206539242448,0.29204315158147964,0.2021266820305294,0.08151864097594352,0.8996626667637408,0.25480283114256824,0.13022024163443444,0.30454270387806803,0.08818157519600853,0.3035842767572646,0.024917365878464298,0.0,0.22096026230384985,0.2057361704536279,0.20112912818178397,0.2405368480270031,0.0,0.19046283309957923,0.2723594856234648,0.28365991547285796,0.18921095008051533,0.30043966780654613,0.03264214046822739,0.21330407064848203,0.22705314009661842,0.1264140582097748,0.04184527454582562,0.15966417045003084,0.12445969997457414,0.2214300377128312,0.15350604952300917,0.19450178577279725,0.14915620340386315,0.19948849104859334,0.05928576178741207,0.33949078775073427,0.14093592306959915,0.25248114331083765,0.15582354807997462,0.03227931488801061,0.06030263020079543,0.3968570457219656,0.16972239611275647,0.028482912746141786,0.07452138128466626,0.2355662112062944,0.012937270545338997,0.053457571987750696,0.16292967045675563,1.0,0.07351936713733968,0.16467114051870305,0.1052912478953584,0.03327536231884057,0.40054826295534823,0.27211658918027326,0.1911280670257331,0.19850393788501597,0.37356562652161457,0.32801515137968745,0.3952953511575601,0.23784044085589934,0.3316237630272545,0.172647173677136,0.3757777084442161,0.2971478579457759,0.3438754882069722,0.4047954316979366,0.39630429042146464,0.17879781690533275,0.2132046964287221,0.27873173478004976,0.16159142856631464,0.23025000610819235,0.07670912018738105
nh0005,0.986572611395577,0.45590801413573934,0.26127592764230245,0.5991096063092234,0.3570149253731343,0.19595028206034698,0.3038379530916844,0.27454677503621777,0.3163632541517763,0.7072740953814209,0.23495426095329805,0.3208853274610553,0.0635595831229887,0.19920343637006216,0.15905226592586125,0.5963457928291296,0.07811508705014866,0.31706103628200455,1.0,0.45552238805970147,0.49550805659229286,0.07190588120222155,0.5123895087668453,0.24915743861338469,0.3090112342185373,0.0793856802941812,0.2567214990195769,0.4379421684375486,0.6667239563214598,0.24108260645319604,0.3061437001041305,0.25199534542148977,0.018984166217743514,0.212747736726205,0.4393685070090277,0.192458758837392,0.2950246160337673,0.24975505607398082,0.6193691241683719,0.333790734142548,0.3055459762187215,0.22580100374800346,0.5008184882041405,0.5256972614172313,0.22768751336352971,0.2922885572139304,0.20627201073285256,0.15127439724454647,0.20424293331898277,0.17537313432835827,0.2076667732179301,0.22624553289888585,0.21402384370336552,0.13982717989002358,0.3003098630683089,0.10022914201231925,0.10824086585650339,0.35245720573341055,0.17120280948200173,0.12849745079212974,0.14764500216539392,0.22960162463481343,0.1762693084794369,0.5071630896611832,0.1994572591587517,0.14378603617605648,0.27846588499143504,0.17634537898487893,0.27142329385501346,0.34079601990049746,0.4072794504330928,0.2722911696566217,0.1383364219562725,0.3263670764783265,0.38215539947322225,0.3179986954686721,0.34236514142514063,0.2877031325766135,0.2570149253731343,0.2769874728838805,0.24072492224050068,0.009520745129826619,0.5705360591355291,0.0760774457044906,0.15458948318248358,0.20881589717689264,0.9717459326739146,0.47024493863653427,0.8480045571133046,0.2599812251532544,0.8438313315594614,0.14051793235085885,0.23951497082189535,0.2118559565520693,0.6764370452452455,1.0,0.6311702230460412,0.32061134367682403,0.5121492046197627,0.47399366802351883
nh0006,0.7700932684509327,0.3322655873566541,0.41127096716630973,0.422426390353386,0.2214814814814815,0.3937289020482892,0.6031746031746031,0.49555445142539634,0.5558356807511737,0.30535347089271786,0.16397849462365593,0.3804265330904674,0.3578812679558679,0.2503622748431491,0.14575762363722541,0.3727134357271344,0.2549421901714827,0.5101851851851851,1.0,0.47644444444444456,0.26544063796891526,0.2828070175438597,0.32551240560949296,0.22670250896057348,0.4847067382185103,0.25040257648953285,0.30365021234160344,0.36168737847662535,0.5642268080416524,0.5702872075912111,0.27674418604651163,0.18829597255510128,0.12043426122513166,0.3013831967213114,0.5206011482607227,0.2578947368421053,0.5387890143250167,0.3043657347007305,0.2798128896802149,0.5152855347112829,0.46418669131238444,0.4638147566718996,0.4798387096774193,0.4464347637624621,0.41135902080245884,0.35902777777777783,0.30711610486891383,0.1001025641025641,0.3281601086899723,0.11423611111111118,0.29580450302031847,0.25264084507042256,0.38749238542932085,0.11059941520467838,0.26580331849453676,0.27674061058642646,0.20240342081981716,0.3866743793300621,0.5862745098039215,0.30554899591141244,0.2552115278760715,0.39931142122658836,0.1882890035728464,0.043567518248175174,0.48257575757575755,0.20265940403716753,0.49689833448523524,0.1434677881771842,0.3726688727112288,0.462962962962963,0.5224838047084847,0.3613194845162532,0.37598220560488826,0.1145913432474912,0.32301470588235304,0.3550985432733505,0.4611088131626488,0.38589258377275054,0.3157,0.37689519742738153,0.11437346280791633,0.17010397965290244,0.35296086343838073,0.3135116488252331,0.16763486188224,0.46421625826526636,0.2784362451504768,0.3145760046465244,0.5570547897762694,0.32207682566483753,0.6015927846495828,0.317854125314551,0.18104875230331985,0.17636633365607485,0.4339079421606324,0.49275545201578974,0.6406709829311361,0.5100284055823144,0.33996844934630566,0.38594276094276103
nh0007,1.0,0.5080471891508318,0.3612343224227592,0.7537245664171047,0.10354978354978359,0.28603193922452413,0.8371985157699443,0.35047679272900456,0.5438485458203768,0.31815281081394675,0.20444072056975288,0.7216485700092257,0.3797085799693173,0.8399250112364864,0.27994718190641715,0.6862577024469927,0.29340782624008455,0.39300496251715755,0.9344902884725893,0.8075324675324677,0.4065329251267895,0.14405451194310506,0.4404866977682511,0.05419983242563886,0.467385596150571,0.37417654808959144,0.2907451036609751,0.43621607912756794,0.3935119720092928,0.4175031088564351,0.39957716701902746,0.188719077341663,0.15736068602310638,0.13945403981264634,0.5780997118383135,0.09210526315789473,0.3943583927693596,0.5911475318069542,0.7282062317671989,0.6003215601525782,0.6786254411023356,0.44421242685223605,0.7268328445747799,0.5385472784692551,0.49295797237506433,0.5976731601731602,0.47114402451481097,0.1828171828171828,0.1713251476537258,0.26704545454545464,0.2636641776674725,0.18280135357600147,0.3519354991387949,0.24333561175666443,0.38184656298780145,0.30085771904353054,0.3784090430359967,0.7132961585030041,0.3426279602750191,0.3222038973125945,0.48823540224814116,0.3746998273485604,0.4392977011079432,0.3090577305905773,0.5206611570247934,0.25690026090538737,0.5176795396334364,0.22619837733140097,0.4229348414656158,0.45045695045695044,0.6025941194214222,0.5793646630345997,0.4693195323137682,0.24168068058165987,0.6064075630252103,0.18776082529295898,0.4989312129214767,0.5816996938254806,0.26836363636363636,0.5080621971733785,0.3904370660879435,0.340446869389587,0.7968256602480277,0.21670721858872383,0.625722057091582,0.3871478579763294,0.9438515632711737,0.5274294450002113,0.9840097908602445,0.33241874208526806,0.5779770778112375,0.23362956068745272,0.3097280307998943,0.3944380810633781,0.5828270204673394,0.582535984690906,1.0,0.5666547441278822,0.2533539825600029,0.3608815426997246
nh0008,0.16743287110877592,0.41876060439180673,0.19025682169731867,0.3097617014894102,0.03074550128534706,0.3460383247864152,0.2442159383033419,0.30680404942826034,0.4195778268583221,0.21019648502287708,0.4249108549630981,0.11273125711155119,0.23435580811715231,0.11593689859103487,0.3632907808793,0.06176068534768403,0.10760060414117914,0.16194954751604068,1.0,0.9140359897172239,0.4170722620455395,0.3269657544379088,0.4034991389422717,0.04768222904055061,0.2072877491820188,0.24682388882679474,0.4739235724042149,0.4989454482154768,0.5383759110342303,0.22752736327558631,0.3615711125724876,0.23159514594388114,0.09913364152553317,0.3573172594715327,0.3893156015346027,0.039778108510350435,0.33474456090052584,0.3103685284178381,0.3774579466132496,0.4762889087600551,0.39529292132535665,0.21734070975978537,0.5347375404262376,0.3899030891786816,0.5129540039205942,0.10068551842330767,0.7105513994396464,0.3416096499901127,0.36987609165840196,0.3775706940874037,0.2267047259267415,0.5121474347369565,0.3396229458581926,0.21675010147476664,0.3041937373272897,0.2950821430769395,0.3051188728063625,0.13597286777862064,0.21230908815968547,0.15307530024313556,0.23847344798665354,0.248829907786695,0.24107987521061014,0.29334058882029534,0.3263612993690114,0.10185445253386197,0.196912846917503,0.11314271312911262,0.24366790919716422,0.14238788917452155,0.22252324449295097,0.31623690733485926,0.18094971107224653,0.40953646385503406,0.1561621049448057,0.093893114637096,0.21819499142842955,0.19408499862916725,0.13280205655526992,0.32150202854312027,0.20811889998233918,0.15207947286925455,0.27517788373191276,0.22253900235298207,0.1899895174041223,0.3307856365092554,0.08161442792792362,0.08213924140817955,0.2383085235327039,0.18287303549163847,0.2601395469736306,0.1428895473361825,0.2349529613321653,0.26258007538982975,0.2902985702865019,0.06537029024239183,0.052830108743839976,0.24283285810786717,0.16296032553248574,0.1224585183454078
nh0009,1.0,0.29219199706111443,0.19281112331046524,0.4426876368171751,0.1142675159235669,0.6131749886845919,0.45382165605095537,0.44032602987644176,0.5437023414371579,0.3439409151325711,0.04386685843435384,0.4259880442727366,0.39983733904015273,0.2513777220888006,0.28419126193953015,0.27222755431463225,0.24831383732165133,0.3673243229247578,0.8500648215996844,0.24484076433121016,0.23681942268291306,0.5151495308694796,0.2528291385814111,0.03248921306759808,0.5537754517705061,0.20197544539831983,0.2793723156136869,0.3478227157374757,0.4984833487891118,0.27886676757167667,0.10265145904310477,0.2092544816321106,0.3779441131260677,0.0799245588388848,0.6395078698236306,0.041066040898424416,0.3764747540238693,0.23187369889471987,0.26672665022149034,0.1269833958296658,0.17247857235362676,0.19504406941037647,0.1781282103965482,0.4393972650393845,0.33297691253234263,0.5737791932059448,0.3631109997853002,0.06814306712395883,0.1454773475466374,0.09355095541401279,0.3214000146906053,0.1172400645913699,0.3446462399591452,0.18274388199798863,0.688869355865621,0.07068203088605396,0.47476178043415784,0.2499345067321489,0.20457100037467213,0.24224445826074104,0.8304384671904652,0.6487716105550501,0.6448077414199851,0.24781486819470921,0.28727562246670524,0.317935620014,0.7652395468454674,0.15262286676743894,0.5459252108739729,0.2114885586223166,0.6831398888746875,0.3279850485700949,0.3209321649601154,0.6971600950908975,0.497550580741851,0.15024642640774158,0.6391980873682932,0.5363538905073981,0.27420382165605095,0.63933876525998,0.4749310204013053,0.27482268236343466,0.7579141514529898,0.6626899821343275,0.4932651465439672,0.215423377356948,0.3802812923895005,0.24614608533737733,0.28048618001605047,0.3048936233138764,0.13709367549977855,0.24779995391898896,0.17077499565842968,0.19151158673907884,0.5574685806341221,0.2658187699624215,0.36736859074090045,0.5315944911053267,0.23778753337341307,0.3603068905616677
nh0010,0.6359991401628085,0.11047437348208161,0.08150616762674551,0.22281403334571642,0.44409731113956474,0.2815282764841082,0.1563929028717761,0.22419668203300627,0.1914547979297037,0.21579520634860974,0.12093676428069888,0.34572811933698555,0.4687287257192092,0.33568844762564454,0.19753693594653715,0.18730656325590817,0.16228495947406638,0.25141001217950715,1.0,0.3480153649167734,0.3770888448482862,0.2001938838736813,0.28297055057618437,0.16387179381272973,0.26871750617353374,0.12843066302956066,0.1641491615584899,0.18966820079864066,0.11874117811417592,0.1659094466326043,0.18759491409344015,0.1654781101924983,0.14369994010255963,0.16845849688293696,0.1927814469019143,0.4523889749983154,0.1497620838136946,0.1438781061269846,0.19075567854104328,0.17383959544700017,0.32492704504628167,0.1252694364612628,0.24367436289289995,0.3664352826974853,0.3050607282754654,0.1253734528382416,0.5043231811707837,0.13554220427459862,0.12473025385994654,0.39868758002560833,0.13538972339352875,0.2218174604605868,0.12090362720538961,0.02698968933216525,0.2029984698300543,0.1337005922281688,0.27989205439872283,0.21396567570230604,0.1762446335768622,0.23124702381529377,0.27385816539849017,0.2693591242868914,0.27026455532066407,0.23987354785648196,0.265219415667559,0.321199868225695,0.19003426138442606,0.13210961988866926,0.15563247241102593,0.1602646180110969,0.31088647687847876,0.0747358831687075,0.30268951470296945,0.21504223680195722,0.24962717481358748,0.12470993288546423,0.26606090454720427,0.22153092051201584,0.1543405889884763,0.2600230080900916,0.22848463016365722,0.13264557046046474,0.2301468419676515,0.5289704405436428,0.29819368231146737,0.21685539139152296,0.42488781826183686,0.37070482142015987,0.19104534452617974,0.33148235126249265,0.2149544663851297,0.07824904875687022,0.1842941844828928,0.17680127141609525,0.31589800615116087,0.31009057823760827,0.21772542257666075,0.2978478352873669,0.195490111524616,0.15756799751678113
