,a,aquel,aquella,aquí,así,bien,casa,como,con,corazón,cuando,de,decir,dijo,donde,dos,día,el,ella,en,entonces,entre,era,es,esa,ese,eso,esta,estaba,este,está,fue,ha,había,hacer,hasta,he,hombre,joven,la,las,le,les,lo,los,mano,me,mi,mis,mismo,mujer,muy,más,nada,ni,no,noche,nos,o,ojos,os,otra,otro,padre,para,pero,por,porque,pues,que,quien,qué,se,ser,señor,si,siempre,sin,sobre,su,sus,sí,también,tan,te,tenía,tiempo,todo,todos,tu,un,una,uno,usted,ver,vida,y,ya,yo,él
nh0001,0.5132229264210894,0.15518211919698666,0.10181056408081678,0.2782228940843991,0.213645441394062,0.6258165066803852,0.32631068529225504,0.12189055453125075,0.28763220789928745,0.09746014766901362,0.32458087045024414,0.44693346955908364,0.4937350795528148,0.09492621364944061,0.3144150945523274,0.6604055225148857,0.21754830612594706,0.6852644417336852,0.13357707050031445,0.27990705826262996,0.21836718553950307,0.35975922499466817,0.19960619135024346,0.43894151283519023,0.053738465250200006,0.16426822016399018,0.18941254167251453,0.1877137338723606,0.39266203909592357,0.21911808336363778,0.31516209626835995,0.41792344667691733,0.30676279622744684,0.2606437390484275,0.2353246388654052,0.45912448298332204,0.09241763236215514,0.5648997090239057,0.04282872782603505,0.19433505618865077,0.29914890313484316,0.5400283136229893,0.2293360558559175,0.41296346079526086,0.32475606241857946,0.4685265610732722,0.14174696757260782,0.0759413123942882,0.04198193592367632,0.37234864718592464,0.15450724272527117,0.2929967766700731,0.40758553464640657,0.36978867187166287,0.5693685643371104,0.5474606567729317,0.3365045377756643,0.12388732910765819,0.5272789320184234,0.20073598400192066,0.0,0.5054334310183293,0.9544614388651279,0.20243004228600914,0.4018180597819053,0.20579472089763476,0.6492700239792174,0.6588832085480559,0.34793926596532687,0.6927538310317382,0.2881749321098471,0.3021810566813816,0.41504037094680124,0.20780039775868514,0.15170667526634812,0.5493172130924899,0.23347427688069106,0.3223985855150887,0.2078948421150057,0.31140138723361,0.17257443069435996,0.2669845493620079,0.3730008878229283,0.3161312828616348,0.3235985779777324,0.3155545644914975,0.3518529475091578,0.37695048296925626,0.3361139961159168,0.14351662105317878,0.32576609197070283,0.15502704269461287,0.4189360623047793,0.1569983575183693,0.3363289959333639,0.021664150121964487,0.412271640226736,0.32055548796970224,0.236555841280106,0.28808025908846113
nh0002,0.5499301684215802,0.20897521988652262,0.23794391743425947,0.25976868694484134,0.41109133828023714,0.49739944913426726,0.27750983186026185,0.6470725093097174,0.42773452853411453,0.02930595737424946,0.4979476630182725,0.5080430921789527,0.7392605884356092,0.06526203800262738,0.24309997899965394,0.23437740074571495,0.19528742737458366,0.1472611592573555,0.16223766661726216,0.738537444479356,0.5501851439688997,0.2694782167437907,0.3800821739792808,0.47927295563524125,0.05991320036487225,0.0787799069429212,0.3508064966360409,0.344182214926598,0.4574347532000343,0.2210643282596658,0.3749892095883132,0.2712863704078466,0.23126728533511542,0.30135354271432346,0.5938884404472211,0.6943853925483814,0.3152662688541601,0.31121304754455453,0.045397505750846084,0.27265347494347214,0.3465115597875213,0.2202175522245015,0.29378087115711843,0.5013445958097742,0.30356225151929994,0.34385141520499374,0.765227028472732,0.5789880739983789,0.3696916848913671,0.5125679405170291,0.2906993211862249,0.5168414339697527,0.6957096306315986,0.7484127279567593,0.6416136355598082,0.8012073419991339,0.1734842178860996,0.3124172284545545,0.8805762281124838,0.14710223935613975,0.001052124593835978,0.5248140056448454,0.42737277350789293,0.24268762386566167,0.6651554741625809,0.7818432268073289,0.46504591620695235,0.583736375839546,0.22062487879804227,0.5975835494651124,0.3492222574465056,0.3010709526542984,0.19777307005191436,0.7199818133882622,0.029949571319813267,0.7534029851927678,0.7345685882429596,0.6801549798019191,0.21416639238260476,0.14218078532609174,0.1718472135437239,0.3016068375597165,0.4759122292274604,0.42028493781629156,0.22505538345609805,0.39257073327049474,0.5376398380332731,0.7068062479951455,0.4288353489340121,0.2028325989062919,0.6279312879195582,0.4998261185466581,0.33610557584038747,0.15532047265361174,0.36517134978256066,0.264648328331985,0.490618837474469,0.3099918842581031,0.43918394380275555,0.14785007902695457
nh0003,0.7229815678000596,0.3627150950719781,0.40825610304201276,0.28190487865738434,0.5709687576829857,0.30767027040407346,0.6386644409424395,0.3192521647231787,0.6505085023826235,0.33251728896991267,0.5072830968062685,0.2882445104529612,0.5428214811686496,0.09224648224809709,0.21840248551189861,0.2529941795626337,0.3916735343470555,0.2242751946930296,0.4786691565170369,0.3339410001914538,0.7419159379622782,0.29466586577212495,0.3902916582004681,0.49873159030936326,0.2500478869497643,0.1936968826220883,0.3395582602302921,0.526584582058993,0.6852574026742838,0.2604077092983293,0.36796871007962934,0.22170076332570776,0.28815447896156215,0.5876911194309754,0.3481364100930303,0.5132713588193107,0.27343122322985125,0.19558496224295951,0.21008741968823616,0.30884656054038184,0.2691398596551922,0.1932657999980727,0.13489035172570935,0.27824145895173563,0.20498287645002833,0.1926954283846035,0.7838323599107466,0.7960035665419353,0.35906381407167426,0.16445052035913976,0.5052687700514914,0.7148163367006704,0.2956884569439578,0.17232551565611168,0.2939363805632475,0.48580288528002163,0.28088474017212606,0.37572811588803323,0.22980442686668806,0.36925961862198625,0.0,0.5303386200685152,0.24050293530995076,0.42610570983867313,0.577847597662817,0.6731737132389718,0.4693599220289987,0.4761498353916373,0.1645973377635723,0.675019721530922,0.16957658217698124,0.34184658035465804,0.28962038517902333,0.24258110455577814,0.272929572989336,0.3243508897473242,0.5020768935008024,0.17789520523673147,0.19623561108824827,0.2342143638905244,0.3164845883281618,0.3823017281318604,0.5851521685171138,0.25788705518490473,0.45116052155481084,0.5626010881922484,0.30394012695790934,0.5615145726609074,0.23152429417473436,0.18251617107144058,0.49457897669802364,0.5932348979806426,0.5694158732284664,0.25012535409262404,0.453567050117425,0.11736113542691828,0.6094536951500659,0.3680401474482876,0.8039224030730809,0.0972105669983884
nh0004,0.5771410502344841,0.12870036762742046,0.1046218301028715,0.2625346758082868,0.3358132699950135,0.278268814654123,0.02531374506048861,0.19866276823015483,0.43529654892646585,0.04184885958539576,0.40712966172053794,0.5228999192504622,0.2025281811427932,0.14357323818731274,0.41567058843553684,0.24624918236115534,0.31713001882370406,0.55590228197201,0.020965930249893835,0.5784949128015917,0.16407211248177828,0.499216541043755,0.15891545665638765,0.38755099062243165,0.08742444998542206,0.19441831267338563,0.14683880296573135,0.19716084984440496,0.43606322154494104,0.2311961720853562,0.2582490294348314,0.4613374343331013,0.1138344156691859,0.184262609904797,0.4268049071935539,0.7534873573510126,0.10683248884151596,0.26861250587248886,0.05684257819473275,0.08434371303085308,0.3312569157539775,0.21551535327130844,0.38277871966736005,0.44829603416167524,0.7379696706994945,0.3091628941668214,0.10237426728862689,0.07102596864289186,0.051432655602299336,0.38012490058654297,0.18797447257308464,0.1331066643528081,0.356805602079324,0.27992686644908593,0.21037920383915346,0.3516551875159167,0.2719719675054481,0.3316891123138396,0.39803575241918704,0.2013652459402124,0.06586867880357986,0.265241178186169,0.39529992503826394,0.40763197011380486,0.5477951235118654,0.48402803773334313,0.4922179385882056,0.11979530949868152,0.3518835400583276,0.38354921741595915,0.19848293624961527,0.1497529241075183,0.35850173646321426,0.32563231278909505,0.07276777488779913,0.4425840414272505,0.39643354658907026,0.451618661142421,0.11473340259033916,0.14783300884006378,0.4317868431764625,0.18549532065382862,0.6247056977879867,0.36859335576106367,0.3507327906082111,0.1620175672134953,0.3954073825581259,0.3346440028580211,0.19211611292245562,0.10582012962570528,0.29070708026832937,0.20506176936290538,0.4149625759548202,0.0,0.12124206718942726,0.10962671532754137,0.6812804375085831,0.48010647726721956,0.12284367037423038,0.22443944813481567
nh0005,0.7783544269545336,0.27535498449363505,0.14756450433702156,0.5493301627759335,0.44275581929050534,0.24739473592056113,0.20171631150486583,0.3597314237004819,0.405276215137793,0.17651004958489738,0.2978517066409001,0.4792838800399837,0.5523091983171532,0.07794262205035236,0.22203651015415504,0.2384709724227927,0.46774609798502625,0.3594184302839777,0.10634257843126038,0.4416908154708308,0.527848787771848,0.2116030066282196,0.3850424225229966,0.38705489247510727,0.4448512531368749,0.26216949881512286,0.298057014043401,0.45545880003996614,0.376126684961065,0.47253121770646145,0.30482704359845725,0.10927258615199949,0.5557694046397618,0.44901950665900625,0.2704139293036989,0.09038144359669392,0.5239385625604905,0.1673009634384896,0.2608741752651245,0.16017181447034545,0.3152897832096508,0.22133150848644434,0.4086336983955501,0.35023176794802763,0.3362465766391811,0.2245976679186967,0.43493459066112294,0.4656274500779867,0.37910385404837466,0.10232543528491012,0.10694539401579127,0.5170234145295667,0.4586875082504872,0.3207330231141441,0.32602383918079303,0.359579671629852,0.542148832341847,0.35707381162160884,0.15414740175087044,0.14147002458979954,0.010992679850157925,0.02483851541240642,0.08141524326453073,0.06184437146954209,0.5458515385955471,0.5524270095891214,0.6831778160004284,0.47190947221218954,0.1672908774336652,0.5571717601679553,0.34523492890225865,0.18302499509231857,0.3031355491048159,0.33489220429362027,0.47317668955822906,0.22823873704015027,0.6664894800718529,0.1056977862313715,0.14563729549832705,0.31298685681933214,0.5382955834325467,0.13124125017299906,0.5702802427768636,0.3719006744704714,0.08442629811984424,0.20820520403479864,0.49372321387346885,0.459051094236957,0.36820236401309214,0.06622533811629885,0.47552515180179866,0.43023426006672943,0.13898397802973703,0.0,0.48019599655709283,0.20614841060502592,0.6444668526395371,0.3326535052793519,0.5739490429858426,0.26430522034288906
nh0006,0.7616413157682967,0.2211209289430123,0.2417778399558354,0.4900209619957624,0.4899829658570911,0.4278918613300339,0.22947032858272318,0.38965730191385656,0.44433465957607743,0.49602137071204244,0.31325684933496356,0.42410727216511157,0.4305244867810956,0.161108666441686,0.24362740444454525,0.398906579089091,0.20406628793209614,0.2896614623614068,0.18151136639800566,0.5781463468072152,0.29598649364337737,0.16896914596909865,0.41571789758023836,0.6834728506357157,0.4802687005542602,0.42890388044302896,0.36627145143656337,0.4879225208523482,0.6826400409572565,0.48605137611812665,0.40512149038522544,0.3289751580501656,0.5033365900646346,0.43912502344238247,0.3693741451283903,0.3334640262407457,0.6187354261888484,0.284872544749105,0.41405445308493494,0.0962796257220897,0.24515294788653014,0.5234502730579323,0.16473070475289084,0.2347423663351575,0.18099510116239692,0.18944503010802688,0.36380612095743625,0.3623482092429443,0.14128114758319463,0.1606486463715716,0.33193925423208426,0.2890505476284245,0.41650115570487023,0.3052217302539547,0.30450087842094903,0.5581126886103187,0.3968552511805006,0.29529361393850095,0.26616611800188317,0.3811990196364025,0.0,0.37478031858755906,0.3294780778339596,0.24539548020783064,0.6326569868273308,0.7529230488772138,0.46025306835539104,0.3652034918744326,0.21049141683681502,0.7175122556211461,0.3070012951310397,0.3390780268430451,0.40495496438319445,0.5429418553826787,0.3129966154703782,0.23953032390879722,0.3888152259553222,0.13951062545149706,0.16589900667947166,0.48733427175061683,0.37936868170184884,0.25223140654535353,0.49150316547256273,0.5225294404881885,0.1664437577530619,0.45787667786069103,0.3677661323360483,0.5122428850831595,0.11412323026364479,0.07007438516094683,0.5527514621596881,0.5802467923012944,0.40355415656560245,0.8113855809364169,0.33527380930457557,0.18929340428921648,0.4967710746931867,0.22209222440559198,0.3816095870636078,0.33274772365214467
nh0007,0.6912001144312371,0.43129138722344973,0.4073045006862083,0.6853569923888276,0.5817061192019789,0.4084000303956846,0.20533701102913932,0.33725316115409437,0.5218763240437704,0.18794433757559917,0.39026265925160614,0.44895088624311663,0.42045960784354663,0.17817354968693172,0.2622982580506492,0.18038364425612397,0.26836684633894503,0.18022344612110575,0.28467257809141217,0.6167223445619348,0.3491901164524604,0.3413336547492084,0.39264410208706424,0.5388911095507408,0.3117132683726928,0.3463436524389323,0.4451857715210832,0.3400843809633736,0.5938662399151394,0.3034399141004647,0.3723314428498803,0.32808602439100853,0.27066056878711486,0.5613747603337235,0.2864055918503265,0.4332777281170212,0.1719035122272304,0.448548419698972,0.44635478411280394,0.16009931199245697,0.34084933931401445,0.3468912979939223,0.3611266127098909,0.34229941241187684,0.3475054362477388,0.15549213062453662,0.20255054440984047,0.12165444986383275,0.06916488339477281,0.26974390314715063,0.29545909255599245,0.3712267174806986,0.37456719793203286,0.4455947497991749,0.40389250405154836,0.555035316239346,0.27483924311126906,0.4996376945025609,0.5359250840311028,0.20523740620424,0.0,0.24500411815776568,0.39059007761906683,0.037375199247629526,0.5867841421600641,0.7941565155191447,0.6140903281987923,0.4946458996226814,0.26222651273433645,0.7369301051536034,0.3889416899406763,0.35379003396720526,0.4614918386659521,0.40950557624062134,0.20491752488602505,0.4345772004764995,0.5405129149311039,0.1838611760813631,0.09272172268034436,0.3889165227444059,0.3825051198349085,0.27792363396437425,0.4626425318990956,0.36928131925845414,0.2769911560473577,0.2561445640137468,0.4419438714102124,0.4700899860510448,0.4702635070868417,0.09605473152132457,0.4006149945979447,0.32896105880225196,0.148525459299209,0.4818960343812242,0.38456921494133195,0.2657840015925511,0.5925173847803281,0.6624553367420222,0.28786566415916615,0.2875174261978438
nh0008,0.47918379422272384,0.3950988670027108,0.37737321437825433,0.17553879039430378,0.4315606318127293,0.25889419772060307,0.6554598301819725,0.5354662192305475,0.1350790153952678,0.302349174943136,0.405657821440545,0.7934122477404078,0.5845258560519099,0.0971818631831253,0.2414791552563196,0.45286607003593193,0.38282520520675106,0.3533176760587039,0.2293430595359061,0.5098970505477549,0.19571572736196324,0.5088047333462491,0.4172718482704374,0.31204748278993344,0.3707216606754511,0.39354405799250547,0.32451338371370897,0.199434622873488,0.4046379214675126,0.08014397998763574,0.2511051692381097,0.3585271907966996,0.19265056188821908,0.3110920073402551,0.3764527160868899,0.11790339193406463,0.1604080551407844,0.25489505179123984,0.15327300227704793,0.45860085021156505,0.5490175224066374,0.39948385319673646,0.2187663055226839,0.4180264479632411,0.3840846330523713,0.5958035093054117,0.12269150596032455,0.07776587332797856,0.029824824185581723,0.22593241702454764,0.16944987146380927,0.289512623589854,0.33138306994917127,0.3930309590792589,0.26030535216529416,0.4169648432646657,0.41265587207936855,0.08195930268044725,0.32195234389376187,0.4274450721821714,0.004583520119615594,0.5272940882081933,0.40265809376928374,0.11604014321421313,0.5688067981391141,0.33402909511614876,0.5023612671030863,0.13718627848986753,0.09239054680918779,0.4601259541244337,0.28983958636606016,0.42680626995101584,0.40435556688659346,0.41543301802748167,0.07619257145587159,0.3442877730950479,0.2651317091846485,0.2560375081772657,0.6931996460128823,0.3823122841863028,0.5823158387017455,0.1818719634567265,0.1827075237399579,0.3031145717820611,0.3350267682761604,0.18601782039287304,0.37965573110155026,0.553182041851985,0.2532458007895111,0.21538445181811744,0.48199170865278596,0.6068830800282281,0.31591067556929797,0.001858913961996741,0.15213387772739803,0.29077290906923414,0.19294204443771557,0.24843206781052093,0.10431017698228684,0.2508189835594715
nh0009,0.7962869034705436,0.582019457237552,0.5043341136298038,0.5000056300541288,0.5472035802816656,0.3849710282248835,0.11717697770876154,0.2412686465295965,0.35074062725850563,0.028339064106804784,0.3842286557918401,0.25111673311379046,0.34145095046620316,0.09034207395736461,0.7929483968186966,0.1754079206115503,0.30281806760575564,0.42984365430954574,0.11217798634039745,0.16316773278721608,0.6015070643445994,0.38576894460279354,0.5750489085654416,0.3847667874103218,0.05687995158580226,0.05957984269007602,0.09951549529450461,0.35243291523693965,0.612841551103326,0.297066648484499,0.18867144140690467,0.48851736363538895,0.37941550741189,0.8738125575086783,0.8356199871506446,0.7788603315560076,0.26155566178344714,0.3758437031504724,0.27663582984552937,0.08844578380509827,0.20347822963126933,0.4348527755165804,0.6491517705799484,0.7799541730353321,0.27455027172611013,0.20122377827243323,0.14817394324920383,0.1007828955007098,0.042787581944215225,0.630465949911702,0.16206522494103032,0.2673489225168849,0.6156842183644059,0.6809181874498178,0.37038136169990965,0.6908975934824033,0.36413275181488564,0.2018917878475609,0.4177906170910627,0.05761075101762808,0.0,0.360627368993161,0.5264180599978081,0.10481737156758004,0.8075634166337085,0.5362563072439702,0.5704979321988827,0.875940243678328,0.2556082723492149,0.8765804250432506,0.3741189413823512,0.15599815532541728,0.6721724624394481,0.5779524019553078,0.05094472387589612,0.5268749689103643,0.49381395744436557,0.535125543229445,0.2945738144575225,0.34400554122334237,0.27612092792287096,0.08246118836505686,0.3075999976884452,0.2594892992438385,0.12269046504248098,0.6388417665155152,0.41278739523073527,0.6974392345984797,0.605136044462989,0.04753799320548128,0.4467719161208311,0.36323838572065154,0.19100663497191642,0.08267245508034261,0.37165242085033073,0.1881992816968989,0.34440393536299585,0.3681613067879811,0.2582638996384752,0.40927971893841075
nh0010,0.5524011796290006,0.6314369499647888,0.42795406744426284,0.4901248531271336,0.35829528630302127,0.5216375907152941,0.28444088655114497,0.193264379768809,0.6182064669236548,0.030598784888527575,0.4285265907931817,0.5715162843815591,0.513183154768582,0.07921969870320185,0.27839681962944407,0.6956480267038838,0.39758818886437075,0.5069620625055052,0.08799764619394722,0.18249820410671713,0.24100368819387574,0.36269167091698373,0.24300042601527708,0.3168313505116392,0.10085143999741528,0.1089401202201265,0.3126410757112835,0.38976868579009194,0.38492087084155396,0.2885434173948386,0.3234724193557867,0.27836305633814196,0.1910692805049698,0.38040703138316856,0.28654221085896586,0.40269239859460176,0.20777539472170434,0.4660180007000206,0.16855667365710253,0.03872674815220423,0.3582250764982648,0.5523596013373325,0.4926019429285702,0.3431422278581853,0.3131568278309952,0.5178394309028285,0.21761669910682546,0.4213723963079166,0.055074680260748465,0.2219212732803248,0.10134641011475058,0.6021185607335235,0.5170119134154467,0.4912986964291337,0.27900817176332293,0.45178525648389484,0.2910604341021228,0.9697641624362169,0.39522737246331663,0.18223410493811631,0.07595855103446839,0.37599998326247835,0.723902381281907,0.0793630928379677,0.33234053109030115,0.31246120520041754,0.7010411152592143,0.1943245396676332,0.2259802848385554,0.625723395635266,0.16593900538620027,0.43910098731293135,0.5116479041389821,0.2434540499762654,0.6431187075847841,0.3532080026575859,0.2939833086096623,0.2719349552084467,0.44149769164601393,0.27217998888141626,0.27078946777607066,0.3804771589128655,0.5770852915827301,0.704053969562144,0.23589443674073957,0.38666059423006144,0.3834666305174757,0.5957502726325248,0.5350999989432893,0.091522372954572,0.4915218208961347,0.32365789260701855,0.24018000471452558,0.21212205077093588,0.3345749905087233,0.032438662808357145,0.509360452360578,0.6235391423876251,0.21725065059718368,0.32015625038148543
