,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr,el a,ones,enta,n qu,os e,ue n,ntra,o ha,ar s,mbre,o po,a pa,ados,a po,estr,uest,a lo,de m,el s,s pa,de u,as c,de c,el d,se a,quie,a ma,ue a,cuan,as p,n un,en s,espe,e le,mien,comp,r lo,obre,on l,n lo,esto,reci,os s,y de,to d,a ve,o un,pres,desp,r el,ione,pues,ue h,s se,a re,e re,e di,e pa,la s,sent,se d,se e,os m,on e,ra d,no s,rado,iera,a no,o lo,se l,os l,tado,tant,a pr,de p,s la,ón d,uell,la v,lo q,uste,acer,la d,la e,n es,or l,cion,n co,ra e,seño,eñor,raba,dijo,te d,l co,sted,uand,stab,os q
nh0001,0.2545727673041352,0.22682312916197828,0.2135515630939902,0.1938452983263715,0.20591035838817887,0.22843180383688594,0.18982361163910239,0.1805737322583834,0.10375951653154326,0.14478072074168827,0.14478072074168827,0.14397638340423444,0.12628096198025032,0.09732481783191267,0.05630361362176766,0.10255301052536252,0.091292287801009,0.10617252854390473,0.10456385386899708,0.0848575891013784,0.10255301052536252,0.055499276284313837,0.10255301052536252,0.11421590191844297,0.08284674575774384,0.08123807108283619,0.07721638439556708,0.055901444953040745,0.09089011913228208,0.08284674575774384,0.0679665050148481,0.08887927578864752,0.09571614315700502,0.05469493894686001,0.10577035987517781,0.07239036037084413,0.0780207217330209,0.06474915566503281,0.06153180631521751,0.08928144445737443,0.08003156507665546,0.06314048099012516,0.06515132433375972,0.08365108309519767,0.07560770972065943,0.0715860230333903,0.06515132433375972,0.07319469770829795,0.06675999900866737,0.08405325176392457,0.06836867368357502,0.0711838543646634,0.10456385386899708,0.06877084235230192,0.0542927702781331,0.07319469770829795,0.057107950959221485,0.03699951752287589,0.05791228829667531,0.05348843294067928,0.06836867368357502,0.02815180681088383,0.052684095603225456,0.06153180631521751,0.06675999900866737,0.05911879430285604,0.04142337287887192,0.05751011962794839,0.05389060160940619,0.03418433684178751,0.05509710761558692,0.029358312817064566,0.051477589597044716,0.05187975826577163,0.027749638142156918,0.05228192693449854,0.05389060160940619,0.06072746897776369,0.05228192693449854,0.057107950959221485,0.051477589597044716,0.04785807157850251,0.024532288792341622,0.061129637646490605,0.052684095603225456,0.055901444953040745,0.0643469869963059,0.041825541547598835,0.04383638489123339,0.06515132433375972,0.052684095603225456,0.049064577584683244,0.03217349349815295,0.050271083590863984,0.034988674179241334,0.052684095603225456,0.03619518018542207,0.05751011962794839,0.04383638489123339,0.07721638439556708,0.049064577584683244,0.036597348854148976,0.023727951454887798,0.04102120421014501,0.04262987888505266,0.05348843294067928,0.049064577584683244,0.04826024024722942,0.042227710216325744,0.0711838543646634,0.04785807157850251,0.04383638489123339,0.03257566216687986,0.04785807157850251,0.03699951752287589,0.04343421622250648,0.03699951752287589,0.03981469820396427,0.04705373424104869,0.04262987888505266,0.04584722823486795,0.038206023529056624,0.055499276284313837,0.036597348854148976,0.04303204755377957,0.04705373424104869,0.040619035541418096,0.04544505956614104,0.03699951752287589,0.04584722823486795,0.02614096346724927,0.030564818823245302,0.03217349349815295,0.05911879430285604,0.025336626129795446,0.03217349349815295,0.05228192693449854,0.027347469473430006,0.041825541547598835,0.04785807157850251,0.04665156557232177,0.036597348854148976,0.0374016861916028,0.03297783083560677,0.03257566216687986,0.027347469473430006,0.03699951752287589,0.024532288792341622,0.01930409609889177,0.05067325225959089,0.01930409609889177,0.05911879430285604,0.04584722823486795,0.03217349349815295,0.018499758761437946,0.020510602105072506,0.03418433684178751,0.04383638489123339,0.030564818823245302,0.022923614117433974,0.03418433684178751,0.03981469820396427,0.02614096346724927,0.03699951752287589,0.034988674179241334,0.047455902909775596,0.034988674179241334,0.038206023529056624,0.033379999504333686,0.03699951752287589,0.040619035541418096,0.03297783083560677,0.04262987888505266,0.03619518018542207,0.02815180681088383,0.04262987888505266,0.027749638142156918,0.023325782786160886,0.01970626476761868,0.04021686687269119,0.03539084284796824,0.04050091312154494,0.025738794798522358,0.03217349349815295,0.01930409609889177,0.02614096346724927,0.042227710216325744,0.018097590092711033,0.03016265015451839,0.03699951752287589,0.014075903405441915,0.014075903405441915,0.022521445448707062,0.022521445448707062,0.04383638489123339,0.022521445448707062,0.043338290181149465,0.030564818823245302,0.033782168173060595,0.03619518018542207
nh0002,0.24261492673256133,0.2292861799401904,0.20897570863752993,0.177399272784175,0.18247689060984013,0.13138336123908487,0.11630918331914157,0.13487422349422964,0.19866179742914766,0.14804429472954855,0.14169727244746716,0.1347155479371776,0.10932745880885203,0.12265620560122296,0.1515351569846933,0.09663341424468924,0.0996482498286779,0.10980348548000814,0.08790625860682733,0.09726811647289738,0.08933433862029563,0.09488798311711685,0.08631950303630698,0.08473274746578663,0.06061406279387732,0.07076929844520756,0.04839604490087064,0.12487766339995145,0.06235949392144971,0.07711632072728895,0.08266996522411017,0.0933012275465965,0.08631950303630698,0.07679896961318489,0.07299075624393604,0.06854784064647906,0.07917910296896541,0.0650569783913343,0.12662309452752382,0.06886519176058314,0.07219737845867587,0.08727155637861918,0.07426016070035232,0.06648505840480262,0.06965856954584332,0.05997936056566919,0.05934465833746105,0.07045194733110349,0.06600903173364651,0.052521609384223546,0.06442227616312617,0.08044850742538169,0.07695764517023691,0.05982068500861715,0.07521221404266454,0.05855128055220087,0.06458095172017819,0.07394280958624826,0.05839260499514884,0.03919286259185262,0.06172479169324157,0.10837540546653983,0.06696108507595872,0.06362889837786599,0.052521609384223546,0.06235949392144971,0.09790281870110552,0.05728187609578459,0.05156955604191134,0.04189034706173721,0.049189422686130815,0.08727155637861918,0.06426360060607413,0.056964524981680524,0.043477102632257555,0.053156311612431686,0.04712664044445436,0.05791657832399273,0.07172135178751976,0.04950677380023488,0.05839260499514884,0.05236293382717151,0.04046226704826889,0.06426360060607413,0.04427048041751773,0.04538120931688198,0.039510213705956684,0.038875511477748544,0.04807869378676657,0.05347366272653575,0.04395312930341366,0.042366373732893314,0.03935153814890465,0.03490862255144767,0.0650569783913343,0.05220425827011948,0.0650569783913343,0.05791657832399273,0.057440551652836624,0.04474650708867384,0.028402924712314242,0.0718800273445718,0.0577579027669407,0.03649537812196802,0.04601591154509012,0.0582339294380968,0.04252504928994535,0.056805849424628484,0.03808213369248837,0.04442915597456976,0.050776178256651164,0.04807869378676657,0.03697140479312413,0.04998280047139099,0.04252504928994535,0.0509348538137032,0.04585723598803808,0.07457751181445639,0.021579875759076744,0.041255644833529066,0.03903418703480058,0.05156955604191134,0.04950677380023488,0.036178027007863954,0.029513653611678486,0.055377769411160176,0.03649537812196802,0.03221113808156308,0.06077273835092936,0.03808213369248837,0.04585723598803808,0.03538464922260378,0.04553988487393401,0.021738551316128778,0.04268372484699738,0.0482373693438186,0.0509348538137032,0.028720275826418312,0.037288755907228195,0.03982756482006076,0.05728187609578459,0.038875511477748544,0.034591271437343606,0.03427392032323953,0.04427048041751773,0.04363577818930959,0.05426704051179593,0.03808213369248837,0.03903418703480058,0.033321866980927324,0.05728187609578459,0.03839948480659244,0.03252848919566715,0.027609546927054068,0.04220769817584128,0.04046226704826889,0.042366373732893314,0.046333262659194185,0.030783058068094768,0.03316319142387529,0.022849280215493022,0.025705440242429652,0.04268372484699738,0.03157643585335494,0.04680928933035029,0.045063858202777904,0.030783058068094768,0.06521565394838634,0.039510213705956684,0.03903418703480058,0.021262524644972674,0.032369813638615116,0.04204902261878924,0.043001075961101455,0.05379101384063983,0.04998280047139099,0.0309417336251468,0.035225973665551746,0.028085573598210175,0.03141776029630291,0.039510213705956684,0.03358982626719985,0.041255644833529066,0.031100409182198835,0.02824424915526221,0.03157643585335494,0.03141776029630291,0.06013803612272122,0.02887895138347035,0.036812729236072095,0.008727155637861918,0.008885831194913953,0.029672329168730523,0.014915502362891278,0.0336392180950314,0.02475338690011744,0.03583537420276139,0.03855816036364448,0.0336392180950314,0.03221113808156308
nh0003,0.2128105081913652,0.2177788469040041,0.1970774356013421,0.17803213720289307,0.15815878235233757,0.16975157268182828,0.15484655654391166,0.1366293145975691,0.17057962913393476,0.16229906461286997,0.13497320169335614,0.12420846781597192,0.1324890323370367,0.11095956458226824,0.11758401619912008,0.07204091133326371,0.15567461299601812,0.10267900006120345,0.11427179039069416,0.11013150813016176,0.11344373393858768,0.09688260489645809,0.13414514524124965,0.0761811935937961,0.06541645971641187,0.10930345167805529,0.06541645971641187,0.07038479842905075,0.09771066134856457,0.0645884032643054,0.08114953230643498,0.07783730649800906,0.08943009682749978,0.07038479842905075,0.09853871780067106,0.0645884032643054,0.08611787101907385,0.08363370166275443,0.08114953230643498,0.07452508068958315,0.09025815327960625,0.09357037908803217,0.05713589519534708,0.0803214758543285,0.1084753952259488,0.0687286855248378,0.08694592747118034,0.08114953230643498,0.08943009682749978,0.05713589519534708,0.10267900006120345,0.06376034681219891,0.06376034681219891,0.07700925004590259,0.07452508068958315,0.07204091133326371,0.0645884032643054,0.05382366938692116,0.052167556482708204,0.04554310486585637,0.06210423390798596,0.046371161317962845,0.05547978229113412,0.05547978229113412,0.07286896778537019,0.052167556482708204,0.08860204037539329,0.05299561293481468,0.057963951647453556,0.09191426618381922,0.04471504841374989,0.057963951647453556,0.057963951647453556,0.05547978229113412,0.06541645971641187,0.04140282260532397,0.048855330674282285,0.06376034681219891,0.05382366938692116,0.05051144357849524,0.04719921777006933,0.04554310486585637,0.061276177455879474,0.060448121003772996,0.05382366938692116,0.03891865324900453,0.04802727422217581,0.043058935509536926,0.04719921777006933,0.04802727422217581,0.04554310486585637,0.046371161317962845,0.05879200809956004,0.03477837098847213,0.04223087905743045,0.04140282260532397,0.04968338712638876,0.04719921777006933,0.06955674197694427,0.037262540344791574,0.04719921777006933,0.03477837098847213,0.03809059679689805,0.04471504841374989,0.02981003227583326,0.048855330674282285,0.04802727422217581,0.036434483892685096,0.04223087905743045,0.027325862919513822,0.03891865324900453,0.04802727422217581,0.04223087905743045,0.043058935509536926,0.028981975823726778,0.037262540344791574,0.03809059679689805,0.09025815327960625,0.0322942016321527,0.031466145180046215,0.037262540344791574,0.052167556482708204,0.051339500030601726,0.03891865324900453,0.028981975823726778,0.04223087905743045,0.04057476615321749,0.04223087905743045,0.04554310486585637,0.02981003227583326,0.057963951647453556,0.030638088727939737,0.03809059679689805,0.024013637111087904,0.028981975823726778,0.04057476615321749,0.030638088727939737,0.0322942016321527,0.036434483892685096,0.0281539193716203,0.04140282260532397,0.04057476615321749,0.030638088727939737,0.052167556482708204,0.033950314536365656,0.05382366938692116,0.04388699196164341,0.025669750015300863,0.048855330674282285,0.04057476615321749,0.02981003227583326,0.03891865324900453,0.039746709701111015,0.031466145180046215,0.02649780646740734,0.04140282260532397,0.051339500030601726,0.057963951647453556,0.06790062907273131,0.043058935509536926,0.028981975823726778,0.030638088727939737,0.025669750015300863,0.030638088727939737,0.03809059679689805,0.03560642744057861,0.03477837098847213,0.0281539193716203,0.033950314536365656,0.028981975823726778,0.023185580658981422,0.03312225808425918,0.033950314536365656,0.02484169356319438,0.04223087905743045,0.03312225808425918,0.033950314536365656,0.022357524206874944,0.04554310486585637,0.028981975823726778,0.03891865324900453,0.054459095638024396,0.030638088727939737,0.031466145180046215,0.02484169356319438,0.037262540344791574,0.030638088727939737,0.022357524206874944,0.033950314536365656,0.030638088727939737,0.0322942016321527,0.0322942016321527,0.03560642744057861,0.020701411302661985,0.03312225808425918,0.06210423390798596,0.05790625340620338,0.04223087905743045,0.043058935509536926,0.02981003227583326
nh0004,0.25771245463567416,0.2170572813107951,0.2528889594954343,0.14746113714447667,0.1943179470782356,0.20603214956167534,0.1956960885468756,0.16468790550247628,0.17364582504863607,0.16262069329951634,0.12058737850599728,0.10473875161663763,0.10404968088231765,0.11369667116279744,0.132990651723757,0.11645295410007737,0.10749503455391758,0.09233547839887792,0.06546171976039852,0.08957919546159798,0.08199941738407815,0.08475570032135808,0.07235242710359836,0.13505786392671695,0.06270543682311859,0.0661507904947185,0.05857101241719868,0.09233547839887792,0.0709742856349584,0.07579778077519829,0.08820105399295801,0.0709742856349584,0.07166335636927838,0.07786499297815824,0.06132729535447862,0.07166335636927838,0.07166335636927838,0.05857101241719868,0.06890707343199845,0.08475570032135808,0.05443658801127877,0.06408357829175855,0.07924313444679822,0.0578819416828787,0.05374751727695879,0.06821800269767846,0.053058446542638804,0.0709742856349584,0.07855406371247822,0.059260083151518664,0.046856809933758944,0.062016366088798604,0.07924313444679822,0.06477264902607854,0.07373056857223834,0.059260083151518664,0.05374751727695879,0.0978480442734378,0.08337755885271812,0.055814729479918744,0.05168030507399883,0.08889012472727799,0.07166335636927838,0.059260083151518664,0.04341145626215902,0.059260083151518664,0.06890707343199845,0.0661507904947185,0.046856809933758944,0.02618468790415941,0.09578083207047784,0.07924313444679822,0.06063822462015863,0.07441963930655832,0.030319112310079315,0.03652074891895918,0.0489240221367189,0.0661507904947185,0.04272238552783904,0.08199941738407815,0.06959614416631843,0.05168030507399883,0.024117475701199455,0.0399661025905591,0.04961309287103888,0.0578819416828787,0.04823495140239891,0.03858796112191913,0.04272238552783904,0.04203331479351905,0.04478959773079899,0.046856809933758944,0.03927703185623911,0.04961309287103888,0.04961309287103888,0.06546171976039852,0.0489240221367189,0.035142607450319205,0.029630041575759332,0.04341145626215902,0.053058446542638804,0.05443658801127877,0.04478959773079899,0.03927703185623911,0.08889012472727799,0.030319112310079315,0.04341145626215902,0.03927703185623911,0.050302163605358864,0.04547866846511897,0.053058446542638804,0.031697253778719285,0.05236937580831882,0.03720981965327916,0.05168030507399883,0.041344244059199065,0.0709742856349584,0.03307539524735925,0.04203331479351905,0.047545880668078924,0.034453536715999225,0.040655173324879085,0.050302163605358864,0.02618468790415941,0.03652074891895918,0.03652074891895918,0.028251900107119362,0.031008183044399302,0.05512565874559876,0.05099123433967885,0.03652074891895918,0.03307539524735925,0.026873758638479395,0.02618468790415941,0.040655173324879085,0.037898890387599145,0.07786499297815824,0.02480654643551944,0.034453536715999225,0.047545880668078924,0.02618468790415941,0.05099123433967885,0.03583167818463919,0.040655173324879085,0.041344244059199065,0.02894097084143935,0.028251900107119362,0.041344244059199065,0.044100526996479004,0.0399661025905591,0.04616773919943896,0.04478959773079899,0.028251900107119362,0.031697253778719285,0.041344244059199065,0.040655173324879085,0.025495617169839425,0.029630041575759332,0.02756282937279938,0.01860490982663958,0.03238632451303927,0.030319112310079315,0.04478959773079899,0.047545880668078924,0.02756282937279938,0.031697253778719285,0.02618468790415941,0.037898890387599145,0.028251900107119362,0.04272238552783904,0.03376446598167924,0.03583167818463919,0.03583167818463919,0.041344244059199065,0.02618468790415941,0.034453536715999225,0.04203331479351905,0.035142607450319205,0.016537697623679626,0.02756282937279938,0.031008183044399302,0.0,0.04203331479351905,0.02136119276391952,0.02756282937279938,0.03652074891895918,0.040655173324879085,0.0399661025905591,0.03858796112191913,0.0399661025905591,0.008268848811839813,0.008268848811839813,0.02894097084143935,0.03238632451303927,0.030319112310079315,0.01860490982663958,0.0,0.03238632451303927,0.03720981965327916,0.030319112310079315
nh0005,0.23334769302611244,0.22808421122853095,0.22983870516105812,0.1719404053876618,0.18334461594908835,0.17457214628645254,0.1991350613418328,0.1675541705563439,0.15527271302865375,0.11579659954679264,0.11667384651305622,0.13246429190580067,0.12456906920942845,0.10526963595162968,0.09211093145767596,0.10877862381668399,0.08070672089624942,0.08509295572756732,0.0675480164022957,0.10351514201910252,0.09912890718778461,0.08509295572756732,0.12193732831063771,0.09561991932273028,0.07017975730108644,0.06053004067218706,0.0631617815709778,0.0947426723564667,0.11404210561426548,0.07281149819987719,0.07456599213240435,0.07895222696372226,0.08947919055888522,0.07105700426735002,0.07368874516614077,0.07895222696372226,0.07807497999745867,0.09298817842393954,0.10351514201910252,0.055266558874605576,0.07456599213240435,0.08860194359262163,0.0631617815709778,0.07281149819987719,0.09123368449141238,0.07632048606493151,0.0587755467396599,0.06842526336855928,0.07895222696372226,0.062284534604714226,0.08860194359262163,0.062284534604714226,0.09737441325525745,0.07017975730108644,0.081583967862513,0.054389311908341995,0.062284534604714226,0.055266558874605576,0.049125830110760514,0.05351206494207841,0.07368874516614077,0.0587755467396599,0.05614380584086916,0.061407287638450644,0.05789829977339632,0.061407287638450644,0.07632048606493151,0.05789829977339632,0.06053004067218706,0.04824858314449693,0.05702105280713274,0.05263481797581484,0.07544323909866793,0.062284534604714226,0.04824858314449693,0.04649408921196977,0.050003077077024095,0.049125830110760514,0.0587755467396599,0.0587755467396599,0.0587755467396599,0.05789829977339632,0.04649408921196977,0.04737133617823335,0.05965279370592348,0.04386234831317903,0.05351206494207841,0.07105700426735002,0.05175757100955126,0.04035336044812471,0.06579352246976855,0.05088032404328768,0.05351206494207841,0.032458137751752485,0.06579352246976855,0.04649408921196977,0.054389311908341995,0.04649408921196977,0.05702105280713274,0.04035336044812471,0.06053004067218706,0.04210785438065187,0.03508987865054322,0.04123060741438829,0.02631740898790742,0.04123060741438829,0.036844372583070384,0.05263481797581484,0.04298510134691545,0.04737133617823335,0.0631617815709778,0.03947611348186113,0.037721619549333965,0.05263481797581484,0.03947611348186113,0.03947611348186113,0.05789829977339632,0.0675480164022957,0.04123060741438829,0.0675480164022957,0.05351206494207841,0.03947611348186113,0.037721619549333965,0.024562915055380257,0.04561684224570619,0.030703643819225322,0.030703643819225322,0.04561684224570619,0.036844372583070384,0.055266558874605576,0.04210785438065187,0.04649408921196977,0.033335384718016066,0.019299433257798773,0.04035336044812471,0.04298510134691545,0.04386234831317903,0.04649408921196977,0.030703643819225322,0.038598866515597546,0.05175757100955126,0.03947611348186113,0.03421263168427964,0.06403902853724139,0.04210785438065187,0.0359671256168068,0.03947611348186113,0.04737133617823335,0.032458137751752485,0.027194655954170997,0.03947611348186113,0.03508987865054322,0.04649408921196977,0.038598866515597546,0.04737133617823335,0.050003077077024095,0.04386234831317903,0.04737133617823335,0.03421263168427964,0.04035336044812471,0.02631740898790742,0.02807190292043458,0.04824858314449693,0.02894914988669816,0.033335384718016066,0.02894914988669816,0.04737133617823335,0.02894914988669816,0.036844372583070384,0.037721619549333965,0.027194655954170997,0.02631740898790742,0.02894914988669816,0.04035336044812471,0.03508987865054322,0.04561684224570619,0.02631740898790742,0.02544016202164384,0.030703643819225322,0.02544016202164384,0.037721619549333965,0.0009014722877661185,0.04737133617823335,0.020176680224062354,0.02544016202164384,0.038598866515597546,0.037721619549333965,0.023685668089116676,0.03421263168427964,0.033335384718016066,0.04737133617823335,0.04737133617823335,0.049125830110760514,0.018422186291535192,0.02982639685296174,0.019299433257798773,0.0,0.02631740898790742,0.02807190292043458,0.04123060741438829
nh0006,0.21460094781301403,0.23594247853475023,0.21489735796192705,0.14998353534997944,0.15294763683910945,0.1680645544336726,0.17636403860323668,0.13071687567063425,0.16925019502932462,0.09840816943911694,0.13101328581954724,0.1280491843304172,0.10730047390650702,0.11382149718259309,0.11204303628911506,0.0939620172054219,0.10670765360868101,0.07914150975977176,0.10789329420433302,0.11648918852281011,0.09959381003476894,0.09010868526955286,0.11500713777824509,0.06906356469672965,0.0844768924402058,0.060467670378252576,0.09247996646085688,0.08655176348259683,0.11708200882063612,0.07854868946194575,0.0844768924402058,0.06787792410107764,0.105522013013029,0.07884509961085875,0.08655176348259683,0.08151279095107578,0.07914150975977176,0.09959381003476894,0.09247996646085688,0.061653310973904585,0.08714458378042282,0.08684817363150983,0.08151279095107578,0.0841804822912928,0.08714458378042282,0.06906356469672965,0.05602151814455753,0.08032715035542376,0.08062356050433676,0.06787792410107764,0.08269843154672779,0.07499176767498972,0.056910748591296544,0.06669228350542564,0.04831485427281946,0.05809638918694855,0.05038972531521048,0.051278955761949484,0.045943573081515435,0.06698869365433864,0.07232407633477268,0.05038972531521048,0.06965638499455566,0.044757932485863426,0.04831485427281946,0.04831485427281946,0.0951476578010739,0.07054561544129467,0.06550664290977362,0.05483587754890552,0.03882972950760337,0.06106049067607858,0.03497639757173433,0.043868702039124415,0.0420902411456464,0.05513228769781852,0.04653639337934144,0.0631353617184696,0.04772203397499345,0.03764408891195136,0.0527610065065145,0.04979690501738447,0.04031178025216838,0.06787792410107764,0.04505434263477643,0.030826655486952292,0.04950049486847147,0.06017126022933957,0.04623998323042844,0.03556921786956034,0.05157536591086249,0.046832803528254446,0.04505434263477643,0.04416511218803742,0.0524645963576015,0.05068613546412348,0.04297947159238541,0.056317928293470536,0.05987485008042657,0.03527280772064734,0.04623998323042844,0.04001537010325538,0.03882972950760337,0.045943573081515435,0.03942254980542938,0.052168186208688495,0.040608190401081386,0.048018444123906455,0.05038972531521048,0.033790756976082324,0.03942254980542938,0.052168186208688495,0.030233835189126288,0.042683061443472406,0.026084093104344248,0.03408716712499532,0.03912613965651637,0.04979690501738447,0.04090460054999439,0.03912613965651637,0.059578439931513565,0.0320122960826043,0.03290152652934331,0.03260511638043031,0.04920408471955847,0.03616203816738634,0.03527280772064734,0.03616203816738634,0.03408716712499532,0.03497639757173433,0.04831485427281946,0.045943573081515435,0.03467998742282133,0.04446152233695042,0.03705126861412535,0.03912613965651637,0.02638050325325725,0.033197936678256317,0.0314194757847783,0.034383577273908325,0.05305741665542751,0.04564716293260243,0.025787682955431244,0.04001537010325538,0.03467998742282133,0.03586562801847334,0.0414974208478204,0.03823690920977736,0.05098254561303649,0.028455374295648272,0.033197936678256317,0.041201010698907393,0.05068613546412348,0.03764408891195136,0.029048194593474276,0.03942254980542938,0.04712921367716745,0.04623998323042844,0.026676913402170252,0.04031178025216838,0.03408716712499532,0.031715885933691304,0.028158964146735268,0.031123065635865296,0.03616203816738634,0.03349434682716932,0.031715885933691304,0.025787682955431244,0.0420902411456464,0.02964101489130028,0.028158964146735268,0.02756614384890926,0.03497639757173433,0.03290152652934331,0.04297947159238541,0.022527171317388215,0.03260511638043031,0.04001537010325538,0.029048194593474276,0.01867383938151918,0.02726973369999626,0.1705735162238822,0.03349434682716932,0.02726973369999626,0.02311999161521422,0.03408716712499532,0.021341530721736203,0.03053024533803929,0.033790756976082324,0.0314194757847783,0.04416511218803742,0.04416511218803742,0.03053024533803929,0.03527280772064734,0.0314194757847783,0.046832803528254446,0.1896107493344003,0.025787682955431244,0.045350752783689434,0.02311999161521422
nh0007,0.21765085273683366,0.21329783568209698,0.21939205955872834,0.18021490606609827,0.16628525149094092,0.1390063446145911,0.1390063446145911,0.13929654575157355,0.16019102761430956,0.147422177587082,0.11782166161487262,0.12913950595718798,0.10418220817669771,0.11172743773824127,0.11114703546427639,0.10853522523143438,0.10389200703971527,0.09257416269739992,0.10505281158764504,0.10679401840953971,0.11550005251901306,0.08183672062904945,0.11869226502581996,0.08009551380715478,0.07777390471129522,0.0731306865195761,0.08328772631396168,0.06993847401276922,0.0679070660538921,0.07196988197164633,0.07574249675241812,0.08386812858792657,0.08618973768378613,0.07226008310862878,0.0879309445056808,0.07109927856069899,0.08967215132757547,0.09083295587550524,0.08735054223171591,0.07429149106750589,0.0821269217660319,0.07690330130034789,0.06297364672519054,0.09228396156041747,0.11927266729978485,0.0679070660538921,0.07545229561543566,0.057169623985541644,0.08038571494413724,0.08038571494413724,0.11230784001220617,0.07864450812224257,0.05049499783494541,0.073711088793541,0.05745982512252409,0.053397009204769856,0.0652952558210501,0.04178896372547206,0.0452713773692614,0.04933419328701563,0.04875379101305074,0.0452713773692614,0.06413445127312031,0.06471485354708521,0.03917715349263006,0.08357792745094413,0.10040959339592592,0.06993847401276922,0.0679070660538921,0.08241712290301434,0.057169623985541644,0.07167968083466389,0.07690330130034789,0.06123243990329587,0.07690330130034789,0.04411057282133162,0.05513821602666453,0.06297364672519054,0.06036183649234853,0.05281660693080497,0.05745982512252409,0.049624394423998075,0.07255028424561122,0.06065203762933098,0.05629902057459431,0.053397009204769856,0.0478831876021034,0.0594912330814012,0.062103043314243205,0.031051521657121602,0.0626834455882081,0.03917715349263006,0.05804022739648897,0.053397009204769856,0.042079164862454506,0.05629902057459431,0.05658922171157675,0.053687210341752306,0.04643218191719118,0.06413445127312031,0.03772614780771783,0.043530170547366735,0.039467354629612504,0.053397009204769856,0.0452713773692614,0.05020479669796296,0.029890717109191823,0.05804022739648897,0.047302785328138516,0.057169623985541644,0.0478831876021034,0.04120856145150717,0.08096611721810212,0.05223620465684008,0.02553770005445515,0.029020113698244487,0.051946003519857634,0.03395353302694605,0.027569108013332264,0.042079164862454506,0.04120856145150717,0.039467354629612504,0.0452713773692614,0.028729912561262044,0.043530170547366735,0.05397741147873475,0.03250252734203383,0.04382037168434918,0.03772614780771783,0.04091836031452473,0.04236936599943695,0.04817338873908585,0.04498117623227896,0.04178896372547206,0.031051521657121602,0.04614198078020874,0.03656534325978805,0.034533935300910944,0.0368555443967705,0.04759298646512096,0.044690975095296515,0.04033795804055984,0.03627514212280561,0.05775002625950653,0.031051521657121602,0.04091836031452473,0.04498117623227896,0.03540453871185827,0.03743594667073539,0.029890717109191823,0.03366333188996361,0.045851779643226294,0.04904399215003318,0.031922125068068935,0.029020113698244487,0.031922125068068935,0.0368555443967705,0.04236936599943695,0.034243734163928494,0.03134172279410405,0.03656534325978805,0.034243734163928494,0.033082929615998714,0.04004775690357739,0.026988705739367375,0.03482413643789339,0.03917715349263006,0.042079164862454506,0.03482413643789339,0.03801634894470028,0.034243734163928494,0.028729912561262044,0.030180918246174266,0.033082929615998714,0.029890717109191823,0.04236936599943695,0.022345487547648257,0.02495729778049026,0.05397741147873475,0.028149510287297154,0.029020113698244487,0.10437528144868086,0.027569108013332264,0.026408303465402485,0.024667096643507816,0.038306550081682725,0.027278906876349818,0.03134172279410405,0.03250252734203383,0.035984940985823166,0.03917715349263006,0.03917715349263006,0.027859309150314707,0.03888695235564761,0.030471119383156713,0.024086694369542926,0.11510942764015028,0.031922125068068935,0.045561578506243844,0.029600515972209376
