, a el, a la, aque, como, con , cont, de a, de e, de l, de s, de u, el a, el c, el m, el p, el s, en e, en l, entr, era , esta, habí, la c, la m, la p, las , los , más , para, pero, por , que , sin , sus , todo, una ,", que",a con,a de ,a el ,a en ,a la ,a que,aban ,abía ,ación,ament,ando ,aquel,as de,ción ,como ,de el,de la,de lo,de su,do de,e con,e de ,e el ,e hab,e la ,e las,e los,e que,e se ,e su ,en el,en la,encia,endo ,ente ,es de,había,iendo,mente,n de ,n el ,n la ,n que,o con,o de ,o el ,o en ,o la ,o que,o se ,os de,para ,pero ,que e,que l,que n,que s,r de ,r la ,r se ,s de ,s que,ue se
nh0001,0.6782005030414193,0.4118146685276168,0.14323443154033752,0.1424369789226197,0.33327580918415434,0.5397367320149686,0.165136334558024,0.4385900136493437,0.4573153870383986,0.28284991777275276,0.3389017146601685,0.3552004919847719,0.45367165931367665,0.48874822211335567,0.8135292705965756,0.3165898487200395,0.24848670461955102,0.41230982868510574,0.29038906423489746,0.19926664878594091,0.3801237767177278,0.313232950482381,0.41682139561263964,0.25588277692266154,0.26438046277712735,0.28622430419817774,0.3302927665803169,0.45534432812742054,0.34414491836637634,0.20123131954842163,0.6271037254969131,0.7506000986569251,0.31837102077002377,0.17386107228783432,0.36137677634580356,0.15614523443856143,0.4442150120186439,0.10701585920063078,0.43061988949516194,0.6762214379367474,0.1604787803213834,0.38781527437391927,0.5948778268568014,0.16959362847389906,0.2632866820236186,0.13754884965848005,0.08918601037060098,0.30767437027318606,0.14194206067023563,0.3213713093924015,0.1093087822547352,0.13271040261516032,0.5218628075985766,0.41851373762608296,0.5062817192982978,0.3202490495472033,0.3195710674758755,0.21356762703572002,0.5953626098727157,0.697729911741775,0.40018713391130645,0.3438964119232326,0.32280475045463236,0.5012905485818643,0.49506663545171203,0.46034200507196205,0.3111235893099673,0.32106672130310865,0.36910988736359557,0.0317210467161107,0.2990344696128637,0.22737599218111582,0.23564935616976163,0.3102437498682023,0.33292326793946936,0.1437999769607199,0.21400717042124573,0.3819607448168152,0.42932926170477825,0.3442546668863873,0.5156312931035666,0.42612124342294244,0.4140971171953298,0.3721437533953601,0.29689378441092995,0.5568548024945859,0.48830033050582616,0.3470457118615162,0.38403539402115733,0.1653546886582576,0.8134162735697792,0.499982045993574,0.6107461375361745,0.5266353628730511,0.4115504999945283,0.2203504806462646,0.21586676721957002,0.3396064958577688,0.4984494826988173,0.4159528138186881
nh0002,0.41962050989219424,0.40691642438846115,0.2752616607100899,0.6996768793980404,0.5222947071677172,0.4367276251283663,0.32206602355507596,0.05339304226184782,0.4582801416579726,0.17754744078379087,0.3046100625579419,0.0981239325426603,0.1757643089035818,0.40040070678498874,0.5841585933456696,0.02303602133283203,0.30238535694267354,0.568390831837827,0.2654860412756432,0.3700909725715418,0.4796274793505645,0.3312714485159842,0.3715256093090521,0.19014712008647305,0.37744288055315456,0.3548848369713183,0.325167873331343,0.7641762701505086,0.6166919977797587,0.775168953392776,0.4887631421592624,0.6461225136133487,0.6942420536193452,0.18763799036302814,0.6584596823700901,0.5278918430452164,0.2698623696310091,0.15880321792868662,0.4936977889473181,0.34307514923570326,0.3886214214848235,0.4142206179155764,0.45252191223176175,0.1621108164463124,0.31029585889824063,0.45136356215443907,0.8530783593692681,0.37309681159481883,0.2760993316344406,0.24101591917819182,0.5292945119109067,0.7060884250101643,0.12879485793094858,0.4300432524288959,0.42822766021692604,0.12331079530401756,0.2535935742872014,0.6655108777534446,0.589547954357264,0.21669303159090247,0.3549384310357404,0.3767333170703955,0.30884767162230103,0.3502717708653297,0.6621817117847487,0.28582807588260145,0.09573392302945422,0.35824200903855297,0.5623176382973112,0.45718691495770325,0.3677788484296999,0.8769178007305881,0.5290156221540119,0.332750973736098,0.44049142791337603,0.8243045986375102,0.40473255741087333,0.32768156020144135,0.5996080674791153,0.31813273919628404,0.40210650858671726,0.42009331503101666,0.17568473855046213,0.5184254891561216,0.25297572464347373,0.5636215691906796,0.2561722760001605,0.39047995123688195,0.6940436494327138,0.7233597937670391,0.5875432200888644,0.24957038516321062,0.7852806755468635,0.4399960904563069,0.3137994454245022,0.29443441086364586,0.273830461240101,0.3256133322391602,0.4768069576242371,0.2946681691201569
nh0003,0.46418311310470806,0.5736517286889484,0.41270767684945214,0.32463267254937855,0.7388669628144983,0.4217568686084158,0.2747172232931504,0.2684993473458477,0.2966125435690956,0.21161828462479665,0.25437128679408993,0.3208628389867113,0.5138995517491816,0.2891182317275617,0.3670979933446151,0.08200002126463249,0.22277154684169498,0.3730858036902986,0.32386340613479375,0.40906450220555957,0.68226571786538,0.5724889212858929,0.7856035189804748,0.3236692577627122,0.021410333509723767,0.26254967044224004,0.21578781623856474,0.31933830422021703,0.5059955573383674,0.6813367959535582,0.4077356503379447,0.7487425180495785,0.17111456812471318,0.3140136915019455,0.42659880085779067,0.6078044233940094,0.21280637772742667,0.4345616231560438,0.4111558365717968,0.3752492848135448,0.207916006542874,0.5956129731574148,0.7295113509892797,0.14443960030952774,0.5789846955657129,0.21878781711257142,0.46736639452670686,0.4055596860053092,0.41299153351357093,0.36605691454705963,0.2347981008891251,0.32927560882175844,0.28276191955756935,0.34377446093313074,0.2378658614237904,0.2271820206837883,0.34639715938457083,0.6454295043455005,0.4845509176418715,0.3377602611183197,0.6935740650490645,0.4047903174252865,0.18972857298507556,0.290671062392567,0.4991562230968891,0.49818215338373045,0.1518733842644054,0.18421414580808004,0.4017498969003764,0.26049669523012686,0.2721814205751477,0.6175215355176917,0.31277031161096575,0.5743639611140816,0.30604623894330973,0.5534147865564749,0.09369366673448776,0.030857486614811136,0.29590821391537303,0.4988301619773785,0.6548883253894425,0.1800289370297128,0.1695060535295429,0.5177724270297784,0.26974868651355266,0.4836588255782662,0.24438691806296448,0.14707619851167486,0.5757049769675915,0.6824196037867423,0.8416314383893657,0.25293525491800284,0.5811372679361174,0.5599579114707498,0.3018347513362758,0.32834868192321043,0.24615805427094736,0.27792996217493715,0.6193458180992971,0.6222438840768444
nh0004,0.630394256286323,0.3864927218204381,0.13969430393194643,0.24179804680168537,0.5503813626327424,0.41762199918796067,0.2435823083574873,0.6196117955253284,0.47334641674393374,0.20068554066049765,0.23106575401432897,0.429642686119619,0.2588791050861538,0.2120306175161718,0.5671911782541892,0.267318937810454,0.28305265866834184,0.2833880201817996,0.7064200931257614,0.16677235133876422,0.4370762730975415,0.19737649345003463,0.3372288698921142,0.12459504979657626,0.07637332469560576,0.34683704712286784,0.7788674321271969,0.41360297686198655,0.5246070641770078,0.4574158448652619,0.5241491233290199,0.40952069389453094,0.4584240184847729,0.43737243643620377,0.2830161769046746,0.22107931794234587,0.22027956449439373,0.2711557934311635,0.3984326294446606,0.6204964885401886,0.2879420395289175,0.304407393826888,0.22134285413202015,0.36879170980778175,0.18538687702134074,0.29446064026579355,0.66310859267974,0.41248016202796184,0.14597274974932856,0.30883008044434773,0.36455715648871334,0.24037227890168644,0.6509262363759599,0.2112664521315874,0.955581678426604,0.25241294531224323,0.35779042734081423,0.3829875544217182,0.5531017627086064,0.665284408236364,0.39392382180316204,0.002383719942149698,0.3256860756902193,1.0,0.42051061985091764,0.2036019196339705,0.12700652384894778,0.15838708086019349,0.30888601653687137,0.6296314356069468,0.3469697980970038,0.8765606954212671,0.5595467256243072,0.1947389602020887,0.36331679117354454,0.6496164355071026,0.4835463247708811,0.25146083029469857,0.3601106889079222,0.34943714871903997,0.6522755839510986,0.6013378287253046,0.2663581746107899,0.3750977286119893,0.26195336067672215,0.3592756667514737,0.5269258027562382,0.6158511511351474,0.5756280254869519,0.43730056113566756,0.4098566907280374,0.29808053414950686,0.3437253868819701,0.27884668861625134,0.4579105627674478,0.11677671671241496,0.4044240860420577,0.534258836789998,0.38175846024757576,0.2044858950712486
nh0005,0.6585516015692585,0.4717384864146433,0.30315768896793527,0.43622078980552814,0.5207092008981077,0.3010723041965178,0.4010182181498526,0.5796146417243091,0.4120701913933946,0.2523041998615067,0.48964139881454116,0.511069739201479,0.6697886745445232,0.19463693281274547,0.7850414619792964,0.24065380076723222,0.39165737957191127,0.36983764724703333,0.1418813122970421,0.4031027259262233,0.501096635785754,0.47340564941033647,0.23486030150361703,0.23902445398513789,0.25426533992046774,0.3275988116171015,0.36824208982617535,0.4852295636471874,0.4981149187185871,0.5794051931386052,0.6574796967770032,0.6405506166221392,0.11602683420649526,0.545729018286337,0.4563776184586569,0.4558872724491792,0.30942741545360675,0.14255607844765583,0.49006488252408065,0.6005037613763039,0.09994750064974034,0.4927387293363642,0.19802785138390866,0.22126923777167903,0.4414314765989573,0.40652872353338954,0.37653120392744693,0.23561994054059376,0.3038829578111855,0.38868502598131344,0.34890863459884525,0.42790927878596463,0.4264452321027583,0.3619336866154132,0.4669176754871216,0.2207221709026353,0.4807315338380561,0.7963721923086897,0.4121792450469214,0.39351233789338425,0.5911860055993821,0.26525640134768214,0.30926585018639435,0.4521873106256664,0.47570403152533036,0.37445811124766565,0.16690857421729777,0.28254922679586014,0.3046163175655637,0.15977072493492053,0.35913403906085684,0.4738279295104696,0.2539273805171059,0.469930265180525,0.38296413324303324,0.4301218380328152,0.18317127090260832,0.2375985594973844,0.07991872414650292,0.4006328749334439,0.5606112074262702,0.35548311837273094,0.3241456967546924,0.46345719058420787,0.28293276532744194,0.5027722373432053,0.1797909475906706,0.48058072674149344,0.5596115053825754,0.5422176585402638,0.5683856020630302,0.32922878793166765,0.4830118161820791,0.45842496964860696,0.5181996176215402,0.43288393260867997,0.2471691973338385,0.42841772417921453,0.5327792672969591,0.34109591358627855
nh0006,0.41281842758275933,0.3858904795848281,0.26209524818180807,0.41674849607368747,0.5089402553711476,0.2833329080508142,0.3162501333595309,0.4661312026727631,0.2689197703158439,0.37968242130478774,0.5270778916483246,0.31463461188511654,0.7134939245485084,0.15245919543962377,0.3105410339380811,0.22302670821983503,0.4447703565007758,0.24643810452419396,0.10013028204138347,0.4215766465934989,0.6668087680497745,0.44214476379031675,0.21229987384486848,0.13674037017678015,0.38732730287967065,0.23263129154537282,0.1889594202703483,0.4397059259013373,0.5626120845199414,0.7338971569210858,0.4041340393154226,0.7888589272973258,0.1399727178087705,0.37148128250598594,0.3482910822087051,0.5801865059737488,0.25923496305165683,0.3014784354978222,0.49993780769908136,0.31061549284298484,0.36441865310306654,0.29843042833138833,0.708361759007855,0.09389164718659274,0.4298440102177995,0.3188585095288422,0.5393181019808593,0.15001481726016863,0.26298597082216385,0.28660338521797063,0.35153080023413286,0.4127501753132563,0.4101035324845501,0.24258915216820837,0.28543100067792515,0.39910197346905557,0.20381487795675635,0.6645431732076874,0.4946770273304365,0.37904930098688916,0.5349732261976818,0.16620565603910276,0.1953832848701607,0.24522225290331556,0.6624912988503971,0.4846036936108166,0.37571378672137995,0.4063291529414256,0.20002988098227797,0.24767221573407802,0.2059250499421162,0.680759187205595,0.47760058776926534,0.4387642679559706,0.24169944899784188,0.5830588705636164,0.470844226357481,0.3360248294946271,0.22683549913563472,0.47405679481858387,0.5482025892991805,0.23694258472258256,0.2750859909229898,0.5115730270490143,0.2812322224253333,0.5281620579663915,0.16700047148501235,0.2861914769771018,0.643983445091487,0.7190860743914547,0.7436643629322459,0.38956421048320844,0.6460037836191994,0.628543752702206,0.431242430520169,0.06027759027003887,0.418997105933683,0.37390680915494656,0.5367970305328083,0.4700259384516531
nh0007,0.4003244654935797,0.332783038268684,0.48378883024622477,0.3551774521319364,0.5850990193898523,0.30707326399095586,0.654801685104764,0.17663408505682698,0.31533033028155877,0.32788945314783263,0.2822204967972155,0.21650981303863662,0.17401965494681465,0.05595097284618744,0.2302961934519202,0.11309803712318753,0.26492627221504317,0.41457672549330976,0.19132807425040582,0.3888173901580006,0.5896820589947208,0.622852294772677,0.30630805091927626,0.03702048803779079,0.17177338457311808,0.317950812909703,0.34726584957199036,0.39780720831763183,0.490397081190777,0.729485935673113,0.5062037694469678,0.7761810836156421,0.17456746836155482,0.3630118954771671,0.4873610664158654,0.32078534801021735,0.32519490041311927,0.19910631005756912,0.35603436710924197,0.31730848666455425,0.20282411816058898,0.26782047179785595,0.520517151084896,0.1990006173789823,0.5380961462462532,0.2157061456557878,0.604125454678281,0.33133359614677443,0.48378627805332036,0.28027725781704366,0.23366943166831547,0.3492413445298953,0.1844258591271668,0.3172518856246244,0.2790200120641384,0.3649536273916842,0.39083842205440644,0.5199761964587619,0.3960230231927425,0.20714350620815258,0.7232175833051184,0.2850496693187139,0.31124499913027465,0.3180997888477186,0.5506572819867978,0.5402962429861877,0.3849692537483123,0.15745395638935655,0.35135577022723014,0.14307050199494561,0.36332911983714866,0.5343439221584338,0.4049593972302466,0.6267071535915156,0.4147113016276782,0.5446117231043524,0.24823068435919937,0.14696365249234122,0.23618060442766342,0.5290678501927868,0.4939423591262292,0.2569299740908708,0.21197583921061747,0.6864968514263147,0.3395982538792106,0.5054801524681423,0.3551088718917332,0.40688676274591284,0.5683059250154359,0.709952058489737,0.7073155883753384,0.5195065464473253,0.6056393006841893,0.6833744735877363,0.25580792411002085,0.2623694997066892,0.4000917231708617,0.3679349773386039,0.6376922959815168,0.5589983336781816
nh0008,0.310163133973248,0.5520256098520806,0.5032274392955178,0.5367713732857085,0.15161352818855955,0.17562773694559747,0.3103009204615903,0.5392894909840091,0.7228471660205724,0.5611540364421204,0.6273132464627571,0.3955064918606108,0.29899897433892814,0.25853869429281506,0.2520849924672709,0.27803139262701804,0.35658921589078096,0.4508050124295631,0.5290514296313329,0.4089987318756927,0.31806782201594364,0.37036506515353895,0.732896927756952,0.3448079656246675,0.45681071634918813,0.5299742609561859,0.37706118454686954,0.31879078478746425,0.4609580196673195,0.3253597704040093,0.420769100022942,0.4236180564521891,0.2401042399069465,0.540232657852618,0.4118436426341239,0.5788242845736007,0.18675152149492275,0.10666139538890668,0.8230150217058073,0.2509415219846428,0.47219235593690445,0.5043970245002366,0.41303693806623587,0.311535632752337,0.31214774699565895,0.2189873878349434,0.4239459409022022,0.3328789759637322,0.5031465626870142,0.5387027533318622,0.20868797920135387,0.5220007167481706,0.5349422311219013,0.7309808519868402,0.5383274188293903,0.5461441712689625,0.26133675441559423,0.14802654438548207,0.27289164828891277,0.563141574088466,0.39726533546384285,0.7763080835024894,0.5083927246349396,0.4297527472921365,0.3133366988671421,0.299300211653237,0.4004742094374804,0.4439890167470907,0.37384504267367874,0.1967807289640425,0.37318978488065735,0.38684059203028054,0.5298752514849803,0.3672024473573718,0.446718573451246,0.41526117380267363,0.2419282406575265,0.38065002223058597,0.35270934230393813,0.45024817459820277,0.024525078041863435,0.5208955748670154,0.2033900574671325,0.36208140810227996,0.37910271212379487,0.30879746138186603,0.3036002647438896,0.6366180330090083,0.5460734552441568,0.14771148314953064,0.3896802060911089,0.384613779980286,0.3652783939540223,0.3472312282319849,0.5579953136737659,0.15715106649401533,0.27625653931978,0.6516119428986112,0.43104389111426733,0.28122800489974553
nh0009,0.4895177481760409,0.1643057941698463,0.6353897538484653,0.2157993091547229,0.3222433385217802,0.10406426145910391,0.4389778420381589,0.17686587585144264,0.095440451435581,0.2341156320039502,0.31971030094361697,0.2076870087337188,0.5495220098508571,0.42014430204465814,0.14311614204546041,0.1284802851879804,0.08109216826759613,0.06653485615199178,0.2596613755961406,0.5404388312165912,0.6383413917140618,0.8806530367118663,0.11980918795770923,0.2720101755110584,0.13330546581710767,0.13242731555265036,0.23158136620070013,0.5638956190490092,0.7286283776887628,0.47206415930679324,0.4326771465288438,0.8277373965663956,0.4728387438171461,0.22880982253595472,0.7180115585974757,0.3245843831000141,0.2412724663297443,0.10573544956208564,0.20272074342969926,0.46029104019710176,0.15619661668653995,0.2834500082383048,0.8417459036843018,0.19916373448649846,0.8181664682263874,0.22460096945695537,0.7262848488413465,0.34108949252837667,0.6315433709628657,0.09965709434840836,0.3288136214117633,0.20525471489898167,0.2602931299239817,0.04357799473051155,0.21531858843861384,0.24393168054898828,0.4233267689007051,0.36034389960607677,0.22461735607196187,0.3164312059857203,0.8187664883875337,0.027693097232082686,0.13881726657227356,0.2139600033938182,0.6486106283143467,0.681579426681121,0.2335690184507514,0.20608172761503019,0.097222911542717,0.1900967739711745,0.4891495778151239,0.6787245127200433,0.14378051249063234,0.8769812603081084,0.5100579794599671,0.5499462085909015,0.3493220247275003,0.1858893541306943,0.17084891197565688,0.5269611736751789,0.30809789377188923,0.22927732514252064,0.2593869578902225,0.29341676197832967,0.18276991499846562,0.7999613800699537,0.5964671880443615,0.19408441838955415,0.7069809698666802,0.48026150006937013,0.6722899600711827,0.5463191848071078,0.8617104973755578,0.7121487252116576,0.5443258709897967,0.3648842956221019,0.5875217255345425,0.07096146002556658,0.6470760963463373,0.5855059337780637
nh0010,0.5063509162443822,0.1381047732009127,0.5537754878834771,0.1932747680892189,0.677441660426601,0.6797095687917432,0.5248068375636912,0.5054324677082442,0.3791761250027297,0.2098205215135724,0.1673237239642338,0.1696937760104855,0.9747846973848704,0.3181761925049992,0.4047560507772636,0.43188295433186086,0.15557666821997884,0.16080100888047882,0.4037008374697331,0.233008150552248,0.5010842506920256,0.41079244107160384,0.47603045426878987,0.13434671194358816,0.06351665477149315,0.33542135219750685,0.3091479046962877,0.5255219590289935,0.23107335759646258,0.2960495150701312,0.6036262510525502,0.6564596954428877,0.2535007848638874,0.25711251947745223,0.6104311370932506,0.3139822141343865,0.2267934812949381,0.28092860904096234,0.38153390849556323,0.4745470655911431,0.11004542473791057,0.2290499960835305,0.5367831915240655,0.3674562459994605,0.3628535940597888,0.21420354316654458,0.66022251236178,0.38755619856745,0.5557775194563361,0.5030916490626105,0.26108607596843647,0.18829530591959476,0.5105896542238596,0.34560745340767146,0.32030090895818786,0.2656111446861882,0.47112842769902075,0.6347630732010643,0.46155366942616094,0.5615436257015212,0.48838833907849544,0.21645437598909756,0.45812170987366024,0.32489552023337265,0.5773991710419996,0.41400364634731496,0.2395087097684077,0.21903499160591855,0.13845891742107203,0.24111712686490375,0.33945773561910403,0.691185407388559,0.48691236976156,0.4119194193921553,0.3866900119517165,0.6145181441305734,0.23885286471070655,0.22333390088200789,0.2733603114114729,0.46625700175715934,0.561331526463498,0.3830338614795221,0.34888869784049714,0.296680449395047,0.15444361768443526,0.5243547020531594,0.49188105958378986,0.6791727036032777,0.3149809159649907,0.23603437836667013,0.409539639399571,0.3539134829470836,0.5755850132895702,0.37894787824400483,0.4808745957321148,0.19981932310942474,0.3205589488898626,0.5979725643203623,0.5673609664722729,0.33083000130362616
