,que,ent,e e,e l,con,a e,nte,a d,s d,est,o d,los,ado,aba,a c,e s,a l,ndo,ien,e a,o e,era,e d,por,a s,las,a p,par,sta,a a,n e,res,and,des,a m,o s,tra,o a,ero,n l,nto,per,ant,com,men,una,ara,e p,s p,e c,s c,r l,o l,ada,s a,e h,o q,end,ido,pre,s e,dos,ida,o p,lla,hab,rec,ier,ión,esp,aci,e m,o c,cia,n s,dad,nci,nta,n d,enc,ten,a q,ció,n a,s q,bre,e t,ran,tan,r s,s s,ntr,l c,uer,s m,ell,ste,a v,qui,s l
nh0001,0.1037747212193457,-1.9831254244147876,-0.07253107799736397,-0.2861323768675083,-1.4884726807815951,-0.755709988405524,-0.8312246687310779,-0.8001425031402783,-0.7495717502642536,-1.0040789844933742,-0.30757102807978487,0.030710834183886385,-0.9399812901287418,-0.28721268300066777,-1.0982248275947921,-0.7050275697049193,-0.8862672173217904,-0.31398855558214506,-1.2924229395165643,-1.0662860182656206,-0.34294497763373955,-1.1960713369326406,-0.2512619223246004,0.7500950867478463,-1.596277280331704,-0.4415062560174885,-0.6079640910211497,-0.9242806734780049,-0.6996058058600216,-1.3906894243065897,-0.6791093584464832,-1.5342311266916289,-0.2479561843089047,-1.3606859847862047,-1.039426261940946,-0.3204022553485342,-0.7261223116580544,-0.30996259062240483,0.30896872757528004,-0.2644535707480377,-1.698340360131948,-1.256386974569884,-0.42088603249279516,-1.4642447403321073,-1.7277413068351446,-1.3205698253818492,-0.4782156271126325,-0.05307029561509833,-0.928990086847297,-0.7040123021284113,-0.6836900939635527,-0.4999267453246228,-0.13584283721586699,-1.028931006672396,-0.73219830277517,-0.04032883477712847,0.38847648762074877,-0.998702866761134,-1.0269652129617335,-1.9298336850643032,-0.7159516891684503,-0.35689373756504705,-1.6912123550916165,-0.7453264479842827,-0.4251749220298717,-0.5454600245513553,-0.8679559816440203,0.1222528034725947,-1.3631107663657205,-1.2373531771035637,-1.3839923520148758,-0.3998119923651947,-0.3445751249008833,-1.8924384747953422,-0.974867965487544,-1.8674520700009547,-1.6054245042275912,-0.8985841518575458,-1.0516562448433306,-1.5934577633973728,-1.5825703053374531,-0.19517121305723875,-1.315246674230371,-0.9606290155647758,-0.12032184310362302,-0.05052802837765725,-0.131220852182191,-1.358081794817608,-0.3085672969938108,-0.7217449734232004,-0.9174179655191645,-0.4233822405669138,-0.3130389126151103,0.04378516496017428,-1.1102748273085126,-1.378107947850641,-0.2100693816335894,-1.2197916880159698,-0.360321046336289,-0.8892101374864986
nh0002,0.1037747212193457,0.49281290657874954,-1.0460621683111895,-0.7516146285990215,-0.07986405508965914,-0.5546934908512132,0.7154915508514802,-0.2876191903278333,-0.4561105386383984,0.2840851735236498,0.042869686570595054,-0.16332356727268368,-0.4349888360257195,-0.36901679165655576,-0.3520928203426432,-0.9947108070704475,-0.6416553290489997,0.1616671180409599,0.02146246272332938,-0.4741801338146404,0.2845273072288101,1.2996125990913154,0.5043640978520693,0.5596903962065756,-0.9070253062354146,-0.30063665450516064,0.2944650335432453,1.0636175882854335,0.651995201837459,-0.303561394841515,-0.38051805146342843,0.4029284024857485,0.28544843240921836,-0.09355453545821563,0.7933161772689638,-0.2127326330834752,0.05003323095705616,-0.09895414111191143,0.5753780713107131,-0.04165933221422615,0.7461177250300866,1.2605856638171233,0.4571893360478707,1.8904451780093485,1.6261327405831203,0.29006676673773724,1.395236500542843,1.7620980011235028,0.28592652238570704,0.5384740263774708,0.1757835133966047,0.2531411152906508,-0.5556939318824932,-0.255266600921309,0.4104027642752888,0.27311667643460263,0.6565469316768091,-0.12812222076884355,-0.5380159428370447,1.2101841615552942,-0.18182384374188945,-0.3850104607693665,0.4921549472086496,0.7650639467158131,-0.9613618934745053,-0.3867151501797147,-0.15342554085680501,1.4707154516880772,1.1102712157094745,-0.6613880656652239,0.7033716985579688,1.8340278252046198,-0.02678120961313754,1.8361366022237045,-0.4764634821014131,0.9899695938735452,1.6471984165573275,0.31821439150217445,-0.004107981864275006,0.05633901791602807,0.5170169504195717,-0.7640258821860605,1.1240629374476538,-0.40308798779350435,-0.3240793492779941,-0.612385845429279,0.18324713605961862,0.8232277727198873,0.7329073424473935,-0.5064651026520701,-0.6523454508025741,-0.3263137426204247,-0.9559512571709617,-0.42162068816001297,0.6203971733165382,-0.7873905154915438,-0.43331409728147136,-0.25778284072424845,1.8867729217393838,-0.40689087217929854
nh0003,0.1037747212193457,-0.30069402381192345,-0.46753676623656293,-1.2594402196690158,-0.007824969400389965,-0.9596045681733703,-0.2662624559607662,-0.9046511801954099,-1.0349329271120447,-0.46670571728749344,-0.8952118267126384,-0.5638437135540031,-0.6197097757601552,-0.2980020325934905,0.9644674052289023,-0.8935333314143308,-0.44422776191167224,-0.07241783705613122,-1.2836576229334078,0.2072415905145027,-0.12861396166921743,0.006306738964498678,-0.06790390744880202,-1.0247331440286729,0.10364804304174122,-0.5620365517500985,-0.5793437768377444,-0.2146341094908452,-0.047600431808226575,-0.10655174825114982,-0.9545352832498119,-0.9739624017802523,0.2339980534041228,-0.13348463815539718,1.3791863030782758,-0.7332400361670356,-0.8611613191401057,-0.9870178607721531,0.5413775387461961,-0.8367750366600638,-0.7501481720526851,0.33907723001125023,-0.5481128782323456,-0.4188179741411175,-0.274905475768985,0.3389428755928091,-0.33933653238826317,0.5229887962847594,-0.8229577708150579,-0.043156002405619946,-0.3357302256593954,-1.1123272637222963,-1.3283377368735403,-0.5394334515135907,-0.21170379686779658,1.2350633851099606,-0.5222363434443894,-0.9598089355322165,-0.8569599413114504,-0.6497061124955015,-1.24917197025581,-1.0108618361305854,-1.0715688165258788,-0.3409738620290437,0.5883320261648656,0.24554658929415288,-0.3501977965052106,-0.9063819729060177,-1.0859837344210004,-0.31481677759896554,-0.7241703755319027,1.8991314255653353,0.17983680958554513,-1.250861490327235,-1.0438636302542854,0.09065046094108199,-1.1805440082549936,-0.9588993831648922,-1.7219391812863891,-0.5960093536537399,-0.387347262735117,0.7408982861253341,-0.6842319943796265,-0.5101728327160173,0.6038372450594034,-1.397320000598623,0.3310934204523508,-0.23696574155656458,-1.1774771419205323,-0.7331889027949786,-0.7783950168378899,-0.48315230278106747,0.031648297673650794,-1.3220827990712591,-0.31816034192548615,0.6361510491278645,0.14382328903847824,-0.028131987127371343,-0.48471557866060533,-0.9207948810643078
nh0004,0.1037747212193457,1.3264357085745238,1.062677390785879,0.4313801463961019,1.8956664697877514,0.8814664620623935,0.878600714656136,0.08202698233537488,0.9507047160352681,0.6137219614280968,1.1786355045796437,2.9144575650273143,1.788031691962314,0.7249655816895173,0.47482170586930983,-0.7646584433520192,0.5990644260125867,0.9793152881412339,0.5785722313881926,0.2549836322914383,0.439329304397245,0.2896545847514579,0.12211310209073267,0.6312352426246466,-0.1728990922971123,0.47800834406913206,-0.36456515947675217,1.8754254577306848,1.6527305958508673,-0.5940994519026198,1.5568962958037633,1.8229804570091832,2.02621334067566,0.8970261837153966,-0.6982539628862602,0.9644262591542908,0.7044893082240073,1.0609897759618128,3.0990277869181106,0.5690886715394532,1.1981903747693552,1.2689195110535811,0.7968264507373152,1.2082451504864802,1.9447604460671923,-0.5282845610913746,1.9516192967883854,0.5337476610043003,1.1219926253964183,0.5652670640162475,1.7860163911307159,2.2362479393739,0.8558023446888123,-0.18046205416130748,1.9677275843757984,0.5017384936688526,0.23996364313090843,0.7134283397154214,0.5392379817338814,1.4962996950462526,2.7781516797990595,0.44680017620889934,0.43103749161140736,2.2063033580720166,-0.5190496155131681,-0.2095991875797915,0.9387958183451033,1.5966051364885612,0.9104475288666796,2.314828783087984,1.2633282923472007,-0.51563336845872,2.0809684197129403,1.8061825796767916,0.3160338040111125,0.8428093227736151,1.888077931109171,0.4421384122999579,1.257130982090253,1.9563544062682057,1.3156151053390353,-1.468663998193431,1.0019522445212052,2.018061382217453,0.3172327330485948,-0.1037178130204253,0.437195687718751,1.8668136076665147,1.5760301909998087,1.0609100575552362,0.6930736056403478,1.715751140841228,-0.07709762467686003,1.563065356264047,1.6942784284952412,-0.9395309416133495,-0.9279704638944348,-0.6149347779065333,1.406766860159195,0.6384695645426894
nh0005,0.1037747212193457,-0.46282232451000654,-0.1431099256316669,-0.7222805069797482,-0.05233612441592198,-0.36817643704869774,-0.3429111080159594,-0.4702708276842648,-0.2729669769944165,0.18335503018491428,-0.46914204369520035,0.137527456664283,-0.028731081311886113,-0.12916820751645508,-0.9216352086851829,-0.9898849283479566,-0.10053961448250097,-0.44831975255002776,-0.3937404430927928,0.3924870172822213,-0.18228444091250487,-0.23748764650193838,-0.4921216401414051,0.6918775765582268,-0.4280466276444856,-0.1680772454594332,0.08408703052482357,0.4033176758518896,-0.06380610482424819,0.038257899907599036,-0.15997351853552813,1.265635815412044,-0.5507753317253042,-0.5182479409217207,0.24946238223560058,-1.352825924125903,-0.543240410857376,0.5381059402106515,0.04149751408954992,-0.4525653317601239,-0.6988097211918084,0.3239641607135931,0.2561162805154397,0.5015273194249624,-0.5989485587548573,0.047009236376764275,-0.84497958792062,1.242190428657674,1.1618806268988968,-0.20556772821700922,0.12853453637710874,-0.2777880659418156,-0.5538245431787412,-0.64819482198563,0.6718691137273203,1.2745622635347658,0.3485503868084854,-0.5146560660266761,0.5249742535751719,0.5473198310823763,-0.8701953224642979,-0.5456817443194305,-0.49657215226356444,0.9627558185170574,-0.4536778118815816,0.812261777734289,0.581953475211224,-1.3021732239873487,0.11537629737298351,-0.6535820141950889,0.007908512535432975,0.9979106962849205,0.6585508180449882,-0.6774384981970095,0.19771972084436348,0.5157634488721973,0.10832823521497986,0.5421909580842766,-1.0442929800568794,-0.5448408006238469,-0.532505678233259,-2.6528799639357663,0.15439449103576722,0.194453847217694,0.13384870106500166,-0.09245570340358311,-0.44292508851754325,0.19724240202207072,-0.05712017879195158,0.13094834598794008,-0.22553137292115769,-0.8031428150615657,0.8487841614172289,-0.11938126156794113,1.3193059808845,-0.33449266474326833,-0.5438554443362487,-0.5373811292869798,-0.7809285159703735,-0.27960555550263433
nh0006,0.1037747212193457,-0.5867641288509957,-0.3141461162303347,-1.237504341219585,-0.5634552975812193,-0.8754099605172868,-0.04447439213413729,-0.5362032019119535,-0.49871240444206644,-0.09092067982598867,-0.9083855693704399,-0.9062384087670984,-0.3229960712246689,-0.3276572370024152,-0.9287770798478465,-0.17478254376493654,-0.974032002878584,-1.133824253707602,-0.7865620553988408,0.10489206087101441,-0.23391386290805025,0.42599040570730695,-0.2142175197249269,-0.9850096758978338,-0.778075862255655,-0.726842470873245,-0.055224051204048476,-0.1210927992717834,-0.2177502006088417,0.026076866468032582,-0.5773098253942348,-0.7699366190204409,-0.8726144674343472,-0.10569336952501099,-0.2979237882947199,-0.9673825270877379,-1.1023574106452476,-0.004662992762086954,0.38680683078300715,-0.8730258674641875,-0.7485331907410726,0.7673075842137236,0.10138869365624488,0.3096134466100002,-0.4156843782867857,0.41640181179053504,-0.6238263781404288,-0.5100091019418544,-1.219613212266425,-0.33517761816765673,-1.1903452475850353,-0.8045127067264778,-0.9474054600311365,-0.8180169718257471,-1.0835667963534188,0.8711155746925833,-0.2542567409923225,-1.181523637530045,-0.5876370978664168,-0.27525171159032585,-0.7229041366818898,-1.1773474472169305,-0.8574190835003256,-0.31911372278793987,-0.8058170662516978,0.1307836760516215,0.10206478768747033,-1.5048727970790932,-0.25731702136674267,-0.40484151056452516,-0.21454882269211362,0.2977013700062386,0.11958330655608536,-0.38169182684580844,-0.29910316551551414,-0.2792440745052509,-1.241683503259996,-1.2018824057137185,-0.4316446616119099,-0.5379404859791361,0.32436061541067823,0.3100689143696929,-0.3882286702261757,-0.4986280308427153,-0.12302138809177081,-0.9310729671987503,-0.517654211689517,-0.800210783841987,-0.4794818529260336,0.3663914826921141,-0.8088137784362391,-0.9718709436524967,0.644190565676411,-0.18957623186800732,-0.6612261699296633,-0.35104424294664904,3.1395592999660353,-1.4819739899157363,-1.402168367302112,-0.6467969274325115
nh0007,0.1037747212193457,-1.099302675488874,-1.320153749154401,-1.0257700912812506,-1.0231414550070652,-1.0787670273586505,-0.5645681146338165,-1.155750387222427,-0.7093871532948981,-0.8291808336041842,-1.0815658339054572,-0.19950560657851688,0.035347142709300464,-0.4024124183753005,-0.9872762829679195,-0.8051028415886394,-0.9398658070270398,-0.45876077327372433,-0.14887064080425533,-0.6872197545569623,-0.4075006937019136,-0.33600773481346496,-1.307724748269613,-0.5319045083248868,-1.0445778863403696,-0.46663349125540543,-1.086669955728241,-0.3193093337618568,-0.8616830385981866,-0.4708084519217898,-0.8270798792765949,-0.6417347844011739,0.46206851154232403,-0.70327405278719,-1.6308204082362543,-1.0361326602809464,-1.505452137572407,-0.5661059969655071,0.8671007926390688,-0.6295624612179033,-1.3004058989857732,0.09969992650282242,-0.577241297580071,0.22353086934749705,-0.5154236305474341,-0.6708830508864361,-0.7672787317087514,-1.0312699980739781,-0.3154148973703318,-0.6591160491732587,-0.6907796768773378,-0.7388310045411594,-0.7997708482702388,-0.47171625680705137,-0.31322322161205657,0.6385616708735442,-0.6161070128670961,-0.093057733151112,0.6940248562159664,-2.854081785894976e-05,-0.6051977911835708,0.8561222027305072,-0.345368711292845,-1.1514538062672057,-0.22945755674040377,0.9647565712731696,-0.8973131705497659,-0.1632548638694765,-0.9722260388110914,-0.3684384351156879,-0.7880906105463905,-0.8577677287352584,-0.6468213853567872,-1.2843244405885428,-0.5142157339648618,-0.07595494035058663,-1.4468160667246717,-1.0193847387965282,-1.3523172256177727,-1.488806420934988,-0.4890260341484916,-0.42394794026988436,-1.119414751755968,0.3269373578950533,0.38436874800755033,-0.41650433453029734,-0.5595673003304223,-0.5364085003270423,-0.7905967210543182,-0.19222779278092061,-0.893299752843491,-1.4545380112679238,-1.1933904150901302,-0.457395357621268,-1.0944232725238805,0.1560701054836748,1.07205383017044,-0.8836194904683561,-0.25511466623440776,-1.207543524739658
nh0008,0.1037747212193457,0.43104349624142585,0.6144308071512089,1.341310726303021,-0.9869759803155682,0.08365569384162246,0.16429168424041327,1.5304243178547698,1.2091909919328703,-0.8662283397716247,0.8922479660316399,0.9308232215079938,-0.34597124202399865,1.0879334002683403,1.2210248690873677,0.6372485758373583,0.9863640749010114,0.7959757789504902,0.4961671591157217,-0.281892821250876,0.5035131950313478,0.4054586670455844,0.04943879037428249,0.3358324569424541,1.143184837986456,1.2864706879519077,1.4031512412388958,1.2281633119259836,-0.1405193498704998,0.4826935002869685,0.5472365008065789,0.40984729542663856,0.45846541725118917,0.520978232247479,0.40697956366778015,0.5522804087018984,0.2955630727553463,0.27328523297281093,0.6894126270064324,0.36488574799942597,-0.012514879861078115,0.1692875649348355,0.15298372747483507,1.8703287801292463,0.49649133764703973,1.3157368678616566,0.5236877360713683,0.7215688292311769,0.949543177625169,0.28911435675148134,0.605450475718261,0.7582015954275872,1.03941784002605,0.6373471630605584,1.0844216172034913,-0.2826671620364499,-0.213353258923746,0.5474406763206482,-0.4030501787206285,0.38970378894574803,0.8806308055995533,0.22994388351336845,0.5260656970333129,0.37984390628868675,0.6912439325807025,0.5099464994399434,0.030592683725902563,0.24544394915604087,-0.3668143917395991,0.24547560450535258,-0.22047668845493967,-0.9041633466814853,-0.8048997545052095,-0.4770336578799131,0.06072100704454853,-0.42870848328876604,-0.23556454637502058,1.2137201036131495,0.14103386352367994,0.4617884394243976,-0.44368828087105777,0.24205344285845073,-0.42074517617779367,1.1272806356780893,0.5446612854903767,0.9302355050264167,-0.09523790531157353,0.06862201100261643,-0.3518049144310688,0.020370105822793562,1.0616598647979798,1.075566918379519,0.12788447060125568,0.09849490710949572,0.11838184435777033,1.1406458231882672,-1.166567882516419,-0.07182203532069323,0.9954765211417432,0.05456233802889078
nh0009,0.1037747212193457,-1.0982288849633124,-1.6646579788627838,-1.6551668017316354,-2.233152019559385,-1.5421930506680117,-1.2741202140076417,-1.4749278784049482,-1.6892179440740878,-1.5410744678621433,-1.4087744456453362,-0.7671716677487316,-0.4798766084057699,-0.4276306807679225,-1.6941298269765133,-1.1996209731609764,-1.6389654265021951,-0.5606358840194893,-1.4004974382010185,-1.658832424821942,-1.4321899315314748,1.0242925773998806,-2.0539475975867845,-0.7191774733046828,-1.128381392095949,-1.2568660425431963,-0.8590807917468352,-0.7181773399922513,-1.0343011253767822,-1.0063397313939149,-1.4436086960002823,-1.597297955379821,-0.3836884573870182,-1.826958640773342,-0.8620551029366909,-0.5334104269870661,-1.7601416298854071,-0.986989994822379,-0.3137687937480529,-1.4707173438013001,-0.44292733909501986,-0.4435621222160221,-1.6343465332009284,-1.2396662638686085,0.26953642990384064,-1.0255609409766255,0.2214306749384138,-1.5733161061304102,-1.3109137191593943,-1.950212399439561,-1.415157391577314,0.3509107445932448,-0.954295228021699,-1.347200223208306,-1.733484604720779,0.872745764858411,0.7787846923122405,-0.7006274552090449,-0.4989637470889392,-1.0358157675463913,-1.5888509442831922,-0.6294677618659582,-0.7407474342835476,0.12817007083608845,-0.7543183175201512,1.1917777540708754,-2.0565414798350092,-0.21721447388102508,-0.753916045000335,-1.3663461348609467,-1.2994078164418157,-0.9549980943055814,-1.6278469102957647,-1.0310395326734358,-1.3284837557708638,0.015814105614819222,-1.435670594111113,-1.696355492844633,-1.3937009967108387,-1.6602492078444588,0.4258109254655588,0.11609264845878298,-1.0944325198169238,-0.88709986355482,-0.19009735217214613,-1.5102505765193825,-1.0298893204676405,-0.8863842352080892,-2.17724703782328,0.28743417519428327,-1.0736513138398018,-1.3456289337135774,-0.25926410730611366,-0.05893158236540725,-1.2090524751934022,-0.06429016796364766,-0.8915502870797037,-1.519695108003918,-0.8286820979534414,-1.5214094123738722
nh0010,0.1037747212193457,-0.08744440679675149,-0.35132835424594067,-0.35876683414602556,1.459345760201695,-0.762251542870862,0.4076758582977452,-0.7743165061084386,0.41706797080406915,0.7632377692232765,-0.2530621758907661,0.03722804622526587,0.40482534081610205,1.0101916619237958,-0.12418428339357993,-0.8644271342104847,-0.9326448655997214,0.016480260701692007,-0.305076831363234,0.10757877447557279,-0.4122453479568235,-0.44821248847191564,-0.28993894304683915,0.32003768555548623,-0.8801737142604804,-0.16161092787922757,-0.7893863497477082,-0.35480478950318306,0.020887997645506032,-0.6328908944046835,-0.7989359361155963,-0.7197497473043933,0.21321176779384352,0.1187250414719894,-0.23041240748320177,0.26588544663789676,0.7475438018200663,-0.38544611244245447,0.021114404200193636,-0.5142466509959498,-0.420792264222136,-1.3836530023350009,0.06724081853380844,-0.3577871191301047,0.3655544438667603,-0.39572685274120056,-1.1893107221142516,0.3461438422383279,0.4342812274144099,0.3904448933122203,0.1689224374861331,-0.32373465982078004,-0.09828553649814983,-0.04412934451809317,0.4933254489538005,0.103010252284333,0.061276033331571056,-0.18289730447378416,0.1152956720839204,-0.679820263643981,0.4192176798497345,1.4581529001566105,-0.9847101245463417,-0.10926262785875189,0.41360696514994216,0.324540041774989,-0.8393291062964211,-0.3577742026784097,-0.7930412033648131,-0.0800788828807823,-0.593543439455825,-0.08629597071138498,0.5366894531087325,-1.0311552575172704,-0.3884062681428101,-0.8664763312493371,-0.7931494863859953,-0.17625725438111045,-0.4985479915573216,-0.5272838964409927,0.5415982303870248,-0.56254475859256,-0.7591960623328927,-0.4796850623477943,0.44822487864668953,0.10375771099107813,0.7450786770261459,-0.13810626802342282,1.0718572041756833,-0.3875232636243355,0.1399382306502832,-0.1374059697077894,1.8740366068712448,-0.7681314220656345,0.03126746096108968,0.23006063971097618,0.44498995046482104,-0.7950823104807339,-0.8089203640250299,0.2781944975200893
