,a el día,a el fin,a el lado,a el mismo,a el que,a el ver,a la calle,a la casa,a la puerta,a los que,a su casa,a su lado,a y a,así es que,de el cielo,de el día,de el mundo,de el pueblo,de el que,de el y,de la calle,de la casa,de la ciudad,de la joven,de la noche,de la que,de la vida,de lo que,de los que,de que no,de que se,de todos los,de una manera,de y de,dirigiendo se a,el corazón de,el de la,el día siguiente,el fondo de,el lado de,el mismo tiempo,el nombre de,en aquel momento,en el fondo,en el mundo,en la calle,en la casa,en la mano,en la puerta,en que se,es lo que,la calle de,la casa de,la de el,la hora de,la idea de,la luz de,la mano de,la muerte de,la puerta de,la vida de,la voz de,lo mismo que,lo que es,lo que le,lo que me,lo que se,los ojos de,para que no,por lo que,por qué no,puerta de la,que a el,que en el,que iba a,que le había,que no me,que no se,que se había,que se le,se a el,se a la,se de el,se de la,se dirigió a,se en el,se en la,todo el mundo,todo lo que,una de las,una especie de,uno de los,y a el,y a la,y de el,y de la,y de los,y en el,y en la,y sin embargo
nh0001,0.15063577460615227,0.22505847233388637,0.0615439860476591,0.22063172308715215,0.2919516394626888,0.08702444208250013,0.0,0.4508483745005122,0.44760550120006076,0.0654436696558697,0.19904631963255157,0.0,0.0851884999630382,0.04851479796855118,0.11562111281263794,0.42416629625992264,0.39885724290750557,0.5161170478680959,0.6555418083764714,0.30976477062853447,0.18785393052051674,0.5981190741158805,0.0,0.04233850923979994,0.293332862472213,0.3708115279705293,0.0,0.2290212564223765,0.3253425879224582,0.28441330676647986,0.3803107459135974,0.4425211008979065,0.0,0.13855942060531182,0.06557745529694091,0.2045868213407502,0.06338512431893288,0.0,0.14356498879007096,0.0,0.2298247115491168,0.22906974788610962,0.04953433632444705,0.13600893674848827,0.06291836781133227,0.07151960663565302,0.0,0.4881710845083143,0.24080185577094154,0.4437227380410453,0.07762042616517557,0.06088178661582291,0.2401588074398622,0.30505938240321845,0.17051638140954686,0.0686630557624574,0.05517606223276389,0.41050003723684275,0.9326079272091039,0.16036140217878597,0.0,0.1591923803120057,0.2628771179180912,0.2282746545224094,0.12200645538134372,0.17583825588453197,0.0,0.30727645329750786,0.25359684784215275,0.12040672862714627,0.2122565070826743,0.24577127942618285,0.9088899844253103,0.6608989458727614,0.0906472820407211,0.0726417068374522,0.0,0.7572291078684358,0.4358502410247132,0.08942202723018727,0.31631883591980264,0.07850848717313048,0.9217914109384587,0.09577470014036268,0.14771724511366222,0.29771184557157904,0.13318687828202216,0.09174303925484702,0.11387409636618365,0.22867362907195243,0.19611145996539417,0.3956006886095758,0.5719543832612571,0.6108793417063452,0.3688616510995801,0.06863285011684654,0.08304553290162237,0.40296505257592574,0.08525464078234389,0.0
nh0002,0.28873553350256675,0.2716143011117677,0.026214719565648567,0.23494573229042254,0.22384274279495261,0.25947700884180513,0.12294343297215764,0.027434185028033704,0.21789484596621125,0.33450952222308794,0.08478396972372025,0.19277045411271734,0.14514449129245197,0.02066492447442054,0.0984978465939584,0.10840442311009482,0.3397872461966,0.32976082331834555,0.5330728937269656,0.1319445995430995,0.1867053087776204,0.11758587239230393,0.2900452202955658,0.018034128398662478,0.035698689311150285,0.3553819291513104,0.1444190288216989,0.6633523939746746,0.3603079627669391,0.4845844773101525,0.32398745002337387,0.5654768551847125,0.0509466347530808,0.1475487934570155,0.027932779640027067,0.021785987927894417,0.1619937250116869,0.41706243728148545,0.22422269439557346,0.05776140439425453,0.12236756890126171,0.19514495525713813,0.1476943846677775,0.2317325454040376,0.1876009715226431,0.33510229138262015,0.1996305804062394,0.41587387825461636,0.13675970689829559,0.23625515443621045,0.2314374619865109,0.051865310171932216,0.11690956928420043,0.42230608855472607,0.6536845378986336,0.1462354705088017,0.0,0.30599254428625894,0.2780716653661102,0.15368870752107638,0.09065263713916168,0.1356162925045391,0.3639114672165459,0.14585071027775645,0.41575012844230874,0.6740862554824693,0.7235339156916153,0.032721174600567116,0.21603963850395905,0.07693104137746654,0.2260271541742319,0.13958201456020464,0.2322855335299733,0.3217263273665887,0.34750166630757695,0.09282541296752575,0.7562921331450311,0.3762995376467179,0.24753443458006863,0.17140229010469513,0.3233671437744818,0.06688153000597577,0.19631896540681038,0.08159064977427437,0.03146015073403032,0.15851330577180478,0.05673107785517223,0.8010997192841139,0.12934607993354874,0.26786031371497543,0.8074940133388269,0.3931818116066689,0.42755864319673886,0.29737672952672495,0.26186162025670406,0.4385134196729749,0.14149329583625025,0.44627270621732784,0.5084001379546594,0.09453651664312884
nh0003,0.2598682054844011,0.06470966307901992,0.05308607883611265,0.0,0.10073164735769104,0.4503887404513709,0.0,1.0,0.0,0.0,0.17169165168907066,0.0,0.0,0.418474745474265,0.09973145881610036,0.0,0.550468525712861,0.6677816644156803,0.41123751236914796,0.0,0.0,0.4762341917256739,0.18072481280941893,0.0,0.14458315530492527,0.0,0.1063474688543066,0.23705660788696256,0.0,0.0,0.4920677275637225,0.1526824085181474,0.20633881374651059,0.0,0.0,0.0,0.0,0.3898023082266017,0.0,0.05848482299570455,0.0,0.1317260003908267,0.0,0.0,0.10854316232573505,0.2467630532249188,0.9432770893090231,0.0,0.0,0.2870568892968054,0.0,0.0,0.6510557604662134,0.0,0.44124763348994184,0.0,0.0,0.0,0.1608881748694898,0.0,0.0,0.0,0.2267502692335065,0.19690317583392758,0.2104785446907213,0.0,0.266398414363549,0.1325239318395842,0.43749074837996266,0.10385939388698778,0.0,0.0,0.3135929826137118,0.16287785508695718,0.4691384880693239,0.0,0.5834393365688895,0.32658206511172194,0.3759519287206892,0.1542657566427579,0.10913902552871604,0.13543834278622474,0.0,0.16522502387866475,0.12741666283176212,0.12839885356319536,0.11488318476706949,0.3956745839289551,0.19644906497947737,0.0,0.11277341722526764,0.15165947473286648,0.28001792364711,0.1505505758715761,0.31816949059372457,0.355204379114661,0.14326539406103994,0.27806888598574986,0.0,0.0
nh0004,0.43416514329496697,0.2882967037428582,0.05912772843677037,0.21196957566465674,0.0,0.1672156098186701,0.0,0.0,0.12286634659392456,0.7544916946370243,0.0,0.0,0.163687886184354,0.0932201498040078,0.11108175142651291,0.16300529873294645,0.3065582749276081,0.24792697554802873,0.22901992845848454,0.9353243453320337,0.0,0.0,0.5032321037767186,0.08135254271018423,0.0805189772048629,0.17812661102326574,0.059225359983432875,0.17602378429637383,0.0,0.5464941043392796,0.36537949440829376,0.3401179437571033,0.0,0.931836402551817,0.2520113640588254,0.19655460737642705,0.0,0.5788868577266228,0.18390470979317133,0.06514089583520326,0.0,0.14671754535150094,0.1903583420300063,0.0,0.0,0.0,0.15009001229729468,0.4690051647473554,0.0,0.3197264173276893,0.5965839750303863,0.0,0.0,0.43962382382557275,0.3276435909171321,0.0,0.0,0.0,0.0,0.07703275371556494,0.08178740188188349,0.3058847642725724,0.25255638834418603,0.21931244055505877,0.2344328024426174,0.168934729620611,0.0,0.0,0.16242697854095334,0.2313589615957806,0.0,0.0,0.23285502994615473,0.3628294948540774,0.34835363909542905,0.2791589814635823,0.0,0.48499986139767615,0.5583179629271648,0.2577337778335098,0.6077998982782111,0.9051143042882764,0.4428006351352482,0.0,0.0,0.2860234815426876,0.0,0.2644234405043492,0.07293554933440358,0.2196957510998176,0.12560799619741722,0.5067588584505529,0.3949494279100593,0.33536903690383013,0.5906331643860183,0.527506232099807,0.15957022067083917,0.15485775120101763,0.0,0.1421524389363258
nh0005,0.3183966439643398,0.0,0.043361542468904106,0.0,0.24683757214472615,0.3065704940098322,0.0,0.18151459926379346,0.27031349487045614,0.0,0.0,0.0,0.0,0.3418167407705063,0.16292444202898188,0.358621650308631,0.0,1.0,0.0,0.0,0.0,0.0648325938501017,0.0,0.0,0.05904889536480374,0.0,0.13029942279470547,0.06454385277515434,0.09168958560609466,0.2671823405680595,0.0,0.1247133878856105,0.1685407819039397,0.0,0.2772202252865734,0.0,0.0,0.31839664396433986,0.06743360598112343,0.047771321440856405,0.0,0.2151917295620689,0.0698000037416552,0.38330681294533325,0.1773195175114261,0.0,0.22013815224940045,0.0,0.33931958477687063,0.1563150486798623,0.10937677657112742,0.0,0.2900686715821858,0.21493319193481056,0.12013933105353601,0.09675473428656067,0.23324967907539904,0.2892226510052173,0.0,0.22596904092509376,0.05997909938168983,0.3364826168854004,0.18521317913794738,0.08041680237434316,0.0,0.24777784117820142,0.10879920321234658,0.10824762771325983,0.0,0.08483398317529682,0.0,0.11544070568999353,0.0853825568565985,0.0,0.3831996809750637,0.0,0.23828120408707984,0.08891911901324447,0.30708343657883763,0.06300334574355619,0.08914646917298619,0.3318844929632173,0.0,0.0,0.20815186044093462,0.2097563980540851,0.0,0.19391592655997775,0.26743779979122556,0.40278676745292813,0.1842301947172773,0.247755679026243,0.49638941608631665,0.7378324411030865,0.5197716682477669,0.38684868319045357,0.351064267983348,0.3406965462501718,0.36040298632188256,0.10424802678809743
nh0006,0.7782442723806742,0.08944165411443833,0.0,0.131523595124366,0.324872840358711,0.41501801558650275,0.04588282903685344,0.358347979100363,0.2541217463741866,0.26008307994982044,0.15820805934303914,0.1798561658721019,0.27084162686106267,0.4241713815765406,0.22974792891094703,0.13485610122083866,0.2536190791040056,0.07691728176116865,0.23683842560530396,0.1758646045821026,0.0,0.14627790872862,0.16653181228340572,0.1682596642497944,0.0999213714941282,0.29473226297548943,0.12249450175622004,0.4368793184674982,0.20687373492511077,0.6028275548850708,0.3778531623277885,0.07034584183284108,0.4436465814961694,0.22026247034489102,0.2084918115207841,0.40652954587696744,0.15114126493111535,0.7183793283513918,0.1141098127712774,0.18862126315697844,0.1370037449212146,0.18207159184938745,0.0,0.10810403315173647,0.15002828819198927,0.170537865633871,0.06208557037081733,0.1293377341348185,0.255195503291572,0.4849409219270637,0.2467802873550607,0.09678138563533795,0.19088551312749621,0.3030880762044147,0.13553159806623283,0.27287740915770115,0.08771121962115154,0.08156947384329498,0.3706325506647481,0.1911901682915014,0.2029908886245932,0.06326546905729037,0.3134140742839767,0.04535990687477017,0.19394887148718534,0.41928475652971203,0.12273857154349574,0.5495234765327269,0.2015664757162265,0.09570292433997601,0.21088489685763467,0.26046196839711777,0.24080445338502626,0.22512966509807825,0.8645905497489014,0.34642700716099556,0.20160736764472098,0.45140151745237644,0.34642700716099556,0.4619897278618944,0.30170377984524416,0.3120046484795091,0.18316695143230116,0.07612464009050837,0.4109355326652684,0.29578801945612176,0.10586097538429617,0.5469011519103696,0.24136157290817686,0.27263511688025527,0.3117506875116433,0.593933610081259,0.09586988152475065,0.13872727186965048,0.2931824416259652,0.49096326120430356,0.46204977993111707,0.3843466328970619,0.2032889323409036,0.058802148896376936
nh0007,0.05111861871889613,0.20366438214778576,0.10442551131817457,0.11230787267440293,0.4359278143369887,0.32485153106811354,0.07835860807393168,0.17485314184501827,0.13019659039247986,0.17766775550897132,0.13509371126877545,0.20477201176838578,0.2312714073522555,0.6914718470737625,0.0,0.23030699291568424,0.05414127255432504,0.19703878102616174,0.3640249911040176,0.30034123688095477,0.12749738200280225,0.3747197010476559,0.0,0.2298828274082404,0.08532276399989688,0.0629178996969907,0.10459793844247914,0.1554378475655923,0.08832464266080302,0.1286884688154933,0.1290593822475831,0.24027298950476392,0.1082369696044542,0.3291433490647958,0.2670464390795147,0.13885407689338627,0.08603958816505534,0.1022372374377923,0.1299176806665863,0.13805444318915763,0.1169873673691697,0.31094151791869107,0.13447678593924442,0.13846489649991434,0.042703004156509336,0.24270353520551172,0.26507404719017125,0.16566205208434828,0.32686679599560775,0.9411149809088254,0.26340681556622636,0.0,0.20956751736225052,0.0,0.11573030257109315,0.0,0.33703437122490704,0.13930419213143405,0.12659311287738453,0.2720951711715803,0.14444477213485213,0.1080446476064467,0.5352479593607123,0.2323966878033141,0.9108701620459579,0.05967114241127932,0.10480634940149458,0.05213750816656428,0.17211742173532085,0.16344127198133193,0.288119060283858,0.38921439702369537,0.20562269351459145,0.19223800671779132,0.7382730473940858,0.1972091277585206,0.28692056552355955,0.4282792511626419,0.7888365110340826,0.2731102538093629,0.3005619988076946,0.4795568501896929,0.3128121709289625,0.2600110308294243,0.601538503127606,0.3030877298901122,0.18078917221515464,0.12453289946675672,0.18033611517693324,0.07760095559078434,0.5767744998142865,0.23866322082846175,0.3684412593739196,0.5330658842538682,0.3337976104172503,0.18632580505592242,0.16909022881735278,0.43759096527557273,0.5786274193582029,0.10042219793324583
nh0008,0.15755568201047826,0.1569314734763924,0.021457064721698713,0.11538355246298676,0.08143021764896215,0.12136289545418232,0.5232795642647559,0.26946254325220204,0.5796360839305494,0.09126669529295971,0.0,0.2103799279622006,0.23760503986021758,0.033828980760694,0.3627975492203218,0.7098426414874883,0.5562399334457913,0.022492768203829713,0.49865897683664767,0.06171328516375748,0.305641102457243,0.9945363927669407,0.25566748036412185,0.05904460801580991,0.29219808554919946,0.19392293543647415,0.19343245112493165,0.5749008881036486,0.45371757106347954,0.06610637500009456,0.19889073198247853,0.3702797109825451,0.08340087228566573,0.24154094060684703,0.2743598118265113,0.21398513235634314,0.22098970220275377,0.2625928033507971,0.23358234414619633,0.023639203719116122,0.04006373349409262,0.05324283461662907,0.0,0.37935177695923616,0.30710732401575624,0.24935024963499414,0.2723334037250826,0.05673296573849489,0.39178815406016937,0.23205323834394895,0.16237230783156512,0.08490476614736926,0.5502283968173336,0.0,0.05944985476210762,0.09575639968095274,0.38473827077111217,0.5009171897235267,0.06503000516930661,0.6709123421576194,0.20776078083788957,0.16650536113686967,0.045825528173086646,0.07958704580196847,0.17014825185715207,0.0613053050243328,0.2691914784478345,0.48208818215622373,0.11788736970777394,0.12593797387838973,0.14800476545499533,0.39987347929321876,0.08450156264113438,0.0,0.0632076250663264,0.0,0.0,0.35200653538224336,0.202609925707295,0.1558831617063106,0.22056659540276116,0.4926900640640353,0.40172361335792933,0.0,0.10300205405806478,0.3113881346862511,0.09287014543274155,0.06397168781145186,0.15880699400666118,0.3986307334190973,0.0,0.4290987515830183,0.04895822742270609,0.30425805796828875,0.30007166042224903,0.1914285507411118,0.0,0.05619686191277006,0.2972368971478908,0.0
nh0009,0.24332197496082747,0.3029474688926883,0.1093532044320437,0.26728982577813065,0.2829536995159909,0.35142646513986286,0.11189487362663751,0.020807297256893825,0.0619729020490016,0.21142232634955807,0.257215624791953,0.3655140600104427,0.08256299318997329,0.45452254371119,0.09338139492526194,0.10962493464796755,0.025770965051411097,0.020842097391300565,0.25028467901922463,0.1000726101879711,0.02022936428300451,0.10404603710689297,0.30459198704758783,0.08206727554906826,0.09476411775923062,0.02994859407067645,0.07966092229091336,0.6066983987628392,0.23123139602939607,0.45941282997679833,0.49145277494124584,0.1715530460365219,0.9660044324831613,0.02238150396827148,0.10592726712811919,0.049570365555337524,0.040954397911770475,0.389315159937324,0.04638010684907039,0.17523519798073592,0.20417972802496093,0.04933551683868558,0.16002563234863937,0.04393904859385615,0.1422848601540354,0.02310512490211319,0.12617387223988127,0.026284759316945766,0.0,0.21502360890856415,0.1253802786303078,0.0,0.022167344845364017,0.07391436556231892,0.055087024043556955,0.11091143772884482,0.03565035853704651,0.0,0.12051533086662922,0.05180635634217547,0.1650119104597491,0.07714303818765711,0.1486188980332017,0.2028026340649467,0.8277235430142892,0.14201577217416264,0.42404187122670667,0.07445155077284124,0.6007980032130665,0.15559439626997112,0.06857158950013967,0.10586516296009765,0.2740509410906165,0.18300858915741805,0.2928451192772448,0.23467630605581818,0.21851632273236854,0.8969782941965806,0.30507919787256366,0.5344406002617469,0.47007384632626964,0.22826657452505889,0.2977939433018496,0.12376390270034728,0.047721534822394,0.16831288615262857,0.08605470870961458,0.059277014530614396,0.22072900090680916,0.05540647883219502,0.021118590133936688,0.1420030697666009,0.2582754337172319,0.3101225078512867,0.13902519054602033,0.1773802344765399,0.1609721446061208,0.10414551543477867,0.22033892147039644,0.09560089119541122
nh0010,0.06804894524301144,0.4236209188567188,0.19461527935714795,0.07475194429651617,0.2110202698326884,0.49141061523722923,0.052155366907151,0.08728648318246092,0.08665864681482113,0.4138938300931981,0.17983632561272406,0.5111097396609101,0.38483471701697,0.19724681969886987,0.1044624996325661,0.3449069416508874,0.3603634628408227,0.08743246953086256,0.2153728572444402,0.07996266290026138,0.39602293702889185,0.6235321165046385,0.07098675000274234,0.22951447525365282,0.18930232730985744,0.04187805557530783,0.02784808965494616,0.3724530771170987,0.26454934769347543,0.728066169353094,0.25770516855973574,0.19990665725065354,0.01801058939597373,0.06259351372757613,0.14812140994876616,0.0,0.11453563047099365,0.5443915619440914,0.2810372660476699,0.2909812675740948,0.05191107242813623,0.2414558856739414,0.02237688456811999,0.3686480736819637,0.17053831643249517,0.06461723728610877,0.10585972259019351,0.36754800871818755,0.10878101394317183,0.4259551677802576,0.1402585313791062,0.38504252554669616,0.17048510306033532,0.17226128108760413,0.38514954139920493,0.1240727452429875,0.623137639020212,0.37088260911751814,0.08426017782001533,0.4346546882832329,0.038456885713973266,0.2876573934519772,0.05937670068620686,0.28358526480902085,0.3858105709797254,0.39717019006932663,0.2092768264366036,0.06940528768673677,0.30549623080759897,0.08158969114071431,0.1678001461803201,0.29606913549727465,0.46533128625184195,0.1706044219061159,0.4504439362401899,0.26252417362953745,0.1909738793977745,0.5131115988132181,0.36097073874061414,0.32316756894786475,0.34294902178904807,0.21279485933766332,0.4164145828733803,0.1730629352172813,0.2001915431537381,0.16811226558286668,0.12033299010142036,0.24866670899406218,0.06858939202616528,0.5681618206005727,0.3248386345400451,0.29785099929145215,0.6538943907872438,0.3942309092677241,0.16663137533928776,0.06200908212785668,0.07503079445602559,0.1456299308409648,0.07702670096102636,0.16710214447305263
