,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
nh0001,0.8086090429280982,0.0,0.2659349057192033,0.44133671035943467,0.4257473038778464,0.3883614435130336,0.33247551328944425,0.39365201580165887,0.23748613289549192,0.907841798785329,0.34004339208751416,0.46644686762100696,0.5425798027427374,0.15750293164948292,0.45836735131133477,0.22913507703301428,0.455161538654131,0.7621347109859332,0.27522993151373876,0.4657340184719325,0.1984523647154407,0.08797742616730764,0.20323593369985143,0.5419929391463161,0.23048703763409228,0.301874375893211,0.3735217595317266,0.12925578246325664,0.48678144876793533,0.032700195589737246,0.44618039491069666,0.3876961124500046,0.5009548643117561,0.741987709803676,0.20929680615870783,0.13407274888005383,0.12571652488365354,0.09767929791563146,0.11790583053847192,0.3724586435812332,0.20667294807081182,0.5117391174747503,0.146160123904563,0.5177868252908788,0.5882072601846416,0.14280541708385644,0.3000323576162582,0.4156345638007486,0.5777098174361142,0.20448530423285138,0.26622085877299984,0.21071116434454523,0.4042629702231184,0.5097438655520729,0.6518188011640894,0.8553035110377067,0.38110259888433307,0.2558478024367107,0.5005243613385173,0.5230085636112396,0.7290842504935866,0.17241410547807867,0.21636271248328826,0.6445360440431749,0.46598222619598506,0.16826540904240195,0.3121866234569206,0.37475952752729946,0.6991905425427296,0.07892625102823564,0.5888797717729983,0.17996208146153775,0.13991469016099484,0.19217254247367577,0.2211597210095101,0.308834912079844,0.19070670532851453,0.23331151742098438,0.34220507073066825,0.24317769599880495,0.24992954467793088,0.27133279017003425,0.1540654388158464,0.08523458209516299,0.5220818852931741,0.6500161802393947,0.35756219153578706,0.22597379719431904,0.2150603236909776,0.14857321687745445,0.2568375574661807,0.41181343931658415,0.5229441678673279,0.5008107343369463,0.463164251410764,0.09333738558116561,0.7172643890351476,0.13347495930198633,0.722754519525465,0.31419243844213773
nh0002,0.5199095394268193,0.5998849861363202,0.35543359087343784,0.5069524091642349,0.2566032884458142,0.2809126750776352,0.214787736652626,0.3384888848597628,0.5296544264171281,0.5270023330375521,0.2271864940005816,0.6457550153676355,0.5952588735143561,0.512574769039936,0.4032219209484159,0.4048161291515737,0.38965940897352547,0.5605822869327407,0.5664836865892928,0.4730725035051926,0.8315928075827985,0.714119110074849,0.4763803484171056,0.7027174305882453,0.27300188909551715,0.3145511323116059,0.2830106502560703,0.5259798243168137,0.2970581586085262,0.42475636048917265,0.21806387703162117,0.2904771541473324,0.4156211362017559,0.7672756308622579,0.19628341479659772,0.4220714211651203,0.8541292242323304,0.5978940931928561,0.35811453004768745,0.5645365780012155,0.5746152634931817,0.20464958930113158,0.5482888384372641,0.5312966047674663,0.2997165838101373,0.1860263443170336,0.1803650115383547,0.6185498333838954,0.4881845212004301,0.12645606433771295,0.2432928182570695,0.3972827886840377,0.668328280214696,0.15949317575360067,0.17369267376240563,0.36499510304265737,0.29350127480809596,0.28173338209869403,0.6650432663013567,0.5837668524292199,0.39551809970036594,0.5304559496235417,0.33865052360318665,0.34602575785513306,0.7807246958845285,0.8978461213832826,0.2230913174634337,0.3102417865731475,0.5567324372139106,0.10474897329673805,0.3860044660249128,0.24752446465314276,0.5711430843512519,0.3105160338082309,0.3600054935873944,0.494835916458865,0.3901831651587651,0.22223043132592263,0.3752091083654466,0.41443922516347614,0.30097142019876816,0.5189704088671232,0.45666054006690576,0.1854317398497956,0.5132795714067879,0.5062726141739626,0.30491836280780094,0.17773100782336654,0.14310354043675555,0.43327862335679723,0.4468996362354803,0.7414886821912885,0.7545711174538294,0.6040422410874544,0.5376212178729705,0.7356917983073712,0.4746650348072322,0.8068212810815787,0.4663909069255927,0.48059359147750036
nh0003,0.6713060971062733,0.5217474734073011,0.574264303128563,0.47104795758170226,0.2393461291181483,0.3706170527140986,0.2809754786762392,0.3763061222130797,0.4069311016035293,0.3091624532018643,0.238224487194372,0.5153250107085807,0.5891893834200835,0.23929580606196899,0.48969183947531025,0.5662630696889925,0.2665936284913293,0.6947541781132721,0.5327246841369413,0.3281522302108806,0.39648969189708727,0.39475904806235185,0.597724416547359,0.4626174571177035,0.2945690397120191,0.23802808556230692,0.3209206341160393,0.3094210650815101,0.21771832396529484,0.13905606967805384,0.5836439328714,0.4835606830422933,0.5246272301995307,0.36061511390528467,0.34598984861707116,0.2244548373720625,0.23849176946305467,0.5270433660964032,0.3065268156350849,0.5217814794234079,0.2959372240597494,0.07890194053800947,0.3938140034589622,0.21659606170263157,0.1711702627770686,0.5515338602173792,0.32492776676720675,0.30731934447415143,0.3434228943530987,0.27610510879022,0.376242622318365,0.36906778529995327,0.44425227486631347,0.3080387972204657,0.7729749530260647,0.64018425308766,0.5338243279231805,0.3963315917139857,0.36609166539748184,0.5880348071706982,0.504118092620544,0.25375001962242444,0.13201657922919102,0.18298733487635793,0.4704331235666658,0.29437305101017186,0.3012907031472629,0.26364685454594283,0.39501614448537453,0.15687340785469184,0.4746922809169235,0.11242974865396782,0.10291988037850558,0.28966952238184074,0.5321397654045025,0.4640058910618116,0.35374676377265907,0.38707263789501783,0.2827448460162289,0.22785863035943849,0.21039054317622247,0.18379491690024624,0.11179183953804661,0.35156537283173034,0.4258753506832469,0.5142043011207447,0.49656481608325254,0.2171884983317744,0.1338118820257827,0.6013711357046696,0.5611845155785802,0.2999578947595108,0.20871083665574547,0.27123805715106647,0.6510316263658815,0.11429135966336662,0.5325875385355556,0.36823099489315864,0.6856297449361619,0.3089462246890158
nh0004,0.3400712527625015,0.576519433344733,0.5691081259883102,0.40858968499892157,0.6594468864229317,0.6298360962298066,0.3075189235906668,0.36789240874250384,0.20192797108052485,0.33527960946699265,0.28836050127298657,0.547568731685514,0.5825345990715497,0.6473633501155593,0.5817662697188148,0.46994951947516506,0.33593205066562626,0.8445924928495566,0.3632644291368743,0.3797233303855174,0.4449625959522474,0.5892182686769927,0.18084431707448662,0.5963214766159142,0.1716013149610871,0.3306424739823638,0.3517017094113808,0.4173816509196472,0.3592862357731675,0.2604094692832146,0.21521078832203877,0.23480702252318547,0.4621724122188311,0.5787362306633228,0.5780896530565317,0.3897298876124444,0.6620066924550723,0.3813462834790181,0.5829239040278978,0.5267645074824951,0.424896606338961,0.21234414005816898,0.5987265874739166,0.521501961358906,0.5552969965721262,0.09852236370397308,0.06556005082843155,0.38168388720155244,0.5925461237663563,0.36252401857082295,0.083692154953533,0.33644398122755986,0.2532083273715596,0.39805396588215736,0.6463849955312942,0.44790359367759036,0.17327737693557962,0.1899136058451801,0.32445976888370576,0.5940468208775385,0.6580070181693247,0.19501260367292467,0.3863721352672706,0.4269186773256332,0.6823861695568386,0.42301315140246465,0.15852027267476182,0.30919463447036644,0.395481377358432,0.13315705112455456,0.5269327230357121,0.30626707762987715,0.37490629144625226,0.6208798169155894,0.3183782727612704,0.42476518962324944,0.3481561836133981,0.2572535511729752,0.6509151396448178,1.0000000000000002,0.5416172679162194,0.6618609315873558,0.3631118055329186,0.24866941737380782,0.26222544888955446,0.49215467834282395,0.405833179783779,0.17182768458749148,0.3701485545607155,0.3404443276860618,0.3712265168713477,1.0,0.4939640340312345,0.2173271418307275,0.23569346426821025,0.46184903847194875,0.5848115495625366,0.5017938174092771,0.7094855536171574,0.3350369358060291
nh0005,0.5968111813085323,0.3744314612904629,0.46341392237267964,0.5514945261745109,0.3486626601860405,0.47550580662178854,0.2842600703287764,0.257590970215274,0.3034661359061074,0.6454667137456743,0.3017987334992231,0.5865758596598571,0.5067462734851048,0.884794073478117,0.27577638125169757,0.34716644395126406,0.2938863483896945,0.5129765449247595,0.45609514943401286,0.4902543038584013,0.571884644768289,0.26767775133354554,0.46923696566387035,0.28564099331628456,0.22274972885182565,0.28782797689403294,0.607205211740194,0.47440485084504336,0.3030086340093127,0.24257004738951116,0.342789559703686,0.5479198586800218,0.7075658414935233,0.21292241686856894,0.23684610197108658,0.33593995862164805,0.3393558822838412,0.5641166822910822,0.2733031839166131,0.4426807464437161,0.43352526467728425,0.37085414189034144,0.45483447333749727,0.4240389026953093,0.41224356334697354,0.30677665304157176,0.1812199208841273,0.20933146993089724,0.5403363146618019,0.5310907739861431,0.2718637365806779,0.5480128158579198,0.5145317237146747,0.5072362068950952,0.27960389583709977,0.6585803146144316,0.3976771003369518,0.5277432026158615,0.5469720448123111,0.8075399389912123,0.5328710977243598,0.39563318694594746,0.13437403743916015,0.35008960245869464,0.49243593078953174,0.588502389179016,0.5523387776789747,0.4282610971968811,0.2708542524157989,0.31443525376616377,0.6857824621989043,0.20222544613226612,0.29036370597907507,0.5546635918538854,0.4241424710106023,0.17913570491797598,0.4682267048589253,0.33280942382218376,0.35200346187850357,0.5333506710787881,0.4182881556710691,0.5803687963678441,0.2515481599578879,0.3976484788320655,0.40581213413588957,0.32189121927238656,0.35162063546567346,0.4766290347313527,0.19060896589651155,0.1584192503301799,0.44729647551021273,0.5843129096795769,0.20185869852119814,0.6214875219528866,0.7969593862851376,0.4317815199056935,0.34087788862179835,0.3904159273817119,0.5624609772950727,0.40703591087170543
nh0006,0.6897142456082742,0.43636593860078254,0.42952505202830693,0.5680304747862904,0.17445081901439052,0.48156057752388604,0.2819260922996558,0.15105526784428214,0.5083740370728207,0.3347683266490199,0.2024463613491087,0.5645947708098247,0.5626693543827658,0.3260118881646723,0.24990087178135212,0.5977974271372952,0.20196320235643817,0.6747201043592371,0.6479124581305207,0.5277020848249943,0.6174503933087121,0.37158208883291943,0.6322683020856195,0.40930441540246076,0.229325508243147,0.20006237448096653,0.40589207272410177,0.3896261660254645,0.1798986842493812,0.20644152625899592,0.31461534498469396,0.4708012109814453,0.6806355715363983,0.22504975340080358,0.33712333114269877,0.3411873724597919,0.46757052228183577,0.447604477894994,0.33226337167516684,0.6706223255669794,0.36834773256130793,0.2076888913477521,0.2460703761177453,0.3930961744242022,0.45353604206183806,0.3420588279446788,0.8853522458045016,0.14094302224109745,0.1499387518008911,0.33855192455707483,0.19391003709738608,0.25232860945004226,0.44124830469938414,0.49918278291515283,0.39073435871362616,0.3646149275106837,0.3748887896785794,0.5671322340825812,0.4569976457633187,0.5254185936799778,0.28136078597921316,0.33613522801407586,0.17076842959374433,0.27919081282273334,0.3745401524241131,0.2695252955824532,0.5421171246890562,0.3818082828239895,0.41510150836133924,0.28487727797554974,0.362122743525498,0.08005661820330928,0.25087927132874405,0.45407570257490315,0.4062680944081286,0.28661888428976995,0.8522988615703244,0.28371735989660085,0.766513004387134,0.1671620054783109,0.2905330206569919,0.2189175771922824,0.24797432040959083,0.35400335161830293,0.3148816694926351,0.16316703596121723,0.443851875717138,0.2889040601072698,0.10175451087031837,0.3040354615435201,0.31926912979119776,0.32375468770040156,0.3143264368022401,0.365486472959659,0.6211120823352689,0.45508014003606406,0.541145601313821,0.7007409306517001,0.23534115624982804,0.2511224615699641
nh0007,0.7004702022407215,0.25406749616621127,0.3014614449226285,0.41108393154909983,0.3271228882807918,0.6064907576401801,0.2713760506248619,0.30600703870504975,0.35685218143344444,0.4580738511854682,0.27837270578304724,0.5214663984348031,0.3986118570455027,0.38064411300335976,0.5605734134445703,0.3865491627298683,0.0721023346761176,0.8010300958502935,0.5068043382893432,0.34052142037513566,0.604166301321708,0.3531336151923322,0.3400781418702919,0.38285449445834585,0.33048852236271475,0.44163700668944483,0.7566434348105346,0.4479350752915242,0.763437831603363,0.35111281193780564,0.4357747630865398,0.6437296929552954,0.3893109340998606,0.5692414261656273,0.35083070103397496,0.2239467272528347,0.24354500934421092,0.5092371923264006,0.09846866581262381,0.5231142271669034,0.2132559180349609,0.34839529066047165,0.32888371735874244,0.3256818399644966,0.39467913436994717,0.4604899148896354,0.5078220448480728,0.3695173055629464,0.5118221268869145,0.3114842634899059,0.45348826528712416,0.4706790084927119,0.5184811912284415,0.27614799585976924,0.32017179894357195,0.41040100020343295,0.5498774286182307,0.38983233054247546,0.3867756921228438,0.5879987754537197,0.4835240053206204,0.2661436833309148,0.14411185445307678,0.3003228307495536,0.4201116892279301,0.16053498373825825,0.29769630684479287,0.40465214186583287,0.2345519628937796,0.20173197833113532,0.3399648913884431,0.09626714851246482,0.14839739902787913,0.36279154779582634,0.25292314166345675,0.2804876741281281,0.38470974927057194,0.520346088066616,0.307670932989684,0.2435605358087461,0.31567692992372604,0.43087526107990554,0.21455876018962322,0.3342833311478704,0.38825261156215574,0.1918359635513343,0.2377707789140039,0.28732047077613915,0.38208810670646054,0.20807758185195757,0.2354873533707954,0.5408731668331077,0.3318796294960021,0.32806236354464896,0.4753013428279945,0.08641334643641946,0.4771501924677818,0.30283625139492903,0.4772933236385529,0.2348074515686438
nh0008,0.483872408151638,0.5285421289691099,0.07392057034510668,0.2588468583127278,0.4358917908751421,0.2697713247195985,0.4383713503607908,0.436879719249314,0.33680807299595894,0.4383792053199663,0.5736241757830287,0.6313590709542327,0.3707072508108026,0.46905845750949204,0.4133277442466956,0.5569704808918989,0.41714161633434954,0.5500662193218017,0.31524488235396997,0.36557666272102174,0.7779488646102064,0.4337370561391396,0.689469649713957,0.4819680950999701,0.45703072140096823,0.41438211791336876,0.284541590270843,0.36649899785004225,0.42203493626270844,0.4020036911905054,0.48665588631883433,0.4257151368889522,0.422925587305216,0.46493684878942076,0.34238364639086194,0.23073618135165597,0.3179132862599436,0.24851422065042794,0.418435945194527,0.3785410596575201,0.2629298046240316,0.5298899486356872,0.3300192146826584,0.279666685314064,0.38627643087265795,0.5389928001639539,0.0557056170102978,0.43844115082888513,0.4489164247240274,0.5841598475184956,0.5622391674595161,0.21873334856404364,0.49256622626679814,0.33351248578531956,0.5759618018949832,0.31349504050121746,0.44119633316937,0.4080392614247266,0.3361355363484023,0.3635995923264521,0.6830310318810209,0.5485306057132784,0.5635519108538498,0.2702388526942873,0.41166060233230095,0.30407094869392304,0.6785924098202567,0.14345091418313524,0.4414741824139648,0.5336556076450835,0.27174292734408523,0.16543736348579707,0.4928690049097763,0.6371095594779757,0.2616685426361506,0.29855988747466816,0.3614396934122193,0.4929415394094599,0.6587556996385553,0.3169754329303867,0.36637892572260927,0.494364238521477,0.6196493207125091,0.29934194166812794,0.2718809687820546,0.6422421471726838,0.7029137012829824,0.36477525339643807,0.3684072173469446,0.40868704857471305,0.45524192414446235,0.6392794080135578,0.31147831152779976,0.46624953370215966,0.17621479022162012,0.5951865984677063,0.6177362730081286,0.4300965806325299,0.49092292551262895,0.4252105065205636
nh0009,0.817625260104024,0.37102066643817344,0.027253578854398386,0.31660052620982504,0.24717423258443977,0.5551087437785547,0.3064573726504001,0.33847036729026714,0.7492355736490484,0.5172563050000837,0.10303107763547698,0.5401380324275757,0.45224490645457893,0.14096898804143532,0.4296803946695833,0.0471927738529172,0.07494821090171433,0.6062653285895497,0.4830933746270003,0.09166938850351547,0.27347373287300636,0.644804688069109,0.29510933677587176,0.7344786945278703,0.13985639697453844,0.3767776307618167,0.5328179416909353,0.31467302880352765,0.40837530090244595,0.315138714606245,0.37802010322691887,0.7694169257438228,0.11757755982486318,0.6578272834233523,0.18299888023417799,0.15689874090167477,0.36772462742204254,0.6342660568423276,0.10341451771449583,0.7959191768684615,0.2622059007739749,0.09921618833320006,0.29837889003449014,0.037549978747720036,0.5668897009694506,0.4652600819938294,0.16482012776159038,0.3221947016979402,0.16218559162567486,0.15888617482635575,0.49933312325445955,0.11481418500323975,0.7431097030823511,0.5575939447953845,0.5881262027816252,0.460808707611178,0.8468841112630401,0.046413411898029194,0.5334369755665029,0.16147282861122036,0.2998646864531393,0.146527134541716,0.13120470449479754,0.2844044417818659,0.5097018860612083,0.32253927948404615,0.1318673212928831,0.14410272938109323,0.3740803821750838,0.03046945228894371,0.2931123502115798,0.1336567728778636,0.15729582541720094,0.3669544455373359,0.19569839116463583,0.18090923106466544,0.5718079410806072,0.648231288467775,0.3613030373258211,0.23408126207391328,0.019162965130488152,0.23180441413942082,0.04913985339931415,0.3006697512310604,0.24796927685651815,0.03438756039222951,0.42299712776333254,0.07334507082252278,0.20935610717600583,0.68101890286503,0.13599921071913068,0.12394017491314768,0.6125752323123088,0.3005832900686824,0.32860464518719124,0.44570858909214733,0.5266101327232401,0.5950042895859944,0.44976959302642416,0.09329734750075247
nh0010,0.545128653695994,0.4404814345646437,0.8071917989394821,0.6237353183378599,0.3051161203227543,0.5430275867784196,0.45887410568798626,0.32451217075926286,0.22716186638275326,0.5021970677231679,0.2743843450194176,0.3238160060314972,0.47297635059126863,0.20092897858445125,0.4048559813620156,0.5047013057610914,0.6358700598785629,0.4648628403965168,0.0590507771732659,0.3962108292624391,0.3004613966859424,0.4543318161771588,0.3263269711347652,0.1720605214110449,0.3409910831193529,0.32068455863913314,0.45808661261981487,0.2321645981856365,0.7784251288681399,0.09169377988465788,0.4750837655617048,0.42857713918029,0.25840713645423175,0.3888490805274982,0.31997500020736747,0.1922276043366692,0.2294820810896358,0.19504881343302205,0.24540755720415952,0.5899391441012865,0.22632970298725685,0.3853862925765546,0.3261135757688325,0.6259072393954008,0.23899503949758027,0.39771382406661115,0.3322822378964341,0.1757103499007341,0.29795078046757884,0.19971800458759537,0.5634347044844067,0.7681618106442305,0.48708229217826327,0.22478992514107599,0.44965806412491083,0.5288998199698417,0.37856410669725016,0.19748488456544253,0.5073393461033257,0.3396235827441372,0.5718791200828843,0.17319373503529656,0.47010820602681663,0.642120929600625,0.3878169931360812,0.38759046885083304,0.17944206888652237,0.5608441938346931,0.5685833591532234,0.21879670682839558,0.23874651459447188,0.3096425320251604,0.21167200413984572,0.24546516207239655,0.3706369247080372,0.3436161965920544,0.22072207362632051,0.512430093143948,0.6544332200343357,0.3768830025939615,0.6235537901234276,0.604929881533917,0.2742163128918335,0.19214385736038814,0.23395944702789362,0.4015564874688425,0.4841449029178535,0.37591363689336316,0.39136155236560666,0.25609316152647177,0.2632307241271638,0.35804466654895434,0.154795030409217,0.5747190374944309,0.5968063857495844,0.40070955478144427,0.5534886279848187,0.17879493594317436,0.4047249484348384,0.526244759460993
