, a el, a la, aque, como, con , cont, de a, de e, de l, de s, de u, el a, el c, el m, el p, el s, en e, en l, entr, era , esta, habí, la c, la m, la p, las , los , más , para, pero, por , que , sin , sus , todo, una ,", que",a con,a de ,a el ,a en ,a la ,a que,aban ,abía ,ación,ament,ando ,aquel,as de,ción ,como ,de el,de la,de lo,de su,do de,e con,e de ,e el ,e hab,e la ,e las,e los,e que,e se ,e su ,en el,en la,encia,endo ,ente ,es de,había,iendo,mente,n de ,n el ,n la ,n que,o con,o de ,o el ,o en ,o la ,o que,o se ,os de,para ,pero ,que e,que l,que n,que s,r de ,r la ,r se ,s de ,s que,ue se
nh0001,0.21887550200803213,0.11178045515394913,0.041499330655957165,0.09839357429718876,0.25100401606425704,0.0997322623828648,0.06693440428380187,0.2978580990629183,0.3279785809906292,0.12449799196787148,0.07429718875502007,0.08433734939759036,0.15930388219544847,0.10910307898259705,0.17336010709504684,0.08366800535475234,0.10910307898259705,0.13253012048192772,0.07028112449799197,0.060240963855421686,0.10977242302543508,0.11378848728246319,0.12985274431057564,0.10174029451137885,0.08099062918340026,0.24096385542168675,0.3748326639892905,0.12115127175368139,0.14390896921017404,0.06224899598393574,0.29049531459170014,1.0,0.07028112449799197,0.09437751004016064,0.08634538152610442,0.13654618473895583,0.20414993306559573,0.08099062918340026,0.3246318607764391,0.2965194109772423,0.08634538152610442,0.1606425702811245,0.15729585006693442,0.07429718875502007,0.09303882195448461,0.05756358768406961,0.04484605087014726,0.21552878179384202,0.040829986613119144,0.10910307898259705,0.06091030789825971,0.0963855421686747,0.25301204819277107,0.22690763052208834,0.10040160642570281,0.09370816599732262,0.08165997322623829,0.06091030789825971,0.1566265060240964,0.36010709504685406,0.07228915662650602,0.24230254350736277,0.07228915662650602,0.12985274431057564,0.10107095046854082,0.09437751004016064,0.08032128514056225,0.08835341365461848,0.10441767068273092,0.029451137884872823,0.09236947791164658,0.0963855421686747,0.08099062918340026,0.11378848728246319,0.08902275769745649,0.06693440428380187,0.08165997322623829,0.13119143239625167,0.12449799196787148,0.06091030789825971,0.08701472556894244,0.3728246318607764,0.10575635876840696,0.10307898259705489,0.06760374832663989,0.22556894243641232,0.12449799196787148,0.13386880856760375,0.1358768406961178,0.05756358768406961,0.16934404283801874,0.13788487282463185,0.09036144578313253,0.13788487282463185,0.07028112449799197,0.06827309236947791,0.06760374832663989,0.321954484605087,0.16532797858099063,0.08433734939759036
nh0002,0.18900675024108005,0.1211828993892639,0.08132433301189328,0.2507232401157184,0.3310832529733205,0.09514625522340084,0.08807457409193185,0.2221150755384121,0.3580842172934748,0.1131468981035037,0.07618129218900675,0.05271616843458695,0.12311153969784636,0.1054323368691739,0.15300546448087432,0.04339440694310511,0.12600450016072,0.17004178720668595,0.0739312118289939,0.10768241722918676,0.14271938283510124,0.12921890067502412,0.13436194149791064,0.09707489553198329,0.10028929604628736,0.288974606235937,0.40533590485374477,0.20604307296689167,0.211828993892639,0.18643522982963678,0.2770813243330119,1.0,0.14111218257794922,0.10639665702346512,0.1407907425265188,0.27225972356155576,0.1517197042751527,0.09900353584056573,0.3719061395049823,0.25168756027000966,0.12021857923497267,0.1796849887495982,0.14914818386370943,0.0784313725490196,0.11411121825779492,0.13050466088074575,0.1642558662809386,0.26261652201864355,0.08132433301189328,0.10478945676631309,0.155898424943748,0.2529733204757313,0.1761491481838637,0.2507232401157184,0.09868209578913532,0.0626808100289296,0.08293153326904533,0.11121825779492124,0.17004178720668595,0.24140147862423658,0.07168113146898103,0.27161684345869497,0.07714561234329798,0.11378977820636452,0.13468338154934104,0.08132433301189328,0.049501767920282866,0.10028929604628736,0.14336226293796206,0.10382513661202186,0.11603985856637737,0.23497267759562843,0.1250401800064288,0.13050466088074575,0.11925425908068145,0.2185792349726776,0.11057537769206043,0.1366120218579235,0.15943426550948248,0.06300225008036,0.08453873352619737,0.40501446480231434,0.07650273224043716,0.1285760205721633,0.06878817100610736,0.24783027965284474,0.09675345548055288,0.15364834458373514,0.21247187399549983,0.17357762777242045,0.14593378334940535,0.10703953712632594,0.12086145933783349,0.1362905818064931,0.06846673095467695,0.08068145290903246,0.08325297332047574,0.3461909353905497,0.1755062680810029,0.07618129218900675
nh0003,0.18141592920353983,0.13421828908554573,0.10914454277286136,0.1415929203539823,0.36430678466076694,0.0855457227138643,0.07669616519174041,0.25663716814159293,0.2728613569321534,0.11061946902654868,0.06342182890855458,0.07964601769911504,0.1696165191740413,0.08112094395280237,0.10914454277286136,0.048672566371681415,0.10619469026548672,0.12684365781710916,0.07374631268436578,0.10766961651917405,0.17404129793510326,0.18141592920353983,0.18436578171091444,0.11504424778761062,0.05752212389380531,0.23303834808259588,0.30383480825958703,0.09144542772861357,0.17404129793510326,0.15339233038348082,0.23303834808259588,1.0,0.0471976401179941,0.12684365781710916,0.09587020648967552,0.2743362831858407,0.11799410029498525,0.1430678466076696,0.3200589970501475,0.2374631268436578,0.09144542772861357,0.19321533923303835,0.17699115044247787,0.06637168141592921,0.1710914454277286,0.07374631268436578,0.09734513274336283,0.2536873156342183,0.10914454277286136,0.11651917404129794,0.0855457227138643,0.1430678466076696,0.1976401179941003,0.2079646017699115,0.06637168141592921,0.07669616519174041,0.084070796460177,0.10029498525073746,0.1430678466076696,0.25663716814159293,0.11504424778761062,0.2551622418879056,0.05752212389380531,0.0943952802359882,0.10176991150442478,0.09882005899705015,0.05457227138643068,0.0752212389380531,0.10914454277286136,0.06489675516224189,0.08702064896755163,0.168141592920354,0.08997050147492626,0.18289085545722714,0.084070796460177,0.14749262536873156,0.06932153392330384,0.09292035398230089,0.10766961651917405,0.07964601769911504,0.09882005899705015,0.31268436578171094,0.06932153392330384,0.11799410029498525,0.06489675516224189,0.2079646017699115,0.08702064896755163,0.10176991150442478,0.17256637168141592,0.15191740412979352,0.17404129793510326,0.09882005899705015,0.08702064896755163,0.1430678466076696,0.061946902654867256,0.07669616519174041,0.07227138643067847,0.3023598820058997,0.1902654867256637,0.10914454277286136
nh0004,0.28885135135135137,0.14864864864864866,0.05574324324324324,0.16722972972972974,0.42736486486486486,0.11655405405405406,0.10135135135135136,0.46959459459459457,0.4577702702702703,0.14864864864864866,0.08277027027027027,0.13006756756756757,0.17398648648648649,0.09628378378378379,0.1891891891891892,0.10472972972972973,0.1554054054054054,0.1554054054054054,0.15371621621621623,0.07263513513513513,0.16722972972972974,0.11486486486486487,0.16216216216216217,0.10472972972972973,0.08614864864864864,0.3597972972972973,0.8986486486486487,0.15371621621621623,0.24324324324324326,0.15202702702702703,0.3614864864864865,1.0,0.1266891891891892,0.21283783783783783,0.10304054054054054,0.21452702702702703,0.16554054054054054,0.15371621621621623,0.4341216216216216,0.3918918918918919,0.13682432432432431,0.20270270270270271,0.14189189189189189,0.1891891891891892,0.10135135135135136,0.12162162162162163,0.17060810810810811,0.35135135135135137,0.057432432432432436,0.14695945945945946,0.15202702702702703,0.16722972972972974,0.3885135135135135,0.23817567567567569,0.21621621621621623,0.11148648648648649,0.11655405405405406,0.10472972972972973,0.20777027027027026,0.4814189189189189,0.09797297297297297,0.23648648648648649,0.09966216216216216,0.2939189189189189,0.125,0.08952702702702703,0.06925675675675676,0.09966216216216216,0.13175675675675674,0.16722972972972974,0.14020270270270271,0.2956081081081081,0.16216216216216217,0.11486486486486487,0.13006756756756757,0.22804054054054054,0.15033783783783783,0.16047297297297297,0.15878378378378377,0.08445945945945946,0.13513513513513514,0.5709459459459459,0.11486486486486487,0.14189189189189189,0.08783783783783784,0.24324324324324326,0.17905405405405406,0.24324324324324326,0.23648648648648649,0.14695945945945946,0.14527027027027026,0.14527027027027026,0.08108108108108109,0.13851351351351351,0.10135135135135136,0.08277027027027027,0.13175675675675674,0.5287162162162162,0.19425675675675674,0.08108108108108109
nh0005,0.23608768971332209,0.1315345699831366,0.0893760539629005,0.18381112984822934,0.33220910623946037,0.0775716694772344,0.09612141652613827,0.3642495784148398,0.342327150084317,0.12984822934232715,0.10286677908937605,0.1163575042158516,0.21416526138279932,0.07419898819561552,0.18549747048903878,0.07925801011804384,0.13827993254637436,0.13827993254637436,0.06070826306913996,0.1163575042158516,0.14839797639123103,0.1703204047217538,0.11298482293423272,0.10792580101180438,0.08768971332209106,0.2799325463743676,0.43676222596964587,0.1399662731871838,0.18887015177065766,0.1467116357504216,0.327150084317032,1.0,0.04215851602023609,0.1973018549747049,0.10961214165261383,0.24957841483979765,0.16863406408094436,0.09612141652613827,0.37268128161888703,0.3086003372681282,0.08768971332209106,0.19392917369308602,0.10961214165261383,0.09949409780775717,0.15008431703204048,0.12141652613827993,0.09274873524451939,0.2057335581787521,0.0893760539629005,0.1315345699831366,0.11804384485666104,0.1821247892074199,0.25295109612141653,0.2327150084317032,0.1045531197301855,0.08263069139966273,0.1045531197301855,0.12478920741989882,0.1467116357504216,0.2984822934232715,0.10961214165261383,0.2478920741989882,0.0775716694772344,0.13322091062394603,0.10792580101180438,0.09274873524451939,0.06239460370994941,0.09274873524451939,0.1045531197301855,0.05396290050590219,0.11467116357504216,0.1551433389544688,0.09106239460370995,0.1703204047217538,0.10792580101180438,0.13490725126475547,0.08600337268128162,0.12647554806070826,0.08768971332209106,0.07419898819561552,0.09949409780775717,0.38954468802698144,0.10118043844856661,0.12310286677908938,0.07251264755480608,0.2327150084317032,0.08431703204047218,0.1703204047217538,0.18549747048903878,0.13827993254637436,0.1433389544688027,0.12141652613827993,0.08263069139966273,0.1399662731871838,0.08600337268128162,0.09274873524451939,0.07925801011804384,0.3844856661045531,0.18887015177065766,0.08263069139966273
nh0006,0.16700819672131148,0.10502049180327869,0.06915983606557377,0.15829918032786885,0.29098360655737704,0.06659836065573771,0.0778688524590164,0.29559426229508196,0.2551229508196721,0.13934426229508196,0.09579918032786885,0.07633196721311475,0.19672131147540983,0.05993852459016393,0.09784836065573771,0.06762295081967214,0.1285860655737705,0.10450819672131148,0.04969262295081967,0.10706967213114754,0.16547131147540983,0.14293032786885246,0.09682377049180328,0.07633196721311475,0.09016393442622951,0.21567622950819673,0.2781762295081967,0.11424180327868852,0.17879098360655737,0.15829918032786885,0.22489754098360656,1.0,0.040983606557377046,0.13575819672131148,0.08196721311475409,0.2576844262295082,0.13114754098360656,0.11424180327868852,0.3324795081967213,0.2177254098360656,0.10450819672131148,0.14241803278688525,0.16854508196721313,0.048668032786885244,0.13012295081967212,0.09067622950819672,0.10399590163934426,0.15010245901639344,0.06915983606557377,0.10040983606557377,0.10502049180327869,0.15778688524590165,0.22028688524590165,0.1762295081967213,0.0701844262295082,0.10502049180327869,0.06967213114754098,0.09887295081967214,0.1398565573770492,0.26024590163934425,0.08913934426229508,0.19979508196721313,0.05635245901639344,0.08401639344262295,0.11987704918032786,0.0942622950819672,0.08811475409836066,0.09375,0.0783811475409836,0.06096311475409836,0.07120901639344263,0.17418032786885246,0.10553278688524591,0.14293032786885246,0.06967213114754098,0.14856557377049182,0.10502049180327869,0.12243852459016394,0.09579918032786885,0.07428278688524591,0.08709016393442623,0.3165983606557377,0.08247950819672131,0.11372950819672131,0.06403688524590163,0.21209016393442623,0.07274590163934426,0.12038934426229508,0.17981557377049182,0.15368852459016394,0.15368852459016394,0.1168032786885246,0.09170081967213115,0.14856557377049182,0.06967213114754098,0.05430327868852459,0.09528688524590163,0.32325819672131145,0.1680327868852459,0.08811475409836066
nh0007,0.16650099403578528,0.0989065606361829,0.1242544731610338,0.1456262425447316,0.31461232604373757,0.07007952286282307,0.10785288270377734,0.22912524850894633,0.27335984095427435,0.13071570576540756,0.06560636182902585,0.0636182902584493,0.110337972166998,0.04721669980119284,0.0874751491053678,0.052186878727634195,0.10884691848906561,0.13021868787276342,0.059145129224652086,0.10089463220675944,0.15109343936381708,0.19035785288270377,0.11133200795228629,0.05815109343936382,0.0705765407554672,0.24701789264413518,0.37773359840954274,0.10636182902584493,0.16749502982107356,0.15904572564612326,0.25347912524850896,1.0,0.04671968190854871,0.13518886679920478,0.10238568588469185,0.18290258449304175,0.15656063618290258,0.09642147117296222,0.2992047713717694,0.22117296222664015,0.0889662027833002,0.13916500994035785,0.14363817097415507,0.08200795228628231,0.15755467196819087,0.07157057654075547,0.11381709741550695,0.2201789264413519,0.1242544731610338,0.10039761431411531,0.08349900596421471,0.14463220675944333,0.1709741550695825,0.19681908548707752,0.07007952286282307,0.09990059642147117,0.08598409542743539,0.08697813121272366,0.12922465208747516,0.21421471172962225,0.11679920477137178,0.22564612326043737,0.06958250497017893,0.09691848906560636,0.10636182902584493,0.10139165009940358,0.09045725646123261,0.07107355864811134,0.09990059642147117,0.04572564612326044,0.10337972166998012,0.1496023856858847,0.09840954274353876,0.19234592445328033,0.10238568588469185,0.1426441351888668,0.08349900596421471,0.10337972166998012,0.09791252485089463,0.08151093439363817,0.08349900596421471,0.3245526838966203,0.07405566600397614,0.13220675944333996,0.0705765407554672,0.20874751491053678,0.10188866799204771,0.14065606361829025,0.16749502982107356,0.15357852882703776,0.1496023856858847,0.13817097415506957,0.08797216699801193,0.15805168986083498,0.05715705765407555,0.07007952286282307,0.09343936381709742,0.3245526838966203,0.18986083499005965,0.09940357852882704
nh0008,0.20816326530612245,0.17714285714285713,0.17795918367346938,0.2587755102040816,0.2710204081632653,0.07510204081632653,0.10775510204081633,0.4359183673469388,0.5673469387755102,0.24244897959183673,0.1510204081632653,0.12163265306122449,0.18040816326530612,0.1036734693877551,0.12489795918367347,0.10530612244897959,0.16489795918367348,0.18693877551020407,0.1273469387755102,0.14530612244897959,0.1306122448979592,0.17387755102040817,0.2383673469387755,0.16081632653061226,0.1346938775510204,0.44081632653061226,0.5461224489795918,0.12326530612244897,0.2236734693877551,0.11591836734693878,0.31918367346938775,1.0,0.0783673469387755,0.2416326530612245,0.12653061224489795,0.35836734693877553,0.14612244897959184,0.10938775510204081,0.5763265306122449,0.2873469387755102,0.16081632653061226,0.2416326530612245,0.17714285714285713,0.16163265306122448,0.14204081632653062,0.09959183673469388,0.12326530612244897,0.30448979591836733,0.17795918367346938,0.19510204081632654,0.10857142857142857,0.2546938775510204,0.3461224489795918,0.41551020408163264,0.14122448979591837,0.18285714285714286,0.1036734693877551,0.07428571428571429,0.15755102040816327,0.4342857142857143,0.09714285714285714,0.4473469387755102,0.12571428571428572,0.15918367346938775,0.1036734693877551,0.10285714285714286,0.12816326530612246,0.13551020408163264,0.14204081632653062,0.07428571428571429,0.14530612244897959,0.16979591836734695,0.15510204081632653,0.17387755102040817,0.1493877551020408,0.16244897959183674,0.11428571428571428,0.17714285714285713,0.15510204081632653,0.09959183673469388,0.062040816326530614,0.5355102040816326,0.10040816326530612,0.13795918367346938,0.10285714285714286,0.22285714285714286,0.12979591836734694,0.24408163265306124,0.2253061224489796,0.07346938775510205,0.13877551020408163,0.16163265306122448,0.08326530612244898,0.15020408163265306,0.11020408163265306,0.08571428571428572,0.1036734693877551,0.5722448979591837,0.20489795918367346,0.09224489795918367
nh0009,0.17487873372478938,0.0732703599693643,0.15522083226959407,0.10901199897881031,0.23359714066887924,0.04416645391881542,0.08577993362267042,0.22032167475108502,0.1912177687005361,0.10824610671432218,0.06765381669645136,0.05999489405157008,0.16517743170793975,0.09369415368904774,0.07224917028338014,0.052335971406688796,0.08399285167219811,0.07607863160582078,0.06331376053101864,0.1291804952769977,0.15496553484809802,0.24610671432218534,0.08118458003574164,0.0988001021189686,0.0643349502170028,0.17641051825376564,0.2951238192494256,0.13658412050038293,0.202450855246362,0.10696961960684197,0.22542762318100587,1.0,0.08909880010211897,0.10084248149093694,0.12969109011998978,0.17692111309675773,0.12101097778912433,0.07607863160582078,0.25019147306612205,0.23921368394179218,0.08092928261424559,0.13607352565739086,0.18177176410518253,0.07888690324227725,0.21649221342864436,0.07046208833290783,0.12535103395455705,0.21521572632116415,0.15445494000510596,0.06893030380393159,0.09777891243298442,0.10696961960684197,0.18100587184069442,0.12279805973959664,0.059739596630074034,0.07505744191983661,0.08526933877967832,0.06995149348991575,0.1041613479703855,0.2356395200408476,0.12535103395455705,0.1672198110799081,0.048761807505744194,0.07658922644881287,0.11462854225172325,0.11258616287975491,0.06382435537401072,0.07275976512637222,0.06254786826653051,0.050804186877712536,0.12356395200408476,0.16875159560888436,0.06637732958897115,0.24636201174368139,0.11539443451621138,0.1381159050293592,0.09011998978810314,0.10339545570589737,0.0862905284656625,0.07812101097778912,0.06561143732448302,0.30559101353076334,0.07786571355629308,0.08960939494511105,0.05259126882818484,0.2685728874138371,0.13300995659943834,0.10288486086290528,0.18585652284911922,0.10824610671432218,0.1386264998723513,0.13683941792187898,0.11284146030125096,0.15598672453408222,0.07582333418432474,0.07480214449834056,0.11641562420219556,0.22108756701557314,0.18432473832014296,0.09854480469747255
nh0010,0.2038533250466128,0.08017402113113735,0.1559975139838409,0.11932877563704164,0.3747669359850839,0.12616532007458048,0.10658794282162834,0.3396519577377253,0.32535736482287136,0.11901802361715351,0.0562461155997514,0.06308266003729024,0.2663144810441268,0.09198259788688626,0.12367930391547545,0.10907395898073337,0.10596643878185208,0.10254816656308266,0.08825357364822871,0.07333747669359851,0.14636420136730888,0.15040397762585456,0.1497824735860783,0.08452454940957116,0.06650093225605966,0.2790553138595401,0.39092604101926665,0.1476072094468614,0.13300186451211932,0.08669981354878807,0.30733374766935984,1.0,0.06494717215661902,0.12274704785581106,0.13206960845245494,0.199502796768179,0.13300186451211932,0.12305779987569919,0.3371659415786203,0.27750155376009944,0.08763206960845245,0.14698570540708514,0.16096954630205096,0.1485394655065258,0.12709757613424488,0.07862026103169671,0.13393412057178372,0.2663144810441268,0.15661901802361716,0.1497824735860783,0.09788688626476072,0.11839651957737725,0.2706650093225606,0.2249844623990056,0.08297078931013052,0.09042883778744562,0.10223741454319453,0.1072094468614046,0.15133623368551896,0.3467992541951523,0.09198259788688626,0.23368551895587322,0.0944686140459913,0.10814170292106899,0.12119328775637042,0.09633312616532007,0.0742697327532629,0.08483530142945929,0.07799875699192045,0.06681168427594779,0.10876320696084525,0.19608452454940958,0.11870727159726538,0.15164698570540708,0.1072094468614046,0.17215661901802362,0.09105034182722188,0.12305779987569919,0.11311373523927906,0.081727781230578,0.09819763828464885,0.3915475450590429,0.10379117464263518,0.10316967060285892,0.057178371659415785,0.23523927905531386,0.13517712865133624,0.20261031696706028,0.1326911124922312,0.07613424487259167,0.11435674331883157,0.12399005593536358,0.09322560596643878,0.1252330640149161,0.081727781230578,0.07209446861404599,0.09011808576755749,0.4387818520820385,0.19390926041019266,0.08017402113113735
