,de la,de el,o que,s que,a que,os de,que e,que s,mente,que l,de su,e los,as de,a con,en la,e que,es de,en el,iendo,ament,aquel,ación,de lo,do de,e con,o con,que n,ue se,n que,e hab,encia,e las,la ca,de un,iento,que a,mient,e est,ombre,ue no,que h,to de,iones,ndo s,ndo l,lo qu,ar se,ón de,s con,señor,os qu,cuand,n los,por l,quell,o por,que t,estab,con l,ra de,staba,que p,a los,orque,ue ha,de es,do se,do en,entre,el co,es qu,hombr,te de,el ca,con e,iente,ión d,en su,no de,contr,ue la,que d,cione,e una,ue es,uestr,por e,que m,on la,parec,se de,n las,los d,de qu,mento,a par,ar la,os co,los c,la co,que c,antes,ue el,a por,e sus,quier,do la,la de,se ha,uella,aba e,ontra,la ma,o par,los p,ado d,do el,os en,hasta,esper,entra,ra qu,en qu,da de,as qu,do co,e des,or la,ndo e,on el,s par,las c,conte,a est,e aqu,a com,ta de,ro de,e par,ieron,as co,o est,imien,el de,ado e,se en,a des,or de,ía de,en un,entos,ue de,no ha,no se,a una,a las,ue le,despu,r que,tenía,espué,n con,nte d,e tod,conoc,el pa,aba a,hacer,o hab,io de,s por,mismo,ado a,spera,y que,ndo a,razón,ia de,ellos,or el,n una,las p,en lo,inter,a cas,prend,a man,n sus,con s,de mi,nuest,na de,acion,o com,noche,entes,tiene,resen,mujer,ar de,lo de,ue lo,prese,do po,la vi,nto d,empre,compa,de co,prime,estro,on un,r los,ciend,las m,los m,ue me,tiemp,iempo,rimer,s los,sa de,ue en,os pa,tante,oment,on su,quien,os lo,ad de,padre,llega,los a,s com,ar lo,donde,e com,en es,una c,nte a,estra,r con,las d,n est,as pa,el se,enton,nte e,e pre,e por,o una,ue co,l que,do qu,con u,os se,o des,onces,una m,do lo,se le,tanto,s des,ntonc,tonce,puest,se co,ra el,rando,coraz,pensa,y con,que v,s ojo,tando,ancia,e hac,el pr,labra,er se,de aq,siemp,iempr,to qu,la es,esent,habla,alabr,a ver,ra co,ba de,an de,ba en,de se,preci,palab,uerte,no es,ara e,dad d
nh0001,0.25104381775583373,0.2799249649312836,0.24808164881476194,0.18291393211118268,0.17254634081743142,0.14810844705358922,0.18439501658171856,0.15181115822992894,0.07405422352679461,0.15107061599466098,0.10367591293751245,0.14366519364198155,0.1207083843486752,0.08738398376161764,0.11552458870179959,0.11034079305492396,0.08812452599688558,0.09701103282010093,0.09849211729063682,0.04961632976295239,0.04517307635134471,0.06368663223304336,0.11108133529019192,0.09034615270268942,0.06442717446831131,0.09404886387902915,0.09849211729063682,0.09256777940849326,0.06738934340938309,0.07997856140893818,0.032583858351789625,0.07997856140893818,0.07775693470313434,0.07997856140893818,0.04369199188080882,0.07627585023259845,0.038508196233933194,0.05405958317456006,0.11848675764287137,0.08368127258527791,0.08220018811474201,0.05480012540982801,0.03406494282232552,0.06664880117411515,0.07775693470313434,0.06516771670357925,0.06442717446831131,0.042210907410272926,0.051837956468756226,0.025918978234378113,0.06664880117411515,0.0562812098803639,0.07109205458572282,0.07479476576206255,0.026659520469646057,0.06664880117411515,0.06368663223304336,0.05850283658616774,0.05405958317456006,0.057762294350899794,0.06220554776250747,0.07035151235045488,0.042210907410272926,0.09182723717322532,0.06664880117411515,0.04369199188080882,0.05850283658616774,0.05480012540982801,0.046654160821880605,0.03406494282232552,0.06072446329197158,0.09701103282010093,0.06738934340938309,0.06368663223304336,0.042210907410272926,0.03924873846920114,0.03554602729286141,0.031102773881253733,0.052578498704024174,0.06442717446831131,0.04517307635134471,0.0659082589388472,0.02814060494018195,0.04443253411607676,0.04295144964554087,0.03554602729286141,0.06368663223304336,0.042210907410272926,0.04961632976295239,0.04591361858661266,0.04591361858661266,0.046654160821880605,0.06368663223304336,0.04369199188080882,0.02295680929330633,0.046654160821880605,0.03332440058705757,0.047394703057148546,0.04961632976295239,0.037027111763397305,0.05850283658616774,0.048135245292416494,0.08886506823215352,0.05850283658616774,0.031102773881253733,0.05405958317456006,0.04591361858661266,0.03924873846920114,0.05554066764509596,0.019994640352234545,0.04295144964554087,0.057762294350899794,0.04369199188080882,0.04369199188080882,0.05035687199822033,0.04369199188080882,0.052578498704024174,0.04591361858661266,0.04591361858661266,0.031102773881253733,0.032583858351789625,0.04147036517500498,0.042210907410272926,0.027400062704914005,0.037027111763397305,0.03184331611652168,0.03628656952812936,0.04517307635134471,0.046654160821880605,0.04072982293973703,0.03332440058705757,0.042210907410272926,0.03998928070446909,0.037767653998665246,0.03332440058705757,0.03184331611652168,0.03332440058705757,0.05035687199822033,0.038508196233933194,0.0562812098803639,0.021475724822770437,0.04295144964554087,0.01703247141116276,0.032583858351789625,0.03628656952812936,0.042210907410272926,0.031102773881253733,0.04443253411607676,0.046654160821880605,0.025918978234378113,0.01703247141116276,0.04961632976295239,0.04591361858661266,0.046654160821880605,0.023697351528574273,0.04517307635134471,0.04961632976295239,0.01703247141116276,0.02814060494018195,0.037027111763397305,0.01703247141116276,0.03332440058705757,0.03998928070446909,0.03332440058705757,0.02962168941071784,0.037767653998665246,0.023697351528574273,0.025178435999110165,0.03332440058705757,0.037767653998665246,0.03184331611652168,0.03924873846920114,0.026659520469646057,0.019994640352234545,0.031102773881253733,0.03332440058705757,0.02073518258750249,0.016291929175894813,0.02443789376384222,0.04517307635134471,0.021475724822770437,0.04517307635134471,0.038508196233933194,0.02814060494018195,0.032583858351789625,0.014070302470090975,0.032583858351789625,0.02814060494018195,0.03480548505759346,0.013329760234823029,0.03480548505759346,0.026659520469646057,0.013329760234823029,0.019254098116966597,0.03184331611652168,0.016291929175894813,0.025918978234378113,0.018513555881698653,0.027506885696766927,0.02295680929330633,0.037027111763397305,0.048135245292416494,0.018513555881698653,0.019994640352234545,0.016291929175894813,0.02221626705803838,0.019254098116966597,0.03184331611652168,0.03184331611652168,0.04295144964554087,0.03865832584410487,0.01481084470535892,0.04072982293973703,0.017773013646430705,0.037027111763397305,0.021475724822770437,0.019994640352234545,0.027400062704914005,0.027400062704914005,0.04147036517500498,0.032583858351789625,0.02814060494018195,0.037027111763397305,0.02814060494018195,0.04072982293973703,0.01703247141116276,0.03036223164598579,0.03184331611652168,0.02962168941071784,0.021475724822770437,0.030599437787217788,0.02073518258750249,0.027400062704914005,0.02221626705803838,0.03406494282232552,0.02962168941071784,0.019254098116966597,0.016291929175894813,0.015551386940626867,0.025918978234378113,0.011848675764287137,0.014070302470090975,0.019994640352234545,0.019994640352234545,0.03480548505759346,0.02073518258750249,0.019994640352234545,0.01481084470535892,0.023697351528574273,0.037027111763397305,0.017773013646430705,0.028881147175449897,0.025918978234378113,0.037027111763397305,0.015551386940626867,0.02443789376384222,0.02443789376384222,0.019254098116966597,0.01481084470535892,0.026659520469646057,0.04147036517500498,0.021475724822770437,0.012589217999555083,0.019254098116966597,0.019254098116966597,0.04072982293973703,0.01481084470535892,0.031102773881253733,0.025918978234378113,0.01481084470535892,0.01481084470535892,0.018513555881698653,0.02295680929330633,0.019254098116966597,0.03036223164598579,0.01703247141116276,0.028881147175449897,0.023697351528574273,0.01703247141116276,0.023697351528574273,0.025178435999110165,0.018513555881698653,0.018513555881698653,0.03036223164598579,0.02073518258750249,0.01703247141116276,0.03036223164598579,0.016291929175894813,0.023697351528574273,0.03332440058705757,0.031102773881253733,0.02814060494018195,0.025918978234378113,0.023697351528574273,0.025918978234378113,0.016291929175894813,0.025918978234378113,0.03332440058705757,0.031102773881253733,0.011848675764287137
nh0002,0.2364585453458142,0.16612728570449511,0.23221441760883807,0.16552098174206994,0.13793415145172497,0.1443003430571892,0.1355089356020243,0.1255049202220091,0.206143347224556,0.09913069785651442,0.05881148435524097,0.1064063454056164,0.09882754587530183,0.0909455943637747,0.13520578362081173,0.1252017682407965,0.11762296871048195,0.09458341813832569,0.11246938502986804,0.15491066239962956,0.07669745124678333,0.12307970437230843,0.09215820228862502,0.07821321115284624,0.103071673612278,0.07912266709648398,0.11065047314259255,0.06942180369768135,0.05911463633645355,0.06608713190434294,0.09791808993166409,0.07275647549101975,0.051838988787351575,0.0703312596413191,0.06275246011100455,0.05699257246796548,0.07609114728435816,0.06214615614857938,0.06911865171646878,0.08609516266437338,0.061539852186154216,0.07912266709648398,0.10883156125531705,0.04365388529461185,0.06487452397949262,0.075484843321933,0.0600240922800913,0.06578397992313037,0.06729973982919328,0.016673358966692028,0.061539852186154216,0.07184701954738201,0.05820518039281581,0.05729572444917806,0.050929532843713834,0.06275246011100455,0.05214214076856416,0.05729572444917806,0.06032724426130388,0.07487853935950783,0.06063039624251647,0.05729572444917806,0.05850833237402839,0.07942581907769657,0.04607910114431251,0.03546878180187213,0.03546878180187213,0.04850431699401317,0.05214214076856416,0.03668138972672246,0.04274442935097411,0.05911463633645355,0.05577996454311515,0.041228669444911194,0.05577996454311515,0.05517366058068998,0.05820518039281581,0.03910660557642312,0.06214615614857938,0.047898013031588006,0.044866493219462185,0.04062236548248603,0.0839730987958853,0.048807468975225754,0.044866493219462185,0.05820518039281581,0.050929532843713834,0.08336679483346014,0.04698855708795026,0.052445292749776745,0.03243726198974631,0.052445292749776745,0.04911062095643834,0.050323228881288665,0.054870508599477404,0.05911463633645355,0.04850431699401317,0.04062236548248603,0.03698454170793505,0.030921502083683397,0.044866493219462185,0.04941377293765092,0.04516964520067477,0.03455932585823439,0.026980526327919828,0.06911865171646878,0.03910660557642312,0.03819714963278537,0.0360750857642973,0.03546878180187213,0.038803453595210535,0.040925517463698616,0.03637823774550988,0.044866493219462185,0.04729170906916284,0.030921502083683397,0.037893997651572794,0.04274442935097411,0.05759887643039064,0.03850030161399796,0.03971290953884828,0.035771933783084714,0.03122465406489598,0.03395302189580922,0.03971290953884828,0.03546878180187213,0.03698454170793505,0.0342561738770218,0.03516562982065955,0.03698454170793505,0.043350733313399274,0.05577996454311515,0.03122465406489598,0.031830958027321145,0.02334270255336884,0.051838988787351575,0.03971290953884828,0.040925517463698616,0.056386268505540314,0.01697651094790461,0.05517366058068998,0.05577996454311515,0.026677374346707246,0.029102590196407905,0.029405742177620486,0.02213009462851851,0.03546878180187213,0.030315198121258234,0.042441277369761526,0.04304758133218669,0.035771933783084714,0.030315198121258234,0.04668540510673768,0.04577594916309993,0.04729170906916284,0.030618350102470816,0.014854447079416534,0.04395703727582444,0.044866493219462185,0.04516964520067477,0.04304758133218669,0.030618350102470816,0.039409757557635705,0.05881148435524097,0.02213009462851851,0.04911062095643834,0.040925517463698616,0.059417788317666136,0.04274442935097411,0.043350733313399274,0.03364986991459664,0.04911062095643834,0.030315198121258234,0.030921502083683397,0.048807468975225754,0.02758683029034499,0.012429231229715875,0.030618350102470816,0.023949006515794003,0.030618350102470816,0.038803453595210535,0.030315198121258234,0.038803453595210535,0.048807468975225754,0.027889982271557576,0.04213812538854894,0.02849628623398274,0.021826942647305926,0.0257679184030695,0.07578799530314559,0.05335474869341449,0.031830958027321145,0.05517366058068998,0.03850030161399796,0.02334270255336884,0.030921502083683397,0.03122465406489598,0.02849628623398274,0.03043338617786243,0.02637422236549466,0.03243726198974631,0.03122465406489598,0.028193134252770157,0.03243726198974631,0.03243726198974631,0.03274041397095889,0.053961052655839656,0.022433246609731092,0.041228669444911194,0.03850030161399796,0.03225938934853417,0.030921502083683397,0.030618350102470816,0.0360750857642973,0.03455932585823439,0.031830958027321145,0.05699257246796548,0.03971290953884828,0.03971290953884828,0.037893997651572794,0.030315198121258234,0.025464766421856917,0.029708894158833068,0.03243726198974631,0.02849628623398274,0.04153182142612378,0.020917486703668182,0.03274041397095889,0.03243726198974631,0.030315198121258234,0.030552036811209337,0.03274041397095889,0.03304356595217147,0.03243726198974631,0.03759084567036021,0.019704878778817853,0.03759084567036021,0.02485846245943175,0.03850030161399796,0.03759084567036021,0.03122465406489598,0.03001204614004565,0.018795422835180105,0.028193134252770157,0.02364585453458142,0.01182292726729071,0.04395703727582444,0.03819714963278537,0.03668138972672246,0.021220638684880763,0.03668138972672246,0.02637422236549466,0.023949006515794003,0.03395302189580922,0.03001204614004565,0.02364585453458142,0.03001204614004565,0.04365388529461185,0.019704878778817853,0.02455531047821917,0.014854447079416534,0.04516964520067477,0.030618350102470816,0.042441277369761526,0.042441277369761526,0.030921502083683397,0.020311182741243015,0.03304356595217147,0.030315198121258234,0.005759887643039064,0.030315198121258234,0.0257679184030695,0.020614334722455597,0.013641839154566205,0.03546878180187213,0.040925517463698616,0.04274442935097411,0.03274041397095889,0.021826942647305926,0.02637422236549466,0.01182292726729071,0.04850431699401317,0.04850431699401317,0.023039550572156255,0.02213009462851851,0.02364585453458142,0.03516562982065955,0.021826942647305926,0.030315198121258234,0.03364986991459664,0.02728367830913241,0.029708894158833068,0.02758683029034499,0.02728367830913241,0.029708894158833068,0.021826942647305926,0.014551295098203952,0.0360750857642973,0.03152780604610856,0.02334270255336884
nh0003,0.21039222159718768,0.1998726105173283,0.21189502318002473,0.19386140418598008,0.18033618994044656,0.10369330921575678,0.1758277851919354,0.14426895195235725,0.15028015828370547,0.10068770605008268,0.07814568230752685,0.09617930130157151,0.11872132504412733,0.1427661503695202,0.11120731712994206,0.10219050763291973,0.09167089655306034,0.07664288072468979,0.08565969022171212,0.09918490446724562,0.11120731712994206,0.07514007914185274,0.06762607122766746,0.08565969022171212,0.10219050763291973,0.10068770605008268,0.08866529338738623,0.109704515547105,0.08115128547320095,0.11421292029561617,0.06612326964483041,0.05860926173064514,0.10369330921575678,0.05710646014780808,0.05860926173064514,0.06912887281050452,0.046586849067948695,0.08866529338738623,0.043581245902274586,0.07363727755901568,0.07213447597617863,0.05860926173064514,0.054100856982133974,0.046586849067948695,0.04959245223362281,0.07063167439334157,0.05259805539929692,0.03907284115376342,0.07514007914185274,0.05860926173064514,0.054100856982133974,0.07664288072468979,0.04508404748511164,0.05259805539929692,0.07363727755901568,0.06011206331348219,0.07213447597617863,0.07363727755901568,0.05560365856497103,0.06011206331348219,0.07514007914185274,0.05860926173064514,0.04959245223362281,0.0631176664791563,0.06011206331348219,0.048089650650785756,0.03456443640525226,0.07063167439334157,0.05259805539929692,0.10369330921575678,0.06762607122766746,0.036067237988089314,0.054100856982133974,0.04959245223362281,0.051095253816459865,0.05710646014780808,0.03456443640525226,0.033061634822415205,0.03456443640525226,0.06912887281050452,0.048089650650785756,0.04959245223362281,0.036067237988089314,0.04959245223362281,0.06462046806199336,0.02855323007390404,0.05259805539929692,0.08265408705603801,0.048089650650785756,0.06612326964483041,0.02254202374255582,0.06462046806199336,0.025547626908229933,0.04057564273660048,0.04508404748511164,0.05259805539929692,0.046586849067948695,0.03907284115376342,0.033061634822415205,0.051095253816459865,0.03456443640525226,0.027050428491066987,0.06011206331348219,0.04057564273660048,0.03456443640525226,0.048089650650785756,0.03757003957092637,0.04207844431943753,0.06612326964483041,0.05710646014780808,0.02855323007390404,0.061614864896319246,0.033061634822415205,0.04959245223362281,0.054100856982133974,0.04057564273660048,0.03757003957092637,0.027050428491066987,0.04508404748511164,0.046586849067948695,0.025547626908229933,0.054100856982133974,0.04057564273660048,0.04508404748511164,0.05710646014780808,0.0631176664791563,0.04207844431943753,0.043581245902274586,0.04057564273660048,0.033061634822415205,0.036067237988089314,0.030056031656741096,0.04508404748511164,0.04508404748511164,0.03907284115376342,0.05259805539929692,0.024044825325392878,0.025547626908229933,0.06612326964483041,0.030056031656741096,0.06011206331348219,0.061614864896319246,0.024044825325392878,0.03155883323957815,0.043581245902274586,0.033061634822415205,0.030056031656741096,0.027050428491066987,0.027050428491066987,0.04508404748511164,0.033061634822415205,0.04508404748511164,0.030056031656741096,0.043581245902274586,0.06011206331348219,0.03757003957092637,0.018033618994044657,0.06011206331348219,0.043581245902274586,0.04959245223362281,0.06011206331348219,0.033061634822415205,0.04057564273660048,0.027050428491066987,0.051095253816459865,0.02855323007390404,0.036067237988089314,0.033061634822415205,0.025547626908229933,0.024044825325392878,0.016530817411207602,0.021039222159718766,0.013525214245533494,0.027050428491066987,0.051095253816459865,0.03456443640525226,0.04207844431943753,0.027050428491066987,0.04207844431943753,0.04057564273660048,0.048089650650785756,0.02855323007390404,0.027050428491066987,0.013525214245533494,0.048089650650785756,0.03757003957092637,0.021039222159718766,0.025547626908229933,0.04508404748511164,0.10519611079859384,0.027050428491066987,0.036067237988089314,0.024044825325392878,0.04207844431943753,0.030056031656741096,0.04207844431943753,0.027050428491066987,0.01953642057688171,0.05129445583803698,0.027050428491066987,0.02855323007390404,0.033061634822415205,0.01953642057688171,0.03155883323957815,0.024044825325392878,0.024044825325392878,0.036067237988089314,0.02855323007390404,0.036067237988089314,0.06462046806199336,0.015086604658246173,0.051095253816459865,0.021039222159718766,0.01953642057688171,0.04057564273660048,0.016530817411207602,0.05710646014780808,0.02254202374255582,0.02254202374255582,0.06462046806199336,0.036067237988089314,0.03456443640525226,0.027050428491066987,0.01953642057688171,0.02254202374255582,0.03757003957092637,0.036067237988089314,0.018033618994044657,0.03155883323957815,0.015028015828370548,0.046950810677504055,0.02855323007390404,0.036067237988089314,0.021039222159718766,0.021039222159718766,0.01953642057688171,0.030056031656741096,0.030056031656741096,0.046586849067948695,0.033061634822415205,0.015028015828370548,0.01953642057688171,0.025547626908229933,0.03757003957092637,0.021039222159718766,0.033061634822415205,0.054100856982133974,0.036067237988089314,0.027050428491066987,0.02254202374255582,0.04207844431943753,0.02855323007390404,0.03456443640525226,0.027050428491066987,0.05560365856497103,0.013525214245533494,0.04057564273660048,0.051095253816459865,0.043581245902274586,0.015028015828370548,0.015028015828370548,0.013525214245533494,0.025547626908229933,0.04959245223362281,0.04959245223362281,0.036067237988089314,0.03456443640525226,0.02855323007390404,0.036067237988089314,0.04057564273660048,0.027050428491066987,0.025547626908229933,0.03155883323957815,0.03155883323957815,0.021039222159718766,0.016530817411207602,0.054100856982133974,0.016530817411207602,0.01953642057688171,0.027050428491066987,0.02254202374255582,0.033061634822415205,0.033061634822415205,0.01953642057688171,0.007514007914185274,0.015028015828370548,0.012022412662696439,0.010519611079859383,0.036067237988089314,0.05710646014780808,0.021039222159718766,0.02254202374255582,0.018033618994044657,0.018033618994044657,0.016530817411207602,0.010519611079859383,0.007514007914185274,0.02254202374255582,0.016530817411207602,0.015028015828370548
nh0004,0.18302360261404046,0.29854913901581065,0.18561968208374316,0.14667849003820263,0.10773729799266211,0.18561968208374316,0.10773729799266211,0.10643925825781077,0.17523536420493235,0.10903533772751346,0.08567062250018916,0.22585891386413504,0.11292945693206752,0.11682357613662157,0.10124709931840536,0.09345886090929725,0.12461181454572967,0.0765843443562297,0.099949059583554,0.13110201321998644,0.044133350984945925,0.09345886090929725,0.16485104632612155,0.0895647417047432,0.0765843443562297,0.10384317878810806,0.05711374833345943,0.062305907272864836,0.06360394700771618,0.07528630462137835,0.1285059337502837,0.0765843443562297,0.040239231780391876,0.06360394700771618,0.07009414568197295,0.04672943045464863,0.06490198674256754,0.04543139071979728,0.0713921854168243,0.04802747018949998,0.053219629128905384,0.07269022515167564,0.08047846356078375,0.07269022515167564,0.08567062250018916,0.05841178806831079,0.07009414568197295,0.06620002647741889,0.0843725827653378,0.015576476818216209,0.05711374833345943,0.06100786753801349,0.07528630462137835,0.07528630462137835,0.028556874166729716,0.07269022515167564,0.044133350984945925,0.06620002647741889,0.05062354965920268,0.044133350984945925,0.062305907272864836,0.041537271515243224,0.1051412185229594,0.020768635757621612,0.041537271515243224,0.041537271515243224,0.06620002647741889,0.05062354965920268,0.09865101984870266,0.027258834431878366,0.04932550992435133,0.05841178806831079,0.05451766886375673,0.07009414568197295,0.06490198674256754,0.05192158939405403,0.055815708598608085,0.027258834431878366,0.062305907272864836,0.044133350984945925,0.022066675492472963,0.03634511257583782,0.06620002647741889,0.03894119204554052,0.03374903310613512,0.05841178806831079,0.04283531125009458,0.03374903310613512,0.041537271515243224,0.04283531125009458,0.04283531125009458,0.04543139071979728,0.04932550992435133,0.05062354965920268,0.05711374833345943,0.037643152310689175,0.044133350984945925,0.055815708598608085,0.0817765032956351,0.04543139071979728,0.044133350984945925,0.04543139071979728,0.041537271515243224,0.03374903310613512,0.04543139071979728,0.040239231780391876,0.040239231780391876,0.03245099337128377,0.041537271515243224,0.023364715227324313,0.04672943045464863,0.041537271515243224,0.027258834431878366,0.031152953636432418,0.044133350984945925,0.037643152310689175,0.04802747018949998,0.05192158939405403,0.06360394700771618,0.022066675492472963,0.03894119204554052,0.020768635757621612,0.041537271515243224,0.04543139071979728,0.028556874166729716,0.04283531125009458,0.03374903310613512,0.037643152310689175,0.044133350984945925,0.055815708598608085,0.059709827803162134,0.04543139071979728,0.03894119204554052,0.03894119204554052,0.015576476818216209,0.037643152310689175,0.03894119204554052,0.04802747018949998,0.03245099337128377,0.062305907272864836,0.03374903310613512,0.024662754962175664,0.03634511257583782,0.03245099337128377,0.028556874166729716,0.03894119204554052,0.03245099337128377,0.03374903310613512,0.040239231780391876,0.03634511257583782,0.044133350984945925,0.023364715227324313,0.031152953636432418,0.03894119204554052,0.023364715227324313,0.03374903310613512,0.012980397348513507,0.053219629128905384,0.01947059602277026,0.03374903310613512,0.053219629128905384,0.03894119204554052,0.037643152310689175,0.031152953636432418,0.024662754962175664,0.05192158939405403,0.029854913901581067,0.04543139071979728,0.022066675492472963,0.05711374833345943,0.04283531125009458,0.044133350984945925,0.028556874166729716,0.01687451655306756,0.03894119204554052,0.029854913901581067,0.010384317878810806,0.03374903310613512,0.027258834431878366,0.03504707284098647,0.028556874166729716,0.028556874166729716,0.027258834431878366,0.025960794697027015,0.014278437083364858,0.023364715227324313,0.01817255628791891,0.040239231780391876,0.03894119204554052,0.022066675492472963,0.04543139071979728,0.01947059602277026,0.031152953636432418,0.031152953636432418,0.023364715227324313,0.023364715227324313,0.020768635757621612,0.025960794697027015,0.0182434045503188,0.023364715227324313,0.023364715227324313,0.05841178806831079,0.027258834431878366,0.053219629128905384,0.027258834431878366,0.03634511257583782,0.03504707284098647,0.024662754962175664,0.03374903310613512,0.028556874166729716,0.04039611007570591,0.022066675492472963,0.062305907272864836,0.025960794697027015,0.03245099337128377,0.044133350984945925,0.015576476818216209,0.029854913901581067,0.029854913901581067,0.028556874166729716,0.037643152310689175,0.015576476818216209,0.025960794697027015,0.031152953636432418,0.029854913901581067,0.03245099337128377,0.028556874166729716,0.022066675492472963,0.03504707284098647,0.03504707284098647,0.04840268670881312,0.06360394700771618,0.03894119204554052,0.03245099337128377,0.059709827803162134,0.03245099337128377,0.01687451655306756,0.029854913901581067,0.020768635757621612,0.044133350984945925,0.03634511257583782,0.03504707284098647,0.010384317878810806,0.027258834431878366,0.040239231780391876,0.01817255628791891,0.01687451655306756,0.05062354965920268,0.027258834431878366,0.022066675492472963,0.020768635757621612,0.027258834431878366,0.022066675492472963,0.037643152310689175,0.01687451655306756,0.022066675492472963,0.029854913901581067,0.01817255628791891,0.01687451655306756,0.037643152310689175,0.029854913901581067,0.04283531125009458,0.03374903310613512,0.01687451655306756,0.01687451655306756,0.01687451655306756,0.01947059602277026,0.031152953636432418,0.03374903310613512,0.009086278143959455,0.012980397348513507,0.031152953636432418,0.024662754962175664,0.01687451655306756,0.03245099337128377,0.031152953636432418,0.01687451655306756,0.037643152310689175,0.022066675492472963,0.028556874166729716,0.009086278143959455,0.029854913901581067,0.029854913901581067,0.01687451655306756,0.012980397348513507,0.01947059602277026,0.027258834431878366,0.01947059602277026,0.015576476818216209,0.029854913901581067,0.03245099337128377,0.040239231780391876,0.027258834431878366,0.014278437083364858,0.03634511257583782,0.01947059602277026,0.04932550992435133,0.020768635757621612,0.03504707284098647,0.031152953636432418
