,de la,de el,o que,s que,a que,os de,que e,que s,mente,que l,de su,e los,as de,a con,en la,e que,es de,en el,iendo,ament,aquel,ación,de lo,do de,e con,o con,que n,ue se,n que,e hab,encia,e las,la ca,de un,iento,que a,mient,e est,ombre,ue no,que h,to de,iones,ndo s,ndo l,lo qu,ar se,ón de,s con,señor,os qu,cuand,n los,por l,quell,o por,que t,estab,con l,ra de,staba,que p,a los,orque,ue ha,de es,do se,do en,entre,el co,es qu,hombr,te de,el ca,con e,iente,ión d,en su,no de,contr,ue la,que d,cione,e una,ue es,uestr,por e,que m,on la,parec,se de,n las,los d,de qu,mento,a par,ar la,os co,los c,la co
nh0001,0.2828057526078087,0.3153409276865832,0.27946881157408826,0.2060561088322382,0.19437681521421663,0.16684705168602285,0.20772457934909844,0.17101822797817343,0.08342352584301142,0.1701839927197433,0.116792936180216,0.16184164013544217,0.1359803471241086,0.09843976049475348,0.1301407003150978,0.12430105350608701,0.09927399575318359,0.10928481885434496,0.11095328937120519,0.05589376231481765,0.05088835076423697,0.07174423222498982,0.12513528876451713,0.10177670152847394,0.07257846748341994,0.10594787782062451,0.11095328937120519,0.10427940730376428,0.07591540851714039,0.09009740791045234,0.036706351370925025,0.09009740791045234,0.08759470213516199,0.09009740791045234,0.04921988024737674,0.08592623161830176,0.04338023343836594,0.06089917386539834,0.1334776413488183,0.09426858420260291,0.09260011368574268,0.06173340912382845,0.03837482188778525,0.07508117325871028,0.08759470213516199,0.07341270274185005,0.07257846748341994,0.04755140973051651,0.058396468090108,0.029198234045054,0.07508117325871028,0.06340187964068868,0.08008658480929097,0.08425776110144154,0.030032469303484112,0.07508117325871028,0.07174423222498982,0.06590458541597903,0.06089917386539834,0.0650703501575489,0.0700757617081296,0.07925234955086086,0.04755140973051651,0.10344517204533417,0.07508117325871028,0.04921988024737674,0.06590458541597903,0.06173340912382845,0.0525568212810972,0.03837482188778525,0.06840729119126937,0.10928481885434496,0.07591540851714039,0.07174423222498982,0.04755140973051651,0.04421446869679605,0.040043292404645485,0.0350378808540648,0.05923070334853811,0.07257846748341994,0.05088835076423697,0.07424693800028016,0.03170093982034434,0.05005411550580685,0.048385644988946624,0.040043292404645485,0.07174423222498982,0.04755140973051651,0.05589376231481765,0.051722586022667084,0.051722586022667084,0.0525568212810972,0.07174423222498982,0.04921988024737674,0.025861293011333542,0.0525568212810972,0.03754058662935514,0.05339105653952731,0.05589376231481765,0.04171176292150571
nh0002,0.2749068421784371,0.19313967886382502,0.2699726168060036,0.19243478952490595,0.1603623246040883,0.16776366266273854,0.157542767248412,0.14591209315624737,0.2396623752324836,0.11524940691326785,0.06837426587514973,0.12370807898029669,0.11489696224380833,0.10573340083786041,0.1571903225789525,0.14555964848678785,0.13674853175029947,0.10996273687137484,0.13075697236948738,0.18009922609382226,0.08916850137326228,0.1430925358005711,0.10714317951569856,0.09093072472055996,0.1198311876162418,0.09198805872893856,0.12864230435273016,0.08070982930623345,0.06872671054460927,0.07683293794217858,0.11383962823542972,0.08458672067028833,0.060268038477580436,0.08176716331461205,0.07295604657812368,0.06625959785839253,0.08846361203434322,0.07225115723920462,0.08035738463677392,0.10009428612650786,0.07154626790028555,0.09198805872893856,0.12652763633597297,0.050752032402173,0.07542315926434043,0.08775872269542415,0.06978404455298788,0.07648049327271904,0.07824271662001671,0.01938445682027441,0.07154626790028555,0.08352938666190973,0.06766937653623066,0.06661204252785206,0.05921070446920183,0.07295604657812368,0.06062048314703997,0.06661204252785206,0.0701364892224474,0.08705383335650507,0.07048893389190694,0.06661204252785206,0.0680218212056902,0.0923405033983981,0.05357158975784928,0.04123602632676556,0.04123602632676556,0.05639114711352555,0.06062048314703997,0.0426458050046037,0.049694698393794395,0.06872671054460927,0.0648498191805544,0.047932475046496725,0.0648498191805544,0.06414492984163532,0.06766937653623066,0.04546536236027998,0.07225115723920462,0.055686257774606486,0.05216181108001114,0.04722758570757765,0.09762717344029112,0.05674359178298509,0.05216181108001114,0.06766937653623066,0.05921070446920183,0.09692228410137205,0.05462892376622788,0.06097292781649951,0.037711579632170214,0.06097292781649951,0.057096036452444626,0.058505815130282766,0.06379248517217578,0.06872671054460927,0.05639114711352555,0.04722758570757765,0.04299824967406324,0.035949356284872544
nh0003,0.24692318119678142,0.23457702213694234,0.24868691820532984,0.22752207410274858,0.21164844102581262,0.12169785358984227,0.2063572300001673,0.16931875282065012,0.17637370085484386,0.11817037957274538,0.09171432444451881,0.11287916854710008,0.13933522367532666,0.16755501581210167,0.13051653863258444,0.11993411658129383,0.10758795752145475,0.08995058743597037,0.100533009487261,0.11640664256419694,0.13051653863258444,0.08818685042742193,0.07936816538467974,0.100533009487261,0.11993411658129383,0.11817037957274538,0.10406048350435788,0.12875280162403602,0.09524179846161568,0.13404401264968133,0.0776044283761313,0.0687857433333891,0.12169785358984227,0.06702200632484066,0.0687857433333891,0.08113190239322818,0.0546758472650016,0.10406048350435788,0.05114837324790472,0.08642311341887349,0.08465937641032506,0.0687857433333891,0.0634945323077438,0.0546758472650016,0.05820332128209847,0.08289563940177662,0.061730795299195354,0.045857162222259405,0.08818685042742193,0.0687857433333891,0.0634945323077438,0.08995058743597037,0.052912110256453156,0.061730795299195354,0.08642311341887349,0.07054948034193755,0.08465937641032506,0.08642311341887349,0.06525826931629222,0.07054948034193755,0.08818685042742193,0.0687857433333891,0.05820332128209847,0.07407695435903443,0.07054948034193755,0.05643958427355004,0.04056595119661409,0.08289563940177662,0.061730795299195354,0.12169785358984227,0.07936816538467974,0.04232968820516253,0.0634945323077438,0.05820332128209847,0.05996705829064691,0.06702200632484066,0.04056595119661409,0.03880221418806565,0.04056595119661409,0.08113190239322818,0.05643958427355004,0.05820332128209847,0.04232968820516253,0.05820332128209847,0.07584069136758285,0.03351100316242033,0.061730795299195354,0.09700553547016412,0.05643958427355004,0.0776044283761313,0.026456055128226578,0.07584069136758285,0.029983529145323456,0.04762089923080784,0.052912110256453156,0.061730795299195354,0.0546758472650016,0.045857162222259405,0.03880221418806565,0.05996705829064691
nh0004,0.2088836167214755,0.34073214075134306,0.21184650490192197,0.16740318219522507,0.12295985948852814,0.21184650490192197,0.12295985948852814,0.12147841539830491,0.19999495218013613,0.12444130357875137,0.09777530995473323,0.2577712716988421,0.12888563584942106,0.13332996812009076,0.11555263903741199,0.10666397449607261,0.14221863266143014,0.0874052013231706,0.11407119494718876,0.14962585311254628,0.050369099067589844,0.10666397449607261,0.1881433994583503,0.10221964222540292,0.0874052013231706,0.11851552721785845,0.06518353996982215,0.07110931633071507,0.0725907604209383,0.08592375723294737,0.14666296493209982,0.0874052013231706,0.04592476679692015,0.0725907604209383,0.07999798087205445,0.053331987248036304,0.07407220451116153,0.051850543157813074,0.08147942496227768,0.054813431338259534,0.060739207699152455,0.08296086905250091,0.0918495335938403,0.08296086905250091,0.09777530995473323,0.06666498406004538,0.07999798087205445,0.07555364860138476,0.09629386586451,0.017777329082678768,0.06518353996982215,0.06962787224049184,0.08592375723294737,0.08592375723294737,0.032591769984911076,0.08296086905250091,0.050369099067589844,0.07555364860138476,0.057776319518705994,0.050369099067589844,0.07110931633071507,0.047406210887143384,0.11999697130808168,0.023703105443571692,0.047406210887143384,0.047406210887143384,0.07555364860138476,0.057776319518705994,0.11258975085696553,0.031110325894687842,0.056294875428482764,0.06666498406004538,0.062220651789375685,0.07999798087205445,0.07407220451116153,0.059257763608929225,0.06370209587959892,0.031110325894687842,0.07110931633071507,0.050369099067589844,0.025184549533794922,0.041480434526250456,0.07555364860138476,0.04444332270669692,0.038517546345803996,0.06666498406004538,0.048887654977366614,0.038517546345803996,0.047406210887143384,0.048887654977366614,0.048887654977366614,0.051850543157813074,0.056294875428482764,0.057776319518705994,0.06518353996982215,0.04296187861647369,0.050369099067589844,0.06370209587959892,0.09333097768406352,0.051850543157813074
nh0005,0.26374424123925055,0.2866785230861419,0.26374424123925055,0.21405329723765262,0.12422736000399483,0.19111901539076126,0.16053997292823946,0.15862878277433184,0.15289521231260902,0.1337833107735329,0.09364831754147303,0.1509840221587014,0.1490728320047938,0.10702664861882631,0.118493789542272,0.1204049796961796,0.10320426831101108,0.1051154584649187,0.12231616985008721,0.1051154584649187,0.10129307815710348,0.13760569108134812,0.118493789542272,0.118493789542272,0.1395168812352557,0.11276021908054915,0.0898259372336578,0.09364831754147303,0.08409236677193496,0.12422736000399483,0.061158084925043606,0.08791474707975018,0.040134993232059865,0.11658259938836438,0.07835879631021211,0.09173712738756541,0.07835879631021211,0.0898259372336578,0.061158084925043606,0.07262522584848928,0.10129307815710348,0.0898259372336578,0.0745364160023969,0.05733570461722838,0.05160213415550554,0.08218117661802735,0.07644760615630451,0.055424514463320765,0.08218117661802735,0.10320426831101108,0.0898259372336578,0.055424514463320765,0.06498046523285883,0.08026998646411973,0.06498046523285883,0.09555950769538063,0.04204618338596748,0.05733570461722838,0.045868563693782706,0.05733570461722838,0.055424514463320765,0.08600355692584258,0.09747069784928825,0.07835879631021211,0.07644760615630451,0.10129307815710348,0.045868563693782706,0.07071403569458166,0.045868563693782706,0.032490232616429415,0.053513324309413156,0.040134993232059865,0.04969094400159793,0.03440142277033703,0.05733570461722838,0.06498046523285883,0.047779753847690315,0.061158084925043606,0.053513324309413156,0.055424514463320765,0.053513324309413156,0.05160213415550554,0.03631261292424464,0.07644760615630451,0.05733570461722838,0.05160213415550554,0.059246894771136,0.07644760615630451,0.03631261292424464,0.0898259372336578,0.03631261292424464,0.06880284554067406,0.04969094400159793,0.059246894771136,0.03440142277033703,0.045868563693782706,0.053513324309413156,0.06689165538676645,0.053513324309413156,0.04969094400159793
nh0006,0.2207045597090426,0.274912697181439,0.2665233425726158,0.21102453516040037,0.20586185540112453,0.1516537179287281,0.18521113636402112,0.18198446151447373,0.18714714127374957,0.14390969828981431,0.13164833386153418,0.10518960009524544,0.12648565410225834,0.13874701853053847,0.09809091542624115,0.14520036822963328,0.13293900380135315,0.11809629949343507,0.08776555590768946,0.1310029988916247,0.08712022093777998,0.11422428967397819,0.08776555590768946,0.08776555590768946,0.1168056295536161,0.10648027003506441,0.11293361973415922,0.10777093997488338,0.0929282356669653,0.10841627494479285,0.07679486141922827,0.07034151172013346,0.05356280250248695,0.0961549105165127,0.08131220620859464,0.0690508417803145,0.07485885650949983,0.10518960009524544,0.057434812321943834,0.09357357063687478,0.10970694488461182,0.07356818656968087,0.06840550681040501,0.05808014729185332,0.03807476322465939,0.05937081723167228,0.08195754117850412,0.08324821111832309,0.04904545771312058,0.0961549105165127,0.05033612765293954,0.056144142382124874,0.06324282705112917,0.04259210801402576,0.058725482261762794,0.06259749208121969,0.06130682214140072,0.09357357063687478,0.05485347244230591,0.06453349699094812,0.09228290069705582,0.06388816202103864,0.05549880741221539,0.05937081723167228,0.08582955099796101,0.07679486141922827,0.04775478777330162,0.06711483687058606,0.04452811292375421,0.09421890560678427,0.0722775166298619,0.04969079268303006,0.05808014729185332,0.08518421602805153,0.056144142382124874,0.07163218165995242,0.06840550681040501,0.07421352153959035,0.058725482261762794,0.06517883196085761,0.05227213256266798,0.04388277795384473,0.05033612765293954,0.08195754117850412,0.08324821111832309,0.04065610310429732,0.05033612765293954,0.08131220620859464,0.04646411783348265,0.08518421602805153,0.04452811292375421,0.04775478777330162,0.04194677304411628,0.04904545771312058,0.04323744298393525,0.06388816202103864,0.05033612765293954,0.03613875831493095,0.03807476322465939,0.04775478777330162
nh0007,0.23955263784024988,0.20801659437773598,0.2535012724486695,0.2316686269746214,0.1728417766695474,0.17162885192098917,0.18011932516089676,0.1916421102721999,0.1740547014181056,0.16738361530103538,0.12189893723010184,0.11826016298442717,0.12250539960438096,0.1158343134873107,0.12189893723010184,0.12978294809573032,0.1200795501072645,0.08672411952191325,0.12493124910149742,0.13887988370991702,0.1516155935697784,0.08733058189619236,0.08551119477335502,0.10491799075028665,0.10309860362744933,0.10006629175605375,0.10491799075028665,0.12129247485582273,0.09945982938177464,0.13948634608419613,0.05579453843367845,0.08490473239907591,0.07762718390772655,0.06974317304209807,0.06974317304209807,0.08369180765051769,0.05943331267935314,0.09642751751037906,0.10916322737024045,0.09036289376758794,0.10188567887889109,0.06246562455074871,0.06731732354498161,0.080053033404843,0.07762718390772655,0.060646237427911365,0.07216902253921452,0.05033637706516643,0.057007463182236685,0.08187242052768035,0.06185916217646959,0.06549793642214427,0.07944657103056389,0.05276222656228289,0.10067275413033286,0.06731732354498161,0.08490473239907591,0.09521459276182084,0.06913671066781896,0.04487821569665441,0.08672411952191325,0.057007463182236685,0.08247888290195945,0.0752013344106101,0.07823364628200566,0.06185916217646959,0.07762718390772655,0.07034963541637718,0.060646237427911365,0.045484678070933524,0.08187242052768035,0.0842982700247968,0.05518807605939934,0.04669760281949175,0.06974317304209807,0.06307208692502782,0.042452366199537954,0.06913671066781896,0.053368688936562,0.04730406519377087,0.05943331267935314,0.04305882857381707,0.05640100080795757,0.042452366199537954,0.08065949577912211,0.025471419719722773,0.06246562455074871,0.047910527568049976,0.042452366199537954,0.07034963541637718,0.04972991469088732,0.06792378591926072,0.05033637706516643,0.0709560977906563,0.04730406519377087,0.05518807605939934,0.06185916217646959,0.04609114044521264,0.04669760281949175,0.050942839439445546
nh0008,0.36494384713322037,0.30459880154426267,0.19612139816411253,0.18031674336700457,0.15014422057252572,0.21479962656069468,0.11925330437817831,0.12500045157712666,0.14296028657384027,0.13793153277476047,0.16092012157055388,0.1400867129743661,0.17169602256858205,0.09482792878264781,0.12500045157712666,0.08908078158369946,0.13649474597502337,0.11925330437817831,0.13146599217594357,0.10847740338015016,0.15660976117134262,0.08764399478396238,0.12428205817725813,0.09123596178330509,0.06465540598816896,0.053879504990140804,0.07040255318711731,0.07399452018646004,0.08692560138409383,0.08046006078527694,0.06537379938803752,0.11063258357975579,0.14798904037292007,0.13290277897568065,0.07686809378593422,0.04382199739198119,0.07830488058567131,0.04597717759158682,0.06465540598816896,0.05459789839000935,0.05244271819040372,0.07974166738540839,0.09841989578199054,0.09913828918185909,0.09051756838343655,0.07112094658698587,0.07614970038606567,0.06178183238869479,0.040948423792507016,0.05603468518974644,0.06752897958764315,0.06465540598816896,0.0732761267865915,0.06968415978724878,0.10991419017988724,0.059626652189089156,0.05890825878922062,0.06178183238869479,0.04813235779119245,0.06968415978724878,0.06609219278790605,0.053161111590272266,0.06609219278790605,0.02514376899539904,0.039511636992769925,0.059626652189089156,0.06968415978724878,0.05603468518974644,0.08189684758501403,0.059626652189089156,0.05028753799079808,0.043103603992112646,0.053879504990140804,0.045258784191718276,0.04454039079184973,0.053161111590272266,0.04741396439132391,0.06465540598816896,0.07614970038606567,0.048850751191061,0.05603468518974644,0.0423852105922441,0.07040255318711731,0.08405202778461966,0.03304609639395303,0.00862072079842253,0.059626652189089156,0.028735735994741763,0.04669557099145537,0.0603450455889577,0.06609219278790605,0.06393701258830042,0.05818986538935207,0.04597717759158682,0.05100593139066663,0.05459789839000935,0.04669557099145537,0.045258784191718276,0.07399452018646004,0.03879324359290138
nh0009,0.15191235913792664,0.22422137350838026,0.3310991710647086,0.228661400706566,0.2197813463101945,0.12749220954790502,0.16903817833092882,0.18774972152328304,0.1715753367298921,0.1658667303322247,0.0932405711619007,0.09419200556151193,0.08562909596501084,0.09102055756280783,0.07738333116838017,0.1392265671431102,0.08245764796630674,0.09038626796306701,0.14334944954142556,0.15571809673637158,0.19187260392159838,0.0875319647642333,0.07326044877006484,0.10592636315671712,0.0843605167655292,0.07896905516773223,0.13288367114570201,0.11702643115218149,0.09641201916060481,0.14937520073896335,0.0631118151742117,0.06057465677524841,0.04535170638146871,0.08023763436721386,0.06691755277265662,0.09419200556151193,0.07865191036786182,0.07516331756928729,0.05867178797602595,0.11068353515477328,0.1052920735569763,0.07167472477071278,0.05042602317939528,0.08023763436721386,0.0900691231631966,0.11036639035490287,0.0960948743607344,0.06913756637174949,0.05042602317939528,0.010782923195593958,0.09038626796306701,0.061208946374989234,0.04852315438017281,0.04947458877978404,0.13034651274673872,0.08340908236591797,0.0662832631729158,0.0872148199643629,0.046303140781079936,0.05867178797602595,0.0843605167655292,0.07865191036786182,0.05486605037758102,0.11702643115218149,0.08245764796630674,0.044400271981857475,0.07104043517097196,0.05835464317615554,0.06533182877330457,0.0932405711619007,0.07516331756928729,0.055500339977321844,0.038691665584190085,0.07008900077136072,0.0542317607778402,0.05835464317615554,0.06533182877330457,0.033300203986393107,0.03520307278561557,0.04725457518069117,0.052011747178747327,0.05803749837628513,0.040277389583542135,0.05835464317615554,0.04693743038082076,0.011100067995464369,0.06438039437369333,0.05328032637822897,0.038374520784319674,0.032665914386652284,0.05486605037758102,0.03425163838600434,0.04122882398315337,0.06660040797278621,0.10370634955762424,0.05835464317615554,0.05898893277589636,0.03996024478367173,0.05042602317939528,0.026005873589373663
nh0010,0.24075512943340782,0.2890393531786971,0.2514109581220234,0.20778865942800342,0.16849529113873354,0.21711250953054206,0.12154304597952124,0.13286486396117528,0.1844790341716569,0.1311998907285791,0.09623545284405928,0.11554914234217499,0.16017042497575265,0.13153288537509833,0.08358165627632831,0.1285359335564252,0.12720395497034825,0.09057454385323227,0.11488315304913652,0.14352069264979084,0.16782930184569508,0.08424764556936677,0.08857657597411685,0.10955523870482874,0.11388416910957881,0.10389432971400171,0.09756743143013623,0.08458064021588602,0.08757759203455914,0.09656844749057852,0.0715938490016358,0.1008973778953286,0.10289534577444401,0.05627609526175093,0.059606041726943296,0.0899085545601938,0.05561010596871246,0.08125069375069366,0.09756743143013623,0.08424764556936677,0.06959588112252038,0.06559994536428955,0.0669319239503665,0.08224967769025136,0.07126085435511656,0.04994919697788544,0.07026187041555886,0.05561010596871246,0.08358165627632831,0.12520598709123285,0.0752567901133474,0.06493395607125108,0.06393497213169337,0.07292582758771274,0.097234436783617,0.061271014959539474,0.07425780617378969,0.06293598819213565,0.07059486506207809,0.058607057787385584,0.06659892930384725,0.0679309078899242,0.047951229098770025,0.031967486065846686,0.056942084554789406,0.055943100615231695,0.06992887576903963,0.0496162023313662,0.058607057787385584,0.1918049163950801,0.06193700425257795,0.08424764556936677,0.05727507920130864,0.04295630940098148,0.06160400960605871,0.07891973122505899,0.042623314754462245,0.04095834152186606,0.05294614879655857,0.05028219162440468,0.030968502126288974,0.058607057787385584,0.04994919697788544,0.03929336828926988,0.04195732546142377,0.059606041726943296,0.06559994536428955,0.0449542772800969,0.06160400960605871,0.05494411667567398,0.05228015950352009,0.0496162023313662,0.07858673657853976,0.059606041726943296,0.039959357582308355,0.03929336828926988,0.03662941111711599,0.07758775263898206,0.0486172183918085,0.0339654539449621
