,que,ent,e e,e l,con,a e,nte,a d,s d,est,o d,los,ado,aba,a c,e s,a l,ndo,ien,e a,o e,era,e d,por,a s,las,a p,par,sta,a a,n e,res,and,des,a m,o s,tra,o a,ero,n l,nto,per,ant,com,men,una,ara,e p,s p,e c,s c,r l,o l,ada,s a,e h,o q,end,ido,pre,s e,dos,ida,o p,lla,hab,rec,ier,ión,esp,aci,e m,o c,cia,n s,dad,nci,nta,n d,enc,ten,a q,ció,n a,s q,bre,e t,ran,tan,r s,s s,ntr,l c,uer,s m,ell,ste,a v,qui,s l
nh0001,0.4222460175437155,0.14605853210465397,0.22570642595588616,0.21583457432362077,0.16782147774851178,0.1803856525532132,0.14560981157591463,0.15099445792078667,0.14022516523104261,0.12990459307003788,0.15817398638061606,0.1635586327254881,0.12496866725390517,0.1386546433804549,0.11240449244920375,0.12227634408146915,0.11128269112735541,0.12653918910449286,0.10298136134567769,0.10836600769054973,0.12272506461020849,0.09310950971341228,0.1162186169434881,0.13775720232297625,0.08076969517308054,0.10185956002382934,0.100737758701981,0.0951287520927393,0.09602619315021797,0.07493632829946917,0.09198770839156395,0.07157092433392415,0.099391597115763,0.07246836539140282,0.0796478938512322,0.09737235473643598,0.08817358389727958,0.0944556712996303,0.10275700108130802,0.09355823024215162,0.06214779323039808,0.07426324750636017,0.08750050310417058,0.06641063825342178,0.05160286080502368,0.05653878662115638,0.08099405543745021,0.08794922363290993,0.07089784354081514,0.07762865147190519,0.0711222038051848,0.07426324750636017,0.08099405543745021,0.06102599190854974,0.06820552036837912,0.07650685015005684,0.08032097464434121,0.06102599190854974,0.061699072701658746,0.045993854195781975,0.06192343296602841,0.06820552036837912,0.043525891287715626,0.06573755746031278,0.06887860116148813,0.061474712437289074,0.06102599190854974,0.07246836539140282,0.04240408996586728,0.049134897896957325,0.04487205287393363,0.06214779323039808,0.06506447666720376,0.03410276018418956,0.05025669921880567,0.038814325735952594,0.036122002563516574,0.051827221069393345,0.05070541974754501,0.03791688467847392,0.04307717075897629,0.058333668736113724,0.038141244942843586,0.049359258161326997,0.05721186741426538,0.0605772713798104,0.05810930847174405,0.03926304626469193,0.05631442635678671,0.04823745683947866,0.04487205287393363,0.05272466212687202,0.05407082371309003,0.05810930847174405,0.04285281049460662,0.03185915754049288,0.05137850054065401,0.040609207850909934,0.05092978001191467,0.04240408996586728
nh0002,0.35799899290910686,0.23559339895224685,0.15695154177643517,0.16293064812982316,0.18709620297476637,0.15994109495312916,0.18144926919656656,0.14449507020687682,0.13021164947378325,0.14590680365142678,0.14474419963826798,0.12979643375479796,0.12032951536193362,0.11385215014576329,0.113436934426778,0.09724352138635216,0.10073133342582849,0.12340211168242468,0.11576214245309556,0.10247523944556666,0.116426487603472,0.13154033977453614,0.11069651068147517,0.11335389128298096,0.0844548772416056,0.09109832874537004,0.10098046285721966,0.11102868325666339,0.10480044747188422,0.08653095583653198,0.08370748894743209,0.09815699596811978,0.09757569396154038,0.08711225784311137,0.10355480031492839,0.08428879095401148,0.08877312071905248,0.08337531637224387,0.09167963075194943,0.08453792038540264,0.09608091737319338,0.09915351369368444,0.09259310533371704,0.11410127957715445,0.1096999929559105,0.08711225784311137,0.09633004680458454,0.09392179563446994,0.08096706520212925,0.0817974966400998,0.07814359831302936,0.07307796654140897,0.06278061671057407,0.06784624848219446,0.07648273543708825,0.06875972306396207,0.07050362908370024,0.06518886788068867,0.05929280467109773,0.08055184948314398,0.06186714212880645,0.05729976921996839,0.07440665684216186,0.06992232707712086,0.04849719597748049,0.05489151804985378,0.0602893223966624,0.07756229630644997,0.0823787986466792,0.05057327457240689,0.07316100968520602,0.09466918392864343,0.058296286945533064,0.0861157401175467,0.050241101997218665,0.06768016219460035,0.08063489262694103,0.05987410667767712,0.05397804346808617,0.05497456119365084,0.05588803577541845,0.04600590166356883,0.06950711135813557,0.04741763510811877,0.046753289957742326,0.04243504648029543,0.051901964873159775,0.06336191871715345,0.059957149821474175,0.04359765049345421,0.04168765818612193,0.04592285851977177,0.036705069558298595,0.04309939163067188,0.056469337781997836,0.03736941470867504,0.03903027758461615,0.04534155651319238,0.0653549541682828,0.0419367876175131
nh0003,0.3941463543832653,0.2199477424013757,0.19531359525242165,0.15528310613537125,0.20851045979650418,0.16056185195300426,0.15924216549859602,0.13724739125845845,0.11877178089674288,0.1376872867432612,0.12800958607760066,0.12273084025996765,0.1266898996231924,0.12888937704720616,0.16012195646820152,0.1095339757158851,0.11657230347272912,0.12712979510799516,0.09633711117180256,0.12625000413838966,0.11921167638154563,0.11481272153351813,0.11173345313989887,0.0932578427781833,0.11877178089674288,0.0906184698693668,0.09457752923259155,0.10073606601983008,0.10205575247423833,0.09985627505022457,0.08006097823410076,0.07874129177969251,0.1060148118374631,0.09501742471739431,0.1266898996231924,0.08358014211252277,0.07962108274929801,0.07654181435567875,0.10029617053502732,0.07258275499245398,0.07654181435567875,0.09457752923259155,0.07874129177969251,0.08182056017331177,0.07962108274929801,0.09721690214140806,0.077861500810087,0.08885888793015578,0.06818380014442647,0.08182056017331177,0.07434233693166499,0.060265681417976946,0.05718641302435769,0.06818380014442647,0.07302265047725674,0.08885888793015578,0.06598432272041271,0.05762630850916044,0.060265681417976946,0.0615853678723852,0.04750871235869716,0.05014808526751366,0.05234756269152742,0.06554442723560996,0.08489982856693103,0.07258275499245398,0.06378484529639895,0.05410714463073842,0.0453092349346834,0.0615853678723852,0.05410714463073842,0.10557491635266034,0.06642421820521546,0.04266986202586689,0.045749130419486146,0.0624651588419907,0.040910280086655884,0.04750871235869716,0.03959059363224763,0.050587980752316415,0.05234756269152742,0.060705576902779695,0.0461890259042889,0.051027876237119164,0.060265681417976946,0.03299216136020636,0.05850609947876594,0.053667249145935673,0.04135017557145863,0.04486933944988065,0.04398954848027514,0.048388503328302655,0.05586672656994943,0.03431184781461461,0.05014808526751366,0.06862369562922922,0.05586672656994943,0.05278745817633017,0.0461890259042889,0.03915069814744487
nh0004,0.30379651862267404,0.23185452096110828,0.19644265682717693,0.181532398244469,0.21209842833902026,0.17817759006335973,0.15916701037040712,0.13270130138610056,0.15655771511843325,0.13158303199239746,0.15208463754362087,0.22961798217370208,0.15581220218929784,0.1386654048191837,0.11331796522858024,0.08685225624427367,0.11294520876401255,0.12822822381128818,0.10847213118920017,0.09803495018130462,0.1013897583624139,0.09356187260649225,0.08871603856711217,0.09728943725216922,0.08610674331513828,0.09952597603957541,0.07604231877181043,0.1047445665435232,0.10362629714982009,0.06821443301588877,0.102508027756117,0.10660834886636168,0.11965482512623112,0.09095257735451835,0.062995842511941,0.08759776917340907,0.08536123038600288,0.08610674331513828,0.11443623462228335,0.0838702045277321,0.08834328210254447,0.08424296099229979,0.0846157174568675,0.08685225624427367,0.09840770664587233,0.05703173907885782,0.08871603856711217,0.06858718948045647,0.08088815281119051,0.06970545887415956,0.09468014200019534,0.0846157174568675,0.07007821533872725,0.058895521401696314,0.08647949977970598,0.06075930372453481,0.05665898261429012,0.06635065069305028,0.06336859897650869,0.07156924119699805,0.09654392432303383,0.0618775731182379,0.062250329582805596,0.07082372826786265,0.04808558392923307,0.04920385332293616,0.062250329582805596,0.06709616362218568,0.06672340715761797,0.0820064222048936,0.07007821533872725,0.04286699342528529,0.06709616362218568,0.07268751059070115,0.05293141796861314,0.055913469685154725,0.07156924119699805,0.052185905039477745,0.05703173907885782,0.06895994594502416,0.05367693089774854,0.035411864133931326,0.05740449554342552,0.06075930372453481,0.04435801928355609,0.04286699342528529,0.045849045141826875,0.06597789422848258,0.05926827786626401,0.05367693089774854,0.05106763564577465,0.06075930372453481,0.041748724031582196,0.058895521401696314,0.058522764937128616,0.029447760700848157,0.02460192666146808,0.03503910766936363,0.05144039211034235,0.04659455807096227
nh0005,0.37435713886810884,0.20125214608323144,0.19749919231011756,0.1716976351199597,0.1965609538668391,0.17404323122815588,0.14824167403799798,0.14495783948652335,0.14355048182160565,0.14964903170291569,0.13510633583209944,0.1501181509245549,0.13792105116193484,0.13041514361570708,0.10414446720390998,0.10179887109571381,0.12009452073964394,0.10742830175538462,0.11165037475013773,0.12337835529111858,0.11211949397177697,0.10367534798227074,0.0989841557658784,0.1210327591829224,0.09992239420915687,0.09992239420915687,0.10179887109571381,0.10555182486882768,0.09663855965768223,0.09804591732259993,0.0919473674412899,0.12009452073964394,0.08021938690030904,0.08209586378686598,0.09710767887932147,0.06896052558096742,0.08162674456522674,0.0975767981009607,0.08631793678161909,0.0783429100137521,0.07365171779735975,0.08960177133309372,0.09241648666292912,0.09429296354948606,0.06896052558096742,0.08491057911670138,0.06614581025113202,0.09241648666292912,0.10039151343079611,0.0755281946839167,0.08068850612194828,0.06896052558096742,0.06567669102949278,0.06239285647801814,0.08444145989506215,0.08491057911670138,0.07083700246752435,0.061923737256378904,0.07787379079211286,0.07505907546227746,0.05207223360195499,0.056763425818347334,0.06004726036982197,0.07505907546227746,0.0605163795914612,0.07928114845703056,0.07224436013244205,0.04644280294228418,0.06661492947277124,0.05301047204523346,0.06426933336457508,0.0825649830085052,0.06802228713768894,0.049726637493758816,0.06333109492129661,0.06473845258621432,0.05957814114818274,0.06567669102949278,0.04503544527736648,0.04878839905048035,0.048319279828841113,0.036122180066221025,0.057232545039986565,0.05582518737506886,0.05301047204523346,0.05301047204523346,0.04878839905048035,0.057232545039986565,0.05301047204523346,0.05394871048851192,0.049726637493758816,0.04175161072589184,0.06520757180785354,0.049257518272119584,0.06755316791604972,0.04738104138556265,0.0384677761744172,0.04409720683408801,0.04081337228261337,0.04550456449900571
nh0006,0.39866044273664786,0.20808757490687585,0.20358838409807853,0.15811441985201993,0.1912156093738859,0.1656666329953583,0.17032650919018408,0.15200837518293786,0.14317067895137173,0.15088357748073855,0.12903036498086587,0.10669509632290776,0.13754669044037507,0.1288696795948374,0.11071223097361965,0.12854830882278043,0.1025172762861674,0.08853764770169002,0.10942674788539185,0.12565597187426789,0.11826444411695801,0.12597734264632482,0.1103908602015627,0.09512574852885752,0.09737534393325618,0.08548462536714899,0.10573098400673692,0.10348138860233826,0.09994631010971179,0.10412413014645215,0.08901970385977545,0.08403845689289272,0.07648624374955436,0.09673260238914227,0.09142998465020259,0.08034269301423777,0.07568281681941198,0.09448300698474363,0.09850014163545551,0.07246910909884248,0.07745035606572521,0.1025172762861674,0.09480437775680058,0.09673260238914227,0.07745035606572521,0.10042836626779722,0.07407596295912723,0.0776110414517537,0.06138181746287766,0.07857515376792454,0.055436458179824066,0.06555963749961802,0.0637920982533048,0.062506615165077,0.058007424356279674,0.08484188382303509,0.06941608676430144,0.05447234586365321,0.06523826672756107,0.06780923290401668,0.05832879512833662,0.047241503492371814,0.05704331204010882,0.06652374981578887,0.0572039974261373,0.07118362601061466,0.07054088446650077,0.046759447334286386,0.06314935670919089,0.060739075918763756,0.06427415441139021,0.07327253602898486,0.06652374981578887,0.058007424356279674,0.058971536672450524,0.05816810974230815,0.040332031893147366,0.044509851929887725,0.05511508740776711,0.052062065073226076,0.06025701976067833,0.0584894805143651,0.05174069430116913,0.05174069430116913,0.05399028970556778,0.04161751498137517,0.0512586381430837,0.045634649632087056,0.05093726737102675,0.060739075918763756,0.044027795771802304,0.04209957113946059,0.06620237904373193,0.051419323529112174,0.04627739117620096,0.05013384044088437,0.1242098034000116,0.03502941415420767,0.03663626801449243,0.043385054227688395
nh0007,0.4139509359908661,0.18931806531036272,0.17027877893689558,0.17473151526617417,0.18164093370815823,0.16382998839104382,0.15431034520431025,0.13481043093471085,0.13926316726398943,0.13296791935018176,0.12790101249272678,0.14816863992254664,0.15461743046839843,0.12989706670929996,0.11331446244853827,0.1173065708816846,0.10747984243086285,0.11838136930599323,0.12958998144521178,0.11408217560875872,0.1188419972021255,0.11223966402422964,0.09427517607507113,0.1082475555910833,0.09396809081098295,0.09888145503639383,0.08920826921761617,0.10394836189384879,0.09089723817010116,0.09596414502755612,0.08690512973695481,0.09012952500988071,0.11792074140986096,0.08644450184082256,0.0646414480905618,0.08214530814358804,0.07016898284414903,0.08797992816126345,0.11177903612809736,0.08183822287949986,0.0690941844198404,0.09534997449937976,0.08199176551154395,0.09872791240434974,0.0781531997104417,0.0737004633811631,0.07446817654138355,0.07416109127729537,0.08168468024745577,0.0767713160220449,0.06955481231597267,0.0690941844198404,0.06863355652370813,0.07323983548503082,0.07477526180547173,0.08475553288833756,0.06832647125961995,0.07600360286182445,0.08890118395352799,0.07462171917342764,0.06295247913807682,0.0932003776507625,0.06940126968392858,0.060035169129239105,0.07170440916458994,0.09074369553805707,0.05942099860106275,0.06709813020326724,0.050054898046373274,0.06372019229829726,0.0555824327999605,0.05097615383863781,0.060342254393327285,0.04422027802869786,0.057424944384489585,0.063259564402165,0.03823211537897836,0.04898009962206464,0.046062789613226934,0.038846285907154714,0.053893463847475516,0.0555824327999605,0.04084234012372789,0.063259564402165,0.06110996755354774,0.0526651227911228,0.052818665423166884,0.05159032436681417,0.04867301435797646,0.05496826227178415,0.04437382066074195,0.03669668905853746,0.03853920064306654,0.04928718488615282,0.04222422381212469,0.06233830860990045,0.08045633919110305,0.04422027802869786,0.0511296964706819,0.03700377432262564
nh0008,0.32786258528929924,0.213207681202923,0.19749355729260748,0.23183182805959324,0.1449191427284654,0.16684131559100435,0.1472471610855492,0.18585346550718856,0.1780934043169093,0.10437282300925621,0.15617123145437034,0.16470729876367754,0.11252088725904945,0.16470729876367754,0.13890509530599895,0.12222096374689853,0.1311450341157197,0.13269704635377555,0.11543091020540418,0.0970007648784909,0.11058087196147963,0.10320881383071431,0.09467274652140711,0.10010478935460261,0.12086295303859966,0.13230904329426157,0.10999886737220868,0.10398481994974225,0.08342065779550217,0.09447874499165014,0.09292673275359428,0.09001670980723955,0.09331473581310824,0.09118071898578145,0.08788269297991276,0.0884646975691837,0.08536067309307199,0.08167464402768934,0.08574867615258595,0.08613667921209991,0.0756605966052229,0.07643660272425083,0.07895862261109159,0.10417882147949922,0.08012263178963348,0.10262680924144338,0.07643660272425083,0.07585459813497988,0.08458466697404407,0.07197456753984025,0.07973462873011952,0.07313857671838214,0.07798861496230668,0.07915262414084857,0.08012263178963348,0.056648446689038685,0.057424452808066614,0.0692585461232425,0.05606644209976774,0.06382650329004701,0.07372058130765308,0.06305049717101908,0.06867654153397156,0.060722478813935304,0.0723625705993542,0.06460250940907494,0.057230451278309634,0.057618454337823595,0.050052394677301305,0.059170466575879446,0.05276841609389905,0.03957631207042429,0.04636636561191865,0.04636636561191865,0.053544422212926976,0.04617236408216167,0.04733637326070356,0.06557251705785985,0.050828400796329234,0.055484437510496795,0.04306833960604996,0.047724376320217525,0.04209833195726505,0.057424452808066614,0.04966439161778734,0.061304483403206246,0.04539635796313374,0.04850038243924545,0.04326234113580694,0.045978362552404686,0.059752471165150395,0.05820045892709454,0.047724376320217525,0.045784361022647706,0.04636636561191865,0.06518451399834589,0.022116174392295924,0.043456342665563925,0.05179840844511414,0.043650344195320906
nh0009,0.45518528305375056,0.20823798171253177,0.17175713037803353,0.1576434978481711,0.1507930212401092,0.1596243585541167,0.13585403008276944,0.13519374318078756,0.10506815327786483,0.12108011065092512,0.12801312312173474,0.12991144796493262,0.15137077227934334,0.1413839328868676,0.10275714912092829,0.11786121200376352,0.09499877802264133,0.12578465482754594,0.10803944433678322,0.10333490016016242,0.10498561741511708,0.1598719661423599,0.08839590900282264,0.11472484921934965,0.10085882427773041,0.07494256337494207,0.10308729257191922,0.10655379880732402,0.0961542801011096,0.09111959247349785,0.08055500204178795,0.07560285027692394,0.10283968498367602,0.06611122606093459,0.09029423384602052,0.1006112166894872,0.0713109854140418,0.08839590900282264,0.09722724631683013,0.06495572398246631,0.09532892147363226,0.0949162421598936,0.061984432923547904,0.076510744767149,0.10556336845435123,0.07007294747282579,0.10044614496399173,0.07419974061021246,0.06809208676688018,0.06330500672751165,0.05736242460967483,0.09458609870890265,0.07271409508075327,0.05736242460967483,0.05274041629580174,0.0968971028658392,0.09103705661075012,0.07164112886503272,0.07609806545341034,0.06462558053147538,0.047293049354451326,0.06701912055115965,0.06767940745314152,0.08129782480651755,0.06652390537467325,0.10482054568962162,0.04770572866819,0.07296170266899647,0.060251179805845496,0.050429412138865204,0.050181804550622,0.05373084664877455,0.054060990099765484,0.05356577492327908,0.047293049354451326,0.07098084196305086,0.04225836172683958,0.04258850517783052,0.05009926868787427,0.03969974998165984,0.06999041161007806,0.06528586743345724,0.04539472451125346,0.05414352596251321,0.060911466707827364,0.03582056443251636,0.05307055974679268,0.05059448386436067,0.032849273373597956,0.06809208676688018,0.045642332099496655,0.04209329000134412,0.05926074945287269,0.060911466707827364,0.044734437609271586,0.06363515017850258,0.03780142513846197,0.03945214239341664,0.049026302472153734,0.03573802856976863
nh0010,0.3651982720550344,0.21361287115147382,0.18515913310811444,0.18348044649788672,0.24080759423716241,0.1557821174291298,0.1733243925060092,0.13144116158082828,0.16719718637867811,0.1624129295395292,0.13849164534378458,0.14176508423372858,0.1471368813864572,0.1798712702858972,0.12136904191946213,0.10214808023235505,0.09501366213888737,0.12086543593639382,0.11087725060553906,0.11515790146161967,0.10475004447820797,0.09660841441860367,0.09988185330854767,0.11121298792758459,0.08678809774877168,0.09769956071525167,0.0839343305113846,0.09115268293536367,0.09576907111348983,0.0811644976045089,0.07721958407047383,0.0779749930450763,0.09769956071525167,0.09325104119814828,0.08510941113854398,0.09383858151172798,0.10340709519002582,0.08049302296041783,0.08385039618087321,0.07495335714666644,0.0768838467484283,0.06236320756995876,0.0861166231046806,0.0768838467484283,0.08662022908774891,0.07184778691774521,0.05934157167154891,0.08040908862990645,0.08519334546905537,0.08150023492655445,0.07956974532479259,0.06664385842603937,0.07058877196007445,0.07369434218899568,0.07940187666376983,0.06798680771422153,0.0664759897650166,0.06563664645990276,0.07000123164649476,0.05665567309518461,0.07386221085001844,0.0937546471812166,0.05002486098478522,0.06295074788353845,0.07537302879922336,0.0686582823583126,0.053130431213706454,0.05682354175620737,0.04759076539995507,0.06076845529024245,0.05237502223910399,0.05976124332410583,0.06513304047683445,0.04297437722182892,0.05262682523063814,0.04599601312023876,0.04398158918796553,0.0544733805018886,0.04977305799325107,0.04784256839148922,0.057243213408764294,0.04817830571353476,0.04163142793364676,0.04759076539995507,0.0544733805018886,0.05489305215444553,0.057746819391832606,0.05111600728143322,0.06521697480734584,0.04599601312023876,0.05363403719677476,0.04926945201018276,0.0784785990281446,0.03928126667932799,0.05061240129836491,0.05631993577313907,0.057998622383366755,0.04003667565393045,0.03953306967086215,0.05145174460347876
