,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
nh0001,0.5467778537043089,0.1891351661857094,0.2173165964775893,0.16821699112369545,0.2117965225028912,0.16182532652141343,0.17954766928228635,0.1638590379857759,0.12057003681577481,0.1783855484455078,0.1319007149743657,0.12318480869852656,0.12434692953530511,0.09267913673308956,0.1287048826732247,0.09384125756986811,0.11417837221349278,0.13306283581114425,0.09616549924342521,0.11330678158590886,0.08599694192161288,0.06682194811476676,0.0732136127170488,0.10488140551926435,0.07902421690094157,0.07902421690094157,0.07989580752852547,0.05955869288490081,0.08832118359516998,0.05636286058375979,0.0891927742227539,0.07960527731933084,0.07902421690094157,0.09384125756986811,0.06362611581362575,0.05810604183892762,0.04416059179758499,0.050261726190672394,0.04909960535389384,0.055781800165370515,0.04939013556308848,0.07844315648255229,0.05084278660906167,0.07292308250785416,0.07524732418141127,0.04125528970563861,0.06653141790557213,0.06595035748718285,0.08367270024805577,0.045032182425168904,0.049971195981477756,0.046194303261947456,0.054619679328591964,0.06188293455845792,0.0732136127170488,0.07960527731933084,0.06217346476765256,0.043289001170001076,0.06507876685959893,0.05810604183892762,0.07873368669174692,0.04793748451711529,0.04822801472630993,0.07001778041590778,0.05520073974698124,0.03718786677691368,0.047356424098726015,0.05665339079295443,0.06595035748718285,0.03457309489416194,0.07263255229865953,0.0403836990780547,0.03573521573094049,0.039221578241276145,0.03689733656771904,0.048518544935504566,0.03108673238382628,0.03805945740449759,0.043579531379195714,0.04154581991483325,0.0427079407516118,0.04009316886886006,0.03747839698610832,0.03137726259302091,0.055781800165370515,0.06275452518604183,0.045032182425168904,0.04154581991483325,0.04793748451711529,0.03573521573094049,0.03689733656771904,0.046194303261947456,0.049971195981477756,0.05113331681825631,0.04677536368033673,0.029343551128658447,0.05839657204812226,0.024985597990738878,0.06391664602282038,0.03573521573094049
nh0002,0.44099836807495124,0.2902139573715232,0.23047305109553817,0.17973419918990705,0.1598887611461723,0.14822700889366835,0.1402479152472183,0.15201196357211263,0.1620369786663704,0.139634138812876,0.11221879141225273,0.1367698487859452,0.12909764335666632,0.12091395756543548,0.12019788505870278,0.10730857993751423,0.10935450138532193,0.11293486391898543,0.12214151043412011,0.11406012071527966,0.14055480346438948,0.13513311162769903,0.10730857993751423,0.118663443972847,0.08357589114294482,0.08030241682645249,0.07303939568673513,0.09922719021867378,0.07058428994936589,0.09165728086178528,0.059740906275985044,0.06761770385004472,0.07426694855541977,0.09554453161261992,0.06229830808574468,0.09012283977592948,0.1060810270688296,0.08337129899816406,0.0677199999224351,0.06884525671872933,0.08562181259075254,0.05227329299148691,0.07805190323386402,0.07385776426585822,0.053091661570609995,0.046033232575673405,0.04807915402348111,0.08050700897123327,0.07477842891737169,0.037951842856832965,0.04756767366152918,0.06096845914466967,0.07447154070020053,0.04102072502854452,0.029768157065602135,0.04971589118172728,0.05206870084670614,0.04582864043089264,0.08030241682645249,0.060763866999888894,0.05483069480124655,0.08326900292577367,0.057899576972958104,0.04910211474738497,0.06997051351502358,0.08490574008401984,0.04071383681137337,0.049818187254117664,0.057899576972958104,0.03651969784336757,0.05483069480124655,0.04807915402348111,0.06475341382311392,0.0454194561413311,0.04664700901001572,0.060763866999888894,0.04593093650328302,0.03692888213292911,0.04531716006894071,0.05380773407734269,0.045624048286111864,0.05319395764300038,0.05984320234837543,0.0397931721598599,0.05534217516319847,0.05380773407734269,0.04194138968005799,0.038565619291175274,0.03836102714639451,0.05646743195949271,0.05053425976085036,0.06802688813960625,0.06311667666486775,0.05718350446622541,0.05063655583324075,0.06403734131638122,0.045010271851769555,0.055035286946027315,0.04726078544435803,0.04439649541742724
nh0003,0.4964700602779726,0.27704802470869005,0.2626415274238382,0.17343206346763998,0.15459279778744905,0.15957966223220546,0.16235014247929236,0.16013375828162285,0.14461906889793621,0.11746836247648458,0.11414378617998029,0.12688799531658004,0.1285502834648322,0.09918319284571103,0.1335371479095886,0.1196847466741541,0.1002913849445458,0.12633389926716265,0.11913065062473673,0.09918319284571103,0.1030618651916327,0.1002913849445458,0.122455226921241,0.09807500074687628,0.08588488765969392,0.07258658247367679,0.07591115877018108,0.07757344691843321,0.06316694963358133,0.06593742988066822,0.10694053753755435,0.09142584815386771,0.08034392716552011,0.06815381407833775,0.07757344691843321,0.06815381407833775,0.05374731679348587,0.07868163901726798,0.0637210456829987,0.06593742988066822,0.05818008518882491,0.04155720370630351,0.06759971802892037,0.052085028645233726,0.04321949185455565,0.0864389837091113,0.07037019827600727,0.05818008518882491,0.06039646938649443,0.05153093259581635,0.06150466148532919,0.05873418123824229,0.05762598913940753,0.049868644447564205,0.08422259951144177,0.06649152593008562,0.07978983111610273,0.057071893089990146,0.05263912469465111,0.06095056543591181,0.06261285358416395,0.05596370099115539,0.04155720370630351,0.037678531360381844,0.05540960494173801,0.04543587605222517,0.04654406815105993,0.044881780002807785,0.04876045234872945,0.04044901160746875,0.06261285358416395,0.032691666915625424,0.03324576296504281,0.04432768395339041,0.05873418123824229,0.05873418123824229,0.04321949185455565,0.05374731679348587,0.04044901160746875,0.04044901160746875,0.04044901160746875,0.03546214716271232,0.03435395506387757,0.05374731679348587,0.050976836546398965,0.05430141284290325,0.05319322074406849,0.041003107656886126,0.03712443531096447,0.06870791012775514,0.05873418123824229,0.038786723459216604,0.03213757086620805,0.037678531360381844,0.05651779704057277,0.030475282717955906,0.04820635629931207,0.03546214716271232,0.06150466148532919,0.03546214716271232
nh0004,0.3751056275987549,0.28627693296493933,0.2618835608634252,0.1624690632421601,0.2835154191421264,0.19238546298930007,0.171213857014401,0.1583267925079407,0.11552332825434046,0.120125851292362,0.12288736511517491,0.12933089736840506,0.1279501404569986,0.13163215888741583,0.1477409895204912,0.1123015621277254,0.10539777757069309,0.14129745726726103,0.10401702065928663,0.10447727296308879,0.10723878678590171,0.12150660820376846,0.07041860248172944,0.10954004830491247,0.07271986400074021,0.08192491007678328,0.07824289164636605,0.08836844233001342,0.07640188243115743,0.07686213473495959,0.05937254719047777,0.06075330410188423,0.07686213473495959,0.08284541468438758,0.10125550683647372,0.0865274331148048,0.08974919924141989,0.06903784557032298,0.08514667620339834,0.06627633174751006,0.0708788547855316,0.05292901493724762,0.08146465777298112,0.07318011630454237,0.07271986400074021,0.036359932000370104,0.030376652050942116,0.06351481792469715,0.08514667620339834,0.05937254719047777,0.030836904354744267,0.0561507810638627,0.0432637165574024,0.05523027645625839,0.07271986400074021,0.054770024152456236,0.03820094121557872,0.03682018430417226,0.04878674420302825,0.06121355640568638,0.07364036860834453,0.0501675011144347,0.061673808709488534,0.054770024152456236,0.06535582713990576,0.053849519544851926,0.03589967969656795,0.04970724881063255,0.04878674420302825,0.038661193519380875,0.06719683635511438,0.054770024152456236,0.05154825802584116,0.061673808709488534,0.04372396886120456,0.0561507810638627,0.04280346425360025,0.04050220273458949,0.05983279949427992,0.09573247919084787,0.05937254719047777,0.06075330410188423,0.05292901493724762,0.045104725772611015,0.04280346425360025,0.05292901493724762,0.04786623959542394,0.03820094121557872,0.06857759326652084,0.04970724881063255,0.045104725772611015,0.08514667620339834,0.04832649189922609,0.03451892278516149,0.03497917508896364,0.0492469965068304,0.05108800572203901,0.04142270734219379,0.063054565620895,0.03682018430417226
nh0005,0.46917512634313663,0.25222572581604713,0.24634633826788752,0.18755246278629145,0.18814040154110742,0.17285399391589243,0.16344697383883705,0.134637974852855,0.1299344648143273,0.15168819874251785,0.12523095477579962,0.13228621983359115,0.12111538349208789,0.15051232123288594,0.10053752707352927,0.10288928209279312,0.10230134333797715,0.10818073088613676,0.11229630216984848,0.11582393469874425,0.1181756897180081,0.08642699695794621,0.10641691462168888,0.08289936442905045,0.07819585439052276,0.0776079156357068,0.09759783329944947,0.09407020077055371,0.07114058933273124,0.07525616061644297,0.07584409937125892,0.09936164956389736,0.09054256824165795,0.05820593672678011,0.06643707929420356,0.08054760940978661,0.06232150801049183,0.08113554816460257,0.06114563050085991,0.060557691746043946,0.0717285280875472,0.06643707929420356,0.0717285280875472,0.06643707929420356,0.06173356925567587,0.05938181423641203,0.048210977894908774,0.051150671668988575,0.07995967065497064,0.074668221861627,0.05056273291417262,0.07290440559717912,0.0629094467653078,0.06173356925567587,0.039391896572669366,0.06761295680383547,0.06408532427493971,0.06996471182309932,0.06937677306828335,0.07055265057791528,0.06467326302975568,0.06996471182309932,0.041743651591933204,0.04938685540454069,0.056442120462332226,0.06467326302975568,0.06526120178457163,0.06232150801049183,0.041743651591933204,0.0523265491786205,0.08113554816460257,0.04291952910156513,0.04585922287564493,0.05820593672678011,0.051150671668988575,0.03997983532748532,0.05173861042380454,0.048210977894908774,0.04409540661119705,0.06232150801049183,0.0523265491786205,0.056442120462332226,0.04468334536601301,0.057617997971964145,0.049974794159356656,0.042331590346749166,0.04468334536601301,0.05703005921714818,0.04468334536601301,0.03645220279858956,0.05056273291417262,0.057617997971964145,0.031748692760061877,0.05820593672678011,0.06408532427493971,0.04762303914009281,0.037628080308221484,0.03645220279858956,0.05350242668825242,0.040567774082301285
nh0006,0.503214805095041,0.2626614964119622,0.2413646183245058,0.19045493832496718,0.1346774004768671,0.1736202632653588,0.1626675831060955,0.11175790310655688,0.1590166897196744,0.12007382693118271,0.10790418230977905,0.13062085226973255,0.12615864924188452,0.10607873561656851,0.09654584732980231,0.12210210103474999,0.09553171027801868,0.12433320254867399,0.12940388780759218,0.11966817211046926,0.12210210103474999,0.09776281179194268,0.1267671314729547,0.09350343617445141,0.07889986262876701,0.06875849211093064,0.08234792860483138,0.08559316717053903,0.0596312586448779,0.07200373067663828,0.07220655808699501,0.0898525427880303,0.0890412331466034,0.059022776413807716,0.07666876111484301,0.08113096414269103,0.07322069513877864,0.07342352254913537,0.06571608095557972,0.07606027888377283,0.06531042613486628,0.05253229928239243,0.057602984541310624,0.06429628908308263,0.06490477131415281,0.063282152031299,0.1567855882057504,0.04624464956133388,0.04117396430241569,0.05719732972059717,0.04239092876455606,0.049489888127041526,0.057400157130953894,0.06125387792773172,0.049489888127041526,0.04969271553739825,0.061456705338088446,0.07382917736984883,0.06105105051737499,0.05821146677238081,0.046650304382047335,0.06409346167272591,0.04462203027848006,0.044419202868123335,0.05090967999953862,0.04381072063705315,0.06449911649343937,0.057400157130953894,0.04989554294775498,0.0500983703581117,0.052735126692749164,0.02900431968101204,0.043202238405982966,0.052937954103105894,0.04989554294775498,0.04705595920276079,0.0803196545012641,0.043202238405982966,0.06591890836593646,0.036103279043497506,0.04502768509919352,0.03732024350563787,0.044419202868123335,0.053952091154889525,0.04543333991990697,0.03245238565707641,0.0500983703581117,0.04543333991990697,0.03285804047778986,0.04705595920276079,0.04137679171277242,0.04036265466098878,0.03813155314706478,0.043202238405982966,0.054966228206673164,0.04888140589597134,0.04867857848561461,0.050301197768468434,0.032249558246719684,0.03245238565707641
nh0007,0.5071557871411945,0.23194476466806113,0.22253905644956717,0.16290686634431545,0.1815301686169335,0.18943096352046843,0.15914458305691787,0.14503602072917693,0.13751145415438173,0.1326204858807649,0.12114552185420224,0.12735328927840828,0.11136358530696852,0.11042301448511913,0.14447167823606727,0.10590827454024203,0.08596817311703482,0.1369471116612721,0.11681889607369503,0.10045296377351554,0.12095740768983237,0.09575010966426854,0.09029479889754205,0.09123536971939145,0.0897304564044324,0.09311651136309024,0.1089181011701601,0.09142348388376133,0.11418529777251672,0.08502760229518543,0.08784931476073361,0.11117547114259865,0.07280018161114328,0.08220588982963724,0.07806737821349989,0.0680973275018963,0.054176879338525226,0.07750303572039026,0.047592883585579455,0.06602807169382763,0.050038367722387886,0.06452315837886859,0.06320635922827944,0.059632190105251726,0.060384646762731246,0.07637435073417098,0.09857182212981673,0.0626420167351698,0.0771268073916505,0.054741221831634865,0.06960224081685533,0.06678052835130714,0.06320635922827944,0.04796911191431921,0.04307814364070235,0.052483851859196316,0.0816415473365276,0.05643424931096378,0.05455310766726499,0.060948989255840885,0.06113710342021076,0.057186705968443295,0.04251380114759271,0.04589985610625054,0.053048194352305955,0.036682262052126456,0.0462760844349903,0.05982030426962161,0.039692088682044525,0.04383060029818187,0.0507908243798674,0.0308507229566602,0.0363060337233867,0.048157226078689094,0.03912774618893489,0.04665231276373006,0.04552362777751078,0.06734487084441677,0.0417613444901132,0.04157323032574332,0.04646419859936018,0.04853345440742885,0.041949458654483074,0.052295737694826434,0.04909779690053849,0.034236777915318026,0.03799906120271561,0.0453355136131409,0.07016658330996496,0.04006831701078428,0.0353654629015373,0.054741221831634865,0.03912774618893489,0.04100888783263368,0.047404769421209574,0.028969581312961408,0.045147399448771025,0.032543750435989116,0.04796911191431921,0.03160317961413972
nh0008,0.4277943647302436,0.27819290345475606,0.1890901718659716,0.1361854249851308,0.21490971340590345,0.14681700091333805,0.21490971340590345,0.17314280797366075,0.13466662842395835,0.1306165042608318,0.17263654245326993,0.13567915946474,0.10884708688402649,0.11745360073067045,0.12175685765399243,0.1189723972918429,0.1113784144859806,0.11188468000637142,0.09973430751699171,0.10302503339953205,0.1359322922249354,0.1045438299607045,0.13390723014337214,0.09973430751699171,0.10327816615972746,0.09036839538976153,0.07315536769647361,0.08328067810429003,0.08226814706350839,0.0896089971091753,0.09441851955288809,0.08429320914507167,0.07467416425764609,0.0751804297780369,0.07720549185960018,0.06885211077315163,0.0604987296867031,0.06024559692650769,0.07239596941588738,0.05619547276338112,0.05492980896240406,0.0799899522217497,0.0632831900488526,0.05644860552357653,0.05973933140611686,0.08505260742565791,0.028857134662276792,0.06758644697217459,0.07087717285471493,0.07948368670135889,0.08100248326253134,0.04682956063615093,0.06125812796728933,0.05138595031966832,0.06632078317119754,0.04657642787595552,0.06910524353334706,0.058220534844944404,0.049867153758495854,0.05113281755947291,0.07543356253823232,0.08505260742565791,0.07568669529842773,0.043791967513806006,0.052651614120645375,0.0460701623555647,0.07467416425764609,0.03214786054481713,0.05138595031966832,0.06885211077315163,0.04480449855458765,0.0387293123098978,0.05948619864592145,0.06252379176826638,0.03974184335067944,0.047842091676932576,0.043791967513806006,0.06454885384982967,0.06024559692650769,0.04682956063615093,0.049360888238105034,0.05189221584005914,0.07188970389549657,0.049360888238105034,0.043285701993415186,0.06227065900807097,0.0653082521304159,0.05012028651869127,0.06834584525276081,0.05467667620220865,0.05113281755947291,0.06125812796728933,0.03796991402931157,0.049107755477909625,0.03189472778462171,0.05644860552357653,0.052904746880840785,0.03822304678950698,0.048854622717714215,0.04151377267204731
nh0009,0.5500813952886393,0.25165101728254524,0.18223004699770518,0.14632264857451205,0.15699512532807222,0.1829282464114895,0.17085937083036068,0.1520079866581843,0.19320175207145865,0.1386424550228846,0.09056643824516492,0.1287679204565065,0.1162003310083889,0.09136438043234699,0.12427949565360737,0.07989396149160473,0.08617775621566354,0.11749698706255977,0.11470418940742252,0.0749068228217168,0.09246155093972233,0.12757100717573341,0.08468161461469716,0.12138695522507237,0.0693212275114423,0.08657672730925457,0.09196283707273355,0.07809859157044508,0.08099113199898009,0.08178907418616214,0.08039267535859353,0.12667332221515357,0.05765132302390454,0.08817261168361872,0.060942834546030576,0.0606436062258373,0.06473305993514542,0.0857787851220725,0.047976274004321945,0.0845818718412994,0.0548585253687673,0.043288363654627286,0.061142320092826094,0.03969762381230797,0.07361016676754593,0.07690167828967197,0.04568219021617349,0.05924720739826868,0.04239067869404746,0.04089453709308107,0.074408108954728,0.03860045330493263,0.08009344703840025,0.06473305993514542,0.06742611481688489,0.05555672478255161,0.11590110268819563,0.022741352334688988,0.06812431423066921,0.0422909359206497,0.047976274004321945,0.04538296189598022,0.041492993733467626,0.044784505255593667,0.05725235193031351,0.047278074590537636,0.03391254295523796,0.032216915807476064,0.04757730291073091,0.030920259753305205,0.04667961795015108,0.03510945623601107,0.03690482615717073,0.04837524509791298,0.03510945623601107,0.04009659490589901,0.059446692945064196,0.08039267535859353,0.04458501970879815,0.04089453709308107,0.02952386092573658,0.038001996664546074,0.029723346472532098,0.049472415605288325,0.04209145037385418,0.024436979482450886,0.04887395896490177,0.03211717303407831,0.047178331817139874,0.07450785172812577,0.028227204871565718,0.027130034364190373,0.05505801091556281,0.03939839549211469,0.03979736658570573,0.04837524509791298,0.04787653123092418,0.04558244744277574,0.046180904083162284,0.024237493935655368
nh0010,0.45023865045531025,0.26335494493421385,0.2968822542303574,0.2002325416297461,0.1747766216086001,0.18139929998808524,0.22175624636307284,0.1490102635384157,0.11910473148105312,0.13711013832527835,0.12044996302688603,0.11237857375188852,0.11806993798425856,0.09613231585221403,0.12044996302688603,0.1149655574938749,0.127486558805089,0.1033758703297759,0.07688515681183533,0.1061698127711212,0.09478708430638111,0.10679068886919793,0.08857832332561379,0.07315990022337493,0.0908548690185618,0.08092085144933409,0.08630177763266576,0.06984856103363236,0.11558643359195163,0.06167369240895539,0.09292445601215091,0.08464610803779447,0.06550242834709524,0.07005551973299128,0.07491904916792567,0.06457111419998014,0.05298142703588114,0.05670668362434154,0.058983229317289554,0.07057291648138855,0.05132575744100985,0.0676754946903638,0.06301892395478831,0.08040345470093681,0.0484283356499851,0.06943464363491454,0.07150423062850365,0.04873877369902347,0.05587884882690589,0.04459959971184526,0.081127810148693,0.09033747227016453,0.06084585761151975,0.04491003776088363,0.05484405533011134,0.05970758476504574,0.061880651108314304,0.03756300393364229,0.06570938704645415,0.05008400524485639,0.06746853599100489,0.04801441825126729,0.06829637078844053,0.06984856103363236,0.051532716140368764,0.051532716140368764,0.03745952458396284,0.07636776006343805,0.05856931191857173,0.04511699646024254,0.04190913662017942,0.055154493379149704,0.0405639050743465,0.04201261596985888,0.047393542153190554,0.05080836069261258,0.03332035059678463,0.0665372218438898,0.0600180228140841,0.05111879874165094,0.06405371745158286,0.05774147712113609,0.046358748656396,0.04035694637498759,0.04139173987178214,0.0472900628035111,0.052464030287483865,0.05080836069261258,0.0714007512788242,0.043564806215050704,0.03735604523428338,0.042633492067935604,0.029077697259926955,0.05546493142818807,0.05370578248363733,0.045944831257678176,0.049359649797100204,0.027008110266337846,0.04325436816601234,0.04677266605511382
