,a el día,a el fin,a el lado,a el mismo,a el que,a el ver,a la calle,a la casa,a la puerta,a los que,a su casa,a su lado,a y a,así es que,de el cielo,de el día,de el mundo,de el pueblo,de el que,de el y,de la calle,de la casa,de la ciudad,de la joven,de la noche,de la que,de la vida,de lo que,de los que,de que no,de que se,de todos los,de una manera,de y de,dirigiendo se a,el corazón de,el de la,el día siguiente,el fondo de,el lado de,el mismo tiempo,el nombre de,en aquel momento,en el fondo,en el mundo,en la calle,en la casa,en la mano,en la puerta,en que se,es lo que,la calle de,la casa de,la de el,la hora de,la idea de,la luz de,la mano de,la muerte de,la puerta de,la vida de,la voz de,lo mismo que,lo que es,lo que le,lo que me,lo que se,los ojos de,para que no,por lo que,por qué no,puerta de la,que a el,que en el,que iba a,que le había,que no me,que no se,que se había,que se le,se a el,se a la,se de el,se de la,se dirigió a,se en el,se en la,todo el mundo,todo lo que,una de las,una especie de,uno de los,y a el,y a la,y de el,y de la,y de los,y en el,y en la,y sin embargo
nh0001,-0.3589379391083701,-0.29218753275872483,-0.7396597145287983,0.17237016491145712,0.347881913903479,-0.901147646789882,-0.98078384278814,1.8810367711626401,1.231519658046644,-0.7100247504050019,-0.0887702943073265,-1.1654780485977574,-0.6070897618597458,-0.294817951915149,-0.17468045070118965,0.9820656216773146,0.5410131510705701,4.182858715446306,2.059685943740878,1.103616275465264,0.1358752437222905,1.4562450896569792,-1.0146819452436946,-0.4317930826551839,1.1715522795427653,0.8467846964315338,-1.251188448622925,-0.5453035961564172,0.5333034353919831,0.15598275841556697,0.43580647612368467,1.2853014408903776,-0.6695413617830145,-0.34050632142715975,-0.5681602104838775,0.3348438409440586,-0.6189281371799575,-1.2508993269919626,-0.15066504057584607,-1.3569669203333175,0.4015155675529005,-0.14956030300831777,-0.4375331965920297,-0.39869217196103646,-0.7547285945468406,-0.6178946179840911,-1.2550875730792395,1.4398930546178044,0.39077578593724654,0.7424605096599239,-0.5940091694537727,-0.47027439662499654,0.13176396968676396,0.5333259583718645,-0.2088530129431429,-0.6745202057731278,-0.7661047708396426,0.8404334885441322,3.769325007829487,-0.4450987669138332,-1.236675527837266,-0.346484123555475,0.6655287931038778,0.4440839042664924,-0.6463198936553022,-0.06332207805681585,-1.2904616527536774,0.34571590710509525,0.6262397800262738,-0.11425270023706134,0.34235562648607604,0.3524676589151196,2.5700735091124534,2.50273766509712,-0.8459309857707618,-0.5328613249290145,-1.0913756256267602,1.9680768467370904,1.1531253706825237,-0.7004777306662349,-0.08582245348316044,-1.0169527428605145,3.1114633048821725,-0.6555806164851872,-0.12379684948625434,0.35801141738336234,-0.2495046151218469,-0.16182697029753026,-0.48228929105025575,-0.12930249592996781,0.21439005154193116,0.5167316305584222,1.2218829345561724,1.6496421499552696,0.2754414097357519,-1.1884714642277212,-0.6967274235242258,0.691758464182476,-0.9030875961604281,-1.010552282334761
nh0002,0.30764428126157384,-0.15416959934295846,-1.059534179058425,0.14359290261086408,-0.17181544665631018,-0.09298211190694797,-0.20039596207281482,-0.9572025206747324,-0.1945503669964243,1.0886013700743473,-0.7192510698026449,-0.17015779401740727,-0.30085144354220894,-0.4896970405929181,-0.35024275275231026,-0.8830152540481289,0.15183284083344983,2.1267441526007254,1.1962756478604308,-0.19552037092957128,0.044057379343364664,-1.03311892614751,0.7891136394821291,-0.6150303342995805,-1.0459318143374021,0.5873698062352284,-0.027620066920061997,1.461622709460658,0.5610349781464478,0.934956325884736,0.04688067574847546,1.7260418896710137,-0.34055816556430063,-0.3602658199914901,-0.8272051074217527,-0.8796814027957013,-0.004924766543164478,0.6880229238179667,0.25726834799165776,-0.9463154094920371,-0.24301681311768805,-0.3851693145286848,0.14623061147270064,0.004489595576514397,-0.08703428081673163,0.6267388098340948,-0.4048523964165524,0.8570288573954671,-0.28175176799168444,-0.37964777754206835,0.2324352434142673,-0.5387782026277673,-0.6840115567428507,1.0278639672480772,2.3479608933122313,-0.22388421904553676,-1.154424397828366,0.20204285587645204,0.30821937742156963,-0.5588749236978975,-0.2568304584552133,-0.5525375338031103,1.098539451368659,-0.1801367542207093,0.6026740193305475,2.382225225308766,2.0515213218853723,-0.9845416155127501,0.22930756292194876,-0.44609657831406946,0.3056407924739784,-0.3182140158334891,-0.7238419204315468,0.38849773069831733,0.40750419496224,-0.4492238710494512,2.8681680095934516,-0.1237647650754232,-0.04093213618800628,-0.2658595809214952,-0.18659449002052023,-1.109468413304432,-0.5060936460610607,-0.7798038201597312,-0.7534954840086043,-0.5413725192874627,-0.8811307307911427,4.687995591033831,-0.4472472549784793,-0.03112977630712261,3.3917164164202367,0.3311622848579889,0.15617884101818896,-0.19391741485902292,-0.36343788651109477,0.3992711481423327,-0.399627877312662,0.7251076133388684,1.2219213948071024,-0.48959487154479275
nh0003,-0.06506835808506153,-1.3078579658439804,-0.9145244218049943,-1.007497589412857,-0.9329022916291163,0.4989137727960458,-0.98078384278814,4.028044353548844,-1.3425815821254354,-1.1983934321245604,-0.43343311824476727,-1.1654780485977574,-1.1529928510344856,1.5162583788635853,-0.4412750575195581,-1.453231063187118,0.6592086526981399,4.182858715446306,0.31534688220849644,-1.026967824622266,-0.8908154216056993,0.2884656314420587,-0.06653298404165912,-0.7323021753519944,-0.3734399061279918,-1.2804174031781708,-0.4910929387772071,-0.7880291965407833,-1.3616853194964353,-1.2326222966381692,0.43580647612368467,-0.6077837248245465,0.45448455863092446,-1.1506457625647033,-0.9929938414619928,-1.0109814291459456,-1.076639740745567,0.2778662938389432,-1.0973783763079774,-1.0062020881563905,-0.8568571756611058,-0.7458547148808514,-0.7746362406857472,-1.1174074967018879,-0.6262052759415145,0.01210501831894123,2.1340443116734162,-1.2153771771728428,-1.0112731824230674,-0.3529309135610685,-1.071251717729683,-0.7823472906376189,1.7445025890224592,-1.3099520747122009,0.8089078623623944,-1.1482657302816208,-1.154424397828366,-1.172952352946244,-0.3576756655651887,-1.3780632525431602,-1.236675527837266,-1.2851718813502582,0.1275458540476345,-0.057740546674199165,-0.4501177847188278,-1.036792363862533,-0.25242148638851825,-0.636996857351331,1.2289887022958044,-0.3810291512401463,-1.1629525680099244,-1.0457331206455391,-0.5839729000687442,-0.5866234130495583,0.6508896669492307,-1.0227378405093137,1.4854702322149649,-0.5920875139886727,0.3233565947216469,-0.5088718797035002,-1.2511606195946792,-0.8764659840382694,-1.3830771493200262,-0.4669453812756944,-0.3845811324702579,-0.8126152938389813,-0.5947935583543953,1.4547805501462567,-0.19494459526168864,-1.4709963307755176,-0.42231757778363366,-0.9434554431853917,-0.9021245296480025,-1.0441964594274598,-0.33372257040659026,-0.20710291487336624,-0.5201900120072097,-0.3717088478047034,-1.379182506705066,-1.010552282334761
nh0004,0.682963302701542,-0.3317591080737347,-0.8827308386638677,-0.1494119499042649,-1.3986420027318782,-0.689017128670802,-0.98078384278814,-1.124773844178046,-0.8077034023494188,3.063733244700676,-1.1227587661196488,-1.1654780485977574,-0.35895199405304595,-0.14954444944626655,-0.3928033108253092,-0.744781118499283,-0.200394995502368,1.027217648405228,-0.43089442753797674,3.8429386898635167,-0.8908154216056993,-1.579981501701814,1.571178858034584,-0.29519804052027004,-0.8056055524694623,-0.50688936695646,-0.8365908977979879,-1.0528207605964555,-1.3616853194964353,0.7871668743490833,-0.047404366766726797,0.20577353647442917,-0.6695413617830145,2.9737004832264273,0.2428858122925244,-0.03219941453503342,-1.076639740745567,0.9727597578529913,-0.1793533234768197,-0.9743143761403061,-0.8568571756611058,-0.7024878485628491,0.20602716031415824,-1.1174074967018879,-1.140298550362819,-0.9958943997659104,-0.7269111754554489,0.7157284459476277,-1.0112731824230674,-0.2533498750864329,1.7054321995119772,-0.7823472906376189,-1.340736508837132,0.700896688652234,0.25376556674119227,-1.1482657302816208,-1.154424397828366,-1.172952352946244,-0.9925988460874465,-1.0388034395870411,-0.5062455670251903,0.08019212998760841,0.22536093387604245,0.033500262587744835,-0.3787715632873825,-0.3288139741856478,-1.2904616527536774,-1.1283532395795441,-0.30528128166300056,0.2495333693126,-1.1629525680099244,-1.0457331206455391,-0.8967708910619209,0.27245025573989246,0.10659124777832435,0.402357477542466,-1.0913756256267602,-0.010231977460090103,1.0776918455951714,-0.02114789543472106,0.636494591627285,2.2397857571097117,0.25130119766259135,-1.2214863221136656,-0.9061496984382649,-0.1208813281166873,-1.285371444819492,0.6569742413558163,-0.9263674572689504,-0.49521899634239047,-0.376011568378138,0.45385276135414293,-0.4331878167717563,-0.2951076482622088,0.6630912152808787,0.38766590291715197,-0.4559945896373856,-0.9241593994863551,-1.379182506705066,-0.3633021658987398
nh0005,-0.27879168973837687,-1.5980495181540533,-1.073492337510627,-1.007497589412857,-0.6365224754728133,-0.519312714175538,-0.98078384278814,-0.5001898202111501,-0.5402643124614107,-1.1983934321245604,-1.1227587661196488,-1.1654780485977574,-1.1529928510344856,0.547768362404369,-0.3928033108253092,-0.3905561461553656,-1.2319193733429776,4.182858715446306,-1.3263839992337447,-1.026967824622266,-0.8908154216056993,-1.4101226714160073,-1.0146819452436946,-0.7323021753519944,-1.0649049402743445,-1.2804174031781708,-0.6292921223855195,-1.5824038887077994,-1.0860505915126653,-0.5593592396424183,-1.3359666144744908,-0.9206903637856908,-0.05643631428450237,-1.1506457625647033,-0.066084101146105,-1.0109814291459456,-1.076639740745567,-0.417027170175105,-0.8678721131001881,-1.1656406482368118,-0.8568571756611058,-0.7024878485628491,-0.5294703904357708,-0.07200338798792214,-0.5794695237213959,-0.9958943997659104,-0.7269111754554489,-1.2153771771728428,0.008398794566251783,-1.0499981828835183,-0.7241662280744755,-0.7823472906376189,-0.4228141326144436,-0.6396691535907225,-0.8565190245012121,-0.8037235306390804,-0.307181575307515,-0.4408120469497435,-0.9925988460874465,-0.6995436266309224,-0.8714605474312282,-0.26114887284685834,-0.36152954509440477,-0.7876670207697505,-1.2349262204647256,-0.3288139741856478,-1.0073597891995432,-0.8603406674550641,-1.1820069867823177,-0.6235531976065871,-1.1629525680099244,-0.7067753559035613,-1.522366873048274,-1.3135319020252474,-0.25627436500227996,-1.0227378405093137,-0.38859948257901694,-1.6394274797401212,-0.4309786561518775,-1.0662707188678193,-1.4437784982907977,-0.5188633252180094,-1.3830771493200262,-1.2214863221136656,-0.3371658082913481,-0.7594049887834202,-1.285371444819492,-0.09884226170881136,-0.29943357554844036,-0.25127466273410876,-0.376011568378138,-0.8875631150038104,-0.7642019670373419,0.3963589466595611,-0.2229654831079827,-0.5639642055476771,-0.07082205541844143,-0.5926890684773641,-0.3404299746076743,-0.6869272241167503
nh0006,4.152824451896544,-0.9835262309091929,-1.264253836357386,-0.17464976283098815,0.9026600991876512,1.267574944333418,-0.6043614532666302,1.7042243820249523,0.3879066465616769,1.0998121289086558,-0.1495931455904043,0.03476108192560615,0.9021717199762993,2.694397998885737,0.9073800122674822,-0.5364134877087433,0.10299452739192888,0.09908792280491086,0.12220207262705643,0.40535762081472904,-0.8908154216056993,-0.7007122625752857,0.32388129410035554,0.6818582608682903,-0.3175125871896837,0.7216551611603746,0.0901565687518713,0.9824398886157693,0.0651297430077856,2.2525041160457175,0.7484723156410098,-0.8102527265052869,3.0331322584040783,0.374322597223614,0.6063798281026764,2.155666265183476,0.21572243402791855,3.06561536711883,-0.20635406032479492,0.3762240151291454,0.03140593719583992,-0.2126973583830566,-0.7746362406857472,-0.44096954400461597,-0.05163043982358585,0.07139910173569734,-0.9133263746167869,-0.3823512221012672,0.7481608170879148,1.3868084056722725,0.7254261110737441,-0.1949159607315062,0.04514629447947591,0.8586103171514056,-0.2687212997258216,1.0811249732877586,-0.42346980584959254,-0.6992145078896849,1.248306496932287,-0.0609369198899926,1.5991113788449107,-0.843436465917419,1.3300959531145313,-0.7071604243621529,-0.12696136999992863,1.7118296195889038,-0.5577274176723886,1.9932049533996923,0.5198723231551803,-0.16133089747289986,0.6079982490441939,0.7088717791952875,-0.38157420001433584,0.2258037216879766,4.290218312778233,1.7436236592382588,0.2728368873482709,0.8385925699463126,1.0066955866894278,2.241235628232221,0.11982545818357827,0.544929458163269,-0.325538218919509,-0.6888691874045094,1.671012627521299,0.6678831938833946,-0.31043795804523777,4.035918607997681,0.8192131545803129,0.4231596713593764,1.2256315804707696,2.1306226068015848,-1.3483445851530813,-0.7832017152658113,0.16794188382827985,1.2553286488703785,2.2628703577904563,0.986669567506652,-0.03491452399079419,-0.5917433834643944
nh0007,-0.9584318843959195,-0.48371395728337296,-0.42490324143164554,-0.44116106733718624,1.0604636718907048,0.27490394566229737,-0.4688493930388867,-0.025505961996309334,-0.6365423848210936,0.051830393077509244,-0.4610061441597625,-0.07726123692324116,0.24451905725284814,3.6810272636532244,-0.9744642711562949,-0.20635916053652842,-1.0049840102180434,1.0091854137364218,0.4466853527238758,0.9209947811720472,-0.23373339579578584,0.21372774611630374,-1.0146819452436946,0.8063043792556753,-0.6396539442743376,-0.940065067240618,-0.33907383680806347,-0.9822096768482761,-0.8765681982450001,-0.6401508064819085,-0.7689992254830746,0.02553931243280997,0.04983522728190646,0.6640665855833945,0.6383673014939698,-0.1496532562883429,-0.49076888818158687,-0.7616943283260728,-0.2895163298165586,-0.3467642036637677,-0.25283825891838274,0.15097208057543918,0.08834755219416958,-0.42744078495067056,-0.8935337786405928,0.21370490193591168,-0.09309949830690041,-0.3656907029998357,0.7833494970781344,2.933243356101909,0.4559244367532302,-0.7823472906376189,-0.12907897222318335,-1.3099520747122009,-0.5752469280531364,-1.1482657302816208,1.0822966536266807,-0.5286688836693236,-0.38307259278607897,0.11467992446376307,0.37027038594930073,-0.6844117163615969,2.150361704899109,0.3838649701536094,2.9088623202736152,-0.7252818724047034,-0.7922023728984011,-0.8925021761100018,-0.024729056024819174,0.10983951860553004,0.7638419209449562,1.0422467101650448,-0.8133580934637404,-0.2667836779002552,2.486989667619088,0.2313460393762524,0.45473188907827505,0.17596179422905636,2.912235175719583,0.3801792687635887,-0.25108859340443024,0.989198173121145,0.055175796024677225,0.22723228429523915,2.0980852415374556,0.28777381471002167,0.040538097193493744,0.03216593215572418,-0.05701914128317632,-1.0416543036249417,2.246760804349134,-0.377825081987788,-0.08893310049554698,1.0601668777844606,0.00740925847312137,-0.6781598185634566,-0.20948416773726133,0.7464510687989596,1.6678249207806168,-0.44097217987106235
nh0008,-0.5580108810919017,-0.9240562353693677,-1.128874708143557,-0.550774587738929,-1.0380693231684497,-0.8860932229233667,1.70274351476843,0.20498569071921602,1.1247596987768345,-0.6942709219624356,-1.1227587661196488,-0.2878838456344379,-0.025967118544700376,-0.4494639384142819,0.8830981505458851,1.5633945077417273,0.5982045228258458,-0.6160424464133981,0.5801421856669224,-0.7127803075586671,0.34562925061725613,2.1569127645859316,0.2699069699332567,-0.42209924095528684,0.5159848756973572,-0.456984332361511,0.07284889110832558,0.49606752807328247,0.5944321049045127,-0.9937225022203222,-0.6501189665010035,0.30267365692691256,-0.23443455388084458,-0.10530454819367938,0.32261998350249316,0.03094781221405763,0.10455149426245731,-0.2645989264558944,0.04274951188555708,-1.2211869852970878,-0.694486499117363,-1.038231329734481,-0.7746362406857472,0.366391883408257,0.2527283867787803,-0.02041109194186041,-0.3180004160047725,-0.9869668346532172,0.6772158977527944,-0.6002773639658088,-0.33229551394762835,-0.46020752907620227,1.156407159811687,-1.3099520747122009,-0.9639659204278964,-0.6592380920793054,0.849805935016658,0.6455896974321602,-0.7468221310465725,1.5111170900508846,0.5776182457927286,-0.5584458753155873,-0.7401685637850158,-0.6728801962144016,-0.6273325927904821,-0.7855742255900898,-0.28590665304545887,0.5834689952800373,-0.5598145508911895,-0.2949722315617318,-0.3860193063345693,0.6381215816210606,-1.4349179723405043,-1.3135319020252474,-1.0873536716933412,-1.0227378405093137,-1.0913756256267602,-0.5507945404285798,-0.47964544653081453,-0.533595215311595,-0.8547405982781507,0.5193379423246818,0.06677461010003766,-1.2214863221136656,-0.502354679624324,-0.03849117835323796,-0.7507305004594171,-0.49706816117297,-0.4544817398449106,0.260221520638095,-0.9316836812440855,0.10768092229402604,-1.949446182504439,-0.4512452664703505,-0.451625276240592,-0.8402439144568211,-1.2263396580752741,-1.351863052401182,-0.15055047949309727,-1.010552282334761
nh0009,-0.30016402290370836,-0.4372833089137614,-0.6487300667451764,-0.06360338595340566,-0.2808666960852495,-0.12333574701992218,-0.4688493930388867,-1.0331681873295677,-1.1072351830239882,-0.15654024445616907,-0.24042193683980034,0.19479296599538795,-0.8036148739626521,1.3628495602564452,-0.5479129002469054,-1.0376070956369212,-1.156274252301333,-0.643769430904143,-0.47268394088377924,-0.5724432166035929,-0.8178063076268199,-1.2312047035149578,0.3506525588872365,-0.34765053670007695,-0.7917762517865352,-1.1669666245323198,-0.7647273223216654,0.36410831995034076,-0.47230393053547093,0.2485564287524828,0.17594642283595235,-0.6353195090531271,3.826562319872741,-1.0642308888433654,-0.5398379684186698,-0.7956493859315449,-0.8813494565575736,0.05364733611707707,-0.8954128646851227,-0.45900894996038427,-0.11861183297555539,-1.0702388749395098,-0.05548307995248324,-0.9640815607571729,-0.564514083010958,-0.9152544463191222,-0.867758214821793,-1.1209675689313974,-1.0112731824230674,-0.7472718259206258,-0.562192999568712,-0.7823472906376189,-1.2509840987175802,-1.0150275894187504,-1.0094915681834988,-0.6429371708058949,-0.988741356979844,-1.172952352946244,-0.5862480105532014,-1.179030828942237,0.04888120319198729,-0.9847917988559275,-0.34587913232185946,-0.17817841489996508,1.4020301236414916,-0.5176082114328172,0.12127297350293904,-0.8925021761100018,1.646894621736012,-0.23163433867841868,-0.8418201531841109,-0.6480226766816184,-0.8745274783690727,-0.6156997526085859,-0.28046540585432017,0.02233205939532468,-0.2667849511174081,1.1317564889000078,-0.1855682545343575,0.9933179918443399,-0.11548560680236285,-0.6292092885111181,-0.4242418524235572,-0.738580119977364,-0.7392477573285026,-0.7423776911656406,-0.84340159748183,-0.5590505324637178,-0.24091974658785942,-1.2563253172002298,-0.8501851046904132,-1.0664185651848708,-1.205554167391456,-0.5624747316319599,-1.0972080921849925,-0.9573046503798064,-0.5484359978499322,-1.1981748731204542,-0.566647192708884,-0.6308322140256285
nh0010,-0.8879031849503254,0.5783871241714942,0.20460970476265972,-0.6535372631155629,-0.2808666960852495,0.9656009126580217,-0.6608248116948566,-0.6094920244053569,-0.9013070838102218,1.5364711855049666,-0.2955679886697909,1.3850301037643902,1.0306195056644734,0.5361464822068585,-0.33463721479221065,0.30018254991527354,0.18642664618786056,-0.03217613838713409,-0.3413454703683999,-0.5399771731736877,1.0256738203398816,1.2226891980139951,-0.5880149127027786,0.7101414695926959,0.1019423048476258,-1.0676971932172004,-1.0231597956692096,-0.011307275310811883,0.002706584023225979,1.914882494816966,-0.27290276011558556,-0.26358642196728754,-0.5571387697416206,-0.8265899861096858,-0.14332657950576225,-1.0109814291459456,-0.3443011750405918,1.1951256663374867,0.543591405627717,0.6423926230751664,-0.6051826270183045,-0.2211156324330219,-0.6397950230482602,0.6075092826761556,-0.21493065640447093,-0.6934945743404549,-0.8193420450396124,0.5548029773542553,-0.4504535950789418,0.41384308269362613,-0.3076636404882264,0.9652609158330663,-0.4151647794792544,-0.3883130581701682,0.8089078623623944,-0.39027289106803187,2.7287718720588683,0.43775632024605704,-0.6116449377740918,0.8610515129672245,-0.8349390493906245,0.21672853112139512,-0.6256302606311059,0.5946312395487,0.4131714946016598,0.9101482077489013,-0.3562255030250342,-0.8335394102426164,0.74678956448018,-0.43438444144076327,-0.10923683186272416,0.4456810442191636,0.2188752768137423,-0.44124171525442046,0.8504657539785632,0.544867009347644,-0.12505842893611327,0.4319782303016326,0.4893103499138224,0.5641208856878142,-0.14938635345287968,-0.42690835580708525,0.41473903236085313,-0.3160371931081001,0.03267372030414774,-0.5199586160333953,-0.45667798106137586,0.8081375419687419,-0.8845718651542497,1.4807301058846922,0.7492244601754057,-0.17493593068864757,1.2218829345561724,0.22349229792911876,-0.821053754520464,-1.2538960341846783,-0.8026498704344355,-0.8578653332845568,-0.9983065782693558,-0.12058337223523194
