,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
nh0001,1.0,0.3459086078639745,0.39744952178533477,0.30765143464399575,0.3873538788522848,0.29596174282678,0.3283740701381509,0.29968119022316686,0.22051009564293306,0.32624867162592985,0.2412327311370882,0.2252922422954304,0.22741764080765142,0.16950053134962806,0.23538788522848034,0.1716259298618491,0.20882040382571732,0.24335812964930925,0.1758767268862912,0.20722635494155153,0.15727948990435706,0.12221041445270989,0.1339001062699256,0.191817215727949,0.14452709883103082,0.14452709883103082,0.1461211477151966,0.10892667375132838,0.16153028692879914,0.1030818278427205,0.16312433581296493,0.14558979808714134,0.14452709883103082,0.1716259298618491,0.11636556854410202,0.10626992561105207,0.08076514346439957,0.09192348565356004,0.089798087141339,0.10201912858660998,0.09032943676939426,0.1434643995749203,0.09298618490967056,0.13336875664187034,0.13761955366631243,0.07545164718384698,0.12167906482465463,0.1206163655685441,0.153028692879915,0.08235919234856535,0.09139213602550478,0.0844845908607864,0.09989373007438895,0.11317747077577045,0.1339001062699256,0.14558979808714134,0.11370882040382571,0.07917109458023379,0.11902231668437832,0.10626992561105207,0.14399574920297556,0.08767268862911796,0.08820403825717323,0.12805526036131776,0.10095642933049948,0.06801275239107332,0.08660998937300744,0.10361317747077577,0.1206163655685441,0.06323060573857599,0.13283740701381508,0.07385759829968119,0.06535600425079703,0.07173219978746015,0.06748140276301806,0.08873538788522849,0.056854410201912856,0.0696068012752391,0.07970244420828905,0.07598299681190224,0.07810839532412327,0.07332624867162593,0.06854410201912858,0.057385759829968117,0.10201912858660998,0.11477151965993623,0.08235919234856535,0.07598299681190224,0.08767268862911796,0.06535600425079703,0.06748140276301806,0.0844845908607864,0.09139213602550478,0.09351753453772582,0.08554729011689692,0.0536663124335813,0.10680127523910733,0.04569606801275239,0.11689691817215728,0.06535600425079703
nh0002,1.0,0.6580839712363721,0.5226165622825331,0.4075620505683136,0.36256089074460685,0.33611691022964507,0.3180236604036186,0.3446996056599397,0.3674321503131524,0.3166318719554628,0.2544653212711668,0.31013685919740197,0.2927395035954535,0.2741823242867084,0.2725585710971932,0.24333101368591975,0.247970308513106,0.25608907446068196,0.27696590118302017,0.25864068661563444,0.3187195546276966,0.306425423335653,0.24333101368591975,0.2690790999768035,0.18951519369055903,0.18209232196706102,0.16562282533054976,0.225005799118534,0.16005567153792624,0.20784040825794478,0.13546740895383902,0.15332869403850616,0.1684064022268615,0.2166550684295987,0.14126652748782184,0.2043609371375551,0.24054743678960797,0.1890512642078404,0.15356065877986547,0.15611227093481791,0.1941544885177453,0.11853398283460914,0.17698909765715612,0.16747854326142425,0.12038970076548365,0.10438413361169102,0.10902342843887729,0.18255625144977963,0.16956622593365808,0.08605891904430527,0.10786360473208072,0.13825098585015078,0.16887033170958016,0.09301786128508467,0.0675017397355602,0.1127348643006263,0.11807005335189051,0.10392020412897239,0.18209232196706102,0.13778705636743216,0.12433310136859198,0.1888192994664811,0.13129204360937138,0.11134307585247043,0.15866388308977036,0.19253073532823012,0.09232196706100673,0.11296682904198561,0.13129204360937138,0.08281141266527488,0.12433310136859198,0.10902342843887729,0.14683368128044538,0.10299234516353514,0.1057759220598469,0.13778705636743216,0.10415216887033171,0.08373927163071213,0.10276038042217583,0.12201345395499884,0.10345627464625377,0.12062166550684296,0.13569937369519833,0.0902342843887729,0.12549292507538853,0.12201345395499884,0.09510554395731849,0.08745070749246114,0.08698677800974251,0.12804453723034098,0.11459058223150081,0.1542565530039434,0.14312224541869636,0.12966829041985617,0.11482254697286012,0.14520992809093017,0.1020644861980979,0.1247970308513106,0.10716771050800278,0.100672697749942
nh0003,1.0,0.5580357142857143,0.5290178571428571,0.34933035714285715,0.31138392857142855,0.32142857142857145,0.32700892857142855,0.32254464285714285,0.29129464285714285,0.23660714285714285,0.22991071428571427,0.25558035714285715,0.25892857142857145,0.19977678571428573,0.2689732142857143,0.24107142857142858,0.20200892857142858,0.2544642857142857,0.23995535714285715,0.19977678571428573,0.20758928571428573,0.20200892857142858,0.24665178571428573,0.19754464285714285,0.17299107142857142,0.14620535714285715,0.15290178571428573,0.15625,0.12723214285714285,0.1328125,0.21540178571428573,0.18415178571428573,0.16183035714285715,0.13727678571428573,0.15625,0.13727678571428573,0.10825892857142858,0.15848214285714285,0.12834821428571427,0.1328125,0.1171875,0.08370535714285714,0.13616071428571427,0.10491071428571429,0.08705357142857142,0.17410714285714285,0.14174107142857142,0.1171875,0.12165178571428571,0.10379464285714286,0.12388392857142858,0.11830357142857142,0.11607142857142858,0.10044642857142858,0.16964285714285715,0.13392857142857142,0.16071428571428573,0.11495535714285714,0.10602678571428571,0.12276785714285714,0.12611607142857142,0.11272321428571429,0.08370535714285714,0.07589285714285714,0.11160714285714286,0.09151785714285714,0.09375,0.09040178571428571,0.09821428571428571,0.08147321428571429,0.12611607142857142,0.06584821428571429,0.06696428571428571,0.08928571428571429,0.11830357142857142,0.11830357142857142,0.08705357142857142,0.10825892857142858,0.08147321428571429,0.08147321428571429,0.08147321428571429,0.07142857142857142,0.06919642857142858,0.10825892857142858,0.10267857142857142,0.109375,0.10714285714285714,0.08258928571428571,0.07477678571428571,0.13839285714285715,0.11830357142857142,0.078125,0.06473214285714286,0.07589285714285714,0.11383928571428571,0.06138392857142857,0.09709821428571429,0.07142857142857142,0.12388392857142858,0.07142857142857142
nh0004,1.0,0.7631901840490798,0.698159509202454,0.4331288343558282,0.7558282208588957,0.5128834355828221,0.456441717791411,0.42208588957055215,0.3079754601226994,0.3202453987730061,0.3276073619631902,0.34478527607361964,0.3411042944785276,0.350920245398773,0.39386503067484663,0.29938650306748466,0.2809815950920245,0.37668711656441717,0.2773006134969325,0.2785276073619632,0.28588957055214725,0.3239263803680982,0.18773006134969325,0.2920245398773006,0.19386503067484662,0.2184049079754601,0.2085889570552147,0.23558282208588957,0.20368098159509201,0.2049079754601227,0.15828220858895706,0.1619631901840491,0.2049079754601227,0.22085889570552147,0.26993865030674846,0.23067484662576687,0.2392638036809816,0.18404907975460122,0.22699386503067484,0.17668711656441718,0.18895705521472392,0.1411042944785276,0.21717791411042944,0.1950920245398773,0.19386503067484662,0.09693251533742331,0.08098159509202454,0.16932515337423312,0.22699386503067484,0.15828220858895706,0.08220858895705521,0.14969325153374233,0.11533742331288344,0.147239263803681,0.19386503067484662,0.1460122699386503,0.10184049079754601,0.09815950920245399,0.13006134969325153,0.16319018404907976,0.19631901840490798,0.13374233128834356,0.16441717791411042,0.1460122699386503,0.17423312883435582,0.14355828220858896,0.09570552147239264,0.1325153374233129,0.13006134969325153,0.10306748466257669,0.17914110429447852,0.1460122699386503,0.1374233128834356,0.16441717791411042,0.1165644171779141,0.14969325153374233,0.11411042944785275,0.10797546012269939,0.15950920245398773,0.2552147239263804,0.15828220858895706,0.1619631901840491,0.1411042944785276,0.12024539877300613,0.11411042944785275,0.1411042944785276,0.1276073619631902,0.10184049079754601,0.18282208588957055,0.1325153374233129,0.12024539877300613,0.22699386503067484,0.12883435582822086,0.09202453987730061,0.09325153374233129,0.1312883435582822,0.1361963190184049,0.11042944785276074,0.16809815950920245,0.09815950920245399
nh0005,1.0,0.5375939849624061,0.525062656641604,0.39974937343358397,0.40100250626566414,0.3684210526315789,0.3483709273182957,0.2869674185463659,0.2769423558897243,0.3233082706766917,0.2669172932330827,0.2819548872180451,0.2581453634085213,0.3208020050125313,0.21428571428571427,0.21929824561403508,0.21804511278195488,0.23057644110275688,0.23934837092731828,0.24686716791979949,0.2518796992481203,0.18421052631578946,0.22681704260651628,0.17669172932330826,0.16666666666666666,0.16541353383458646,0.20802005012531327,0.20050125313283207,0.15162907268170425,0.16040100250626566,0.16165413533834586,0.21177944862155387,0.19298245614035087,0.12406015037593984,0.14160401002506265,0.17167919799498746,0.13283208020050125,0.17293233082706766,0.13032581453634084,0.12907268170426064,0.15288220551378445,0.14160401002506265,0.15288220551378445,0.14160401002506265,0.13157894736842105,0.12656641604010024,0.10275689223057644,0.10902255639097744,0.17042606516290726,0.15914786967418545,0.10776942355889724,0.15538847117794485,0.13408521303258145,0.13157894736842105,0.08395989974937343,0.14411027568922305,0.13659147869674185,0.14912280701754385,0.14786967418546365,0.15037593984962405,0.13784461152882205,0.14912280701754385,0.08897243107769423,0.10526315789473684,0.12030075187969924,0.13784461152882205,0.13909774436090225,0.13283208020050125,0.08897243107769423,0.11152882205513784,0.17293233082706766,0.09147869674185463,0.09774436090225563,0.12406015037593984,0.10902255639097744,0.08521303258145363,0.11027568922305764,0.10275689223057644,0.09398496240601503,0.13283208020050125,0.11152882205513784,0.12030075187969924,0.09523809523809523,0.12280701754385964,0.10651629072681704,0.09022556390977443,0.09523809523809523,0.12155388471177944,0.09523809523809523,0.07769423558897243,0.10776942355889724,0.12280701754385964,0.06766917293233082,0.12406015037593984,0.13659147869674185,0.10150375939849623,0.08020050125313283,0.07769423558897243,0.11403508771929824,0.08646616541353383
nh0006,1.0,0.5219669488109633,0.47964530431277713,0.3784764207980653,0.2676340185409109,0.3450221684804514,0.3232567513099557,0.22208786779524387,0.31600161225312373,0.23861346231358324,0.21442966545747683,0.25957275292220877,0.25070536074163646,0.21080209592906085,0.19185812172511085,0.2426440951229343,0.18984280532043532,0.2470777912132205,0.2571543732365981,0.237807335751713,0.2426440951229343,0.19427650141072147,0.25191455058444173,0.18581217251108423,0.15679161628375654,0.13663845223700122,0.16364369205965337,0.1700927045546151,0.1185006045949214,0.1430874647319629,0.14349052801289802,0.1785570334542523,0.1769447803305119,0.11729141475211609,0.1523579201934704,0.16122531237404272,0.14550584441757355,0.14590890769850867,0.13059250302297462,0.15114873035066506,0.12978637646110439,0.10439338976219266,0.11446997178557033,0.12777106005642885,0.12898024989923418,0.12575574365175332,0.3115679161628376,0.09189842805320435,0.08182184602982669,0.11366384522370013,0.08424022571543732,0.09834744054816606,0.11406690850463523,0.12172511084240226,0.09834744054816606,0.09875050382910117,0.12212817412333736,0.14671503426037888,0.12132204756146715,0.11567916162837566,0.09270455461507457,0.12736799677549376,0.0886739218057235,0.08827085852478839,0.10116888351471182,0.08706166868198308,0.12817412333736397,0.11406690850463523,0.09915356711003627,0.09955663039097139,0.10479645304312778,0.05763804917372027,0.08585247883917775,0.10519951632406288,0.09915356711003627,0.09351068117694478,0.1596130592503023,0.08585247883917775,0.1309955663039097,0.07174526400644901,0.08948004836759371,0.07416364369205965,0.08827085852478839,0.10721483272873841,0.09028617492946392,0.06449012494961709,0.09955663039097139,0.09028617492946392,0.06529625151148731,0.09351068117694478,0.08222490931076179,0.08020959290608626,0.07577589681580008,0.08585247883917775,0.10923014913341395,0.09713825070536074,0.09673518742442563,0.09995969367190649,0.06408706166868199,0.06449012494961709
nh0007,1.0,0.4573442136498516,0.4387982195845697,0.3212166172106825,0.35793768545994065,0.37351632047477745,0.3137982195845697,0.28597922848664686,0.2711424332344214,0.26149851632047477,0.23887240356083086,0.25111275964391694,0.2195845697329377,0.2177299703264095,0.28486646884273,0.2088278931750742,0.16951038575667657,0.27002967359050445,0.2303412462908012,0.1980712166172107,0.23850148367952523,0.18879821958456974,0.17804154302670624,0.17989614243323443,0.1769287833827893,0.1836053412462908,0.21476261127596438,0.18026706231454007,0.22514836795252224,0.16765578635014836,0.17321958456973294,0.21921364985163205,0.1435459940652819,0.1620919881305638,0.15393175074183976,0.13427299703264095,0.10682492581602374,0.15281899109792285,0.09384272997032642,0.13019287833827894,0.09866468842729971,0.12722551928783382,0.12462908011869436,0.11758160237388723,0.1190652818991098,0.15059347181008903,0.1943620178041543,0.12351632047477745,0.15207715133531158,0.10793768545994065,0.13724035608308605,0.1316765578635015,0.12462908011869436,0.09458456973293769,0.0849406528189911,0.103486646884273,0.1609792284866469,0.11127596439169139,0.10756676557863501,0.1201780415430267,0.12054896142433234,0.11275964391691394,0.08382789317507418,0.09050445103857567,0.10459940652818991,0.0723293768545994,0.09124629080118694,0.11795252225519288,0.07826409495548961,0.08642433234421365,0.10014836795252226,0.06083086053412463,0.07158753709198813,0.09495548961424333,0.0771513353115727,0.09198813056379822,0.0897626112759644,0.1327893175074184,0.08234421364985163,0.081973293768546,0.09161721068249258,0.0956973293768546,0.08271513353115727,0.10311572700296735,0.09681008902077151,0.06750741839762611,0.07492581602373888,0.08939169139465876,0.13835311572700296,0.07900593471810088,0.06973293768545995,0.10793768545994065,0.0771513353115727,0.08086053412462908,0.09347181008902077,0.05712166172106825,0.08902077151335312,0.06416913946587537,0.09458456973293769,0.06231454005934718
nh0008,1.0,0.6502958579881657,0.4420118343195266,0.3183431952662722,0.5023668639053255,0.3431952662721893,0.5023668639053255,0.40473372781065087,0.31479289940828403,0.30532544378698223,0.4035502958579882,0.31715976331360946,0.25443786982248523,0.27455621301775146,0.2846153846153846,0.2781065088757396,0.2603550295857988,0.26153846153846155,0.2331360946745562,0.2408284023668639,0.31775147928994085,0.24437869822485206,0.31301775147928995,0.2331360946745562,0.24142011834319527,0.21124260355029587,0.17100591715976332,0.19467455621301774,0.19230769230769232,0.20946745562130178,0.22071005917159764,0.1970414201183432,0.17455621301775148,0.1757396449704142,0.1804733727810651,0.16094674556213018,0.14142011834319526,0.1408284023668639,0.16923076923076924,0.13136094674556212,0.12840236686390533,0.18698224852071005,0.14792899408284024,0.1319526627218935,0.13964497041420118,0.19881656804733727,0.06745562130177515,0.15798816568047339,0.16568047337278108,0.18579881656804734,0.1893491124260355,0.10946745562130178,0.14319526627218934,0.12011834319526628,0.15502958579881657,0.10887573964497041,0.16153846153846155,0.13609467455621302,0.1165680473372781,0.11952662721893491,0.17633136094674556,0.19881656804733727,0.17692307692307693,0.10236686390532544,0.12307692307692308,0.1076923076923077,0.17455621301775148,0.07514792899408285,0.12011834319526628,0.16094674556213018,0.10473372781065089,0.09053254437869822,0.1390532544378698,0.14615384615384616,0.09289940828402367,0.11183431952662722,0.10236686390532544,0.15088757396449703,0.1408284023668639,0.10946745562130178,0.11538461538461539,0.12130177514792899,0.1680473372781065,0.11538461538461539,0.10118343195266272,0.1455621301775148,0.15266272189349112,0.11715976331360947,0.15976331360946747,0.12781065088757396,0.11952662721893491,0.14319526627218934,0.08875739644970414,0.11479289940828402,0.07455621301775148,0.1319526627218935,0.12366863905325444,0.0893491124260355,0.11420118343195267,0.0970414201183432
nh0009,1.0,0.457479601087942,0.3312783318223028,0.26600181323662736,0.28540344514959204,0.3325475974614687,0.31060743427017223,0.27633726201269265,0.3512239347234814,0.25203989120580234,0.16464188576609248,0.2340888485947416,0.2112420670897552,0.16609247506799638,0.22592928377153218,0.14524025385312783,0.15666364460562104,0.21359927470534903,0.2085222121486854,0.13617407071622847,0.16808703535811423,0.23191296464188577,0.15394378966455122,0.22067089755213054,0.12601994560290117,0.157388939256573,0.1671804170444243,0.14197642792384407,0.14723481414324568,0.1486854034451496,0.14614687216681777,0.2302810516772439,0.10480507706255666,0.16029011786038078,0.11078875793291025,0.11024478694469628,0.11767905711695376,0.1559383499546691,0.0872166817769719,0.15376246600181323,0.09972801450589303,0.0786944696282865,0.11115140525838622,0.07216681776971895,0.13381686310063462,0.1398005439709882,0.08304623753399819,0.10770625566636446,0.0770625566636446,0.0743427017225748,0.13526745240253854,0.07017225747960108,0.1456029011786038,0.11767905711695376,0.12257479601087942,0.10099728014505893,0.21069809610154125,0.04134179510426111,0.12384406165004533,0.07688123300090662,0.0872166817769719,0.08250226654578423,0.07543064369900272,0.0814143245693563,0.10407978241160472,0.08594741613780599,0.061650045330915684,0.0585675430643699,0.08649138712601995,0.056210335448776065,0.08485947416137805,0.06382592928377154,0.06708975521305531,0.08794197642792384,0.06382592928377154,0.0728921124206709,0.10806890299184044,0.14614687216681777,0.08105167724388032,0.0743427017225748,0.053671804170444246,0.06908431550317316,0.05403445149592022,0.0899365367180417,0.07651858567543064,0.044424297370806894,0.08884859474161379,0.05838621940163191,0.085766092475068,0.13544877606527653,0.051314596554850406,0.049320036264732546,0.100090661831369,0.07162284678150499,0.07234814143245694,0.08794197642792384,0.08703535811423391,0.0828649138712602,0.08395285584768812,0.04406165004533091
nh0010,1.0,0.58492300620547,0.6593886462882096,0.4447253504941393,0.3881866237646518,0.40289588600321763,0.49253045276947827,0.33095840036773155,0.26453688807170767,0.30452769478280856,0.26752470696391634,0.24959779361066423,0.2622385658469317,0.21351413468168237,0.26752470696391634,0.255343599172604,0.28315329809239254,0.22960239025511378,0.1707653413008504,0.23580786026200873,0.21052631578947367,0.23718685359687428,0.1967363824408182,0.16249138129165708,0.2017926913353252,0.17972879797747643,0.1916800735463112,0.15513675017237416,0.25672259250746954,0.13698000459664444,0.20638933578487703,0.18800275798666974,0.14548379682831533,0.15559641461732934,0.16639852907377614,0.143415306826017,0.11767409790852677,0.12594805791772007,0.13100436681222707,0.1567455757297173,0.11399678234888531,0.15031027350034476,0.13996782348885314,0.1785796368650885,0.10756148011951276,0.1542174212824638,0.15881406573201562,0.10825097678694554,0.12410940013789934,0.09905768788784187,0.1801884624224316,0.20064353022293727,0.13514134681682372,0.09974718455527465,0.12181107791312341,0.13261319236957023,0.13743966904159963,0.08342909675936566,0.14594346127327051,0.11123879567915422,0.14985060905538958,0.1066421512296024,0.1516892668352103,0.15513675017237416,0.1144564467938405,0.1144564467938405,0.08319926453688807,0.16961618018846242,0.1300850379223167,0.10020684900022983,0.0930820501034245,0.12250057458055619,0.0900942312112158,0.0933118823259021,0.10526315789473684,0.11284762123649736,0.07400597563778442,0.14778211905309124,0.13330268903700299,0.11353711790393013,0.14226614571362906,0.12824638014249598,0.10296483566996092,0.08963456676626062,0.09193288899103655,0.10503332567225925,0.11652493679613882,0.11284762123649736,0.15858423350953804,0.09675936566306596,0.08296943231441048,0.09469087566076764,0.06458285451620317,0.12319007124798897,0.11928292346586991,0.10204550678005056,0.10962997012181108,0.05998621006665134,0.09606986899563319,0.10388416455987129
