,ente,ando,para,ment,esta,ento,ante,como,habí,cont,enci,entr,endo,pero,ella,aban,amen,aque,taba,todo,quel,ació,ombr,ones,enta,ados,estr,quie,cuan,espe,mien,comp,obre,esto,reci,pres,desp,pues,sent,rado,tado,tant,uell,uste,acer,cion,seño,eñor,raba,dijo,stab,anto,aron,sobr,pare,uert,asta,cien,iemp,orqu,cons,porq,hace,homb,toda,raci,casa,caba,mano,bien,much,stra,otro,inte,ello,segu,ontr,tras,fuer,mism,rada,adre,"nte,",amos,echo,nada,leva,onde,sper,ador,rand,part,anta,tien,medi,este,eran,ener,esen,endi
nh0001,0.24552639752860903,0.3425949732957335,0.23029995427102087,0.13323137850389635,0.2007987204594438,0.13132807309669783,0.2264933434566238,0.14560286365068675,0.16178095961187416,0.17320079205506528,0.0875520487311319,0.13703798931829342,0.14560286365068675,0.09802022847072375,0.08089047980593708,0.13037642039309857,0.06947064736274597,0.06566403654834892,0.14369955824348823,0.12371485146790377,0.05805081491955485,0.0827937852131356,0.18271731909105787,0.08660039602753264,0.05614750951235632,0.07708386899154004,0.0875520487311319,0.11134336632111339,0.0875520487311319,0.07613221628794078,0.05995412032675337,0.07613221628794078,0.06471238384474966,0.11039171361751413,0.08660039602753264,0.05805081491955485,0.04567932977276447,0.1398929474290912,0.0542442041051578,0.0827937852131356,0.10087518658152153,0.08564874332393338,0.04663098247636373,0.09583740969272034,0.060905773030352627,0.04282437166196669,0.03330784462597409,0.03330784462597409,0.053292551401558544,0.053292551401558544,0.07993882710233782,0.05995412032675337,0.09897188117432301,0.05614750951235632,0.07613221628794078,0.06851899465914671,0.07708386899154004,0.03996941355116891,0.05900246762315411,0.11895658794990747,0.03330784462597409,0.11895658794990747,0.05614750951235632,0.12466650417150303,0.05519585680875706,0.05900246762315411,0.08945535413833042,0.10753675550671635,0.060905773030352627,0.08564874332393338,0.10658510280311709,0.03996941355116891,0.09421361765632671,0.053292551401558544,0.04853428788356225,0.05805081491955485,0.0827937852131356,0.052340898697959284,0.06756734195554744,0.06566403654834892,0.035211150033172614,0.04490205419868553,0.07232560547354375,0.06566403654834892,0.060905773030352627,0.05709916221595559,0.051389245994360025,0.051389245994360025,0.050437593290760765,0.05614750951235632,0.04567932977276447,0.06661568925194818,0.07232560547354375,0.049485940587161506,0.05709916221595559,0.04567932977276447,0.03901776084756965,0.025694622997180012,0.04663098247636373,0.04567932977276447
nh0002,0.36168062153950564,0.26952717244118113,0.2233060067492315,0.2758825827238242,0.17708484105728192,0.17275160677366164,0.15715196335262865,0.23052806388859864,0.11728620794332212,0.10659756337705877,0.13461914507780323,0.10630868109148409,0.1158417965154487,0.17824037019958067,0.07626492339171685,0.08955350852815236,0.15888525706607676,0.0791537462474637,0.10544203423476003,0.13057479307975764,0.07366498282154468,0.11844173708562086,0.08146480453206117,0.1308636753653323,0.10515315194918534,0.06730957253890162,0.07742045253401558,0.10081991766556507,0.11064191537510436,0.0829092159599346,0.07770933481959028,0.08782021481470424,0.05228769368901799,0.10428650509246129,0.07077615996579784,0.0693317485379244,0.07106504225137251,0.06990951310907377,0.06037639768510917,0.05604316340148889,0.07655380567729153,0.07828709939073963,0.05113216454671925,0.0611531225376016,0.07510939424941811,0.10948638623280563,0.015888525706607676,0.016177407992182362,0.0540209874024661,0.02715493484402039,0.06124304454183322,0.09504227195407138,0.032354815984364724,0.04217681369390401,0.06528739653987882,0.03293258055551409,0.08406474510223334,0.05864310397166106,0.08406474510223334,0.07626492339171685,0.06788733711005097,0.07597604110614216,0.08146480453206117,0.05633204568706358,0.07799821710516495,0.05142104683229393,0.05142104683229393,0.041021284551605273,0.03611028569683563,0.05633204568706358,0.094464507382922,0.05922086854281043,0.05690981025821295,0.07597604110614216,0.043621225121777435,0.050265517689995196,0.04564340112080023,0.06702069025332692,0.0597986331139598,0.06124304454183322,0.041021284551605273,0.03857113498590299,0.07944262853303838,0.06268745596970665,0.04448787197850149,0.06153192682740791,0.033221462841088775,0.02542164113057228,0.040154637694881215,0.053732105116891415,0.05748757482936232,0.06875398396677504,0.03899910855258248,0.04217681369390401,0.05142104683229393,0.031488169127640665,0.06008751539953448,0.04564340112080023,0.034088109697812834,0.03264369826993941
nh0003,0.33681577587441786,0.3204654954921646,0.21909375712219414,0.23217398142799678,0.21745872908396882,0.19129828047236355,0.1765830281283356,0.1602327477460823,0.20274347673994086,0.14224743932560366,0.10627682248464641,0.10300676640819575,0.10954687856109707,0.17494800009011024,0.18148811224301156,0.0882915140641678,0.11445196267577307,0.12916721501980102,0.12589715894335038,0.10627682248464641,0.12099207482867438,0.0833864299494918,0.07357626172013983,0.06867117760546383,0.07521128975836515,0.0833864299494918,0.05722598133788653,0.0833864299494918,0.08992654210239312,0.07521128975836515,0.05722598133788653,0.08011637387304114,0.06376609349078785,0.08175140191126647,0.08011637387304114,0.050685869184985216,0.09646665425529444,0.07684631779659049,0.08502145798771713,0.06867117760546383,0.06703614956723851,0.04905084114675989,0.08992654210239312,0.10753149507868907,0.06049603741433719,0.0441457570320839,0.06376609349078785,0.06376609349078785,0.07030620564368917,0.04087570095563323,0.08502145798771713,0.035970616840957245,0.022890392535154614,0.04251072899385856,0.08502145798771713,0.03106553272628126,0.06540112152901317,0.04251072899385856,0.06049603741433719,0.06867117760546383,0.04741581310853456,0.06867117760546383,0.06867117760546383,0.039240672917407904,0.06213106545256252,0.050685869184985216,0.09156157014061846,0.07684631779659049,0.039240672917407904,0.04905084114675989,0.10464179444642109,0.034335588802731916,0.04905084114675989,0.02125536449692928,0.06376609349078785,0.06376609349078785,0.07521128975836515,0.02943050468805593,0.03270056076450659,0.037605644879182575,0.04578078507030923,0.07386310910771494,0.06376609349078785,0.04905084114675989,0.03270056076450659,0.035970616840957245,0.039240672917407904,0.03270056076450659,0.052320897223210545,0.05722598133788653,0.06213106545256252,0.0441457570320839,0.04741581310853456,0.04087570095563323,0.034335588802731916,0.035970616840957245,0.026160448611605273,0.050685869184985216,0.039240672917407904,0.019620336458703952
nh0004,0.3433149212782311,0.32151714849866087,0.224789531789318,0.26293563415356586,0.1771069038340081,0.16757037824294613,0.1416855230672065,0.13623607987231393,0.09264053431317347,0.11716302869018998,0.19345523341868578,0.16484565664549986,0.11716302869018998,0.13623607987231393,0.051769710351479294,0.18936815102251636,0.156671491853161,0.059943875143818125,0.13078663667742138,0.08446636952083464,0.04768262795530987,0.09808997750806603,0.08582873031955777,0.107626503099128,0.08855345191700405,0.10353942070295859,0.10217705990423545,0.07220512233232639,0.10898886389785115,0.05313207115020243,0.08037928712466522,0.07492984392977266,0.049044988754033014,0.051769710351479294,0.1008146991055123,0.08174164792338835,0.08719109111828091,0.08855345191700405,0.03678374156552476,0.051769710351479294,0.07084276153360325,0.08174164792338835,0.032696659169355345,0.0,0.0831040087221115,0.07901692632594208,0.016348329584677673,0.016348329584677673,0.05721915354637185,0.06403095753998754,0.07356748313104952,0.10217705990423545,0.0899158127157272,0.040870823961694176,0.07084276153360325,0.0694804007348801,0.09672761670934289,0.06675567913743383,0.0626685967412644,0.021797772779570228,0.09808997750806603,0.021797772779570228,0.0626685967412644,0.06130623594254127,0.0381461023642479,0.025884855175739647,0.014985968785954531,0.04223318476041732,0.046320267156586735,0.035421380766801625,0.03678374156552476,0.05585679274764871,0.05313207115020243,0.046320267156586735,0.04768262795530987,0.07492984392977266,0.046320267156586735,0.06811803993615696,0.08855345191700405,0.0626685967412644,0.05449443194892557,0.05197154183656244,0.05040734955275615,0.0381461023642479,0.0381461023642479,0.040870823961694176,0.049044988754033014,0.043595545559140456,0.03678374156552476,0.14985968785954532,0.07356748313104952,0.05449443194892557,0.040870823961694176,0.0381461023642479,0.0762922047284958,0.0381461023642479,0.06675567913743383,0.04223318476041732,0.03678374156552476,0.040870823961694176
nh0005,0.32472462547259134,0.24216751730159353,0.2201522884559941,0.19263325239899484,0.21648308364839422,0.17795643316859525,0.187129445187595,0.21648308364839422,0.18529484278379504,0.11374534903559697,0.11557995143939691,0.10273773461279725,0.12842216826599656,0.15961040913059574,0.1009031322089973,0.11924915624699681,0.11007614422799705,0.1009031322089973,0.10273773461279725,0.12291836105459672,0.0972339274013974,0.13759518028499632,0.08439171057479775,0.08806091538239764,0.07338409615199804,0.07888790336339789,0.08255710817099779,0.06421108413299828,0.07705330095959793,0.06971489134439814,0.08439171057479775,0.0898955177861976,0.0972339274013974,0.10824154182419711,0.08255710817099779,0.09906852980519736,0.06788028894059818,0.07338409615199804,0.08439171057479775,0.09906852980519736,0.06054187932539838,0.08439171057479775,0.06421108413299828,0.001885265255619981,0.09906852980519736,0.04953426490259868,0.09906852980519736,0.09906852980519736,0.10273773461279725,0.03852665047979897,0.05870727692159843,0.04953426490259868,0.04953426490259868,0.05687267451779848,0.0935647225937975,0.05320346971019858,0.06054187932539838,0.06421108413299828,0.0935647225937975,0.07888790336339789,0.07888790336339789,0.07705330095959793,0.06971489134439814,0.03852665047979897,0.07154949374819809,0.07154949374819809,0.04769966249879872,0.04586506009499877,0.07888790336339789,0.07154949374819809,0.11191074663179701,0.04403045769119882,0.04953426490259868,0.01834602403799951,0.07154949374819809,0.027519036056999263,0.05320346971019858,0.03852665047979897,0.029353638460799216,0.03302284326839912,0.06237648172919833,0.04236036175419556,0.05320346971019858,0.04953426490259868,0.07521869855579799,0.04769966249879872,0.06421108413299828,0.03302284326839912,0.03852665047979897,0.07705330095959793,0.05870727692159843,0.06971489134439814,0.09539932499759744,0.03485744567219907,0.04586506009499877,0.07154949374819809,0.05136886730639863,0.06054187932539838,0.06237648172919833,0.04036125288359892
nh0006,0.3346918046726565,0.19460188993226263,0.2250817040180387,0.22156480239275686,0.2303570564559615,0.17818968234761398,0.20866949643339006,0.18287888451465645,0.16353592557560626,0.1148854530925406,0.10140399686229348,0.09085329198644791,0.08850869090292668,0.18815423695257924,0.1084378001128572,0.0767856854853205,0.12074695580134369,0.0832333384650039,0.12485000769750584,0.09437019361172977,0.07971643683972204,0.10374859794581472,0.06975188223475678,0.07913028656884173,0.0767856854853205,0.05978732762979153,0.0515812238374672,0.07151033304739772,0.06740728115123555,0.06857958169299617,0.07326878386003864,0.07737183575620081,0.06564883033859463,0.10492089848757534,0.09026714171556761,0.07561338494355987,0.10081784659141317,0.08147488765236297,0.07971643683972204,0.06271807898419308,0.06916573196387647,0.06506268006771432,0.0574427265462703,0.3373086687695713,0.06623498060947493,0.060373477900671844,0.08733639036116607,0.08733639036116607,0.060373477900671844,0.06975188223475678,0.0896809914446873,0.0574427265462703,0.04747817194130504,0.04220281950338226,0.08792254063204637,0.0509950735665869,0.05509812546274906,0.0515812238374672,0.06095962817155215,0.054511975191868754,0.05392582492098844,0.054511975191868754,0.06271807898419308,0.04513357085778381,0.06682113088035524,0.05920117735891122,0.03399671571105793,0.0896809914446873,0.029893663814895766,0.05920117735891122,0.04923662275394597,0.03751361733633979,0.052167374108347514,0.04513357085778381,0.052753524379227826,0.04747817194130504,0.05920117735891122,0.03399671571105793,0.04220281950338226,0.02696291246049422,0.058615027088030916,0.04236735312115284,0.05568427573362937,0.054511975191868754,0.04747817194130504,0.04220281950338226,0.04865047248306566,0.03809976760722009,0.04161666923250195,0.04865047248306566,0.040444368690741334,0.046305871399544424,0.04689202167042473,0.04220281950338226,0.032824415169297315,0.06154577844243246,0.038685917878100405,0.10374859794581472,0.03692746706545948,0.03341056544017762
nh0007,0.30513884269362496,0.28081618131949543,0.21282328702363335,0.21171771150662747,0.20342589512908332,0.15588614789783015,0.1641779642753743,0.16638911530938608,0.21392886254063925,0.10171294756454166,0.07960143722442391,0.08623489032645923,0.12327167014615646,0.19126456444201856,0.15699172341483603,0.10889918842507992,0.13653857635022712,0.1464887560032801,0.1199549435951388,0.1149798537686123,0.13819693962573595,0.08015422498292685,0.12216609462915057,0.08291816377544156,0.07517913515640036,0.1542277846223213,0.04864532274825905,0.10281852308154754,0.07186240860538269,0.08568210256795629,0.05914829015981499,0.08789325360196806,0.06578174326185031,0.08512931480945334,0.07683749843190918,0.06744010653735914,0.07130962084687975,0.08734046584346512,0.05970107791831793,0.0746263473978974,0.05748992688430615,0.0630178044693356,0.10281852308154754,0.19881857967572494,0.05251483705777966,0.05970107791831793,0.0746263473978974,0.0746263473978974,0.053067624816282605,0.07407355963939447,0.08678767808496217,0.056384351367300266,0.04477580843873845,0.03095611447616485,0.07407355963939447,0.06578174326185031,0.04864532274825905,0.088446041360471,0.07130962084687975,0.06909846981286798,0.04367023292173256,0.06909846981286798,0.05472598809179143,0.07683749843190918,0.0707568330883768,0.03814235533670312,0.04698695947275022,0.09784343325502105,0.029850538959158963,0.05527877585029438,0.0707568330883768,0.033167265510176624,0.05583156360879732,0.046434171714247276,0.06412337998634147,0.0707568330883768,0.043117445163229615,0.029850538959158963,0.060253865676820874,0.03648399206119429,0.04809253498975611,0.028302086839175726,0.05859550240131204,0.0668873187788562,0.03703677981969723,0.053067624816282605,0.046434171714247276,0.033167265510176624,0.05251483705777966,0.03703677981969723,0.04477580843873845,0.053620412574785545,0.04201186964622373,0.05748992688430615,0.029850538959158963,0.04201186964622373,0.049198110506762,0.03206168999317074,0.033167265510176624,0.04477580843873845
nh0008,0.27396600337316335,0.29744880366229165,0.222730802742338,0.21276840261967753,0.16651440205018242,0.1608216019800907,0.155128801909999,0.2348280028912829,0.15157080186619168,0.0989124012178434,0.13093440161210923,0.1608216019800907,0.1359156016734395,0.10247040126165072,0.1473012018136229,0.1779000021903658,0.125953201550779,0.164379602023898,0.1394736017172468,0.11243280138431119,0.1572636019362834,0.08752680107765998,0.08966160110394437,0.1359156016734395,0.11670240143687997,0.07969920098128389,0.03700320045559609,0.09820080120908194,0.0754296009287151,0.08325720102509121,0.08183400100756828,0.09535440117403608,0.12524160154201755,0.04767720058701804,0.061909200762247305,0.06689040082357754,0.08254560101632974,0.04767720058701804,0.08254560101632974,0.06262080077100877,0.06831360084110047,0.04696560057825658,0.11456760141059559,0.0021937528855922295,0.09250800113899023,0.08041080099004536,0.05550480068339413,0.05550480068339413,0.07258320089366925,0.044119200543210724,0.06760200083233901,0.04696560057825658,0.08254560101632974,0.1067400013142195,0.07969920098128389,0.06475560079729316,0.048388800595779505,0.05763960070967852,0.061909200762247305,0.024906000306651216,0.04767720058701804,0.024194400297889752,0.06119760075348584,0.0426960005256878,0.059774400735962914,0.04554240056073365,0.09677760119155901,0.05194680063958682,0.07400640091119218,0.040561200499403406,0.06475560079729316,0.03984960049064194,0.04483080055197219,0.06689040082357754,0.0754296009287151,0.06831360084110047,0.048388800595779505,0.06475560079729316,0.034156800420550235,0.03984960049064194,0.061909200762247305,0.042148082597608764,0.06546720080605462,0.020636400254082435,0.06902520084986194,0.056216400692155596,0.061909200762247305,0.029175600359219993,0.06333240077977023,0.03984960049064194,0.054081600665871206,0.04483080055197219,0.06475560079729316,0.0426960005256878,0.034156800420550235,0.022771200280366825,0.06119760075348584,0.034156800420550235,0.05906280072720145,0.050523600622063895
nh0009,0.2822372553986202,0.26678004262831034,0.2533265426245222,0.26477632986178873,0.20724114899452437,0.21182106388943098,0.12365770216247862,0.12680639365272692,0.27622611709905526,0.07041619150918922,0.09302952130279063,0.1019031064116722,0.14913347876539668,0.12795137237645357,0.11306664896800708,0.1167878298201187,0.15027845748912333,0.19407389367166783,0.1222264787578203,0.14569854259421672,0.17375052132551974,0.07900353193713912,0.07041619150918922,0.059538893633786005,0.07814479789434413,0.09188454257906398,0.02547577660291805,0.09159829789813231,0.07699981917061748,0.07843104257527579,0.07728606385154914,0.06383256384776095,0.05925264895285434,0.08415593619390907,0.0689849681045309,0.07127492555198421,0.05009281916304111,0.07356488299943752,0.045512904268134494,0.05324151065328941,0.10075812768794555,0.03120067022155132,0.12108150003409365,0.03706282132659433,0.09360201066465396,0.06068387235751266,0.009732319151676558,0.009732319151676558,0.05438648937701606,0.034635606392731284,0.0807210000227291,0.046657882991861147,0.05639020214353771,0.04637163831092948,0.03749805320204792,0.0541002446960844,0.06927121278546257,0.05438648937701606,0.05810767022912769,0.10591053194471549,0.03978801064950122,0.10591053194471549,0.08730462768415737,0.05009281916304111,0.0838696915129774,0.0423642127778862,0.025762021283849714,0.0807210000227291,0.027765734050371357,0.045512904268134494,0.041219234054159545,0.03434936171179962,0.0423642127778862,0.03034193617875633,0.09818192555956058,0.09302952130279063,0.04265045745881786,0.038356787244842906,0.09102580853626899,0.07814479789434413,0.030914425540619656,0.01839108134486468,0.05667644682446937,0.02633451064571304,0.05266902129142608,0.050379063843972775,0.05352775533422107,0.05839391491005935,0.06698125533800925,0.032631893626209635,0.03434936171179962,0.04980657448210945,0.024903287241054724,0.02719324468850803,0.05181028724863109,0.03492185107366295,0.06783998938080425,0.06383256384776095,0.03205940426434631,0.032631893626209635
nh0010,0.33443412379413756,0.28151733205455887,0.149678925206237,0.21831956363414767,0.19019806859540012,0.13425746018498833,0.16540277189456895,0.1245812468383225,0.14756225353665384,0.1427241468633209,0.10734549181457399,0.12669791850790565,0.11792885016248975,0.08859782845540896,0.11127645348665699,0.17689327524373463,0.13667651352165477,0.15693608521623637,0.13032649851290534,0.1288145901774888,0.15270274187707006,0.07650256177207668,0.11913837683082297,0.10190262180707448,0.10069309513874125,0.12609315517373904,0.0940406984629085,0.05896442508124487,0.07892161510874314,0.06924540176207732,0.055638226743328495,0.0861787751187425,0.08194543177957621,0.10462405681082423,0.05654537174457842,0.06108109675082802,0.09313355346165857,0.06712873009249416,0.07166445509874377,0.08829544678832565,0.07408350843541023,0.09101688179207541,0.10795025514874061,0.09850203998282432,0.05503346340916188,0.059871570082494795,0.11369550682332345,0.11369550682332345,0.09948356847040801,0.03295960171208047,0.0641049134216611,0.07499065343666014,0.06501205842291101,0.08194543177957621,0.06803587509374408,0.051404883404162195,0.05926680674832818,0.05503346340916188,0.04596201339666267,0.02963340337416409,0.03658818171708015,0.02933102170708078,0.03991438005499653,0.07650256177207668,0.04898583006749574,0.03054054837541401,0.051404883404162195,0.04535725006249606,0.055638226743328495,0.06924540176207732,0.07529303510374345,0.05775489841291164,0.09343593512874188,0.05352155507374535,0.07075731009749385,0.052009646738328814,0.04565963172957936,0.08738830178707574,0.05442870007499527,0.03598341838291354,0.047776303399162515,0.012142421778862076,0.04082152505624645,0.09434308012999179,0.04959059340166235,0.04989297506874566,0.03477389171458031,0.20682906028498202,0.027214350037497635,0.029028640039997475,0.052009646738328814,0.05291679173957873,0.04233343339166298,0.03084293004249732,0.04203105172457968,0.04263581505874629,0.04445010506124614,0.03205245671083055,0.03386674671333039,0.04414772339416283
