,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr,el a,ones,enta,n qu,os e,ue n,ntra,o ha,ar s,mbre,o po,a pa,ados,a po,estr,uest,a lo,de m,el s,s pa,de u,as c,de c,el d,se a,quie,a ma,ue a,cuan,as p,n un,en s,espe,e le,mien,comp,r lo,obre,on l,n lo,esto,reci,os s,y de,to d,a ve,o un,pres,desp,r el,ione,pues,ue h,s se,a re,e re,e di,e pa,la s,sent,se d,se e,os m,on e,ra d,no s,rado,iera,a no,o lo,se l,os l,tado,tant,a pr,de p,s la,ón d,uell,la v,lo q,uste,acer,la d,la e,n es,or l,cion,n co,ra e,seño,eñor,raba,dijo,te d,l co,sted,uand,stab,os q,anto,ue t,os y,l de,aron,sobr,ue p,rque,pare,uert,asta,de t,or e,a mi,o pa,no d,el e,ar a,as a,n en,ntos,o no,e pr,o me,s es,s ca,cien,es e,iemp,orqu,cons,a ha,e me,do c,la a,er l,ores,ntre,l ca,do p,s po,hace,as e,se h,es q,homb,a mu,e po,a in,a vi,toda,mpre,el t,e mi,ue d,able,su c,o le,raci,eron,casa,caba,mano,bien,much,no e,erta,stra,as m,otro,a me,r qu,inte,ía e,nter,ello,segu,iero,ue m,ontr,tras,os h,e ca,arec,llos,fuer,mism,a si,s pr,y la,rada,as y,adre,ar e,ía d,no p,stro,an a,o su,ue c
nh0001,0.24387531315132435,0.21729174821065866,0.20457786932599248,0.18569968552754873,0.19725775724088163,0.21883282443910307,0.18184699495643775,0.17298580664288252,0.09939941673466302,0.1386968605599949,0.1386968605599949,0.13792632244577271,0.12097448393288444,0.09323511182088545,0.05393766799555357,0.09824360956332971,0.087456075964219,0.1017110310773296,0.1001699548488852,0.08129177105044146,0.09824360956332971,0.053167129881331376,0.09824360956332971,0.10941641221955153,0.07936542576488596,0.07782434953644159,0.07397165896533062,0.05355239893844247,0.0870708069071079,0.07936542576488596,0.06511047065177539,0.08514446162155243,0.09169403559244108,0.05239659176710918,0.1013257620202185,0.06934843027999744,0.0747421970795528,0.062028318194886606,0.05894616573799783,0.08552973067866351,0.07666854236510828,0.06048724196644222,0.0624135872519977,0.08013596387910817,0.07243058273688623,0.06857789216577526,0.0624135872519977,0.07011896839421965,0.0639546634804421,0.08052123293621925,0.06549573970888647,0.06819262310866415,0.1001699548488852,0.06588100876599758,0.05201132270999809,0.07011896839421965,0.05470820610977577,0.03544475325422092,0.055478744223997956,0.05124078459577589,0.06549573970888647,0.026968833997776786,0.050470246481553696,0.05894616573799783,0.0639546634804421,0.05663455139533125,0.03968271288244298,0.05509347516688686,0.051626053652886986,0.03274786985444324,0.05278186082422028,0.028124641169110075,0.049314439310220406,0.04969970836733151,0.026583564940665688,0.0500849774244426,0.051626053652886986,0.058175627623775636,0.0500849774244426,0.05470820610977577,0.049314439310220406,0.04584701779622054,0.023501412483776914,0.05856089668088674,0.050470246481553696,0.05355239893844247,0.06164304913777551,0.04006798193955408,0.04199432722510957,0.0624135872519977,0.050470246481553696,0.04700282496755383,0.030821524568887756,0.04815863213888712,0.03351840796866543,0.050470246481553696,0.03467421513999872,0.05509347516688686,0.04199432722510957,0.07397165896533062,0.04700282496755383,0.03505948419710982,0.02273087436955472,0.03929744382533189,0.04083852005377628,0.05124078459577589,0.04700282496755383,0.04623228685333163,0.04045325099666518,0.06819262310866415,0.04584701779622054,0.04199432722510957,0.03120679362599885,0.04584701779622054,0.03544475325422092,0.04160905816799847,0.03544475325422092,0.0381416366539986,0.04507647968199834,0.04083852005377628,0.04392067251066505,0.03660056042555421,0.053167129881331376,0.03505948419710982,0.04122378911088737,0.04507647968199834,0.03891217476822079,0.04353540345355395,0.03544475325422092,0.04392067251066505,0.0250424887122213,0.02928044834044337,0.030821524568887756,0.05663455139533125,0.024271950597999106,0.030821524568887756,0.0500849774244426,0.02619829588355459,0.04006798193955408,0.04584701779622054,0.04469121062488724,0.03505948419710982,0.03583002231133201,0.03159206268310995,0.03120679362599885,0.02619829588355459,0.03544475325422092,0.023501412483776914,0.018492914741332654,0.04854390119599821,0.018492914741332654,0.05663455139533125,0.04392067251066505,0.030821524568887756,0.01772237662711046,0.019648721912665944,0.03274786985444324,0.04199432722510957,0.02928044834044337,0.021960336255332526,0.03274786985444324,0.0381416366539986,0.0250424887122213,0.03544475325422092,0.03351840796866543,0.04546174873910944,0.03351840796866543,0.03660056042555421,0.03197733174022105,0.03544475325422092,0.03891217476822079,0.03159206268310995,0.04083852005377628,0.03467421513999872,0.026968833997776786,0.04083852005377628,0.026583564940665688,0.02234560531244362,0.01887818379844375,0.03852690571110969,0.03390367702577653,0.038799015994633895,0.024657219655110203,0.030821524568887756,0.018492914741332654,0.0250424887122213,0.04045325099666518,0.01733710756999936,0.02889517928333227,0.03544475325422092,0.013484416998888393,0.013484416998888393,0.02157506719822143,0.02157506719822143,0.04199432722510957,0.02157506719822143,0.04151716305438107,0.02928044834044337,0.03236260079733214,0.03467421513999872,0.024271950597999106,0.03428894608288763,0.03313313891155434,0.03274786985444324,0.04006798193955408,0.02273087436955472,0.03698582948266531,0.0500849774244426,0.030821524568887756,0.027739372111998978,0.03120679362599885,0.03313313891155434,0.03929744382533189,0.018107645684221556,0.02928044834044337,0.03159206268310995,0.0254277577693324,0.015410762284443878,0.026968833997776786,0.02928044834044337,0.015410762284443878,0.0377563675968875,0.024271950597999106,0.025813026826443493,0.027739372111998978,0.03467421513999872,0.01618130039866607,0.028124641169110075,0.02388668154088801,0.04815863213888712,0.013484416998888393,0.0254277577693324,0.027739372111998978,0.0254277577693324,0.02041926002688814,0.0250424887122213,0.0250424887122213,0.024271950597999106,0.03390367702577653,0.019648721912665944,0.02234560531244362,0.02273087436955472,0.026968833997776786,0.03390367702577653,0.03159206268310995,0.050470246481553696,0.03159206268310995,0.03467421513999872,0.01117280265622181,0.0127138788846662,0.02234560531244362,0.012328609827555102,0.02928044834044337,0.01117280265622181,0.03544475325422092,0.011943340770444006,0.02619829588355459,0.0377563675968875,0.02388668154088801,0.03660056042555421,0.03621529136844311,0.04353540345355395,0.024657219655110203,0.03467421513999872,0.04315013439644286,0.027739372111998978,0.01772237662711046,0.01618130039866607,0.026968833997776786,0.0381416366539986,0.018492914741332654,0.02273087436955472,0.02157506719822143,0.02388668154088801,0.03852690571110969,0.019648721912665944,0.023501412483776914,0.03467421513999872,0.02273087436955472,0.03351840796866543,0.02118979814111033,0.025813026826443493,0.03852690571110969,0.0254277577693324,0.04700282496755383,0.027354103054887884,0.026583564940665688,0.018107645684221556,0.015410762284443878,0.02234560531244362,0.014254955113110587,0.03159206268310995,0.018178240883518465,0.02234560531244362,0.02928044834044337,0.0254277577693324,0.02619829588355459,0.02157506719822143,0.01733710756999936,0.03120679362599885
nh0002,0.22977545453540166,0.2171520809703436,0.1979164641093028,0.1680110910206534,0.1728199952359136,0.12443039656985778,0.11015396218080406,0.12773651821784918,0.1881483774220555,0.14020961352618033,0.13419848325710507,0.1275862399611223,0.10354171888482128,0.11616509244987931,0.14351573517417174,0.09151945834667076,0.09437474522448151,0.10399255365500192,0.08325415422669229,0.09212057137357829,0.08460665853723422,0.08986639752267507,0.08175137165942348,0.08024858909215467,0.05740629406966869,0.0670241025001891,0.045834868301698826,0.11826898804405565,0.05905935489366439,0.07303523276926435,0.0782949717547052,0.08836361495540626,0.08175137165942348,0.07273467625581059,0.06912799809436544,0.06492020690601276,0.07498885010671381,0.06161408525802137,0.11992204886805134,0.06522076341946652,0.06837660681073103,0.08265304119978477,0.07033022414818049,0.0629665895685633,0.06597215470310093,0.056805181042761166,0.05620406801585364,0.06672354598673534,0.06251575479838266,0.04974210297659774,0.06101297223111384,0.07619107616052886,0.07288495451253747,0.056654902786034286,0.07123189368854178,0.055452676732219236,0.06116325048784073,0.07002966763472673,0.05530239847549235,0.0371187294115397,0.05845824186675686,0.10264004934445999,0.06341742433874395,0.06026158094747944,0.04974210297659774,0.05905935489366439,0.09272168440048582,0.05425045067840418,0.04884043343623645,0.03967345977589669,0.04658625958533323,0.08265304119978477,0.06086269397438696,0.05394989416495042,0.0411762423431655,0.05034321600350527,0.04463264224788377,0.054851563705311704,0.06792577204055039,0.04688681609878699,0.05530239847549235,0.04959182471987086,0.03832095546535475,0.06086269397438696,0.04192763362679991,0.04297958142388808,0.03741928592499347,0.03681817289808594,0.04553431178824506,0.05064377251695903,0.04162707711334614,0.040124294546077334,0.03726900766826659,0.033061216479913905,0.06161408525802137,0.04944154646314398,0.06161408525802137,0.054851563705311704,0.054400728935131065,0.042378468396980555,0.02689980795411177,0.06807605029727727,0.054701285448584824,0.03456399904718272,0.043580694450795605,0.05515212021876547,0.040274572802804214,0.05379961590822354,0.03606678161445153,0.04207791188352679,0.04808904215260205,0.04553431178824506,0.03501483381736337,0.047337650868967636,0.040274572802804214,0.04823932040932893,0.04343041619406872,0.07063078066163425,0.02043784291485587,0.03907234674898916,0.03696845115481282,0.04884043343623645,0.04688681609878699,0.034263442533728955,0.027951755751199937,0.0524471115976816,0.03456399904718272,0.03050648611555692,0.05755657232639557,0.03606678161445153,0.04343041619406872,0.03351205125009455,0.04312985968061496,0.02058812117158275,0.04042485105953109,0.04568459004497194,0.04823932040932893,0.027200364467565533,0.035315390330817126,0.037719842438447226,0.05425045067840418,0.03681817289808594,0.032760659966460146,0.03246010345300638,0.04192763362679991,0.041326520599892384,0.05139516380059343,0.03606678161445153,0.03696845115481282,0.03155843391264509,0.05425045067840418,0.036367338127905297,0.030807042629010684,0.026148416670477362,0.03997401628935045,0.03832095546535475,0.040124294546077334,0.043881250964249364,0.02915398180501499,0.03140815565591821,0.02164006896867092,0.024345077589754786,0.04042485105953109,0.029905373088649396,0.04433208573443001,0.042679024910434314,0.02915398180501499,0.061764363514748254,0.03741928592499347,0.03696845115481282,0.020137286401402107,0.030656764372283804,0.03982373803262357,0.04072540757298486,0.050944329030412794,0.047337650868967636,0.02930426006174187,0.03336177299336767,0.026599251440658007,0.029755094831922516,0.03741928592499347,0.031812212472890566,0.03907234674898916,0.029454538318468754,0.026749529697384887,0.029905373088649396,0.029755094831922516,0.056955459299488045,0.027350642724292412,0.03486455556063648,0.008265304119978476,0.008415582376705357,0.02810203400792682,0.01412615613232685,0.031858990426098854,0.023443408049393495,0.03393892332503632,0.036517616384632176,0.031858990426098854,0.03050648611555692,0.04944154646314398,0.026599251440658007,0.03125787739919133,0.02479591235993543,0.016831164753410715,0.021940625482124682,0.029755094831922516,0.03967345977589669,0.033962886020275196,0.017131721266864477,0.043730972707522485,0.03020592960210316,0.03020592960210316,0.04643598132860635,0.0323098251962795,0.037719842438447226,0.01923561686104082,0.02389424281957414,0.03847123372208164,0.02629869492720424,0.030656764372283804,0.046285703071879465,0.041326520599892384,0.09106862357649012,0.02284229502248597,0.026148416670477362,0.03050648611555692,0.026148416670477362,0.043730972707522485,0.03967345977589669,0.035315390330817126,0.026599251440658007,0.05034321600350527,0.026448973183931124,0.023743964562847258,0.029905373088649396,0.035315390330817126,0.0258478601570236,0.021339512455217157,0.027951755751199937,0.034113164277002075,0.042378468396980555,0.0282523122646537,0.02284229502248597,0.021189234198490278,0.02930426006174187,0.028402590521380583,0.031107599142464446,0.03787012069517411,0.029454538318468754,0.04057512931625797,0.04042485105953109,0.019836729887948344,0.05845824186675686,0.021038955941763395,0.03907234674898916,0.015478660442868783,0.023443408049393495,0.026749529697384887,0.012172538794877393,0.026749529697384887,0.021339512455217157,0.018784782090860173,0.02930426006174187,0.04914098994969021,0.03832095546535475,0.024194799333027903,0.030807042629010684,0.0323098251962795,0.029604816575195633,0.030957320885737567,0.029604816575195633,0.0395231815191698,0.02464563410320855,0.03381260776354831,0.02269201676575909,0.026148416670477362,0.015478660442868783,0.04192763362679991,0.023743964562847258,0.03486455556063648,0.022391460252305328,0.027500920981019295,0.026448973183931124,0.02058812117158275,0.031107599142464446,0.031858990426098854,0.03606678161445153,0.03787012069517411,0.021940625482124682,0.021339512455217157,0.02148979071194404,0.02006493030241613,0.023593686306120378,0.026599251440658007,0.025697581900296716,0.02284229502248597,0.021339512455217157,0.019836729887948344,0.023443408049393495
nh0003,0.20247380903997989,0.20720082403702222,0.1875049282160125,0.16938470406068357,0.15047664407251424,0.16150634573227968,0.1473253007411527,0.12999291241866412,0.16229418156512007,0.15441582323671618,0.12841724075298336,0.1181753749260583,0.1260537332544622,0.10557000160061208,0.1118726882633352,0.06854171745711382,0.14811313657399308,0.0976916432722082,0.10872134493197363,0.10478216576777169,0.10793350909913325,0.09217679244232548,0.12762940492014296,0.07248089662131575,0.06223903079439071,0.10399432993493131,0.06223903079439071,0.06696604579143303,0.09296462827516587,0.06145119496155032,0.07720791161835809,0.07405656828699654,0.08508626994676198,0.06696604579143303,0.09375246410800625,0.06145119496155032,0.08193492661540042,0.07957141911687926,0.07720791161835809,0.07090522495563498,0.08587410577960236,0.08902544911096393,0.05436067246598682,0.0764200757855177,0.10320649410209091,0.06539037412575226,0.08272276244824081,0.07720791161835809,0.08508626994676198,0.05436067246598682,0.0976916432722082,0.06066335912870993,0.06066335912870993,0.07326873245415615,0.07090522495563498,0.06854171745711382,0.06145119496155032,0.05120932913462527,0.049633657468944485,0.04333097080622138,0.05908768746302915,0.044118806639061765,0.05278500080030604,0.05278500080030604,0.0693295532899542,0.049633657468944485,0.08429843411392159,0.05042149330178487,0.055148508298827205,0.08744977744528315,0.04254313497338099,0.055148508298827205,0.055148508298827205,0.05278500080030604,0.06223903079439071,0.03939179164201943,0.046482314137582935,0.06066335912870993,0.05120932913462527,0.04805798580326371,0.04490664247190215,0.04333097080622138,0.05829985163018876,0.057512015797348374,0.05120932913462527,0.03702828414349827,0.04569447830474254,0.04096746330770021,0.04490664247190215,0.04569447830474254,0.04333097080622138,0.044118806639061765,0.0559363441316676,0.033089104979296326,0.04017962747485982,0.03939179164201943,0.04727014997042332,0.04490664247190215,0.06617820995859265,0.03545261247781749,0.04490664247190215,0.033089104979296326,0.036240448310657876,0.04254313497338099,0.028362089982253993,0.046482314137582935,0.04569447830474254,0.0346647766449771,0.04017962747485982,0.025998582483732827,0.03702828414349827,0.04569447830474254,0.04017962747485982,0.04096746330770021,0.027574254149413602,0.03545261247781749,0.036240448310657876,0.08587410577960236,0.03072559748077516,0.02993776164793477,0.03545261247781749,0.049633657468944485,0.0488458216361041,0.03702828414349827,0.027574254149413602,0.04017962747485982,0.038603955809179046,0.04017962747485982,0.04333097080622138,0.028362089982253993,0.055148508298827205,0.02914992581509438,0.036240448310657876,0.02284723915237127,0.027574254149413602,0.038603955809179046,0.02914992581509438,0.03072559748077516,0.0346647766449771,0.026786418316573215,0.03939179164201943,0.038603955809179046,0.02914992581509438,0.049633657468944485,0.03230126914645594,0.05120932913462527,0.0417552991405406,0.02442291081805205,0.046482314137582935,0.038603955809179046,0.028362089982253993,0.03702828414349827,0.03781611997633866,0.02993776164793477,0.025210746650892436,0.03939179164201943,0.0488458216361041,0.055148508298827205,0.06460253829291188,0.04096746330770021,0.027574254149413602,0.02914992581509438,0.02442291081805205,0.02914992581509438,0.036240448310657876,0.03387694081213671,0.033089104979296326,0.026786418316573215,0.03230126914645594,0.027574254149413602,0.022059403319530883,0.03151343331361555,0.03230126914645594,0.02363507498521166,0.04017962747485982,0.03151343331361555,0.03230126914645594,0.021271567486690495,0.04333097080622138,0.027574254149413602,0.03702828414349827,0.05181389126136562,0.02914992581509438,0.02993776164793477,0.02363507498521166,0.03545261247781749,0.02914992581509438,0.021271567486690495,0.03230126914645594,0.02914992581509438,0.03072559748077516,0.03072559748077516,0.03387694081213671,0.019695895821009717,0.03151343331361555,0.05908768746302915,0.0550936125947564,0.04017962747485982,0.04096746330770021,0.028362089982253993,0.01733238832248855,0.038603955809179046,0.03387694081213671,0.02442291081805205,0.011029701659765441,0.020483731653850104,0.03072559748077516,0.03545261247781749,0.04096746330770021,0.014968880823967384,0.03151343331361555,0.027574254149413602,0.03702828414349827,0.051997164967465655,0.033089104979296326,0.019695895821009717,0.018120224155328938,0.02914992581509438,0.03072559748077516,0.026786418316573215,0.02284723915237127,0.036240448310657876,0.027574254149413602,0.07326873245415615,0.02442291081805205,0.033089104979296326,0.020483731653850104,0.021271567486690495,0.02914992581509438,0.033089104979296326,0.02284723915237127,0.025998582483732827,0.051997164967465655,0.03781611997633866,0.02284723915237127,0.022059403319530883,0.02914992581509438,0.028362089982253993,0.026786418316573215,0.027574254149413602,0.021271567486690495,0.033089104979296326,0.02442291081805205,0.036240448310657876,0.03545261247781749,0.01890805998816933,0.057512015797348374,0.03072559748077516,0.026786418316573215,0.03072559748077516,0.02993776164793477,0.033089104979296326,0.021271567486690495,0.07484440411983692,0.026786418316573215,0.021271567486690495,0.025998582483732827,0.014968880823967384,0.02442291081805205,0.04490664247190215,0.044118806639061765,0.03702828414349827,0.01890805998816933,0.02363507498521166,0.05042149330178487,0.02914992581509438,0.025998582483732827,0.016544552489648163,0.02914992581509438,0.02363507498521166,0.03939179164201943,0.02993776164793477,0.010241865826925052,0.028362089982253993,0.019695895821009717,0.03072559748077516,0.03072559748077516,0.021271567486690495,0.04333097080622138,0.036240448310657876,0.014181044991126997,0.020483731653850104,0.020483731653850104,0.0346647766449771,0.02993776164793477,0.015756716656807775,0.018120224155328938,0.03072559748077516,0.025210746650892436,0.014968880823967384,0.022059403319530883,0.02914992581509438,0.035590829465664144,0.027574254149413602,0.025210746650892436,0.025210746650892436,0.011029701659765441,0.019695895821009717,0.022059403319530883,0.019695895821009717
nh0004,0.2459959793200645,0.20718912696743402,0.24139177649856597,0.14075705768581231,0.1854835993803695,0.1966652348040088,0.18679908590079766,0.15720063919116423,0.1657513015739472,0.155227409410522,0.11510507053746334,0.0999769755525396,0.09931923229232552,0.10852763793532258,0.1269444492213167,0.11115861097617888,0.10260794859339589,0.08813759686868622,0.062485609720337246,0.0855066238278299,0.07827144796547507,0.08090242100633138,0.06906304232247801,0.12891767900195894,0.05985463667948094,0.06314335298055132,0.055908177118196484,0.08813759686868622,0.06774755580204986,0.07235175862354838,0.08419113730740176,0.06774755580204986,0.06840529906226393,0.07432498840419062,0.05853915015905278,0.06840529906226393,0.06840529906226393,0.055908177118196484,0.06577432602140762,0.08090242100633138,0.05196171755691202,0.06117012319990909,0.07564047492461877,0.0552504338579824,0.051303974296697946,0.06511658276119354,0.05064623103648387,0.06774755580204986,0.0749827316644047,0.05656592037841056,0.044726541694557184,0.059196893419266865,0.07564047492461877,0.061827866460123164,0.07037852884290616,0.05656592037841056,0.051303974296697946,0.09339954295039883,0.07958693448590322,0.05327720407734018,0.049330744516055715,0.08484888056761583,0.06840529906226393,0.05656592037841056,0.0414378253934868,0.05656592037841056,0.06577432602140762,0.06314335298055132,0.044726541694557184,0.0249942438881349,0.09142631316975659,0.07564047492461877,0.05788140689883871,0.07103627210312023,0.028940703449419354,0.03486039279134604,0.046699771475199416,0.06314335298055132,0.04078008213327273,0.07827144796547507,0.0664320692816217,0.049330744516055715,0.023021014107492667,0.03814910909241642,0.04735751473541349,0.0552504338579824,0.046042028214985334,0.03683362257198827,0.04078008213327273,0.040122338873058654,0.04275331191391495,0.044726541694557184,0.03749136583220235,0.04735751473541349,0.04735751473541349,0.062485609720337246,0.046699771475199416,0.03354490627091789,0.02828296018920528,0.0414378253934868,0.05064623103648387,0.05196171755691202,0.04275331191391495,0.03749136583220235,0.08484888056761583,0.028940703449419354,0.0414378253934868,0.03749136583220235,0.048015257995627565,0.043411055174129035,0.05064623103648387,0.030256189969847507,0.0499884877762698,0.035518136051560116,0.049330744516055715,0.03946459561284457,0.06774755580204986,0.03157167649027566,0.040122338873058654,0.04538428495477126,0.03288716301070381,0.0388068523526305,0.048015257995627565,0.0249942438881349,0.03486039279134604,0.03486039279134604,0.026967473668777126,0.029598446709633432,0.052619460817126096,0.04867300125584164,0.03486039279134604,0.03157167649027566,0.025651987148348973,0.0249942438881349,0.0388068523526305,0.03617587931177419,0.07432498840419062,0.023678757367706745,0.03288716301070381,0.04538428495477126,0.0249942438881349,0.04867300125584164,0.034202649531131966,0.0388068523526305,0.03946459561284457,0.0276252169289912,0.026967473668777126,0.03946459561284457,0.04209556865370088,0.03814910909241642,0.04406879843434311,0.04275331191391495,0.026967473668777126,0.030256189969847507,0.03946459561284457,0.0388068523526305,0.02433650062792082,0.02828296018920528,0.026309730408563048,0.017759068025780058,0.030913933230061582,0.028940703449419354,0.04275331191391495,0.04538428495477126,0.026309730408563048,0.030256189969847507,0.0249942438881349,0.03617587931177419,0.026967473668777126,0.04078008213327273,0.032229419750489735,0.034202649531131966,0.034202649531131966,0.03946459561284457,0.0249942438881349,0.03288716301070381,0.040122338873058654,0.03354490627091789,0.01578583824513783,0.026309730408563048,0.029598446709633432,0.0,0.040122338873058654,0.020390041066636364,0.026309730408563048,0.03486039279134604,0.0388068523526305,0.03814910909241642,0.03683362257198827,0.03814910909241642,0.007892919122568915,0.007892919122568915,0.0276252169289912,0.030913933230061582,0.028940703449419354,0.017759068025780058,0.0,0.030913933230061582,0.035518136051560116,0.028940703449419354,0.049330744516055715,0.02433650062792082,0.04406879843434311,0.02104778432685044,0.043411055174129035,0.019732297806422286,0.021705527587064517,0.011181635423639296,0.034202649531131966,0.03354490627091789,0.046699771475199416,0.02828296018920528,0.026309730408563048,0.014470351724709677,0.021705527587064517,0.03617587931177419,0.0276252169289912,0.026309730408563048,0.0388068523526305,0.040122338873058654,0.035518136051560116,0.02433650062792082,0.028940703449419354,0.017101324765565983,0.06314335298055132,0.044726541694557184,0.032229419750489735,0.03946459561284457,0.030256189969847507,0.01052389216342522,0.04735751473541349,0.026309730408563048,0.01249712194406745,0.029598446709633432,0.025651987148348973,0.02828296018920528,0.04406879843434311,0.0499884877762698,0.03749136583220235,0.035518136051560116,0.032229419750489735,0.030256189969847507,0.034202649531131966,0.028940703449419354,0.0249942438881349,0.029598446709633432,0.017759068025780058,0.02433650062792082,0.03683362257198827,0.019732297806422286,0.018416811285994136,0.02433650062792082,0.026967473668777126,0.014470351724709677,0.01907455454620821,0.03617587931177419,0.016443581505351905,0.025651987148348973,0.01249712194406745,0.03946459561284457,0.0072351758623548385,0.020390041066636364,0.022363270847278592,0.017101324765565983,0.017759068025780058,0.021705527587064517,0.018416811285994136,0.026967473668777126,0.032229419750489735,0.025651987148348973,0.02433650062792082,0.01249712194406745,0.022363270847278592,0.017759068025780058,0.0276252169289912,0.023021014107492667,0.03617587931177419,0.03814910909241642,0.017759068025780058,0.022363270847278592,0.03288716301070381,0.03486039279134604,0.019732297806422286,0.022363270847278592,0.02433650062792082,0.04275331191391495,0.030256189969847507,0.025651987148348973,0.03157167649027566,0.03486039279134604,0.026309730408563048,0.04867300125584164,0.025091687457515974,0.026967473668777126,0.023021014107492667,0.019732297806422286,0.026309730408563048,0.03354490627091789,0.016443581505351905,0.023678757367706745
