,a el día,a el fin,a el lado,a el mismo,a el que,a el ver,a la calle,a la casa,a la puerta,a los que,a su casa,a su lado,a y a,así es que,de el cielo,de el día,de el mundo,de el pueblo,de el que,de el y,de la calle,de la casa,de la ciudad,de la joven,de la noche,de la que,de la vida,de lo que,de los que,de que no,de que se,de todos los,de una manera,de y de,dirigiendo se a,el corazón de,el de la,el día siguiente,el fondo de,el lado de,el mismo tiempo,el nombre de,en aquel momento,en el fondo,en el mundo,en la calle,en la casa,en la mano,en la puerta,en que se,es lo que,la calle de,la casa de,la de el,la hora de,la idea de,la luz de,la mano de,la muerte de,la puerta de,la vida de,la voz de,lo mismo que,lo que es,lo que le,lo que me,lo que se,los ojos de,para que no,por lo que,por qué no,puerta de la,que a el,que en el,que iba a,que le había,que no me,que no se,que se había,que se le,se a el,se a la,se de el,se de la,se dirigió a,se en el,se en la,todo el mundo,todo lo que,una de las,una especie de,uno de los,y a el,y a la,y de el,y de la,y de los,y en el,y en la,y sin embargo
nh0001,0.125,0.375,0.125,0.25,0.3125,0.125,0.0,0.4375,0.4375,0.0625,0.125,0.0,0.0625,0.0625,0.125,0.3125,0.3125,1.0,0.6875,0.4375,0.1875,0.8125,0.0,0.0625,0.4375,0.25,0.0,0.3125,0.3125,0.1875,0.25,0.3125,0.0,0.125,0.0625,0.25,0.0625,0.0,0.1875,0.0,0.25,0.1875,0.0625,0.125,0.0625,0.0625,0.0,0.375,0.1875,0.5,0.0625,0.0625,0.4375,0.25,0.125,0.0625,0.0625,0.25,0.625,0.25,0.0,0.125,0.25,0.25,0.0625,0.125,0.0,0.25,0.1875,0.125,0.25,0.1875,0.9375,0.4375,0.0625,0.0625,0.0,0.75,0.375,0.125,0.3125,0.0625,0.5,0.0625,0.125,0.25,0.125,0.125,0.1875,0.25,0.1875,0.5625,1.0,0.4375,0.375,0.0625,0.0625,0.3125,0.0625,0.0
nh0002,0.21951219512195122,0.4146341463414634,0.04878048780487805,0.24390243902439024,0.21951219512195122,0.34146341463414637,0.12195121951219512,0.024390243902439025,0.1951219512195122,0.2926829268292683,0.04878048780487805,0.14634146341463414,0.0975609756097561,0.024390243902439025,0.0975609756097561,0.07317073170731707,0.24390243902439024,0.5853658536585366,0.5121951219512195,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.3170731707317073,0.024390243902439025,0.04878048780487805,0.21951219512195122,0.2682926829268293,0.8292682926829268,0.3170731707317073,0.2926829268292683,0.1951219512195122,0.36585365853658536,0.07317073170731707,0.12195121951219512,0.024390243902439025,0.024390243902439025,0.14634146341463414,0.3170731707317073,0.2682926829268293,0.0975609756097561,0.12195121951219512,0.14634146341463414,0.17073170731707318,0.1951219512195122,0.17073170731707318,0.2682926829268293,0.14634146341463414,0.2926829268292683,0.0975609756097561,0.24390243902439024,0.17073170731707318,0.04878048780487805,0.1951219512195122,0.3170731707317073,0.43902439024390244,0.12195121951219512,0.0,0.17073170731707318,0.17073170731707318,0.21951219512195122,0.12195121951219512,0.0975609756097561,0.3170731707317073,0.14634146341463414,0.1951219512195122,0.43902439024390244,0.5365853658536586,0.024390243902439025,0.14634146341463414,0.07317073170731707,0.24390243902439024,0.0975609756097561,0.21951219512195122,0.1951219512195122,0.21951219512195122,0.07317073170731707,0.5121951219512195,0.34146341463414637,0.1951219512195122,0.21951219512195122,0.2926829268292683,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.12195121951219512,0.04878048780487805,1.0,0.1951219512195122,0.2682926829268293,0.7073170731707317,0.5121951219512195,0.7073170731707317,0.1951219512195122,0.24390243902439024,0.36585365853658536,0.0975609756097561,0.3170731707317073,0.34146341463414637,0.07317073170731707
nh0003,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.5,0.0,0.75,0.0,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.25,0.0,0.0,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.0,0.0,0.25,0.0,0.0,0.9166666666666666,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.25,0.08333333333333333,0.25,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.25,0.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.25,0.25,0.08333333333333333,0.16666666666666666,0.0,0.0
nh0004,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.5454545454545454,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,1.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
nh0005,0.13636363636363635,0.0,0.045454545454545456,0.0,0.13636363636363635,0.22727272727272727,0.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0.22727272727272727,0.09090909090909091,0.13636363636363635,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.13636363636363635,0.0,0.13636363636363635,0.0,0.0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.0,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.13636363636363635,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.045454545454545456
nh0006,0.7647058823529411,0.17647058823529413,0.0,0.17647058823529413,0.4117647058823529,0.7058823529411765,0.058823529411764705,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.7058823529411765,0.23529411764705882,0.47058823529411764,0.29411764705882354,0.058823529411764705,0.8235294117647058,0.23529411764705882,0.23529411764705882,0.5882352941176471,0.17647058823529413,0.7058823529411765,0.17647058823529413,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.6470588235294118,0.23529411764705882,0.11764705882352941,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.5294117647058824,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.7058823529411765,0.35294117647058826,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.7647058823529411,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.35294117647058826,1.0,0.29411764705882354,0.11764705882352941,0.35294117647058826,0.5294117647058824,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.058823529411764705
nh0007,0.04,0.32,0.2,0.12,0.44,0.44,0.08,0.16,0.12,0.16,0.08,0.16,0.16,0.84,0.0,0.16,0.04,0.36,0.36,0.4,0.12,0.48,0.0,0.32,0.12,0.04,0.2,0.2,0.08,0.08,0.08,0.16,0.16,0.28,0.24,0.16,0.08,0.08,0.16,0.24,0.12,0.24,0.16,0.12,0.04,0.2,0.2,0.12,0.24,1.0,0.2,0.0,0.36,0.0,0.08,0.0,0.36,0.08,0.08,0.4,0.2,0.08,0.48,0.24,0.44,0.04,0.08,0.04,0.12,0.16,0.32,0.28,0.2,0.12,0.48,0.16,0.2,0.4,0.64,0.36,0.28,0.36,0.16,0.16,0.48,0.24,0.16,0.16,0.28,0.08,0.52,0.32,0.64,0.36,0.32,0.16,0.12,0.32,0.4,0.08
nh0008,0.0967741935483871,0.1935483870967742,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.12903225806451613,0.41935483870967744,0.1935483870967742,0.41935483870967744,0.06451612903225806,0.0,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.2903225806451613,0.3870967741935484,0.3225806451612903,0.03225806451612903,0.3870967741935484,0.06451612903225806,0.22580645161290322,1.0,0.22580645161290322,0.06451612903225806,0.3225806451612903,0.0967741935483871,0.2903225806451613,0.5806451612903226,0.3225806451612903,0.03225806451612903,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.16129032258064516,0.1935483870967742,0.1935483870967742,0.16129032258064516,0.16129032258064516,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.25806451612903225,0.22580645161290322,0.16129032258064516,0.16129032258064516,0.03225806451612903,0.22580645161290322,0.1935483870967742,0.0967741935483871,0.06451612903225806,0.7419354838709677,0.0,0.03225806451612903,0.06451612903225806,0.3225806451612903,0.22580645161290322,0.03225806451612903,0.7741935483870968,0.22580645161290322,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.2903225806451613,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.22580645161290322,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.25806451612903225,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.2903225806451613,0.16129032258064516,0.0,0.06451612903225806,0.1935483870967742,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.3225806451612903,0.0,0.45161290322580644,0.12903225806451613,0.16129032258064516,0.22580645161290322,0.12903225806451613,0.0,0.03225806451612903,0.16129032258064516,0.0
nh0009,0.13333333333333333,0.3333333333333333,0.14666666666666667,0.2,0.2,0.3333333333333333,0.08,0.013333333333333334,0.04,0.13333333333333333,0.10666666666666667,0.2,0.04,0.38666666666666666,0.06666666666666667,0.05333333333333334,0.013333333333333334,0.02666666666666667,0.17333333333333334,0.09333333333333334,0.013333333333333334,0.09333333333333334,0.24,0.08,0.09333333333333334,0.013333333333333334,0.10666666666666667,0.5466666666666666,0.14666666666666667,0.2,0.21333333333333335,0.08,1.0,0.013333333333333334,0.06666666666666667,0.04,0.02666666666666667,0.21333333333333335,0.04,0.21333333333333335,0.14666666666666667,0.02666666666666667,0.13333333333333333,0.02666666666666667,0.09333333333333334,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.0,0.16,0.06666666666666667,0.0,0.02666666666666667,0.04,0.02666666666666667,0.06666666666666667,0.02666666666666667,0.0,0.05333333333333334,0.05333333333333334,0.16,0.04,0.09333333333333334,0.14666666666666667,0.28,0.06666666666666667,0.22666666666666666,0.04,0.29333333333333333,0.10666666666666667,0.05333333333333334,0.05333333333333334,0.18666666666666668,0.08,0.13333333333333333,0.13333333333333333,0.10666666666666667,0.5866666666666667,0.17333333333333334,0.49333333333333335,0.30666666666666664,0.12,0.10666666666666667,0.05333333333333334,0.02666666666666667,0.09333333333333334,0.05333333333333334,0.05333333333333334,0.24,0.04,0.013333333333333334,0.13333333333333333,0.3333333333333333,0.14666666666666667,0.09333333333333334,0.10666666666666667,0.08,0.05333333333333334,0.10666666666666667,0.05333333333333334
nh0010,0.05,0.625,0.35,0.075,0.2,0.625,0.05,0.075,0.075,0.35,0.1,0.375,0.25,0.225,0.1,0.225,0.25,0.15,0.2,0.1,0.35,0.75,0.075,0.3,0.25,0.025,0.05,0.45,0.225,0.425,0.15,0.125,0.025,0.05,0.125,0.0,0.1,0.4,0.325,0.475,0.05,0.175,0.025,0.3,0.15,0.05,0.075,0.25,0.075,0.425,0.1,0.35,0.275,0.125,0.25,0.1,0.625,0.2,0.05,0.6,0.05,0.2,0.05,0.275,0.175,0.25,0.15,0.05,0.2,0.075,0.175,0.2,0.425,0.1,0.275,0.2,0.125,0.45,0.275,0.4,0.3,0.15,0.2,0.1,0.15,0.125,0.1,0.3,0.1,0.55,0.275,0.375,1.0,0.25,0.15,0.05,0.05,0.1,0.05,0.125
