,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr
nh0001,0.275163846196598,0.24516968286711102,0.2308246482312694,0.20952444528714098,0.2225653858651788,0.24690847494418272,0.20517746509446172,0.19517941065129937,0.11215208897112526,0.15649128693645384,0.15649128693645384,0.155621890897918,0.1364951780501292,0.10519692066283842,0.06085772269750983,0.11084799491332148,0.0986764503738195,0.11476027708673282,0.11302148500966111,0.09172128206553268,0.11084799491332148,0.059988326658973974,0.11084799491332148,0.12345423747209136,0.08954779196919303,0.08780899989212132,0.08346201969944204,0.0604230246782419,0.09824175235455158,0.08954779196919303,0.07346396525627973,0.09606826225821194,0.10345812858576671,0.05911893062043812,0.11432557906746489,0.07824564346822692,0.08433141573797791,0.0699863811021363,0.06650879694799289,0.09650296027747987,0.08650490583431754,0.0682475890250646,0.07042107912140423,0.09041718800772888,0.08172322762237035,0.07737624742969107,0.07042107912140423,0.07911503950676278,0.07215987119847594,0.09085188602699681,0.07389866327554764,0.07694154941042314,0.11302148500966111,0.07433336129481558,0.05868423260117019,0.07911503950676278,0.06172711873604568,0.039992217772649316,0.06259651477458154,0.057814836562634336,0.07389866327554764,0.030428861348754915,0.05694544052409848,0.06650879694799289,0.07215987119847594,0.06390060883238532,0.044773895984596516,0.06216181675531361,0.05824953458190227,0.03694933163777382,0.05955362863970605,0.0317329554065587,0.0556413464662947,0.05607604448556263,0.029994163329486987,0.056510742504830555,0.05824953458190227,0.06563940090945702,0.056510742504830555,0.06172711873604568,0.0556413464662947,0.051729064292883355,0.026516579175343568,0.06607409892872496,0.05694544052409848,0.0604230246782419,0.06955168308286838,0.04520859400386444,0.04738208410020408,0.07042107912140423,0.05694544052409848,0.053033158350687136,0.03477584154143419,0.05433725240849092,0.03781872767630968,0.05694544052409848,0.03912282173411346,0.06216181675531361,0.04738208410020408,0.08346201969944204
nh0002,0.26636238560495057,0.25172900405438425,0.2294305178820928,0.19476334016110838,0.20033796170418125,0.1442433324270105,0.12769367472101292,0.1480758847378731,0.21810706787272602,0.16253505936521837,0.15556678243637725,0.14790167781465208,0.12002857009928772,0.134661951649854,0.16636761167608094,0.10609201624160555,0.10940194778280507,0.1205511908689508,0.09651063546444906,0.10678884393448966,0.0980784977734383,0.10417574008617425,0.09476856623223878,0.0930264970000285,0.06654704467043238,0.07769628775657812,0.05313311158241329,0.1371008485749484,0.06846332082586368,0.0846645646854192,0.09076180699815516,0.10243367085396397,0.09476856623223878,0.08431615083897716,0.0801351846816725,0.07525739083148374,0.08692925468729255,0.07142483852062115,0.1390171247303797,0.0756058046779258,0.07926415006556736,0.09581380777156495,0.08152884006744071,0.07299270082961039,0.07647683929403093,0.06585021697754827,0.06515338928466416,0.07734787391013606,0.0724700800599473,0.05766249158615999,0.07072801082773703,0.08832291007306077,0.08449035776219818,0.06567601005432724,0.08257408160676688,0.06428235466855903,0.07090221775095806,0.08118042622099866,0.064108147745338,0.04302911003559371,0.06776649313297957,0.11898332855996156,0.07351532159927347,0.0698569762116319,0.05766249158615999,0.06846332082586368,0.10748567162737377,0.06288869928279081,0.05661725004683383,0.045990627730351175,0.05400414619851843,0.09581380777156495,0.070553803904516,0.06254028543634875,0.047732696962561445,0.0583593192790441,0.05173945619664507,0.06358552697567492,0.07874152929590428,0.05435256004496048,0.064108147745338,0.05748828466293897,0.04442276542136193,0.070553803904516,0.048603731578666584,0.04982318004121377,0.043377523882035765,0.04268069618915166,0.052784697735971234,0.058707733125486154,0.04825531773222453,0.04651324850001425,0.04320331695881474,0.038325523108625976,0.07142483852062115,0.05731407773971794,0.07142483852062115,0.06358552697567492,0.06306290620601183,0.04912635234832966
nh0003,0.23149020104027218,0.23689464153148476,0.21437613948476567,0.19365911760178411,0.1720413556369338,0.18465171678309647,0.16843839530945873,0.14862211350834595,0.18555245686496524,0.1765450560462776,0.14682063334460843,0.1351110122803145,0.14411841309900214,0.12069917097041429,0.1279050916253644,0.07836438712258241,0.1693391353913275,0.11169177015172665,0.12430213129788933,0.11979843088854553,0.12340139121602058,0.10538658957864531,0.14591989326273966,0.08286808753192623,0.0711584664676323,0.11889769080667675,0.0711584664676323,0.07656290695884488,0.10628732966051407,0.07025772638576354,0.0882725280231388,0.08466956769566375,0.09727992884182644,0.07656290695884488,0.10718806974238283,0.07025772638576354,0.09367696851435138,0.09097474826874509,0.0882725280231388,0.0810666073681887,0.0981806689236952,0.10178362925117025,0.06215106564894467,0.08737178794127004,0.117996950724808,0.07476142679510736,0.09457770859622015,0.0882725280231388,0.09727992884182644,0.06215106564894467,0.11169177015172665,0.06935698630389478,0.06935698630389478,0.08376882761379499,0.0810666073681887,0.07836438712258241,0.07025772638576354,0.05854810532146962,0.056746625157732086,0.04954070450278198,0.06755550614015725,0.050441444584650746,0.06034958548520714,0.06034958548520714,0.07926512720445117,0.056746625157732086,0.09637918875995767,0.05764736523960085,0.06305180573081343,0.09998214908743273,0.04863996442091322,0.06305180573081343,0.06305180573081343,0.06034958548520714,0.0711584664676323,0.045037004093438165,0.05314366483025704,0.06935698630389478,0.05854810532146962,0.05494514499399456,0.05134218466651951,0.04954070450278198,0.06665476605828849,0.06575402597641972,0.05854810532146962,0.042334783847831875,0.05224292474838827,0.04683848425717569,0.05134218466651951,0.05224292474838827,0.04954070450278198,0.050441444584650746,0.0639525458126822,0.03783108343848806,0.04593774417530693,0.045037004093438165,0.054044404912125796,0.05134218466651951,0.07566216687697612,0.04053330368409435
nh0004,0.27967872315509185,0.23555828287126718,0.27444409464684144,0.16003007153794024,0.21088074847522967,0.22359341770955202,0.21237635662044405,0.1787251733531202,0.18844662629701375,0.1764817611352986,0.13086571270625955,0.11366621903629401,0.1129184149636868,0.12338767198018757,0.14432618601318908,0.12637888827061636,0.11665743532672279,0.10020574572936444,0.07104138689768374,0.09721452943893566,0.08898868464025649,0.09197990093068528,0.07851942762375573,0.14656959823101068,0.06805017060725496,0.07178919097029095,0.06356334617161177,0.10020574572936444,0.07702381947854132,0.08225844798679172,0.09571892129372127,0.07702381947854132,0.07777162355114853,0.08450186020461331,0.06655456246204057,0.07777162355114853,0.07777162355114853,0.06356334617161177,0.07478040726071974,0.09197990093068528,0.05907652173596859,0.06954577875246935,0.0859974683498277,0.06281554209900458,0.058328717663361396,0.07403260318811254,0.0575809135907542,0.07702381947854132,0.0852496642772205,0.06431115024421898,0.050850676937289424,0.06730236653464776,0.0859974683498277,0.07029358282507656,0.08001503576897012,0.06431115024421898,0.058328717663361396,0.10618817831022202,0.09048429278547088,0.06057212988118299,0.0560853054455398,0.09646672536632846,0.07777162355114853,0.06431115024421898,0.04711165657425344,0.06431115024421898,0.07478040726071974,0.07178919097029095,0.050850676937289424,0.028416554759073502,0.10394476609240044,0.0859974683498277,0.06580675838943337,0.08076283984157731,0.032903379194716684,0.03963361584818146,0.05309408915511101,0.07178919097029095,0.046363852501646236,0.08898868464025649,0.07552821133332693,0.0560853054455398,0.026173142541251908,0.043372636211217445,0.053841893227718214,0.06281554209900458,0.052346285082503816,0.041877028066003054,0.046363852501646236,0.04561604842903904,0.04860726471946783,0.050850676937289424,0.04262483213861025,0.053841893227718214,0.053841893227718214,0.07104138689768374,0.05309408915511101,0.03813800770296707,0.03215557512210949,0.04711165657425344
nh0005,0.2545152741247382,0.24877432809184935,0.25068797676947896,0.18753757040770183,0.1999762868122943,0.19040804342414624,0.21719912491096077,0.1827534487136278,0.16935790797022052,0.12630081272355428,0.1272576370623691,0.1444804751610356,0.13586905611170233,0.11481892065777663,0.10046655557555455,0.11864621801303585,0.08802783917096207,0.09281196086503611,0.07367547408874,0.11290527198014702,0.10812115028607298,0.09281196086503611,0.13299858309525792,0.10429385293081377,0.07654594710518442,0.06602087937822156,0.06889135239466597,0.10333702859199896,0.12438716404592468,0.07941642012162883,0.08133006879925844,0.08611419049333247,0.09759608255911013,0.07750277144399922,0.08037324446044364,0.08611419049333247,0.08515736615451766,0.10142337991436935,0.11290527198014702,0.06027993334533273,0.08133006879925844,0.09663925822029533,0.06889135239466597,0.07941642012162883,0.09950973123673974,0.08324371747688805,0.06410723070059195,0.07463229842755481,0.08611419049333247,0.06793452805585116,0.09663925822029533,0.06793452805585116,0.10620750160844337,0.07654594710518442,0.08898466350977688,0.059323109006517924,0.06793452805585116,0.06027993334533273,0.05358216297362909,0.05836628466770312,0.08037324446044364,0.06410723070059195,0.06123675768414753,0.06697770371703636,0.06315040636177714,0.06697770371703636,0.08324371747688805,0.06315040636177714,0.06602087937822156,0.052625338634814285,0.06219358202296234,0.057409460328888315,0.08228689313807325,0.06793452805585116,0.052625338634814285,0.050711689957184676,0.054538987312443894,0.05358216297362909,0.06410723070059195,0.06410723070059195,0.06410723070059195,0.06315040636177714,0.050711689957184676,0.05166851429599948,0.06506405503940675,0.04784121694074026,0.05836628466770312,0.07750277144399922,0.05645263599007351,0.04401391958548104,0.0717618254111104,0.055495811651258706,0.05836628466770312,0.035402500536147796,0.0717618254111104,0.050711689957184676,0.059323109006517924,0.050711689957184676,0.06219358202296234,0.04401391958548104
nh0006,0.2404547670564234,0.2643673958244655,0.240786886900424,0.1680526410642959,0.17137383950430177,0.18831195154833158,0.19761130718034797,0.1464648512042579,0.1896404309243339,0.11026378820819416,0.14679697104825848,0.14347577260825264,0.1202273835282117,0.12753402009622455,0.12554130103222105,0.10528199054818539,0.11956314384021054,0.08867599834815615,0.12089162321621287,0.13052309869222983,0.11159226758419649,0.10096443257617778,0.12886249947222692,0.07738392365213626,0.09465415554016667,0.0677524481761193,0.10362139132818246,0.09697899444817076,0.131187338380231,0.08801175866015498,0.09465415554016667,0.07605544427613392,0.11823466446420819,0.08834387850415557,0.09697899444817076,0.09133295710016082,0.08867599834815615,0.11159226758419649,0.10362139132818246,0.06908092755212164,0.09764323413617193,0.09731111429217135,0.09133295710016082,0.09432203569616608,0.09764323413617193,0.07738392365213626,0.06277065051611053,0.09000447772415848,0.09033659756815907,0.07605544427613392,0.09266143647616316,0.08402632053214795,0.06376701004811228,0.07472696490013159,0.05413553457209532,0.06509548942411462,0.05646037348009942,0.05745673301210117,0.05147857582009065,0.07505908474413217,0.08103724193614269,0.05646037348009942,0.07804816334013744,0.050150096444088306,0.05413553457209532,0.05413553457209532,0.10661046992418773,0.07904452287213919,0.07339848552412924,0.06144217114010819,0.04350769956407661,0.06841668786412047,0.03919014159206901,0.049153736912086556,0.04716101784808304,0.061774290984108776,0.052142815508091814,0.07074152677212457,0.053471294884094155,0.04217922018807427,0.059117332232104094,0.055796133792098246,0.04516829878407953,0.07605544427613392,0.05048221628808889,0.03454046377606082,0.05546401394809766,0.06742032833211872,0.05181069566409123,0.03985438128007018,0.05778885285610176,0.0524749353520924,0.05048221628808889,0.04948585675608714,0.05878521238810351,0.0567924933241,0.0481573773800848,0.06310277036011111,0.06708820848811813,0.03952226143606959
nh0007,0.23973395317945467,0.23493927411586557,0.2416518248048903,0.19849971323258847,0.18315674022910336,0.15311008476394505,0.15311008476394505,0.15342973003485097,0.17644418954007862,0.1623797976202173,0.12977597998781146,0.1422421455531431,0.1147526522552323,0.12306342929878672,0.12242413875697485,0.11954733131882139,0.11443300698432636,0.10196684141899472,0.11571158806795012,0.11762945969338576,0.12721881782056393,0.09013996639547495,0.13073491580052926,0.08822209477003931,0.0856649326027918,0.08055060826829677,0.09173819275000465,0.07703451028833143,0.07479699339198985,0.07927202718467301,0.08342741570645022,0.09237748329181653,0.09493464545906405,0.07959167245557895,0.09685251708449968,0.07831309137195519,0.09877038870993532,0.10004896979355908,0.09621322654268781,0.08182918935192052,0.09045961166638089,0.08470599679007398,0.06936302378658889,0.10164719614808877,0.13137420634234115,0.07479699339198985,0.08310777043554428,0.0629701183684701,0.08854174004094525,0.08854174004094525,0.12370271984059861,0.08662386841550962,0.05561827713763348,0.08118989881010864,0.06328976363937604,0.05881472984669288,0.0719201859538364,0.0460289190104553,0.04986466226132657,0.05433969605400972,0.053700405512197846,0.04986466226132657,0.07064160487021263,0.07128089541202452,0.04315211157230184,0.0920578380209106,0.11059726373345509,0.07703451028833143,0.07479699339198985,0.09077925693728683,0.0629701183684701,0.07895238191376706,0.08470599679007398,0.06744515216115324,0.08470599679007398,0.048586081177702814,0.060732601472128514,0.06936302378658889,0.06648621634843542,0.058175439304881,0.06328976363937604,0.054659341324915664,0.07991131772648488,0.06680586161934136,0.06201118255575227,0.05881472984669288,0.05274146969948003,0.0655272805357176,0.06840408797387107,0.034202043986935535,0.06904337851568294,0.04315211157230184,0.06392905418118791,0.05881472984669288,0.046348564281361235,0.06201118255575227,0.06233082782665821,0.059134375117598816,0.05114324334495033,0.07064160487021263
nh0008,0.2622431918505448,0.2946275860119543,0.2826594403436073,0.25309108045710293,0.24886702904474517,0.19817841209645196,0.18902630070301013,0.13728167090162746,0.1355216494798117,0.14713779086379558,0.12320149952710156,0.1041932681714916,0.12918557236127506,0.11017734100566512,0.10524928102458105,0.1263695380863699,0.09750518676859181,0.10348925960276531,0.08659305395333425,0.08236900254097648,0.09011309679696572,0.07955296826607129,0.07145686972571891,0.10665729816203365,0.1063052938776705,0.10806531529948624,0.10243324674967587,0.06864083545081373,0.07990497255043444,0.08729706252206054,0.08976109251260257,0.08729706252206054,0.07673693399116611,0.07779294684425556,0.06054473691046134,0.07708893827552926,0.06969684830390317,0.06019273262609819,0.11616141383983862,0.07004885258826632,0.07110486544135576,0.061248745479187634,0.07075286115699261,0.06160074976355078,0.08201699825661332,0.09468915249368663,0.112289366711844,0.06265676261664023,0.05456066407628784,0.06793682688208744,0.07497691256935038,0.05667268978246672,0.05596868121374043,0.06300876690100338,0.06195275404791393,0.04892859552647748,0.05913671977300875,0.06476878832281911,0.07955296826607129,0.06864083545081373,0.08412902396279222,0.04787258267338804,0.07180887401008205,0.06723281831336114,0.07568092113807667,0.06828883116645058,0.050688616948293214,0.05772870263555616,0.046816569820298595,0.0728648868631715,0.08800107109078684,0.062304758332277076,0.06265676261664023,0.05420865979192469,0.08131298968788703,0.06300876690100338,0.06089674119482449,0.06899283973517688,0.05561667692937728,0.057376698351193016,0.057376698351193016,0.0520966340857458,0.07779294684425556,0.050688616948293214,0.048224586957751184,0.06195275404791393,0.044352539829756565,0.05139262551701951,0.04787258267338804,0.04646456553593545,0.05456066407628784,0.05702469406682987,0.04963260409520377,0.06336077118536652,0.043296526976667124,0.05526467264501413,0.04892859552647748,0.03660844557376732,0.05244863837010895,0.044352539829756565
nh0009,0.24151218624745793,0.2189618680732477,0.17971398606011837,0.15045021438366232,0.1320312522108341,0.18040254539368206,0.15836864671964454,0.16818061722292688,0.16972987572344514,0.16043432472033556,0.1273834767092793,0.18987023623018254,0.10982521370340567,0.1523437525509624,0.15922934588659915,0.0879634548627591,0.08899629386310459,0.08073358186034053,0.13616260821221612,0.12462923937502463,0.12703919704249747,0.1273834767092793,0.15681938821912628,0.09674258636569591,0.08073358186034053,0.059216102686475786,0.07539724702522208,0.08951271336327735,0.11550582820530597,0.0822828403608588,0.08176642086068604,0.060421081520212215,0.07436440802487657,0.08297139969442247,0.09364406936465938,0.0631753188544669,0.07918432335982227,0.06558527652193975,0.07625794619217667,0.10879237470306016,0.0994968236999506,0.06455243752159424,0.07815148435947676,0.10311176020115988,0.18160752422741847,0.05474046701831192,0.06833951385619444,0.06833951385619444,0.06713453502245802,0.09261123036431387,0.16611493922223586,0.08744703536258634,0.051641950017275395,0.07625794619217667,0.05353548818457549,0.04234639901416582,0.06902807318975811,0.055945445852048345,0.061281780687166804,0.06524099685515791,0.06679025535567618,0.055945445852048345,0.05284692885101182,0.08968485319666827,0.07195445035740372,0.08107786152712237,0.07694650552574034,0.09898040419977784,0.044928496515029594,0.0679952341894126,0.07023305202349454,0.09037341253023194,0.05956038235325762,0.04630561518215694,0.1167108070390424,0.04802701351606612,0.04923199234980254,0.07350370885792198,0.08761917519597726,0.05284692885101182,0.09312764986448663,0.03494438617835635,0.10448887886828721,0.05043697118353897,0.06093750102038497,0.06971663252332179,0.054568327184921,0.0392478820131293,0.06110964085377588,0.06644597568889435,0.07333156902453106,0.06283103918768507,0.05370762801796641,0.06920021302314903,0.047510594015893366,0.03270656834427442,0.05973252218664854,0.07729078519252218,0.050609111016929886,0.04234639901416582
nh0010,0.25326709715249435,0.22231796104424653,0.2876550261616585,0.18861779061526562,0.18947748884049473,0.20340460008920624,0.19721477286755668,0.15955999060252188,0.19016524742067803,0.16007580953765935,0.14202214680784814,0.13617619887629023,0.09731783909593468,0.08511012429768139,0.12414042372308276,0.14425736219344382,0.10935361424914215,0.09577038229052229,0.09869335625630125,0.1081500367338214,0.11158882963473782,0.07634120240034452,0.10127245093198857,0.08940861542382691,0.07926417636612348,0.09026831364905602,0.07238659056429064,0.07427792665979467,0.15096300835023083,0.0761692627552987,0.07410598701474885,0.06069469470117481,0.09405098584006408,0.0892366757787811,0.06482124618227451,0.0663687029876869,0.07496568523997796,0.07341822843456557,0.07083913375887825,0.10024081306171363,0.08201521068685662,0.09353516690492662,0.0713549526940157,0.06911973730842004,0.08872085684364363,0.09370710654997244,0.08803309826346035,0.06568094440750362,0.08511012429768139,0.06911973730842004,0.08390654678236065,0.07496568523997796,0.07221465091924481,0.07273046985438228,0.08201521068685662,0.08115551246162751,0.05708396215521257,0.06103857399126645,0.07204271127419899,0.05175383315879212,0.050722195288517194,0.05175383315879212,0.07187077162915317,0.0670564615678702,0.052957410674112866,0.0631018497318163,0.05037831599842555,0.06275797044172467,0.05553650534980018,0.06327378937686212,0.10058469235180528,0.07771671956071109,0.0729024094994281,0.07651314204539034,0.0892366757787811,0.04384460948668435,0.04745534203264659,0.07410598701474885,0.07324628878951975,0.07273046985438228,0.052957410674112866,0.07926417636612348,0.0868295207481396,0.05330128996420451,0.06533706511741198,0.05433292783447943,0.058287539670533316,0.045907885227234206,0.06722840121291601,0.054160988189433615,0.05794366038044167,0.05330128996420451,0.05278547102906705,0.06069469470117481,0.04350073019659271,0.05966305683089988,0.04814310061282988,0.06378960831199959,0.049690557418242264,0.06774422014805347
