,a el,a la,a las,a los,a mi,a que,a quien,a su,a sus,a un,casa de,con el,con la,con los,con que,con su,con un,con una,de el,de la,de las,de lo,de los,de mi,de que,de su,de sus,de un,de una,de y,el de,el día,el mismo,el mundo,el que,el señor,en el,en la,en las,en los,en que,en su,en sus,en un,en una,es que,la cabeza,la casa,la de,la mano,la noche,la puerta,la que,la vida,lo que,los ojos,los que,más que,no es,no me,no se,para que,por el,por la,por qué,que a,que el,que en,que era,que es,que había,que la,que le,que lo,que los,que me,que no,que se,que yo,se a,se de,se en,se había,se le,todos los,uno de,y a,y con,y de,y el,y en,y la,y las,y los,y no,y por,y que,y se,y su,yo no
nh0001,0.6157552240624479,0.45040114587294705,0.31808652355157757,0.19296990505614003,0.09025112703674823,0.6706568470289852,0.22552742953812688,0.3083451905956004,0.32993624228386753,0.2291830471304913,0.16712123614253804,0.30392823070413044,0.3489110337884981,0.3629980884994071,0.17342833497170163,0.18502035422384017,0.07316390835135508,0.11368812847050605,0.6356366284985473,0.3361100617491857,0.41879747236343734,0.15715913890285838,0.4610369321787793,0.07840348873848782,0.26705496545761354,0.26685955885393203,0.15628601341282455,0.4474951320657995,0.25452184872388417,0.17180721815079214,0.2833895760050524,0.2211989477568414,0.24443571497319222,0.13989955567120818,0.9159337233673981,0.08252410359020602,0.32750788112869433,0.4592943754852447,0.29941675533256806,0.32894473720482625,0.3816434552608775,0.1325628811330927,0.14741185341893817,0.1645784193824482,0.2590814317206617,0.36499109553655734,0.9369657331232395,0.2521543909798183,0.20149717392169963,0.5380488673096331,0.26275508280775006,0.22371549362298682,0.23436591730677941,0.029571450376684353,0.3145561299050013,0.20691125284554582,0.24254545015193857,0.253135831370513,0.4414908860470114,0.1496522450308172,0.5564461784662066,0.3050560450074505,0.4627115909116902,0.3690218653703934,0.3317334910130395,0.5740190164035402,0.8848680293687871,0.3178186064355764,0.2628430528171687,0.3035547954531878,0.3640241285114477,0.2635115642456375,0.3995682790552797,0.46949320621166096,0.3439958186183087,0.13271403412056862,0.5175132974204232,0.30491796865081483,0.3048804855918686,0.14617285199970592,0.2722043096972138,0.09395480296409117,0.2863407635016833,0.6119096595325384,0.3536239674193009,0.278307026148354,0.4696725305950251,0.28597580457255023,0.2616389115818322,0.6091439680025751,0.25387005103051297,0.23405773522946136,0.21029087925512208,0.16911463403131433,0.4898233118380634,0.3095314440255316,0.24688683654751542,0.16124825872681173,0.17382399370802804,0.5157207259242756
nh0002,0.44319409372062946,0.5675627842162874,0.2781712644036406,0.49823189405821394,0.4603683103877813,0.3565850393765045,0.18077850992110137,0.217473530675869,0.25145202549490253,0.40417419607123617,0.25574413408110847,0.4118358107145904,0.5573172740746694,0.5471967681948613,0.12476408459586702,0.2495622584570611,0.2995625760977807,0.37921955566210014,0.25735216332190336,0.5785873573562755,0.41898293115372676,0.5423680198318284,0.4541536114940923,0.5099156719787442,0.4781620884986676,0.10924167706025492,0.19019594198693307,0.3839429885530107,0.37654531090996335,0.3214963141137204,0.28007759582110603,0.1593109953035649,0.38333035108291086,0.49761769022996244,0.5109872814403952,0.007653690799616397,0.5268748669438108,0.8655996557414349,0.5328154423275954,0.49449433767045564,0.30511478932698766,0.22033448095968447,0.2434362360314159,0.6143779089550001,0.453131835374797,0.28643210847120626,0.2617309255131399,0.09757622346479217,0.39947830890730585,0.4610879688910061,0.04645252795481131,0.1355134706193263,0.37409236647339633,0.21872247676337891,0.561730591177289,0.17078279498237503,0.4499890132037223,0.3952241826627404,0.4587472302292934,0.9999999999999999,0.5701047465945916,0.25004344672346984,0.2689073744254265,0.29308538400893425,0.4547687135713522,0.19444896627225278,0.4966026250700005,0.2547636098943315,0.3406931382027861,0.19049446376328028,0.24891585081936363,0.2954377158220227,0.14709633143453552,0.26143307656630727,0.36073594350433863,0.4879827827356026,0.6253705878510526,0.30975168957058036,0.5287633333165439,0.3441628403836923,0.21473603259982316,0.08026388805966603,0.27528600254078583,0.21679791898062453,0.5826359554358987,0.4886679738922537,0.45480185376374005,0.3117138254281234,0.4503424128572267,0.2522798632915431,0.621918224945354,0.3376593441816147,0.35615400832745303,0.34445910717434697,0.7188495063933569,0.24071241184791647,0.42652053892014974,0.23777902156725533,0.2670474445127327,0.5672395252992304
nh0003,0.5203338681909241,0.6900326497356899,0.5102863543280093,0.3782170727307956,0.5003239959765883,0.06662658264636126,0.2734929465618669,0.28982755316327885,0.35955621939285115,0.31788646552747835,0.44217782191846244,0.15343575366412465,0.4301583878615156,0.4905130116423265,0.318010134692634,0.48263708838572966,0.34016218528257713,0.7324391143880642,0.32386644874581916,0.5256617842866128,0.18618100904547155,0.2535934094569736,0.25993361256387904,0.744781286240487,0.34304044997393923,0.16697181478599804,0.2346586319990897,0.20300747559302676,0.3083786131559485,0.07573978294275863,0.3436613024201438,0.22082705996327662,0.022217626603053122,0.48781842299271067,0.47688193963259223,0.12736876162722638,0.21068927458214248,0.32724333120633015,0.8322137068914928,0.3618776437436633,0.49037869975531057,0.20038450718844428,0.19002275703350707,0.5970000554334739,0.28017064500332706,0.44261795734368214,0.649280589452464,0.506123537703594,0.23086342196252146,0.20879421422559605,0.17503398708956894,0.0,0.5566800483767149,0.07172150291599164,0.4200719394195979,0.14211836078891518,0.26390337995407165,0.39135529520274376,0.3172668680010996,0.48983175577202587,0.41573175396903406,0.3011797402161683,0.500612183189709,0.38337836929218605,0.4022870748636489,0.3440201486244901,0.5332600877448244,0.188677553808057,0.3229982669163984,0.2026893615068069,0.7094915326167921,0.36224120573076724,0.11038035356135216,0.22466666748300954,0.5321724872070531,0.46940791602112747,0.4085996297525082,0.5217907756672333,0.5619788556861441,0.030459312653772788,0.0911480832803473,0.27833690472147965,0.6774090549967512,0.190568711834319,0.6016549680700694,0.4129024649522163,0.6686232861682759,0.538193024796381,0.69039255356633,0.4192441337818351,0.4006765461246429,0.2364503904451126,0.04208911376804362,0.17361829088711636,0.6741330355918643,0.45247115874276417,0.5807697594933664,0.32808329172430833,0.3095418689390522,0.5081415584137224
nh0004,0.5427923016438593,0.4242527522393192,0.21033520490135577,0.8272012654835186,0.047814031824941365,0.28085061379298143,0.149352368875993,0.1774281444048579,0.5371405114707861,0.18939153451279994,0.028171484370808842,0.7276258789068024,0.16134764218747558,0.5996231198316317,0.2351733470844217,0.16569458348565952,0.14282642297568773,0.10197911843202975,0.7772577373196432,0.050929018738451126,0.258001017960397,0.2301964437209172,0.9947499562410752,0.04846016739014328,0.4384223113451694,0.1298178954257872,0.39731630281854136,0.27555995081866047,0.12285696247228703,1.0,0.29558144971559214,0.2160383413377438,0.43783052708126435,0.12812386173618115,0.39212613931744034,0.027822035645112736,0.08100480176898583,0.3236711383562077,0.2965887436522737,0.28966561027287735,0.3349455618906416,0.010775295475692781,0.24426311178279353,0.34737900536836386,0.3539382552873017,0.2603033144541883,0.37229542876671634,0.04836827162741948,0.2361969223989132,0.31925850558048147,0.15364248296919264,0.0518533539283846,0.21516547574776837,0.15079123430370697,0.3178759524150158,0.20276755869911356,0.25080613202188023,0.21290924023548286,0.2728797223605982,0.08570639847305192,0.5199571264456706,0.15814689203630147,0.34699866793275597,0.23938912989051464,0.03844502193573211,0.09237782414213397,0.5063055083084184,0.257869337787059,0.04555909234469444,0.09107204414118006,0.3000270901685748,0.02473854502225578,0.07737035062995912,0.24858118919245523,1.0,0.10253600337153795,0.28190680350611896,0.17533865125152442,0.045226230424669465,0.6391836748481027,0.3639397040023645,0.23688859781783622,0.26426067066122605,0.4968422172471749,0.4374909039779381,0.5300492489352961,0.3273091408879917,0.42720051542765103,0.23570831240158324,0.5012312893610522,0.4444787881825403,0.42384103888774594,0.5324261438159029,0.5163589971677631,0.2389516699917651,0.26650142778189007,0.40286480898924715,0.23516021319553937,0.2678502011546707,0.1195350795623534
nh0005,0.6007459632116549,0.5353727524255061,0.3598284339475836,0.6332609299664591,0.36160586940367656,0.21330082108894988,0.22590311309714906,0.31145663076571856,0.2953218182389454,0.7756379332208806,0.28407209374841735,0.33324200058065145,0.03311430192444548,0.22265759643853278,0.15993647849048034,0.6171463203028844,0.07927068879449295,0.2910028921956084,0.5196156561428131,0.24869176965837814,0.49010005415103974,0.07944838691031059,0.5173203279078834,0.2748693264048217,0.34858343795669156,0.10166835781221986,0.2660087966010701,0.43787562800250424,0.7640352643543307,0.21779874741620603,0.2897754306174821,0.32671464354413016,0.020774719912473674,0.2426854907379192,0.4589487579509003,0.1753427289724173,0.2745436922500404,0.20493759745124301,0.6553120349297853,0.34109120713976565,0.342265757965487,0.26086184330825657,0.5089776968244021,0.5416535425055925,0.21643709499925612,0.3281017543012187,0.20856145122310002,0.18289872497494256,0.17663902147580468,0.20120618897262746,0.19963634147220666,0.22875666216899881,0.2274734771641545,0.13822998230711314,0.3388893449501107,0.10518349919712233,0.11084010914391686,0.4026879624824377,0.19108544756180937,0.14527242317355027,0.1704340533890547,0.20480260636815376,0.15474996359031074,0.51622687855184,0.19383355402464536,0.1669222025700376,0.255303478781145,0.2065248605839275,0.31053302864156407,0.34066394544244627,0.41555215915367016,0.29011745235431197,0.16318243334095403,0.39380486019196204,0.3102424831214043,0.36187890821206836,0.4514587366285797,0.32783702207796567,0.28502913176268324,0.34768335874584433,0.24930997787774212,0.004848221251473689,0.6128406145559042,0.07888603573301155,0.15642026252391478,0.22066390849152615,1.0,0.47364857081676437,0.8887049609961604,0.2643908460579821,0.9742431403244907,0.12417944859058891,0.2536874629015111,0.2179870207455845,0.7143713948187986,0.9999999999999999,0.7328344440455572,0.36444639289357994,0.47938282974924074,0.6026764490061276
nh0006,0.4742257696742914,0.3912579590404552,0.5648332198007004,0.4529551867909533,0.22654788601923165,0.4338494648495295,0.45289417720321695,0.5690876841763073,0.5249307029072658,0.33652459516573585,0.20021916119510572,0.40422229771747853,0.3661800619345049,0.28527558741640957,0.14826639952948495,0.3858204513610416,0.2847098412473197,0.4753404514173611,0.5309105117120818,0.27640961302670697,0.25590922768886337,0.319229654573076,0.3136936164187226,0.2525702783322515,0.5528949171642658,0.33202082180476505,0.32167842575165834,0.3647415500858383,0.6513124936690392,0.5206817557210205,0.2645381027757508,0.2452079726587727,0.14071887247423817,0.347437887705061,0.5494687445757639,0.23728268910289732,0.5594155772170026,0.2737448723573484,0.3011519263437108,0.5446751737411164,0.5269144279247562,0.5701201593501265,0.4927286160087565,0.46451710906928323,0.4067055170277624,0.4070036328178737,0.3135955019155959,0.12222609717264298,0.28798449698941514,0.13235951806576202,0.28782553840751407,0.2579709476585602,0.41457264298663293,0.11041726360232632,0.30304251107812974,0.2962768261801403,0.20926904296261978,0.4461973579260569,0.6608322579107183,0.34997556175776606,0.3045326497103579,0.3609467725564788,0.17169739867038586,0.04002605918994229,0.4736069956705815,0.23900565650917457,0.4803132245792553,0.16993707189294083,0.43039982376564395,0.46981921514094,0.5393304331262192,0.40135227390883077,0.46350082930402436,0.1397674325986307,0.265838759186338,0.40809410315728833,0.6158784973343105,0.45488978738301294,0.3535729101278554,0.4797844907830244,0.11829662232266087,0.16183750370130734,0.38265247974224315,0.3393857059319068,0.17281102158858236,0.49859531337146246,0.27358251617174056,0.3214758178121457,0.5879081835071998,0.3328026279501993,0.7010366675379909,0.2916469225667139,0.1951886792318508,0.18260719393340547,0.46162368273586185,0.49554024751307346,0.7517369664844052,0.5910279952091002,0.32109207631475767,0.49557350066706907
nh0007,0.4552349907349901,0.45845488570111653,0.4089867186777994,0.6786732609747197,0.0906261526129257,0.2642010497258077,0.5378533687848273,0.33416286108175114,0.4322204757087811,0.2881309303105108,0.21358359832686657,0.6123808107000855,0.3075346941298539,0.8190156797415804,0.23931163935345276,0.6043155497100609,0.269358773857306,0.30596125491668724,0.3259175047913585,0.4032201510065848,0.3220467332824676,0.1344711254280442,0.3448155225813586,0.05166609207240273,0.4500229732663579,0.4054827861425899,0.2477596262649459,0.3554602539615167,0.36582349937270364,0.3240158363676069,0.32680759852890634,0.2015842291884125,0.15511444329948396,0.13448590156823337,0.5197185140210634,0.07250864305295569,0.2433381841257225,0.44045291427567984,0.6483524333550348,0.5151326304555994,0.6566840405488075,0.4394248186656047,0.6335990548399055,0.4769479145649866,0.406743574566725,0.579716606740063,0.41162588225888247,0.19099302542690952,0.12177771216174516,0.2647394794710813,0.2161277285550564,0.15970863372687027,0.3181436259090445,0.20786031199502011,0.36547519145560897,0.27293684693158815,0.3296754592333004,0.7012770328897553,0.3304416458551564,0.3132252324846515,0.4864877804029911,0.28670666848526843,0.33923079688258756,0.23825437539508576,0.4372094498842284,0.2543693272857564,0.39787934765077015,0.22073862582235276,0.41490242358231927,0.3873886482486349,0.528218380209575,0.5373570001504968,0.4925592645094964,0.24718684557430246,0.41678750236057127,0.1846282561507427,0.5590170991032484,0.5661916225460935,0.2571637929789953,0.540311562463225,0.34074986354413656,0.2696646438666872,0.7376615254006091,0.1962655096145008,0.5516791494215388,0.34542116184573435,0.8082529996671499,0.44854670459447143,0.8793046694386704,0.2738247451855605,0.5578559964270438,0.15527434245194918,0.2759723316059338,0.34958801199931566,0.5242728752548032,0.4955819252995354,1.0,0.552955758207478,0.2014880476425427,0.3964894176815498
nh0008,0.14774529201513786,0.5852863378573352,0.3055618851492379,0.3702463158939554,0.03434960597154595,0.4198891300170349,0.2002835501462919,0.39128373563565033,0.4373978252384518,0.25948557752233153,0.5666751332911045,0.15685084024301593,0.2653720667620806,0.14856603880968977,0.40785805748041715,0.06701306339733289,0.13325385870703818,0.1670515321680812,0.6373077141227745,0.7947310727722138,0.46753806932997,0.4060116995875634,0.46104298636907626,0.05802298306004383,0.26212498964180975,0.37007649916119856,0.56714483558679,0.5682401849887174,0.6895790463067044,0.22824291103131217,0.3775035511621587,0.3367429014373897,0.1278916706231035,0.45188686385135357,0.45019076021207377,0.0399747072254809,0.4201025481665239,0.3522599789166388,0.45422663368892546,0.5677951271398298,0.49190032035711406,0.2951048230449014,0.6053834773846768,0.4446897195857915,0.5653052347630653,0.12466795406175733,0.7924654190134056,0.45558189836898033,0.35878563573591155,0.4778236399787746,0.2428578704427477,0.5711889833522682,0.39987024664705983,0.23635296020940894,0.3845653699335536,0.3469172052645917,0.34707225944431236,0.1735707291112386,0.2613824319753203,0.1928666044590861,0.32138027114715007,0.24711412113930276,0.27309580249358684,0.3493202932084296,0.34983950371166594,0.13344212534671157,0.21389001161124752,0.15193120457129677,0.3096783705570652,0.1556451214365382,0.25231243763188843,0.39804627591435215,0.2415127613189837,0.548750078838067,0.14722987954849387,0.1178590026159545,0.3242505749631738,0.2567730303725322,0.16245264573728976,0.4554305948400655,0.24533742388448165,0.1643805548086524,0.3271719135709865,0.26440609152143374,0.22357651357976155,0.3941317690173489,0.0904578883537443,0.10106112011404102,0.27926558848199884,0.2186112256269226,0.3399856188582978,0.15898376602331912,0.27944011049870776,0.30417098836404366,0.3406110144264074,0.07157396805879779,0.06676941830332556,0.3091460203126039,0.1693258508427638,0.17174802985772972
nh0009,0.6140126631693587,0.3370707162708994,0.27095799827510936,0.4714162474533871,0.11622866981837247,0.6718255168373906,0.3388494563705924,0.5024336100963039,0.5103229118103609,0.3769145555948169,0.05326269811923301,0.44902569542604254,0.41000710889925207,0.28437806844968455,0.28792403117909515,0.27677445621003327,0.2750511602416468,0.33928252083351007,0.4221835645089087,0.06186935739355759,0.22381626934250495,0.5787808453014256,0.22894479251623343,0.035994238964023005,0.6279275870167491,0.2652010088847807,0.29254370079131037,0.347539620901703,0.569453287215761,0.2530933872842226,0.09757593969442552,0.27142176349718783,0.4416333245131019,0.09160644217782646,0.6712244418316932,0.03757286385569612,0.3700998890459306,0.18777579555003082,0.2848969780561581,0.1189272879875109,0.19282997658387438,0.22358994050718436,0.1778447219485699,0.45451827531157785,0.32447912069372314,0.6468192213059986,0.3687011787188127,0.08273862644104152,0.12610067920686746,0.10778737147380127,0.31092186062886557,0.11904500285991539,0.36676326292268163,0.18142406052809243,0.7858006134499047,0.07410685168362074,0.48698502144097683,0.2871263299771277,0.22929900925731908,0.2757125164156124,1.0,0.5837883381855489,0.6548538605651282,0.2503826072209622,0.28036207720914824,0.37388842237260844,0.7456285514786846,0.1795037278163183,0.6262989311008237,0.21008205066591684,0.7016979515145668,0.35838072552238875,0.3920060738077652,0.8453084111860623,0.40486695294369657,0.17170520758145172,0.8494025396611311,0.6366224895004771,0.3053836570637392,0.8102205176245975,0.4981896440255285,0.2618258052675046,0.8179798624251822,0.7168089200154368,0.5163233698443196,0.22897702848733129,0.37868560117035766,0.2503657092882053,0.29057908097754187,0.3124394295431757,0.15470360174842443,0.22439088512523855,0.18309389391402867,0.19745621655523382,0.5906424726027125,0.2635023862428102,0.42629187274299146,0.6125266508385465,0.22285194127726587,0.4600718180310576
nh0010,0.5761892583234588,0.22915564480373568,0.17442843142544168,0.30410661797438426,0.5474524620520201,0.38145237459240067,0.14151953930607042,0.3246767410959563,0.22811934520900307,0.30242267178740057,0.1779601497554318,0.5115083214563337,0.62954652418673,0.4811728366576187,0.24938455446318733,0.24340585569397333,0.2317177645316887,0.2902246477395241,0.767565186255937,0.3215736188852806,0.4820740301735298,0.2781478631871033,0.36947395761395063,0.22002690984150386,0.3780819079045198,0.23228874067699307,0.22306067947326552,0.2570045800198759,0.1743191421153824,0.1855627303425495,0.21611079656571766,0.27104790528412753,0.206222341956991,0.23857140622351844,0.24822362225760317,0.5016274157234061,0.27992661343413805,0.21274982235933254,0.2744208022738147,0.2503019075403943,0.448510676769529,0.20276553517666548,0.3088583591355652,0.4631064811785466,0.3771891500862053,0.17128585376574568,0.6206143882872311,0.19945226014897244,0.14022081508822065,0.5567114441463454,0.16297310920819247,0.2729660516805712,0.16377399437440227,0.032473396137932306,0.2896849374335697,0.17555680548943461,0.35488519474359276,0.3012255161705492,0.23941524431681527,0.3227103640411235,0.4190298392480284,0.2972697888301541,0.36572621062890637,0.3418084910558018,0.3136921110551169,0.46567877639853705,0.24985708700423978,0.20151473050513752,0.22157749463502607,0.19645612747715413,0.3918054199017199,0.1121717366127766,0.45379433023644694,0.32321338424683443,0.2591098522816565,0.17272617256173775,0.44321315080420876,0.3462960259454008,0.20831964644773843,0.41759070520155334,0.30499338693810296,0.16617634364715475,0.30375213037236143,0.6979012985002874,0.39550774522560456,0.29429479907649136,0.5636155164858723,0.4714040621390686,0.2570878877537782,0.44141497545791375,0.32435404545760793,0.12289408997223136,0.24900712162441685,0.22950885268932666,0.4142897727807419,0.3828495043468114,0.3129319919363259,0.42580659189805536,0.22613737730786704,0.24383658510937672
