, a , ca, co, de, di, el, en, es, ha, la, le, lo, me, mi, no, pa, pe, po, pr, qu, re, se, si, su, un, y , — ,", y",. —,a a,a c,a d,a e,a l,a m,a p,a s,"a, ",aba,ado,an ,and,ant,ar ,as ,con,de ,des,do ,e a,e d,e e,e l,e s,el ,en ,ent,er ,era,ero,es ,est,ien,la ,las,lo ,los,n e,n l,na ,ndo,no ,nte,nto,o a,o d,o e,o s,"o, ",on ,or ,os ,par,per,por,que,ra ,res,ro ,s d,"s, ",se ,sta,su ,te ,to ,tra,ue ,un ,ía 
nh0001,0.4715196848893783,0.7047424772977647,0.23263465251023652,1.0,0.27554781312249155,0.5740119919714681,0.33132101432199096,0.3545803948477052,0.44047807102882724,0.26457454694029064,0.5448350679261964,0.47642791900687925,0.19249681977799998,0.03722199589526198,0.5112440642991805,0.3695816997708916,0.561546263349685,0.6794533936502087,0.32817171711492066,0.6061910457567692,0.20547347414980843,0.4422226264231202,0.48602543629749206,0.27698650553530624,0.28643444328359136,0.47517842410330946,0.24176038919798354,0.44967422030919807,0.17991806968356916,0.42469682146646504,0.3612037376450196,0.3957870710757015,0.4413116031763874,0.37940467421504986,0.275930787386303,0.374274085631395,0.10584412724840536,0.5044288706766712,0.29091412835585506,0.3481749690207342,0.33081897783435077,0.40115806953729777,0.5189157843911761,0.256947982719492,0.30018946693843324,0.2513892461867086,0.8065374670820191,0.17844377267807987,0.3422279767730123,0.33372141962593166,0.6105564891337928,0.759761782822971,0.6052292109614261,0.45757491342913553,0.5966361017590585,0.26996886070504467,0.0,0.36688738976478197,0.21576573962390924,0.6871766989852867,0.44671187657634265,0.31497824300121785,0.2615011234053505,0.24847356054239178,0.2928181258939157,0.6087838830055562,0.3568836046655916,0.37573169791585875,0.37895376527062735,0.18119339959457026,0.33888162979927744,0.7112044874879327,0.33084676873633073,0.12292749867715919,0.4427561326250422,0.7635453396761402,0.5694519491910921,0.49091990584621253,0.637787373300418,0.4777488825038663,0.6802150333690998,0.3806892994694453,0.41306827230481336,0.3148433135699452,0.8264428330801743,0.6058483784948497,0.29018492912242694,0.16709096699826081,0.6952295238996422,0.30930503815683513,0.5446170592519262,0.5887777894081967,0.420662497864415,0.32850068750935424,0.4583887582980934,0.3775607487501452,0.45186305983889835,0.654642263958308,0.35870278276855283,0.28196416155885495
nh0002,0.41783267439809585,0.48047044623712887,0.49933083339579504,1.0,0.3676550234071146,0.09710948346340648,0.5608454511558537,0.3830315958083066,0.4955900743056797,0.23961931240977385,0.21690654786028757,0.4173936311341384,0.7549702282021667,0.4606413078394175,0.6777644998988365,0.5111785006444041,0.713897296465398,0.6796890368502089,0.8437768611156491,0.4993475755166303,0.6044701877130594,0.2844973275068897,0.7887046603188788,0.13159756791061328,0.5583005439625532,0.44799691378523704,0.29860983823772974,0.509825654528623,0.21296359159475034,0.5669990228105495,0.4281385323861011,0.4123265839731961,0.33716170317078864,0.3115620790937025,0.5189531021534415,0.4310141982320956,0.1914697884304521,0.5799452065869946,0.22792316169546503,0.36309192501026044,0.35795931924802243,0.4220739483431507,0.6494904924909475,0.5475748335868205,0.3279413950528294,0.41666786196226485,0.47185780678950884,0.3973895724697264,0.3383645140542146,0.3248410301421244,0.619450144948556,0.34206950812456927,0.2788652948666953,0.2574127339544396,0.09676760205734714,0.51040683117447,0.6906177095151258,0.6030209966737489,0.5352607017998186,0.6100175484572281,0.5279281732256303,0.45458063602695686,0.43010084152674777,0.20518823146860105,0.24813992995011064,0.5450958497422398,0.24022237824209094,0.3096734713907922,0.33400197934030074,0.47730262379141264,0.35338762033843485,0.8470527710867315,0.6275653549594159,0.6022868916802568,0.35694278292549925,0.660611337749478,0.5617032377754866,0.4052365790736144,0.6690333996346556,0.3249328591134781,0.4609183548120758,0.34275732308213464,0.6539338055251166,0.6371737740779354,0.6275649353869346,0.48591110317098063,0.5522209408607702,0.6385791972855898,0.5293107057450814,0.2800431091678183,0.7604567984127241,0.2819719654595535,0.5744114657553008,0.11688638840150434,0.4962657724441186,0.6596655367231639,0.5209834347676207,0.4672008853578968,0.5910210065329172,0.423868701906076
nh0003,0.6733883227173356,0.7021836469959356,0.764103429800837,1.0,0.3061991468681179,0.28294910784985716,0.6032370957875025,0.5107425844610874,0.6076309531199815,0.36750018444246085,0.21501727296719292,0.2527993317132472,0.8180805560431399,0.6099031174503865,0.5480629225626719,0.49738137497645407,0.6992128245946068,0.48289543775612487,0.5485969204022239,0.6139087561758613,0.32135668229219816,0.5260351385759268,0.35317212830521344,0.2709211015115002,0.6484555300366157,0.6823807211073557,0.21314534417937658,0.7767773216817797,0.16764302562167444,0.7654905290751245,1.0,0.44841971630469857,0.44301216943574356,0.6235079241453394,0.7990828106356742,0.44699831842632903,0.633468577689315,0.4767551027955198,0.3158377162179169,0.5369180174121906,0.26901958932568126,0.5373865408303476,0.5359753850408555,0.5953337750694049,0.39708430118796106,0.6389360323614126,0.551061803810564,0.5772847703845763,0.43672719027364315,0.6381191360521463,0.7274066686234532,0.7248058159093165,0.3057524130058824,0.47351652482108264,0.295232056741731,0.34875719756742685,0.6942416379843959,0.6226223873877007,0.4734593052364089,0.8102867313930281,0.5948973687596074,0.46646494886755085,0.3125342998015801,0.4244793825207773,0.2950240841675403,0.40201512225743374,0.24898313305824069,0.3396779186778043,0.2684187004102106,0.8472091441104406,0.41825225053322446,0.6078875087481647,0.5547015099526044,0.4215220571939374,0.3390325730481731,0.524690994298029,0.6804536073975525,0.4615536451016491,0.5311014284780458,0.5592602420231538,0.5582429351550763,0.2884594673032694,0.6198443152789238,0.664022839580708,0.4796149603142199,0.6632198764446471,0.5832894288028979,0.42440714793641754,0.5462079023570552,0.25236098815895264,0.5036403841946323,0.47956170040380003,0.6290256282626939,0.25645466996029875,0.6480133785630565,0.48044204574659466,0.4736011068281182,0.633857450418327,0.573797018001651,0.616765589194608
nh0004,0.4626726453418561,0.5083517997666898,0.4357241641828782,1.0,0.16923179792189383,0.40333038462711485,0.6831976969266532,0.3592382174054047,0.40532054254416394,0.15162461483254042,0.2212672543335289,0.7982203816567686,0.15593944276865618,0.1179622565230109,0.3467347902369771,0.3128345923211656,0.30830140998276123,0.4582264231548319,0.524617064416316,0.31515158892272377,0.6405700836132637,0.34807379061032906,0.49277580863996284,0.20102150024842927,0.26769354298626513,0.6477800792313816,0.4108053334744905,0.4951927342243475,0.29400617383495675,0.3756468094970802,0.3699676329698603,0.14854647232575963,0.429726164337481,0.40371993164651493,0.1409712471329331,0.13847637269360286,0.16134207444396795,0.3213659929034535,0.29372892058904626,0.6765782028173514,0.5376941184359432,0.5395174463523575,0.482009107233196,0.5326879861357839,0.4298494739663273,0.5083903659186062,0.7222827349444247,0.39277151660923343,0.3155944851644315,0.24883981726427715,0.29604242447564444,0.5732699335652564,0.3599218010792482,0.10294935984603637,0.41997399087167425,0.44246683670908743,0.5868585220917213,0.4142440695286671,0.21998833071598572,0.8286081811893184,0.6661081037153566,0.32622043798480527,0.31276909355172855,0.05823391590235727,0.27704760639562115,0.4804231443307762,0.641350313821434,0.5317024456380447,0.2888476578235469,0.12651428055391817,0.3477930133420633,0.4207478192409609,0.42191634132234346,0.4485269956934672,0.34295608198032274,0.6644754858357971,0.36028622910119634,0.4235381200790953,0.38627637584466923,0.5797593798751577,0.5676571112049486,0.658580371220412,0.5226736715459789,0.4239015113002524,0.39771370896984615,0.29984792070168875,0.25938733537810776,0.6935968398730891,0.4422893130098713,0.4480869690207109,0.8436474707518415,0.4522402033597409,0.5055976424789054,0.1337840465662663,0.5754071549362085,0.4801122073902109,0.41525412150616786,0.30812287390459897,0.2798709565700589,0.21932385625923423
nh0005,0.7118251103991677,0.3937244401063663,0.46158567222346053,1.0,0.16780882641305472,0.33198730464455994,0.5731923827866121,0.4814006390008273,0.6147738689872564,0.2373236014477561,0.2757681544414103,0.43014328300742266,0.4659014536144185,0.3649230923401256,0.46895763445710004,0.49642775097124126,0.764880108747475,0.7647809290732032,0.6725930479486786,0.5024750385806338,0.7632259499234002,0.4729607086505291,0.33201011384440693,0.41751454045573433,0.4824423979913536,0.7100363815456893,0.20331875003146566,0.7290249200503673,0.13406783614512466,0.6868598407396447,0.3382627578117373,0.4465130843986498,0.4832920832350386,0.5785062197561998,0.4654665171323566,0.4541178090670208,0.3664447297661757,0.5320228287391229,0.28965724905223617,0.5719301087143671,0.4102987106033493,0.3037915254715622,0.658577046395039,0.5848098219279848,0.4362734061688402,0.4845361360308873,0.8542843460553151,0.34558665219324897,0.4230376518119011,0.524851070556986,0.48072851954034307,0.653288305945203,0.3635863086634613,0.3214207602952881,0.3420170846864333,0.48919945692225597,0.45773580416775445,0.4900133289298167,0.33455780831699433,0.5524574152911627,0.6646320750793755,0.4864575553087527,0.40041945931644274,0.21253283844264237,0.3218917244305385,0.48023869586417367,0.33765831186749895,0.4474226866012618,0.2795775683082218,0.5825176924498842,0.27882077128360344,0.5590542513421801,0.4065522054644837,0.31949681828167553,0.5505633761236435,0.5053742102152325,0.5381664218296597,0.2750071962934446,0.5404345483653155,0.4307199750905539,0.7570282001719479,0.4615898281585291,0.6005030741932359,0.53797635182315,0.7253542317043755,0.5395462811028169,0.4781376461451989,1.0,0.4594272147325789,0.40970634874491596,0.7076261282321541,0.4818956962189166,0.4904563203280823,0.3303158129873496,0.4512154828026204,0.42730551262235966,0.4289433015554964,0.5026096088545969,0.5852789986577547,0.4450118140585213
nh0006,0.6432099204734065,0.4591465972458375,0.5039168874549506,1.0,0.3234777928794453,0.23672770374735042,0.5875628676233094,0.623522510215318,0.5825675301922233,0.13287050835069136,0.49436157983049084,0.18861838067637668,0.33279184156680414,0.23856845960718973,0.5947148662442219,0.46116226399252375,0.7557250267051756,0.43657076234187114,0.601781788874273,0.6129217849116295,0.42152067984101377,0.5701269229194785,0.36385025612812577,0.4725570131682668,0.5975751677691301,0.4992466252526715,0.33693449623075633,0.5749805953420526,0.27423240801612647,0.7346608559613118,0.40843512654459463,0.5253650486318969,0.40090479587805306,0.34561612934074315,0.41024239683316116,0.4899196918557965,0.3185176738963842,0.299988446518226,0.28629923751608766,0.550335668793182,0.26825145988028837,0.2708246457931873,0.6772617718549648,0.5125398044393918,0.26791277359519317,0.43870397495749036,0.6086470615352119,0.5107497452002789,0.3315690180829588,0.5602819384739531,0.6118363465167114,0.7030614880885485,0.24892927266895595,0.6057846816130582,0.26343008983383664,0.5221205953161333,0.49010124894727497,0.6197273806492517,0.49147259383502634,0.6923979798706255,0.5981057664404275,0.4834748874927758,0.36718714454991264,0.1301032955436487,0.20389290601049595,0.2897111276868473,0.13509169942221594,0.39236392495744976,0.2159065681947192,0.6645361654820847,0.17917624587593475,0.6684351420411768,0.547522165334338,0.35780263117823274,0.5147589261945338,0.3748621577036412,0.583015271320447,0.36782259155183494,0.4080916670507153,0.4163812930382734,0.5309482733204353,0.19111833041326473,0.5620118966951388,0.672384207859112,0.4213336361659302,0.5939555126039291,0.43492412555049753,0.41348100057466036,0.5768280262764716,0.3877150568921625,0.26093905021972374,0.5909298732955804,0.5157246529241377,0.47826389710419825,0.6052782011671761,0.48130506848120025,0.3305968127884563,0.5850704285688103,0.5640923679744247,0.4844925327851307
nh0007,0.6155434815683283,0.5802067822305833,0.46525276030590906,1.0,0.3734854536016683,0.19900542037332475,0.5604015435725684,0.5853802151225627,0.73009339560272,0.24657610906756788,0.3597114192862079,0.44399930825166645,0.1715619427830583,0.07184549003881047,0.6306700913500645,0.3378592858840543,0.7199423288833887,0.6469264323800825,0.5036455277546947,0.6879075083887378,0.389940543650234,0.5811225035203508,0.4290199578625458,0.4067680742192033,0.3971731482562909,0.6497353926688059,0.28216894078734095,0.5889665916735776,0.1914261329474085,0.7200133240827732,0.49113011914024157,0.3844297197192467,0.46720761060445554,0.48542771808785373,0.2182680268901428,0.36638212080547405,0.3439521138483077,0.5431337294804603,0.32605195007306514,0.8489448104380519,0.475890213332424,0.6181342613027758,0.5711789864283774,0.4997576622970069,0.3840218356746915,0.4511515206688541,0.6628846386182629,0.45347666940219816,0.5172164723470906,0.5128455670681576,0.48752837763702217,0.5168162950197821,0.4521616142448862,0.5531586852408956,0.205139678191282,0.6575846530416951,0.4427059340633296,0.540622800411933,0.44282215980589745,0.9478889997559435,0.6260327976950726,0.4245872902819601,0.6374777691194777,0.23239864712397929,0.35333541794555734,0.335490688165912,0.3638070441376836,0.44428939287084585,0.36024840436293415,0.45549386121351604,0.36455033075979604,0.6853605700834384,0.5051389622367067,0.306892007964233,0.4911378422039045,0.4956501233772385,0.6783633723594308,0.4397721748387569,0.5040343844619285,0.5441692114139409,0.635391290166624,0.5104206131716029,0.6457185870851097,0.660416341270943,0.6447674146251101,0.7075591500590426,0.4759420216913373,0.5994104560014397,0.6048201393586359,0.43190939972194,0.7444733966540003,0.6452320128491587,0.4787268259731367,0.4064698685868015,0.564596285778229,0.5305392939506829,0.3160307090939278,0.6598312047311095,0.4464614485931921,0.502045364114647
nh0008,0.29000403650093926,0.6308866141200992,0.19317139747844755,1.0,0.10990896215850632,0.17410492593470786,0.23307564536223127,0.28383189449589097,0.3100205264658803,0.3372584904600221,0.38564183232564186,0.36792027279206513,0.14111524456910382,0.0360831102265462,0.3435146178261708,0.40031041290518,0.34320301121992125,0.3503412542854022,0.292422149226576,0.3100042824378342,0.3643143545755295,0.3519288114350024,0.316149826003065,0.3602232857530087,0.47063965332248364,0.15317372238035687,0.3597270521705461,0.41365853903108174,0.2730588030817362,0.5329099135883868,0.48258075020783925,0.6429186557665003,0.17751681334598873,0.48287483775297796,0.2756705072624034,0.36306471978037014,0.39368255480379116,0.4088101465000387,0.3266280439821424,0.10244934750555296,0.3877922511434361,0.2993766891290614,0.302915594968033,0.32888491911296613,0.44363598758243733,0.03920476802424655,0.5678401987607324,0.29299442190463426,0.22099868554388272,0.14704732066786094,0.24970355288092244,0.44201448502637186,0.5738513158748109,0.3661937483089137,0.19238921727727903,0.17921613620808602,0.3179053442323252,0.3647278625146244,0.21707766925995797,0.385973427779871,0.3751173314202805,0.10229165204260404,0.27383787512551117,0.29243830687204136,0.42106308540644793,0.27527256535009414,0.29403099719569986,0.24819636165838171,0.23101238977389255,0.5013937068413663,0.3077311325795958,0.36491248963753353,0.24831030636613186,0.20014959048637151,0.20002654436407313,0.47793043819152026,0.34536813500312674,0.32653327048405717,0.3329105420335717,0.1765455637777123,0.35286717410469626,0.26379837302034986,0.40036740027401013,0.2590736047742787,0.3238170473099034,0.279377101589642,0.1687694459012637,0.3136540616449763,0.12595075286637003,0.48165983630026177,0.4870131035585259,0.4928867976223999,0.19493767215735194,0.296492125485238,0.1857410551073277,0.1381043256997454,0.30153541457101724,0.24746900077336842,0.359442185613712,0.3797873142701739
nh0009,0.7430848791954408,0.6556816882726406,0.37857661180960095,1.0,0.3012902261845987,0.4586127531221492,0.42441763490954165,0.3930327168865427,0.9976564838522325,0.17851262845339666,0.5220075456434948,0.6558741932591757,0.195215305677868,0.13773616704512764,0.7477429502314119,0.45659633389295246,0.7340256634956392,0.8682548655324384,0.7474188554176933,0.824906476706359,0.650125103467177,0.7655622752025236,0.704977451433708,0.35082418881755545,0.47382316785319045,0.42808521906734104,0.19171532366861088,0.3208631775115692,0.1638473059363968,0.7657408403920185,0.4969679687418802,0.6147438960018392,0.605185376199658,0.4602135982883141,0.5350378315882076,0.6332483327751339,0.5532782941056802,0.30390794769260504,0.41170021692255887,0.9854571549099987,0.6210017405444266,0.5804062317053065,0.3631578301785501,1.0,0.22487088438221442,0.3479376067208511,0.5650477242809534,0.27574367327296245,0.7124336772169475,0.49843756654141474,0.5265795590204255,0.671251768146299,0.45228340993698396,0.727615461334201,0.5099542940086188,0.3128812947549935,0.7413762523465277,0.9291519005493415,0.9433385793041662,0.8810933433604117,0.4715073559721768,0.42445286157086515,0.5267296441970037,0.19637271961336206,0.21960930676432286,0.8835100926759172,0.3374295640491554,0.4726308691214692,0.2493851231401923,0.43629361805794253,0.46854137967652726,0.9106080572107083,0.4673223600139526,0.7973466549224952,0.6237375670236238,0.7363866748502534,0.636276956511944,0.7484785416975093,0.368047761956402,0.45211469589546877,0.799003865843982,0.3645242956145963,0.8088173757563355,0.7670904759706102,0.8548420742501674,0.9557688969655349,0.8382812176797769,0.480749174531354,0.5443825449259663,0.20949431380100134,0.24654989452962522,0.8358179936396246,0.6578998493574569,0.37465115191270054,0.5993240370625315,0.8584314957332075,0.43976900943591857,0.858087738244012,0.48791860915501606,0.887114817905935
nh0010,0.40634449031741543,0.49491900730699495,0.621490483033905,1.0,0.25376287142255466,0.3309938565638209,0.13991334146884504,0.4131668465563729,0.4680665139389745,0.12232173623047271,0.5623685986551573,0.3468958325536333,0.25164903524651694,0.25221352731014074,0.5583287171649542,0.3919445046437543,0.39526562924283987,0.5140965657981528,0.46986726079356234,0.49728175759857735,0.5115709578753898,0.5655868097686426,0.26619705342172423,0.250568495485051,0.41375409461976587,0.4528502455761178,0.325032738166491,0.17256886632993645,0.24635610968120134,0.5308290323720948,0.5147721337487082,0.24364330565826278,0.3070918983036689,0.2623884008874553,0.3661817360978682,0.2701144574620758,0.2177841600593884,0.22923525445369317,0.47115098007594947,0.6799811601348369,0.6007465183546086,0.4312062763490389,0.5727794384851917,0.481428309012118,0.48010644249648926,0.7590472839638034,0.8153772928007489,0.48498635920907684,0.4377052313388196,0.4585696767728124,0.49419636128051736,0.5602694631754197,0.4552352419859942,0.3199789787930307,0.3911743018989257,0.04231464522571449,0.5515184427333699,0.4024320626741879,0.2835921183975313,0.5243963302695652,0.5677416713689397,0.570400626444284,0.3961433430451308,0.10165748398670635,0.30707720073903744,0.37358335948223725,0.3016472222214286,0.21917992324548416,0.24877873874802686,0.37914555746929857,0.3479242011721258,0.47851314707223297,0.5855288139829535,0.36482751801299074,0.33307758528992415,0.5740171296750335,0.45395366144245264,0.5098625604374593,0.378495111112118,0.5635724683111594,0.6993293096463592,0.6086662415088926,0.4326375036504843,0.22868795456222868,0.6184153323577448,0.5173436779942903,0.2183908445348857,0.33608590790335835,0.4781709165921808,0.6214823019178023,0.4049766153219525,0.5899877679401125,0.48365525831290984,0.23577891789464084,0.5074908988389493,0.5908981648407525,0.7484055566362302,0.4580055444596829,0.4362832087462254,0.42242036769024294
