,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr
nh0001,0.6525552127612677,0.45918851275609907,0.34266285295178356,0.45413909129273433,0.5611702255432363,0.7983448453910359,0.6076054156211268,0.7909277221293407,0.15157643101442497,0.39108490266969376,0.6765620737394077,0.576423673635519,0.5308390057305894,0.4232281046456251,0.06383972944291999,0.3415506279628948,0.2238708190929647,0.3675071682002936,0.6239825401387007,0.34683769366249545,0.5122593831736622,0.027655971370744492,0.6427803049453954,0.6863930929712758,0.3924824134895909,0.4240857093544136,0.33700201968835847,0.19840685066533428,0.45336168694914414,0.4167373219765248,0.20401070167072144,0.3962119358206053,0.5679506687341546,0.15103958286372637,0.832664631751009,0.3279199194526442,0.49094957147163365,0.33796809040309694,0.15144110208968875,0.5347459315705991,0.4554174074054725,0.3168786839067671,0.30289032196349963,0.5506756724100066,0.35404114971942635,0.3264287944428452,0.39158555541711626,0.5158383934697863,0.43649648238912453,0.5597515472388431,0.3391685150232665,0.5699503494053955,0.8370997504207256,0.5622463907212935,0.3494595245019758,0.5243038172547321,0.27993271723011903,0.09735171482704486,0.27804078175852315,0.33059705076830165,0.40955566566593604,0.0706307127429667,0.26638186952331966,0.35741354592788344,0.31414604277334945,0.3626030778191264,0.21480666891517494,0.3093998290289432,0.3664832876625156,0.1478708956595648,0.2067465125440438,0.10923719444558061,0.3346003482309661,0.373245832457879,0.16448907272126098,0.31086011459479956,0.3387629519124621,0.5016576748340282,0.34650962005468144,0.4507349806670668,0.2986998274605654,0.3114412019972521,0.15960168906291242,0.49145020982350673,0.4715863250822654,0.3042003697622292,0.45059825622922156,0.23867779556592905,0.24782918590081948,0.5421428927632574,0.5335268662938407,0.4667765963125129,0.06810144759746273,0.37288081365333187,0.1795176123187583,0.39267256806825807,0.23816383256902618,0.6026907793990502,0.35549183035959014,0.7615924370800469
nh0002,0.5827749232708692,0.5053040410699206,0.33591480535036633,0.3507075238129722,0.4527222604441641,0.11247255695443903,0.04971517899540134,0.3331900293899881,0.8522919998209539,0.41679965835003174,0.6671474350660996,0.5322514357109681,0.35346714053467143,0.6610869028069166,0.791970329887306,0.301212567498252,0.3129627020280774,0.41396244725661613,0.45989781511728295,0.45459745002151836,0.4249813006576026,0.41990905991482996,0.5311938394655784,0.4153246781629156,0.1843151916859671,0.3118997608134828,0.08373342655276761,0.6946400700936796,0.14460516609773622,0.3415883139776569,0.4432519243557883,0.4558055073318261,0.48795670447500117,0.3714087862855128,0.517865858307669,0.2840803205802579,0.5292617411946396,0.350239024058675,0.627974200634118,0.33300456409543416,0.38275689104554284,0.6667617413740169,0.4716512175351789,0.38235522354227197,0.3231214320401727,0.2036057560085307,0.33979698495822275,0.49802602535436635,0.4415832457525076,0.23224523331637248,0.31941664867748754,0.6915553356608048,0.5267881659971032,0.41362531285892634,0.685667632995485,0.3739877347044717,0.4254054255654047,0.49976741279204834,0.2962567600800305,0.15919802622573181,0.3502236585581372,0.9731825687483374,0.5297958027511086,0.38378261748439546,0.18672718407948086,0.40224162430609145,0.7322804950423538,0.31587972777707,0.3388545365948362,0.21277500336887184,0.17900279513971407,0.8965216926029091,0.5116236460535328,0.4720326635320221,0.2883854136371239,0.339838434799031,0.24464545957138717,0.48022264738469556,0.5662303633316278,0.3570133271942442,0.395386856675008,0.39013479063403966,0.28458658251467633,0.5385950773189747,0.28971677186093014,0.20284293932548775,0.1513196975379424,0.21051787845296138,0.36317628481974995,0.4063615820571038,0.36444887920796043,0.33707463325370446,0.16796420484898938,0.21591945423428827,0.47710158785591733,0.39826350725450227,0.6552779864588287,0.6211406315960782,0.5595667319368489,0.34694273214929927
nh0003,0.30629909193042804,0.4010105562090811,0.2630466821544927,0.3429701986477982,0.3146626578120377,0.3824277761340992,0.34308081974142146,0.3384981139177503,0.6369975133696548,0.47640872635880727,0.5780815262738083,0.4590679218490553,0.6129535142852425,0.548371249025158,0.5265379795147225,0.06603935560056062,0.8108339613511845,0.34289130422564895,0.7360895361596633,0.547639040472119,0.598060440675116,0.4306578097588626,0.8861688762746275,0.324827522975827,0.22605065582627815,0.768969874195508,0.2342583401082911,0.30285876829000924,0.5367819454955647,0.11987846028792026,0.4088234589741543,0.28949625381378075,0.5110756882235403,0.3036006644775963,0.7669479525099556,0.21073200956335925,0.6287750530004979,0.517011875593241,0.2944748545195199,0.38572321266927195,0.5725829357100991,0.7425334462649219,0.17724349837929831,0.5212571247690807,0.5678212222779886,0.2985648896376477,0.6290781463590495,0.6081424518884138,0.8484118232346073,0.276537585461908,0.5746040943235092,0.4889125262784621,0.3621938815103259,0.7242253997168532,0.6644525528065591,0.5166966222675924,0.41518690865990093,0.2786458453712904,0.20754651198190205,0.23468169879682527,0.34818224720347046,0.2746000291631092,0.3204980825133227,0.3089057824524695,0.37659481870524303,0.30045286652811065,0.640634004007624,0.26915510224114164,0.44776859747352915,0.6003600887004183,0.1521854576815771,0.4940143072709425,0.4225686755720141,0.4385542849172457,0.45200475133734175,0.13099760076094846,0.264946381848842,0.5404558423672581,0.3666461485817101,0.3645443597038533,0.24960535023912206,0.2815396052452144,0.4397655911907241,0.4880817297546495,0.506528317492714,0.13123768262181346,0.25268778249319834,0.25683421556413755,0.33237828427195204,0.33142141080182175,0.38945780175113764,0.41521907928537705,0.4138356077980579,0.2110725122630544,0.25141195375018766,0.2120631746970651,0.4308454097946516,0.4624792321265916,0.7235372727684402,0.24317002673935786
nh0004,0.6883503422056019,0.39161524168289863,0.5537952631554522,0.10733032497071227,0.5041606890948327,0.642584562314707,0.6594380799437729,0.6310304645334395,0.656137619864166,0.4761394221798664,0.4156055049467985,0.3363686518676432,0.27687932827857,0.570074386528115,0.6398610190166323,0.4732766424301652,0.37323077373152536,0.25074928832704535,0.206784573661351,0.38612414250710364,0.36285344613030507,0.3116462039318939,0.4184296374298776,0.8923184788669722,0.1979191649058366,0.24636904588652087,0.17083352360496812,0.45586730978598355,0.23336436680337458,0.3045600798767799,0.5118122744132102,0.21791601881709166,0.33148704926917905,0.37303295850047385,0.39282596642756773,0.32096574069054096,0.39420767310423965,0.2831756200198261,0.20580307971115125,0.49108026743527816,0.18017534495312698,0.3333559017353681,0.5395433620075224,0.28404392701901154,0.21616503420778632,0.2907984404454961,0.2653492283179023,0.4947596779130078,0.6511411561466781,0.297852868716626,0.19558899844554598,0.4669597900279026,0.5431798728614199,0.4928953601555136,0.6496535099898403,0.3742795522799948,0.2260505076485757,0.7440973409592417,0.6141032847000625,0.3625601324817828,0.23720195583537806,0.7436921472783498,0.5974588857305189,0.3401056604699335,0.09399488407525408,0.3661696550786713,0.4624090376829326,0.3952244399738491,0.24124703647201284,0.08661725857878007,0.4286726445385707,0.7759201155301809,0.455272259605319,0.7505105880824333,0.1848087455923191,0.04629399691660985,0.26422965649628316,0.5658392765348043,0.246221572024628,0.7971962592096862,0.5257988015609332,0.3709645796843054,0.15720450685282997,0.252537723944633,0.4039214420365602,0.3270780086661551,0.25386961727851454,0.2015652904161817,0.2260896966758872,0.25460254513846825,0.37129647959166057,0.4233600261236118,0.161109353744395,0.3680248578125443,0.32140363202416933,0.6064588479337951,0.41857403505247326,0.2913663821400825,0.1573294954958444,0.32261255095016017
nh0005,0.48884791421298956,0.4845310922969863,0.43880787022193213,0.3000763085034468,0.4509576427462938,0.42088391450282525,0.6941624439664886,0.6701760153914904,0.5298975671662325,0.26263190788726753,0.3788628730933269,0.5126765643992917,0.5240946649173266,0.5009024622837526,0.3371828591305031,0.40769162997869246,0.13541759529080322,0.1914356200404439,0.23296211656993165,0.4983407445053762,0.49362170560669355,0.31903242669962006,0.7964988165010471,0.515700988196313,0.27480980535619237,0.1823779524229283,0.21532627735408688,0.47613192472809684,0.7244493814866872,0.2608235174845662,0.312804403074162,0.303020952300075,0.5139861212386762,0.31182050722697635,0.5200577290862783,0.4433565933963487,0.5031304468679345,0.6061451819166777,0.4563640907285514,0.18504843553735745,0.40348825207217726,0.6772387360407649,0.2796490896720899,0.4444083160425026,0.4588663429455248,0.38895339925898875,0.32951182026144765,0.4706540403896975,0.6653175412503917,0.3336076371005894,0.48083310909831556,0.47371416636090985,0.7629891845419741,0.600229935441312,0.7758854328421391,0.3237301860237121,0.3783522159221908,0.29556609534652684,0.16941306579489296,0.3369895447131736,0.47220068169632823,0.4138824506054718,0.33460159462140626,0.3611064892181426,0.23496099294824435,0.389335330217345,0.5322450688648414,0.31821275314140957,0.49802441681351095,0.26040312955278416,0.21994452180019936,0.42469358346280056,0.6509051936036525,0.5544677303067104,0.32255849767797934,0.21995407057704952,0.28511883527550874,0.375823648769103,0.421590454950612,0.4809833030564978,0.39537638444007167,0.4675016297458927,0.32848317513560754,0.33984438257041494,0.6485918768623888,0.18389108729714004,0.3227030336781228,0.5984238876163283,0.44148764764301185,0.2360306396919588,0.8217994940325598,0.5157666858586777,0.3476402867753267,0.18726536022630413,0.48008562546265726,0.29812834180704423,0.499009023432754,0.454308654974112,0.5482530874163332,0.28520317966249453
nh0006,0.37737252403287536,0.594158679663497,0.39088335169914734,0.1635447434875843,0.3114058357110868,0.4068806092291012,0.5531284003808024,0.3175344970640621,0.6640326475178773,0.19439833819007435,0.5778405626329634,0.5069280235589968,0.3556086810887136,0.6035461103512976,0.5102253070195424,0.2943422958560732,0.39736718744324107,0.1582565225587752,0.7021959270372009,0.624339411747016,0.5173464035059028,0.39140217998314497,0.7677956230246539,0.2759713283856033,0.4386973257392506,0.20158720958879583,0.505347535827857,0.43498485518322516,0.7949567272688434,0.3930989834926727,0.49708582098885545,0.208849996423357,0.7039798074691151,0.40663438377115185,0.6729506635537292,0.519919274823884,0.5550222062978538,0.6928920986790171,0.39534935560909085,0.2700133293459908,0.5671898123375689,0.6857662406204695,0.6206057709118237,0.588396479281343,0.4478660967214774,0.3265105933733904,0.3163714154154377,0.6255998569504198,0.734556006946189,0.41374321600423847,0.4560529085778564,0.6456481082602146,0.3013959195589086,0.5690033987769444,0.28544450456170156,0.3822281330122526,0.19642760243525337,0.26798295504031305,0.1440637258905894,0.5304957376453603,0.4786252103757034,0.3359452736982611,0.60185508104303,0.22857822673109224,0.15572842089522404,0.27776902505216927,0.7250586619920426,0.4599031388431187,0.6229009559838813,0.3236958965099812,0.12652755041882774,0.5599261730172906,0.13931083595206456,0.26745880593605975,0.28439247081969554,0.3933715879459194,0.2504769050101643,0.5549054453604504,0.31646886186398615,0.2023050134543069,0.33839400784952284,0.3670133582204306,0.2897903934559768,0.596494896108234,0.3306723095176156,0.05670713226671614,0.2895181129618235,0.48610891955302227,0.3423811066140383,0.18781319924087347,0.5499365837160007,0.4556717466442556,0.25421672067104567,0.3253230737977525,0.36517699737761594,0.39035289317471583,0.3548265492949281,0.6148845915136875,0.6119532178938136,0.23096032172535566
nh0007,0.37165772244059125,0.3872632797997677,0.39506993450688543,0.3768884174637328,0.36889480057330093,0.17170843358429544,0.23271560972661098,0.38521706443671166,0.5767615076098214,0.41613905805671114,0.4045082741666123,0.4998696603764343,0.29663701550745114,0.5674569117817087,0.4887135675880036,0.4153344655596093,0.3547534479794998,0.2648769708972608,0.6507167684041764,0.5321270545534353,0.6241521238902457,0.2953130459536787,0.7807896369368377,0.3725242047665867,0.3573407706351662,0.34356432811798776,0.40611412543824493,0.30591082723731966,0.2102756062565868,0.2586014243187763,0.3418121744458119,0.36165850583140124,0.4894855888070705,0.33008956420851193,0.6717861575669674,0.32890942382314947,0.7038913257222073,0.5944206114210263,0.3466620416449004,0.39308518743550597,0.4951026249416726,0.525776323543878,0.28681522215397914,0.6591574883539177,0.6466604048034374,0.2989438924100257,0.516313021797175,0.3531036282284047,0.7051241736045538,0.5369554881584877,0.6494273923183086,0.673401799933558,0.21276828846100143,0.6799528309036985,0.41427437028022196,0.3185782149147279,0.4415454793382554,0.15633129741957807,0.12461521228445832,0.29031254447520133,0.21412678073314673,0.26872143294067674,0.4841118884761585,0.3949968997343357,0.05919406361063162,0.6072189202673863,0.757956174864481,0.44198459281513797,0.6465727024944808,0.534295942892764,0.22382668651596832,0.6893655967529329,0.679621970032076,0.5469890651069854,0.546628662767517,0.18663299205870842,0.3746611416412501,0.5405188518855856,0.44510345517421357,0.4055974635846467,0.38604128148622535,0.3514803046073073,0.5322961096955091,0.4991513542679902,0.5820318280431356,0.2888215942147977,0.25838820684153074,0.465021014524868,0.6966540184294345,0.12229120693546808,0.7689084658978905,0.2702108164804158,0.4135572398435791,0.4167730711544753,0.2550497885760205,0.46950218383177916,0.5378475299908111,0.5634581813941056,0.40444067994852245,0.6067685575360968
nh0008,0.5501168741145444,0.8069039649653249,0.5935602276414594,0.759411991050156,0.6894963717005991,0.47279520992988766,0.49131558415186594,0.2282951528276813,0.30612711899871026,0.3512880921344934,0.33755742860860816,0.2821678888919903,0.4521027900661787,0.463432942631536,0.3701887582616032,0.4731973383954914,0.2141416591273222,0.2770899590761998,0.3613369487807187,0.2799523294786603,0.3705386772651175,0.20133192344441841,0.36941758055153406,0.5367559644243824,0.5441454256233161,0.6488002990174999,0.4954256584995041,0.2515897722597148,0.26323749150643583,0.38210037485184933,0.4294113446664346,0.3140951147473484,0.321961952801352,0.3143583158127043,0.3374921293592318,0.31095030616160113,0.2751232472474303,0.25442219662050436,0.47776383082952184,0.27935768817391876,0.30087899696140336,0.22804616026305036,0.3079311068464755,0.27230903984015425,0.3557724941233819,0.5109176011412038,0.8032078849528594,0.34994511947668816,0.14790704110393182,0.33363032145864036,0.34588556657312286,0.35338622587649177,0.21657936970928665,0.36783664824819573,0.3954582837625613,0.2183910270394126,0.23886151437885528,0.3394229606213082,0.48237503166315115,0.45609414052844127,0.5085398456379453,0.24841805146229093,0.5026681444850857,0.36311568123442883,0.345092888114069,0.4007257459236673,0.2636127066359596,0.26988019614600683,0.17296400191454875,0.4056953315501796,0.3489647847167941,0.48483623278300697,0.41787918457814227,0.34470837265628884,0.5229299076529075,0.4127232529149891,0.3770341421152058,0.5366554671019296,0.3376730118579889,0.3954464395014577,0.3185167586560334,0.3164636502135455,0.5175099148369794,0.3295318439397623,0.2814504965373448,0.3188278896441662,0.16246814992168157,0.3075657916790999,0.2583014482639989,0.2644385702137232,0.4871278439667134,0.5461810711994822,0.2441491011320977,0.46133745362248296,0.22802382895736,0.3671811890104973,0.36478524650950606,0.27154479569200246,0.42142948063009017,0.2892924779113569
nh0009,0.38575602089623895,0.2749335890126532,0.09527050439945983,0.040203938887890533,0.1194527104724088,0.3540404497898194,0.2705777272048171,0.5285616853837345,0.5323575138198062,0.40786155242710154,0.3801443539366739,0.7723801896309289,0.2435605732198276,0.8038246421128161,0.7427086937909717,0.14745430752416722,0.14346211283346166,0.09454167751031484,0.8539588855096811,0.5821878779049747,0.6229244359932242,0.6259248834825194,0.9618081382049452,0.44842981308289215,0.31270980406432636,0.10688877429339483,0.2696552618929066,0.3866655822614389,0.6323635927499431,0.3049354592329626,0.31883945659441515,0.062479578733412255,0.30012106489124624,0.3596478961573227,0.6422452462962125,0.10682851043980168,0.4150417570846361,0.30042393955034674,0.21551363609496893,0.6533880721181142,0.5857904638613782,0.26997813081574695,0.42033884443774594,0.6733051689305978,0.9427116899721077,0.08521866238557096,0.3711209318832417,0.40722512604795724,0.3540916928302319,0.577112405686026,0.9136381509690752,0.6821969878071643,0.1695207729246268,0.5952858128190971,0.276999894430045,0.15168631342220523,0.39569055440309,0.2532174262579467,0.26219753931924955,0.416682548691417,0.3407780389169298,0.33069710383126283,0.20122720273423644,0.5399399393787688,0.31234057931572434,0.5118304080630444,0.4802828603498682,0.6376244178317978,0.1410056599538927,0.3707379030567096,0.26013651918718805,0.8296820879585527,0.3811225703307943,0.22393367709955836,0.7701690615161609,0.17786903811276988,0.2083945582097132,0.5837326522572704,0.6539736795734439,0.3378785896556155,0.726776404712179,0.08209652162817566,0.7038470931605352,0.32688349850200493,0.5586229579403035,0.39306735252662384,0.2792767202406453,0.17227750255707353,0.5409158201710553,0.4960634245697271,0.852340960103242,0.6616879382605553,0.29243676791706924,0.51858091008752,0.2653396263289361,0.02505352539288258,0.5042957531546222,0.7987469905353043,0.39748932232616724,0.26506560942711055
nh0010,0.4789520395963285,0.29852871357039,0.6177404995343158,0.307645448370528,0.3997338361647925,0.5077096651237784,0.5502733177818853,0.44478906618651903,0.6675034338232226,0.4063361590674288,0.5292164132120664,0.4651625302807153,0.10883602221004729,0.2610758488264372,0.5005577616725942,0.6249137736905453,0.31256121710306795,0.21516836724679655,0.4815896814230634,0.46433238960161366,0.517322905506471,0.17282097467419033,0.5763288700644685,0.3830944366592535,0.29941101618317667,0.45136824670774844,0.24451407569086997,0.2880711403618159,1.0,0.2108523322999719,0.21289031062879926,0.06504117182218716,0.481350836663789,0.41444258731582734,0.3768669273856997,0.15367752103697385,0.35282651480025295,0.3672438759711325,0.1799005753852992,0.570831203009563,0.41036360665153676,0.6378401892155273,0.31707872061830444,0.34494241754854543,0.3952818483495923,0.5004527783047652,0.5647357071022451,0.3804277405788845,0.6488529982511232,0.34530304522945954,0.4015135309732779,0.5488390831507104,0.39327454743877927,0.5347294924280318,0.6778024960148771,0.5449821977684897,0.20631470374156968,0.3029781415738077,0.3918724551783093,0.26033671765123306,0.18531101306008307,0.2879759635534822,0.5036521404005051,0.3617267580988527,0.14537377705645965,0.3556638605761695,0.26105222069638767,0.31471432673694805,0.3205613863746726,0.33684440377081576,0.41187451294617083,0.6741844969452029,0.5395035517912863,0.6855665085680355,0.5782735867604765,0.11230560310831583,0.18270917276237852,0.5900182614231383,0.5119174710397002,0.5905741634237487,0.2680504984169418,0.6876790681198286,0.5805850560774587,0.357027878569224,0.6545441608891434,0.24596587781143597,0.3218026536859212,0.24646766063614978,0.6715528236640413,0.35365563560261315,0.5529485716047814,0.47211059592720683,0.28150951687575093,0.43520217607457906,0.2298320597962235,0.4338893168366644,0.35464219419000764,0.6237853204081081,0.38553499148938103,0.5717787113266501
