,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr
nh0001,1.0,0.8909952606635071,0.8388625592417062,0.7614533965244866,0.8088467614533965,0.8973143759873617,0.7456556082148499,0.7093206951026856,0.4075829383886256,0.5687203791469194,0.5687203791469194,0.5655608214849921,0.4960505529225908,0.382306477093207,0.2211690363349131,0.4028436018957346,0.358609794628752,0.41706161137440756,0.4107424960505529,0.3333333333333333,0.4028436018957346,0.21800947867298578,0.4028436018957346,0.4486571879936809,0.325434439178515,0.31911532385466035,0.3033175355450237,0.21958925750394945,0.3570300157977883,0.325434439178515,0.2669826224328594,0.34913112164297,0.37598736176935227,0.21484992101105846,0.4154818325434439,0.2843601895734597,0.30647709320695105,0.25434439178515006,0.24170616113744076,0.35071090047393366,0.31437598736176936,0.2480252764612954,0.2559241706161137,0.3285939968404423,0.296998420221169,0.2812006319115324,0.2559241706161137,0.28751974723538704,0.26224328593996843,0.330173775671406,0.2685624012638231,0.2796208530805687,0.4107424960505529,0.27014218009478674,0.2132701421800948,0.28751974723538704,0.22432859399684044,0.14533965244865718,0.22748815165876776,0.21011058451816747,0.2685624012638231,0.11058451816745656,0.20695102685624012,0.24170616113744076,0.26224328593996843,0.23222748815165878,0.1627172195892575,0.2259083728278041,0.21169036334913113,0.13428120063191154,0.21642969984202212,0.11532385466034756,0.20221169036334913,0.2037914691943128,0.10900473933649289,0.20537124802527645,0.21169036334913113,0.23854660347551343,0.20537124802527645,0.22432859399684044,0.20221169036334913,0.18799368088467613,0.09636650868878358,0.2401263823064771,0.20695102685624012,0.21958925750394945,0.2527646129541864,0.16429699842022116,0.1721958925750395,0.2559241706161137,0.20695102685624012,0.19273301737756715,0.1263823064770932,0.19747235387045814,0.13744075829383887,0.20695102685624012,0.14218009478672985,0.2259083728278041,0.1721958925750395,0.3033175355450237
nh0002,1.0,0.9450621321124918,0.8613472858077175,0.7311968606932636,0.7521255722694572,0.5415304120340092,0.47939829954218444,0.5559189012426422,0.8188358404185743,0.6102027468933944,0.5840418574231524,0.5552648790058862,0.45062132112491826,0.5055591890124265,0.6245912361020275,0.39829954218443425,0.4107259646827992,0.4525833878351864,0.3623283191628515,0.40091563113145845,0.368214519293656,0.39110529758011775,0.35578809679529105,0.34924787442773053,0.249836494440811,0.2916939175931982,0.19947678221059517,0.5147155003270111,0.2570307390451275,0.31785480706344016,0.3407455853499019,0.38456507521255723,0.35578809679529105,0.31654676258992803,0.30085022890778285,0.28253760627861346,0.3263570961412688,0.2681491170699804,0.5219097449313277,0.2838456507521256,0.2975801177240026,0.3597122302158273,0.30608240680183124,0.27403531720078483,0.2871157619359058,0.2472204054937868,0.2446043165467626,0.29038587311968606,0.27207325049051667,0.21648136036625246,0.2655330281229562,0.3315892740353172,0.3172007848266841,0.24656638325703073,0.31000654022236757,0.24133420536298233,0.26618705035971224,0.30477436232831917,0.2406801831262263,0.16154349247874428,0.2544146500981033,0.44669718770438194,0.275997383911053,0.2622629169391759,0.21648136036625246,0.2570307390451275,0.40353172007848265,0.23610202746893394,0.21255722694571616,0.17266187050359713,0.2027468933943754,0.3597122302158273,0.2648790058862001,0.23479398299542184,0.17920209287115763,0.21909744931327665,0.19424460431654678,0.23871811641595814,0.29561805101373445,0.2040549378678875,0.2406801831262263,0.2158273381294964,0.16677567037279267,0.2648790058862001,0.18247220405493786,0.18705035971223022,0.16285153695225638,0.16023544800523218,0.19816873773708307,0.22040549378678875,0.18116415958142576,0.17462393721386527,0.16219751471550034,0.14388489208633093,0.2681491170699804,0.21517331589274036,0.2681491170699804,0.23871811641595814,0.23675604970569,0.18443427076520602
nh0003,0.9771863117870723,1.0,0.9049429657794676,0.8174904942965779,0.7262357414448669,0.779467680608365,0.7110266159695817,0.6273764258555133,0.7832699619771863,0.7452471482889734,0.6197718631178707,0.5703422053231939,0.6083650190114068,0.5095057034220533,0.5399239543726235,0.33079847908745247,0.714828897338403,0.4714828897338403,0.5247148288973384,0.5057034220532319,0.5209125475285171,0.4448669201520912,0.6159695817490495,0.34980988593155893,0.30038022813688214,0.5019011406844106,0.30038022813688214,0.3231939163498099,0.44866920152091255,0.2965779467680608,0.3726235741444867,0.3574144486692015,0.41064638783269963,0.3231939163498099,0.4524714828897338,0.2965779467680608,0.39543726235741444,0.3840304182509506,0.3726235741444867,0.34220532319391633,0.4144486692015209,0.4296577946768061,0.2623574144486692,0.3688212927756654,0.49809885931558934,0.3155893536121673,0.39923954372623577,0.3726235741444867,0.41064638783269963,0.2623574144486692,0.4714828897338403,0.29277566539923955,0.29277566539923955,0.35361216730038025,0.34220532319391633,0.33079847908745247,0.2965779467680608,0.24714828897338403,0.23954372623574144,0.20912547528517111,0.28517110266159695,0.21292775665399238,0.25475285171102663,0.25475285171102663,0.33460076045627374,0.23954372623574144,0.4068441064638783,0.24334600760456274,0.2661596958174905,0.4220532319391635,0.20532319391634982,0.2661596958174905,0.2661596958174905,0.25475285171102663,0.30038022813688214,0.19011406844106463,0.22433460076045628,0.29277566539923955,0.24714828897338403,0.23193916349809887,0.21673003802281368,0.20912547528517111,0.2813688212927757,0.27756653992395436,0.24714828897338403,0.17870722433460076,0.22053231939163498,0.19771863117870722,0.21673003802281368,0.22053231939163498,0.20912547528517111,0.21292775665399238,0.26996197718631176,0.1596958174904943,0.19391634980988592,0.19011406844106463,0.22813688212927757,0.21673003802281368,0.3193916349809886,0.17110266159695817
nh0004,1.0,0.8422459893048129,0.9812834224598931,0.5721925133689839,0.7540106951871658,0.7994652406417112,0.7593582887700535,0.6390374331550802,0.6737967914438503,0.6310160427807486,0.4679144385026738,0.40641711229946526,0.4037433155080214,0.4411764705882353,0.516042780748663,0.45187165775401067,0.41711229946524064,0.3582887700534759,0.2540106951871658,0.34759358288770054,0.3181818181818182,0.32887700534759357,0.2807486631016043,0.5240641711229946,0.24331550802139038,0.25668449197860965,0.22727272727272727,0.3582887700534759,0.27540106951871657,0.29411764705882354,0.3422459893048128,0.27540106951871657,0.27807486631016043,0.30213903743315507,0.23796791443850268,0.27807486631016043,0.27807486631016043,0.22727272727272727,0.26737967914438504,0.32887700534759357,0.21122994652406418,0.24866310160427807,0.3074866310160428,0.22459893048128343,0.20855614973262032,0.2647058823529412,0.20588235294117646,0.27540106951871657,0.3048128342245989,0.22994652406417113,0.18181818181818182,0.24064171122994651,0.3074866310160428,0.25133689839572193,0.28609625668449196,0.22994652406417113,0.20855614973262032,0.37967914438502676,0.3235294117647059,0.21657754010695188,0.20053475935828877,0.3449197860962567,0.27807486631016043,0.22994652406417113,0.16844919786096257,0.22994652406417113,0.26737967914438504,0.25668449197860965,0.18181818181818182,0.10160427807486631,0.3716577540106952,0.3074866310160428,0.23529411764705882,0.2887700534759358,0.11764705882352941,0.14171122994652408,0.18983957219251338,0.25668449197860965,0.1657754010695187,0.3181818181818182,0.2700534759358289,0.20053475935828877,0.09358288770053476,0.15508021390374332,0.1925133689839572,0.22459893048128343,0.18716577540106952,0.1497326203208556,0.1657754010695187,0.16310160427807488,0.17379679144385027,0.18181818181818182,0.15240641711229946,0.1925133689839572,0.1925133689839572,0.2540106951871658,0.18983957219251338,0.13636363636363635,0.11497326203208556,0.16844919786096257
nh0005,1.0,0.9774436090225563,0.9849624060150376,0.7368421052631579,0.7857142857142857,0.7481203007518797,0.8533834586466166,0.7180451127819549,0.6654135338345865,0.49624060150375937,0.5,0.5676691729323309,0.5338345864661654,0.45112781954887216,0.39473684210526316,0.46616541353383456,0.3458646616541353,0.36466165413533835,0.2894736842105263,0.44360902255639095,0.424812030075188,0.36466165413533835,0.5225563909774437,0.40977443609022557,0.3007518796992481,0.2593984962406015,0.2706766917293233,0.40601503759398494,0.48872180451127817,0.31203007518796994,0.31954887218045114,0.3383458646616541,0.38345864661654133,0.30451127819548873,0.3157894736842105,0.3383458646616541,0.33458646616541354,0.39849624060150374,0.44360902255639095,0.23684210526315788,0.31954887218045114,0.37969924812030076,0.2706766917293233,0.31203007518796994,0.39097744360902253,0.32706766917293234,0.2518796992481203,0.2932330827067669,0.3383458646616541,0.2669172932330827,0.37969924812030076,0.2669172932330827,0.41729323308270677,0.3007518796992481,0.34962406015037595,0.23308270676691728,0.2669172932330827,0.23684210526315788,0.21052631578947367,0.22932330827067668,0.3157894736842105,0.2518796992481203,0.24060150375939848,0.2631578947368421,0.24812030075187969,0.2631578947368421,0.32706766917293234,0.24812030075187969,0.2593984962406015,0.20676691729323307,0.24436090225563908,0.22556390977443608,0.3233082706766917,0.2669172932330827,0.20676691729323307,0.19924812030075187,0.21428571428571427,0.21052631578947367,0.2518796992481203,0.2518796992481203,0.2518796992481203,0.24812030075187969,0.19924812030075187,0.20300751879699247,0.2556390977443609,0.18796992481203006,0.22932330827067668,0.30451127819548873,0.22180451127819548,0.17293233082706766,0.2819548872180451,0.21804511278195488,0.22932330827067668,0.13909774436090225,0.2819548872180451,0.19924812030075187,0.23308270676691728,0.19924812030075187,0.24436090225563908,0.17293233082706766
nh0006,0.9095477386934674,1.0,0.9108040201005025,0.635678391959799,0.6482412060301508,0.7123115577889447,0.7474874371859297,0.5540201005025126,0.7173366834170855,0.41708542713567837,0.5552763819095478,0.542713567839196,0.4547738693467337,0.4824120603015075,0.4748743718592965,0.39824120603015073,0.45226130653266333,0.33542713567839194,0.457286432160804,0.4937185929648241,0.4221105527638191,0.38190954773869346,0.48743718592964824,0.292713567839196,0.35804020100502515,0.2562814070351759,0.39195979899497485,0.36683417085427134,0.4962311557788945,0.33291457286432163,0.35804020100502515,0.2876884422110553,0.4472361809045226,0.3341708542713568,0.36683417085427134,0.3454773869346734,0.33542713567839194,0.4221105527638191,0.39195979899497485,0.2613065326633166,0.3693467336683417,0.36809045226130654,0.3454773869346734,0.35678391959798994,0.3693467336683417,0.292713567839196,0.23743718592964824,0.34045226130653267,0.3417085427135678,0.2876884422110553,0.35050251256281406,0.3178391959798995,0.24120603015075376,0.28266331658291455,0.20477386934673367,0.24623115577889448,0.2135678391959799,0.21733668341708542,0.19472361809045227,0.28391959798994976,0.3065326633165829,0.2135678391959799,0.2952261306532663,0.18969849246231155,0.20477386934673367,0.20477386934673367,0.40326633165829145,0.2989949748743719,0.2776381909547739,0.23241206030150754,0.16457286432160803,0.25879396984924624,0.14824120603015076,0.18592964824120603,0.17839195979899497,0.23366834170854273,0.1972361809045226,0.2675879396984925,0.2022613065326633,0.15954773869346733,0.2236180904522613,0.21105527638190955,0.1708542713567839,0.2876884422110553,0.19095477386934673,0.1306532663316583,0.20979899497487436,0.2550251256281407,0.19597989949748743,0.1507537688442211,0.2185929648241206,0.1984924623115578,0.19095477386934673,0.1871859296482412,0.22236180904522612,0.21482412060301506,0.18216080402010051,0.23869346733668342,0.2537688442211055,0.14949748743718594
nh0007,0.9920634920634921,0.9722222222222222,1.0,0.8214285714285714,0.7579365079365079,0.6335978835978836,0.6335978835978836,0.6349206349206349,0.7301587301587301,0.671957671957672,0.5370370370370371,0.5886243386243386,0.4748677248677249,0.5092592592592593,0.5066137566137566,0.4947089947089947,0.47354497354497355,0.421957671957672,0.47883597883597884,0.48677248677248675,0.5264550264550265,0.373015873015873,0.541005291005291,0.36507936507936506,0.3544973544973545,0.3333333333333333,0.37962962962962965,0.3187830687830688,0.30952380952380953,0.328042328042328,0.34523809523809523,0.38227513227513227,0.39285714285714285,0.32936507936507936,0.4007936507936508,0.32407407407407407,0.4087301587301587,0.414021164021164,0.39814814814814814,0.3386243386243386,0.37433862433862436,0.3505291005291005,0.28703703703703703,0.42063492063492064,0.5436507936507936,0.30952380952380953,0.3439153439153439,0.2605820105820106,0.3664021164021164,0.3664021164021164,0.5119047619047619,0.3584656084656085,0.23015873015873015,0.335978835978836,0.2619047619047619,0.24338624338624337,0.2976190476190476,0.19047619047619047,0.20634920634920634,0.22486772486772486,0.2222222222222222,0.20634920634920634,0.2923280423280423,0.294973544973545,0.17857142857142858,0.38095238095238093,0.4576719576719577,0.3187830687830688,0.30952380952380953,0.37566137566137564,0.2605820105820106,0.32671957671957674,0.3505291005291005,0.2791005291005291,0.3505291005291005,0.20105820105820105,0.25132275132275134,0.28703703703703703,0.2751322751322751,0.24074074074074073,0.2619047619047619,0.2261904761904762,0.3306878306878307,0.27645502645502645,0.2566137566137566,0.24338624338624337,0.21825396825396826,0.27116402116402116,0.2830687830687831,0.14153439153439154,0.2857142857142857,0.17857142857142858,0.26455026455026454,0.24338624338624337,0.1917989417989418,0.2566137566137566,0.25793650793650796,0.2447089947089947,0.21164021164021163,0.2923280423280423
nh0008,0.8900836320191159,1.0,0.959378733572282,0.8590203106332138,0.8446833930704899,0.6726403823178017,0.6415770609318996,0.4659498207885305,0.45997610513739545,0.4994026284348865,0.41816009557945044,0.3536439665471924,0.43847072879330945,0.3739545997610514,0.35722819593787336,0.42891278375149344,0.3309438470728793,0.35125448028673834,0.2939068100358423,0.27956989247311825,0.3058542413381123,0.27001194743130225,0.24253285543608125,0.36200716845878134,0.36081242532855434,0.36678614097968937,0.34767025089605735,0.23297491039426524,0.2712066905615293,0.2962962962962963,0.3046594982078853,0.2962962962962963,0.26045400238948624,0.2640382317801673,0.2054958183990442,0.2616487455197133,0.23655913978494625,0.20430107526881722,0.3942652329749104,0.23775388291517324,0.24133811230585425,0.2078853046594982,0.24014336917562723,0.20908004778972522,0.27837514934289126,0.3213859020310633,0.3811230585424134,0.2126642771804062,0.18518518518518517,0.23058542413381122,0.25448028673835127,0.1923536439665472,0.18996415770609318,0.21385902031063322,0.21027479091995221,0.16606929510155316,0.2007168458781362,0.21983273596176822,0.27001194743130225,0.23297491039426524,0.2855436081242533,0.16248506571087215,0.24372759856630824,0.22819593787335724,0.25686977299880526,0.23178016726403824,0.17204301075268819,0.1959378733572282,0.15890083632019117,0.24731182795698925,0.2986857825567503,0.2114695340501792,0.2126642771804062,0.18399044205495818,0.27598566308243727,0.21385902031063322,0.2066905615292712,0.23416965352449223,0.18876941457586618,0.19474313022700118,0.19474313022700118,0.1768219832735962,0.2640382317801673,0.17204301075268819,0.16367980884109917,0.21027479091995221,0.15053763440860216,0.17443249701314217,0.16248506571087215,0.15770609318996415,0.18518518518518517,0.1935483870967742,0.16845878136200718,0.21505376344086022,0.14695340501792115,0.1875746714456392,0.16606929510155316,0.12425328554360812,0.17801672640382318,0.15053763440860216
nh0009,1.0,0.9066286528866714,0.7441197434069851,0.6229508196721312,0.5466856735566643,0.7469707769066286,0.6557377049180327,0.6963649322879544,0.7027797576621525,0.6642908054169636,0.5274411974340698,0.7861724875267284,0.4547398431931575,0.6307911617961511,0.6593014967925873,0.36421952957947257,0.368496079828938,0.33428367783321455,0.5637918745545261,0.5160370634354954,0.5260156806842481,0.5274411974340698,0.6493228795438346,0.4005702066999287,0.33428367783321455,0.2451888809693514,0.3121881682109765,0.3706343549536707,0.4782608695652174,0.3406985032074127,0.33856022808268,0.25017818959372773,0.30791161796151106,0.3435495367070563,0.38774055595153245,0.2615823235923022,0.32786885245901637,0.27156094084105487,0.315751960085531,0.4504632929436921,0.4119743406985032,0.2672843905915894,0.323592302209551,0.4269422665716322,0.751960085531005,0.22665716322166785,0.28296507483962935,0.28296507483962935,0.27797576621525305,0.383464005702067,0.6878118317890235,0.3620812544547398,0.21382751247327156,0.315751960085531,0.22166785459729152,0.17533856022808267,0.285816108339273,0.2316464718460442,0.25374198146828225,0.2701354240912331,0.2765502494654312,0.2316464718460442,0.21881682109764788,0.3713471133285816,0.29793300071275836,0.33570919458303633,0.31860299358517463,0.4098360655737705,0.18602993585174626,0.2815395580898076,0.2908054169636493,0.3741981468282252,0.2466143977191732,0.1917320028510335,0.4832501781895937,0.19885958660014255,0.20384889522451888,0.30434782608695654,0.36279401282965074,0.21881682109764788,0.3856022808267997,0.14468995010691377,0.43264433357091947,0.20883820384889523,0.2523164647184604,0.2886671418389166,0.22594440484675696,0.16250890947968638,0.25302922309337134,0.2751247327156094,0.3036350677120456,0.2601568068424804,0.22238061297220243,0.28652886671418387,0.19672131147540983,0.13542409123307197,0.2473271560940841,0.32002851033499646,0.20955096222380612,0.17533856022808267
nh0010,0.8804542737597131,0.7728631201434548,1.0,0.6557083084279737,0.6586969515839809,0.7071129707112971,0.6855947399880454,0.5546921697549313,0.6610878661087866,0.5564853556485355,0.49372384937238495,0.4734010759115362,0.33831440526001194,0.2958756724447101,0.43156007172743577,0.5014943215780036,0.38015540944411236,0.33293484757919906,0.34309623430962344,0.3759713090257023,0.387925881649731,0.26539151225343693,0.35206216377764493,0.31081888822474596,0.2755528989838613,0.3138075313807531,0.25164375373580394,0.2582187686790197,0.5248057381948595,0.2647937836222355,0.2576210400478183,0.2109982068141064,0.32695756126718467,0.3102211595935445,0.22534369396294082,0.23072325164375374,0.26060968320382544,0.25523012552301255,0.24626419605499103,0.3484757919904363,0.28511655708308425,0.3251643753735804,0.24805738194859533,0.2402869097429767,0.30842797369994024,0.32576210400478184,0.30603705917513446,0.228332337118948,0.2958756724447101,0.2402869097429767,0.2916915720263001,0.26060968320382544,0.2510460251046025,0.25283921099820683,0.28511655708308425,0.2821279139270771,0.19844590555887626,0.21219366407650928,0.25044829647340106,0.1799163179916318,0.1763299462044232,0.1799163179916318,0.24985056784219964,0.23311416616855948,0.18410041841004185,0.2193664076509265,0.17513448894202033,0.2181709503885236,0.19306634787806337,0.2199641362821279,0.3496712492528392,0.27017334130304843,0.2534369396294083,0.2659892408846384,0.3102211595935445,0.15242080095636582,0.16497310221159595,0.2576210400478183,0.2546323968918111,0.25283921099820683,0.18410041841004185,0.2755528989838613,0.30185295875672447,0.1852958756724447,0.22713687985654513,0.18888224745965332,0.2026300059772863,0.15959354453078303,0.2337118947997609,0.18828451882845187,0.20143454871488345,0.1852958756724447,0.1835026897788404,0.2109982068141064,0.15122534369396293,0.20741183502689778,0.16736401673640167,0.2217573221757322,0.17274357441721458,0.2355050806933652
