,a el,a la,a las,a los,a mi,a que,a quien,a su,a sus,a un,casa de,con el,con la,con los,con que,con su,con un,con una,de el,de la,de las,de lo,de los,de mi,de que,de su,de sus,de un,de una,de y,el de,el día,el mismo,el mundo,el que,el señor,en el,en la,en las,en los,en que,en su,en sus,en un,en una,es que,la cabeza,la casa,la de,la mano,la noche,la puerta,la que,la vida,lo que,los ojos,los que,más que,no es,no me,no se,para que,por el,por la,por qué,que a,que el,que en,que era,que es,que había,que la,que le,que lo,que los,que me,que no,que se,que yo,se a,se de,se en,se había,se le,todos los,uno de,y a,y con,y de,y el,y en,y la,y las,y los,y no,y por,y que,y se,y su,yo no
nh0001,0.36998278468597345,-0.6977742247264929,-0.22848972160619882,-1.2206122677810085,-0.7165156321832948,1.1510300594697325,-0.23266741290719467,-0.6833009554411721,-0.5036623336766902,-0.6002933927602911,-0.47100737857063446,-0.7712899873928166,-0.5678142842604551,-0.34021628776460217,-0.7265995002316292,-0.7618253284037626,-1.1355920487345037,-0.864719065457952,0.5949235238346047,-1.2348521550754183,0.17581547205937129,-0.9992991621855433,0.14297185101316592,-0.6594150304484786,-0.6312256719045517,-0.6150349687890282,-1.0973986609019455,0.01563195876756234,-0.7372377708808029,-1.0614967637647454,-0.21285763150245549,-0.2573521758017625,-0.1604939338793289,-0.6916667609928822,1.8615077397668165,-0.2594590325148724,-0.7827359843468601,-0.3260691298130228,-0.24220030780486457,-0.2579540942120201,-0.19990133722679296,-1.2582882530971768,-1.1531938349468305,-1.3563818153899725,-0.7310999544517319,0.6338535384986038,2.1748421245235345,0.11162134605990351,-0.7686837619512514,0.6096370180361458,0.19580409239156563,-0.3922654182947572,-0.6719716357937107,-1.218381640186436,-0.436919846994183,-0.3626276995332075,-0.2931068872350174,-0.11209308703105358,0.2577296262994344,-0.7175369091131633,0.39627247351379,0.0009867164198581312,0.6349681142375722,-0.2413748256497911,-0.20932760480828524,0.9555779403537246,2.0754392436925504,0.4767256515483404,-0.23844356232247368,0.03647504882926285,0.1719214001030583,-0.7076985919561889,0.21804428348451024,0.6997448683644384,0.26968408255374066,-0.5206059903681597,0.19767182186953408,-0.30269438727371645,0.35373460701822934,-1.3294201280724771,-0.12981002690114166,-0.8026252338249749,-0.24243361150149395,0.8850792713041141,-0.031283792643820175,-0.5324828105543188,0.106706129356793,-0.2711903980621094,-0.7466928908186036,1.4313147572313074,-0.8751140752455931,-0.7345131766000121,-0.5068009809756873,-0.6076903535690722,0.29188605886182184,-0.10413535711319824,-0.47577555246702175,-1.0990477355787345,-0.971073637041768,0.9486637662781624
nh0002,0.7521802729215921,0.7683180548291897,0.0854784122826325,1.4213587796937903,1.365968441038175,0.19074733809993613,-0.23226088213867002,-0.771765186630536,-0.5214295891956664,1.0468457132211328,0.30556469794773605,0.6228987660432257,1.5036634202471126,1.2101097348921699,-0.7718712065088168,0.01686454811480071,0.6500199236206019,1.0359147775278863,-0.7492998732811671,1.318931595910689,0.9687190952598574,1.4781076983155748,0.9657053128073892,1.768895382891778,0.889556444044046,-1.0497811596545463,-0.49636565646195474,0.35185257615020105,0.38401082276869086,0.19192981342083465,0.24827862527719236,-0.3051345596675806,1.271321289487535,1.9044004765898481,0.6616566492479551,-0.7440154585267805,1.244373637662924,2.604461503619112,1.7055956578413316,1.305216479199601,-0.17581490443299308,-0.3531434098408566,-0.27332101024535194,1.715322102586621,0.8233362141778341,0.5929803630610595,-0.42843972264709096,-0.6700652232939274,1.0622151651767513,0.7878621964284135,-1.1915205964107691,-0.6542783388224248,0.4207779259342901,1.1232197664018548,1.2944553556335576,-0.3021757144303279,1.3027342248494616,1.2055637261008745,0.8603103863305984,3.78841866951492,1.1689044325520095,0.06296717822424797,0.29020860470876925,0.04902009766210176,0.7255376205774444,-0.6100632815512615,1.0979433140192607,0.5806720934608692,0.5625836494415491,-0.29691914909994016,-0.03679076222922107,-0.027704851112432743,-0.8053713964236415,0.09613287082262441,0.9750941122484367,2.004800698157077,1.3946562410096643,0.3252833045030193,2.1578322461498853,-0.05407872691972208,-0.03921319342020907,-0.6156538779631929,0.033037306364266106,-0.39419231515438585,1.7855361221805923,0.9962348894894832,0.7344976836519785,0.31656868318009285,0.6409355520669482,-0.16219623478279352,1.4277066514960222,0.4480328401280863,0.8048747578387818,1.1883983524102462,2.177921919937853,-0.09444244681651157,0.9385103425556164,-0.47299734409451166,-0.045623190242470045,1.7726468087798015
nh0003,0.9883440940104665,1.1424823969417746,1.4639819795064033,0.3934382600071681,1.4674033599023097,-1.4391175322709973,0.46075451032268927,-0.44783861304171224,0.01728031684976425,0.32994584770928964,1.375429052865872,-1.0288227379001604,0.4956370007485113,0.7510796663919203,0.30437801246734725,1.4078302368277515,0.807553576757782,3.0833301935088318,-0.469846781224581,0.7218487861450295,-0.7332154169842404,-0.2857632865443527,-0.37138902445047317,2.8743190583862424,0.045213618244260866,-0.7973436853542322,-0.28549456479322216,-0.8137473325992417,-0.10636980517082052,-1.4831277884501373,0.6758511611028819,0.09228401395120511,-1.4493918277230635,1.6963457752495417,0.3620202872822487,0.20353608149427432,-0.5625132624934274,-0.2120240553593179,3.2928460390508874,0.4067894802079044,0.7805380557241896,-0.5701175896143439,-0.685580732340253,1.441828157729101,-0.29167167480241957,1.5206725258424574,1.488802915024977,2.226855672806775,-0.27442669825439486,-0.7677443914787067,-0.14594315627137747,-1.4655653931723824,1.319357548748872,-0.6780129331778331,0.4220313374832833,-0.5465965510589395,0.09299452483838143,1.0641503811253021,-0.02867234452673492,1.0778775152132702,0.24535914878691023,0.30189730824772787,1.6550661545039127,0.48835707089055524,0.38207458397645216,0.1997021463967053,1.127725251125886,-0.046345580341936934,0.3705677267484728,-0.278682111160258,2.3906440430348863,0.2084699101926079,-1.0662391291608204,-0.1706126025220434,2.063375554668077,1.7511649031730017,0.13927851586351644,1.3822326230674356,2.2185078201735515,-1.7087710200507935,-0.9966888445458253,1.1376923364202596,2.123889084172988,-0.5623074134684174,1.7266202928134866,0.47084012868022745,1.6352329471295903,1.5257136746477333,1.7484911338849822,0.9357876612654558,0.1640449982689688,-0.30197976513392305,-1.3113830826705568,-0.29754965106175585,1.7562068628062772,1.198217102834052,1.7008474472254664,-0.09412117296015166,0.15509192686757087,1.3419054318075982
nh0004,-0.6606193975215142,-1.1515158781134298,-0.9861074992308064,2.0125917416984604,-0.9198262047343264,-0.721632513036875,-0.8569631631048159,-1.391388071754349,0.19851441047951804,-0.9754268387783694,-1.1954070241077166,0.7262652040390681,-1.7428440234997036,0.41992547204682634,-0.5596793315089379,-0.9971308761481693,-0.8763970598780295,-1.0018521249492092,0.5949235238346047,-2.9030496053163435,-0.9440910641741884,-0.779607650668592,2.1774014434510054,-0.811084959105211,-0.08261412865498798,-1.3535199240727416,-0.031453312076981856,-1.0119263747418472,-1.4502812110930354,2.840932609156715,-0.3364047650538985,-0.46963129100892165,0.7249516365546929,-0.8354065140595733,-0.6116593682811888,-0.641381162425371,-2.1025684471150625,-1.1872489466167255,-0.4660405961744109,-0.6707628892855807,-0.5889530563266453,-1.9385981924903826,-0.8064900392447576,-0.6184737025272761,-0.49232385729069006,-0.07424156474360095,-0.3942068033539309,-1.1393849155240818,-0.7311970885414836,-0.5892749089501365,-0.6889681162680509,-1.2419612317395439,-0.8721982289162855,-0.19881428260420098,-0.5864953728801623,-0.509555842698054,-0.39223540511362454,-0.45412852415629545,-0.6451004274307413,-1.0216441116678763,-0.027190639171066306,-0.8398739809044127,-0.33437566235458344,-1.2062425555198046,-1.387756343130521,-1.4487250960850324,-0.007313449059093002,-0.1290697411031728,-1.3108536282020768,-1.216562393024955,-0.268987906054236,-1.8560011694157919,-1.4157040033500259,-0.41909428788315317,3.5331227475376834,-0.7356508686734986,-0.9558844762256322,-1.092123107657802,-0.9892840897933551,0.41142572433937347,0.14527951789810467,0.052551769357184065,-0.46934126725110176,0.24443530165203425,0.10571069731650677,0.30423104827717223,-0.7045476707099417,0.16520059102456677,-1.000950705573157,0.3720143185498158,-0.3225001295902766,-0.09068470780853466,0.8992941742062283,1.315306306867074,-0.9666518728916387,-0.5082551556365953,0.053102726171888166,-0.9202939822878358,-0.6064105020616012,-0.8024330446761548
nh0005,0.935275772687842,0.03777651524465479,0.25683066988611725,1.8166251375933329,0.6084513691228179,-0.7654527224871309,-0.07316779630710002,-0.493068595834647,-0.5014165658382376,2.928607802956582,0.27385771537447834,-0.3084927473967423,-2.117275141899076,-0.8355325405246811,-0.6967033506096547,1.9156532829640287,-1.0093795634890936,0.21904145693937185,0.5949235238346047,-1.2262452767620327,0.9332536407060054,-1.3124415405417946,0.8062490362342716,0.317243101564044,-0.08912749500971497,-1.2495372494340886,-0.2707498272585097,0.25775054823895005,1.989507239824185,-0.6870632418426438,0.03700261620232829,0.6709729101041713,-1.4813202864587691,0.00021488623111631976,0.07307570417090811,0.4751400544771574,-0.6097020420676743,-1.0471001003287645,1.8948619478227964,0.05511824757417813,-0.20990183746899466,-0.4244008833558781,1.0201732425885526,0.8408221923131318,-0.7876119945047718,0.6146036183145138,-0.8415536315913005,-0.19218334619665503,-0.7829510779504917,-0.9011453888911309,-0.08646465328155839,-0.25660110244035594,-0.5845592798409449,-0.03779271103185916,-0.157919779267351,-0.8549466270034762,-0.8656850427427933,0.9257247099003211,-0.8051169481478433,-0.6677507019785065,-1.0951852941276148,-0.3929658563709452,-0.8212733687369806,0.9737104684962149,-0.6780812785733954,-0.9220581886298351,-0.6082554665849663,-0.07255897686329306,0.15075789128033587,0.4513996304082017,0.6101125762094153,-0.3720427723308837,-0.8453934505263259,0.5555874016898323,0.28718853434819747,0.8895865426707864,0.1458150799686673,0.06115489802985078,0.3999924266558268,-0.3048802004160648,-0.0682228153789226,-1.4248622324090083,1.5118673687715936,-1.1089883611884552,-0.8164462425656952,-0.6554650876635547,2.787389661666862,0.9044599531340852,2.369604043615428,-0.4316837754746987,2.58678360058968,-1.1275887665620539,-0.11220607192862772,-0.10872681136635244,1.6495979257888729,4.21904174126956,2.2209116406675684,-0.08155202421580054,1.0332129220096715,1.5841757275200277
nh0006,0.07969650336419815,-0.6329539885283592,1.4303266221444537,0.6031938010180063,-0.04189418690032606,0.2900813767707202,1.60349655826228,0.763781841786153,0.6708118633941103,0.20965382023328633,-0.20905929246124316,0.024286208055372262,-0.21236778814058233,-0.540253592978136,-0.7683295424123022,0.532355184190474,0.2251816427619855,1.229988418271002,0.5949235238346047,-1.1284444987843305,-0.5137566081214782,-0.08849477068818286,-0.3399606544032683,0.1984680035161644,0.888365960675916,-0.1299687894340419,0.04718200054125268,-0.15282022705365217,1.3870374780848067,1.0764770426857972,-0.1768230508832847,0.07433394170942335,-0.6975002752073699,0.5948040289540036,0.4827170770300537,0.9112153222107866,0.6237803901709489,-0.7813012317679919,-0.04323116258748963,1.048198733950417,0.7150906688043418,1.1716938116729296,0.8966923571416764,0.38424820890308214,0.18136584541367792,1.0606072837561824,-0.36249014992334483,-0.6007572195643102,-0.07518030387054432,-1.270085610345918,0.5670924299540829,-0.11555526852161947,0.3333327171758837,-0.34404335388771706,-0.34540324234026165,0.2893659357607981,-0.3488666785417338,1.157964969941352,1.5430085222347534,0.23754977391023233,-0.49636851970258294,0.46243466007342127,-0.7444826447589568,-1.902756448019721,0.5237646917061287,-0.5506471971799672,0.500486403010305,-0.3530878290107638,0.7598855450588675,1.2166614766221888,1.1999110323937061,0.13735506539964557,0.7513753357982635,-0.7073666215081704,-0.023515485003410417,1.1362170493025203,0.8820236733188492,0.6819463264662168,0.7643884008510021,0.2743043044576183,-0.9275697068189559,-0.1184836312792478,0.35319898484122664,-0.02878050893488223,-0.7470800026865295,0.6589249666948691,-0.511392004027386,0.07428580163150926,0.9175400784839279,-0.0007025024677458079,1.2976634838082644,-0.22336557468785923,-0.4700136077296488,-0.38272439810138215,0.37454427048122285,1.1713677569762733,2.279349730317549,0.9175180437342192,0.03174998415369082,1.0552272235237377
nh0007,0.9883440940104665,0.32061903164613575,1.0388616759870384,2.878495314017686,-0.6077792811022825,-0.2846916530639486,2.9143268633945656,-0.06126153137013456,0.6121342922412917,0.29624011149247687,0.06624449212222022,1.9313942657896805,-0.07109716721840952,2.8625887996705304,-0.04537011034713848,2.471811502835423,0.4937387882776422,0.6165851193713102,0.1835349968799191,0.4192363621047067,0.37364407977066266,-0.8937331111968783,0.36523353803664926,-0.7139829654136544,0.7919986511492344,0.6803221107941754,-0.04024730446935338,0.2484569441704558,0.38358978889621764,0.25801669303476515,0.7165537595322629,0.07829694467189457,-0.4122006833389282,-0.4914578192214195,0.7726718311586688,-0.19363083931601316,-0.10705904173555729,0.614511439150214,2.5160740681428164,1.5134881926022214,1.965426917561275,1.0402426906724807,2.3504281264905145,0.9148418566679376,0.6118494677072635,2.655422362353697,0.4167303582235517,0.05966532302063362,-0.9709657463896748,-0.34793549507627436,0.3287661497226023,-0.4887491619779528,0.14518689522926517,1.046776161799345,0.2850913381095653,0.44571560758637735,0.6171536020187844,3.3748262403769456,0.16466191783861253,0.32270966423602465,0.8008622302318771,0.33838307002629453,0.8591470196132801,-0.25547191910568434,0.6854382810697277,-0.2084610583804713,0.6059697792296124,0.3528129575968945,1.0623026180625952,1.1383229835796569,1.6100425785432673,1.384955254619634,1.378519346516705,0.05054830785157322,1.4653290723322534,0.023797764420769585,1.116521860179104,1.919914092523078,0.4704605077401152,1.0347049056200794,0.9500057512231723,1.2672918306954777,2.716943184427645,-0.4691926496458566,1.6887087160463905,0.26230086478124065,2.654667681839119,1.2094218863391129,3.048375162082928,0.07107669392439218,1.1719878506537718,-0.6528199539014796,0.31749098405243026,1.300898239980689,1.157459857621163,1.710795523755272,4.489541501004529,1.2161906096021697,-0.47202976887897463,0.9046768846632812
nh0008,-2.3021646728319496,-0.16373927104711938,-0.29879192686052636,-0.17056879580516246,-0.9571243583806363,0.035559272630909244,-0.4071265912476155,-0.30962442729499695,0.003823465992577929,-0.43407394577494984,1.5663167438804708,-1.4718768840087886,-1.0118486587287574,-1.3161309351534056,0.4036517193456695,-1.3910710765814462,-0.8035192914816879,-0.5929206364919897,0.5949235238346047,0.917090260186654,0.43993129518138674,0.16777669526890346,0.13837054817284433,-0.7484577552736231,-0.655072773340499,-0.1533968010780855,1.2007469879048438,0.5862041953691888,1.2350880431766837,-0.7596783186904673,0.4401318455714949,0.4798948284266998,-0.862072343586263,0.9700239062074012,-0.17933195607742444,-0.5423469228598902,-0.40871348694611964,-0.7520846789191252,0.5140998267633634,0.8348218870913185,0.31338911993465196,-0.4811347072929205,1.2198109364073326,0.058610074637143794,0.7173405791164247,-0.6658377306914584,1.55404366894389,1.3275201054443382,0.16308653419025598,0.31904507098842394,0.05470518250892189,1.2711426083231048,0.08003621138387751,0.7682112526407417,-0.13681763168323957,0.40827291794610193,0.21489491325599447,-0.5436070219979209,-0.5725723061477901,-0.5420791706212008,-0.5895484652593334,-0.296048155278991,-0.4072154161819554,-0.3529919152234431,-0.13937006686639616,-1.1865895313984538,-1.0222107562628961,-0.6118372776635047,-0.016227892467973373,-0.7914420796081626,-0.33576247963679257,-0.12059620967199872,-0.5590699614312185,1.0515796043461845,-0.9000992820958701,-0.6002112923629381,-0.6240375793565368,-0.5307349067587583,-0.37128833984663634,-0.04682066601096566,-0.2899842734230681,-0.2651168089457002,-0.061024148935612005,-0.44266092619574704,-0.6282135111084847,-0.027761150096784742,-1.447874233753094,-1.1652871032088468,-0.673249876320677,-0.9668615572472705,-0.5194471422391099,-1.115496089731188,-0.14012512356530185,0.2828886811830446,-0.3804564787717968,-1.396487617686735,-1.336392391486122,-0.491790447728033,-0.9977906019439139,-0.5276025345006701
nh0009,0.9883440940104665,-0.8503436023293346,-0.27880818197545204,0.74234471721699,-0.5563511655036893,1.4612536066479025,0.7669308967479327,0.4497028607887835,0.6114186151300632,0.4706941321917262,-1.0262953006699482,0.2789319099651385,0.059180087744436664,-0.534392627347676,-0.02250471210040366,-0.0892092911510907,0.17890419351750755,0.48215467808038315,-0.3466408754374778,-2.2110828246274328,-0.6937698933600112,1.2598852030636145,-0.7857630753913295,-0.8288210425219765,1.272634276897097,-0.44699880099545747,-0.11729547040226694,-0.22747029602506003,1.0006028611560172,-0.4846544965844987,-1.4430172271985904,0.2706414196657252,1.2920629183967234,-0.8907966736808142,1.0823419558061513,-0.533763946367788,-0.19755279050156044,-1.1341315129772522,-0.11792379950627342,-1.076464208090458,-0.9857830564346869,-0.6306535856832619,-0.8790880474212267,0.3437102632123767,-0.2321469907298641,2.4957441887207703,-0.09648439575312757,-0.8559330588820097,-1.1185991752124933,-1.3949131783581157,0.7568877422302474,-0.8390820778203449,0.10661648587082402,0.4118916131480079,1.9532298655123417,-1.0464986588816885,1.1459929495472476,0.2298782745158582,-0.6163478779488886,-0.08613917228031857,2.7058873687985794,1.7198068275574612,2.172097527731208,-0.6354649095855529,-0.3052898620875994,0.17658916150006565,1.86256029895034,-0.27497189578237885,1.8022542880655021,-0.35859089621394585,2.022403472144136,-0.053376272374325566,0.38148791243271424,2.766863110602327,0.8934334810511194,-0.2255885740827373,1.9861739167400123,1.633220505050065,0.506724242985252,1.7957406957570947,1.5246696079822233,0.7334251795340622,2.5097250092704217,1.5598077084311264,0.9843951010747836,-0.6214604128227464,-0.02681118737393565,-0.29064732114240704,-0.4627508074480184,-0.1199643883749745,-1.1742599712760007,-0.5805662419896899,-0.5328879930015404,-0.2657954916603184,1.0241423670973044,-0.1921343737502595,0.5982979103022449,1.031267197649626,-0.562569631534527,0.9012247749824043
nh0010,-0.4502762632783978,-1.8361181166501492,-1.1496097456513827,-0.767711114032388,1.0263086961775687,-0.3087274643885291,-0.8990468187820676,-0.7794049686667761,-1.1128491450051874,-0.3961991398574281,-0.5019139484117767,-0.16964506630607695,0.5050585800820645,-0.047767382396083635,-0.48936340896122266,-0.6144957344895311,-0.4217272330747393,-0.12462195181435505,0.5949235238346047,-1.7287900700698506,0.18845538080047194,-0.5679330509035396,-0.6008908896917386,-0.13387435816071774,-0.31330429277896055,-0.9284624491461967,-0.8979072830945236,-1.079005286125199,-1.2314902158568877,-1.089763857814076,-0.8252148068899532,-0.13938913354836058,-0.5177458385244967,-0.29688856595056135,-1.1704178013350566,2.207354381529323,-1.3447510599389143,-1.5624200745579893,-0.5515451024017879,-0.8200823318057864,-0.09689589559287257,-1.098554789414425,-0.4933024235369309,-0.07657100347730907,-0.3794216785525716,-0.5008536456479382,0.5743491304738233,-0.3177946957151371,-1.237099185518378,0.44647797767071795,-0.6224119482030668,-0.2802629241173867,-1.077295891525837,-1.220112138932295,-0.686639105589725,-0.6379533557710472,0.07643559650834379,-0.01425090956613907,-0.7765945613767176,-0.14237128609955188,-0.39256374157782875,-0.19257326609090672,-0.22076204134161556,-0.6847383423682304,-0.3989190788622722,0.19718213432785175,-1.0571257874397595,-0.4500016792716282,-0.5458788625618315,-0.6794610627241637,0.11662057803701233,-1.5024049040621874,0.25891349068947966,-0.10831375452947535,-0.4090672851073722,-0.3953487943444237,-0.3272697933266902,-0.35721124568469775,-0.2375481246618438,-0.4032265013345636,-0.1514720077015944,-0.4232157183286649,-0.30083110036919075,0.9514501216661262,-0.05285910924448625,-0.6140907090497133,0.18542757456173237,0.37361779836045667,-0.909129628832847,0.06457757151464111,-0.7599084441585635,-1.4450928684423003,-0.4501518803902383,-0.37936646169910526,-0.24587199444432378,0.07386363224921982,-0.32214013701733846,-0.20161692040125095,-0.8085860941824874,-0.31668924468352005
