,a el,a la,a las,a los,a mi,a que,a quien,a su,a sus,a un,casa de,con el,con la,con los,con que,con su,con un,con una,de el,de la,de las,de lo,de los,de mi,de que,de su,de sus,de un,de una,de y,el de,el día,el mismo,el mundo,el que,el señor,en el,en la,en las,en los,en que,en su,en sus,en un,en una,es que,la cabeza,la casa,la de,la mano,la noche,la puerta,la que,la vida,lo que,los ojos,los que,más que,no es,no me,no se,para que,por el,por la,por qué,que a,que el,que en,que era,que es,que había,que la,que le,que lo,que los,que me,que no,que se,que yo,se a,se de,se en,se había,se le,todos los,uno de,y a,y con,y de,y el,y en,y la,y las,y los,y no,y por,y que,y se,y su,yo no
nh0001,0.8435417327832435,0.3203166283293739,0.19924277689848865,0.1568687837527264,0.0808888888888889,0.555047463394976,0.27536231884057977,0.24109584840865886,0.31590447030006125,0.18562563006945798,0.12547919588592799,0.23808109606398992,0.30296226551749117,0.2850199308360392,0.1535031978401698,0.16348836789575322,0.0600375806205881,0.11002710027100268,0.9999999999999999,0.45368115942028986,0.3750791623473803,0.1258641782938144,0.40424933164485705,0.06451612903225806,0.2115740474496512,0.17630749842470067,0.1347029946109114,0.39297378954448714,0.20282749971496977,0.17118613778816177,0.2717896865520728,0.1528839415059142,0.18993917761572146,0.10960887384176762,0.7940178846746838,0.0822273073989321,0.2608291433450337,0.39789711109467635,0.24495325710299753,0.2765738186804254,0.30726111066463063,0.10144957083732589,0.1315568022440392,0.1442566103164283,0.23839947307755632,0.2951690821256039,0.8412310698583292,0.18932441471571904,0.20674086847468262,0.4257246376811594,0.24573311367380565,0.20085731781996322,0.19750415079261197,0.027154843630816168,0.24895958334066481,0.17616987684501698,0.21256266588027134,0.19955007536324393,0.359079283887468,0.11876065606641599,0.415558222304276,0.30776104786387565,0.4042080190551806,0.3113297365915582,0.3098814229249011,0.441415253069823,0.8071786767916198,0.2407207725019095,0.20673254107559058,0.2745571658615137,0.32168829473713134,0.21362803883690007,0.2966069842473996,0.3505398117045939,0.37882352941176484,0.10586788867776908,0.35072915672362037,0.2301537528565195,0.24956521739130436,0.1002571701655103,0.23166963370018168,0.0860076301615799,0.24111274493422008,0.5143818500855436,0.3022512494523867,0.23271269849322712,0.40834281889312485,0.24979452279975006,0.22359276135292472,0.5284012700277131,0.19330617751967136,0.21760789122079688,0.175037647483763,0.14722754809550595,0.41818544935165763,0.28046502860004674,0.19274765207155103,0.12770090192646052,0.16755375282927054,0.368203776899429
nh0002,0.9402456433323458,0.5905760041988971,0.23937385920968415,0.541556344605975,0.5148831488314883,0.3751163824717547,0.27543489720611497,0.22554008012191926,0.31227482979055143,0.42910866887864796,0.23961433162718726,0.48753100235920394,0.6230202499026511,0.5536231591824116,0.14510025018088704,0.28937609425907457,0.31579208738103326,0.4731107311073111,0.7859452045847891,0.9999999999999999,0.5011468871300317,0.5527519604501798,0.53838713144413,0.5235983811451017,0.4849207167102852,0.10989892507620731,0.22341920071596652,0.4554196188677584,0.39358360178060786,0.4051665010484783,0.3351926542521239,0.14778251828761063,0.37525951692637927,0.4966048635896196,0.5560851961103197,0.00951641095358322,0.6614324631530158,1.0,0.5862094434510481,0.5622579453633574,0.31139205107393036,0.2364271017784084,0.2810498750148791,0.6775128479503261,0.5330456688396952,0.2890528905289053,0.29323355031303117,0.09142208345160374,0.5272963812880017,0.4552583025830258,0.05864058311093819,0.1518242295099007,0.4040182870534142,0.25063119052243155,0.5676211582026789,0.18549466188709768,0.5033195097506858,0.39368735331746346,0.4655958324289125,0.9999999999999999,0.5543474797805303,0.3200578507804909,0.3502444155048933,0.35813222183316723,0.5301073465280106,0.19324119867280054,0.6146028968522395,0.2529031507384247,0.3398745240926929,0.22133388000546672,0.28092089421447214,0.33247168594017157,0.14429287131319662,0.24932443013222297,0.5130942044714566,0.4857568370028173,0.5437917292405925,0.3294798422554731,0.5401107011070111,0.3202500331187085,0.24499026387213063,0.10899060390401928,0.2928407800603755,0.23319260574511275,0.6439319266727522,0.5297592649205372,0.5402866728512942,0.3600073371283076,0.5016315959377646,0.29880887664934064,0.6260291948538474,0.4495287383031136,0.38936717578550273,0.37986649803123324,0.7769300275645784,0.28207828379972794,0.42267971826275064,0.24639590597462105,0.3266657387797447,0.5053673264005367
nh0003,1.0,0.6595494398973814,0.4155727601533119,0.391884667527151,0.5360224089635854,0.06972366701572492,0.39915966386554635,0.28250012660532864,0.4223269025920227,0.3231352528248057,0.3968555164001084,0.1920030307204849,0.46727302494837286,0.47409346252162066,0.34486444285408907,0.5142480404365979,0.33835574756031106,0.864234474277516,0.8304454525172901,0.8722689075630251,0.23054778099701106,0.24881521726036315,0.3203883495145631,0.7325833559230143,0.33315782002306243,0.14845938375350143,0.2545450841398095,0.23893422446330798,0.3101559857781899,0.09247918987963583,0.3939808481532147,0.1902123883530573,0.02311667766894443,0.46559012949442086,0.49666675180710573,0.151702786377709,0.30435020037803573,0.42132865895520105,0.8642976115263749,0.3980619599980905,0.475411236583358,0.20407135310239408,0.2110056925996205,0.6300335478794898,0.3216939006789938,0.4278711484593838,0.6968180530639221,0.45424692954104723,0.2932758618418366,0.19747899159663865,0.19964559135021387,0.0,0.5738370645358446,0.07872622733303847,0.4070505255926733,0.147792479609898,0.28290903503837395,0.37285218471638865,0.3084527928818586,0.46989368473778276,0.3884493924958518,0.3674611232667874,0.5638792237816126,0.4289394589952769,0.44919786096256675,0.3215993222024471,0.6204702151625376,0.17941755255245168,0.307958778481611,0.22424525365701833,0.7550677088658184,0.373748345270018,0.1054681414550553,0.20459578826089742,0.720242214532872,0.4476032058067443,0.3413108537824751,0.49665559368840245,0.5498823529411764,0.03482019092628354,0.10421074038056562,0.32451618439117114,0.6854617327330624,0.19624020411473905,0.6328519069564901,0.42766931743525877,0.7295954987603824,0.5867384531482974,0.7235522871613149,0.45700593449705773,0.3885745475493555,0.30243631545089145,0.043567881570317615,0.18739861933682897,0.6967152270833238,0.4972241663118363,0.5466191185126199,0.318228316397573,0.3611745350141763,0.4336643748408454
nh0004,0.5827779540886491,0.2366739151384123,0.10240485574486133,0.6276435734069893,0.03851851851851852,0.20416100737821957,0.16390614216701183,0.11658406596163384,0.45935088793631357,0.13017273537236912,0.019011999376655757,0.5060254481138302,0.12141184423360132,0.4167190236090212,0.18448549465194722,0.12544744647186576,0.09716226815409183,0.08383017163504972,0.9999999999999999,0.09681159420289864,0.19701960395829432,0.16371973750990568,0.7359410909432014,0.035842293906810034,0.31018195221953676,0.06350206539242458,0.29204315158147964,0.20212668203052925,0.0815186409759434,0.8996626667637408,0.25480283114256824,0.13022024163443444,0.304542703878068,0.08818157519600861,0.30358427675726474,0.024917365878464277,0.0,0.22096026230384996,0.20573617045362796,0.20112912818178402,0.24053684802700315,0.0,0.19046283309957918,0.27235948562346485,0.2836599154728579,0.1892109500805153,0.30043966780654613,0.03264214046822742,0.21330407064848203,0.22705314009661834,0.12641405820977483,0.04184527454582567,0.1596641704500309,0.12445969997457411,0.2214300377128311,0.15350604952300917,0.19450178577279728,0.14915620340386318,0.19948849104859334,0.05928576178741211,0.3394907877507342,0.14093592306959915,0.25248114331083765,0.15582354807997462,0.03227931488801054,0.06030263020079549,0.3968570457219655,0.16972239611275644,0.028482912746141814,0.0745213812846663,0.23556621120629442,0.012937270545338997,0.053457571987750724,0.16292967045675566,1.0,0.07351936713733964,0.16467114051870307,0.10529124789535832,0.033275362318840575,0.4005482629553482,0.2721165891802732,0.1911280670257331,0.19850393788501597,0.37356562652161457,0.3280151513796874,0.3952953511575601,0.2378404408558992,0.33162376302725455,0.172647173677136,0.375777708444216,0.29714785794577603,0.3438754882069722,0.4047954316979365,0.3963042904214647,0.17879781690533275,0.2132046964287222,0.2787317347800497,0.1615914285663146,0.23025000610819243,0.07670912018738105
nh0005,0.9865726113955768,0.45590801413573945,0.26127592764230234,0.5991096063092234,0.35701492537313434,0.19595028206034704,0.3038379530916845,0.27454677503621777,0.3163632541517763,0.7072740953814207,0.234954260953298,0.3208853274610554,0.06355958312298868,0.19920343637006216,0.15905226592586133,0.5963457928291296,0.0781150870501487,0.3170610362820046,0.9999999999999999,0.45552238805970136,0.49550805659229286,0.07190588120222155,0.5123895087668453,0.24915743861338469,0.3090112342185374,0.07938568029418129,0.25672149901957686,0.4379421684375484,0.6667239563214595,0.241082606453196,0.3061437001041305,0.25199534542148966,0.018984166217743556,0.2127477367262051,0.43936850700902774,0.19245875883739194,0.2950246160337673,0.2497550560739808,0.6193691241683718,0.33379073414254806,0.3055459762187216,0.22580100374800346,0.5008184882041404,0.5256972614172312,0.22768751336352971,0.29228855721393027,0.20627201073285262,0.15127439724454647,0.20424293331898272,0.17537313432835822,0.20766677321793012,0.2262455328988858,0.21402384370336558,0.13982717989002355,0.3003098630683088,0.10022914201231925,0.10824086585650342,0.35245720573341055,0.1712028094820017,0.1284974507921297,0.14764500216539383,0.22960162463481343,0.1762693084794369,0.507163089661183,0.19945725915875168,0.14378603617605654,0.27846588499143493,0.17634537898487887,0.2714232938550134,0.3407960199004974,0.40727945043309277,0.27229116965662165,0.1383364219562725,0.3263670764783266,0.38215539947322213,0.317998695468672,0.3423651414251406,0.28770313257661345,0.25701492537313425,0.2769874728838805,0.24072492224050057,0.009520745129826633,0.570536059135529,0.07607744570449063,0.1545894831824836,0.20881589717689258,0.9717459326739147,0.47024493863653427,0.8480045571133047,0.2599812251532544,0.8438313315594616,0.14051793235085885,0.23951497082189535,0.21185595655206924,0.6764370452452453,1.0,0.631170223046041,0.320611343676824,0.5121492046197627,0.47399366802351867
nh0006,0.7700932684509327,0.3322655873566541,0.41127096716630984,0.4224263903533861,0.22148148148148147,0.3937289020482893,0.6031746031746034,0.4955544514253963,0.5558356807511737,0.3053534708927179,0.16397849462365588,0.38042653309046764,0.35788126795586783,0.2503622748431492,0.1457576236372255,0.37271343572713433,0.25494219017148284,0.5101851851851851,0.9999999999999999,0.47644444444444445,0.2654406379689153,0.2828070175438597,0.3255124056094929,0.22670250896057345,0.48470673821851046,0.25040257648953296,0.3036502123416035,0.36168737847662524,0.5642268080416523,0.5702872075912111,0.27674418604651163,0.18829597255510125,0.12043426122513168,0.3013831967213116,0.5206011482607228,0.2578947368421053,0.5387890143250166,0.3043657347007304,0.27981288968021495,0.515285534711283,0.4641866913123845,0.46381475667189953,0.47983870967741926,0.4464347637624621,0.4113590208024589,0.3590277777777778,0.3071161048689139,0.10010256410256411,0.32816010868997236,0.11423611111111111,0.2958045030203186,0.25264084507042245,0.38749238542932096,0.11059941520467836,0.2658033184945366,0.2767406105864265,0.2024034208198172,0.3866743793300621,0.5862745098039214,0.3055489959114125,0.25521152787607143,0.39931142122658836,0.1882890035728464,0.04356751824817512,0.48257575757575755,0.20265940403716756,0.4968983344852352,0.14346778817718414,0.3726688727112287,0.46296296296296297,0.5224838047084847,0.3613194845162532,0.3759822056048882,0.11459134324749125,0.3230147058823529,0.35509854327335044,0.4611088131626488,0.38589258377275054,0.3157,0.37689519742738153,0.11437346280791634,0.17010397965290247,0.3529608634383807,0.3135116488252331,0.16763486188224,0.4642162582652665,0.2784362451504767,0.31457600464652447,0.5570547897762694,0.32207682566483753,0.601592784649583,0.31785412531455104,0.18104875230331982,0.1763663336560748,0.4339079421606323,0.49275545201578985,0.6406709829311359,0.5100284055823144,0.3399684493463056,0.3859427609427609
nh0007,1.0,0.5080471891508318,0.3612343224227592,0.7537245664171048,0.10354978354978356,0.28603193922452425,0.8371985157699445,0.35047679272900456,0.543848545820377,0.31815281081394675,0.20444072056975285,0.7216485700092259,0.3797085799693173,0.8399250112364866,0.2799471819064172,0.6862577024469925,0.29340782624008466,0.3930049625171576,0.9344902884725891,0.8075324675324674,0.40653292512678957,0.14405451194310506,0.44048669776825117,0.054199832425638875,0.4673855961505711,0.37417654808959155,0.29074510366097506,0.4362160791275679,0.39351197200929267,0.41750310885643516,0.39957716701902746,0.188719077341663,0.15736068602310638,0.1394540398126464,0.5780997118383137,0.09210526315789473,0.3943583927693596,0.5911475318069541,0.7282062317671989,0.6003215601525784,0.6786254411023358,0.44421242685223594,0.7268328445747798,0.538547278469255,0.4929579723750644,0.5976731601731602,0.47114402451481097,0.1828171828171828,0.1713251476537258,0.26704545454545453,0.2636641776674726,0.18280135357600147,0.35193549913879507,0.2433356117566644,0.38184656298780134,0.3008577190435306,0.37840904303599676,0.7132961585030041,0.3426279602750191,0.3222038973125946,0.48823540224814105,0.3746998273485604,0.43929770110794325,0.30905773059057723,0.5206611570247933,0.2569002609053874,0.5176795396334364,0.226198377331401,0.42293484146561583,0.4504569504569504,0.6025941194214222,0.5793646630345995,0.4693195323137681,0.2416806805816599,0.6064075630252104,0.18776082529295895,0.49893121292147674,0.5816996938254806,0.26836363636363636,0.5080621971733784,0.39043706608794343,0.34044686938958707,0.7968256602480276,0.2167072185887238,0.6257220570915819,0.3871478579763294,0.9438515632711736,0.5274294450002114,0.9840097908602449,0.3324187420852681,0.5779770778112376,0.23362956068745266,0.3097280307998943,0.3944380810633781,0.5828270204673393,0.5825359846909061,1.0,0.5666547441278823,0.25335398256000297,0.36088154269972456
nh0008,0.16743287110877592,0.41876060439180673,0.19025682169731864,0.3097617014894102,0.030745501285347043,0.3460383247864152,0.24421593830334198,0.30680404942826034,0.41957782685832223,0.21019648502287708,0.42491085496309816,0.1127312571115513,0.23435580811715237,0.11593689859103488,0.3632907808793,0.061760685347683975,0.10760060414117918,0.1619495475160407,0.9999999999999999,0.9140359897172236,0.41707226204553954,0.3269657544379088,0.4034991389422717,0.047682229040550625,0.20728774918201887,0.24682388882679485,0.4739235724042149,0.4989454482154768,0.5383759110342302,0.2275273632755862,0.3615711125724875,0.2315951459438811,0.09913364152553318,0.35731725947153287,0.38931560153460276,0.03977810851035043,0.33474456090052584,0.3103685284178381,0.3774579466132497,0.4762889087600553,0.3952929213253567,0.21734070975978534,0.5347375404262376,0.38990308917868166,0.5129540039205942,0.10068551842330764,0.7105513994396464,0.3416096499901127,0.36987609165840185,0.37757069408740357,0.22670472592674148,0.5121474347369563,0.3396229458581927,0.2167501014747666,0.3041937373272896,0.2950821430769396,0.3051188728063625,0.13597286777862067,0.21230908815968544,0.1530753002431356,0.2384734479866535,0.248829907786695,0.24107987521061014,0.2933405888202953,0.3263612993690114,0.101854452533862,0.19691284691750288,0.11314271312911262,0.24366790919716425,0.14238788917452155,0.22252324449295097,0.3162369073348592,0.1809497110722465,0.4095364638550342,0.1561621049448057,0.09389311463709595,0.21819499142842955,0.19408499862916723,0.13280205655526992,0.32150202854312016,0.20811889998233923,0.15207947286925455,0.27517788373191276,0.22253900235298205,0.18998951740412232,0.3307856365092554,0.08161442792792353,0.0821392414081795,0.238308523532704,0.1828730354916385,0.26013954697363073,0.14288954733618248,0.23495296133216528,0.26258007538982975,0.29029857028650186,0.06537029024239185,0.052830108743839935,0.24283285810786712,0.16296032553248582,0.12245851834540779
nh0009,1.0,0.29219199706111443,0.1928111233104652,0.44268763681717505,0.11426751592356689,0.613174988684592,0.45382165605095554,0.4403260298764417,0.543702341437158,0.3439409151325711,0.04386685843435381,0.4259880442727368,0.39983733904015273,0.2513777220888007,0.28419126193953026,0.27222755431463214,0.24831383732165146,0.36732432292475786,0.8500648215996846,0.24484076433121016,0.23681942268291306,0.5151495308694795,0.2528291385814111,0.03248921306759811,0.5537754517705066,0.20197544539831996,0.2793723156136868,0.34782271573747553,0.49848334878911177,0.2788667675716766,0.10265145904310471,0.20925448163211066,0.3779441131260677,0.07992455883888483,0.6395078698236307,0.0410660408984244,0.3764747540238693,0.23187369889471982,0.2667266502214904,0.12698339582966578,0.1724785723536268,0.19504406941037647,0.17812821039654814,0.4393972650393845,0.33297691253234263,0.5737791932059448,0.36311099978530026,0.06814306712395884,0.1454773475466374,0.09355095541401273,0.3214000146906054,0.11724006459136987,0.34464623995914534,0.18274388199798863,0.6888693558656208,0.07068203088605397,0.47476178043415795,0.24993450673214893,0.20457100037467213,0.24224445826074106,0.8304384671904651,0.6487716105550501,0.6448077414199853,0.24781486819470916,0.2872756224667052,0.31793562001400005,0.7652395468454674,0.15262286676743891,0.5459252108739729,0.2114885586223166,0.6831398888746875,0.3279850485700949,0.32093216496011534,0.6971600950908978,0.49755058074185093,0.15024642640774152,0.6391980873682932,0.5363538905073981,0.27420382165605095,0.6393387652599799,0.47493102040130525,0.27482268236343466,0.7579141514529897,0.6626899821343275,0.49326514654396714,0.215423377356948,0.3802812923895005,0.24614608533737736,0.2804861800160505,0.3048936233138765,0.1370936754997787,0.2477999539189889,0.1707749956584297,0.1915115867390788,0.557468580634122,0.2658187699624216,0.36736859074090034,0.5315944911053269,0.23778753337341316,0.3603068905616676
nh0010,0.6359991401628082,0.11047437348208156,0.08150616762674548,0.22281403334571642,0.44409731113956463,0.28152827648410833,0.15639290287177615,0.22419668203300633,0.1914547979297037,0.21579520634860977,0.12093676428069887,0.3457281193369857,0.4687287257192092,0.3356884476256446,0.19753693594653723,0.18730656325590817,0.1622849594740664,0.2514100121795072,0.9999999999999999,0.3480153649167733,0.37708884484828625,0.2001938838736813,0.2829705505761843,0.16387179381272973,0.2687175061735338,0.12843066302956074,0.16414916155848985,0.18966820079864055,0.11874117811417588,0.16590944663260426,0.18759491409344012,0.16547811019249828,0.14369994010255963,0.168458496882937,0.19278144690191434,0.45238897499831526,0.14976208381369438,0.14387810612698465,0.1907556785410433,0.17383959544700023,0.32492704504628184,0.12526943646126273,0.24367436289289984,0.3664352826974853,0.3050607282754653,0.12537345283824158,0.5043231811707837,0.13554220427459862,0.1247302538599466,0.3986875800256082,0.13538972339352875,0.2218174604605868,0.12090362720538965,0.02698968933216524,0.2029984698300543,0.13370059222816882,0.2798920543987229,0.21396567570230607,0.1762446335768622,0.23124702381529377,0.27385816539849017,0.2693591242868914,0.27026455532066407,0.23987354785648185,0.265219415667559,0.3211998682256951,0.19003426138442603,0.13210961988866926,0.1556324724110259,0.1602646180110969,0.31088647687847876,0.0747358831687075,0.3026895147029694,0.21504223680195728,0.24962717481358737,0.12470993288546421,0.26606090454720427,0.22153092051201573,0.15434058898847633,0.2600230080900916,0.22848463016365728,0.13264557046046477,0.2301468419676515,0.5289704405436428,0.2981936823114675,0.216855391391523,0.42488781826183686,0.3707048214201599,0.19104534452617977,0.3314823512624926,0.2149544663851298,0.07824904875687017,0.18429418448289284,0.17680127141609528,0.3158980061511608,0.3100905782376084,0.2177254225766606,0.29784783528736686,0.19549011152461604,0.1575679975167811
