, a , ca, co, de, di, el, en, es, ha, la, le, lo, me, mi, no, pa, pe, po, pr, qu, re, se, si, su, un, y , — ,", y",. —,a a,a c,a d,a e,a l,a m,a p,a s,"a, ",aba,ado,an ,and,ant,ar ,as ,con,de ,des,do ,e a,e d,e e,e l,e s,el ,en ,ent,er ,era,ero,es ,est,ien,la ,las,lo ,los,n e,n l,na ,ndo,no ,nte,nto,o a,o d,o e,o s,"o, ",on ,or ,os ,par,per,por,que,ra ,res,ro ,s d,"s, ",se ,sta,su ,te ,to ,tra,ue ,un ,ía 
nh0001,0.13511718262821484,0.0796637996553724,0.13788408739193253,0.3305298315657781,0.04173414685274213,0.22481101205206394,0.12958337310077941,0.09891684530290813,0.07240067465061341,0.19333747036477497,0.060410754007836666,0.10952331356382601,0.042541160742159786,0.02536329366741234,0.07793448417804882,0.07332297623851931,0.05418521828947182,0.09176900799663738,0.039313105184489126,0.20060059536953398,0.03919781748600089,0.12854578381438528,0.05372406749551887,0.0796637996553724,0.06825031750503685,0.14549307549215623,0.060067587996106994,0.048305545666571685,0.025809387520485276,0.03919781748600089,0.05822028773656015,0.07781919647956059,0.09292188498151975,0.057297986148654244,0.04092713296332446,0.05187946431970706,0.04161885915425389,0.07897207346444297,0.07170894845968398,0.06421524805794852,0.05360877979703063,0.05107245043028939,0.04496220241041279,0.05614510916377186,0.12508715285973812,0.08623519846920195,0.28291601209013584,0.03723792661170085,0.13119740087961473,0.0562603968622601,0.05971902781690724,0.116786438568585,0.11113734134266134,0.06317765877155437,0.2216982441928815,0.1134430953124261,0.07505229171584288,0.03781436510414204,0.04784439487261873,0.052801765907612964,0.09257602188605504,0.06675157742468975,0.0529170536061012,0.15771357153190946,0.05234061511366001,0.06317765877155437,0.08404473219792544,0.047613819475642256,0.04807497026959521,0.03539332343588904,0.06502226194736618,0.08900210323291967,0.0748217163188664,0.0319346924812419,0.0486514087620364,0.0815084028311842,0.06340823416853085,0.050265436540871726,0.0982251191119787,0.06825031750503685,0.07032549607782512,0.19483621044512206,0.048881984159012876,0.03816022819960675,0.07078664687177808,0.21697144855486375,0.08024023814781359,0.036776775817747895,0.05568395836981891,0.07228538695212518,0.0757440179067723,0.09661109133314337,0.04934313495296583,0.045077490108901025,0.062255357183648476,0.04519277780738926,0.0453080655058775,0.1979489783043045,0.039428392882977364,0.05764384924411896
nh0002,0.1312425391771476,0.06744661783860366,0.17892976220917792,0.3365485835992571,0.04969510610706319,0.1514582710462284,0.1471687026586582,0.10472935584546374,0.07935701517004856,0.1921179033156437,0.03440781451306303,0.10495752437671747,0.11472313751437728,0.07579758608249032,0.0948268415890517,0.08451362397638294,0.06274634609477675,0.0934578304015293,0.07082351210115892,0.18326496430299885,0.059734521482227465,0.11253271961434143,0.07173618622617385,0.06493676399481259,0.09719979431409054,0.1441568780461089,0.07554335422705376,0.055171150857152795,0.031106087034669196,0.04859989715704527,0.06302014833228123,0.07985898593880678,0.0886662912452009,0.05544495309465727,0.05727030134468714,0.05594692386341549,0.04691145002576764,0.08811868677019193,0.06343085168853795,0.06612324035733201,0.05690523169468117,0.053619604844627404,0.050881582469582604,0.08049785782631723,0.1318357773584073,0.10281274018293238,0.2672766175106236,0.04786975785703332,0.13302225372092671,0.05676833057592893,0.06119480008225136,0.08706911152642476,0.0899440350202218,0.05425847673213786,0.1435636398648492,0.13201831218341029,0.12946282463336847,0.05494298232589906,0.07228379070118282,0.05037961170082439,0.10304090871418611,0.080178421882562,0.06361338651354094,0.15355742153376273,0.05006017575706916,0.06041902707598867,0.07132548286991713,0.04618131072575569,0.046455112963260166,0.05243312848210799,0.06781168748860963,0.10094175822665176,0.0997096481578816,0.05279819813211396,0.04590750848825121,0.07976771852630528,0.0641609909885499,0.046455112963260166,0.10331471095169059,0.05918691700721851,0.0599626900134812,0.1904294561843661,0.06101226525724838,0.054486645263391593,0.062290009032269285,0.19672690764696915,0.10377104801419806,0.05393904078838263,0.04846299603829302,0.0717818199324246,0.09519191123905768,0.07132548286991713,0.05758973728844237,0.0299813450067406,0.06575817070732604,0.0564488946321737,0.04878243198204825,0.16469204585894495,0.05311763407586919,0.07483927825122463
nh0003,0.149773434616563,0.07512751061152356,0.2015439948136065,0.31230891430495533,0.04165724146087685,0.1685553122694439,0.13917852927391225,0.11389523243349566,0.08427765613472195,0.20082161490388029,0.03178471602795228,0.08042496328284894,0.11389523243349566,0.08668558916714257,0.076813063734218,0.07753544364394419,0.05754959947485298,0.072960370882345,0.049362627164622856,0.19094908947095574,0.042379621370603034,0.130509970357198,0.04382438119005541,0.07464592400503944,0.09872525432924571,0.16566579263053913,0.050038538437401685,0.07584989052124975,0.022722814556114773,0.05634563295864267,0.08813034898659496,0.07536830391476562,0.08788955568335288,0.06381022535914661,0.06983005794019818,0.05273373341001173,0.065254985178599,0.07199719766937675,0.07127481775965055,0.06934847133371407,0.045750727615991915,0.05803118608133711,0.043102001280329226,0.07825782355367038,0.13267711008637656,0.11413602573673771,0.2525921751009238,0.052011353500285545,0.13677059624149163,0.06958926463695612,0.061161499023483924,0.10787539985244408,0.0852408293476902,0.06043911911375774,0.16349865290136056,0.11220967931080122,0.12039665162103134,0.052252146803527605,0.06284705214617836,0.054900873139190294,0.10233715387787665,0.07536830391476562,0.05273373341001173,0.1755383180634637,0.049603420467864916,0.04791786734517048,0.06718133160453549,0.04382438119005541,0.039730895034940344,0.06766291821101962,0.06958926463695612,0.076813063734218,0.0871671757736267,0.04189803476411891,0.04189803476411891,0.07007085124344024,0.065254985178599,0.045991520919233975,0.08235130970878544,0.06958926463695612,0.06043911911375774,0.16614737923702327,0.05514166644243236,0.05177056019704348,0.051048180287317294,0.21575079970488817,0.09872525432924571,0.043102001280329226,0.045750727615991915,0.06501419187535692,0.06838529812074581,0.08235130970878544,0.055864046352158546,0.03756375530576178,0.06983005794019818,0.04623231422247604,0.04358358788681335,0.18324370376720972,0.048399453951654604,0.08981590210928939
nh0004,0.1364472328690609,0.06910203209677764,0.16963182455395412,0.33633559690041764,0.03416060908739007,0.201059584914353,0.1551867669970006,0.10131060637917398,0.07007804949927449,0.1752927254884359,0.034746219528888185,0.14718342429652637,0.038650289138875624,0.0353318299703863,0.06402674160379396,0.0706636599407726,0.04255435874886306,0.07671496783625313,0.05172892233233354,0.146988220816027,0.061489096357302125,0.1198549370266143,0.055047381500822855,0.07261569474576632,0.06754040425278265,0.17334069068344218,0.10386118959919355,0.053680957137327255,0.04291622740042148,0.036893457814381275,0.059732265032807784,0.06988284601877512,0.09389287412019785,0.059341858071809035,0.03298938820439384,0.039821510021871856,0.04528720747585427,0.0616842998378015,0.07339650866776382,0.08159505484873743,0.07222528778476758,0.06266031724029836,0.044311190073357404,0.07925261308274496,0.14815944169902323,0.11107078040414257,0.2826546397630904,0.047629649241846726,0.1296151110515829,0.05231453277383165,0.04704403880034861,0.1046290655476633,0.0956497054446922,0.046458428358850494,0.19656990486286743,0.12727266928559045,0.12141656487060928,0.04177354482686557,0.04899607360534233,0.05992746851330715,0.11790290222162059,0.06890682861627825,0.0568042128253172,0.1296151110515829,0.05211932929333228,0.05641380586431846,0.12024534398761305,0.05387616061782663,0.04392078311235866,0.03298938820439384,0.0671499972917839,0.06851642165527952,0.08335188617323178,0.04626322487835113,0.04528720747585427,0.07983822352424308,0.053680957137327255,0.04743444576134736,0.07339650866776382,0.07632456087525438,0.06558836944778894,0.25649737337617456,0.05485217802032349,0.044115986592858036,0.05094810841033605,0.15909083660698806,0.0790574096022456,0.055828195422820345,0.044115986592858036,0.08218066529023554,0.10209142030117146,0.08627993838072236,0.05426656757882537,0.031232556879899495,0.0706636599407726,0.049776887527339816,0.04470159703435615,0.13332397718107097,0.03572223693138504,0.051533718851834165
nh0005,0.1589236598060781,0.05953409826591326,0.16614746252453616,0.3223310592305095,0.03263166055579346,0.18159145454330866,0.1417359912690571,0.11358807033161693,0.08768201920335342,0.18358422770702124,0.0376135934650749,0.10188052799480554,0.07472899363922167,0.061775968075089914,0.07223802718458094,0.07996002319396718,0.06252325801148213,0.09565311185820373,0.058039518393128826,0.17611132834309906,0.06476512782065878,0.12878296570492534,0.044090106247140784,0.09266395211263487,0.08568924603964084,0.1748658451157787,0.04926335339155617,0.07373260705736538,0.018755083778511233,0.05355577877477553,0.05554855193848811,0.07771815338479053,0.09291304875809894,0.06401783788426656,0.05156300561106295,0.05480126200209589,0.0538048754202396,0.0797109265485031,0.06974706072994022,0.07323441376643723,0.058786808329521045,0.04259552637435635,0.04907203915642223,0.07996002319396718,0.14298147449637746,0.10437149444944627,0.2787391462742968,0.04359191295621264,0.13924502481441636,0.065512417757051,0.05280848883838331,0.10611517096769477,0.09191666217624266,0.05505035864755996,0.17611132834309906,0.12504651602296427,0.10686246090408698,0.04508649282899707,0.05505035864755996,0.04583378276538929,0.11284078039522472,0.07946182990303904,0.05928500162044919,0.14821250405112296,0.05305758548384738,0.05405397206570367,0.0797109265485031,0.04882294251095815,0.04159913979250006,0.05579764858395218,0.05704313181127254,0.07572538022107796,0.07871453996664682,0.03910817333785934,0.05181210225652702,0.0717398338936528,0.060281388202305476,0.0376135934650749,0.08593834268510492,0.06351964459333842,0.07248712383004502,0.2062520224442518,0.05604674522941625,0.047577459283637796,0.06426693452973063,0.19877912308032963,0.09341124204902708,0.06376874123880248,0.0430937196652845,0.07647267015747017,0.0869347292669612,0.0851910527487127,0.05131390896559888,0.044090106247140784,0.060281388202305476,0.04583378276538929,0.043342816310748565,0.16440378600628766,0.05056661902920666,0.07398170370282944
nh0006,0.15587929401712,0.06532664609757652,0.17736488867238154,0.33237432055770955,0.04566776191907813,0.17197174345527136,0.14709368648602117,0.13691629954405518,0.08716018560555483,0.16971010191261224,0.05662802477965688,0.07854855050081438,0.06036843194636232,0.048973238019887594,0.08602936483422527,0.08002731612486072,0.06402185289988857,0.07419923984185456,0.055671176434685714,0.20302582156024448,0.05001707257803795,0.14396218281157008,0.04723351375630366,0.10159989699330144,0.0999471589428967,0.14979025909457624,0.08418162886426377,0.060890349225437505,0.03955837953891233,0.058106790403703215,0.061151307864975094,0.0830718335861326,0.09116155141179787,0.0561930937137609,0.049669127725321165,0.058454735256420004,0.052974603826130624,0.058802680109136786,0.07141568102012028,0.07446019848139214,0.048625293167170805,0.0414054374732975,0.051321865775725894,0.07672184002405125,0.12064987767954545,0.10351359368324375,0.27235383346406405,0.052365700333876254,0.13039233355561544,0.06958897054335715,0.060107473306824734,0.11316906334613455,0.08672525453965885,0.0708937637410451,0.16884023978082027,0.13117520947422823,0.11264714606705938,0.055410217795148126,0.06819719113249001,0.05332254867884741,0.10925468375307072,0.08168005417526544,0.05923761117503277,0.13961287215261028,0.046276665411332504,0.044188996295031785,0.05775884555098643,0.04845132074081241,0.03940475457017598,0.06202116999676706,0.047929403461737234,0.08629032347376286,0.09220538596994822,0.04192735475237268,0.05193076926798027,0.06993691539607393,0.06445678396578455,0.043841051442315,0.07480814333410893,0.06454377017896375,0.06289103212855902,0.1566621699357328,0.0560191212874025,0.055497204008327326,0.05149583820208429,0.21581279489758634,0.0927273032490234,0.04549378949271973,0.05019104500439634,0.07750471594266402,0.052713645186593036,0.0973375725475208,0.05410542459746018,0.056454052353298485,0.07167663965965786,0.04923419665942518,0.04097050640740152,0.185541592711226,0.05097392092300911,0.08072320583029428
nh0007,0.1453740332730003,0.06914952567620698,0.16365106990118167,0.31652121497099367,0.04716654613724228,0.15800792955976162,0.13838327732765904,0.12532825116467233,0.09719677543281711,0.18192810652936306,0.043460603226458956,0.10149230017031596,0.038238592761264276,0.028131475731855215,0.08506823499752625,0.06813881397326607,0.05929508657253314,0.0855735908489967,0.04750345003822258,0.20719589910288572,0.04615583443430137,0.13829905135241397,0.048429935765918405,0.08986911558649555,0.07597182967105809,0.16339839197544645,0.067136147576754,0.05929508657253314,0.026296400373262585,0.054494205983563845,0.0625798996070911,0.07411885821566644,0.09037447143796601,0.059126634622043,0.03571181350391201,0.049272195518369165,0.05171474880047635,0.07934086868086111,0.07369772833944105,0.08481555707179102,0.06300102948331647,0.06468554898821798,0.04497667078087031,0.07209743480978462,0.13248745906050374,0.0996393287149243,0.2625323648389003,0.0474192240629775,0.14966955801049914,0.06367483728527708,0.052135878676701726,0.09441731824972963,0.09618606372987622,0.06502245288919828,0.15177520739162603,0.1336666227139348,0.10385062747717808,0.04758767601346765,0.06156918790415018,0.06131650997841496,0.1068827625860008,0.07293969456223537,0.07108672310684372,0.14857462033231317,0.054241528057828614,0.044723992855135085,0.08127806611149785,0.04784035393920288,0.04506089675611539,0.04817725784018318,0.0649382269139532,0.08338371549262473,0.08464710512130087,0.03790168886028397,0.048514161741163485,0.07016023737914788,0.06603316459213919,0.045482026632340765,0.0807727102600274,0.06957065555243236,0.06510667886444335,0.21216523164234516,0.05702098524091611,0.05230433062719188,0.05937931254777822,0.2270732292607235,0.09155363509139706,0.04944064746885932,0.04910374356787901,0.07639295954728346,0.08826882205683911,0.09719677543281711,0.04986177734508469,0.04868261369165364,0.06586471264164903,0.04859838771640856,0.0384912706869995,0.19051915600436076,0.04236566554827297,0.07875128685414559
nh0008,0.12742032043245524,0.08404104862646139,0.147751208842689,0.3691767261818687,0.03240864390146176,0.17985790885687006,0.13758576463757213,0.09954083484020397,0.06622635927690011,0.2310877217321621,0.05304147619897623,0.10910239127075946,0.040359832933186846,0.028181429479531964,0.06995033388669541,0.08424234455131518,0.04861296585219264,0.0752846758953211,0.04156760848230965,0.16023155618362458,0.05243758842441483,0.13205012670409264,0.049518797514034735,0.09913824299049637,0.09682333985467767,0.11071275866958985,0.09982786840927929,0.050022037326169236,0.04375047269354042,0.05102851695043823,0.0724665329473679,0.09712528374195838,0.08726178342412219,0.06884320629999952,0.04569417494181254,0.057268690620906025,0.06320692040409312,0.0774989310687129,0.0860540078749994,0.058375818207601925,0.06521987965263111,0.048411669927338835,0.040963720707748244,0.06904450222485331,0.16506265838011577,0.0751840279328942,0.2997296321073078,0.047304542340642936,0.12711837654517452,0.050927868988011334,0.04941814955160784,0.10386869722456067,0.12168338657412195,0.06552182353991182,0.17472486277309818,0.11987172325043774,0.11061211070716295,0.042070848294444144,0.05354471601111073,0.044486399392689745,0.09491102856856658,0.05414860378567213,0.05988553764400542,0.18398447531637296,0.0686419103751457,0.048109726040058136,0.085450120100438,0.04831102196491194,0.04468769531754354,0.05897970598216332,0.06884320629999952,0.07055422166125681,0.076391803482017,0.039252705346490946,0.043077327918713146,0.08122290567850819,0.058073874320321225,0.04619741475394704,0.074378844233479,0.05394730786081833,0.059482945794297824,0.19072788879897526,0.05394730786081833,0.03965529719619855,0.051934348612280336,0.17009505650146078,0.078404762730555,0.04670065456608154,0.03120086835233896,0.09249547747032098,0.0793105943923971,0.09863500317836187,0.04327862384356694,0.04770713419035054,0.050827221025584436,0.04076242478289445,0.04428510346783594,0.13325790225321543,0.04408380754298214,0.0765930994068708
nh0009,0.15106559076591095,0.06957773236273493,0.14381594882825116,0.29973032608493455,0.03963765267213992,0.18717257366321657,0.12300853495522758,0.0945277987715641,0.11641795137553686,0.16076316374745586,0.05310127341350812,0.11707700973350593,0.03888444312017527,0.0335649006594249,0.09024391944476513,0.07188443661562668,0.056773169979335805,0.09589299108450003,0.05795005990428058,0.22017256715866798,0.05521967527840871,0.15007700322895734,0.059691856993198844,0.0795577589262666,0.07889870056829752,0.12578599517809724,0.04319484283007363,0.03238801073448013,0.02131386664809979,0.05408986095046173,0.05955063020220547,0.07791011303134392,0.09259769929465467,0.05503137289041755,0.05192438348856335,0.059738932590196636,0.05884449624723861,0.053383726995494866,0.08139370720918045,0.08633664489394849,0.07070754669068191,0.058656193859247446,0.035353773345340955,0.10403706936511786,0.10262480145518413,0.08600711571496394,0.24319253409058772,0.037707553195230496,0.16711836934215765,0.05955063020220547,0.05088872035461195,0.09989441682931226,0.09109128019072536,0.06938942997474376,0.18834946358816135,0.10549641287204937,0.1187717312254264,0.06915405198975481,0.09118543138472095,0.05545505326339766,0.08633664489394849,0.06905990079575923,0.06162195647010827,0.13548356815964216,0.04274464207399412,0.0723081169886068,0.07409698967452286,0.04618116065483286,0.0371897216282548,0.04467474155090355,0.07174320982463331,0.09419826959257956,0.0774864326583638,0.05437231453244847,0.05093579595160974,0.07315547773456704,0.06058629333615687,0.058232513486267325,0.06369328273801107,0.06035091535116792,0.06938942997474376,0.17366187732485058,0.060774595724148034,0.05413693654745952,0.06543507982692934,0.25962191744281676,0.11387586913765615,0.04312124684997645,0.04382738080494331,0.06002138617218338,0.046463614236819606,0.10700283197597868,0.05484307050242638,0.04396860759593669,0.06430526549898236,0.0568202455763336,0.04067331580609133,0.21513547827990434,0.04217973491002063,0.1135934155556694
nh0010,0.1277753599511145,0.06721635895380224,0.19338477043266056,0.33107729809827047,0.040127798992911995,0.1863601099682263,0.11730723847470267,0.10720641950623513,0.07529701412857628,0.1670767283011519,0.06193638540210329,0.09554456487900441,0.049999053893914375,0.050366356401858645,0.08236758740650356,0.07497562443412505,0.04614237756049949,0.07965873141041455,0.04770341321926266,0.17988640326570846,0.05422303273527353,0.1428806755903228,0.04164292183818213,0.07690396260083249,0.08112794144219164,0.14251337308237852,0.08089112838101747,0.02125763264727489,0.03539851088126576,0.04563733661207611,0.0667572308188719,0.07231268125152905,0.08553557153752293,0.05247834582253823,0.046693331322415904,0.04632602881447163,0.04751976196529052,0.05146826392569147,0.09880437463700985,0.08048516205328916,0.07639892165240911,0.05344251490589195,0.04710654664385321,0.07396554253727829,0.15380792520166497,0.13172386191151544,0.2839248386409242,0.05100913579076113,0.14513040345148148,0.06349742106086646,0.05481989931068298,0.10201827158152225,0.10082453843070337,0.05647276059643221,0.18883940189685014,0.09825342087509344,0.11684811033977234,0.04031145024688413,0.0528456483304825,0.045866900679541286,0.10559947103397893,0.0888412941090214,0.06065082662429833,0.13452454353459056,0.05344251490589195,0.049080797624053686,0.07754674198973496,0.04233161404057764,0.04104605526277268,0.046234203187485556,0.06611445142996941,0.07176172748961264,0.09480995986311587,0.042056137159619436,0.04416812658029901,0.07580205507699966,0.05762058093375807,0.051376438298705404,0.0714403377951614,0.07405736816426435,0.0714403377951614,0.24219009117575602,0.04986131545343527,0.0341132204253245,0.06083447787827047,0.1997666515081923,0.07442467067220863,0.04265300373502888,0.04517820847714577,0.0915042372916174,0.06436976451723411,0.0968760364703024,0.05238652019555216,0.03829128645319062,0.06537984641408087,0.05302929958445464,0.05656458622341828,0.16023571909068976,0.0437549112588617,0.0734605015888549
