, a , ca, co, de, di, el, en, es, ha, la, le, lo, me, mi, no, pa, pe, po, pr, qu, re, se, si, su, un, y , — ,", y",. —,a a,a c,a d,a e,a l,a m,a p,a s,"a, ",aba,ado,an ,and,ant,ar ,as ,con,de ,des,do ,e a,e d,e e,e l,e s,el ,en ,ent,er ,era,ero,es ,est,ien,la ,las,lo ,los,n e,n l,na ,ndo,no ,nte,nto,o a,o d,o e,o s,"o, ",on ,or ,os ,par,per,por,que,ra ,res,ro ,s d,"s, ",se ,sta,su ,te ,to ,tra,ue ,un ,ía 
nh0001,0.04470289815228853,1.184377841848046,-0.9590017326435897,0.06249999999999511,-0.07567888249008133,1.9304419656941365,-0.5064829500690696,-0.3777421687533677,-0.10224513538690132,-0.4681855037231964,1.033074580899699,0.7243278567333891,-0.4155759673583323,-1.061799984546409,0.2627295822227387,0.06420014132553074,0.4845884557501195,1.4112615627158354,-1.0105538903071147,0.6142185055497927,-1.7003636401070923,-0.08773716895535384,0.4267284395465496,-0.6699870791765699,-0.8692411779925833,0.20753685198104452,-0.2911495285192039,0.38122763500685874,-0.4485048646781492,-1.3178667962688773,-0.6537207371302919,-0.37265390340405063,-0.1419562690900998,-0.5536115610831208,-0.5392475540817536,0.13293406486933199,-1.5560974464021768,0.7598188547169648,0.1828646123332217,-0.5153466187297885,-0.0659091278428736,0.31150147865405065,0.33641434996516767,-0.9669218701680857,-0.22229389528855095,-0.8087300157252441,1.2731398139936196,-1.2962888002413762,0.040041391953250315,-0.3288757845015226,0.7280061586337804,1.3732996282379843,0.8989150655998853,-0.04748609261067709,1.8968359222083861,-0.5248169390950507,-2.5743313812399133,-0.5880438466741047,-0.5787982606118932,0.9608656564331288,-0.3213455047051004,-0.3829044985809754,-0.7764192380083472,-0.5884247313907813,0.04388896907524883,1.1154971052879776,0.7955599302787819,0.021802215354287804,0.5066693653568953,-1.4603433995590938,0.20466418873005263,0.9236025283256202,-0.4395165685484299,-1.4829461963364539,0.5534517852414138,1.4092074400075894,0.5363070200452273,0.47929937133853806,1.4965436723173988,0.31747302489365037,0.8932222321237056,0.2211423082858569,-0.13263121244739742,-0.5280614358656949,1.8333309557228035,0.6485825330478372,-0.3435300733691742,-1.5966378206765137,1.6242817513634291,-0.3867320555720286,0.6376612799622989,0.42439473941648687,0.022602667139843494,-0.4035854153524451,0.15615738882930705,-0.49620047264424544,-0.07232014544070456,0.9524255981735121,-0.5444474929758243,-0.4506527390526105
nh0002,-0.266731842606774,0.004026576989067121,0.7922771545238342,0.06249999999999511,0.5559831688306786,-1.5063334851020056,0.6663180313274484,-0.21732173963038184,0.22531068969257134,-0.6585957172461852,-1.0428399017747747,0.38311602763086455,2.6047004201519086,1.6168105577967904,1.1297611746747758,1.017128047895368,1.2954795596369606,1.4126930633739598,2.0953742906167356,0.0612564944018076,0.6852761391977323,-0.9515278286272896,2.4549140219716135,-1.4732658083155592,0.5101773822858952,0.07303909560039687,0.011631489646970328,0.7035811153170741,-0.2850610266593739,-0.25752917549744664,-0.2729266967934517,-0.27970045937597116,-0.7059461930071039,-0.9287553249414501,0.94140961246372,0.5578989728201033,-1.0610192555484217,1.2253487446481706,-0.3183629781288285,-0.43643022829367467,0.10182756439733462,0.4448063268595537,1.1408668115743084,0.6935546028956564,-0.04984563700353891,0.06416175409782617,-1.0004411476737207,0.12037419769295986,0.01575322607310083,-0.3881017364684543,0.7803831843822393,-1.6226604851066728,-1.289955495228567,-1.1511381392588287,-1.5114446686111058,0.79251976542918,1.1764095323966954,0.8644063665499382,1.3108860865468608,0.6252265522211304,0.20020291766754095,0.3527571376698276,0.21939266819491382,-0.9017759596184965,-0.22873338376935526,0.7862520725601856,-0.028289215029744623,-0.3778946516062486,0.18298683618083308,0.15431813188211613,0.302233269684063,1.5686491465349264,1.4607480522136518,1.1117074281119175,0.02123531654366659,0.7816178239261323,0.4922043597450542,-0.11614052472431054,1.692353414387338,-0.5647588291754888,-0.34811022032300576,-0.010876838329262043,1.237088961052374,1.1875830419102775,0.7648928828571783,0.03598628976373079,1.1563596137735128,0.9485578586925941,0.6764884921646263,-0.5726743990469345,1.7021617377036247,-1.2680195346891612,0.8799249901241809,-1.5054046154681262,0.3788315440040376,0.8452870660684744,0.33260004614708094,-0.03619688108949203,0.6774875387490503,0.42321476483607545
nh0003,1.2157293031249297,1.1709106316522864,2.5309246913763577,0.06249999999999511,0.1345249038329518,-0.16708899071970507,0.8829266117157618,0.5027691848887774,0.8912208421196024,0.31714442735047266,-1.0547997432412632,-0.568221305112393,2.943579787836398,2.5610619074988006,0.4544364631079745,0.9242752009501511,1.2173211949591367,0.21719849099597438,0.31725452790163855,0.6541610557609303,-1.0074867774656644,0.3712663368784527,-0.4634917753314197,-0.7034986386910533,0.9676138217008412,1.2328015903216434,-0.4435536874328151,2.1341837285070473,-0.5092174876688853,1.221492297873923,2.9804102202464935,-0.07685404081653556,-0.132747405373682,0.7961866266941116,2.6481502499395275,0.6776148115040861,1.4945693136375318,0.5892204542464651,0.38118495177366907,0.48317614351612675,-0.4478507126193271,1.1797373226055845,0.441516156711826,0.9664220219713325,0.37980284315313406,1.238034464276596,-0.46238425004916633,1.2843648777359813,0.634123110894032,1.7012428904480215,1.4161669090962097,1.1225727440208333,-1.1096278963180897,0.04041259077579202,-0.1582436782066204,-0.0931431571437356,1.196091067623075,0.984973889718899,0.9453556540071266,1.4963891907651767,0.6302604272968841,0.41538380789041507,-0.47499854031687727,0.6857169159589684,0.05734952902240909,0.04657435934392085,0.03357830161491646,-0.19634748925621898,-0.2892560604340756,2.1713908191934888,0.7385207701786689,0.43302387709649653,0.9941086395580674,0.13327216676363754,-0.08984423795363097,-0.047089838923021404,1.1680854102916676,0.27522415736015876,0.8279739439719347,0.7880514121658342,0.20279716594234892,-0.3430014297876066,1.0432336515348142,1.3304905750384879,-0.029943486999430346,0.94161540394409,1.334195111842557,-0.20758929330088377,0.7730118957562967,-0.7485779922337135,0.43556833116239885,-0.17806731822676822,1.1844599818771764,-0.7787098079955127,1.2709364459916244,-0.006970995615520169,0.05502543335130953,0.8428002099783024,0.5868937203591124,1.6111000924673686
nh0004,-0.006618183851619089,0.15076708113913614,0.37459956909405584,0.06249999999999511,-0.8047834991898883,0.7004330067171807,1.2915012836881887,-0.35147930925159854,-0.3112023963432603,-1.3300015152595324,-1.0152349416429918,2.584253651194858,-0.6118757051183208,-0.5510256594075741,-0.5938303790194919,-0.31770045227803995,-0.8633118144396894,0.06733755447405278,0.17280346617789882,-0.8920388540498164,0.9011208937050613,-0.6033480795250534,0.4719611703534475,-1.08969626684117,-0.9643304356892888,1.061592976554709,0.6091863798921513,0.6251628224135615,0.11577726906776165,-1.68335357369876,-0.6038626756729527,-1.762166720365717,-0.2046934466481068,-0.41915742978539633,-1.3615128290270129,-1.63311377643111,-1.2352143966904714,-0.3686951325275578,0.20526229256410583,1.2220318274473736,1.2126507569550047,1.1933183937041751,0.10903748869073751,0.608499626465349,0.5834030022031889,0.5485790420534489,0.7007717329725249,0.09049361141918826,-0.1273935515779459,-0.8949763720392947,-1.124248033113457,0.03565903566674836,-0.7463224786399106,-2.002816610258238,0.692291038844112,0.4202830166341197,0.6128939664435916,-0.2967544342053635,-0.5538233306887239,1.5760867373997236,1.0875559209900572,-0.3236615917981982,-0.47361176212706113,-1.965607892085611,-0.05234132940444853,0.45191662649991576,2.804433507143222,0.9655305362833076,-0.1421540829013508,-1.7585045606222318,0.2646032532118094,-0.4555690491554532,0.14371715811476457,0.27944320790428245,-0.06551054073654333,0.8051775725862761,-0.6541831408075289,0.011042535090992737,-0.0796024594420747,0.9063962819822129,0.25608626416603386,1.9209232177032003,0.49065732725333455,0.05241455885514381,-0.4699441917868508,-0.9143571817415744,-0.5198149776442424,1.2455550204614916,0.17938822133403498,0.4951454674883033,2.1124499873517855,-0.32877922777331264,0.49621102030669495,-1.4174230174314197,0.8440936794470879,-0.00853946968523591,-0.2867822101908023,-0.8752223900431632,-0.9590829377805735,-0.8364002782156643
nh0005,1.4386985259920937,-0.4525205794872888,0.544420947380748,0.06249999999999511,-0.8145420957152503,0.18630246327491276,0.7294071460794025,0.3373263451100141,0.9336744558745792,-0.676112155087325,-0.6702231450782817,0.45680764301007715,1.052506874327414,1.0112835685967874,0.04255437986357528,0.9178574364149629,1.5668364916196242,1.9296148320404707,1.0641886331040833,0.07744249305736936,1.6344921318322385,0.08060150915591952,-0.6052936871185525,0.10643500040886388,0.125281530101098,1.3696455050509808,-0.49589027523562845,1.8782770646209523,-0.6752810724718268,0.6355907713918202,-0.7842326544939515,-0.08756947138933684,0.08537537263980302,0.5473443066975762,0.615532972281944,0.7309374706618088,-0.0493333169481009,0.9299252575863262,0.1728634547346883,0.6684034693276029,0.42530309648426096,-0.3090525271066462,1.1968477956566566,0.9062941413477675,0.6233208023321715,0.42259685829210114,1.5974989188099749,-0.21481049372594307,0.5480620291179029,0.9458245590070509,-0.03658413448038154,0.6096027413725348,-0.7217452126633364,-0.7982113802757875,0.160753223538598,0.6763265848991674,-0.08837079164870633,0.16929984080282687,0.12380910210556688,0.37484236056059506,1.0780772764540099,0.5207386893410585,0.044083515089988014,-0.8486068682563331,0.22129346518970205,0.45096309192973877,0.6597929618901812,0.4555810961116373,-0.20890484614487762,0.7280480599232814,-0.19931255114610338,0.20114956325604258,0.045321152084585335,-0.4189651728877013,1.2220749148099053,-0.16486446032643223,0.3582419313449011,-1.021144719446497,0.8864618866717595,0.04596746375167543,1.3280244250022617,0.7159879086177301,0.9332466071395548,0.6595922667510824,1.29024943839283,0.3099353887422912,0.7323080912507473,2.899585702891896,0.277286626772667,0.2512592055545651,1.4416060457413542,-0.1651924393135591,0.41178122765527136,-0.3941345412352135,0.11398661331273542,-0.2596501420728804,-0.20658841185030077,0.15055942785481852,0.6472860312589718,0.5534169317004126
nh0006,1.0406664193220236,-0.10820155957124933,0.8223917951705031,0.06249999999999511,0.25302013292341974,-0.5001813609355308,0.8028360103524542,1.1386721863475147,0.7422574641204985,-1.473096680936094,0.7135578615002586,-0.9391802932861486,0.3377569640260811,0.21194626449908535,0.6973418391090483,0.6805253323456436,1.5181084033905392,-0.0642176642034409,0.6376322116933906,0.6490530448175552,-0.40859658894092843,0.6127372470363543,-0.39194003613377826,0.4105464978277789,0.7094524845934169,0.32662953729643796,0.21574919287899416,1.052748549197354,0.01797581245283198,0.9917708885780994,-0.38501995931568356,0.35558515409963537,-0.3607661975940308,-0.7404493711163485,0.2790700858777786,0.9990818772629423,-0.3264423025653502,-0.5004796887530109,0.14614330547770155,0.5541606403438615,-0.4525980181310256,-0.5191629858699222,1.3119617684119562,0.493384379604882,-0.42285868225749096,0.18054185313341056,-0.07119003908027054,0.8538578374779775,-0.026967551995934074,1.1821235282384475,0.7355435678269948,0.9666083108994645,-1.490731605777256,0.7697113141057736,-0.37508075961251036,0.8566983617707882,0.08740575773608085,0.967166796482203,1.0518970193977928,0.9835780117040321,0.6508638630334533,0.5050209481309234,-0.15219875088258616,-1.4453309561249066,-0.4987247636353066,-0.533998323988601,-0.7707108622790474,0.12243841751720273,-0.667378073078536,1.1752886807848817,-0.8695339152012265,0.720521407882966,0.9481302101242837,-0.2116252986300354,1.0000148510592695,-0.9605977204411014,0.6135041895266024,-0.3761418771506681,0.0571076136578723,-0.03681208888447105,0.04829528412251891,-0.9384095699054965,0.7143604028079341,1.3749950109235962,-0.343050103568277,0.5878380735210852,0.4849546322542702,-0.2665710054007753,0.9479260337030846,0.11151748365111847,-0.761410881818621,0.436266148645963,0.5526804212977631,0.37619166255876585,1.0197017661358336,-0.0028670800016884087,-0.7827206899897244,0.5854827123325522,0.5358497185294275,0.7965445796314401
nh0007,0.8801752660750276,0.5289422777366355,0.5685011344867311,0.06249999999999511,0.5959676769424083,-0.7720252181913906,0.664049796813913,0.9236090909446687,1.6190711107293965,-0.6055148641920205,-0.13882978173412686,0.5368939773768253,-0.527988596500032,-0.8427668563694428,0.8845519912337922,-0.149287545331524,1.3276543530086158,1.2136646600046137,0.046474069598963504,1.0371371866756813,-0.5974172648301423,0.6729551060986968,0.0447475161620248,0.047060416054314276,-0.3073652228843444,1.0712681295273403,-0.07593297674062875,1.1276999556197977,-0.3915857446515306,0.8826276079010226,0.08543431589246167,-0.4364831667059563,-0.0017248597625326829,0.032655571873960246,-0.890568294538217,0.07382582641023518,-0.17938315764376953,0.9984197937260789,0.46246098379956246,2.1339169677329988,0.8306812580610121,1.694373246844412,0.658400607045501,0.4203544918314508,0.29863372879877487,0.24628151434100895,0.2972623567277491,0.48327914933579397,1.1401295555951183,0.8657562946291532,0.0034619781681897795,-0.36926310338296475,-0.127684811858214,0.4795426680835226,-0.7725254450662861,1.5988930119637947,-0.16999793203421543,0.48059707039918137,0.7641492469721767,2.094953350359872,0.8302034745809757,0.1947014387010267,1.444237026594133,-0.704794272089588,0.41316006873320654,-0.29733388145705125,0.8444525218153417,0.4366225537287424,0.37197842032664546,0.0353965748844338,0.37731503633956703,0.8008881952370781,0.6766969224890768,-0.4871918880684451,0.8535163172959085,-0.22415231284524814,1.1561886030821302,0.12385799456102423,0.658352666350973,0.7009284284708043,0.6394966971840487,1.0146719780054199,1.190371814449697,1.3112945334993011,0.8573103107309239,1.1680843842738373,0.7197403741139375,0.7371165019868459,1.1078279446803638,0.3923465321115478,1.6233331653815026,0.7358097326371729,0.3463761879612798,0.00237930957686807,0.7805379528215175,0.23125549700257125,-0.8680516724208563,0.9797936400106979,-0.08285913210177646,0.9046373077610079
nh0008,-1.0082571825500235,0.7956719425580909,-1.2181399217492364,0.06249999999999511,-1.2116135835304374,-0.9514694577846025,-1.008487297506248,-0.7766534414958535,-0.8776139499171125,0.0863981523975599,0.025319771221721365,0.09716534202026973,-0.69147622509902,-1.0690047366035094,-0.6105970371372014,0.27100035219187774,-0.6775474164186819,-0.5880502956247915,-1.2259039341385298,-0.9186784319246495,-0.7506387174647647,-0.5822358609775256,-0.7115699181249074,-0.21010109250338926,0.06539570756637646,-1.3857855726732473,0.3371426876380043,0.1882184348705293,0.012171138061243137,-0.5115376491924186,0.03679670146945603,1.0162462454392962,-1.5704511926392422,0.01853911397914926,-0.5408333575547005,0.048979576435544854,0.10815280294000061,0.17036528013980032,0.46704504048634826,-1.8153289409451567,0.2862053966320959,-0.3371899577138896,-0.9943325199165376,-0.5559151442954803,0.6690712934700395,-1.929347367238713,-0.34840349814838467,-0.5551023225695328,-0.7220824718489937,-1.573860730096607,-1.397149562160982,-0.9057902376424111,0.6884685443125257,-0.5513425662697039,-0.8594626065060074,-1.0220424595983584,-0.8477892366530511,-0.6013270292588001,-0.5710387238701213,-0.3493560793070326,-0.7811057205380704,-1.5036973598062913,-0.7035538478185253,-0.2701550646029815,0.8264282337927024,-0.608640681202742,0.3517015162028979,-0.7498726692193819,-0.5586061870936794,0.2856850123196433,-0.004857896423695566,-0.7206912103132643,-0.9681019913942714,-1.0649621465298762,-0.9519629872272477,-0.3321894066591309,-0.739091146932025,-0.6630741190599031,-0.41403058934633175,-1.4214229130847131,-0.9597357042100171,-0.49384635259611315,-0.20485674180829036,-0.8249027358522578,-0.866941584111137,-1.0189147252669328,-1.038510240159054,-0.8054584628748201,-1.627661504932496,0.7084812876071616,0.3535642112679495,-0.10456289628861473,-1.2360655020523732,-0.5702454584353116,-1.4467038275874955,-1.6348830518904927,-0.9529678413709083,-1.1951292477478968,-0.5405584212344123,0.15175557059832254
nh0009,1.6200343445107328,0.9261692542371905,-0.0006637796059418366,0.06249999999999511,0.10086001593611031,1.0988227897778176,-0.030787161438033797,-0.16093100458537327,3.2093208371295843,-1.1248440598769542,0.8885675276531252,1.7615080052472496,-0.4009786928024493,-0.4259331005805011,1.4941220233038794,0.6497972213679429,1.4026131538554858,2.5582050402029832,1.5149280929068094,1.7461671805147543,0.9582512776923698,1.6830489410496792,1.8938767771239253,-0.26203141653433343,0.08154850859455189,-0.025486638766644896,-0.5576902980626761,-0.3090749070195562,-0.5279911961027438,1.2233574447493794,0.11864601610437553,0.8579017421265219,0.7454488726759348,-0.10676892665908252,1.039408719798171,2.072566576238378,1.0309178804973045,-0.4763174339468363,1.143975757999991,2.856119371712845,1.7275206606856601,1.4539181693759,-0.623188558630346,3.2784545954774678,-0.6903175340345052,-0.29882576159833185,-0.3673736285937743,-0.6667212588378331,2.367388157436552,0.7696650647689787,0.233444425817106,0.7384483521536243,-0.12686794764093615,1.4414605413416675,1.3058086358135308,-0.2897038064059631,1.4520788943190541,2.8704270557425136,3.7245027905159054,1.8043950157434723,-0.1621158464418773,0.19399304077589277,0.7901178939151718,-0.9655932281111538,-0.4028246928905948,2.535736281463006,0.658177569180787,0.6081076186223943,-0.4263103799126514,-0.06930092010820121,1.0767716534426952,1.8704278756992194,0.4345093595323572,2.1675175969912925,1.6759030151807472,1.243620795047384,0.9166490458809936,2.269153863898116,-0.19383587093488394,0.16948268018151783,1.565628370281351,0.1222655621565189,2.1178590233067047,1.8790810524357502,1.9859011048366888,2.435850040037034,2.7937637867940075,0.09655718044871868,0.7625847393429542,-1.0209704886438056,-0.8323767886445645,1.78712756677386,1.3454660337740167,-0.16329225941619757,0.9846979916391949,1.7904750547167188,-0.14316937349099915,2.025458514837779,0.13519503508967443,3.2759474968853577
nh0010,-0.3333740265953952,0.08006984129427022,1.5944469290013814,0.06249999999999511,-0.22507783746399582,0.17914322650300846,-1.4845187081155269,-0.04740589448106754,0.06172559045834731,-1.553584562120298,1.1440686181531605,-0.024353659362053207,-0.0979502147934156,0.2982668955357062,0.5078879701842678,0.21469888636118317,-0.4004431990302846,0.4067411356654384,-0.157001152628846,0.05056497691304911,0.12982269651569578,0.5878730853546661,-1.0462922416646125,-0.8159474657524042,-0.2232353328258253,0.09705403182748078,0.1523602509361046,-1.1037889140908632,-0.11990093834755225,-0.5270429373548685,0.21993444096620202,-1.2277145736063384,-0.8687794454470423,-1.2006670743675156,0.0106225849026053,-0.6471875240436724,-0.9088724420854654,-0.9366465832008217,1.6170334731984113,1.2400347704400778,1.6023363854060917,0.5030101255087944,0.6682607676809581,0.3156309956878495,0.895695778906343,1.8723822442050682,1.333191444980085,0.6871588842668719,0.6402716945242104,0.5037742805006007,0.042731448255609636,-0.05758877642360521,-0.10707048243735967,-0.8061610594307697,0.49592455244612765,-1.7721126694868754,0.4209621933160306,-0.3694097080521151,-0.17763247877898428,0.2527778046989964,0.45587410685566726,0.9630928333140544,0.018827200650506803,-1.6512559237763405,0.13089656755916676,-0.10040798860715391,0.40548648547063065,-0.9254417108676253,-0.4306767477809541,-0.3809250354299654,0.26548563873226017,-0.181282702797497,1.1915348808596697,-0.17360132673505543,-0.12677721594517113,0.253652090707694,-0.1210644416885633,0.610937727432031,-0.12836537809164553,0.812946598605243,1.0014189070761927,1.6156126359013698,-0.02134766516820453,-0.986634186574532,0.7157381786825002,0.19653251862802779,-0.754478195943373,-0.6843664938508791,0.38435799138673815,1.5969707968641702,-0.05103171540830111,0.43106927027258457,0.3738577061800172,-0.8863629330386505,0.44482263630772684,0.518278889025051,1.664881725077499,-0.08469588800215659,-0.13639409646566297,0.41429572529801867
