,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cv_call
0,subgenre-current,novela romántica,other,50,,0,4,0.0068248152840817995,0.008229501650125003,0.012077329182771834,0.012415403107839508,0.0052594249631137645,0.0036443417519481493,0.019932896219088128,0.005933244488874822,0.0047165479843863205,0.057706744700796814,0.006096086134767872,0.007595588852778305,0.03293612863563372,0.010662939990141163,0.009644045182530384,0.03630139581904975,0.008789608164753106,0.003466594076802036,0.006185574931897104,0.010923806895827531,0.008198982424728048,0.04479777808855767,0.00529646728162369,0.004552071955440431,0.01170958706845584,0.01717883080187372,0.009605930541522187,0.042970220079461593,0.009316947141325648,0.022794117082393383,0.005664839386921928,0.010730562485093569,0.01166776267397355,0.0707343083023603,0.008014721212650351,0.019188023493470582,0.012008078284178741,0.006024353434554743,0.1933423829130045,0.07086081986268113,0.005943912866301758,0.005086173195190285,0.012973378352113702,0.012930089262420074,0.005251962094469067,0.011362801502696104,0.009095865945948415,0.0074034287129615736,0.005953137966936221,0.07000044756948423,0.0
1,subgenre-current,novela romántica,other,50,,0,4,0.008827600975729828,0.009532974312340115,0.009752852422796759,0.008189350540181028,0.00824553235361475,0.00716724425219854,0.006612313858931736,0.008344303134374039,0.006423793679508135,0.07343714059395112,0.005081194073205161,0.02006600577541425,0.023698800923417567,0.004851132840704875,0.008598851953599657,0.04032852084336441,0.003837513227466161,0.003077448281059381,0.005651510203881941,0.009451569584599494,0.006100552676863637,0.06305129215947138,0.005302875611299114,0.005582528826056445,0.012246368165010296,0.008077633617981667,0.015511988039408581,0.026121639291274208,0.007582281892728793,0.013182968939008213,0.0061770704338723025,0.0076554022177197515,0.01546304525009957,0.06042803562183186,0.004130394515789932,0.025194929358421502,0.013770618085689235,0.006406952132567304,0.18473154795688929,0.08123589790747238,0.0064691631374298965,0.007968045020049896,0.011609715793900528,0.009689499892934095,0.00500181246013639,0.013411962792561223,0.005343105878721032,0.007598705221867149,0.003923111253980842,0.08985520201862457,1.0
2,subgenre-current,novela romántica,other,50,,0,4,0.008278932485435266,0.010806617404295121,0.00841041800662685,0.012218862759209623,0.009815520596245615,0.007050502704798498,0.023928632202881973,0.008209331844703462,0.004716291369180811,0.0480218335765136,0.010304787951856027,0.00969240269645742,0.050788339337720007,0.007053989014902422,0.012139504142134848,0.052310281529238015,0.005507816535177709,0.004626238211215965,0.006272601467394564,0.011733971259970872,0.0058956545174288656,0.05295769685744304,0.003643238648310142,0.007269406117054357,0.007722136991613659,0.013406498111665952,0.010361013724654729,0.021279691705204017,0.00542493893702969,0.00803714901894022,0.008825091011231042,0.011887262624609284,0.009265713531623644,0.0788067088552743,0.00946513924090567,0.020049286099853944,0.019791464712933426,0.008054833396137958,0.16856542870718855,0.06961492769096081,0.0026133135971751578,0.0041198091359359685,0.013359423223633857,0.012675703453565062,0.005820786366831103,0.008113010435414012,0.008773440103007929,0.00939377059913294,0.006683080909295377,0.0762375065799866,2.0
3,subgenre-current,novela romántica,other,50,,0,4,0.00807994286944685,0.009877217951601557,0.007827082486990067,0.01330063184866184,0.005465752037264436,0.010559130911444873,0.016264657603632757,0.007968732373653514,0.004282260417802997,0.07512733090723896,0.0113653116441153,0.012596749615961904,0.0464510510159899,0.008643725041635884,0.015527265186368868,0.03579733316614152,0.006660495723324313,0.00545736699773301,0.006020426698827119,0.01707895007636012,0.006194277132325608,0.05171527724736262,0.0050304903649961066,0.006232807859519888,0.013867554935153905,0.009400301269551076,0.014440001929891415,0.031419803759157816,0.010358915093009242,0.00708915469937797,0.005779305771163882,0.0088284674274681,0.013350916704943,0.06951765087751667,0.007871958849154394,0.016234089352788427,0.01522312670193741,0.006019973096111028,0.17898756192501444,0.058360130316292815,0.0038214951885053327,0.005724348856986422,0.010978071152095195,0.0114329562232353,0.007083506311957964,0.010637739655990328,0.007845594094135797,0.006826515067456047,0.006699737343878606,0.06867685621882744,3.0
4,subgenre-current,novela romántica,other,50,,0,4,0.0068731003737861965,0.01239068849373119,0.012247150517724507,0.010638738266784546,0.006221777222692544,0.00434085578863691,0.013963384035765272,0.0071619928379513765,0.0043538994620788704,0.0814460464527878,0.00944832379521308,0.009768037159935815,0.03262541795692072,0.003932414457147526,0.01267511033390513,0.049188310340648654,0.002930333289041828,0.0054963115143458465,0.007389700935945455,0.016060096067426574,0.009679308583708822,0.04645716343264585,0.005521831740606315,0.010228942353557188,0.01539557717277257,0.010076447717656216,0.010353615376215895,0.026023016546904518,0.006149579115462575,0.010915950642597995,0.00713056943932723,0.008399029227122858,0.012407475042386198,0.07375882518216198,0.009439941141056576,0.02424446375989772,0.010134930449514364,0.005055930474704896,0.17240984448806154,0.06834716486803369,0.005390283660940627,0.006937250712866685,0.0072137239176716566,0.00950831236504612,0.005931092606395735,0.018258605119514226,0.003979926693035946,0.00467385111985991,0.007534349436134645,0.07929130831166964,4.0
5,subgenre-current,novela romántica,other,50,,0,4,0.006720399570446914,0.009364586017921657,0.008665247090512841,0.01085379928740596,0.0043671096698485855,0.007809862051236766,0.017235623252608325,0.007591667737635545,0.004747534754351572,0.06359269966598244,0.008810792366588856,0.008345300663284847,0.0451434861220632,0.008713929083638002,0.0118087877125226,0.040470011199381116,0.009366417324894566,0.003366753637140722,0.006003456822139412,0.018342738519765932,0.004512066393064678,0.04097424971448739,0.003405695868877773,0.0069400562968079645,0.015601311741598768,0.008777941305504224,0.012579907413406978,0.037341066834492405,0.004780128110048755,0.012125529180224193,0.005778561985543946,0.014044683063616087,0.013182770193012372,0.0775769578612458,0.008398271215773674,0.012500206282738022,0.013853879405979885,0.004215466384461265,0.16775442909497773,0.0618864730066904,0.0038500243006326608,0.006592926783164759,0.008788474187155504,0.00852134715443693,0.0038520721834906678,0.009812241508680741,0.0042353751744907495,0.008275821643046988,0.008238822842850239,0.1102830403201287,5.0
6,subgenre-current,novela romántica,other,50,,0,4,0.008847987705162938,0.010782540610083404,0.007941305058057697,0.0048428571047240574,0.005828682432272129,0.004869335072521587,0.01659391165878579,0.009014440719915341,0.006070636542871286,0.06766715047706151,0.007940109234917772,0.010988973671322448,0.04473209207180316,0.00777596785732912,0.01126083111474002,0.04242929158583565,0.004790088656163718,0.008449789098748172,0.0053103527083671115,0.016128168612265226,0.006130375726311848,0.04503377859753735,0.0019394603474902816,0.006500231686636842,0.008086214644568908,0.01528887307330706,0.010431652250652271,0.028186944576180338,0.0067143555244405075,0.009058640837771923,0.00459259203979948,0.009903323819846606,0.018771926841618748,0.0784254715156885,0.01013452063682348,0.016798222516184444,0.013214546325690671,0.004744405116652631,0.17200710393202967,0.0657973163977038,0.0069192738063635064,0.005860745466575021,0.009208184510724846,0.009377082421409869,0.0030833919714852603,0.014024038423400092,0.009191979912772914,0.006938432227868131,0.005856078405771399,0.09551632445374544,6.0
7,subgenre-current,novela romántica,other,50,,0,4,0.008489320228565762,0.009105057819634391,0.008218401173773022,0.008915982604517734,0.0028597703294816856,0.00688797680520536,0.01834191385932737,0.005634248809006824,0.0049579269235351464,0.08727042744224726,0.011052326579109395,0.006266126215254704,0.039669238969396815,0.004088037268114527,0.013870442097822377,0.043380705055937545,0.005668028917173999,0.005938533488381562,0.009076852121316594,0.013418602332230222,0.008535373619397386,0.053884002083301005,0.0032430043847107245,0.009568740211876895,0.010599306395813787,0.010697655515623749,0.009994252262277223,0.022492948151645945,0.0051916435072972885,0.01580180049164387,0.011177481752561705,0.018412666707352768,0.01282929082121227,0.07275646202878068,0.007938460947002948,0.013818274048326822,0.008591364069081642,0.0065768396638283206,0.16065901681302522,0.0632141747742343,0.006669071064965858,0.0048139743386766435,0.011842278133536405,0.008408115914256071,0.004890352387488061,0.013521908354225192,0.00612075737255905,0.008395118123516194,0.0072156711729943045,0.08903007584875554,7.0
8,subgenre-current,novela romántica,other,50,,0,4,0.01054466722946211,0.016353953658189983,0.005736442439426004,0.010339961995195792,0.005535114370291153,0.004901333809794535,0.018180018231409238,0.008425289283066718,0.008499159191169194,0.06614774216748788,0.004286454299011375,0.00947880379856013,0.04277357109757719,0.005540770650591633,0.02715972730417879,0.05383530371847427,0.005536556791895196,0.004625719018714877,0.00948831363610739,0.011244384017432944,0.006369044580333665,0.05612092811516856,0.001663846829257391,0.005469593997787929,0.009193268800395256,0.009233315624596374,0.010545228811183856,0.03786083298829298,0.0030715246981748595,0.011460958876683091,0.007022910938800373,0.009117976559317915,0.008956593093462134,0.10009501843665396,0.00834375317757742,0.013355986670604223,0.008417057294852695,0.0047566579635010394,0.14330861932895447,0.060882050965743034,0.00516801623985209,0.008048442432496852,0.008161754244832068,0.005101065940692003,0.007332884456750874,0.011733072821983766,0.005135196185074665,0.007002366139794615,0.010391815773933794,0.08804693130521185,8.0
9,subgenre-current,novela romántica,other,50,,0,4,0.008375889905948394,0.010863397253226477,0.009929035116746915,0.008875062776950278,0.006015021284746121,0.006312701591508711,0.01990212711916117,0.010251854289400071,0.006054307210014898,0.06226893701833845,0.0056011632254368395,0.012074491864880972,0.05137184838035312,0.011198927667981156,0.015934242352986606,0.047691842005363534,0.005768490583989971,0.004697668260499539,0.009056627006522669,0.01247337518195353,0.009758535388269606,0.046985783473383474,0.0031325774465107647,0.007345981420446754,0.011042867378806541,0.0072218099208287215,0.01459983128973786,0.023411479682076727,0.005922504909857049,0.013038254207071259,0.004657277168430079,0.0117586182749494,0.01381518392451042,0.08732325299767829,0.011706707278274294,0.019392853810796803,0.012801851025827123,0.005315473810357475,0.15689403700276436,0.050258555833969785,0.006556212506929809,0.004830258730660788,0.008232547409131444,0.007640835684112958,0.006327513157198384,0.013075411559286624,0.007680040334352017,0.009852808940330304,0.007856178829157073,0.0868477465082844,9.0
