,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cv_call
0,subgenre-current,novela romántica,other,70,2500,0,1,0.9416026398642569,-0.3379453105871376,0.7618221278981144,0.4944329253804661,0.5022344252373333,0.3078822667198564,-0.495222105979701,-1.3220810620182606,2.2593461945087627,0.5884595498227109,0.00031118264035391233,-0.04855536806365237,1.025016751886512,0.015887629798606,0.7760823664035885,-0.15939723167973044,-0.8866356760591136,0.5409211789405626,0.1410211453473739,-0.3575139731491042,-0.6120582963578389,-0.16952747554156603,0.9091484128346372,-0.3654628892243163,0.4870894650704704,0.8417689899628611,-0.21176495765036016,-0.6709576048557199,1.8215104544395877,-0.2978048895018148,-1.1941221068183383,0.5543228653517795,-1.430054850809749,-0.6337572134603741,-0.2694553725759441,0.4511804370905445,0.4362063009150117,-0.206055155950756,-0.7849800385344438,0.5906241139749955,0.011248263034890016,0.9906414812668544,0.9424440621171531,-0.32191859636692244,-0.2852279855053611,-0.27990910061403496,0.5667958687453717,0.7122843962141894,-0.18951271988382756,-0.3116210589287005,-0.2865407548173938,-0.2834878184673094,-1.5661692038185826,0.13300450442142425,1.0317497509497502,0.6004454322165284,0.3216876475691679,-0.04544215558823739,0.08006861289871015,-0.14879958590281633,-0.3191050324536053,-0.3222231863416965,0.5160028292543644,-0.23564373545289355,0.15395926306565266,-0.6109041183025585,-0.4138632836917234,-0.37197171990511935,-0.19497993863791085,0.16146737766142505,0.0
1,subgenre-current,novela romántica,other,70,2500,0,1,0.566672222249155,-0.3461173834106914,0.06718390226888216,0.5908407962451494,0.6902601495343846,0.5783552771979471,-0.5109567812119222,-0.9006563613295331,2.4385386875247432,0.6510477022675573,-0.0015763911684871315,-0.0018138144161118155,1.2220312202113894,0.025924679165777717,0.6919282924215049,0.2189343579754672,-0.6898416495842203,0.32399270935813285,0.2760098262226673,-0.3200655278336909,-0.5634545735356639,-0.730202758356147,1.2249720089043639,-0.16141930966549006,0.4784268827441622,1.0257229738929297,-0.205850236596656,-0.7551720126650424,1.9302544097442789,0.1776705677341785,-1.203682465143486,0.3609093245727064,-1.376417206827695,-0.3802877299151712,-0.1720939237117352,0.5024014360809677,0.47791701424593397,-0.1379676684255177,-0.5337667896405601,0.6253321384356059,0.007804387081686724,1.0827493039718077,0.9389425915510291,-0.5715897819155898,-0.3139285486454096,-0.3418667614678155,0.5682545406874127,0.5766965091853131,-0.2544311434990973,-0.3678951092716242,-0.06803469096117215,-0.4147583111859708,-1.5752498903806245,0.7380896334203085,1.0148168637586574,1.0483478384628344,0.21093996613751956,-0.18790010645468505,0.07984459457808543,-0.2967380899061172,-0.5086530221531536,-0.7290416840502564,0.18363831205647668,-0.22096847322621369,0.09532884779674164,-0.31273903918651963,-0.4028291024511449,-0.1646501429122631,-0.3470623821126689,0.1803560399850008,1.0
2,subgenre-current,novela romántica,other,70,2500,0,1,0.7780067270009812,-0.27701130363789445,0.5738584969797441,0.4599768431158621,0.5228482753189698,0.6132498212069899,-0.5972750750404723,-0.9672958546199444,2.9167844228420585,0.6085793019866031,-0.014663066688792355,0.0029440780094955603,1.099222438823679,0.0070080307396110705,0.8312084627689517,-0.3106569974314537,-0.7261888743467212,0.458383879849973,0.2177070170549921,-0.2453891405429536,-0.7191041920014871,-0.5567566529006999,1.0361474064607783,-0.4947026004838036,0.4810571660892917,0.7382594444394421,-0.18889400615769272,-0.4740007384304616,1.989276736383032,0.3398308915867966,-1.02613251307347,0.03334597527855155,-1.2459256576660998,-0.7490769385033684,-0.02372411550976547,0.343217344331922,0.5187811280957811,-0.518235066566627,-0.7636915517094336,0.6197363170423653,0.013068305735253126,0.9180898282141624,1.3736851470517055,-0.7740837978251751,-0.485482123628401,-0.3864265384380212,0.4718844860077184,0.4215013659900981,-0.23117630962413915,-0.31947076050102585,-0.4012373724637233,-0.33531389355326885,-1.5800428743551511,0.635459124835582,1.1351122486357454,1.1477682171418282,0.4724596963337136,0.19565011727628664,0.023502838507056808,-0.460409210477633,-0.4113168361937306,-0.7629713348471846,0.28152512698019233,-0.17949357100299912,0.07218874416511202,-0.3184224458296097,-0.3360257924912805,-0.1857240029233807,-0.2630345548525285,0.17232725628962645,2.0
3,subgenre-current,novela romántica,other,70,2500,0,1,0.8577352002163295,-0.31878097138550704,0.6791382927120353,0.4064616951249709,0.4642099067868484,0.7368542610996616,-0.5898122911772347,-0.936105426640542,2.344156592838169,0.4330143518250735,0.0006637607971922598,0.018696120221307767,0.9987062532841636,0.02898396645200315,0.8338121908185853,-0.3204503260286588,-0.6763457139801621,0.3610617659020663,0.2892642651871672,-0.2333667239721837,-0.8086765924351236,-0.6205087512008209,0.8965306158482058,-0.4503443852256081,0.4858101622775639,0.9305352350374918,-0.2355542663748471,-0.7166386395332094,1.8705544417382445,0.365980687223576,-1.2705366738593027,0.3614963367997236,-1.237405925959299,-0.7676889080779775,-0.3287317696407109,0.4581627964910209,0.622928897009551,-0.3401347908027963,-0.7938865550560578,0.6239204885657471,0.01519490990887286,1.028837544142621,0.9407099321499056,-0.5430482164130707,-0.3163700495295553,-0.4057129858125839,0.8831002688139524,0.6116006509259506,-0.1700386562116985,-0.41768457147807975,-0.3676739928525894,-0.11435962553199926,-1.5762330353855505,0.6531007408988394,1.1384694647504057,0.8451242636263457,0.29671335928991194,0.09247068074884318,0.08159337605409686,-0.19742328676464185,-0.4696575003294338,-0.8886796025051693,0.3103754369544597,-0.1424317025734688,0.12952535136473747,-0.4321726763096221,-0.4059608036486561,-0.19397739840738165,-0.3505356599363901,0.19049363721761065,3.0
4,subgenre-current,novela romántica,other,70,2500,0,1,0.6366574940450226,-0.2964250246892811,0.7871764428100168,0.640336741527934,0.5435921537428685,0.5987523440648492,-0.44610596655837736,-1.064862005371038,2.270155057747289,0.6759679375751075,-0.004093547572396993,-0.025402875703030976,1.1035125632318472,0.04723850492739205,0.8628041231888229,-0.08158207771023906,-0.7962521536900209,0.3696926730653208,0.2750200980887147,-0.26014758263848337,-0.8233863656168209,-0.5376691475805687,1.4881145067780983,-0.4033901277231116,0.4450560468960217,1.02958597511415,-0.2439451376741897,-0.7719916343791686,1.8602499123102911,0.2393138970538812,-1.1585180675039748,0.4676642020283322,-1.2958993661154588,-0.7068476089044262,-0.018571743871173718,0.4873226086008496,0.535138204222606,-0.36246537735655504,-0.6234047815723311,0.6312589980344218,0.007036908482595318,1.0538970079288752,0.57297774648808,-0.5673731927325583,-0.3441635442908617,-0.062768268707251,0.5846018085101763,0.013010150920467698,-0.1878863768399289,-0.7892022823235332,-0.32742635155955097,-0.2656011619469517,-1.5490428278600672,0.6441330209479782,1.1534884571426638,0.9166413059020676,0.22438363717940493,0.06982371073101229,0.06926647541663385,-0.02163672333276217,-0.5169656274363121,-0.752895072419447,0.20082668320992295,-0.1798338830020218,0.1159548080292088,-0.5288514270406933,-0.6284820998448566,-0.11752383166148155,-0.6225441167438349,0.08527630395948976,4.0
5,subgenre-current,novela romántica,other,70,2500,0,1,0.5692526811438005,-0.28290576265480244,0.6762558323103832,0.4572275789916896,0.7309032656240966,0.39233194067123855,-0.4344112318297242,-0.9661445454106148,2.4673306432533906,0.4677688365127161,-0.007538981518768271,-0.007178849829798204,1.054429172981658,0.04654214094823145,0.9009114661100694,0.4050550276583189,-0.7262435342670693,0.017770884986989643,0.2744246349150933,-0.4100765556918967,-0.5336034715374219,-0.6638262720207552,1.1974031734280344,-0.4515473664477155,0.4930435386249652,1.0219645808066418,-0.293865994321015,-0.9629999915412998,1.9210210774796552,0.4225553905472415,-0.9918730660441201,0.21934769222099448,-1.1998365232602681,-0.6437308324516897,0.12101783586719328,0.2658300457253866,0.4933200623193196,-0.4294826309726068,-0.5630162362889957,0.6146031260547214,0.008752796651447955,1.0736563728901405,0.8847548428924765,-0.714760934981592,-0.19197811274888832,-0.6877842301938176,0.5048100642552283,0.6287066355768611,-0.3028858716990732,-0.36025685278198283,-0.2739777627430295,-0.2208155000019385,-1.485986909243451,0.8008335832958784,0.23613989466016794,0.9313357389511564,0.1295777418501124,0.04700525651625942,0.18049096728055647,-0.20044708868842254,-0.4586821867347269,-0.7253082388787842,0.3113461594763789,-0.09115748450094542,0.19250086608437172,-0.4988699980510402,-0.017949405062285262,-0.5162396651267764,-0.5281982339474214,-0.06700492631966773,5.0
6,subgenre-current,novela romántica,other,70,2500,0,1,0.7956043097864905,-0.2682314073725524,0.7298795607227568,0.3877624147116128,0.502268594942353,0.7046757448636909,-0.4477508973818557,-1.0409881566579358,2.179750323963324,0.5842572547567735,-0.003227614932857041,-0.007044570403462376,1.3222964537608617,0.1538812945097109,0.6857014650964645,0.07937830694585918,-0.8456680511817917,0.17922911770927158,0.2484893214528864,-0.322517916804577,-0.6408086105247629,-0.2875084506953691,1.095364258089113,-0.5058669198825224,0.4655122542339285,0.6119750248805071,-0.0247999907759486,-0.7665088150791941,1.5281101750259691,0.5093774058441229,-1.1775544890581615,0.4554715690195688,-1.47369354978457,-0.7543812115171289,-0.1791705564533027,-0.08380077838453634,0.518563788164621,-0.2970418564866396,-0.16304210387725734,0.4251180134996948,-0.002562195500449083,1.0293798264258602,0.9385575256406056,-0.6830595405451148,-0.2995204041693757,0.049696018031298216,0.4971102724205279,0.7089913173881986,-0.25167037254825964,-0.33410808666592057,-0.3932975880168052,-0.4898297009632392,-1.7313138032995874,0.7545962705033453,1.1286100759008348,1.0805786769293442,0.17359263986261408,-0.044451083541492735,0.06676644663837772,-0.2285754387174951,-0.3610658499243461,-0.810289676865547,0.3248787104358566,-0.1580365385285045,0.10605172723891464,-0.50449725624383,-0.5488399602867389,-0.16904764299163988,-0.37020310918220334,0.07639230757350406,6.0
7,subgenre-current,novela romántica,other,70,2500,0,1,0.6558555260442159,-0.3337959999743612,0.7057881087069723,0.5300595109652504,0.6822694628914646,0.5951272578899712,-0.4679728230311736,-0.5893835681375763,2.173167751318917,0.6251725157266921,-0.0005554736882499389,0.004707725056906564,1.0704412855773564,-0.006385649052233669,0.8289437640313542,-0.07303600163750773,-0.7909178106788857,0.38048692714862253,0.26043474406534045,-0.32556846958976765,-0.7975444494621543,-0.34143807272354865,1.2826286184600268,-0.5540100855367512,0.47834550262680603,0.9578632676141876,-0.2802117749929368,-0.818021098663438,1.6579248767230328,0.2323116448913079,-1.2958282206128484,0.4099577383219453,-1.464068108260018,-0.8267295748249954,-0.1279121375391522,0.5103174851694764,0.5230165871380786,-0.36777711458675777,-0.4922411201221897,0.517717863303552,0.008505229539804338,0.8450038386783255,0.940276342093822,-0.34455231430634303,-0.411358984707484,-0.20035286829236906,-0.11693863204819205,0.6059523305702527,-0.19350993048925327,-0.3219900009770013,-0.4292875235018238,-0.2196270614825011,-1.6211154780858603,0.7575366168466061,1.1147968819640024,1.0056172778053116,0.20599215157701167,-0.08194654609002228,0.3810738710081539,-0.22511989977413066,-0.04284195382172331,-0.7999432864231149,0.15955073347881835,-0.23821721768024645,0.01972219309778438,-0.3975373973996394,-0.5135704332728943,-0.2757316375009291,-0.35352317284274826,0.17157919117467826,7.0
8,subgenre-current,novela romántica,other,70,2500,0,1,0.6592081936948514,-0.16714213132228273,0.7706402386468862,0.5769216052552236,0.4992711922169512,0.42059968433905937,-0.5806453048834681,-1.0716294516814702,1.9590095271457868,0.4599213778466808,-0.0010227380142407054,0.027477237522036617,0.966610268993024,-0.05132860678265131,0.7478756188016382,0.5341599266093318,-0.9108527059395124,0.4673025916491841,0.20524171325999985,-0.06734603642983977,-1.1696129580373142,-0.3372236058936755,1.2238295712601366,-0.5263590968094828,-0.01851091284237229,1.0212624500111136,-0.2670004736686605,-0.7214502291303833,1.7898934421712351,0.2181553783288168,-1.118979968160361,0.16540085969473614,-1.2197592913246795,-0.6342665178762814,-0.3092205774001495,0.34827567442155954,-0.07105252300194656,-0.43277794577899664,-0.6999745665981548,0.5971647412526808,0.015025072269202857,1.0666742868690904,0.035559449958352064,-0.7712333224798499,0.4507561233382037,-0.3294734421997877,0.2866780638620365,0.6893841381498461,-0.0956384712050848,-0.31887071010202955,-0.22228389080972685,-0.2382197413084694,-0.7997505407689502,0.6605515063062258,1.2540925778361611,0.903262959533965,0.06233207400257704,0.05935661164566303,-0.1745411916439326,-0.5006412621777697,-0.3084560733118046,-0.7280833532358164,0.3514575795443504,-0.07820609494399326,0.29960408513066306,-0.3161855491136085,-0.5725581079481258,-0.09256450240443263,-0.35330120927832265,0.2411191488828863,8.0
9,subgenre-current,novela romántica,other,70,2500,0,1,0.9326404995599916,-0.208895555641996,0.7127827903651587,0.6633899722764757,0.5005190701266753,0.6568575689662227,-0.3682253518497471,-0.8417744034161807,2.20576451288706,0.6935578035861213,-0.011022273400577563,-0.01656650094728485,1.212806370758995,-0.019448154372135432,0.315459421732589,0.181769150827748,-0.7929679454964909,0.4260055844345652,0.2506928132286094,-0.24406329989504205,-0.6476159771474834,-0.2980516606370791,1.1654008744633728,-0.7451028247635121,0.5217243322741847,0.7138241276715737,-0.22065336958595266,-0.7338804856117913,1.8640307322000256,0.2508335218821641,-0.8929834701677944,0.05116651746789558,-1.4825181030398051,-0.8381538730395296,-0.1575435557958789,0.36204556967684703,0.5344591824002676,-0.35157348839993924,-0.6995656665032277,0.5621205915538293,0.025630006384771267,1.098513042741346,0.9438214568150092,-0.6441688436641092,-0.4355463439115996,-0.0930324462295348,0.5009904114099936,0.5941195346031184,-0.24833505444124826,-0.3445990957084969,-0.3010115669299212,-0.3882711486192469,-1.6694272706839282,0.7837380110809634,1.0719499462552722,0.9685541636503612,0.276306341875074,0.005541320753166767,0.07088450828890991,-0.2215897920211096,-0.40728623324993457,-0.8483941694814959,0.32159435190099805,-0.1788603887912632,0.1107565750712242,-0.2137622095115292,-0.5048479374243348,-0.23298301499811025,-0.3786614349841504,0.2232159287340108,9.0
