,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.002116680145263672,0.0026488304138183594,0.9411764705882353,0.9333333333333333,1.0,0.875,0.9803921568627451,0.980891719745223,0.9625,1.0,subgenre-current,novela romántica,other,100,5000,0,0
1,1,0.0018682479858398438,0.0026154518127441406,0.7647058823529411,0.8,0.6666666666666666,1.0,0.9738562091503268,0.974025974025974,0.974025974025974,0.974025974025974,subgenre-current,novela romántica,other,100,5000,0,0
2,2,0.0020530223846435547,0.002573251724243164,0.8823529411764706,0.8571428571428571,1.0,0.75,0.9738562091503268,0.9743589743589742,0.9620253164556962,0.987012987012987,subgenre-current,novela romántica,other,100,5000,0,0
3,3,0.001936197280883789,0.0025839805603027344,1.0,1.0,1.0,1.0,0.9738562091503268,0.9746835443037974,0.9506172839506173,1.0,subgenre-current,novela romántica,other,100,5000,0,0
4,4,0.0020406246185302734,0.0025787353515625,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9803921568627451,0.9806451612903225,0.9743589743589743,0.987012987012987,subgenre-current,novela romántica,other,100,5000,0,0
5,5,0.0018782615661621094,0.0025665760040283203,0.8235294117647058,0.8421052631578948,0.8,0.8888888888888888,0.9869281045751634,0.9870129870129869,0.9743589743589743,1.0,subgenre-current,novela romántica,other,100,5000,0,0
6,6,0.0019221305847167969,0.002592802047729492,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.9803921568627451,0.9806451612903226,0.9620253164556962,1.0,subgenre-current,novela romántica,other,100,5000,0,0
7,7,0.001964569091796875,0.0025610923767089844,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9738562091503268,0.974025974025974,0.9615384615384616,0.9868421052631579,subgenre-current,novela romántica,other,100,5000,0,0
8,8,0.0019626617431640625,0.002614259719848633,0.7647058823529411,0.7999999999999999,0.7272727272727273,0.8888888888888888,0.9738562091503268,0.974025974025974,0.9615384615384616,0.9868421052631579,subgenre-current,novela romántica,other,100,5000,0,0
9,9,0.0019426345825195312,0.0026099681854248047,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9803921568627451,0.9806451612903226,0.9620253164556962,1.0,subgenre-current,novela romántica,other,100,5000,0,0
10,0,0.0020754337310791016,0.0026826858520507812,1.0,1.0,1.0,1.0,0.9803921568627451,0.980891719745223,0.9625,1.0,subgenre-current,novela romántica,other,100,5000,1,0
11,1,0.0019876956939697266,0.002566099166870117,0.7647058823529411,0.8,0.6666666666666666,1.0,0.9869281045751634,0.9871794871794872,0.9746835443037974,1.0,subgenre-current,novela romántica,other,100,5000,1,0
12,2,0.002183675765991211,0.002599477767944336,0.9411764705882353,0.9333333333333333,1.0,0.875,0.9803921568627451,0.980891719745223,0.9625,1.0,subgenre-current,novela romántica,other,100,5000,1,0
13,3,0.002017498016357422,0.002573251724243164,1.0,1.0,1.0,1.0,0.9803921568627451,0.980891719745223,0.9625,1.0,subgenre-current,novela romántica,other,100,5000,1,0
14,4,0.001992464065551758,0.002698183059692383,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9803921568627451,0.980891719745223,0.9625,1.0,subgenre-current,novela romántica,other,100,5000,1,0
15,5,0.0025806427001953125,0.0028760433197021484,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9869281045751634,0.9870129870129869,0.9743589743589743,1.0,subgenre-current,novela romántica,other,100,5000,1,0
16,6,0.0021059513092041016,0.002571582794189453,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.9673202614379085,0.967741935483871,0.9493670886075949,0.9868421052631579,subgenre-current,novela romántica,other,100,5000,1,0
17,7,0.0020487308502197266,0.0025818347930908203,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9803921568627451,0.9806451612903226,0.9620253164556962,1.0,subgenre-current,novela romántica,other,100,5000,1,0
18,8,0.0019173622131347656,0.002568960189819336,0.7647058823529411,0.8181818181818181,0.6923076923076923,1.0,0.9738562091503268,0.974025974025974,0.9615384615384616,0.9868421052631579,subgenre-current,novela romántica,other,100,5000,1,0
19,9,0.0019533634185791016,0.0025663375854492188,1.0,1.0,1.0,1.0,0.9803921568627451,0.9806451612903226,0.9620253164556962,1.0,subgenre-current,novela romántica,other,100,5000,1,0
20,0,0.001979351043701172,0.0026781558990478516,0.8235294117647058,0.8,1.0,0.6666666666666666,0.9803921568627451,0.9806451612903226,0.9620253164556962,1.0,subgenre-current,novela romántica,other,100,5000,2,0
21,1,0.0018727779388427734,0.002559185028076172,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9738562091503268,0.9736842105263158,0.9736842105263158,0.9736842105263158,subgenre-current,novela romántica,other,100,5000,2,0
22,2,0.0019390583038330078,0.0025746822357177734,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9738562091503268,0.974025974025974,0.9615384615384616,0.9868421052631579,subgenre-current,novela romántica,other,100,5000,2,0
23,3,0.001981973648071289,0.002554178237915039,1.0,1.0,1.0,1.0,0.9738562091503268,0.974025974025974,0.9615384615384616,0.9868421052631579,subgenre-current,novela romántica,other,100,5000,2,0
24,4,0.0019378662109375,0.0025606155395507812,1.0,1.0,1.0,1.0,0.9673202614379085,0.9673202614379085,0.961038961038961,0.9736842105263158,subgenre-current,novela romántica,other,100,5000,2,0
25,5,0.0018820762634277344,0.002564668655395508,0.7647058823529411,0.7777777777777777,0.7,0.875,0.9934640522875817,0.9935483870967742,0.9871794871794872,1.0,subgenre-current,novela romántica,other,100,5000,2,0
26,6,0.0019156932830810547,0.002564668655395508,1.0,1.0,1.0,1.0,0.9738562091503268,0.9743589743589742,0.9620253164556962,0.987012987012987,subgenre-current,novela romántica,other,100,5000,2,0
27,7,0.001950979232788086,0.002544403076171875,1.0,1.0,1.0,1.0,0.9738562091503268,0.9743589743589742,0.9620253164556962,0.987012987012987,subgenre-current,novela romántica,other,100,5000,2,0
28,8,0.0018343925476074219,0.0025587081909179688,0.7647058823529411,0.8,0.6666666666666666,1.0,0.9738562091503268,0.9743589743589742,0.9620253164556962,0.987012987012987,subgenre-current,novela romántica,other,100,5000,2,0
29,9,0.0018794536590576172,0.002535581588745117,0.9411764705882353,0.9333333333333333,1.0,0.875,0.9738562091503268,0.9743589743589742,0.9620253164556962,0.987012987012987,subgenre-current,novela romántica,other,100,5000,2,0
30,0,0.002138376235961914,0.0026569366455078125,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.9803921568627451,0.9806451612903226,0.9620253164556962,1.0,subgenre-current,novela romántica,other,100,5000,3,0
31,1,0.0019218921661376953,0.0026290416717529297,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9738562091503268,0.9743589743589743,0.95,1.0,subgenre-current,novela romántica,other,100,5000,3,0
