,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,a,aquel,aquella,aquí,así,bien,casa,como,con,corazón,cuando,de,decir,dijo,donde,dos,día,el,ella,en,entonces,entre,era,es,esa,ese,eso,esta,estaba,este,está,fue,ha,había,hacer,hasta,he,hombre,joven,la,las,le,les,lo,los,mano,me,mi,mis,mismo,mujer,muy,más,nada,ni,no,noche,nos,o,ojos,os,otra,otro,padre,para,pero,por,porque,pues,que,quien,qué,se,ser,señor,si,siempre,sin,sobre,su,sus,sí,también,tan,te,tenía,tiempo,todo,todos,tu,un,una,uno,usted,ver,vida,y,ya,yo,él
0,subgenre-current,novela romántica,other,100,word,zscore,0,0,novela romántica,other,0.07964755050573658,-0.10582465987006805,-0.1816837786841841,-0.4562678274594828,-0.049755748373258565,-0.06250099970603674,0.33315325452027666,0.06411243868719388,0.043576848532871984,-0.5090366016944426,0.07900837769235819,0.08161734777544373,-0.32501771058275186,0.2649185589102016,-0.2745423479516313,-0.5023937824449654,-0.1845832150689559,0.2652464309116087,-0.5324996360749459,0.2786530096962934,-0.13785396591963123,-0.010029897095614082,0.5708365406148082,-0.11196182246474115,0.40665626281046025,-0.22486903818422416,0.5100112392945848,-0.21481205785445334,0.10435791033687074,-0.16166764758497554,-0.3824484365861593,0.03733142159478922,0.18037373156821182,-0.432656286917041,-0.22428894552234496,0.15555082473807846,0.26409735784099464,-0.041026730419239155,-0.5540429581862807,0.04396946917674496,-0.5175322587710502,-0.39370788857133027,-0.09582474136712618,0.38578818678900484,-0.028667773174124802,0.010672410009414712,0.01980244817927959,-0.12537478793438037,-0.17216984949515315,-0.3304069500957495,-0.4742225055552294,-0.007376526844186659,0.23733929708758583,-0.21877707346846004,0.047236124066384666,0.46530608678846613,0.18966620928421923,-0.35360896587172475,0.02660820172260328,0.20607893888615286,-0.04264614326933312,0.04613971042947188,0.05585824643487666,-0.8044019415243271,0.07057263367909729,-0.07569182677997338,-0.4970219813275525,-0.29451003539303255,-0.1846299470143719,0.07129357780302994,-0.1252807151282733,0.3090195382003864,0.0020364294918679,0.30270496315701373,0.2941675385937074,-0.23567646689270833,0.5036066886343663,0.27671605516561554,0.0033619056805788278,-0.2193890751992429,0.15874083618259532,-0.00864637002580912,0.14181778390673205,-0.10459390342671578,0.10816004348261213,0.11454627572042778,-0.05310361026818039,0.14936194416830723,-0.49643735375557235,-0.025749326068613503,0.36962096217094415,-0.3348947179770687,-0.17224855602170203,0.2946237058638823,0.21682654543127622,-0.04061848921375845,0.19031048730705002,-0.2888040946682338,-0.27703362489099825,0.3207675169898411
1,subgenre-current,novela romántica,other,100,word,zscore,0,1,novela romántica,other,0.3573310748688614,-0.2656758878984352,0.008522624822502517,-0.5476767202179278,-0.0363050705754929,-0.2735106119821768,0.29169576582101053,0.24211120002361938,-0.21299895378847766,-0.47713478498753675,0.1069547957872999,0.16977230618794148,-0.33400415748124,0.3518230099660978,-0.3585288460519148,-0.3307320393129631,0.013332792797308014,0.2869525395505106,-0.28851831376811143,0.17824606028282647,-0.34642855435787373,0.2018262400102668,0.13907942967172884,-0.31544784449281554,0.0027967958723230657,0.0037134816950623317,0.31920610263487836,-0.19561733125921008,0.1511930384988852,-0.18981414842831779,-0.2600198375773285,-0.14826331349171018,-0.12448451089225115,-0.5030002950650988,-0.02616274587102202,0.30221810488224987,-0.04572728324780412,0.015352114473327814,-0.3290643110352284,-0.08262561675048608,-0.114493748845714,-0.19295483404285751,0.010475923846999302,0.3121521969726489,-0.17578625380976826,0.06476428280234586,0.15154797879105394,-0.20578431209858775,-0.23136769495019188,-0.07944647427192678,-0.3008221149029468,0.017904869688402783,0.17957472781029848,-0.45597732366217797,0.12000095620655357,0.480674962119947,0.03336862037213797,-0.05040097654021046,0.003477183401348949,0.31943395614657516,-0.2902609892172837,-0.25370687005289777,0.14921503165056213,-0.5528500871612927,-0.3453754730539493,-0.30221897663566183,-0.24528798154588585,-0.6216085601386218,-0.10181959905887411,0.19172857391950912,-0.29012131337837765,0.4128484264890277,-0.17644319790650048,0.1009559107243137,0.2515839596373712,-0.06570000283013566,0.2636902413256089,0.3042036830761239,-0.41931979339275616,-0.21392602605036368,0.1449962457189349,0.46532695053588596,0.16414194922154002,0.07794028779312968,0.14695995443668897,0.3049846223607737,-0.034711904289308704,0.24978424968138152,-0.23989922260019686,-0.46422074914088857,0.35871916130178966,-0.10757167320537303,-0.2724401595448666,0.08666233848432,0.5111769761089493,-0.038962804336192064,0.20895190883285567,-0.19295296301441045,-0.18798156112640488,0.4116996308524287
2,subgenre-current,novela romántica,other,100,word,zscore,0,2,novela romántica,other,0.08407005570796469,-0.32271794122384895,0.03179669614395131,-0.2002866842617773,0.32146193462493416,-0.23057030036551723,0.1753684177246618,0.2876889357671263,0.13356419764145402,-0.6395931179214106,0.17026334758743056,0.09792361558645349,-0.08486823348036775,0.04229976030299737,-0.44197943493296016,-0.39421393570690016,0.046945980457664044,0.24211447302249478,-0.27012905588959785,-0.1095873964201596,-0.29676789063594367,-0.09928182893175805,0.02708595132560887,-0.29928128843663204,0.4043797575479624,-0.2466425354648265,0.41472077400528945,-0.10431204226311491,0.06452677755308804,-0.453291946307028,0.008944901771579458,-0.04841222805187956,-0.05908184236951319,0.11974371120425154,-0.12210679981514541,0.2471978649148535,0.0025791680254679504,0.22045333522980493,-0.4918399100951292,0.17810834512460708,-0.1418930984109757,-0.06719825605776554,-0.04397587797666986,0.053713926782845416,-0.05195812739233144,-0.13962069145681594,0.2384077018622791,-0.26857623936255526,-0.09476743432465776,-0.31317223462006344,-0.3939527064240774,-0.06878295290205844,0.22733732103634463,-0.22930364299692554,-0.006295957071202625,0.2420782536593063,-0.04595799668116902,-0.21378409691237193,-0.23989315116530188,0.2536308012255161,-0.07877262631057574,-0.18029839739165077,0.16142423898028485,-0.6707440055947419,-0.03112898671599182,-0.30222649520108147,-0.29189127483085486,-0.5616388714487615,-0.1318528182713271,0.20877712975410842,-0.6318745546406848,0.009822232100233919,-0.024250252653112453,0.0042657067872236,0.23274806231089357,0.027871666467098766,0.11663817180117006,0.4166390333720675,0.02962997993048548,-0.17414270787499833,-0.006345220799129803,0.29386098340048755,0.13346446513600818,0.08635446613472256,0.20627964323829676,0.19335530646787571,0.15318645239092799,0.20797135538554376,-0.30874477842806203,-0.02612224145031843,0.34834002926467,-0.036228318977783155,0.02246348136735973,0.13383389630456966,0.18727182265496217,0.01956441342684411,0.05981306226837391,-0.18749841268702125,-0.31299821202273115,0.09025349870695556
3,subgenre-current,novela romántica,other,100,word,zscore,0,3,novela romántica,other,0.048760323118667195,-0.30215177129645876,-0.12987761097404782,-0.4589944280383915,0.18995177661664592,-0.022760450648410722,0.26845281572696644,0.1601529989934068,-0.20319562614007822,-0.38200863420801545,0.04076059577839214,0.14732830927086465,-0.47466757391089587,0.3623375765606068,-0.5812275027401161,-0.4948495609040883,-0.12211179740892522,0.3900349274109966,-0.39814089485010007,0.13277675661194818,-0.5052022730463838,0.15900292251410114,0.10233711800986692,-0.21716337878826,0.6560461329855513,-0.2594023192932897,0.6823266630141199,-0.3845439391301989,0.18670461631331975,-0.1953027483436709,-0.29838037559315156,-0.14928693852286345,0.013899700523057668,-0.36083391175802926,-0.12144869347998097,0.33584305223121663,-0.06419319048663776,0.2179698047642453,-0.5937349343354473,0.09042259715807649,-0.37268453054985284,-0.1528387514428232,0.06558715958201758,0.43484382063274907,-0.03440448709731375,-0.026981049670861096,0.19071013082194377,-0.13173065937840064,-0.15129790329045015,-0.27837584083560074,-0.45668347448110025,0.07670614599395902,0.48751865373069525,-0.353379987154278,-0.01424033854589131,0.7265672878826451,0.2279224346187541,0.013790410955802579,-0.12355128831390588,0.2827478119910195,-0.10543584645893149,-0.009710846829288328,0.36021905116940467,-0.6069611478953495,-0.33772373342042616,-0.4835924185164836,-0.5340056456902762,-0.5277508476765977,-0.145700257182665,0.06931635699369582,-0.41321487807603696,0.28070882195542657,-0.15123949426618094,0.20179153230007746,0.07642788744403706,-0.4663676963095974,0.2518870049563052,0.4308579213488396,-0.19255136122249253,-0.11316198362053353,0.13011270943313602,0.25937432636391866,0.07495611745884226,0.0670960292401552,0.02294686922870333,0.35210847699813463,0.03369149897222701,0.37217312771295974,-0.40011451899683115,-0.33578360588912315,0.4818032283047756,-0.3181818105107199,-0.3361158023418164,-0.1131706480479586,0.24999873310408688,-0.059458537837767125,0.3864885399470053,-0.20157070282186343,-0.2724147057360641,0.3771213387227804
4,subgenre-current,novela romántica,other,100,word,zscore,0,4,novela romántica,other,-0.06324219626494242,0.07497291374301887,0.02844659943302097,-0.17663678147013462,0.007334822785817069,-0.08843622359458364,0.2407557425984035,0.05832806686165948,0.055651108065074714,-0.4713530803267551,0.1747274124386608,0.09866751563097759,-0.23284882775841637,0.2704581125003933,-0.22269730550550487,-0.3965926815571278,-0.05041774930884015,0.16923478431498862,-0.3187673621289776,-0.04403637435058176,-0.18755169517304868,0.1097867755076462,-0.13449534350085343,-0.17275094790939946,0.5100906715345751,-0.2291836538008623,0.569540829382271,-0.11967479040834626,0.26858044204226367,0.01938576099287867,-0.13257670709377212,-0.046350711422154106,-0.05858986970152823,-0.2787961233114242,-0.17971352425908899,0.23179475754712103,-0.23521445137030975,0.1477422443159771,-0.5726824183049357,0.14410817518491997,-0.3885337012611107,-0.25154867052839436,-0.08017560376549264,0.31585253858773144,-0.16365159443638222,0.0027771688758390645,0.28092349638221226,-0.09028934826137505,-0.12257827278121596,-0.32398815048853313,-0.49201911389975017,0.1062869357606947,0.1463891208398076,-0.16567673291104257,0.057960700748766816,0.416159292583759,0.02777395534363518,-0.07015908477995797,0.14816945285658856,0.16675161833398966,-0.02070354144203064,-0.1877997398271844,0.08715332191947944,-0.3046622487930817,0.10348050488863844,-0.48187246590018573,-0.16025912662244174,-0.13018582905956572,-0.004600923348745983,-0.060613916065207385,-0.5603617192416549,0.4464625668476942,0.0674008355816037,-0.10309790919424999,-0.06821394209030382,-0.36883036830352023,0.3750231054290055,0.29574948334500345,-0.2838212849611984,-0.3987766656047614,-0.018242370937471386,0.14725646347009214,-0.13431426588698533,0.12174832922210022,0.2315560266624566,0.28583763135149276,0.05790626083422912,-0.03637488349386109,-0.23027499903946813,-0.41971488286390607,0.2555298303198519,-0.3513785189114579,-0.10545588935776393,0.01911807528802567,0.187563738160114,0.07361840968939379,-0.03876511453730952,-0.4598619978908021,-0.23018382174944685,0.5267920608075043
5,subgenre-current,novela romántica,other,100,word,zscore,0,5,novela romántica,other,-0.08559789763892228,-0.13939504243516682,0.003964655602110095,-0.36295878699410655,-0.021600982920514655,-0.13006356476342798,0.2793397559064237,-0.01747895187942819,-0.26399095621485263,-0.4817217702252115,-0.04144577248344489,0.16265773136980138,-0.5206092296002838,0.0832438011357784,-0.4550739360958096,-0.1727007549503748,0.009273467269150099,0.2030525203792139,-0.44748158573851793,0.2608503871969363,-0.04628631648990489,0.053642731948657596,0.09989046870069769,-0.2397756021006719,0.36444018854657206,-0.20996274845598198,0.6745648147423815,-0.3374211802429751,0.13759103162048125,-0.2527402014057803,-0.30863153653121567,-0.0441384506204858,0.16394810121281278,-0.44370121667112783,-0.14265797620846593,0.4032782937937802,0.10467083628338099,0.2876358952388517,-0.5028280907360816,0.1722321216665363,0.026148293983733903,-0.09949796733947443,0.022218510425030424,0.6624568974265286,0.1340523140338004,-0.12416464794483481,0.19751179862085816,-0.26891220660983955,-0.18931460696541857,-0.03276628884332072,-0.30634528214219237,-0.12427357845637783,0.1600681923508627,-0.10695768360114527,0.05963664528636702,0.5960830923065406,0.0042699703164929825,-0.06385818745367389,-0.21289944707682898,0.07933414361545876,-0.14076072625178154,-0.059186905963275395,0.3423041303362693,-0.7274973393359121,-0.13768609323129682,-0.25080524338048127,-0.31474928433013094,-0.5841137198012197,-0.141505874568058,0.17612554498385263,-0.2517495630909254,0.2920408784694307,-0.24665555662668823,-0.005148158777154577,0.2178677385857572,-0.44323686524117134,0.4071891200142589,0.43586709172565014,-0.15157364404032664,-0.0401564439296167,0.24614729013949635,0.1374593842784549,0.1127363494180966,0.22772907344835105,0.08235336470315899,0.3853363314448437,-0.2534368310800061,0.2887879651279743,-0.6035786556862587,-0.21444365816646144,0.48620657945678636,-0.2802221376960129,-0.3939026303533162,0.07588102396564925,0.2928310746121129,-0.3386341300702244,0.21242698103214216,-0.2917929705647279,-0.14084809109290494,0.035210706278118176
6,subgenre-current,novela romántica,other,100,word,zscore,0,6,novela romántica,other,0.07490973063546395,-0.05288746849024682,0.05850906191565744,-0.38552686879670683,0.18026364418008978,-0.07609689440988719,0.5082104250044464,0.18017126428237146,0.16765710619529264,-0.42810848309923133,0.03303835107207409,5.204170427930421e-18,-0.44129493732496744,0.15944605377263754,-0.4027198226737405,-0.47772077307960564,-0.32918736167969304,0.4492402145194946,-0.47117819536377414,0.03239446156610774,-0.421366297392404,0.003364700751395111,0.41441939620431284,-0.12489443925793185,0.6201587059146851,-0.4421763223140041,0.2895396528862134,-0.3119046352740767,0.23003278610441363,-0.14435114781716274,-0.26473884330396885,0.028975236921518155,0.1839360118491633,-0.507892950765547,-0.232271270046352,0.19964207737309908,0.049224756551249034,0.27793034583894705,-0.3710576609159867,0.1024293314704767,0.03623557300206119,-0.03496535595652209,-0.06970706084624595,0.5603412638209965,-0.067259480006707,-0.039496642752831004,0.18090692875134873,-0.0638403792112314,-0.12747290325356125,-0.25761543147229005,-0.42797338198655344,0.1256379425420917,0.22468033167298498,-0.4037732736994811,-0.19811771441044349,0.4860831918817833,0.131833289590804,-0.032698576347217595,-0.05343016042201787,0.09406868580723912,-0.19593717340926267,-0.1664028877030679,0.22826922312594408,-0.6397936129630001,-0.04223350909603638,-0.1817506963312195,-0.43317379661736627,-0.49654196912436344,-0.39620905078730073,-0.08629164783105041,-0.3551751759466195,0.36969216122337756,-0.05560102975502683,0.08894005575046221,0.16658793328221866,-0.27562593219628295,0.2840515759810448,0.5571132471974727,-0.2076225547928522,-0.30040359145967865,-0.14953255406343519,0.1010930801882669,0.02427949882164101,0.035539299932425286,0.10004051015683842,0.0838572901548368,0.1577907306732408,0.30437891449897236,-0.24342486877100017,0.004733076197814675,0.022672709685582944,-0.21048564956426302,-0.03186792225013306,0.011053044394403938,0.21857904928970764,-0.022537960742674085,0.3058524250597762,-0.1429405752783221,-0.4558187744959332,0.31651123768813444
7,subgenre-current,novela romántica,other,100,word,zscore,0,7,novela romántica,other,0.09031028105009314,-0.3094576042263233,0.07614481485035822,-0.6372850086008515,0.21497871337390895,-0.0289644389343435,0.2283849346938061,0.072965259288682,0.004029391734370322,-0.628319212913413,0.0006443353548762909,0.1450592270281695,-0.32417656542919276,0.4774230725658141,-0.38603031597731663,-0.5164857105680487,0.010230483714240235,0.23149485159153393,-0.5968281820921726,0.15705672892740846,-0.42906032529783233,0.19179171256090954,0.27163091501258213,-0.19197786081197077,0.42571774229110465,-0.26721275999879884,0.6683942033130343,-0.31865338571234253,0.1495572698617111,-0.23229326373145973,-0.16360670071656172,-0.18885842822411264,-0.02431774988927926,-0.4873502488385446,-0.19379986638763824,0.2978456619437093,0.03362913097134721,0.056222755548965025,-0.6311613742206164,0.13642236531621682,-0.32118070293806034,-0.16568797727567436,0.06858440757136966,0.32176580816328293,-0.07569535558598531,0.04088976372006592,0.17513052884940472,0.03013918730447533,-0.19703512105900406,-0.3829148410450556,-0.3547812300717116,0.021511877540145795,0.2093730097596288,-0.24281039165688478,-0.16021383015060456,0.5821513243981077,0.26475903853509597,-0.03769016818893413,0.08335028956528068,-0.12308371369057725,-0.022708278667470105,-0.10933976640346955,0.2386369993552945,-0.9403925272464485,-0.3418508483499624,-0.4893539507293311,-0.5789459598873989,-0.47421180687158293,-0.22709634834366055,0.19628865581594662,-0.24757410245338465,0.18510602378965674,0.0007987189304224651,0.0814445053441406,0.12009114786493685,-0.34000295531183344,0.42134165609305996,0.3533629398737961,0.0039697317325912695,-0.03493272788442203,0.1714911722831381,0.2489019282597631,0.08496663344637673,0.09359950844525428,0.15843853181721523,0.5072682813577667,0.04978009542726142,0.31616168544230183,-0.43682151984812034,-0.0392440754714006,0.36622050341926327,-0.44752386378617,-0.3105977117263116,0.02368522171236298,0.37046379764567283,0.0009380405862195185,0.27915331260452836,-0.24015294718405977,-0.3537214310991782,0.2340683404848631
8,subgenre-current,novela romántica,other,100,word,zscore,0,8,novela romántica,other,-0.013305347638900983,0.16103648731242062,-0.04040080797358747,-0.30203060082396577,0.2720220156918921,0.09157875173966856,0.4160822251252573,0.3778746487444177,-0.09927769504207958,-0.17104529364933946,-0.11720279361727076,0.0620120283896335,-0.3163000707250024,0.03597338716860399,-0.4138859682847967,-0.37306382132046123,-0.022078433547375653,0.008462505360589123,-0.3811560558875878,0.06689305762735918,-0.3538953711151234,0.0001001658035031383,0.023369548205463553,-0.10602085431309034,0.2802628471077047,-0.33836579347461765,0.4602297887544328,-0.1940575730695268,-0.05975751300174527,-0.030675567519097877,-0.3105845662383333,-0.21935149111562924,-0.13714068447667005,-0.3972600323861285,-0.33716520365754477,0.4050894414702463,-0.08492536682790755,0.10431901182021436,-0.33340016286327917,0.13281879627404314,-0.3668417139613116,0.1388127459000063,-0.08648579897279632,0.3060824502272885,0.040762038558178615,0.035747534844906365,0.1593021823993358,-0.23377198032331517,-0.16574022125986412,-0.36134091529580437,-0.5693937794238721,0.18863124627955563,0.2943650260285493,0.11595684626594419,-0.15832687143145246,0.3509801962806546,0.34304256139208095,-0.10601349008241617,-0.04517949580301969,0.06449224580779737,-0.18276274376134455,-0.03715350979199575,0.27698028374967454,-0.14138501404863535,0.07920087619278057,-0.2647914913070288,-0.5298871302740973,-0.1446510709554422,0.02821469429539379,9.768545967638043e-05,-0.4901988040892974,0.19466708397540844,-0.03713681080763084,0.21157277458237442,0.13982089674898654,-0.2511059168650739,0.17348474210217296,0.03677880637710575,-0.07768702267886793,-0.2166068765374639,-0.15664474402321787,0.013441504328595616,-0.146559711600115,-0.1268709644555337,0.11906109128686763,0.3204256606236927,0.17560475470935338,0.10962365411671858,0.0029165232400323385,-0.23179563507552156,0.4920731289655063,-0.17656782292670167,-0.23913643943109544,-0.014163326040653484,0.09335990887822498,0.3710408210869236,0.23072787683338805,-0.11815584687255484,-0.3141769039965351,0.32015178608177974
9,subgenre-current,novela romántica,other,100,word,zscore,0,9,novela romántica,other,0.03719461816548911,-0.17719877078822774,0.015016964509179304,-0.5487350731410152,0.39505635418004353,-0.1894974482462504,0.3778464612864544,0.15191916262565464,-0.27542395093017613,-0.40431439034587213,0.22731978838016106,0.12404885062025517,-0.3051852448397422,0.24963928220771847,-0.3853523851769307,-0.4421373943863292,0.08503397460881834,0.37452825814863777,-0.30016222251669006,0.1637984805212222,-0.14920676132661914,-0.14310394390759656,0.048353104830298116,-0.28636490313628615,0.3807510111867398,-0.44029725890604454,0.41843572668632595,-0.3748768472541616,0.1743691897695021,-0.275820688659284,-0.3370966184132021,-0.17139613916056157,0.07082283342119589,-0.6280828392322436,-0.24807528624516356,0.15393448685291183,-0.014149726372380211,0.18536438254487778,-0.11368041418841912,0.2326312486188069,-0.2975296769921334,-0.2093130231480953,-0.00594287090040807,0.7696687102386841,0.08226351800094,0.23663195361535175,0.22034204123619988,-0.028021729890262415,-0.10704566751072431,-0.5028716466958076,-0.42530672997822194,0.10444080911626408,0.2623964329450107,-0.5165692148421487,-0.15068144471413747,0.3812664757529417,0.03849394761146635,-0.09645280492972452,0.03273710806874541,-0.18198744282670654,-0.08552003523891233,0.03918655614622568,0.04685421330331446,-0.6137364002858752,-0.27739048926869486,-0.2834885398375615,-0.5238435376731311,-0.32345581540725266,0.0054707628121476864,0.15584152882110397,-0.2988225581972515,0.05519097718615762,0.012014618776242027,0.21974646474832646,0.15059403179898573,-0.28545981595896014,0.012828546124847184,0.3589916523670593,-0.20377178151961547,-0.323788273407785,0.14834710673695392,0.3635376139334735,-0.01685178583564928,0.2666517825806503,-0.013379267398124062,0.5488128422019005,-0.24703743228649555,0.26130059304395303,-0.286880812227559,-0.06968985966497421,0.22122559748461698,-0.12004467055082749,-0.25421365348464875,0.24157550878309067,0.21758328539036262,-0.17731866982985406,0.21664051747071622,-0.24878024082880834,-0.4313913927314328,0.31165182544853787
