,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call, a e, a l, com, con, de , des, el , en , est, hab, la , las, le , lo , los, me , no , par, per, por, que, se , su , sus, tod, un , una,", qu",", y ",. — ,... ,a a ,a co,a de,a el,a en,a la,a qu,aba ,abía,ado ,ando,ante,ara ,ción,como,con ,de e,de l,de s,dos ,e co,e de,e el,e en,e es,e ha,e la,e lo,e se,e su,el c,en e,en l,ente,ento,era ,ero ,esta,ido ,ient,ión ,la c,las ,los ,ment,n de,n el,n la,ndo ,nte ,nto ,o a ,o de,o en,o qu,o se,omo ,os d,"os, ",para,por ,que ,s de,s qu,s y ,sus ,ue e,ue s,una 
0,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,0.0,-0.013912485541116015,-0.3783456389393238,0.2930914876585723,-0.2867337285319717,0.22123718496964795,-0.7767327019489407,0.48561690631140236,0.030444919565265738,-0.8567309651086988,-0.13647858372772348,-0.1888992832766465,-0.5753541493839004,0.8015157713462082,0.6875069079154084,-0.05955927684732659,-0.46928866123474466,0.35126940190152767,-0.00964081739615602,-0.5426260535710979,0.15280439216211117,-0.3371957915695086,0.13773588401431236,-0.4101946102660736,-0.2130606927981744,-0.44349540662667697,0.850010516946492,-0.744123846851226,-0.4676896825467328,-0.879647633748627,0.09968556929572334,0.5991354547800166,0.2810096956617383,0.4019463859061635,0.6821944678162442,0.8814873771740734,-0.12371123785766225,0.006534558758611642,0.2851142319333433,1.4269758876315815,-0.15366804513424914,-0.19121821235677827,0.07890586710495212,0.8740283026103532,0.4125215392415217,-0.25763950352168663,0.277259325788144,0.05097070692893085,-0.34857860192158463,-0.19020979738303323,-0.6470830479292433,-0.48593961955887544,-0.2752181297601333,-1.3636341841824178,0.12546819524143554,0.10007951073872257,-0.6405903167254473,-0.7223862151301876,-0.5739965734767636,-0.006125819540337196,0.18626368872384014,-1.017087683907918,-1.4956550782596456,0.13879208258805345,1.2189932277287807,0.9413205081237528,-0.47132240523431235,0.0962382225765078,-0.6436308418425618,-0.43088166495783264,-0.19157470916713493,1.4594774968374593,0.22135235962881078,0.3913915063152278,-0.6994114530486928,-0.2220423192229075,0.1690880285565315,-0.3187276489220114,1.0872367223019506,0.7129921397019351,-0.1302294496678258,-0.47197156440431504,-0.3003935932955313,-0.25673293497266525,-0.19884000095181026,0.06153194623102165,0.12366120770782263,0.1718580976574825,0.3910172557981372,-1.0337197860030383,0.820497234501378,-0.24871513799928052,0.4877031010800983,-0.41765872589072695,-0.01667425803155176,-0.4715561015909221,0.5767266133622663,-0.07347780970381468,0.11087948696612515,-0.24663370617642963,-0.6430720417241731
1,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,1.0,-0.048716742451631934,-0.13835866727310453,0.5440938809008172,0.13090795118185167,0.23723714868555712,-0.9497319647699785,0.21336712947157965,-0.1950098042216586,-0.8130359477915677,-0.12093028795865945,-0.5647738177330763,-0.30382482965354585,1.4407531618716658,0.5847197512283877,0.05247467183734772,-0.546144526902131,0.2752025553503129,-0.0015827321640769498,-0.6297544280293831,-0.31104685724690384,-0.2848229438682473,0.03361211042828105,-0.8804169441001184,-0.36205100116581335,0.0944729701947602,0.6738215257564568,-0.5515907153665982,-0.29686471925762825,-0.6434437115961718,-0.045675150631030254,0.26157097760973963,0.3005837597502854,0.2684311973687258,0.5767725317913435,0.4883488055882623,-0.06671223744178756,-0.22114402316114046,0.3549377750765207,1.6054913462844245,-0.28374860616698205,-0.2976666144576976,0.046574881777703914,0.7292503195869673,-0.02337965081257909,-0.3532238695261505,0.3841279140250785,0.1394230980145062,-0.14901572799403606,-0.312346598350814,-0.5106645124815425,-0.21769672857710676,0.32449463459510536,-1.2226771229683584,0.1128326299541394,0.22095742356885895,-0.9154752542892711,-0.6685332090202525,-0.8060578125200254,0.17704801385467717,0.051740854267508185,-0.9680237169177467,-0.9598603594976362,0.21920997496782216,0.7926428617043317,1.3703491700199786,-0.6229487416375513,-0.5251686249155971,-0.545498007122873,-0.30705994594365427,-0.19885686413327375,1.4673639518694404,0.3277224945832893,0.7137740471684781,-0.40265182545813305,-0.03997014867451554,0.5303967152100274,-0.4094008526837169,1.1217838586055313,0.5315784997371982,-0.12824002796589273,-0.1324605091537166,0.07667987112614882,-0.10599190428681282,-0.19714512379486043,-0.33627176780092716,0.15567707880312875,0.12651883692953547,0.45242575954776854,-1.2004020022304993,0.7835774123371629,-0.48464096557534825,0.4973377329820541,-0.4758882727613407,-0.061425654893757065,-0.6987105621181816,0.5020852194871981,-0.1632464616584094,-0.3786049716211135,-0.4247407198575206,-0.42766241996551724
2,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,2.0,-0.2693417232624298,-0.19675900396973134,0.6160783075789144,0.07951590051072732,0.18063090627110778,-0.7861710762929623,0.3470359091506775,-0.18056431850141652,-0.761114109751531,-0.21256756360932982,-0.25820065419961846,-0.22616100594595778,0.9979093988515797,0.35359687477347834,-0.010602467155737205,0.015464043719523923,0.2580715705550747,0.2570102478906937,-0.5523003586162385,-0.35252804135659255,-0.1851163188538829,0.44144033502726154,-0.7142923777509309,-0.05344519989038865,-0.40620730647586045,0.49598537615771265,-0.6303917150925948,-0.7216577092387801,-0.5283869232283078,-0.035683315642209834,0.47485975990390616,0.23891291313914298,0.4465659003015645,0.8422890323215,0.6207372724499978,-0.001402951896390947,-0.0072355213148900255,0.3826624510007818,1.6429052144834326,-0.34078819007117556,-0.022549683938668075,0.25425031831488376,0.646606226823955,0.05556007698419596,0.14447159238093676,0.3550717320837835,0.10390166176981852,-0.1298060763989375,-0.27212090105030906,-0.6838133956254264,-0.013741440756328105,-0.003616344431488727,-1.350187788589538,0.2571731194580362,-0.08215018397123752,-0.7870588391216811,-0.5084196541647956,-0.4470886583003364,-0.21817962152636539,0.18500416829240918,-1.117769421507896,-1.0914259411263083,-0.04139075216683463,0.7814841418702013,1.2235611579329642,-0.5611146621056484,-0.31616529378072344,-0.9437664991489735,-0.3798113408729198,-0.37929378617167364,1.5711828459986235,0.6039891455138354,0.4455851228754688,-0.297625840263114,-0.15782831216661097,0.4550995984435158,-0.3717152116193383,0.9446958693378811,0.4289103516565077,0.0018510245022271832,-0.43660950781345464,-0.031189609142062036,-0.30931232631590766,-0.4742778547967379,-0.06636889357245646,0.09300710282408464,0.27107733746146767,0.40354648220184586,-0.7837033629385854,0.4137999248874853,-0.3532792898766779,0.341557594559766,-0.37855675886640017,0.5308941791605268,-0.21028046265380596,0.47432798970414924,0.14845311801229677,-0.4415490236333669,-0.5247105631523455,-0.5851428304606792
3,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,3.0,0.15060674930098017,-0.09600347059462722,0.38598249235873594,-0.16771734005620043,0.21711024000213008,-0.8869057902424384,0.32636451404280764,-0.2660618832423537,-0.7342971537273267,-0.16926940398713786,-0.25435555845124935,-0.3758400314890584,1.2134999657737051,0.5043945512600829,0.06317663023410242,0.0017138026397323092,0.5249975254934881,0.2716591275031055,-0.583935465754776,-0.2685564133498717,-0.32659628263245133,0.24070120317209254,-0.6499363677385188,-0.1227531034360374,0.010541560356473023,0.6787170858345168,-0.6268831399328529,-0.5477091949354976,-0.33228989648185414,-0.18281368826057193,0.2687943454662955,0.5731714320062071,0.4506153993485187,0.7580822418376927,0.8265185252836578,-0.13078493822828086,-0.1852161460016375,0.16846689546889576,1.5085519738808464,-0.29843784318319744,-0.059992985058792025,0.20422713732318842,0.5102079730268057,0.2398390504646971,-0.37128479770070055,0.21312026293326702,-0.16297720840668428,-0.25447186614127604,-0.0924923981401542,-0.3887026657372923,-0.26673194347499796,-0.025356331163097545,-1.388794684587699,0.049197904776514756,0.2550415145473516,-0.9349559998802813,-0.428414234916908,-0.6236288967714687,0.019936009687315903,0.1649181228053579,-0.9356484642705234,-1.2070713707942051,0.13045533863200065,0.9449853081628516,1.2695406672997962,-0.6168915856601186,-0.47638013463278495,-0.600030610602253,-0.3661331567452254,-0.5817712273914264,1.484953665142358,0.23213123731520735,0.6166348969627898,-0.5451064582176665,-0.10748694948505944,0.18678039860177886,-0.3181877939337069,0.8993150098516834,0.6849202792930837,-0.02077470778223156,-0.5098149887302319,-0.22707839625583137,-0.309790067051366,0.07320152421366233,0.15336581414593264,0.17230008434456978,0.3178251987455196,0.23516232183611518,-0.9939273678194518,0.6230216469713281,-0.16043591875381946,0.41088324228592144,-0.501216746302572,0.18132373192447448,-0.5096038911495342,0.6282589655242895,0.022222021334490583,-0.48879114629163917,-0.5323329478914952,-0.5924341287603101
4,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,4.0,-0.2433931488540807,-0.2972351555230771,0.46791194685987314,-0.022391187929651446,0.2155843884008144,-0.8052338894760289,0.28223558774562385,-0.45114963848010636,-0.7881262023591936,-0.1858328512595856,-0.18875811422894517,-0.4838194120702156,1.2148275968581028,0.6126259640290395,0.1391753682530802,-0.5269815015695041,0.4400083903578685,0.17158933824934808,-0.6121755036527563,-0.12054197470347705,-0.2607287589424758,0.4002230075815494,-0.7612574021114279,-0.41819788719833584,-0.26830901590032874,0.6615208925521532,-0.7119290550374178,-0.5432291638112972,-0.6461907222597413,-0.15371082777745265,0.23670121270247302,0.48687504046526553,0.6216378432119427,0.9460929730056975,0.47834990766393576,0.09232259817200761,-0.27492006852699313,0.062309415780728905,1.5030968922793244,-0.4315164650120267,-0.4071814889719454,0.18525718320854967,0.7143630180642728,0.1977128415984638,-0.37107070701424505,0.14068028495611207,-0.005930290724790566,-0.3092773942812983,-0.3437395326366871,-0.3934043049292242,-0.4833592058689272,0.08469394420657883,-1.520898279188998,0.2751589947440144,-0.08085342121338224,-0.9765556801638042,-0.5085557310055255,-0.5706974067758344,-0.014961678611954188,0.3503444567389282,-1.040681620297688,-1.076880298785482,0.09263132907462102,1.106222267279758,1.1461034754025645,-0.2893204930857961,-0.3628707272494,-0.5981983240335037,-0.35308145735091234,-0.5502290561421698,1.403814819037418,0.40088099438288605,0.5013639292886776,-0.7248075316313636,-0.01466955531000369,0.6316050919345878,-0.43984249194914904,1.09659256467314,0.7483783850545936,0.048755246596242086,-0.30459635168959276,-0.2982322988921857,-0.3432395953615762,0.08486125759076879,-0.122165553652968,0.19232110397244606,0.2759788596544789,0.18369861600779136,-0.9522894255626358,0.5935755186347081,-0.3052905119542503,0.4670782317960971,-0.4772422078699232,0.12806161156918727,-0.43318180335264067,0.40659605466251136,-0.2523937969324459,-0.35074769621159085,-0.3210133055441817,-0.5167910630810687
5,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,5.0,0.1699831356394802,-0.39977726576198047,0.3936625067319863,-0.20519823771375606,0.15442550604938843,-0.7635655657343161,0.26008226065854984,-0.3140801651058145,-0.6531962215143053,-0.22155429194561926,-0.35658819700828936,-0.37542371847172007,0.8607329199064506,0.39825572501920564,-0.021271737282634984,-0.25446762535905887,0.41751490937038394,0.18888440254536626,-0.5895922238286383,0.1243195148155436,-0.37384492904426875,0.2905368005718717,-0.7984884699707728,-0.2978490433083669,0.08938033985404359,0.6139205740369214,-0.7926225044493553,-0.46141444149923305,-0.9929562505657941,0.39531016526903395,0.3734996100280076,0.7178192033224281,0.316442223695637,0.640187808236248,0.7440620851995798,0.015366971357788306,-0.26527620185491596,0.006437564884043179,1.4800110308365788,-0.2604174128563367,-0.24057968414760011,0.34444781128913576,0.6986745569571906,0.2648369842724519,-0.36368393620400374,0.4274624424395421,-0.09328277605899576,-0.32387682254523087,-0.15436235033229295,-0.44933805501896124,-0.47208736530577733,-0.23855986187127548,-1.344618767975963,0.06129208169238459,-0.017979817885955818,-0.8155908162134194,-0.3551702611031107,-0.60452387450103,0.04375831040517347,0.24059719998876872,-0.9788838243344912,-1.3803721997434302,-0.01549795259322792,0.9114485598577928,1.3200080233208764,-0.655543455412783,-0.2791660264274662,-0.8008759777324455,-0.3283604119715151,-0.11563852022583987,1.465272287006242,0.20653828123947848,0.6106583828818946,-0.4660583755600145,-0.15372299802856904,0.46940725835877306,-0.369545108245171,0.9091557103824057,0.7295446031636728,0.1910204245147603,-0.3238950539490783,-0.3554495689249767,-0.29819426010952177,-0.12755215808201753,-0.1133126653625437,0.07917661611727594,0.20450140518357424,0.4209781618273898,-1.108595130873883,0.655246653197775,-0.20126379995383165,0.33134256404121776,-0.44984502502650914,-0.027241050677658807,-0.38500983169381253,0.7470899102037596,-0.23637067482331664,-0.4247826114030374,-0.34418556718917337,-0.7435616722241716
6,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,6.0,0.03810309178560378,-0.7819717635510273,0.3875068496870897,-0.13760186802590663,0.17208937370378297,-0.847921480817377,0.2428215455661517,-0.056178824132918415,-0.5213657115482929,-0.22018043795468623,-0.39682921265137194,-0.45851132706766107,0.8489998285808833,0.8934663234067112,-0.11900507606834526,-0.46593156118660095,0.7606535879077381,0.18845538702032466,-0.7886768543926818,-0.12614293136432542,-0.21260076136087708,0.34202114191257016,-0.7526409721356699,-0.23277362157940207,-0.04661679499736893,0.5823058972326258,-0.34156333651685256,-0.4445020945738244,-0.5169049877262955,0.12566377628946487,0.3565177666657538,0.38615997198387375,0.1621547532540751,0.8223467985256085,0.65562706749157,-0.28303567899303295,-0.3837360308537775,0.16586194898254247,1.4847697194749263,-0.41614006038200757,-0.04059708690426822,0.032599126815253954,0.8309468652803234,0.12426020635956825,-0.45282836603556964,0.3474786070639339,-0.2558722793537444,-0.36931952131569623,-0.18599950040354896,-0.28484206938631623,-0.2459478407323482,-0.21066623966257753,-1.071319951194207,0.28539377334776833,0.084361751365714,-1.0107039183857842,-0.1729187352805348,-0.6349031654651105,0.22759373435951924,0.27471952172602354,-0.9724475652775003,-1.1180162802517999,0.16386509691966714,1.2251042285999805,1.1496723830313926,-0.33118538322339175,-0.35115882509770396,-0.9425774695894173,-0.3144274469048238,-0.2970257429418286,1.2271538463962939,0.1646202159748818,0.5388746672161822,-0.5811629059936032,-0.23589586742261492,0.49556773665657106,-0.5532208082899261,0.9059865652779082,0.5625646323358172,-0.1253344583891306,-0.3230763532699244,-0.012542739067773478,-0.5734355247344999,-0.5041704841344636,0.06497159461526392,0.2975763822077727,0.19656745731057473,0.31656445674554073,-1.0804529836226529,0.5566081659498981,-0.2713637808327725,0.5422450271442592,-0.5094984422913169,0.21695336932156195,-0.5277124969211833,0.7188873480465565,-0.092234137754307,-0.40579921253589235,-0.4618765181872133,-0.3086536344604952
7,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,7.0,-0.06706234800911393,-0.3704703829429107,0.5549245795276089,0.06085542039466363,0.22076261168186484,-0.8369421473755094,0.3479170823295733,-0.22563329257607945,-0.6167956747509159,-0.0655449730886346,-0.26310487247090086,-0.38722112297176436,1.0681007350156282,0.584733222051453,0.0071057990410528515,-0.335343240314256,0.21606029984314057,0.24029786802831898,-0.8679384623540858,-0.29007584661334307,-0.4162274373530981,0.34198783838529323,-0.49651377744559855,-0.4583495697713933,0.16555880974131998,0.6045311066216377,-0.7895899613325825,-0.40077222149525527,-0.5882666095209645,0.1523392342118262,0.2571909041520222,0.37209096889308535,0.383794826000563,0.8178810116460635,0.7487703335662861,-0.1071764117117675,-0.06980893299068747,0.16115977536900333,1.634889542587673,-0.19758885808111393,-0.16920899654559107,0.23205101344758827,0.6428146406690081,0.07158217876117445,-0.3156115704741944,0.2823098198432413,0.14942011229160457,-0.38128193705099445,-0.22803434391057165,-0.319158081352763,-0.38172750948177403,-0.09822250965363666,-1.4294111872183561,0.0645576102874279,0.05712970633535919,-0.8795781084306419,-0.6180119388380663,-0.6311414935932094,-0.028556568169272878,0.1493518870767795,-0.8375157578267629,-1.1718496934657399,0.2686217905015611,0.9558332446881663,1.2771390457258731,-0.5128827506251566,-0.012964904622143836,-0.5168261923721391,-0.2761900258604256,-0.575423974389337,1.11188090845501,0.2278487507992013,0.5365718597108032,-0.5553395830120825,-0.09307976482854396,0.3492013391163402,-0.2860597820865528,0.9453393492387742,0.686051551111621,0.08387250750571762,-0.2611382724550677,-0.17420035668969636,-0.3248849534801328,-0.11290819079467607,-0.011960039087658858,0.18187972462368796,0.10253787311379292,0.3259992474933391,-0.7045215970203469,0.495484651172446,-0.3156237639814835,0.22134903613304568,-0.5808694028953169,0.020047052225814488,-0.5800290604003948,0.8203762929104864,-0.3617708527717156,-0.21231509560503564,-0.4584571947674213,-0.6033018646819943
8,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,8.0,-0.08351609054919296,-0.06907878269145318,0.24977322974635585,0.045509987347736536,0.06707917951644049,-0.6120938287819448,0.023568405457873642,-0.6332132437848008,-0.48160632484074306,-0.015222211401417218,-0.3790735322303136,-0.6777864437289931,1.356263547776539,0.7191596496613688,0.0943655946586201,-0.398897460298297,0.40224792981853863,-0.049821910775685374,-0.42928937275952084,-0.37421785494009296,-0.3147330693112857,0.1772521747205137,-0.5125404232267583,-0.5092678482071711,-0.13642418345434626,0.5889273579517775,-0.600442708561967,-0.5990625265217239,-0.7201837645946767,-0.4144063639017792,0.3338992352057583,0.48258250549452986,0.23752468239426416,0.9671252006613786,0.6108712090532326,-0.13602857245334954,-0.31949663551380436,0.1671392609975909,1.5389481291621765,0.008178386563512108,-0.1645874525264488,0.19449185237678907,0.3846086502733744,0.14776088057736125,0.015163983442569196,0.2927886389310618,-0.039276472989120126,-0.25049043273092186,-0.24311067838683686,-0.2871490913107681,0.09334634424582355,-0.07692488524595681,-0.9793576337788539,-0.24285986469255366,0.23391720816806583,-0.8995097139765967,-0.5786163782775582,-0.7141723824473539,0.1587113218745939,-0.03504487081132268,-0.7637783576584122,-1.5827169455846617,-0.014913941231073674,1.2632357861023844,0.9551442996862749,-0.3477421218372454,-0.06648766169365145,-0.4013832982749181,-0.45954853071658586,-0.45960304853941447,1.421023538289568,0.3330033984305749,1.1454493810746316,-0.8958364999349728,-0.07537510566178829,0.4291854345380838,-0.33629799002981414,1.3765854789731038,0.7919877683079837,-0.07218188291630101,-0.6368252835666695,-0.5925788054500297,-0.3020760808831887,0.1264497192192769,-0.21782407835289685,0.37099295912710484,0.2486544162100207,0.2891954539968321,-0.7340430739426532,0.7582021712465248,-0.3667636998289166,-0.1748243851246445,-0.42771868416138936,0.18787065007115,-0.11975937647790469,0.6380922070942202,-0.3115103753895828,-0.3941998291796829,-0.7509830471942402,-0.4937088716429163
9,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,9.0,0.21216772465312816,-0.3485019023254714,0.7049683578029728,-0.007403334575164511,-3.552713678800501e-15,-0.5140595492186608,0.38080144063231636,-0.4371128215863902,-0.8396710427179266,-0.12894198744425567,0.22223516572872537,-0.48012846948982135,0.815884927318708,0.8517249440080634,-0.00843283295256414,-0.22464646458558835,0.39613398158885027,-0.04851400935512418,-0.3595029640719314,-0.6604710482391152,-0.0328198511118063,-0.021164934481488817,-0.43049396053718025,-0.41634155767997894,-0.20913650285614693,0.6912204382506939,-0.4799691141467082,-0.35442772668459455,-0.35586573511548525,-0.25978821244991934,0.2733834975392937,0.23186901366645474,0.25205073638357467,0.7904525345177964,0.8533527139595711,-0.2175067392750465,-0.10056560756764377,0.43442235089325254,1.5964793903574304,-0.5149366122121888,0.005688932175759165,0.570058935566859,0.40452472698158215,0.08147162844974076,-0.11126504088524047,0.3148779133833687,-0.2450399377398409,-0.3342949760779046,0.24599407863796663,-0.4449311006208314,-0.5365667502629656,0.06837936618759088,-1.5691413742165636,0.06956732980884306,-0.07118482044079122,-0.8702607694282622,-0.6922784795705357,-0.2276372998927565,0.18005214797943747,0.2032467422276245,-0.8988793936300068,-1.4980627014812549,0.3055194652119846,1.0829609951402666,1.236752918685522,-0.5012344523260039,-0.11963066825865076,-0.4157608759910312,-0.6187415281806985,-0.32007101595864906,0.9602552062974106,0.40833969677487847,0.7569215508681846,-0.5978924473868719,-0.2374847857289354,0.9987441019931204,-0.325281419221517,0.7646509835878217,0.8018523139748308,0.3017272506772697,-0.12438594764025201,-0.41614213488041885,-0.4079078234447433,-0.11486641301690592,-0.488680347554282,0.14331582389885034,0.4699061501734947,0.30301583814099065,-0.6668692165031529,0.8626098869113059,-0.3270204878350691,0.13005804188591097,-0.4209493746811934,0.045049414550697,-0.45278474706421257,0.80985472420874,-0.27945122484617646,-0.2656914649388087,-0.20914040483398888,-0.36215176430807583
