,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call, a , ca, co, de, di, el, en, es, ha, la, le, lo, me, mi, no, pa, pe, po, pr, qu, re, se, si, su, un, y , — ,", y",. —,a a,a c,a d,a e,a l,a m,a p,a s,"a, ",aba,ado,an ,and,ant,ar ,as ,con,de ,des,do ,e a,e d,e e,e l,e s,el ,en ,ent,er ,era,ero,es ,est,ien,la ,las,lo ,los,n e,n l,na ,ndo,no ,nte,nto,o a,o d,o e,o s,"o, ",on ,or ,os ,par,per,por,que,ra ,res,ro ,s d,"s, ",se ,sta,su ,te ,to ,tra,ue ,un ,ía 
182,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,2.0,0.497013577562303,0.09724479783981022,-0.2544663956228145,-1.609823385706477e-15,-0.6597770544422507,-0.7901288653057387,1.089383458436081,0.328483296062122,0.17162075997628207,0.09037497902467459,-0.33200938939309216,-0.02814578629411503,-0.4360116624984323,0.265887016304046,-0.29549446847092686,-0.2353700637775234,-0.09804365731250525,-0.3750596592893458,0.026288894660298018,0.2876379205920373,0.17236098475774386,-0.16960647515806088,0.08663510624328813,0.8995661625975642,-0.18108983540930987,0.39464397645688476,-0.1284079517225476,-0.19010545484501812,-0.029109451173665618,0.13100155207000524,-0.24359587629972757,-0.4491375454835157,0.012456449747328943,-1.0052941464267386,0.02860014653756665,0.2720012965715658,0.6846932996123699,-0.620225352554795,-0.16930546032860036,0.11321763689917769,0.04076562503697613,-0.018320173100920184,0.05744371128288053,0.6467544498041595,0.1634761556144363,0.12432992535027215,0.03247811366338946,0.5385169702062912,-0.030814336055005526,0.5250943888695376,0.220612315794027,0.25415594379988865,0.5079015736341133,0.6422633179407998,-0.8744335736500933,0.372861363214899,0.2879526545098716,-0.26273257518938253,-0.7762992335264999,-0.06453223658639534,-0.19973317617893638,0.44557208705824847,-0.7510685628065049,-0.0059681685640439325,-0.20022921360027024,-0.5481597709377101,0.08561198144604037,0.7623324243616412,0.3169462588471754,0.3169641355243084,0.0985313091376018,-0.6176832816939908,-0.5075548543128223,0.6697832361579406,0.3381193757066203,-0.5918215555064295,-0.7068587952704732,-0.29817887284837463,-0.6207992116092463,-0.27399479038983554,-0.18028072245751095,0.654990805379695,0.17775451951830917,0.37603199933035364,0.08781216959740376,0.1782071813181994,-0.29165844023679066,1.0499379776195374,0.47330675660811117,0.5967208306855849,-0.05892953223938545,0.23656751577890534,0.4353834441468133,0.8467330482795576,-0.044341512944720524,-0.6116951991021972,-0.335458611975337,0.4331516306355575,-0.413434690992529,-0.4791923438677699
183,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,3.0,0.5344375719228434,0.21072785203725364,-0.3932173178390311,1.3322676295501878e-15,-0.6345043875117171,-0.6037703949285694,0.7671815549512576,0.18072193694193828,0.25544206616896364,0.11131994761453884,-0.25598943111075906,0.06788890607770653,-0.6035781711245347,0.07593400800277267,-0.39505807964335715,-0.06312881335394138,-0.2753686828565003,-0.25279295720559697,0.36995471403454105,0.2129193475772968,0.14218748181800822,-0.1524357545174289,0.06862541069670625,0.9366636545187752,-0.07363176020641932,0.49540935875266273,-0.1676048633954012,-0.408866292694289,-0.13125253148862043,0.3146934364111097,-0.3467135681269715,-0.17386184272838867,0.2735177706245997,-0.9498983075233597,0.27925475986841963,0.39999514187180607,0.7661692370686956,-0.6347385170256477,-0.267611428024405,0.30213107866941635,0.24854604072872946,0.09093616581793715,-0.03681077440705133,0.670190062959668,0.31371147705501945,0.11336315622129295,0.09294344141473021,0.5158883395408504,0.11137386734252339,0.6830710459413555,-0.03594250501891838,0.2514170704608113,0.2839836054351288,0.6328371835386724,-0.6668312377179987,-0.022605339048818895,0.4290486093220377,0.11463869055271958,-0.4019672957828096,-0.4265070794901037,-0.34035074027624135,0.3768592494965647,-0.7065621118465886,-0.032346973788989014,-0.019399429901171272,-0.1876717700695229,0.06955754051513219,0.5956356905740325,0.15703907567832376,0.4341523395818391,0.21348961502857394,-0.5343926416094202,-0.3218426088307106,0.5594248827308905,0.39500400657258344,-0.46963666878607657,-0.7030149244729351,-0.11924289571313051,-0.8358393282010558,-0.1683200916144904,-0.45403931850214596,0.6129066315425741,0.2609339231566299,0.42081781481743924,-0.014891205652000472,0.21944312432587715,-0.01785974196606227,1.1135282346847468,0.20690630180831132,0.6196278939527109,-0.17163963125093035,0.03533679343517693,0.4055070269476248,0.963165768243488,-0.03915659504546931,-0.5557746731345587,-0.2973967383443222,0.436755088416905,-0.5950206904312385,-0.34149385371779784
184,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,4.0,0.1827242846942565,-0.06803581634891942,-0.42319902998711734,4.440892098500626e-16,-0.7696289289937093,-0.4052657801188604,0.8916715728502875,0.04444841034582825,0.13678221027961646,0.2566201341605794,-0.23551277108067492,0.15872122520847298,-0.5391213213593402,-0.0017331932508947157,-0.23568909411085515,-0.11017706636076974,-0.004716370916621138,-0.5275298486833191,0.31717021072302964,0.39866591638002213,0.024074531552043865,-0.1450734080848145,0.26876770692590457,0.8888606263432586,-0.19042413909196454,0.6015069344874051,-0.2891620819020513,-0.20315850624982468,-0.3261489975834426,0.29934718112955205,-0.4066564956646328,-0.1265649818687018,0.30393437999137807,-0.9907504729608205,0.31007327271015006,0.48033014155159637,0.6634066984935689,-0.4585929358713512,-0.27930574851429735,0.5606247293453355,0.2734525304896377,0.01918117620253601,0.18495447687028133,0.6329523595750903,0.1587424873991765,0.08175363650719603,0.14456116162418464,0.4924200532636782,-0.004350233968237305,0.645355370564948,0.24939314966062964,0.31641611385119317,0.6356567515615248,0.7493735734981593,-0.5475733178644396,0.14494181020791774,0.21413421615725592,0.060224745827250015,-0.5035967071501057,-0.3673154244839498,-0.317063044006346,0.2710039506859476,-0.6115185415923062,0.2133998280646905,-0.23938398899111724,-0.11248575619564127,0.18317509276106436,0.8710172187199574,0.4637777712378547,0.3778399134132595,0.1447723631105915,-0.41465388826370075,-0.31289845095852287,0.40077434510677656,0.21199397546612986,-0.45831530684206245,-0.917802162465533,-0.3474229062422477,-0.6257746521869949,-0.46746485196433274,-0.47399190963047566,0.5610180053601382,0.4569759900453224,0.3729845087059426,-0.2507281597497292,0.3605523571189615,0.059828140043934275,0.9442780051923403,0.2739547347724032,0.6315362308127578,-0.1691544472824904,0.2865849323497055,0.22160126259291035,0.8296948605076959,0.19246505174833994,-0.6542496768187156,-0.12038838621733783,0.592978888790195,-0.35300189613516486,-0.30064009036512673
185,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,5.0,0.5424896412794976,0.20578334314216568,-0.37486095963908195,1.1102230246251565e-15,-0.655090527877547,-0.5424286346642205,0.7337808337573127,0.1867078284968826,0.24016734721848992,0.05519592975180643,-0.2876789628645737,0.20712868126759995,-0.6665779236377676,0.08998335106136643,-0.39098674089932955,-0.05253779040831627,-0.2191799729640565,-0.28008685528402105,0.38873335922367597,0.34313925847443183,0.16575188937735613,-0.19295390699229534,0.03959250002021922,0.8286386577346652,-0.05236701027620955,0.37606609362543286,-0.4045487171264107,-0.20947651887732302,-0.3473647259541417,0.1775601312189272,-0.39543790980237964,-0.2035132385862185,0.16719398402175056,-1.0134498335314628,0.25836725474593136,0.45949314805481034,0.7398911618980488,-0.5650571830468119,-0.1290039887284862,0.2882078524211724,0.36165460777929526,0.09566299885552962,0.05656260587778565,0.7814971888158896,0.18739437932825098,-0.040842500310128566,0.23646996873029558,0.5286415841920075,0.010089169386664945,0.5295815761739987,0.262316683826028,0.2833616602131041,0.41453054141368967,0.6450360452493915,-0.6373852954617707,0.08403517919633403,0.35861729995910807,0.10912712421514884,-0.6402926008715085,-0.2326236860589217,-0.3793721414979851,0.35584198164527586,-0.7874516297550173,-0.09200392205843333,-0.18823387655208215,-0.3463683299301992,0.3090619717290666,0.599134751724626,0.1773019782900787,0.30429381509806175,0.198437708855929,-0.6280936160811265,-0.5297192192749384,0.6739991642823303,0.4116212167098484,-0.4678272033244661,-0.8325853350768051,-0.2087681067306477,-0.6536870001531918,-0.24508537304587247,-0.37048692265788785,0.6956590548696755,0.4199029979922041,0.31285189220465087,-0.018875761728115253,0.24740488790192866,-0.10754132040631777,0.6870265131937969,0.19608183891921785,0.5408808867854336,-0.10461977987140883,0.16308216824457883,0.4365716478750039,0.8627134567594452,-0.1330226522511303,-0.575773455329987,-0.3072258645592466,0.513000530753563,-0.39544321046255976,-0.41394347830027006
186,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,6.0,0.6071860377563654,0.1459579150718453,-0.35890935327111956,0.0,-0.666097297740758,-0.4695629852809627,0.5755277884080529,0.33060849671440806,0.4079089214514791,0.16086138062758315,-0.48471968908638213,0.2585554411016185,-0.6584409744542412,0.23187545351166827,-0.3515717744725362,-0.09912120016428455,-0.11752931455426996,-0.25693389821741536,0.21560557027029859,0.20147956381608295,0.40053662435597104,-0.2177560108895179,0.11244528382905133,0.8811850611107404,-0.10668135036621257,0.5051701187415374,-0.1980588001838478,-0.17296382780987918,-0.17764365996006332,0.2108176066473203,-0.37470969991150893,-0.2373800178390013,0.17833458704886526,-0.8887871243353042,0.22776964240827713,0.31880181736109064,0.7228086720933995,-0.5334202170905257,-0.293632846488009,0.09529941150610655,0.15678855604303976,0.06371184812779143,0.05560823838730272,0.9109296969024803,0.2745095589600045,-0.17270565450131953,0.28194093879466264,0.33987943395870407,0.12472572545508401,0.6387253070725137,0.19203423605795666,0.3721424032361952,0.4591685188880825,0.7863570701113326,-0.5579887260904253,0.10322739005339429,0.4298347073589045,-0.05612135036337085,-0.9670037317372895,-0.2886747806324327,-0.44573012002783075,0.508761820351582,-0.9095048299660584,0.0968720460132241,-0.015012347806595383,-0.2809271959382325,0.3255750106993891,0.671603250855928,0.22205140995489053,0.38888845444713693,0.2714100498996489,-0.565529843595973,-0.7986492472662808,0.9808723720539658,0.5744557109533098,-0.3604529920172531,-0.6227311678909322,-0.16552516999650302,-0.47007312952901836,-0.10653932293623963,-0.3282939165615124,0.7220799042390209,0.4302547792886897,0.5503202504219802,0.20971570528134847,0.26620278585488083,-0.33203611518038245,0.9530272062278409,0.31933205580700863,0.5743188149685793,0.02404576697695382,0.41366293657671305,0.4946320825698968,0.7885768417598983,-0.13527435033885338,-0.5432452479835901,-0.3870148613082017,0.4396596464195032,-0.5578386297726896,-0.4699371434279602
187,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,7.0,0.44695655084458275,0.10890418689699621,-0.37132636530514684,4.440892098500626e-16,-0.615875220985225,-0.47973227718832445,0.7371890078799329,0.4366864963853332,0.3312195364578522,0.16551942353624227,-0.4631729552871793,0.14232465511648607,-0.5409991881066168,0.1789850683421203,-0.36527716780207875,0.07561112382201007,-0.20225589932045063,-0.19507473417132037,0.30086324776278994,0.19835111632796476,0.07130642264928067,-0.29689710651867895,0.011347377893167643,0.9629522554695822,-0.05859883627688989,0.286706627744836,-0.2726242078085527,-0.01751990956585947,-0.00394080832928978,0.09818791186822029,-0.3658656730468921,-0.17086021785289085,0.14655072906043698,-1.1032327489760676,0.12685201225372011,0.4196568707408226,0.8604183015771382,-0.6164538590930622,-0.21483079777062974,0.5999009265658943,0.49695939249724685,0.22206778243208547,0.07354361116567376,0.6113938998148823,0.2643393405792178,-0.15232380670439416,0.2802011683754899,0.5288420156600542,0.09985535059742379,0.30114647368586256,0.1848682726069093,0.42585781506841935,0.6379903204209376,0.5613729062054653,-0.5760644696339221,0.14207007475691125,0.38055208565320775,0.07216060398837865,-0.5817347440346379,-0.13309421217837447,-0.16453587436394068,0.5353921937228732,-0.4208382511509383,-0.07258889404072433,-0.06876385035593002,-0.20282433093716212,0.26479039120439674,0.7402541557685905,0.1284027700542273,0.3783599133052524,0.28281979934392387,-0.6972842419653196,-0.4795723957139486,0.8363189269308222,0.2891904900303559,-0.37549053373135366,-0.5715515849969168,-0.17917346275017898,-0.7093503822667329,-0.2502752732899305,-0.10114878727004861,0.7056725791693539,0.3530883573686733,0.3915476946728572,0.18054081957047952,0.055681396481601864,0.0056695615602390115,0.5435258939023873,0.048491766616879595,0.5612171663029872,-0.1750467715339823,-0.04990923862029839,0.4330948949412591,1.0200004450787539,-0.07197621684190603,-0.5369449490356972,-0.61873764845228,0.39593062390039013,-0.3813113510874917,-0.4988822618395461
188,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,8.0,0.4491979951389126,-0.13301155268086914,-0.4963278549318684,-1.4419888894057209e-15,-0.5620708513799795,-0.5066376281974867,0.821388689931389,0.32178797814554994,0.2772546714408429,0.15034261523991876,-0.27974155503667425,0.043290986248483265,-0.6924686149209935,0.18231960441038814,-0.2690247964944521,-0.1476134870937969,-0.0016521797498397423,-0.33999745917827656,0.367584552976125,0.302277052529408,0.32720761268185855,-0.13042960390562172,0.05745870733869902,0.9707722516582611,-0.20335838238251933,0.31070994398592844,-0.5346290312749072,-0.43954781833867645,-0.41408508176151293,0.31074200411892067,-0.31484212551494606,-0.23217328705035042,0.560911686323571,-0.6886850934748268,0.022107671302114575,0.22690777527438943,0.7283384877921172,-0.39213045435113675,-0.185158943008968,0.19672812833756784,-0.030724971699024283,-0.043539598660505746,0.5499948864050009,0.6619796454739334,0.34365459727797626,-0.20517401460369616,0.21336768341778872,0.2288081597818011,0.09935497114421697,0.41515193756879526,0.12853244478757597,0.27935980428821244,0.4332561442415678,1.0530711181905625,-0.5442476781634777,0.48410925696181206,0.3532117628413872,-0.11663174848312924,-0.13540244297733,-0.27244605289067975,-0.26100180851224053,0.161608391517115,-0.6218993556171611,0.027949291224823997,0.11055938305748574,-0.38117430714514045,0.10308676466468802,0.6867964286111423,0.2002517994049597,0.24038841097759564,0.13925943083256287,-0.3980053775415232,-0.23825263015708611,0.25455669488937155,0.2709865951673204,-0.5864825774212862,-0.4949550077930276,-0.17805045990390964,-0.4590795433958982,-0.2579658782520584,-0.6389601707215979,0.387990161122386,0.2567692837884117,0.3210333160971908,-0.0006091564282471953,0.35677127213598797,-0.020665369826668358,0.6372824426233143,-0.09379714581977115,0.5030317668301226,-0.03852270959163959,0.3222549665275818,0.6109246755198456,0.9565097540369033,-0.21520519661809578,-0.3684187495725917,-0.09066317086348533,0.6131146620914512,-0.4224481921762201,-0.0022680905157425922
189,subgenre-current,novela realista,other,100,3gram_chars,zscore,8,9.0,0.43878884238844096,0.022566645941784147,-0.41676570342278363,0.0,-0.4809136780224974,-0.37516824873634314,0.719277695720151,0.2286772999515292,0.29260908285569154,0.1294409764622324,-0.18390175456099112,0.0851465156076775,-0.6697672198748401,0.013691767723791215,-0.4521956385964321,-0.16913807914272083,-0.0497662390571032,-0.32298056122577545,0.35072430398517573,0.1712644799294325,0.17349001880519155,-0.05124532750109356,0.05773221009343854,0.9102206847246779,-0.16794872624804835,0.4104908425111162,-0.28306907790161695,-0.12913341043031812,-0.39859876327144894,0.21489031770533185,-0.3230333672162522,-0.19699611144461615,0.26222088713585445,-1.0672782278659234,0.24064557073973702,0.5086395502257847,0.7300028553940004,-0.49143896960139544,-0.223930550623757,0.35024282825885455,0.24941472148119193,0.040783596428904834,0.08401179481668075,0.7907652875326967,0.252283852129336,-0.12477754266458407,0.08937857792272874,0.6339423185190851,0.03322450951406408,0.5615447041503809,0.3135199460464435,0.39015221707758463,0.5072185023295175,0.6579901983596772,-0.4834177754991307,0.01871416660482872,0.46940525198568483,0.0005959639026185126,-0.5502609105866147,-0.4160992355268103,-0.40592421994688954,0.5776047873402212,-0.8762663556234997,-0.05072196082875591,-0.11983991713397513,-0.37437743823052494,0.15892848547285532,0.5761760412591292,0.352462251605257,0.28302834019098344,0.1836668821527388,-0.6333902999599996,-0.3587378803856145,0.5564390298790172,0.36726217423164087,-0.45270470325453394,-0.6769039329345465,-0.3351281272639022,-0.49335376146999177,-0.2635272394216641,-0.2889672039442417,0.6356568331158733,0.38387492847486393,0.5429107670043676,0.04805002039620487,0.15482319597077288,-0.1828347986520189,0.9702659573388175,0.12818835606280543,0.6103265095663946,-0.031216224401977688,0.3239068473597011,0.5290173012527374,0.9066344482751656,-0.005431084166710232,-0.630130403700641,-0.2810210395015992,0.4287712698200534,-0.6003601685995976,-0.24709331707843962
190,subgenre-current,novela realista,other,100,3gram_chars,zscore,9,0.0,0.6424920437572551,0.19331067055083595,-0.37183895119191945,-1.1102230246251565e-15,-0.7333238919083755,-0.5053157430972353,0.7608415796477038,0.2494245277385052,0.23604125699918455,-0.06689235937028049,-0.41254625243514575,0.15843298240141385,-0.5240459346843782,0.1796213499731844,-0.5668192956853292,0.07742542076778566,0.02663174850592409,-0.04052733554616045,0.1400852391242332,0.3311884133598821,-0.07332894870180384,-0.45606245645264293,0.2788082987108527,0.7276714221223701,0.13670632380050815,0.17835889407863692,-0.2388391445786812,0.0425031335869388,-0.3251905770051412,0.18593905375736536,-0.8213418018838097,0.15384339313289683,-0.13201500737765468,-0.9217710780579449,0.3362929224540081,0.5501291307658314,0.5318906425210067,-0.6454945917776586,-0.0046856280073367396,-0.12436398713494273,0.3728261127850393,0.057082781833936475,-0.1808109508124519,0.8195697935289843,0.26172055291821567,-0.1113950638715755,0.11482674349322536,0.6406076357546793,-0.0540889803837345,0.7064338281896776,-0.03567058367784148,0.3499694087031934,0.20407385311943058,0.7764262052935946,-0.6097025880424134,-0.10031892860765873,0.6588503240724153,0.2601856063163592,-0.69335014868577,0.1242200646493784,-0.1637659590213117,0.5976940796453007,-1.0213381229907394,-0.29673169996432547,-0.13979688117641334,-0.6019368657688099,0.4808813298010388,0.718479739814954,0.18545528025401614,0.404746295223931,0.011362015861630215,-0.7365719545919096,-0.34834183427918103,0.515715379054722,0.5739908554919233,-0.4219313282333241,-0.5697099915309091,-0.31846883655141334,-0.4725684364899749,-0.32057258058439586,-0.23861759956539624,1.0535170006618804,0.46804124653425183,0.24312478918393732,0.2389564889524931,0.33207863706866164,-0.28659563722604464,0.6346339403889872,0.3256838958021927,0.622035190985482,0.05072615801467378,0.09912056158898203,0.4125990457165669,0.6455837025250049,-0.10531737752540299,-0.765474386715802,0.0530164141402506,0.5361008772744301,-0.2942309179649544,-0.5835861620935876
191,subgenre-current,novela realista,other,100,3gram_chars,zscore,9,1.0,0.4894062608720174,-0.07015959984868907,-0.4513351056551689,-6.036837696399289e-16,-0.6267917479584381,-0.4109266135765662,0.7186644863939219,0.1348175740792738,0.1566542956656482,0.02787682683901878,-0.4248286320476512,-0.05326662211176913,-0.7680712014550364,0.09822557541115884,-0.3259020810665464,-0.15510554553208947,-0.2662986511713951,-0.17897946053978953,0.31723309307805064,0.34217207305861863,0.062155847606725406,-0.020680081306908415,-0.1844355398631417,0.9406279054889025,0.16421471038047053,0.14575281275869412,-0.30095856394994897,0.12346556789856064,-0.3435259804496529,0.26772598909173717,-0.4663878867876714,-0.43651742061693516,0.41239404554101594,-0.9378751316952557,0.09053762463763973,0.401346612189365,0.7791981537926798,-0.3575585903459442,-0.004834926560068578,0.30245742830545247,0.08095575794201353,0.13823097019263186,-0.3961568425954187,0.9361280810056369,0.02176116571052171,-0.011992910172773149,0.040087724902987426,0.43927251737829354,0.02707528903662844,0.6019436576877921,0.36162554775981964,0.1316564033715721,0.33893343695823597,0.4206794565353305,-0.5180926232663898,0.17385131216937477,0.3398568089349062,0.13931752680544493,-0.36758951433979614,-0.19570241865344473,-0.2291621957144635,0.33640420370917873,-0.7398254274212405,-0.07445443399118752,-0.21939475827850197,-0.5487957590152084,0.1404284748501724,0.5604878019583266,0.1281405465047784,0.49004412873236397,0.2592735986860658,-0.7071549638870465,-0.2985631759518111,0.46990818063120987,0.47795244096851086,-0.523594082165432,-0.926186408586223,-0.3294147296071904,-0.44280816611539464,-0.2496107434948906,-0.2938660463645421,0.6343972400354507,0.4873006456674983,0.3003993582798349,0.22366227685201887,0.2909960130781371,-0.023930134704255753,1.1836946903230245,0.15639596353175056,0.46322794630120273,0.07344570519093273,0.2673980761067902,0.355151255121537,0.9262745794109374,0.13461283896414358,-0.5256403195289429,-0.5404799026964963,0.4712263276924833,-0.38931365361429704,-0.16395215115214817
192,subgenre-current,novela realista,other,100,3gram_chars,zscore,9,2.0,0.497013577562303,0.09724479783981022,-0.2544663956228145,-1.609823385706477e-15,-0.6597770544422507,-0.7901288653057387,1.089383458436081,0.328483296062122,0.17162075997628207,0.09037497902467459,-0.33200938939309216,-0.02814578629411503,-0.4360116624984323,0.265887016304046,-0.29549446847092686,-0.2353700637775234,-0.09804365731250525,-0.3750596592893458,0.026288894660298018,0.2876379205920373,0.17236098475774386,-0.16960647515806088,0.08663510624328813,0.8995661625975642,-0.18108983540930987,0.39464397645688476,-0.1284079517225476,-0.19010545484501812,-0.029109451173665618,0.13100155207000524,-0.24359587629972757,-0.4491375454835157,0.012456449747328943,-1.0052941464267386,0.02860014653756665,0.2720012965715658,0.6846932996123699,-0.620225352554795,-0.16930546032860036,0.11321763689917769,0.04076562503697613,-0.018320173100920184,0.05744371128288053,0.6467544498041595,0.1634761556144363,0.12432992535027215,0.03247811366338946,0.5385169702062912,-0.030814336055005526,0.5250943888695376,0.220612315794027,0.25415594379988865,0.5079015736341133,0.6422633179407998,-0.8744335736500933,0.372861363214899,0.2879526545098716,-0.26273257518938253,-0.7762992335264999,-0.06453223658639534,-0.19973317617893638,0.44557208705824847,-0.7510685628065049,-0.0059681685640439325,-0.20022921360027024,-0.5481597709377101,0.08561198144604037,0.7623324243616412,0.3169462588471754,0.3169641355243084,0.0985313091376018,-0.6176832816939908,-0.5075548543128223,0.6697832361579406,0.3381193757066203,-0.5918215555064295,-0.7068587952704732,-0.29817887284837463,-0.6207992116092463,-0.27399479038983554,-0.18028072245751095,0.654990805379695,0.17775451951830917,0.37603199933035364,0.08781216959740376,0.1782071813181994,-0.29165844023679066,1.0499379776195374,0.47330675660811117,0.5967208306855849,-0.05892953223938545,0.23656751577890534,0.4353834441468133,0.8467330482795576,-0.044341512944720524,-0.6116951991021972,-0.335458611975337,0.4331516306355575,-0.413434690992529,-0.4791923438677699
193,subgenre-current,novela realista,other,100,3gram_chars,zscore,9,3.0,0.5344375719228434,0.21072785203725364,-0.3932173178390311,1.3322676295501878e-15,-0.6345043875117171,-0.6037703949285694,0.7671815549512576,0.18072193694193828,0.25544206616896364,0.11131994761453884,-0.25598943111075906,0.06788890607770653,-0.6035781711245347,0.07593400800277267,-0.39505807964335715,-0.06312881335394138,-0.2753686828565003,-0.25279295720559697,0.36995471403454105,0.2129193475772968,0.14218748181800822,-0.1524357545174289,0.06862541069670625,0.9366636545187752,-0.07363176020641932,0.49540935875266273,-0.1676048633954012,-0.408866292694289,-0.13125253148862043,0.3146934364111097,-0.3467135681269715,-0.17386184272838867,0.2735177706245997,-0.9498983075233597,0.27925475986841963,0.39999514187180607,0.7661692370686956,-0.6347385170256477,-0.267611428024405,0.30213107866941635,0.24854604072872946,0.09093616581793715,-0.03681077440705133,0.670190062959668,0.31371147705501945,0.11336315622129295,0.09294344141473021,0.5158883395408504,0.11137386734252339,0.6830710459413555,-0.03594250501891838,0.2514170704608113,0.2839836054351288,0.6328371835386724,-0.6668312377179987,-0.022605339048818895,0.4290486093220377,0.11463869055271958,-0.4019672957828096,-0.4265070794901037,-0.34035074027624135,0.3768592494965647,-0.7065621118465886,-0.032346973788989014,-0.019399429901171272,-0.1876717700695229,0.06955754051513219,0.5956356905740325,0.15703907567832376,0.4341523395818391,0.21348961502857394,-0.5343926416094202,-0.3218426088307106,0.5594248827308905,0.39500400657258344,-0.46963666878607657,-0.7030149244729351,-0.11924289571313051,-0.8358393282010558,-0.1683200916144904,-0.45403931850214596,0.6129066315425741,0.2609339231566299,0.42081781481743924,-0.014891205652000472,0.21944312432587715,-0.01785974196606227,1.1135282346847468,0.20690630180831132,0.6196278939527109,-0.17163963125093035,0.03533679343517693,0.4055070269476248,0.963165768243488,-0.03915659504546931,-0.5557746731345587,-0.2973967383443222,0.436755088416905,-0.5950206904312385,-0.34149385371779784
194,subgenre-current,novela realista,other,100,3gram_chars,zscore,9,4.0,0.1827242846942565,-0.06803581634891942,-0.42319902998711734,4.440892098500626e-16,-0.7696289289937093,-0.4052657801188604,0.8916715728502875,0.04444841034582825,0.13678221027961646,0.2566201341605794,-0.23551277108067492,0.15872122520847298,-0.5391213213593402,-0.0017331932508947157,-0.23568909411085515,-0.11017706636076974,-0.004716370916621138,-0.5275298486833191,0.31717021072302964,0.39866591638002213,0.024074531552043865,-0.1450734080848145,0.26876770692590457,0.8888606263432586,-0.19042413909196454,0.6015069344874051,-0.2891620819020513,-0.20315850624982468,-0.3261489975834426,0.29934718112955205,-0.4066564956646328,-0.1265649818687018,0.30393437999137807,-0.9907504729608205,0.31007327271015006,0.48033014155159637,0.6634066984935689,-0.4585929358713512,-0.27930574851429735,0.5606247293453355,0.2734525304896377,0.01918117620253601,0.18495447687028133,0.6329523595750903,0.1587424873991765,0.08175363650719603,0.14456116162418464,0.4924200532636782,-0.004350233968237305,0.645355370564948,0.24939314966062964,0.31641611385119317,0.6356567515615248,0.7493735734981593,-0.5475733178644396,0.14494181020791774,0.21413421615725592,0.060224745827250015,-0.5035967071501057,-0.3673154244839498,-0.317063044006346,0.2710039506859476,-0.6115185415923062,0.2133998280646905,-0.23938398899111724,-0.11248575619564127,0.18317509276106436,0.8710172187199574,0.4637777712378547,0.3778399134132595,0.1447723631105915,-0.41465388826370075,-0.31289845095852287,0.40077434510677656,0.21199397546612986,-0.45831530684206245,-0.917802162465533,-0.3474229062422477,-0.6257746521869949,-0.46746485196433274,-0.47399190963047566,0.5610180053601382,0.4569759900453224,0.3729845087059426,-0.2507281597497292,0.3605523571189615,0.059828140043934275,0.9442780051923403,0.2739547347724032,0.6315362308127578,-0.1691544472824904,0.2865849323497055,0.22160126259291035,0.8296948605076959,0.19246505174833994,-0.6542496768187156,-0.12038838621733783,0.592978888790195,-0.35300189613516486,-0.30064009036512673
195,subgenre-current,novela realista,other,100,3gram_chars,zscore,9,5.0,0.5424896412794976,0.20578334314216568,-0.37486095963908195,1.1102230246251565e-15,-0.655090527877547,-0.5424286346642205,0.7337808337573127,0.1867078284968826,0.24016734721848992,0.05519592975180643,-0.2876789628645737,0.20712868126759995,-0.6665779236377676,0.08998335106136643,-0.39098674089932955,-0.05253779040831627,-0.2191799729640565,-0.28008685528402105,0.38873335922367597,0.34313925847443183,0.16575188937735613,-0.19295390699229534,0.03959250002021922,0.8286386577346652,-0.05236701027620955,0.37606609362543286,-0.4045487171264107,-0.20947651887732302,-0.3473647259541417,0.1775601312189272,-0.39543790980237964,-0.2035132385862185,0.16719398402175056,-1.0134498335314628,0.25836725474593136,0.45949314805481034,0.7398911618980488,-0.5650571830468119,-0.1290039887284862,0.2882078524211724,0.36165460777929526,0.09566299885552962,0.05656260587778565,0.7814971888158896,0.18739437932825098,-0.040842500310128566,0.23646996873029558,0.5286415841920075,0.010089169386664945,0.5295815761739987,0.262316683826028,0.2833616602131041,0.41453054141368967,0.6450360452493915,-0.6373852954617707,0.08403517919633403,0.35861729995910807,0.10912712421514884,-0.6402926008715085,-0.2326236860589217,-0.3793721414979851,0.35584198164527586,-0.7874516297550173,-0.09200392205843333,-0.18823387655208215,-0.3463683299301992,0.3090619717290666,0.599134751724626,0.1773019782900787,0.30429381509806175,0.198437708855929,-0.6280936160811265,-0.5297192192749384,0.6739991642823303,0.4116212167098484,-0.4678272033244661,-0.8325853350768051,-0.2087681067306477,-0.6536870001531918,-0.24508537304587247,-0.37048692265788785,0.6956590548696755,0.4199029979922041,0.31285189220465087,-0.018875761728115253,0.24740488790192866,-0.10754132040631777,0.6870265131937969,0.19608183891921785,0.5408808867854336,-0.10461977987140883,0.16308216824457883,0.4365716478750039,0.8627134567594452,-0.1330226522511303,-0.575773455329987,-0.3072258645592466,0.513000530753563,-0.39544321046255976,-0.41394347830027006
