,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.0020339488983154297,0.0027282238006591797,0.8823529411764706,0.875,0.875,0.875,0.9411764705882353,0.9433962264150942,0.9146341463414634,0.974025974025974,subgenre-current,novela romántica,other,50,500,0,0
1,1,0.0013804435729980469,0.0025420188903808594,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.9477124183006536,0.948051948051948,0.948051948051948,0.948051948051948,subgenre-current,novela romántica,other,50,500,0,0
2,2,0.0013155937194824219,0.0025234222412109375,0.8823529411764706,0.875,0.875,0.875,0.9477124183006536,0.9487179487179488,0.9367088607594937,0.961038961038961,subgenre-current,novela romántica,other,50,500,0,0
3,3,0.0013298988342285156,0.0025184154510498047,1.0,1.0,1.0,1.0,0.9281045751633987,0.9290322580645162,0.9230769230769231,0.935064935064935,subgenre-current,novela romántica,other,50,500,0,0
4,4,0.001271963119506836,0.0025110244750976562,0.8823529411764706,0.875,0.875,0.875,0.9477124183006536,0.9487179487179488,0.9367088607594937,0.961038961038961,subgenre-current,novela romántica,other,50,500,0,0
5,5,0.0012559890747070312,0.002515554428100586,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,50,500,0,0
6,6,0.0012927055358886719,0.002502918243408203,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.9673202614379085,0.967741935483871,0.9493670886075949,0.9868421052631579,subgenre-current,novela romántica,other,50,500,0,0
7,7,0.001257181167602539,0.002514362335205078,1.0,1.0,1.0,1.0,0.9281045751633987,0.9281045751633986,0.922077922077922,0.9342105263157895,subgenre-current,novela romántica,other,50,500,0,0
8,8,0.0012252330780029297,0.0024902820587158203,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9281045751633987,0.9290322580645162,0.9113924050632911,0.9473684210526315,subgenre-current,novela romántica,other,50,500,0,0
9,9,0.0013382434844970703,0.002535581588745117,0.9411764705882353,0.9473684210526316,0.9,1.0,0.954248366013072,0.9548387096774194,0.9367088607594937,0.9736842105263158,subgenre-current,novela romántica,other,50,500,0,0
10,0,0.0014424324035644531,0.002606630325317383,1.0,1.0,1.0,1.0,0.934640522875817,0.9358974358974359,0.9240506329113924,0.948051948051948,subgenre-current,novela romántica,other,50,500,1,0
11,1,0.001338958740234375,0.002581357955932617,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.954248366013072,0.9548387096774195,0.9487179487179487,0.961038961038961,subgenre-current,novela romántica,other,50,500,1,0
12,2,0.0013148784637451172,0.002543210983276367,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9477124183006536,0.9487179487179488,0.9367088607594937,0.961038961038961,subgenre-current,novela romántica,other,50,500,1,0
13,3,0.001405477523803711,0.0025234222412109375,0.9411764705882353,0.9333333333333333,1.0,0.875,0.954248366013072,0.9548387096774195,0.9487179487179487,0.961038961038961,subgenre-current,novela romántica,other,50,500,1,0
14,4,0.00133514404296875,0.0025072097778320312,0.8235294117647058,0.823529411764706,0.7777777777777778,0.875,0.9411764705882353,0.9426751592356688,0.925,0.961038961038961,subgenre-current,novela romántica,other,50,500,1,0
15,5,0.0013585090637207031,0.002555370330810547,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9477124183006536,0.9473684210526315,0.9473684210526315,0.9473684210526315,subgenre-current,novela romántica,other,50,500,1,0
16,6,0.0014507770538330078,0.002521514892578125,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.9477124183006536,0.9487179487179489,0.925,0.9736842105263158,subgenre-current,novela romántica,other,50,500,1,0
17,7,0.0013401508331298828,0.0024919509887695312,1.0,1.0,1.0,1.0,0.9411764705882353,0.9419354838709677,0.9240506329113924,0.9605263157894737,subgenre-current,novela romántica,other,50,500,1,0
18,8,0.0014297962188720703,0.002515554428100586,0.8823529411764706,0.9,0.8181818181818182,1.0,0.934640522875817,0.935897435897436,0.9125,0.9605263157894737,subgenre-current,novela romántica,other,50,500,1,0
19,9,0.001316070556640625,0.002516031265258789,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9477124183006536,0.9473684210526315,0.9473684210526315,0.9473684210526315,subgenre-current,novela romántica,other,50,500,1,0
20,0,0.0013117790222167969,0.002602815628051758,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9477124183006536,0.9473684210526315,0.9473684210526315,0.9473684210526315,subgenre-current,novela romántica,other,50,500,2,0
21,1,0.0013849735260009766,0.002585172653198242,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9477124183006536,0.9466666666666667,0.9594594594594594,0.9342105263157895,subgenre-current,novela romántica,other,50,500,2,0
22,2,0.0013723373413085938,0.002650737762451172,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.954248366013072,0.9542483660130718,0.948051948051948,0.9605263157894737,subgenre-current,novela romántica,other,50,500,2,0
23,3,0.001425027847290039,0.0026493072509765625,1.0,1.0,1.0,1.0,0.9477124183006536,0.9473684210526315,0.9473684210526315,0.9473684210526315,subgenre-current,novela romántica,other,50,500,2,0
24,4,0.0012958049774169922,0.002522706985473633,1.0,1.0,1.0,1.0,0.9477124183006536,0.9473684210526315,0.9473684210526315,0.9473684210526315,subgenre-current,novela romántica,other,50,500,2,0
25,5,0.001313924789428711,0.0025849342346191406,0.8235294117647058,0.7999999999999999,0.8571428571428571,0.75,0.9673202614379085,0.967741935483871,0.9615384615384616,0.974025974025974,subgenre-current,novela romántica,other,50,500,2,0
26,6,0.0012903213500976562,0.0026454925537109375,0.9411764705882353,0.9333333333333333,1.0,0.875,0.9607843137254902,0.9620253164556961,0.9382716049382716,0.987012987012987,subgenre-current,novela romántica,other,50,500,2,0
27,7,0.0012962818145751953,0.002560138702392578,1.0,1.0,1.0,1.0,0.9411764705882353,0.9411764705882352,0.9473684210526315,0.935064935064935,subgenre-current,novela romántica,other,50,500,2,0
28,8,0.001306295394897461,0.0025277137756347656,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9477124183006536,0.9487179487179488,0.9367088607594937,0.961038961038961,subgenre-current,novela romántica,other,50,500,2,0
29,9,0.0013804435729980469,0.0025522708892822266,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.954248366013072,0.9548387096774195,0.9487179487179487,0.961038961038961,subgenre-current,novela romántica,other,50,500,2,0
30,0,0.0014050006866455078,0.002691984176635742,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9411764705882353,0.9419354838709677,0.9240506329113924,0.9605263157894737,subgenre-current,novela romántica,other,50,500,3,0
31,1,0.0013380050659179688,0.0025861263275146484,0.9411764705882353,0.9473684210526316,0.9,1.0,0.954248366013072,0.9548387096774194,0.9367088607594937,0.9736842105263158,subgenre-current,novela romántica,other,50,500,3,0
32,2,0.001462697982788086,0.0026407241821289062,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.954248366013072,0.9548387096774194,0.9367088607594937,0.9736842105263158,subgenre-current,novela romántica,other,50,500,3,0
33,3,0.001428365707397461,0.0026421546936035156,1.0,1.0,1.0,1.0,0.9477124183006536,0.948051948051948,0.9358974358974359,0.9605263157894737,subgenre-current,novela romántica,other,50,500,3,0
34,4,0.0013382434844970703,0.0027856826782226562,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9673202614379085,0.967741935483871,0.9493670886075949,0.9868421052631579,subgenre-current,novela romántica,other,50,500,3,0
35,5,0.0013375282287597656,0.002629995346069336,0.7647058823529411,0.7777777777777777,0.7,0.875,0.954248366013072,0.9559748427672956,0.926829268292683,0.987012987012987,subgenre-current,novela romántica,other,50,500,3,0
36,6,0.001493692398071289,0.002629995346069336,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9607843137254902,0.9625,0.927710843373494,1.0,subgenre-current,novela romántica,other,50,500,3,0
37,7,0.001367330551147461,0.0026624202728271484,1.0,1.0,1.0,1.0,0.9411764705882353,0.9419354838709677,0.9358974358974359,0.948051948051948,subgenre-current,novela romántica,other,50,500,3,0
38,8,0.0013134479522705078,0.0025365352630615234,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.954248366013072,0.9559748427672956,0.926829268292683,0.987012987012987,subgenre-current,novela romántica,other,50,500,3,0
39,9,0.0013575553894042969,0.002523660659790039,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9607843137254902,0.9615384615384615,0.9493670886075949,0.974025974025974,subgenre-current,novela romántica,other,50,500,3,0
