,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,a el día siguiente,a el extremo de,a el fin de,a el lado de,a el llegar a,a el mismo tiempo,a el otro día,a el pie de,a el salir de,a el través de,a el ver a,a el ver la,a el ver le,a el ver que,a el ver se,a la cabeza de,a la casa de,a la hora de,a la luz de,a la puerta de,a la vista de,a lo largo de,a los ojos de,a los pies de,a uno de los,cada uno de los,de el lado de,de la calle de,de la casa de,de la casa y,de lo que se,de un momento a,de uno de los,dirigiendo se a el,el centro de la,el corazón de el,el día en que,el fondo de el,el fondo de la,el fondo de su,el lado de el,el lado de la,el lado de su,el lugar en que,el mismo tiempo que,el momento en que,el nombre de el,el resto de la,en el centro de,en el corazón de,en el fondo de,en el momento en,en el seno de,en la calle de,en la casa de,en la puerta de,en los brazos de,en que se hallaba,en una de las,en uno de los,la calle de el,la casa de el,la casa de la,la hora de el,la hora de la,la hora en que,la idea de que,la luz de el,la luz de la,la mano de el,la mayor parte de,la noche de el,la primera vez que,la puerta de el,la puerta de la,la verdad es que,la vida de el,la voz de el,los ojos de el,más de lo que,más de una vez,no es más que,no hay más que,para que no se,poco más o menos,por la primera vez,puerta de la calle,que a el fin,qué es lo que,rayos de el sol,se acercó a el,se dirigió a el,se dirigió a la,un cuarto de hora,un momento a otro,y a el fin,y a el ver,y dirigiendo se a,y se dirigió a,y se puso a
0,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,0.0,0.5730751551357803,-0.7483399007966414,-0.3414751392561628,0.24209761694514353,0.7318025115370538,0.17727103196661975,-1.406719411113456,-0.7479450638474404,1.0829152332582361,0.005458360184049438,-0.3483223419780126,0.5492493231620423,0.6670333805216941,0.28553565905210243,-0.07304695242671799,0.3114682695617247,-0.25544880742745046,0.8675452901263747,0.26654156449228017,-0.570905810546152,-0.40672898829056525,1.2558377128609695,-0.002065973919766123,-1.6571271079268146,-0.3000003895432951,-1.757796767629495,-0.6585021371503638,0.6944134192906568,-0.06595025525093368,0.5276362565180016,-0.10282686425525901,-0.6326374572136522,0.21327456768342135,-0.5370085976394023,-0.30373558728185235,0.12874427942316635,0.14120499417414026,1.2670894516622953,0.8850609370968296,0.006809115793390164,-0.23420202646281194,0.1886915918953689,-0.9699623026107895,-0.6614495436441172,-0.5724068931949531,-0.3554632549991561,0.35013376562316256,-0.8413770858396934,0.4060060637041039,-0.3390712201042262,-0.8059171572656205,0.12497525299326842,0.11971399815465211,0.43252908973643345,-0.19575127807971238,1.0714228036664988,-1.135367583162362,-0.4495431705012387,-0.07813453546575311,0.10256496366422113,-0.2658575577006016,-0.09662030341416494,-0.054801604871885484,1.201740391754272,0.8524193488886901,0.007767627625104426,0.02637254570669867,-0.017672497463774084,0.6610893368256269,-0.21757143162453604,-0.11623332464858804,-1.2577340417287024,0.30514801384358514,0.6573017046694828,-0.2626753799378473,0.6624432664296305,0.3023439365516315,0.5379252718089254,0.1940375066373915,-1.3754183757555858,0.5501066845608951,-0.6022166248685177,0.37563278765677277,0.6911359140922855,-0.5687341803548981,-1.0289351261998112,-0.2371348097233002,0.34066400492216065,0.33626181020571766,-0.06865881862757638,0.31914223562592575,-0.34436121245127543,-1.2951115473189876,-0.18417257708591922,-0.7105100938360092,0.5698625110906609,-0.6442782343154527,-0.47117181954443926,-0.857392806145298,0.6450064326986837
1,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,1.0,0.20979483218391337,-0.33459761617724665,-0.13893126787442153,0.237349537650969,0.5483584007613287,0.7006413070899828,-1.1103074427588702,-0.8210387231145091,0.8352341593472603,0.35085608764312237,-0.5611215494330783,0.5161016403495771,0.4323214496952873,0.3085422367711234,-0.29614738971100246,0.27575830512381927,-0.2594285272498773,1.0087936694500073,0.07962325178097379,-0.7334167101924576,-0.2962584913180377,1.731594251971075,-0.32821836666637283,-1.2363842775362404,-0.6441137244013302,-1.748844340124047,-0.4371466431151426,0.789553176939725,-0.1411601612158071,1.038243860636576,-0.3723172473154931,-0.8011674313366319,0.11963440249200741,-0.6760196180805651,-0.03203263433580095,-0.08342247934287444,0.003158566311441152,1.22274112285546,0.9488881293089075,0.008296183804530788,-0.402481004070839,0.08908186837713211,-0.6344246048230253,-0.6405336056470866,-0.626227772208908,0.11231552593137101,-0.10296279770501816,-0.6028272196031387,0.34720354196237985,-0.8863687847603948,-0.46648789926398243,0.028415690863312984,-0.2254349331591879,0.04231615058523007,0.0404749302371788,0.671847481998559,-1.2387764602771454,0.039633324889082,-0.056138775100238625,0.5262005440685947,-0.016686939129954115,-0.2928547203864786,-0.03163927682513079,1.2480805212448924,0.5465354612527941,0.2864396231946923,-0.007729431719833146,0.2537297243336156,0.5654415934885975,0.38913759920230395,-0.5887638336167028,-1.0803445436945522,0.5272419732318141,0.928085976032961,-0.37530730943526747,0.7171488718969573,-0.11040369732198137,0.139971535432527,0.12387414469671817,-1.5624055029655926,0.8681767445239822,-0.4930008771464854,0.4109100219744882,0.5956708889775686,-0.7945688099085645,-1.11801249831715,-0.24866382640178517,0.11351108987940825,0.45349221082434754,0.12094763009330516,0.39662461480743993,0.10012307602109616,-1.5025108791975597,-0.3746026599022534,-0.9339203388648032,0.16878016019242406,-0.7228283127172284,-0.3223932450512047,-0.8213499523157172,0.8977415008190143
2,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,2.0,0.1636046836121524,-0.4406819377273356,-0.8018294191044242,0.008343734112813084,0.7106880516951573,0.18118245351637974,-1.348265135670629,-0.9245780664996667,0.6771989178666944,0.1374678105104311,-0.23505790402626445,0.409566897844824,0.6326300976393823,0.2832031739760969,-0.24942525428411672,0.006031058700402214,-0.29910692166655983,0.9304976751219791,0.027909783361152962,-0.4837385022276177,-0.0594141466730459,1.5437221905838623,-0.066292775433998,-1.3201996218319099,-0.6484950378297318,-1.562617284965235,-0.23997791622148174,0.48106274620181166,-0.1387245768063864,0.8977832991178321,-0.31695334796823776,-0.3123690911360315,0.08866498849457272,-0.5497917125281205,-0.16697899018672846,-0.18147409846967086,0.03705225226352224,1.5280641841707037,1.123644447066642,0.15892848420096273,-0.09503877791355522,0.523442645769802,-0.7010984869509217,-0.6808018437582688,-0.6772009152366487,-0.19187265205911785,0.18279692542056614,-0.353901934347451,0.05354914106028248,-0.7587732120168561,-0.07479161361139525,-0.1388977371825061,0.3016049475000325,0.36363775640615226,0.1148056456332015,0.5492135424390961,-1.5218485121041136,-0.1646733287876399,-0.34136877297693563,0.8790353475338396,0.2074884374956225,-0.36035359347322804,0.021808028222703557,1.154141385417079,0.38412095166512217,0.4352609808820561,-0.3229740493222018,0.4790149891310227,0.6210084919049504,0.48226028103165264,-0.5663935968644616,-1.0657564792910872,0.25520363708131755,0.601374849857351,-0.21872248659588156,0.7535773850741122,0.39660851753945153,0.14870391524037904,0.21960562633782954,-1.809271933268222,0.3438494333987091,-0.8262406943219166,0.8372784401060155,0.35610985844197696,-0.5269486781509382,-1.4450669998821093,-0.3042693288728772,0.24938911962240243,-0.18668212464542266,0.631238147475463,0.182743014389386,-0.42513950033727266,-1.7652115086634255,-0.37079403334354477,-0.4041968315579403,0.26405699385085535,-0.5665793636978055,-0.31253505452039243,-0.7537813416859679,0.5774796586166461
3,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,3.0,0.33368299429782844,-0.5386258909980113,-0.5312181301320829,0.1553703011803816,0.7476055828930748,0.09548009525245549,-0.9110771006431969,-0.7412314975567101,0.5202734560385126,0.2699769800240057,-0.3376409534783904,0.3388841042079812,0.5534406594364951,0.3732934215062406,-0.6300725324836003,0.34508232250592175,-0.42452701968329853,1.0233647533857204,0.25582997455375733,-0.920210454773051,-0.008080582993622354,1.4239971458387992,-0.2419228638849976,-1.4779108656285247,-0.5111586449213799,-1.3877967884131013,-0.9144163964027604,-0.15573655701229241,-0.22326304759762788,0.7659573211487187,-0.43420256072698005,-0.4135476080376117,0.36233306870727533,-0.4999357911741384,-0.3149776936888818,0.16808553830374753,-0.30420612505743183,0.8022089399661154,1.037264060327056,0.13561220534546722,-0.06556311302734946,0.3326897748325008,-0.9644533115821996,-0.7503890537723965,-0.6037346440239371,0.16859694807676467,0.05459877818196433,-0.507949717588787,0.12870044393993463,-0.5844183264913899,-0.46676017230711664,0.21855614934508472,-0.1327154598473102,0.39007865156854504,0.15272696908765923,0.5658481242240332,-1.163656038716403,-0.03541006578056531,-0.1352294721934505,0.9083152020876809,-0.029187442911865702,-0.19110496411766625,-0.38293693764082004,1.3521268324542859,0.500621066296081,0.5817942371530591,-0.04253884743855603,0.27387776139970266,0.3692922980425267,0.205481493701466,-0.6921446465254613,-1.109823504133724,0.3454725337643474,0.7788929181667548,0.14431369443702627,0.9109612352068468,0.1874695773001966,0.5671928079171102,0.2010703523627606,-1.6543005258714503,0.7453180271749591,-0.371065793006468,0.43069342552709705,0.6386946944014315,-0.4532570325166464,-1.2285513089899875,-0.021614078547226023,0.37834203328915583,-0.015366150929989164,-0.31153003693747316,0.25102581441259375,-0.24278484108536463,-1.296422204570407,-0.5922704243799307,-0.43568471030235145,0.5431888718735227,-0.2977592292011424,-0.27500161338460505,-0.7401823706446577,1.054586302056959
4,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,4.0,0.22985031616405205,-0.2554622622536719,-0.4529519093393216,0.10188531504848614,0.2936803113737645,0.2556088508366128,-1.1600187151641614,-1.1889911922700125,0.7184792262406501,0.038310110550713206,-0.3324353416909136,0.14641240293460672,0.3996813780759274,0.506577032924176,-0.7033518533055934,0.498773414655481,-0.15198317168784314,0.8931073452292684,0.17291420496869736,-0.6020947497571374,0.31384807983614604,1.3679014071809115,0.2623994850019832,-1.4932422031529646,-0.36922364668106755,-1.408694254853188,-0.5220000384484366,0.4602557200448175,0.06554930602962322,0.7936594045790746,-0.4451557537054216,-0.7442664896685813,0.2911574071793923,-0.564107597102452,-0.36578290547544134,0.19846480190487886,-0.2356016024848612,1.1149573950189153,1.3953209923838237,0.2657593554737748,-0.3490822024998904,0.6817068166079486,-0.7531088912062238,-1.0164503662777382,-0.6914221937670864,-0.11930141663972023,0.12749864954569845,-0.46273696742851655,0.2967001820208284,-0.4394191892634564,-0.05365488967377785,0.19095707332611742,-0.19030162887252455,0.8842918290980994,0.03855729367204039,0.6782261549384029,-1.4953849444901848,-0.12169167312564924,-0.07421269547569509,0.6320062385018665,0.19762304534719854,-0.21715091212771398,-0.3264247608518524,1.027714614642353,0.6502362813584708,0.21696676702444484,-0.14922083086053595,0.40801998101989356,0.3300500339038777,0.34083415097635356,-0.6507210105839616,-1.336534908060105,0.1848610604547632,1.1343993056270738,-0.5796042919740383,0.9617144156938394,0.41952575082210025,0.4146033410781789,0.19010809135174817,-1.7700503425176444,0.5870421305709855,-0.7404859747220204,0.40878285778992657,0.45754402541603467,-0.2024361154080755,-1.347045271696079,-0.35747353748045363,0.35797240860278134,0.008477143371956375,0.5386281877715561,0.2341395980897379,-0.05990326719461586,-1.426611734786266,-0.5786996000616944,-0.7690814841409226,0.3054077450618616,-0.7284794443939088,-0.307313594746761,-0.9092567263098388,0.9036314209369596
5,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,5.0,0.02978637257291472,-0.41547337536081225,-0.5235755269872486,0.08624470341685003,1.1544003659055826,0.46506661919097336,-1.0161554143267615,-1.2199714385315263,0.6755762778374259,0.06848636844295897,-0.6607068120211756,0.38280722844386367,0.3253634939311226,0.3283850296864136,-0.1561209959036834,-0.11532994377391459,-0.6695453001137531,1.343755994795893,0.29260878714406025,-0.6045195428199208,0.12573161420813572,1.6256963890984075,0.10922295483045746,-1.7942993945708983,-0.5020346301120358,-1.0973822691097692,-0.6549764083931745,0.47213747799413963,0.14914439873026308,0.5326435813531838,-0.3280115173854433,-0.5329801836888467,0.1520709344620006,-0.6128775062985705,-0.02592410919690724,0.19172978645231914,-0.34091624737079385,0.9078113892932971,0.989929098749921,0.1668742681183455,-0.40280798031460385,0.9161603864932979,-0.46401126338120147,-0.8708790250136278,-0.9306603862284168,0.130533242912455,0.0026919524608957496,-0.6608455270123544,0.23838768332239857,-0.5592067207619434,-0.5707739079882297,0.36370721549258483,-0.008024290367429576,0.4440392338994406,0.035210487610667585,0.8214651803357601,-0.8802368038849138,0.06286792242780338,0.21149535434089983,0.6618489910686683,0.2283603919033258,-0.7225308947304641,-0.08079009767528955,1.0396545230977865,0.5631886887569975,-0.14131243375507946,-0.08044015455546263,0.21732397941203058,0.3930467094332731,-0.41556028396528166,-0.7701609239890561,-1.072832990381607,0.6285385116605159,0.4072859583380973,-0.21438106716328842,0.6379690070013445,0.5327616787371007,0.6604374809586262,-0.19174234564013165,-0.9546428856882117,0.5930823933198723,-0.480163308997442,0.5267399096631417,0.2826424201218129,-0.24387282041177874,-1.0296556616234236,-0.42830311356311696,0.05456960253267168,-0.008528135974067652,0.20925895656256532,0.4745387174571874,-0.32580833113162544,-1.2057305448999285,-0.2616579941418651,-0.5259723766190505,0.42691524044630924,-0.5720378339283059,-0.7442096176362566,-0.7038896761712498,0.6951892436816732
6,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,6.0,-0.1323935756629846,-0.3530346410723321,-0.05662917849050625,0.2227222967212092,0.6384892433448304,0.2773122056498336,-1.2732576333549877,-0.9915423152450101,0.5692972216747672,-0.02721783319862836,-0.22279665862367273,0.4926023868132248,0.43987405483679276,0.13725489841805488,-0.7317711942847018,0.25518417195922094,-0.631802364480529,1.06513792584271,0.05338320526185347,-0.5460797719663908,0.24160494282356132,1.5046489094929445,0.13465172144517779,-1.6417148481522104,-0.4838183811549821,-1.4748315982320193,-0.4127353857889128,0.6178741283206435,-0.154884065399238,0.7208197509928606,0.12280871804305107,-0.7855329805403715,0.3604342912816886,-0.5162535378807882,-0.1994490702876679,-0.03705647801674189,-0.16161994362357177,0.9951119808949179,1.3308074822314324,0.03960344380825051,-0.25732319016406946,0.4111296803279974,-0.9778798791219891,-0.6743884175376641,-0.9701947062274279,0.07240498058227716,0.08281366167774366,-0.2609627220723241,0.31586363888053903,-0.5460883899066551,-0.30031381272152613,0.2345086057603985,-0.15179875554142075,0.36635547192567186,0.09375754869465133,0.6476363148660421,-1.518170717756163,-0.09660291015307212,-0.027160301684972632,0.9044434891014852,-0.170568815503935,-0.13558729779653417,0.055477863991428567,1.1151519032039983,0.47611041454820824,0.2908599180255821,-0.27245317564589655,0.2169347215906847,0.2648344599147236,0.21722829737639876,-0.3956178104499931,-0.8404577880461417,0.327679108092811,0.9461771494070992,-0.3928920399108077,0.9754989952961022,0.29248754402957067,0.6099131336192738,0.15201832435455997,-1.8861136949278123,0.759138588233321,-0.4803617374834069,0.37187507280884124,0.8006757136216438,-0.23700204373504807,-1.2065734997117432,-0.25712769855280504,0.48565842275488214,0.16003432677977836,0.2839456272614143,0.3627915844782311,-0.2994338102701313,-1.3250600392786105,-0.38852814200588814,-0.8200665740127104,-0.40547495040910253,-0.6795807141867201,-0.25484967447629486,-0.8469616013676196,0.7674254322501813
7,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,7.0,0.4924991145499996,-0.6201615308798212,-0.15575717658782165,0.08499411829695924,0.6502769607033492,0.08386565701155257,-1.568785536773226,-0.7467942634198673,1.2330252374952326,-0.16785345501185722,-0.388950168666489,0.6135516489809072,0.3936393240053788,0.29580245413866996,-0.7680903409910056,0.29155113897764107,-0.4076418668031482,0.7605886091630092,0.18002553398823398,-0.7206389547408321,0.13594092713936656,1.3902126042759586,-0.10320243221858896,-1.5000645190494013,-0.5198003979056399,-1.5101060833848814,-0.7143644114035401,0.2803582007215888,-0.20274928358034883,0.9138997408945253,-0.1956392630056979,-0.6912176953214758,0.19509068200657365,-0.7974575728804959,-0.3305403800377983,-0.1365669672224242,-0.2178607872373222,0.7028258144314452,1.4075161241873497,0.1603795276353185,-0.3727973137615572,0.2648958681966845,-1.052277644527307,-0.7967141208094066,-0.6100517211452252,0.01126087134443321,0.16578134972416525,-0.5620588650633634,0.6694381220321265,-0.5878834739864015,-0.4109150699987227,0.10222666756183636,-0.13368393432661607,0.6293167163941982,-0.001478382089834307,0.45980428914031163,-1.236598708152437,0.2558172089111804,0.06729332942722882,0.552824858268657,-0.0465174780975042,-0.5390817078905393,-0.18823375469864712,1.1535709677442647,0.4879399963594544,0.2740401478837445,0.08409584689026978,0.2520197566087707,0.46537965834844625,0.29420625903427966,-0.5204906742764978,-1.1151510996754839,0.4555838567899809,0.8675432471707789,-0.11629270784793486,0.8010067108621036,0.4672916500537517,0.3250726776666192,0.29836566318542856,-1.7532728654348935,0.4539602319172633,-0.524929363169587,0.6403312128526826,0.7098671978434901,-0.6262247461576655,-1.2276224499469683,-0.3888217111570737,0.17210934085457597,0.059718513950294594,0.16950028174077153,0.2307881587678171,-0.1106981675357519,-1.473969087565568,-0.422988737813318,-0.6325326751744484,0.12592647325074305,-0.5530866911900282,-0.34391823409539624,-0.4932906054322854,0.8185219444150924
8,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,8.0,0.46030465709146795,-0.41792827022588014,-0.023873390728878285,-0.0434359445473495,0.5093460799625347,0.42623875303906833,-1.1623949907628761,-0.8312636963173725,0.6112138995082393,0.0901987314737418,-0.4203412787230181,-0.04295300037812427,0.3132058093016017,0.12354192318108274,-0.11931676362517668,-0.38185182419131014,-0.3826342645913652,0.5804189887667395,0.7119033403929869,-0.30984815524060366,-0.16506761587743457,1.023077686383145,-0.7917840453967833,-1.4292507611279128,-0.1264299889352296,-1.1929886378874865,-0.15795040768388546,0.7061532179631156,-0.23797488916093817,0.36032210252608965,-0.6175645078697655,-0.9309970623512992,-0.11474066929320323,-0.44821979210954266,-0.43014465956850323,-0.03860699709527998,-0.79428817420773,0.9785818720229726,0.78791517156927,-0.3458422669448519,-0.2948263290852518,0.5206532726601388,-0.7102819611444221,-0.8607479651378734,-0.6199317413159697,-0.45469119738577113,-0.060930249465853584,-0.19723539228289128,0.13433983058968849,-0.5285159885296045,-0.43383160621227157,0.07933746790928532,-0.030239702542519398,0.5413146176740652,0.079860405496151,0.9300671035308716,-0.9921994564967983,0.3404004193693258,0.5026578326709603,1.1568471823328674,0.3351538877173965,-0.02837126542379126,0.1481866067182011,1.0181182757198095,0.7400695622227622,0.5624851578684701,-0.012601585562711806,0.9387465287023347,0.0280479949129938,-0.21121881247144386,-0.23266186692648205,-0.9274072095833721,0.32200469166096274,0.4312475995900726,-0.6271476268111656,0.4143196460203851,0.20341231346671412,-0.08765699491803453,-0.15053923106268619,-1.2331891096720344,0.5724567778856835,-0.6017993462503055,0.6412713460929882,0.3924897280135201,-0.8399857638861861,-1.135152712762187,-0.11724961474544511,0.305805112928088,-0.0168483972138761,-0.11799453878761794,0.280957685798463,-0.4672811424143294,-1.425383396015216,-0.45621515292866777,-0.9309970623512992,0.17606240206268273,-0.5932159853415561,-0.4273956204787591,-1.1025911986365227,1.1820650657903002
9,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,9.0,0.19676112907695398,-0.9424636729084535,-0.3395233207733992,0.4127576155606938,0.355311008243865,-0.20625264645300545,-1.188974124626563,-0.7746026535701722,1.0130805603707098,0.030233237417199632,-0.28794114278486393,0.4019800821102404,0.1380824074242618,0.6491990010955505,-0.46544755605310567,0.3028360866173888,-0.15989954686417973,0.8930645612828196,0.1545836965523546,-0.7337115554609641,-0.02922996633697067,1.3552007885602442,0.03984797372224336,-1.5408354201353038,-0.7213887927310425,-1.6160878583741982,-0.3908096445047192,0.44921901685752563,-0.1451326857574632,0.8199194555371365,-0.2512256149044393,-0.4511220038384006,0.21349281930359976,-0.5089241327254193,-0.2944381691528756,-0.39341026782602656,0.07760534693785638,1.116941985639372,1.2468803502106973,0.2823292472902986,-0.6217302803017706,0.6725685032794421,-0.5903492650741662,-0.623879492002121,-0.3904116776833586,-0.2782695145568746,0.19657014810584644,-0.44655911411307064,0.1471453518559484,-0.13092318359980715,-0.05751312200505776,0.17545240330335987,-0.5756348698404206,0.5272266156451137,-0.33191217645619586,0.6614204359824469,-1.4940192844895108,-0.053506856023778804,-0.06810638193297613,0.5341454733564434,-0.007146571659000844,0.08006736747249915,-0.19561344793490693,1.2249596609432682,0.28115647586916026,0.28415183225762164,-0.14786430240985837,0.2696264530017152,0.3089149350100737,0.6170479215019178,-0.1360270801926063,-1.1665372060986894,0.45959864067528644,0.7904461770986044,-0.38229880284550855,0.9894814073453115,0.3594357302391439,0.11828564030473382,0.42008361987313836,-1.513799687190765,0.5052025965906084,-0.2658530584058212,0.33314747880293843,0.33580620480077716,-0.4545398059685941,-1.157669770664617,-0.1763352502838345,0.49947002948020763,-0.15756615355466974,0.021767111513134207,0.19616450361814952,-0.3932999984744223,-0.9888333610580493,-0.566136341251779,-0.3099841462860504,0.7504146125640835,-0.19868552796139607,-0.6349207775802299,-0.4226199188126285,0.4506672419681149
