,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,a el día siguiente,a el extremo de,a el fin de,a el lado de,a el llegar a,a el mismo tiempo,a el otro día,a el pie de,a el salir de,a el través de,a el ver a,a el ver la,a el ver le,a el ver que,a el ver se,a la cabeza de,a la casa de,a la hora de,a la luz de,a la puerta de,a la vista de,a lo largo de,a los ojos de,a los pies de,a uno de los,cada uno de los,de el lado de,de la calle de,de la casa de,de la casa y,de lo que se,de un momento a,de uno de los,dirigiendo se a el,el centro de la,el corazón de el,el día en que,el fondo de el,el fondo de la,el fondo de su,el lado de el,el lado de la,el lado de su,el lugar en que,el mismo tiempo que,el momento en que,el nombre de el,el resto de la,en el centro de,en el corazón de,en el fondo de,en el momento en,en el seno de,en la calle de,en la casa de,en la puerta de,en los brazos de,en que se hallaba,en una de las,en uno de los,la calle de el,la casa de el,la casa de la,la hora de el,la hora de la,la hora en que,la idea de que,la luz de el,la luz de la,la mano de el,la mayor parte de,la noche de el,la primera vez que,la puerta de el,la puerta de la,la verdad es que,la vida de el,la voz de el,los ojos de el,más de lo que,más de una vez,no es más que,no hay más que,para que no se,poco más o menos,por la primera vez,puerta de la calle,que a el fin,qué es lo que,rayos de el sol,se acercó a el,se dirigió a el,se dirigió a la,un cuarto de hora,un momento a otro,y a el fin,y a el ver,y dirigiendo se a,y se dirigió a,y se puso a
0,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,0,novela romántica,other,0.01214699414363696,0.014733555562744359,0.006948361801612848,0.009116902992382618,0.008375001353708637,0.009585207624782464,0.012771130042058376,0.008739892233222775,0.019403392281094917,0.013329972054642893,0.007478187402978084,0.007137669502852919,0.0046309076864971075,0.007949168069526408,0.006680038466116629,0.0033263516136041666,0.005219113816018575,0.03001498003102566,0.013517435245986096,0.009509423127800475,0.009089422702958561,0.038778928711516725,0.010368674176720747,0.034916121468986094,0.005994623113209617,0.0051399850626097175,0.008385553317242438,0.011805083729294985,0.009260720052176371,0.010252998450716056,0.004223990949503797,0.008429183178601926,0.007174620652469424,0.007087085044010245,0.006714446084393933,0.004530538112065094,0.00506316826216882,0.012145927701404406,0.00848246997972279,0.004226317032396797,0.010189877210124565,0.0077115607327219796,0.004927729136549453,0.03646275262290452,0.0049413435861782925,0.011887051915897761,0.004061612506382644,0.00517596029476053,0.008141601178447781,0.008315618351772486,0.0034411463799564534,0.005754673065256238,0.010873081623728242,0.0201054186424769,0.00898979466073629,0.019885179268565138,0.012557231990246671,0.013571285734723122,0.007175409181971199,0.007041322774670917,0.00536186045664856,0.008237501661825151,0.008710241004026528,0.012266445664951293,0.016423408116754978,0.009528956518624222,0.004725271637348144,0.010022974316227697,0.007596330661532794,0.00889927624092606,0.02168321273867995,0.0024559275674141735,0.006803356636211511,0.016565261929218138,0.007144240805981427,0.01802821030211328,0.006773828284298158,0.008827381725881732,0.006880903107416473,0.010937373518031647,0.0055265163514444,0.009920757970262945,0.006977721375074984,0.008024699840852106,0.009228985604714076,0.011110186935088926,0.0012474056408262873,0.010610246954393398,0.00947482903021208,0.007035474426561538,0.007406437974753045,0.013431728127779138,0.01243005536584113,0.008781864016567106,0.010981624484168792,0.005638100040885505,0.010398384301245907,0.0048268551374833915,0.010319127226837617,0.0048638426083630415
1,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,1,novela romántica,other,0.0119586959750232,0.019482508032736875,0.006088880122086964,0.010312563092631299,0.00988643745075661,0.005020982996223803,0.01224549421278113,0.007229609783347383,0.01389379639928886,0.016604553916794898,0.006254630202043667,0.008367423175593596,0.005200892378738169,0.007732085060883809,0.004212803783713947,0.0051503200464163845,0.005736927262930232,0.032684860167592256,0.008694770743047137,0.009928060689405724,0.007285619974740714,0.05637941324398039,0.008265114678012967,0.028464276709589613,0.008439303742958922,0.004602633221364546,0.007824392146852719,0.017618275121405885,0.008632897708767595,0.008652577785600656,0.005102163243990587,0.011656245269064504,0.0057606313146996175,0.0064051028088732,0.0018327888013581345,0.009560259512528976,0.009226152031626389,0.020463114680137433,0.02640984374027957,0.004799852970103207,0.008447284487613834,0.007086073623947714,0.006993605397099307,0.02605778026249246,0.004428825336798846,0.010980068624555726,0.004123310376401321,0.007434716143805092,0.0078124490463399865,0.008965190074083066,0.00802653859304949,0.0052033771457405025,0.008486688804165147,0.021405181974492465,0.006420133673324959,0.01397037502319786,0.006867687089943325,0.008265957762355256,0.0071290795218330915,0.011209884917990387,0.005564322816675052,0.011349977479827226,0.005605968422479753,0.016284083343872126,0.007495412447118531,0.003999213994441078,0.005469382931078637,0.011680556557045878,0.00905867644169267,0.007052808760681878,0.02181316224101339,0.002307550175594106,0.0058913407551503105,0.019889240664665866,0.012486590647138718,0.013083657123053356,0.009301312392627733,0.008231223970816624,0.004340481182823418,0.00822248449268177,0.0035547293936182916,0.008292288586103246,0.006287684331490476,0.005049745560604289,0.008919573942210783,0.02440908532572723,0.0023644857624034133,0.0050085068233067815,0.012186343518416484,0.011429465166073634,0.003895537404855227,0.003216958684779624,0.016856967650511496,0.006286559236772458,0.009682981550275293,0.004872836255268554,0.0077529067888624905,0.005242168081501607,0.006008370724188806,0.006174196295350473
2,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,2,novela romántica,other,0.01763499552777623,0.021027218297892468,0.0035982864611763077,0.014777907235459846,0.007456494963263983,0.01088968335425638,0.01261089821285816,0.006601298483126708,0.013449660173179018,0.014891095906920945,0.005161009717439333,0.010950102864045403,0.0034472118090182434,0.007173213026691492,0.004994278365699875,0.0032906847068411415,0.006848733225480353,0.03102274596332764,0.00823842702897834,0.015154831062295936,0.0040007339618724855,0.04141553929851599,0.017688482224668838,0.04227162375367607,0.007352216307762251,0.00946041034585443,0.005999755617480891,0.005959797306632448,0.005853791898760763,0.00988593111862393,0.004333946031928732,0.004352910456980562,0.003841328707357299,0.007309838223472757,0.007874341686343227,0.008085153729759218,0.005433016433706474,0.017017572857937948,0.013740933539803105,0.0033660414183784796,0.011497702158822374,0.007462022107880967,0.0033035110577128634,0.021527413736410955,0.0077615584455056,0.01164289237815066,0.004936174528270794,0.0026914542650597877,0.00507731411538532,0.011488094032678017,0.008864682467945853,0.005872418873638224,0.011295635226696459,0.019772390437973564,0.008350861265106225,0.015752031286415707,0.020643279221132356,0.006941654445126047,0.004385863263049197,0.012577562686838933,0.0037287931809875125,0.008232046618216794,0.006175311229341023,0.010632843943820098,0.0050740231373619365,0.004971589794799243,0.0060133641932353455,0.008151843572808614,0.009636185976440597,0.005064575299584822,0.019726264983968247,0.004766909485328634,0.0066851941762183795,0.013350314182089242,0.010064486379731516,0.008527813965433626,0.007975182048660137,0.007005434240174871,0.0044428463415786485,0.016451223610669474,0.00659583079236677,0.010508218547917903,0.004525564571940952,0.005688368505971895,0.011375469365583235,0.023465280881020074,0.002717071799188004,0.009262978493245692,0.013628125210113475,0.008310095741475544,0.005633912989508011,0.012810516677313255,0.02138794584480192,0.010428123100904352,0.0071153372317290286,0.00521230321137241,0.008337183342516166,0.006596962496101455,0.007806926693082501,0.005610880838355138
3,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,3,novela romántica,other,0.018087613982107988,0.01386059122120978,0.005984773822859388,0.010156959655130067,0.007122686216707851,0.00843192802540163,0.007600388190717503,0.010149852380794197,0.015424302245403154,0.01529179093591304,0.006677912065015137,0.0071264423897214645,0.0031751007865775723,0.006712761197998186,0.004922337929733519,0.004561261068787392,0.007915298966622266,0.033655242729426015,0.01248771253608839,0.014375658709733658,0.00590063945158974,0.038643809560943376,0.004121331918551709,0.03835444277663563,0.004744003188530415,0.004859873561850875,0.007796232346017284,0.009471797175012973,0.007902693294477613,0.014872459027524425,0.004866438580294443,0.009128323293870927,0.007716201189336932,0.007668862668174408,0.012470998356176585,0.005411237769423205,0.008001274157675323,0.018181777631735452,0.023088838819746993,0.004737573384448574,0.00831152219058769,0.011779849674637057,0.003795352781561403,0.025376801609585723,0.0038641605831956894,0.004367911036386383,0.0032001053518323037,0.003994987964588025,0.008297975424940087,0.012782359179687746,0.011194257563446663,0.007403378438130436,0.006747663163246285,0.02430975396420481,0.00504148587069136,0.008701678108924969,0.010871628912061145,0.011621515455344476,0.0064113960113513155,0.013021955702423,0.004841608679485519,0.007797322572149922,0.004613018113414403,0.01369125203250138,0.013305333229892045,0.00922913872755841,0.006939320143964412,0.012166257890463765,0.010400463948041238,0.008109379424347581,0.01806103585516953,0.004682634017073529,0.006816361196028302,0.012241879251874541,0.009566064081870438,0.01712230937015027,0.006985902162848456,0.010100519655118156,0.004667984323771187,0.008027701707671316,0.006057736934862511,0.006817037140913389,0.00599920821319253,0.011961566982648076,0.002296241876867817,0.015233822810862368,0.0050922997245908585,0.009787643114845946,0.011285318934144584,0.005507957719005248,0.009661649387035216,0.006955252859061591,0.012125041716408958,0.012179547318787693,0.010568720949213,0.005948240972265519,0.005177238058569683,0.009370643385109399,0.010581760262140145,0.005272423061289431
4,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,4,novela romántica,other,0.017021819113102087,0.01605884139431038,0.008648224724317114,0.01673476439115542,0.00783024983603623,0.006740639432801179,0.01229257856383105,0.0066104683590590355,0.010638465360849628,0.015570213207742942,0.008601770323619293,0.013960851204010685,0.002623119805402543,0.007601382519777716,0.0047361839479332,0.004860534580716269,0.008037959597898721,0.03813880402293411,0.009774637856713219,0.012164888589569012,0.007337275933598218,0.044588712703468474,0.011890207558661145,0.029909499150125085,0.008100981436869601,0.004328520548319776,0.006235082044108528,0.00854887700303842,0.0034418851058429394,0.013282221897453032,0.002689112350585203,0.013647113412649358,0.004278045691488098,0.006587751297666716,0.0066380055358874835,0.006583981420906666,0.008567295919432498,0.011326253251465199,0.013025751861997661,0.005408274954155004,0.008313548278841152,0.012588806269219535,0.008343886058687279,0.03323193294291968,0.0064068362480775585,0.0027429148947025117,0.0038540237441541197,0.005364486266174932,0.007956403792046426,0.008457657214829373,0.013035892079507283,0.005107120157576091,0.007206791153948849,0.029451949709400124,0.008684138744878252,0.018892170648452715,0.003397216873450419,0.010401727907211744,0.006717287805789812,0.014697356547028409,0.0032076319780943463,0.006059607494053956,0.003462834283938246,0.008658835895528863,0.006627953276724047,0.004872139698055132,0.006326305057409848,0.007371836312240431,0.011429419175931758,0.0056236693835740705,0.0110809518637304,0.005538455144450454,0.008170187255080239,0.013034484793215683,0.0055878859824057036,0.017943381443929308,0.010692547517278052,0.007626239662697119,0.002839992521860346,0.011148809552936102,0.006222603510291603,0.00734344125510772,0.009542438161976485,0.0030491517914162276,0.007189997282797825,0.03404053014516981,0.003161363919319858,0.006951266649991902,0.009726727558386982,0.009700254628211164,0.006128684494144107,0.011679321662018669,0.01739381645670754,0.00885428960682385,0.006910745423700492,0.003356155716826254,0.003904311815980774,0.0077699994745236275,0.011867890971817851,0.007990447935257935
5,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,5,novela romántica,other,0.013109771005928774,0.015271709126045297,0.005656354405229293,0.010104038218662889,0.010456659581829477,0.0063894087227533754,0.00772857202524867,0.010316003400757692,0.010476281722588784,0.020918038680614686,0.007052846306906939,0.015780501933947352,0.004468697325899891,0.006912955954266717,0.0034815542886845463,0.003822704513767059,0.009958375206740745,0.03691620763815163,0.007466609476907615,0.013765881445250237,0.005985905640562047,0.05824543931996209,0.011711564597979668,0.03248156587015285,0.005216459405589965,0.005012676522397615,0.006691603445470959,0.007701688491055727,0.00767578912582248,0.009995631728287263,0.002761751452354185,0.012617315810682525,0.005533152932260452,0.008052490088975963,0.008621655525898097,0.006069429491758879,0.010900277154811561,0.019227697929834732,0.017401149565223005,0.005659703634824361,0.010607908173261895,0.005592501961243393,0.005726555804964124,0.02284223436767154,0.007835883427121194,0.007857933254493452,0.004915831526909477,0.004342117345586522,0.010045912050934448,0.007504387642506784,0.01027863256303696,0.005720649640470686,0.006941325209360219,0.024662293044225233,0.004660730426144148,0.010846272574410525,0.014946391568043633,0.006872357278391556,0.007573677175281865,0.010881239486388966,0.0062828064172831665,0.004721111492675605,0.0033606226624700434,0.010304548593166213,0.011554482020748403,0.006316341196195683,0.004230411559990332,0.005501699237118529,0.012460891478277489,0.007393244807194669,0.017082544105328615,0.004278757673714571,0.00579567433098903,0.016831003247623304,0.009921523337261845,0.01556109231798896,0.00714123665222131,0.0066249948567402685,0.0033959778090487027,0.009647615137862603,0.005760710038466772,0.007927289454895388,0.005993232074471467,0.01106288049063935,0.008990431561555224,0.023081001974480576,0.0028755274308374375,0.005556912333507537,0.00948097922774977,0.009636331283077526,0.005088613363781247,0.008391148682414756,0.012362743455582994,0.009333088145691401,0.009229405933076565,0.008696086236159273,0.004599510313736329,0.0068117337808972014,0.010950296857504765,0.00749454519304233
6,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,6,novela romántica,other,0.01353144052720804,0.013812342507054593,0.0042404099024456665,0.009493143300188802,0.009813522619882416,0.011254476452153536,0.015868655854463166,0.013195494530949219,0.006958678216932959,0.018733658181701994,0.005355715436884163,0.01079745494781486,0.0022510244911057983,0.007364267966762514,0.005734218429870374,0.005724734783348114,0.009273451326962114,0.03325775447702509,0.01292642352258598,0.012172003502417922,0.0045564332300188125,0.054987543857672044,0.012507602160803528,0.030974580050523073,0.008687656918648541,0.003017934003693088,0.005264638258403125,0.0069163229012848704,0.010296903885101351,0.012569130043155644,0.00334182513093631,0.007862768505758124,0.0053480521435905915,0.0052048463183536585,0.005587063876703105,0.008241639785395844,0.0032790001108904147,0.013626743513836592,0.021164165871366783,0.007567794823008959,0.010510999140258142,0.008678537427027316,0.007320732511893583,0.017389520033150876,0.0076297691398047604,0.011523219502106054,0.0016839477204014946,0.004160953255604769,0.013156124191893895,0.009454363183808316,0.007832796319855369,0.00905558104724089,0.011727909587882166,0.019607742992239118,0.0040984301899290995,0.01978387579931395,0.008485270070087658,0.006207665792172678,0.004947698583687026,0.011973947521310731,0.006135518379547034,0.005716399386336407,0.005642732703334029,0.007901016470093286,0.012892477623241241,0.006559316002730202,0.0033097664376689332,0.007995546094945684,0.0075411400214786106,0.005957567823728981,0.017000498065668147,0.004581083810434537,0.0048581746261179394,0.02127830075272857,0.01327713726030404,0.01789846624490265,0.010428217264964217,0.012398827384972784,0.006146043380469869,0.0048205466549575745,0.008019900570435425,0.007265113782634943,0.005010924436005683,0.01097377382956846,0.005840462992141085,0.017813279763639694,0.003994207510039126,0.009565378762541774,0.004508966156570745,0.007481248119651483,0.008486187501716197,0.007891327770049732,0.01652377897546789,0.01117183245987121,0.00524696740386665,0.007709839933310893,0.006401776849043868,0.006183281017395614,0.011862172982437849,0.00772020241841729
7,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,7,novela romántica,other,0.008533717843392017,0.01455485017924638,0.006913322439523934,0.009143312311068123,0.016756352028077928,0.01468308442434715,0.014786919635224964,0.005872516812835149,0.011375733907135803,0.010577038341785243,0.0093200952704166,0.010171174008728417,0.005044672145981981,0.007980843630611783,0.006237313354038674,0.007631543844744732,0.008154859395946573,0.026792536475622138,0.011173271918912426,0.009208298625886645,0.006125255427256394,0.04590880207596719,0.010774729407136212,0.03635812333596208,0.009575518974402673,0.005708903647361779,0.007021727788540715,0.011921614198844056,0.005653726648644969,0.011784416168209131,0.007323514306138595,0.01713719789134487,0.007386122240298464,0.0038822196944645238,0.006381138172688367,0.0076009188495016035,0.010390017300709025,0.005454403115117038,0.010375689846992006,0.006136144862794624,0.008536003751487897,0.008393680916276978,0.008966716076856215,0.01847489792526835,0.0034961003534677492,0.011341669781296713,0.004772021113429411,0.0019056456997525173,0.00920434030309466,0.012127265421735353,0.00839182129282938,0.003909659868773704,0.007231047040809045,0.029740273382341028,0.0087472132302423,0.022414689706944067,0.0058918414824441,0.007537785196017048,0.0043788403015540215,0.015031903317948563,0.005126170204077189,0.0050616870313765615,0.0036586504733915363,0.013557271878996042,0.01239368035580573,0.005757247710550056,0.007870374488650337,0.011238476966588163,0.008609176974854858,0.00987722519694508,0.01639326916429909,0.003085154002124062,0.00584149898410787,0.01543018057617308,0.010426545307368206,0.01563805611966477,0.004691240622242594,0.008568886402315665,0.005094260212681925,0.007673775559589784,0.007992315696972391,0.01212567425639369,0.0065925104806294965,0.00665529369959968,0.00794108913342967,0.027189291268139806,0.005107148589598286,0.00942635403756777,0.007617841682459512,0.005615061789438875,0.004994121743687529,0.013975514649251073,0.013431836517407267,0.009254188773639503,0.0037208221885702652,0.005017209120581698,0.006768533503534932,0.0027555598594286752,0.015386510541609872,0.004135237527787301
8,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,8,novela romántica,other,0.029759237693942883,0.0191142510712993,0.0030562415197091662,0.01093416598706491,0.009242226502114544,0.01576040886841591,0.009351140045832323,0.009553299581384265,0.010399858483210596,0.022316001394784433,0.006327625170455839,0.01006408728287985,0.004156945189381034,0.005100494353134439,0.004464876456968583,0.001642134131387265,0.0073521838285375085,0.028363010793437636,0.005418992394437941,0.012066476586773464,0.005111858871257098,0.05170019143474998,0.012909061519009597,0.032681589626808734,0.010842623876075035,0.004850969631145562,0.0054114406620113095,0.0066301117389606125,0.008236467496815262,0.011511067022369348,0.008011411725878574,0.014151457351672227,0.009491225600400194,0.008913205889542917,0.005011781217985205,0.0070194905238282835,0.009049919239747134,0.005261948005899756,0.0120970389388512,0.003916986372186961,0.0068248191784956065,0.009278574239828996,0.006675780434326586,0.032663064613832844,0.006485091796908931,0.00531307327453032,0.00477783759366999,0.0014356562127488164,0.005456782996540676,0.012999675120668342,0.0062996602856560426,0.005560570294016034,0.013640148299767467,0.032179538645981304,0.004656905208757254,0.014948583272744443,0.009731641788817398,0.014423019057003812,0.0063627277746821,0.014568021174489859,0.005065219709592275,0.007226066536671619,0.0042943878791804925,0.015475606248151112,0.008284364544842984,0.006044294797246366,0.005970912632636306,0.009295823896040651,0.003935629467423824,0.0053063120572115876,0.008707844767884516,0.005722884528636459,0.006197513930936944,0.007887044595997818,0.006878359486437978,0.010587846229191233,0.009904335376088393,0.009184370424621988,0.005924916868456491,0.008019584317422973,0.003396176907206093,0.004810685772790714,0.0037054718119264697,0.00936923311413509,0.01141014206266663,0.02126187019310769,0.002659909819803271,0.00943057220651365,0.010839053072466196,0.007075779110963811,0.0069954393562999435,0.007267813543025231,0.01984980994442004,0.008114912363328793,0.010405579538962118,0.005692416591636359,0.005351815791120995,0.008059103070798452,0.01594154953060364,0.00691467255973911
9,subgenre-current,novela romántica,other,100,4gram_words,zscore,0,9,novela romántica,other,0.012785743277735347,0.009494335747673983,0.008008760964474611,0.009019384656112718,0.009086404560438747,0.01819517202346422,0.004253516877930863,0.00950822200990996,0.027643343309056816,0.01908545035069447,0.007934234071869875,0.009532167380944478,0.005035187118681043,0.004593686518551334,0.001422969750065722,0.0025294390556143903,0.010861686744700406,0.025101334638184633,0.01023734499331895,0.011836503875229325,0.005094400039450878,0.047599169189779585,0.0069664004095360225,0.04224859922986441,0.014588656039638014,0.007508173071219309,0.006027219356285761,0.011480175512083314,0.005711815618403129,0.014177717549977856,0.006814698807363563,0.008321484882616937,0.005137169796385516,0.004739024631900495,0.008698399811032336,0.007957718406585542,0.008578086222601687,0.011646127556243327,0.019699683886495272,0.002244312646372496,0.009841601494305685,0.016529133235572875,0.00974413699655513,0.028335641967987303,0.006768452782098395,0.006963506540260131,0.004542524986583773,0.005487002556985245,0.005287605458206319,0.007850428835224235,0.01083524511137691,0.008218436402068374,0.007421834412699873,0.02689866003435305,0.005942485666316974,0.013660211641337907,0.00911032799828969,0.015015275228456599,0.00421290647223846,0.012496759838008414,0.0052768168072519096,0.004615177459077783,0.0056776703974910445,0.01311499533862566,0.007952724744609408,0.0033604115967218,0.005086776199638846,0.007892541206999311,0.006760368295327791,0.004784458371655784,0.015754168512734052,0.0031204785791350614,0.006261271517527019,0.008826249598880332,0.013991154920680626,0.019399836119338456,0.008174121444104981,0.010623284549387324,0.004411053676185356,0.006365677018591002,0.004527561768318018,0.00283912644518229,0.0049136951959254235,0.006284395812882968,0.00937117828611083,0.013038940165462,0.0020335552167441975,0.008198857740480492,0.010449944555453871,0.004695571884117029,0.011983288696521485,0.006704646987875251,0.0160936421085957,0.01976306513745519,0.0024002001277649105,0.006956950341291991,0.004635316990005238,0.006335820911840756,0.016355615124979243,0.00440329190161709
