,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a , ca, co, de, di, el, en, es, ha, la, le, lo, me, mi, no, pa, pe, po, pr, qu, re, se, si, su, un, y , — ,", y",. —,a a,a c,a d,a e,a l,a m,a p,a s,"a, ",aba,ado,an ,and,ant,ar ,as ,con,de ,des,do ,e a,e d,e e,e l,e s,el ,en ,ent,er ,era,ero,es ,est,ien,la ,las,lo ,los,n e,n l,na ,ndo,no ,nte,nto,o a,o d,o e,o s,"o, ",on ,or ,os ,par,per,por,que,ra ,res,ro ,s d,"s, ",se ,sta,su ,te ,to ,tra,ue ,un ,ía 
0,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,0,novela romántica,other,-0.25148101344396484,-0.2943559393454731,-0.13290188671188258,-6.938893903907228e-18,0.18597783512526547,-0.12272751371683543,7.361438007225107e-06,0.3544343703785162,-0.2933121647741219,-0.1187076594294264,0.43455642371880165,0.46805924500067286,0.49314528710252986,-0.12740166919385026,0.31525680382953997,-0.045720594927828206,0.08148676503230412,-0.18611497299556085,0.1711200436896905,0.3876890495473371,0.3981064277284483,-0.30191741768039865,0.2779860646708737,-0.08240827474177007,-0.2000484952043553,0.07449337172288317,0.21362286315152845,-0.1510382137717401,0.1870266681958212,-0.46619095369045294,-0.20078455457665062,0.08919396370043337,0.6332419016119479,0.8098008890647309,-0.36580414753428714,-0.11514446306887452,-0.058249818750333665,0.41055334672904065,0.4805910802984561,0.42383763404021807,0.10251104054099705,0.41615479789470705,0.24720378690568245,-0.3695163114564758,-0.2098448686066995,-0.3875546532722102,0.060890644133838545,-0.3912124595767528,-0.020655509615586848,-0.4886715948576966,-0.5371810513704842,-0.1923693270135485,-0.2901348384040016,-0.2830297193458115,0.06816162101396345,0.10394067821795563,0.08383805615269602,0.002607184020145037,0.007970125334159694,-0.4694410086232018,0.5708096165330674,-0.765223915842989,-0.04675434943063922,-0.4775902373037287,-0.0295045897256134,0.25234726948888725,-0.17618214582374972,0.017065033976447874,0.46638295044455336,-0.22720526610884945,-0.22347974840821658,0.06428563419645783,0.6913445780909111,-0.07791268783968222,-0.31193234425184335,-0.1654700582597842,-0.2594553263502153,0.3609378036914367,0.25929457687737767,-0.19741167568561369,0.274444355915893,-0.7450661535210565,-0.26189725259613583,-0.13677074359091074,-0.6172515792915388,-0.04753603122161734,0.24480330331826655,-0.6001253443573454,0.06854885559371153,0.12147441034151818,0.15890062590832663,0.026470629619192776,0.1503253238558317,-0.15178657447281838,-0.248214990134286,-0.060378996304957466,0.23505044690125096,0.05402467393181268,0.5296233554795698,0.3066349556633553
1,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,1,novela romántica,other,-0.23102501245565776,-0.33722301718153835,-0.011101795678440718,2.7755575615628914e-17,0.166741623352178,0.15200760847053618,-0.10128520720878256,-0.028534928227447975,-0.43808401686437126,-0.23950208243461904,0.5093299352352185,0.5286009278167961,0.2416724218943565,-0.19620147840607152,-0.06500824211198958,-0.19137792577816531,0.11330761610010398,-0.2173413711301234,-0.13264420667467047,0.41744612541695636,-0.11630641188983615,-0.3060489389554878,-0.028542329798590588,-0.3117708798963009,-0.17017955153345038,-0.09096794849258438,0.12167644660318755,0.11303976030392268,0.08255903345366633,-0.34833622873200243,0.1345912290936767,0.3724569669358401,0.40011798742367033,0.4457889560517276,-0.3759752931583632,-0.2033305370439138,-0.15217866962028392,0.2087852606831372,0.5591021908891808,0.2656795333318355,0.22004917416307015,0.35235574355677146,0.227873632247314,-0.23634364655091616,0.12646201750640068,-0.023707403203397717,-0.0641599580267315,-0.28967098089497517,-0.2026659210557687,-0.12835042437190106,-0.4955295660310419,-0.1351426757572459,-0.4410608267541307,-0.22587203417731028,0.0020868854668589787,-0.10955836636964239,0.38835416338831547,0.012158431023830463,-0.32263868741496476,-0.33259499413808413,0.38461007257062424,-0.5031183701221003,0.3825435300342708,-0.42189777078191126,0.18375336395968306,0.37435566911467244,-0.10752211352365829,0.2384011262417033,0.14073808185128567,0.015123905070101418,-0.3373615479611946,0.19919534891297339,0.41738103246631797,0.14730368807137176,-0.001881076995657649,-0.013010204738163333,-0.0031944353164296,0.028250295435397477,-0.12768877627664105,-0.13727968044222982,0.035266155008220224,-0.6446202491974391,0.014238226485022867,-0.12959816011210257,-0.5360093882030695,-0.12001868970081983,-0.10138508705529084,-0.6443551360913027,0.10884377116099002,-0.09160137173195965,0.14641175901972925,0.0716232471914369,0.2629567168037673,-0.4391785533299226,0.07256294615903092,0.29868694488217684,0.24898729878713094,0.06593731831716718,0.21229767287570364,0.20000749062517165
2,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,2,novela romántica,other,0.0016829298856000374,-0.04843541343676022,-0.13450757880305386,4.85722573273506e-17,0.2201439363433036,-0.06253580060465008,0.06753786025345332,0.16347475042714144,-0.07516742354426087,-0.11791197718849367,0.4215206689628467,0.5450080736181567,0.36437347394222486,-0.009259518443892945,0.29186613022256847,-0.38462757555144655,0.036667023058878256,-0.28319376118102857,-0.08176532466383035,0.3206604562003402,0.28404606920979647,-0.40324201928703673,-0.10888199433360946,-0.14443969615972652,-0.23214904137269743,-0.01747674193800608,0.1977303749303237,-0.13911896021179027,0.13349445045355457,0.06864102610428069,0.24797235109934634,0.11288476356827348,0.4358798987270272,0.5560863205499388,-0.6976663544914384,0.02786866147030942,-0.4174603439840345,0.3450971243492768,0.46964671995377105,0.21234078051437105,0.35434930975311874,0.5375181724344995,0.1342223895826804,-0.3415904027518841,-0.2040823562515489,0.10722219540817879,-0.1679422742733977,-0.09635750133155452,0.030972827754043974,-0.4997783485970487,-0.2759699982080723,0.08635787381455431,-0.2101808163311727,0.03048021784423638,-0.17960194073944158,-0.2920673143274263,0.34579732446465544,-0.22801919310230512,-0.10368211249093612,-0.6470523771065813,0.3995741329836787,-0.470197637327442,0.2060821628944735,-0.4734199358807618,-0.028703619735091418,0.24595822141587648,0.03873808578594777,-0.15849148914204447,0.3599489462336928,0.07627378962453535,-0.16865589016566285,0.1919859097043748,0.39799890445706776,0.25120179611253735,-0.48503989259381497,-0.2560452990654877,-0.10195817209143954,0.14908511571623717,-0.05587727859089564,-0.28669204762813516,0.23684583086819616,-0.890825767107581,0.0347774850826041,-0.24067741862189568,-0.5375795293415887,-0.18904353319745093,-0.1253113801702319,-0.2855643550395992,-0.06843409956610463,0.10279656156185413,0.09541260091160507,-0.06635244683348479,0.16388134441861313,-0.2669299109454424,-0.25649248607250996,0.19529904293776507,0.22542335477691688,-0.0037496727708827837,0.4149541712742008,0.39598903037400324
3,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,3,novela romántica,other,-0.29147408217484844,-0.18103192637091875,-0.4211589613768349,2.0816681711721685e-16,0.1581664300251171,-0.036250030881130824,-0.06309329066501726,0.24499027452633615,-0.4300500909219302,-0.0001633364320405839,0.48908354952273303,0.7746307645658947,0.6890945334536711,-0.2541836488042365,0.3214988513230129,-0.0894795488358874,-0.0023160698261156243,-0.22030570621032441,0.1893652594764765,0.41644847723859935,0.12248591157848132,-0.37007703324099733,-0.33741742685715215,-0.32432491703211297,-0.13849620514399347,0.15410584513085945,0.3397843801169083,-0.20461713404830706,0.10724270645459272,-0.5550207322645268,0.45600536974811345,-0.03070980780945204,0.5818401448082462,1.1004103528267055,-0.35641922067952597,-0.260211156418331,-0.1066035868997687,0.26966450293041266,0.31166657433296985,0.2566895894503831,0.41074419280641483,0.5430157640544127,0.18636730514233021,-0.39256538924236956,-0.21629177894414092,-0.09513605434855849,0.15744514500230433,-0.17849717890105515,-0.08101015365906472,-0.39423329640767707,-0.7558926504128363,0.16058514482990616,-0.7235289995372782,0.045539207422182634,-0.0653234921534227,-0.12658962170378543,0.5225616235539189,0.11478672360111353,-0.026801919416840958,-0.47684459134346746,0.5083354141004472,-0.7584232277092826,0.03913084442979603,-0.3265604193388812,-0.23209666455862943,0.38446895062309117,-0.1246607547977639,-0.10592503628378341,0.23267499732117236,-0.1499447371685097,-0.4855196824634416,0.4904775154440363,0.7230261823861445,0.2106474188874327,-0.07363548239692058,-0.19424744907933528,-0.22629252072873796,0.5246082356158398,0.2616040505456051,-0.3384445486260359,-0.01634609551563254,-0.743987563657691,-0.1976841663813948,-0.4618032273316006,-0.5661760733617188,-0.27357735675364514,-0.10726754055932933,-0.4045904680770908,-0.04057409849828236,0.29587663967757205,0.26171122982900286,-0.2570058420845818,0.2863604463161358,-0.2805312658667994,-0.10726008326811995,0.005318371044036541,0.13290191491971026,0.0052772320794017835,0.4153370550483222,0.5562276399653736
4,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,4,novela romántica,other,-0.42157075777939385,-0.04463144663747795,-0.42355451809506084,-4.163336342344337e-17,0.28179871086249564,-0.15083921869617622,0.096909910107077,0.289262557551893,-0.21812341647446648,-0.22294788781532332,0.20715986725485508,0.49511077455160146,0.7234911531686139,-0.1859689315718071,0.2745542351082376,-0.007293706448520676,-0.16928000713840696,0.10543949854902779,0.208101407336727,0.08917323973150815,0.2691897081709362,-0.3591186093412069,-0.10778025211783171,-0.3535812588577678,-0.1797006521383184,-0.007016473628341263,0.22109112712938545,-0.3613722897051699,0.11342852547866017,-0.2275582438731819,0.097346752886701,0.26316262371476484,0.6397450296257969,0.8116678135227353,-0.22671303225664846,0.05494832239669706,-0.24067356429186548,0.21876027283556376,0.47028321382113264,0.23645052947199494,0.22025872837575516,0.31812439614044064,0.28918644236013324,-0.5005183082170264,-0.14530775148449082,-0.11175189485649256,0.07883567275424175,-0.07228440908310113,-0.21901953859106024,-0.2168560698059241,-0.3262495904992915,-0.33941075642645696,-0.2096079467782514,0.1811922504264787,-0.008293487016249879,-0.04139451029140995,0.331977517780089,-0.17179505490769498,-0.22113622129737284,-0.33878223462655077,0.5903742296069668,-0.5116001190663819,0.04798343510230718,-0.47530077391463504,-0.4062961801609011,0.5586639301383363,-0.1371613963837449,0.166292097707473,0.38864682559298297,-0.3030158713995209,-0.2037646553608908,0.28413804148589017,0.5297600298940598,0.08033338833411242,-0.0804164664701072,0.020257647864420913,-0.1338692151307696,0.5232586811147213,0.010633190758571637,-0.12781051664543702,-0.10303804641577313,-0.8806375241798275,0.1441754764702899,-0.6649704148568423,-0.32442060457918803,-0.040846995009215514,-0.4217679357594353,-0.28865458222665025,0.047235574617749534,0.10214119656442133,0.37781785990055305,-0.20326369015987067,0.15445945709134212,-0.38934096879708124,-0.24697291007516625,-0.07926396866971885,0.17345586740459618,-0.08242513965028786,0.289751829093436,0.4145880694877888
5,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,5,novela romántica,other,-0.36705674163195157,-0.2495275061529943,-0.5449730823953995,-4.163336342344337e-17,0.3441255465060186,-0.02825601700976671,-0.004427473205872501,0.00789492248029812,-0.12161982146697559,-0.11570614792215905,0.5026158232547252,0.6607702355550877,0.5547507358890871,0.10609946361497583,0.522832537157145,0.08102784211246772,-0.1158292145658211,-0.008756952749024133,-0.07533212050543023,0.2527571097734318,0.38476071579449683,-0.4258916613836826,-0.14857843728182352,-0.2860237244539462,-0.2997558998410738,0.007133102771709754,0.2453816606307918,-0.16467672632684577,0.11695410396204459,-0.4550266971039664,0.1778101896606244,0.16025733360303607,0.3305305060762952,0.8883046333781295,-0.2210231384561654,0.16426280500186047,0.02642016017295301,0.297503644618196,0.5735831351136195,0.408253891705983,0.17348622045310888,0.6192101429870094,0.24056283504987086,-0.38592036191966117,-0.3665223118891603,0.0509459398137565,-0.17608753404008154,-0.28129215398573726,-0.013076999197254524,-0.4224663546280865,-0.4370554494440392,-0.673808653050117,-0.43360822039898667,0.1852359855184784,0.21979422126386866,-0.18405403824279415,0.31857594901774305,-0.28206869370866383,-0.1477645990190076,-0.3826136898615666,0.6928388332123598,-0.5762327771371741,0.21199551589523183,-0.38546671018933737,-0.08731530235044818,0.26393890463231706,-0.005217160374098376,-0.04603507581490912,0.38196456390802785,-0.04617048193631745,-0.315296899627357,0.3278437908215096,0.7570961997683481,-0.0700832674137361,-0.3080469391511326,-0.1306502198197464,0.040454745685058274,0.1909183275284038,0.3680359701784237,-0.6512620830857481,0.08876919539579417,-0.6257460145784582,-0.1864219785235879,-0.4017547209903525,-0.8172329610118554,-0.121730340223482,-0.17014735067151038,-0.32118698566798276,0.05514364493994334,0.3079713781207284,0.1617222564807633,-0.09878955776642706,-0.033856098098865806,-0.3209022498419237,-0.17986714392048403,0.4271363821913966,-0.03807298497132741,0.0722420240917016,0.3994405598425356,0.11084356148542485
6,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,6,novela romántica,other,-0.1392822142240497,-0.4798672627830418,-0.3483635109305533,-1.214306433183765e-17,0.12377150167903969,-0.03472594866839057,0.13217798483144239,0.09907827309159781,-0.5110810842732569,-0.07523602913658953,0.36099675984470897,0.1802064083027,0.2808993819225644,-0.28516448365195435,0.6266826564373923,-0.10536541510815672,0.1266607706364043,0.0637427210670399,0.12751808803021972,0.13034890557668732,0.10832466777084335,-0.40286510911413187,-0.015932695345218434,-0.16152418734566143,-0.15404375284024086,0.25220918448364477,0.10549719373819272,-0.09993763598245531,0.08994713952267824,-0.34600823623166216,-0.005473232912544798,-0.01929829539744818,0.24187976311463602,0.7442138610364375,0.016603529242042295,0.43788171554919364,0.13304271559094122,0.12253192081689931,0.3372420123559839,0.3868335184321646,-0.011821803836090092,0.3874082554295476,-0.061052661705059144,-0.2735999919853757,-0.33273634317065937,-0.2924054653624497,0.35131936721618034,-0.12360127695188963,0.021009952448414804,-0.21160038867081418,-0.8031444275332783,-0.19650515781019406,-0.39105611284164826,-0.22229620897060953,0.18404457647996897,-0.161227547056564,0.4954721104394444,-0.19934508420705227,-0.15007083806924715,-0.3211169652929974,0.5207052479116727,-0.7012098161476682,0.2044493134314368,-0.0961011434188164,-0.005775693099613739,0.5340280315660263,-0.3334362959057216,0.24940867340232728,0.4578553524886017,-0.2604650881672877,-0.11184570073848313,0.1493645178913754,0.6810042435482478,-0.0280537771380234,-0.2184900484255125,-0.3275702521965247,-0.14036541635941913,0.2194198781664553,0.2791630640117412,-0.025291221315569934,-0.01824007436914206,-0.6595557398671877,-0.008196701396102101,-0.49490303672124125,-0.27208249846569316,-0.061492030961240216,-0.5590047864698704,-0.34542732750005567,-0.041369892857570964,0.23450847333968303,0.09094885149280117,0.22527319249231748,0.09766795681804952,-0.2500164941356402,-0.07050856148657175,0.045755897451487726,0.4186543147424753,-0.13418002821481023,0.6374836236803059,0.4298678530564976
7,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,7,novela romántica,other,-0.3117993954373047,-0.1404586036075649,-0.26139189429413545,4.163336342344337e-17,0.2383201664918796,-0.1400522560884886,0.07615776696349724,0.4406919351721545,-0.33264091504050985,-0.223956081114285,0.4634213137908788,0.5445849141883833,0.5729900906699228,0.07169084394452757,0.5902670335328635,0.00746243817448497,-0.1034777782496816,-0.3139238634666347,0.09271943976539912,0.33724802529038866,0.18414048362763713,-0.11146937427226722,-0.254595092626039,-0.2829804038260699,-0.32933588421249826,-0.23262664209274836,0.1002688417948907,-0.13935205817055657,0.04060517389044693,-0.3000602015817052,0.3293256252089535,-0.05139276757609945,0.4117227833905682,0.8675582387194318,-0.244741487652822,-0.0031506018454427465,-0.0182527265667613,0.18025453262716978,0.42504743801398537,0.3492948321311773,0.21028390091483493,0.71916450794906,0.16324294934626327,-0.3918310448963392,-0.4677839724998402,-0.1511240399820738,-0.037617119682292144,-0.4177246259939126,0.00318185852503855,-0.21151298740307198,-0.4607058967686056,-0.2869284718854482,-0.23771187625329138,0.031052412049290476,0.1352084056292624,-0.1883955641636078,0.5542299060274938,-0.15218929064269926,0.15960236428789182,-0.5223789820164771,0.6061500536846238,-0.7149745979911415,0.19858385599181272,-0.5001310366311307,-0.079543228559557,0.35331524675503256,-0.24822576411592495,0.29946499402336424,0.5472190265868289,-0.43677178683668416,-0.25532580530396953,0.13759624291094386,0.7367463426275652,-0.14963111057895878,-0.19349285347957257,-0.32410205973708855,-0.1006045165244299,0.22827940107285705,0.143982912346303,-0.5708113891120796,-0.17425393861610822,-0.9084971162858265,-0.14588651069412265,-0.47317925028923535,-0.6182807386004573,-0.08583382382283655,-0.2889349907489079,-0.4071440941172485,0.15485905744456235,0.3365286253871882,0.3767462064386934,-0.04667319357273381,-0.007407448304702247,-0.2023485675053055,-0.25111038276376946,-0.03679293946786669,0.1944146405461235,0.062401048632596545,0.6938727717385735,0.39151458873309103
8,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,8,novela romántica,other,-0.30324700170572927,-0.5125999782473274,-0.1703963368913854,6.938893903907228e-18,-0.05660549253135855,-0.3942241184018722,0.16635627374900222,0.4339047886113041,-0.25550487103604325,-0.1621526147801438,0.5855742451295263,0.5812392688954405,0.4530176959773785,-0.027919498984326746,0.5954652279322119,0.20974394613188382,-0.12858861776528613,-0.14013831923718922,0.25721109923800695,0.23092496188160033,0.3210964565739967,-0.054884610228702536,-0.34810435752877616,-0.3740605664056321,-0.23259124114908547,0.17118112054304369,0.025476243540336174,-0.11025040053069915,0.18862090509999285,-0.6006386891755309,0.23469290186183533,0.23164902605674423,0.36468715801446194,0.7079042465445593,-0.2290462706850469,-0.12053229087497508,0.3347188855069082,0.13426384463487034,-0.022222949032283543,0.29374801505746595,0.25278716759706626,0.7176222444115913,0.30194360842969065,-0.39814844185464227,-0.30290996995607117,-0.33827249088592964,0.28356699524947643,-0.011247638149847139,-0.20835708857806542,-0.2115927558196343,-0.41183157111203117,-0.27965415202516275,-0.3062202608009398,-0.21175822285661938,0.017188483582017328,-0.28583093187629854,0.7816632541387603,-0.3331603718248368,0.021323064920203263,-0.25647926111239583,0.5302544849257048,-0.6210863095995635,0.23119458923950828,-0.40223313000753796,-0.1798477604536242,0.33397977764120296,-0.11549934037945506,0.08927815237823034,0.6855987284685159,-0.2036321337429456,-0.34807943839882205,0.23449499683783753,0.35125324594047785,0.06408278769366538,-0.3676868247524996,-0.1340961869103384,-0.13569976587235807,0.24341133142700155,0.24010260550979226,-0.25565529180139235,-0.20547548854898495,-0.8943622337457583,0.034099778128542084,-0.5590483957195636,-0.3669868137994847,-0.19188321685477183,-0.10689540435706502,-0.2443008154963164,0.07076161077619714,0.07095843500482449,0.17408932469945446,-0.2822573043062139,0.10811231526288534,-0.3857135814349207,0.011219069197184503,0.21561148078169523,0.0421723752679541,-0.13383684611926494,0.5660273191940121,0.6823352068085365
9,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,9,novela romántica,other,0.04824813164886029,-0.47349082166329426,-0.0840586415285602,6.974130474513007e-17,0.45434315453955937,-0.07883829769457625,0.1340812267067512,0.3133453852510751,-0.14386524566765577,-0.046981204133799234,0.3750236788321804,0.3481692471279899,0.43037596872967815,-0.32784376237427665,0.5138796092932931,-0.2905726397193438,-0.0379401316477866,-0.23975468351883245,0.27025879213688686,0.39720367707416226,0.4042939263605735,-0.32089654341423346,-0.037093098353923826,-0.18323240267450322,-0.16558710365313553,0.041021328572538214,0.11516518365804997,-0.15574066960674338,0.06972504853727676,-0.5099089109585453,0.2004577044746688,-0.057487334765607974,0.23777663050356235,0.7288066001679798,-0.024472961995864902,0.24284078451770383,-0.11435081162655457,0.14707031814138632,0.3306167047449889,0.38517118754851604,0.10091830450295577,0.5530983752276956,0.47394869148716406,-0.1801039025062828,-0.21502362013873175,-0.2674828606863702,0.16191745864759396,-0.015401129785739253,-0.12018502598496919,-0.22162847220660806,-0.7011446549181556,-0.4641945343595877,-0.13700922005083935,-0.43803284293828865,-0.10814031968978871,-0.1927080471302825,0.1835893106732259,0.11921278310716169,0.13617797791150932,-0.4050858878870082,0.5427884003036832,-0.6378052990960307,0.22291037737833508,-0.13521591738104527,-0.2164037825620346,0.20421450778208225,-0.20813656102775455,0.07387553706195707,0.47063454228808466,0.1472948826922006,-0.018738720675649054,0.25602841776371843,0.41354302802606235,-0.3183643557691278,-0.2069368896510755,-0.06968944556928923,-0.18886672394989673,0.2893803524459916,0.17038996489236793,-0.37597451981212,0.20159414919116594,-0.5194565311465322,-0.3234721108803826,-0.37624918705215377,-0.736879551439557,-0.11621527141127717,-0.11649319108923765,-0.44825641822440637,-0.46959947218281195,0.1936881843131255,-0.047154108449552826,-0.10943334726709882,-0.10073322849748371,-0.5150708883303254,0.16306332912476773,-0.04046867513950315,0.13055202474232044,-0.09097996684769033,0.16269050727607703,0.4820121458161792
