,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.23685646057128906,0.01334071159362793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
1,1,0.2002854347229004,0.014732122421264648,0.8235294117647058,0.823529411764706,0.7777777777777778,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
2,2,0.22781729698181152,0.01650404930114746,0.8823529411764706,0.8571428571428571,1.0,0.75,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
3,3,0.23045015335083008,0.016193866729736328,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
4,4,0.1461174488067627,0.011123895645141602,0.8823529411764706,0.875,0.875,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
5,5,0.14665985107421875,0.01130533218383789,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
6,6,0.14882326126098633,0.011430978775024414,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
7,7,0.14990615844726562,0.011680126190185547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
8,8,0.1498725414276123,0.011632680892944336,0.7647058823529411,0.7999999999999999,0.7272727272727273,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
9,9,0.14473819732666016,0.011139392852783203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,0,0
10,0,0.15728020668029785,0.011584281921386719,0.9411764705882353,0.9333333333333333,1.0,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
11,1,0.14789533615112305,0.011559247970581055,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
12,2,0.15677189826965332,0.011540651321411133,0.9411764705882353,0.9333333333333333,1.0,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
13,3,0.14998459815979004,0.011641740798950195,0.9411764705882353,0.9333333333333333,1.0,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
14,4,0.14694690704345703,0.011258125305175781,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
15,5,0.14791345596313477,0.011245965957641602,0.8235294117647058,0.823529411764706,0.875,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
16,6,0.14854168891906738,0.011593341827392578,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
17,7,0.17240357398986816,0.01790308952331543,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
18,8,0.23166131973266602,0.016089916229248047,0.8823529411764706,0.9,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
19,9,0.23439645767211914,0.016664505004882812,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,1,0
20,0,0.2335808277130127,0.016186237335205078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
21,1,0.21563720703125,0.016312599182128906,0.8235294117647058,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
22,2,0.23144316673278809,0.01637434959411621,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
23,3,0.2307758331298828,0.015855073928833008,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
24,4,0.15595436096191406,0.011783361434936523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
25,5,0.15129852294921875,0.01141500473022461,0.7647058823529411,0.75,0.75,0.75,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
26,6,0.14969158172607422,0.011456727981567383,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
27,7,0.14811277389526367,0.01117086410522461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
28,8,0.14693593978881836,0.011464595794677734,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
29,9,0.1487417221069336,0.01143193244934082,0.9411764705882353,0.9333333333333333,1.0,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,2,0
30,0,0.14545392990112305,0.011137962341308594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
31,1,0.14578747749328613,0.01159977912902832,0.7058823529411765,0.761904761904762,0.6666666666666666,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
32,2,0.14872336387634277,0.011362791061401367,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
33,3,0.15035605430603027,0.011472463607788086,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
34,4,0.15224051475524902,0.011260509490966797,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
35,5,0.1495497226715088,0.011168956756591797,0.8235294117647058,0.823529411764706,0.7777777777777778,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
36,6,0.1463010311126709,0.01117086410522461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
37,7,0.14513659477233887,0.01116943359375,0.8823529411764706,0.8571428571428571,1.0,0.75,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
38,8,0.14464259147644043,0.011172056198120117,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
39,9,0.14506292343139648,0.011081218719482422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,3,0
40,0,0.14566373825073242,0.011223793029785156,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
41,1,0.14466428756713867,0.011185646057128906,0.8235294117647058,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
42,2,0.14644408226013184,0.011126995086669922,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
43,3,0.14525270462036133,0.011240720748901367,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
44,4,0.1454312801361084,0.011165142059326172,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
45,5,0.14525294303894043,0.011100053787231445,0.7647058823529411,0.75,0.75,0.75,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
46,6,0.1466507911682129,0.011193275451660156,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
47,7,0.14559364318847656,0.011066198348999023,0.9411764705882353,0.9333333333333333,1.0,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
48,8,0.14650344848632812,0.011237382888793945,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
49,9,0.17799901962280273,0.014505863189697266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,4,0
50,0,0.23500800132751465,0.014823436737060547,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
51,1,0.20338153839111328,0.014523029327392578,0.7647058823529411,0.7999999999999999,0.7272727272727273,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
52,2,0.2109236717224121,0.011222600936889648,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
53,3,0.1450207233428955,0.011098861694335938,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
54,4,0.19444870948791504,0.014578104019165039,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
55,5,0.20827388763427734,0.014394998550415039,0.8823529411764706,0.888888888888889,0.8,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
56,6,0.20788311958312988,0.01646566390991211,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
57,7,0.14861845970153809,0.011319160461425781,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
58,8,0.1447582244873047,0.011081933975219727,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
59,9,0.14486336708068848,0.011085033416748047,0.8823529411764706,0.8571428571428571,1.0,0.75,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,5,0
60,0,0.14528727531433105,0.011114120483398438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
61,1,0.14418458938598633,0.011173009872436523,0.8235294117647058,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
62,2,0.15224480628967285,0.011572122573852539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
63,3,0.15185856819152832,0.011547565460205078,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
64,4,0.14873290061950684,0.011463642120361328,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
65,5,0.15067553520202637,0.01162576675415039,0.7647058823529411,0.7777777777777777,0.7,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
66,6,0.149580717086792,0.011156082153320312,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
67,7,0.14455628395080566,0.011062145233154297,0.9411764705882353,0.9333333333333333,1.0,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
68,8,0.14580154418945312,0.011072874069213867,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
69,9,0.14824295043945312,0.011541604995727539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,6,0
70,0,0.15140700340270996,0.011182069778442383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,70,,7,0
