,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.0018877983093261719,0.0026540756225585938,1.0,1.0,1.0,1.0,0.954248366013072,0.9554140127388535,0.9375,0.974025974025974,subgenre-current,novela romántica,other,90,5000,0,0
1,1,0.0018265247344970703,0.0025930404663085938,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9673202614379085,0.967741935483871,0.9615384615384616,0.974025974025974,subgenre-current,novela romántica,other,90,5000,0,0
2,2,0.0018587112426757812,0.0026009082794189453,0.8823529411764706,0.8571428571428571,1.0,0.75,0.9673202614379085,0.9681528662420381,0.95,0.987012987012987,subgenre-current,novela romántica,other,90,5000,0,0
3,3,0.0018889904022216797,0.0025513172149658203,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.954248366013072,0.9554140127388535,0.9375,0.974025974025974,subgenre-current,novela romántica,other,90,5000,0,0
4,4,0.0017461776733398438,0.002560138702392578,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9607843137254902,0.9615384615384615,0.9493670886075949,0.974025974025974,subgenre-current,novela romántica,other,90,5000,0,0
5,5,0.001783609390258789,0.0026068687438964844,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9673202614379085,0.9673202614379085,0.961038961038961,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,0,0
6,6,0.0017504692077636719,0.002551555633544922,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.954248366013072,0.9548387096774194,0.9367088607594937,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,0,0
7,7,0.0018558502197265625,0.002529144287109375,1.0,1.0,1.0,1.0,0.9477124183006536,0.948051948051948,0.9358974358974359,0.9605263157894737,subgenre-current,novela romántica,other,90,5000,0,0
8,8,0.0018336772918701172,0.0025675296783447266,0.7647058823529411,0.7999999999999999,0.7272727272727273,0.8888888888888888,0.9673202614379085,0.9673202614379085,0.961038961038961,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,0,0
9,9,0.0018696784973144531,0.0025603771209716797,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.954248366013072,0.9542483660130718,0.948051948051948,0.9605263157894737,subgenre-current,novela romántica,other,90,5000,0,0
10,0,0.001962900161743164,0.002698183059692383,1.0,1.0,1.0,1.0,0.9607843137254902,0.9620253164556961,0.9382716049382716,0.987012987012987,subgenre-current,novela romántica,other,90,5000,1,0
11,1,0.0018999576568603516,0.002607107162475586,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.9673202614379085,0.967741935483871,0.9615384615384616,0.974025974025974,subgenre-current,novela romántica,other,90,5000,1,0
12,2,0.0018813610076904297,0.002559661865234375,0.9411764705882353,0.9333333333333333,1.0,0.875,0.9607843137254902,0.9620253164556961,0.9382716049382716,0.987012987012987,subgenre-current,novela romántica,other,90,5000,1,0
13,3,0.0019409656524658203,0.0025696754455566406,0.8823529411764706,0.875,0.875,0.875,0.9673202614379085,0.9681528662420381,0.95,0.987012987012987,subgenre-current,novela romántica,other,90,5000,1,0
14,4,0.0018589496612548828,0.0025577545166015625,0.8235294117647058,0.7999999999999999,0.8571428571428571,0.75,0.9607843137254902,0.9615384615384615,0.9493670886075949,0.974025974025974,subgenre-current,novela romántica,other,90,5000,1,0
15,5,0.0018541812896728516,0.002551555633544922,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9803921568627451,0.9806451612903226,0.9620253164556962,1.0,subgenre-current,novela romántica,other,90,5000,1,0
16,6,0.002039194107055664,0.0025942325592041016,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,1,0
17,7,0.0018889904022216797,0.002532958984375,1.0,1.0,1.0,1.0,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,1,0
18,8,0.0023267269134521484,0.003020763397216797,0.7647058823529411,0.7999999999999999,0.7272727272727273,0.8888888888888888,0.9738562091503268,0.974025974025974,0.9615384615384616,0.9868421052631579,subgenre-current,novela romántica,other,90,5000,1,0
19,9,0.0020062923431396484,0.0025870800018310547,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,1,0
20,0,0.0018568038940429688,0.002701997756958008,0.7647058823529411,0.7142857142857143,1.0,0.5555555555555556,0.9673202614379085,0.967741935483871,0.9493670886075949,0.9868421052631579,subgenre-current,novela romántica,other,90,5000,2,0
21,1,0.0018274784088134766,0.002596139907836914,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9673202614379085,0.9673202614379085,0.961038961038961,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,2,0
22,2,0.0017442703247070312,0.0025870800018310547,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.954248366013072,0.9554140127388535,0.9259259259259259,0.9868421052631579,subgenre-current,novela romántica,other,90,5000,2,0
23,3,0.0019063949584960938,0.0025522708892822266,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9607843137254902,0.9615384615384615,0.9375,0.9868421052631579,subgenre-current,novela romántica,other,90,5000,2,0
24,4,0.0017800331115722656,0.002621173858642578,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9673202614379085,0.967741935483871,0.9493670886075949,0.9868421052631579,subgenre-current,novela romántica,other,90,5000,2,0
25,5,0.0017580986022949219,0.002579927444458008,0.8823529411764706,0.888888888888889,0.8,1.0,0.9673202614379085,0.9681528662420381,0.95,0.987012987012987,subgenre-current,novela romántica,other,90,5000,2,0
26,6,0.0017979145050048828,0.002581357955932617,1.0,1.0,1.0,1.0,0.9477124183006536,0.949367088607595,0.9259259259259259,0.974025974025974,subgenre-current,novela romántica,other,90,5000,2,0
27,7,0.0017843246459960938,0.0025560855865478516,1.0,1.0,1.0,1.0,0.9477124183006536,0.949367088607595,0.9259259259259259,0.974025974025974,subgenre-current,novela romántica,other,90,5000,2,0
28,8,0.0018429756164550781,0.002567291259765625,0.7647058823529411,0.7777777777777777,0.7,0.875,0.9738562091503268,0.9743589743589742,0.9620253164556962,0.987012987012987,subgenre-current,novela romántica,other,90,5000,2,0
29,9,0.0017948150634765625,0.0025789737701416016,0.8235294117647058,0.823529411764706,0.7777777777777778,0.875,0.954248366013072,0.9554140127388535,0.9375,0.974025974025974,subgenre-current,novela romántica,other,90,5000,2,0
30,0,0.0018832683563232422,0.0027000904083251953,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.954248366013072,0.9548387096774194,0.9367088607594937,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,3,0
31,1,0.0018002986907958984,0.002604961395263672,0.9411764705882353,0.9473684210526316,0.9,1.0,0.954248366013072,0.9542483660130718,0.948051948051948,0.9605263157894737,subgenre-current,novela romántica,other,90,5000,3,0
32,2,0.0018622875213623047,0.002583026885986328,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.954248366013072,0.9548387096774194,0.9367088607594937,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,3,0
33,3,0.0017635822296142578,0.0025463104248046875,0.9411764705882353,0.9473684210526316,0.9,1.0,0.954248366013072,0.9548387096774194,0.9367088607594937,0.9736842105263158,subgenre-current,novela romántica,other,90,5000,3,0
34,4,0.0018591880798339844,0.002553701400756836,0.8235294117647058,0.8,1.0,0.6666666666666666,0.954248366013072,0.9554140127388535,0.9259259259259259,0.9868421052631579,subgenre-current,novela romántica,other,90,5000,3,0
35,5,0.0017452239990234375,0.002535104751586914,0.8823529411764706,0.888888888888889,0.8,1.0,0.9673202614379085,0.967741935483871,0.9615384615384616,0.974025974025974,subgenre-current,novela romántica,other,90,5000,3,0
