,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.0017902851104736328,0.002632617950439453,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9607843137254902,0.9615384615384615,0.9493670886075949,0.974025974025974,subgenre-current,novela romántica,other,80,50,0,0
1,1,0.0018053054809570312,0.0027055740356445312,0.7647058823529411,0.8,0.6666666666666666,1.0,0.9673202614379085,0.967741935483871,0.9615384615384616,0.974025974025974,subgenre-current,novela romántica,other,80,50,0,0
2,2,0.001734018325805664,0.0027892589569091797,0.8823529411764706,0.8571428571428571,1.0,0.75,0.9673202614379085,0.9681528662420381,0.95,0.987012987012987,subgenre-current,novela romántica,other,80,50,0,0
3,3,0.0019545555114746094,0.0028100013732910156,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9673202614379085,0.967741935483871,0.9615384615384616,0.974025974025974,subgenre-current,novela romántica,other,80,50,0,0
4,4,0.0016613006591796875,0.002614259719848633,0.8823529411764706,0.875,0.875,0.875,0.9738562091503268,0.9743589743589742,0.9620253164556962,0.987012987012987,subgenre-current,novela romántica,other,80,50,0,0
5,5,0.001603841781616211,0.002590656280517578,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9673202614379085,0.9673202614379085,0.961038961038961,0.9736842105263158,subgenre-current,novela romántica,other,80,50,0,0
6,6,0.001641988754272461,0.0025472640991210938,1.0,1.0,1.0,1.0,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,80,50,0,0
7,7,0.0016222000122070312,0.0025475025177001953,1.0,1.0,1.0,1.0,0.9673202614379085,0.9673202614379085,0.961038961038961,0.9736842105263158,subgenre-current,novela romántica,other,80,50,0,0
8,8,0.0016536712646484375,0.00262451171875,0.7058823529411765,0.782608695652174,0.6428571428571429,1.0,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,80,50,0,0
9,9,0.0017023086547851562,0.0025947093963623047,1.0,1.0,1.0,1.0,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,80,50,0,0
10,0,0.001766204833984375,0.002681732177734375,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9673202614379085,0.9681528662420381,0.95,0.987012987012987,subgenre-current,novela romántica,other,80,50,1,0
11,1,0.0017156600952148438,0.0025908946990966797,0.7647058823529411,0.8,0.6666666666666666,1.0,0.9673202614379085,0.9681528662420381,0.95,0.987012987012987,subgenre-current,novela romántica,other,80,50,1,0
12,2,0.0016973018646240234,0.002559661865234375,1.0,1.0,1.0,1.0,0.9673202614379085,0.967741935483871,0.9615384615384616,0.974025974025974,subgenre-current,novela romántica,other,80,50,1,0
13,3,0.001642465591430664,0.002625703811645508,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9673202614379085,0.9681528662420381,0.95,0.987012987012987,subgenre-current,novela romántica,other,80,50,1,0
14,4,0.001676797866821289,0.00254058837890625,0.8823529411764706,0.875,0.875,0.875,0.9803921568627451,0.980891719745223,0.9625,1.0,subgenre-current,novela romántica,other,80,50,1,0
15,5,0.0016951560974121094,0.00262451171875,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9673202614379085,0.967741935483871,0.9493670886075949,0.9868421052631579,subgenre-current,novela romántica,other,80,50,1,0
