,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,de la,de el,o que,s que,a que,os de,que e,que s,mente,que l,de su,e los,as de,a con,en la,e que,es de,en el,iendo,ament,aquel,ación,de lo,do de,e con,o con,que n,ue se,n que,e hab,encia,e las,la ca,de un,iento,que a,mient,e est,ombre,ue no,que h,to de,iones,ndo s,ndo l,lo qu,ar se,ón de,s con,señor,os qu,cuand,n los,por l,quell,o por,que t,estab,con l,ra de,staba,que p,a los,orque,ue ha,de es,do se,do en,entre,el co,es qu,hombr,te de,el ca,con e,iente,ión d,en su,no de,contr,ue la,que d,cione,e una,ue es,uestr,por e,que m,on la,parec,se de,n las,los d,de qu,mento,a par,ar la,os co,los c,la co
121,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,1.0,-0.3525252114558146,-0.6969820279078665,-0.19086635113896278,0.8933608698902668,0.6089781753463186,-0.01146934833846791,-0.2772858203151991,0.02092768105116405,0.20603872399365852,-0.10136195568298695,0.7248991125718441,0.3087080511663064,0.21809366621455883,0.10391387641086935,-0.10974921316378639,-0.21928758857344643,-0.20226277954272304,-0.12371478901663835,-0.334290046541789,0.28960754861474647,-0.16748146331199287,0.10097047482931676,0.46550625102273724,0.2448722890844155,-0.33143427369492096,0.052684049762404817,-0.4305048697361721,-0.08163303460838617,-0.23328160190483105,-0.11503151221946367,-0.3793516593383611,0.3270212971398055,-0.8721803848579196,0.29362172080706295,0.32959094210780526,1.0851757016773576,0.18541323185962516,0.752597574098075,-0.11661898743673216,-0.49974267229339553,0.5550400010671047,-0.6294016363527448,-0.07085003965774506,0.38765859542264736,0.11880242929557644,-0.24451281874417918,0.5004217121743626,-0.1880183771102047,0.019242023349134885,-0.5873439479513479,0.9916970863359137,-0.7580416412263268,0.06531594095365512,0.282533779521766,-0.2143281667827599,-0.29370139497638187,-0.4583042199861087,-0.03603067716595543,0.3490845927585735,-1.3151634546495448,-0.18023760322186788,-0.0664819757481997,-0.8284232167354618,0.5329605076784385,0.7081897911547174,0.6183377263399159,0.056089687332431803,0.37551185278762095,0.4439931299038839,-0.2530218975189461,0.2645405670377744,0.0015169729709152424,0.2590233176435079,0.13967114913813555,0.09210289338202471,-0.5495839546515707,-0.2698414264596345,1.255042670302001,-0.3783868094352521,-0.382444143714349,-0.006811646224843093,0.5252461633191066,-0.08246853632006368,0.5647669873350923,-0.16672419280391715,0.8000444430434923,-0.0552694596783565,-0.22981461882059473,-0.07513017655800369,-0.6951219844662175,0.056795353313146835,0.2835082724811028,-0.5225761135384273,-0.4933881011407617,0.9517209883990139,0.24070249889525247,0.40220610045016114,0.3422220563203109,0.14843570087955407,0.07190965587032039
122,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,2.0,-0.239387779102734,-0.8355294837576036,-0.16040644244968527,0.9073772677274872,0.6455680369486434,0.027447201414663835,-0.03839495267709914,-0.002638529473265705,-0.05899806047469969,-0.16724874322115652,1.029224737280379,0.23640224933253015,0.33637301334476166,-0.03457718044789329,0.14803328613347233,0.005243429152374968,-0.14490676874507935,0.06482859794708361,-0.6801055882974951,0.09678818269570943,-0.45827510045661285,0.3389239354544705,0.04557952698131451,0.1404460080431228,-0.21266546356898897,-0.1351209613053559,-0.5129009691953188,-0.13396443080738835,-0.48708839083853694,-0.525738451365596,-0.3757485042412851,0.1314170503502267,-0.8498890047970358,0.15221812646502553,0.49861992540700917,1.092538604549929,0.6302125337416997,0.9459436061766016,-0.2718070891607386,-0.7124979090667484,0.4863263951080732,-0.7903978171612871,0.03866116817802018,0.23508477933690367,-0.05692359788798898,-0.5798796020094942,0.7433962169178968,-0.3799790941745478,0.1040379332324387,-0.6046502847002603,0.9397582254811552,-0.629742835878373,-0.13311060169724104,0.22489379065375936,-0.5843518773542173,-0.5614797793494443,-0.539500418305287,-0.13081177872780358,0.38337437151609277,-1.3918464251898093,-0.13750947959021975,0.02675012639997537,-0.7734056340530095,0.2704403336076975,0.5403609895187189,0.7509582694929622,-0.035729664351530965,0.505186276795961,0.3273733399901201,-0.13370673895751944,0.16663981855657006,-0.12853029241826147,0.16320674162195015,-0.010991441244668054,0.047516256846204086,-0.6044530018317684,-0.6984502942935673,1.1745294651318678,-0.3324390314561707,-0.2084464677124679,0.35949799601897464,0.3607134204187248,-0.23233859759846076,0.3459241197381132,0.07287320908385797,1.0868072055136446,-0.043772358584571625,0.01413164702690417,0.035081331185651266,-0.3672756618093648,0.40270284171542337,0.22466751396618045,-0.5635816909900617,-0.157511475167683,1.4585480308748338,-0.3020007949963843,0.37393876523832714,0.701750219064688,0.26744108536547406,-0.11105187411635388
123,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,3.0,-0.3025536790623833,-0.883753457993503,-0.14794739073864638,0.8837443657469933,0.47072808537291033,-0.14791140157241467,-0.17223851919652045,0.02647804607837778,0.17803576695401324,0.27766928331888063,0.7090685366200116,-0.1353898233873576,0.5802921369192205,0.03683668577799698,-0.09943649918977993,-0.21715295576713078,-0.26506406592922716,-0.17158584187784143,-0.2157634625420421,0.3413007474718497,-0.24097969025872756,0.11373909632077517,-0.16465623797945605,0.3831057250879705,-0.6946700837916601,-0.08944490279500261,-0.416133307503178,-0.1146514470475562,-0.32836970057591175,-0.11507240444076505,-0.5897977964738889,0.4505072110957189,-0.9891273037584198,-0.05147174000153015,0.599866854582401,1.0769911007637418,0.7132446099753027,0.8656660108923031,-0.08515189533007872,-0.5204825996229194,0.5590278105632014,-0.5941630927035364,0.02594219568567757,0.4423481858704639,0.26391776016573054,-0.4062084133816244,0.6869344096358034,-0.5242764295715279,0.3411427227766778,-0.72522217361346,0.9161786829081772,-0.20663316691455336,-0.33849874438890015,-0.09825241803203677,-0.18238336806196442,-0.4306303846012097,-0.5727901128390864,-0.17945831727124117,0.09660626164622221,-1.2010282499392715,-0.18695556145733083,0.008787210382888766,-0.43309292260770155,0.28071058022831286,0.6350520276066417,0.8819381823264577,0.2942892302701356,0.3593626022681412,0.1111212890554576,-0.2754025267644732,0.07749607051028706,0.2564131758536493,0.0819130949790674,0.01455456646073372,-0.012511322329180397,-0.26409198727261807,-0.4071531195556367,1.2394188048339625,0.030991179426944182,-0.1153578147830383,0.15524824131051185,-0.10647654361677106,-0.46310360076241763,0.44995722181083003,0.21548637505475088,0.7667402436152526,-0.11686046632166147,-0.3991312130844235,0.14279208641005137,-0.7575225213827035,0.012621252186309051,0.1666157798768284,-0.6883213002164353,-0.31217879761605855,1.0906197787855871,-0.19914440741807243,0.09692565497066052,0.43354451644320946,0.11616233863363873,-0.1320956066728305
124,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,4.0,-0.364342762906831,-0.7323010961298477,-0.09065088055951342,0.9964590520283192,0.7920359853368986,0.06760130200029169,-0.21778315713066732,0.08322746980897677,0.0055047526965800175,0.133541757011015,0.8542864347369888,0.19184661251738422,0.29663583084652123,-0.11949739276121524,0.00988163508500356,0.09799745692197315,0.010455139195261642,0.0880639742208417,-0.35249546864333237,-0.09527307374749971,-0.3542650749996964,0.16738851404879962,0.17438787402359202,0.36430259709056023,-0.39892562849817015,-0.27122707560063053,-0.5472964563570104,0.09913482267995999,-0.18331868884162283,-0.05025805912730874,-0.46930266025461753,-0.12807120487278234,-1.050856291957882,0.08815820292160498,0.54562941461415,0.7595804624291684,0.6774711704196975,0.577590069918196,-0.1277377725944343,-0.768716431420492,0.7171351787239626,-0.8579922215655625,0.02781400438293402,0.20128049585840646,0.19063252469156045,-0.2686278194177244,0.6999358420760716,-0.5778038294626905,-0.12066946643029397,-1.0503860075076292,1.1992208185350517,-0.39903552068702286,-0.11607145826902282,0.08321716149783231,-0.48272799842839176,-0.5194060961781409,-0.37701034174044,0.01797580418315503,0.4237096516624014,-1.2644177343751326,-0.02148484996726918,0.13073576020859812,-0.642638162409591,0.2150129372661382,0.8226952935318291,0.5066701769181176,-0.18811401594587468,0.677071220427762,-0.06993529851387714,-0.03851728363686102,0.18714317116045276,0.10486508021277274,0.1208386712684576,-0.21355803735651846,0.15670530620702916,-0.19621829366497678,-0.6625838902471136,1.2421569344680319,-0.43604670443790555,-0.25834139499955133,0.31885257494176256,0.22780508791391596,-0.2806922929086685,0.36983221857202114,-0.04767817664321172,1.0489043307661414,0.004906436501819433,-0.27666433175241856,-0.0021574919545147564,-0.5940189506116899,-0.12725094576297713,0.23335034027335838,-0.8395759884164793,-0.47749863571343976,1.0674214858403621,0.04513255573265207,0.38616422664803496,0.4042366921690972,0.08340769243479879,-0.2940526076072261
125,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,5.0,-0.49823182016656764,-0.4795896537910227,-0.18643238486935432,0.9448557827768154,0.5614104361151928,-0.11559489206042461,-0.10326937422830884,0.21931491547127235,-0.10045120678335118,0.1096178250152835,0.6438687767607676,0.3027940542844231,0.29580070037514217,-0.12889236138008053,-0.06522134983445771,-0.12581410826596695,-0.04989698538864884,-0.1624443747044481,-0.42622458559892684,0.042208280768658124,-0.28895339812834675,-0.0783849895126425,0.2729729515056307,0.21180543449369615,-0.4869828393794191,-0.14600253386413553,-0.4164019909836164,0.07530458293405651,-0.38064879293126275,-0.41509533434368207,-0.4445018814327504,0.14279105269183667,-1.0862554705408645,-0.09005374148173995,0.3192260710799203,1.1239618642624911,0.5024375766978015,0.9360927928434897,-0.18169715797837505,-0.5669578948510887,0.7032686493165988,-0.9025052306673262,-0.024288260283099605,0.44703699404956765,0.15609262134617108,-0.514307544975189,0.6344171244326959,-0.25424380368076593,0.11190126799863698,-0.8929847063029578,1.0550614648318568,-0.35572830166877967,-0.06145762863448345,0.21841087684360083,-0.4789673152643019,-0.6547715271791028,-0.344637944009345,-0.035474216382607615,0.471901096178339,-1.301979141993415,-0.089643636113093,0.09289973161428544,-0.4514316374508156,0.28874676512226705,0.8088822057089677,0.7546401991586027,0.13393724652567285,0.7057040865818693,0.24411491942690033,-0.19980075920790213,0.0532377374278028,0.05281075595390461,0.04863647189668352,0.13195074434760024,0.08257355425232049,-0.4473172045315683,-0.4453619139250167,0.9941686937194383,-0.13447305189711045,-0.4573905269521845,0.11813287961953023,0.2997812244918914,-0.22055858712462695,0.17997068990217735,0.2839664885173683,0.9200145632990536,0.05858734807605792,-0.14731380684699957,0.11698247826833197,-0.49948533129279404,0.1708645653610762,-0.0157299977219566,-0.5477845302109532,-0.46331397991518763,1.111021563247532,0.08162768356998429,0.3381379576627981,0.550024008744054,0.362723430045919,-0.07078674646507732
126,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,6.0,-0.28387688231648145,-0.5658118762373338,-0.10773055431554379,0.8090424636157519,0.6787777480562529,0.11073341496737615,0.05608124888227706,0.029545265202164384,-0.13058145488718087,0.1854206191339684,1.033723987819199,0.4062283620552078,0.4506241427915344,-0.15802676261879228,-0.16461226668295692,0.09744892652726045,0.07329510054346872,-0.3554516778594153,-0.527834562644825,-0.1032706285724756,0.06597507395738011,-0.13360643159542918,0.21554117881708046,0.39813732562922827,-0.3054129542892403,-0.08941111219620623,-0.36676639424315693,-0.2335035462113214,-0.23221124400086207,-0.09858682853472617,-0.4550540077026983,0.14556824580255623,-0.5360248451101723,-0.09523957902683391,0.3236876273662715,1.0088871973262465,0.6554154794860507,0.8575650859946622,0.11240242466587197,-0.6020173995778204,0.7338888112644794,-1.025073840229063,0.1763828804779468,0.14177369860000327,-0.07856080860348508,-0.5110332768248027,0.7309938787895119,-0.6873023797341371,0.1284007697655516,-0.6347611372335348,0.9302265422606124,-0.4777352004265871,-0.045597202119501634,0.12451239236850314,-0.0852896585393873,-0.13565135844708825,-0.36610237637750576,-0.5315389505185769,0.5353222714160266,-1.4955535666154012,-0.5882569858885762,-0.12754179095108575,-0.47016327120485113,0.718063687793892,0.9110420792270816,0.7012672238157218,-0.048443668895694625,0.31075435266580925,0.52933721674021,0.2355206561756041,-0.0104036508381522,0.392794781363097,-0.27894806439776093,-0.06744152911541026,0.33095433879796454,-0.6555351031916123,-0.7829437951380112,0.6597591732345798,0.16353547726188883,-0.6039963779446919,0.33390555688467244,-0.020117734931637377,-0.09396489910120887,0.22553972935360594,0.3151320034006837,0.6819425633278172,0.26288150525754606,-0.23960792689596044,0.29520105481342024,-0.6102511618356383,0.46674572915793994,0.28808452608576063,-0.5062729786948612,-0.2405840033679656,1.312379379240761,-0.042215381915410966,0.5788706548717897,0.5591153852855577,0.40983610618162325,-0.2325036283332711
127,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,7.0,-0.4773451406641507,-0.7219901044889954,-0.27170975491526184,0.8076140108652283,0.5922803852811238,-0.10309529143974627,-0.07859155039426002,-0.2784215605501221,0.02904536498434651,-0.16561636748566078,0.5616723969916726,0.12996756105761842,0.2393542575060147,-0.08831781949389816,-0.1796688790942894,-0.48152118944047273,-0.20651224980637495,-0.349534663967202,-0.20613652100427637,-0.01176852902814618,-0.3602260098196799,0.4242912726295631,0.1370356146721372,0.38664611460251075,-0.7863704985891458,-0.19100262834859771,-0.5276040601304279,-0.18006693758217063,-0.43062394095991263,-0.08091526570469287,0.19787260697512354,-0.13905575519582913,-0.8408216297727558,0.10963519697917501,0.18612540818378598,0.7687140535034265,0.3294520571630767,0.9599126387399828,-0.18709005594683936,-0.6771349812671523,0.704173401831413,-0.879971275059924,0.18054006906659237,0.40827258910608144,0.22299128386978406,-0.5835163430173504,0.25944098702409735,-0.20677347167721338,0.24050651597834816,-0.6152496380204457,0.8797605582441361,-0.41868312625635973,-0.16612885949285394,0.0899209961550973,-0.4675435660796954,-0.1378330745311822,-0.6174538284254936,0.20914799714604881,0.11091286346127271,-1.627861574996726,0.2227103783700508,-0.009454308712353976,-0.5148750233824974,0.8251938175603735,0.8081525968937764,0.6537923480388317,0.1711823284825349,0.7722926491249587,0.1562209969449736,-0.4968654885035847,0.28086836775065827,-0.1943294203507433,0.08494001955858066,0.3214403687554656,0.2277135615812087,-0.5253450869395884,-0.4635491126672342,0.8705155241494404,-0.4313870419995116,0.3114989713176015,0.009675522547489601,0.3278690978019605,-0.021777225806568712,0.38262490257774595,0.00013202910086418385,0.8327351992763223,-0.029062026644632755,-0.012829411871452034,0.14532170262716637,-0.32832196043252204,0.10769778923193196,0.0800722421065545,-0.7135418638641033,-0.4972880364073555,1.0015746293105834,0.23485783969869956,-0.03617196519385657,0.6571470769397667,0.2562120495943101,0.0026591466991125468
128,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,8.0,-0.5275924335239632,-0.7334431571178608,-0.17297244431625325,0.7529609039216916,0.6405559378753374,-0.1304079508593463,0.02927622367365723,0.34669182013460853,0.030535695513772332,0.03219484686963048,1.2179922294133212,0.3463316939785376,0.4087854427979708,0.04040273610584477,0.14832429464487956,-0.03389807664383371,-0.22793117448485822,-0.08411439547096772,-0.4600886119007379,-0.02026890778295254,-0.17079245376117513,0.10390192834389667,0.0008373029818000699,-0.07856561453043531,-0.25628848769096524,-0.15654871900039935,-0.4382257508085434,0.14835898242565115,-0.4058196819945161,-0.18864231200188875,-0.6103376801243181,0.2580958802936723,-1.1049376522501169,0.026190784078537588,0.423974351690966,1.0690201581538534,0.9551867330139283,0.5973606628846755,-0.404710479165294,-0.6130283465759883,0.5558359599391862,-0.5011948522726777,0.08445456842582333,0.2145755798860695,0.06879310965370367,-0.4267403069278506,0.6520247544091207,-0.3377472000231231,-0.28673805305079036,-0.8935100806134755,1.171946434456367,0.06823668107758829,-0.1011184896568349,0.09299151913888404,-0.3550418513265249,-0.3633506621734339,-0.4980421878656145,0.02249550931516975,0.43812907469230034,-1.518592161245591,0.06248959039685231,0.018214895892990857,-0.5150755926455711,0.43664002298979626,0.6443044424893762,0.5343021221690067,-0.16033135868564474,0.8448547311900991,0.2837555516802568,-0.3995909193954661,0.17509020480042015,-0.07577677083905987,0.16939783394461727,0.21294322227328688,-0.21798481305043604,-0.42344080658152117,-0.551934929705477,1.258356606512753,-0.5095177661213206,-0.41584376361111564,-0.20660009998738627,0.15285193705088806,-0.15831824158882202,0.277304546790649,0.19437167198175054,0.6358858802151788,-0.011132221288994604,-0.30576010936199627,0.03142867109281977,-0.4766443523481385,0.2465580029032609,0.2240634603471492,-0.4021653016458868,-0.16949206670776462,0.986401367751879,-0.015601332300878457,0.35845928916616154,0.33293707496427527,0.4618036287109627,-0.10359822275567393
129,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,2,9.0,-0.73698225576229,-0.6761272646217752,-0.22506326790935705,0.9683462764513493,0.8537840490996247,-0.10654754608212158,-0.15303388856269562,-0.10733872014603563,-0.26943394828941963,0.2721962899869153,0.682588876018676,0.21705218109078223,0.5219156117983692,0.02149270345844262,0.03435474663291094,-0.2828632296042313,-0.14361762589620852,0.055312741576215796,-0.2797471723109134,-0.16421135863974523,-0.31766053298487357,0.1677225207188987,0.2556191730101028,0.25387212086228617,-0.5016348577775279,-0.29018614965468814,-0.4148620286409711,-0.1020043657046581,-0.22057571804810738,0.0256015992260345,-0.37627105165758046,0.4832640498737795,-0.8064433112144953,-0.015417526699821715,0.5166743252598986,1.0183527076911723,0.7517603904127569,0.8837109782052088,-0.19738425464044207,-0.6420708671038367,0.7634956216956417,-0.7299955383310164,0.14130962741639924,0.37091166208592247,0.21922722238892411,-0.5010517357660319,0.5654366538040175,-0.32224642264805886,0.27784693040270236,-0.9885386898915225,1.151313121184806,-0.4320594589518577,-0.21329987137160938,0.10009827847985381,-0.42031726070207426,-0.25901700329951144,-0.5171783461005267,-0.20268333378003195,0.32665643457830157,-1.170706708326533,-0.2576937265493149,-0.031513251668183084,-0.75114668191771,0.8454821517493434,0.8816490214457064,0.7417510513209165,0.12176383008577812,0.42922996090643994,0.018007823374509346,-0.07326077408437343,-0.08246271875281153,0.1651206940557089,0.35348967325672664,0.2996544241821271,-0.15888980682524817,-0.560119543601559,-0.41493803066646384,1.0570977552681375,-0.1519123958569586,-0.3031058283111183,0.10708845432013897,0.10827936110681008,-0.22968843937543204,0.41096008547419915,-0.12475485472486397,1.0019772180595343,-0.04676908029559654,-0.028017764825245484,0.18140833563024023,-0.48801966861423535,0.16844847405165314,0.19201138329117423,-0.6740514684173953,-0.35014051064233465,0.9260645577141172,0.18032918173050555,0.07407286002842278,0.5989688764653146,0.25264607256611693,-0.08768976740201916
130,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,3,0.0,-0.6983878003265125,-1.087023061123385,0.029782474103871026,0.9673020530450216,0.5623910195419533,0.14439636485263302,-0.16294475347347115,0.02974519688131949,0.06888913991992063,0.11083774228917431,0.5830795930723258,0.2265027724584986,0.179076738812129,-0.30823213233419466,-0.025156826755686423,0.12438222792318054,-0.07286045930639551,-0.1842395354651974,-0.3087269264499348,0.27109493808800467,-0.4422458138329852,0.16338895586576085,0.2762366947139912,0.016875520773335317,-0.4549913238152865,-0.4168935035027037,-0.5211448403628072,-0.15100695824107002,-0.31696968753032173,-0.270997793656434,-0.3764162271876086,0.4951292848286297,-0.7269747977517311,0.028969149181048426,0.18861589060191108,0.7611134158753631,0.46809061156949394,0.7586577663097558,0.07419370743850451,-0.7856529622406807,0.6669102625044735,-0.7279446178538831,0.24879403749090612,0.27915960071929713,0.2687260486093445,-0.2915415355431312,0.518468683369574,-0.150570326561559,-0.21883123447280034,-0.9433891888420151,1.0755921982641232,0.08159722264328217,0.11072948242625369,0.006633887278780393,-0.5896583610188901,-1.0752641299989376,-0.4699719685152668,0.04041902412891607,0.3949623351078757,-1.0704278810394898,0.07524605849834065,0.1294333490411541,-0.4539270394132156,0.4299284399906591,0.835629863814746,0.2086608275087659,-0.016138926906777762,0.5985516483364015,0.26367792807719265,0.5559545396245635,0.2554289676390449,0.30017560413214706,0.021518540455000124,0.1530065277804335,0.041010183882547624,-0.20148305126818222,-0.47462233451408514,0.9430731698053354,0.00916204080753541,-0.4978239730427898,0.046913436557894705,0.046775660750704606,0.31132841240100884,0.2707621921647985,0.0012097325539119907,1.0530958662808403,-0.12533519430998497,0.01451253191224905,0.3053768953999825,-0.6228936698476055,0.21470913781591627,0.16472533183266697,-0.14013204438861482,-0.22496586284027442,1.251519204330445,0.09927045004244656,0.04608784856969772,0.4931774960028944,0.3426505486522821,-0.37095444510628833
131,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,3,1.0,-0.3525252114558146,-0.6969820279078665,-0.19086635113896278,0.8933608698902668,0.6089781753463186,-0.01146934833846791,-0.2772858203151991,0.02092768105116405,0.20603872399365852,-0.10136195568298695,0.7248991125718441,0.3087080511663064,0.21809366621455883,0.10391387641086935,-0.10974921316378639,-0.21928758857344643,-0.20226277954272304,-0.12371478901663835,-0.334290046541789,0.28960754861474647,-0.16748146331199287,0.10097047482931676,0.46550625102273724,0.2448722890844155,-0.33143427369492096,0.052684049762404817,-0.4305048697361721,-0.08163303460838617,-0.23328160190483105,-0.11503151221946367,-0.3793516593383611,0.3270212971398055,-0.8721803848579196,0.29362172080706295,0.32959094210780526,1.0851757016773576,0.18541323185962516,0.752597574098075,-0.11661898743673216,-0.49974267229339553,0.5550400010671047,-0.6294016363527448,-0.07085003965774506,0.38765859542264736,0.11880242929557644,-0.24451281874417918,0.5004217121743626,-0.1880183771102047,0.019242023349134885,-0.5873439479513479,0.9916970863359137,-0.7580416412263268,0.06531594095365512,0.282533779521766,-0.2143281667827599,-0.29370139497638187,-0.4583042199861087,-0.03603067716595543,0.3490845927585735,-1.3151634546495448,-0.18023760322186788,-0.0664819757481997,-0.8284232167354618,0.5329605076784385,0.7081897911547174,0.6183377263399159,0.056089687332431803,0.37551185278762095,0.4439931299038839,-0.2530218975189461,0.2645405670377744,0.0015169729709152424,0.2590233176435079,0.13967114913813555,0.09210289338202471,-0.5495839546515707,-0.2698414264596345,1.255042670302001,-0.3783868094352521,-0.382444143714349,-0.006811646224843093,0.5252461633191066,-0.08246853632006368,0.5647669873350923,-0.16672419280391715,0.8000444430434923,-0.0552694596783565,-0.22981461882059473,-0.07513017655800369,-0.6951219844662175,0.056795353313146835,0.2835082724811028,-0.5225761135384273,-0.4933881011407617,0.9517209883990139,0.24070249889525247,0.40220610045016114,0.3422220563203109,0.14843570087955407,0.07190965587032039
132,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,3,2.0,-0.239387779102734,-0.8355294837576036,-0.16040644244968527,0.9073772677274872,0.6455680369486434,0.027447201414663835,-0.03839495267709914,-0.002638529473265705,-0.05899806047469969,-0.16724874322115652,1.029224737280379,0.23640224933253015,0.33637301334476166,-0.03457718044789329,0.14803328613347233,0.005243429152374968,-0.14490676874507935,0.06482859794708361,-0.6801055882974951,0.09678818269570943,-0.45827510045661285,0.3389239354544705,0.04557952698131451,0.1404460080431228,-0.21266546356898897,-0.1351209613053559,-0.5129009691953188,-0.13396443080738835,-0.48708839083853694,-0.525738451365596,-0.3757485042412851,0.1314170503502267,-0.8498890047970358,0.15221812646502553,0.49861992540700917,1.092538604549929,0.6302125337416997,0.9459436061766016,-0.2718070891607386,-0.7124979090667484,0.4863263951080732,-0.7903978171612871,0.03866116817802018,0.23508477933690367,-0.05692359788798898,-0.5798796020094942,0.7433962169178968,-0.3799790941745478,0.1040379332324387,-0.6046502847002603,0.9397582254811552,-0.629742835878373,-0.13311060169724104,0.22489379065375936,-0.5843518773542173,-0.5614797793494443,-0.539500418305287,-0.13081177872780358,0.38337437151609277,-1.3918464251898093,-0.13750947959021975,0.02675012639997537,-0.7734056340530095,0.2704403336076975,0.5403609895187189,0.7509582694929622,-0.035729664351530965,0.505186276795961,0.3273733399901201,-0.13370673895751944,0.16663981855657006,-0.12853029241826147,0.16320674162195015,-0.010991441244668054,0.047516256846204086,-0.6044530018317684,-0.6984502942935673,1.1745294651318678,-0.3324390314561707,-0.2084464677124679,0.35949799601897464,0.3607134204187248,-0.23233859759846076,0.3459241197381132,0.07287320908385797,1.0868072055136446,-0.043772358584571625,0.01413164702690417,0.035081331185651266,-0.3672756618093648,0.40270284171542337,0.22466751396618045,-0.5635816909900617,-0.157511475167683,1.4585480308748338,-0.3020007949963843,0.37393876523832714,0.701750219064688,0.26744108536547406,-0.11105187411635388
133,subgenre-current,novela realista,other,100,5gram_chars_word,zscore,3,3.0,-0.3025536790623833,-0.883753457993503,-0.14794739073864638,0.8837443657469933,0.47072808537291033,-0.14791140157241467,-0.17223851919652045,0.02647804607837778,0.17803576695401324,0.27766928331888063,0.7090685366200116,-0.1353898233873576,0.5802921369192205,0.03683668577799698,-0.09943649918977993,-0.21715295576713078,-0.26506406592922716,-0.17158584187784143,-0.2157634625420421,0.3413007474718497,-0.24097969025872756,0.11373909632077517,-0.16465623797945605,0.3831057250879705,-0.6946700837916601,-0.08944490279500261,-0.416133307503178,-0.1146514470475562,-0.32836970057591175,-0.11507240444076505,-0.5897977964738889,0.4505072110957189,-0.9891273037584198,-0.05147174000153015,0.599866854582401,1.0769911007637418,0.7132446099753027,0.8656660108923031,-0.08515189533007872,-0.5204825996229194,0.5590278105632014,-0.5941630927035364,0.02594219568567757,0.4423481858704639,0.26391776016573054,-0.4062084133816244,0.6869344096358034,-0.5242764295715279,0.3411427227766778,-0.72522217361346,0.9161786829081772,-0.20663316691455336,-0.33849874438890015,-0.09825241803203677,-0.18238336806196442,-0.4306303846012097,-0.5727901128390864,-0.17945831727124117,0.09660626164622221,-1.2010282499392715,-0.18695556145733083,0.008787210382888766,-0.43309292260770155,0.28071058022831286,0.6350520276066417,0.8819381823264577,0.2942892302701356,0.3593626022681412,0.1111212890554576,-0.2754025267644732,0.07749607051028706,0.2564131758536493,0.0819130949790674,0.01455456646073372,-0.012511322329180397,-0.26409198727261807,-0.4071531195556367,1.2394188048339625,0.030991179426944182,-0.1153578147830383,0.15524824131051185,-0.10647654361677106,-0.46310360076241763,0.44995722181083003,0.21548637505475088,0.7667402436152526,-0.11686046632166147,-0.3991312130844235,0.14279208641005137,-0.7575225213827035,0.012621252186309051,0.1666157798768284,-0.6883213002164353,-0.31217879761605855,1.0906197787855871,-0.19914440741807243,0.09692565497066052,0.43354451644320946,0.11616233863363873,-0.1320956066728305
