,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,cv_call
0,subgenre-current,novela romántica,other,90,,0,2,0.042947732934448375,0.3893546044505843,0.10626354090079593,-0.33752242788413706,0.8487073247168785,0.07375850186855272,0.21349005610758467,-0.908152090071298,0.05708401841954312,0.014022300523282894,-0.12056586254928425,-0.6832820183769761,0.04899312026442132,-0.11962688309596255,0.32766370517566834,0.5559390798359707,-0.8736216944786088,-0.02369393097155006,-0.5043887401670153,0.013757225786434405,-0.4302531355064138,-0.40846837677385456,-0.02176273787175096,-0.38943705203474505,0.5657521761646651,-0.3747971222206751,0.5878146629080294,0.4257968285700271,-0.2665143408714247,2.0384989189550944,-0.4859601162235514,1.3017519035138068,0.23331163671049385,0.9364273420395252,0.21177962835505176,-0.0748140675710518,0.02997081147209845,0.3363094209633921,-0.6812642210065707,-0.9893907705737028,-0.9109106732444378,1.6518048024999992,0.2409833378983585,-0.0941251241895153,0.9434898723306704,0.004980418949251912,0.7468322622241725,0.6674366601040517,-0.3526432645301049,0.3397747777545763,0.18428557179804766,-0.3696524245490072,0.07940138310681652,-0.8578076938229628,0.06915382904446353,-1.2024740946264303,-0.2456927032490152,0.6486299424553978,0.1555021319029549,-0.7506450810982134,-0.17054775398261598,0.39998672100851773,0.6430079078999292,0.1993008701643572,-0.5704231608959971,0.7176909497939841,0.8293576949721304,-0.5592143370423088,1.4590700573910838,-0.3496599525199104,0.4415102915788522,0.16184776432517733,-0.31586418979218817,-1.2051287787442475,0.3704565024735392,0.31393919678078736,0.343060933888997,-0.09521842689552383,-0.04133580727541762,-0.7014738590952759,-0.5005305434096914,0.4987390024765208,0.9415260989081714,-0.034838480108941465,0.2959017458971433,-0.5154126579355599,0.7738595252331659,-0.991814587185068,-1.4295989180035416,-0.10430290325426077,0.0
1,subgenre-current,novela romántica,other,90,,0,2,0.011344126051775892,0.20082920223967635,-0.05389985385354355,-0.4108075644338529,0.7351811883512935,0.08888495865088253,0.3288875536432965,-0.8717417692910733,-0.002444607967351936,0.2525052876549596,0.6258891147035741,-0.7273474576421102,0.43865743460918416,-0.1059709830506399,-0.07309777611365798,0.4967474117518834,-0.7578923350905317,0.029226574297997736,-0.5139295058821997,0.11039105028169394,-0.4369248581709248,-0.7421935607110131,-0.011239265994086412,-0.412166083682779,0.4284091208436202,-0.33846588683873674,0.5855398378502692,0.35344764676654883,0.2694755260526075,1.8100778463226983,-0.3072953831388717,1.275060607544575,0.19000679861757772,0.9360175609708,0.05149654506266792,-0.2751707658628745,0.4491635182083442,0.2730964378093507,-0.7965431333042213,-0.972190734408348,-0.6972229506197242,1.7680731448952538,0.324753457466044,0.09561223849325272,0.8566891708864195,0.001832738994719604,0.9674003491667996,0.4972617291548287,-0.4516667476878364,0.3702930186665167,0.29609031247310263,-0.3158058422533389,0.06549690933943028,-0.7560257231778237,0.02932353810206392,-1.0188177617114271,-0.22927732367272746,0.8971857452369201,0.18841704286874092,-0.8256261162872581,-0.11964871119980272,0.3206886250546855,0.7287380084321259,0.1991318233710901,-0.34973683617721163,0.3813108525468762,0.9183404963336504,-0.4439230911069311,1.5956529688131065,-0.4536894406881429,0.3609096473483053,-0.31860159359196394,-0.16277298469630053,-1.4696091740121893,0.6584846586938071,0.3744986761426434,0.5517349657395482,-0.07972430445842914,0.25524113672787085,-0.6251605863053902,-0.7102787251745961,0.5294371827923087,0.15447238580477896,0.006833839988516173,0.2935586623029163,-0.4306130640439476,0.8265679839900384,-0.5586283550442265,-1.4066049375287029,-0.3774067213689347,1.0
2,subgenre-current,novela romántica,other,90,,0,2,-0.010369503172638244,0.1900974846946686,-0.08231700640928899,-0.3613354043776365,0.5571218006367128,0.07995519345814985,0.3714577836972623,-0.8445191493441807,-0.09521142059255094,0.045541038215425315,0.4846079973274364,-0.7048096365703067,-0.016051946086864645,-0.33120560017030903,0.2331929956592903,0.5135090089137003,-0.4441897987878855,-0.04486934523736112,-0.7297825969897019,0.15794466861486833,-0.4230978490015346,-0.2700031964691085,-0.0008652551883329003,-0.471730257531134,0.6236091028707297,-0.418660208606921,0.5798174523486153,0.18576803622506768,0.2410814253617724,2.1006108209435506,-0.3060666585228558,1.191869525525232,0.136957956507897,0.9765782451056972,0.07266404604048969,-0.42078002708351137,0.5228395641999846,0.2791401886759665,-0.4228364432152584,0.03554474360774122,-0.8240013826819491,1.7125949902450324,0.4077774127865311,-0.01775559496063966,0.7033866011458431,0.011942736148282292,0.9219577766664492,0.3431428244070517,-0.4840162162459802,0.3533271142810779,0.2873890129885792,-0.2552476085276746,0.004182076569951327,-0.8858127535933652,0.03156783743093725,-0.90907146619568,-0.25007405127946264,0.5914364774004276,0.009114109968417695,-0.9301349087614156,-0.0985920560565917,0.22245292691229648,0.6016036836932697,0.20397425510002806,-0.3936664173078853,0.7121763692859038,0.7193828472171703,-0.3040978079095349,1.3439461816564289,-0.4334969746569538,0.3446172008614543,-0.23386163280490654,-0.1805138136127669,-1.5286511988610727,1.051081932142255,0.3098493527401521,0.4867833982526919,-0.1274512002292308,0.08545540481886983,-0.5480553982292933,-0.5853966690787001,0.4269779782261427,0.8730629124873677,0.0025882693092462005,0.20728816684306509,-0.6654872407235144,0.73192800484682,-0.7490679168869916,-1.3209599315588831,-0.3584324867057476,2.0
3,subgenre-current,novela romántica,other,90,,0,2,0.009525311831777515,0.23059030519999166,-0.12510154354065334,-0.37720621752135297,0.6711803145346619,0.07386038089415559,0.3001088753414862,-0.8887848117133306,-0.09224622705708364,0.1591640266187092,0.5902934497475611,-0.6612033046199611,0.5847030140962299,-0.1531674218041092,0.1758349907908251,0.5669913261983854,-0.5909055222861449,-0.047427831113695564,-0.6386906431393985,0.15625099246271734,-0.5641832249258405,-0.7990175856118669,-0.017107063973084032,-0.4669983776534869,0.6513314425084755,-0.4564699562896761,0.5646533687477486,0.3721100347373187,0.21143047210400676,1.7548184309063022,-0.4880863409490714,0.9869587986718192,0.17423958898532094,0.9743222350308638,-0.041143538421156034,-0.5798585713619417,0.3812730316370272,0.0824431370296353,-0.8881017317013806,-0.9759346868102136,-0.7020645661763225,1.8011415173502046,0.3061340939483845,0.052213928520275836,0.9762050771984564,0.006572380095283953,0.9584618261187128,0.5044530529908752,-0.4682629693818034,0.3770611248098196,0.28659626516734515,-0.4910901230531952,0.05713347247083811,-0.6409863921827448,-0.043819204538420566,-0.8166507908549662,-0.26375844311556673,0.7434950435289985,0.15437990674170074,-0.8660676562857447,-0.13405217736059669,0.5409533190639657,0.7605807717155251,0.20100185767268128,-0.3014284897611396,0.7432734247612826,0.7007653231740535,-0.2975980994597804,1.4375106979894174,-0.5491774785476531,0.31419904447030395,-0.125287242339455,-0.19454724531859932,-1.392465553234981,0.6285876297671884,0.21625170192321,0.45796139366909294,-0.1522471232038708,0.15389970396865207,-0.4092750458190101,-0.29880647681936306,0.4007620982446759,0.915130670602294,-0.0041394490692733855,0.10287188163856624,-0.7459714422157931,0.943296994212178,-0.7392475498998006,-1.3592034658224068,-0.3288910083488044,3.0
4,subgenre-current,novela romántica,other,90,,0,2,0.050768600010932745,-0.056036334610100005,0.02116272343117056,-0.33425272444531057,0.7374348318149649,0.08398331657318536,0.3640833523553239,-0.7377021261354358,-0.0028861577462954285,0.1809051553750667,0.5630070010350865,-0.7229681645901341,0.38833633094296616,0.11866908832270498,0.14007398993068645,0.4852269757234262,-0.5779717523228473,-0.0575831762475789,-0.693209254538144,0.023828870131989387,-0.3707180264117767,-0.7784624600675774,-0.01094806646288568,-0.3526168254642923,0.5369954857315802,-0.401795100826477,0.5056494214390673,0.241258203761162,0.3558872101845276,1.7697567893785158,-0.13230371272515093,1.039073355158903,0.2356418196291226,0.8448565952525311,0.10144179214312816,-0.42537788147470695,0.31782215714833484,0.1685611829334577,-0.9061494088093626,-0.9715847309483372,-0.7038083907265349,1.7649815411556478,0.1187955863428292,-0.04145939694873518,0.8579053305484658,0.008242731492117742,0.9031892168345994,0.07493633058844858,-0.43197185350141015,0.20693148703134992,0.280654885435743,-0.4148451648478495,0.1037477828068288,-0.9513561744817289,-0.025519348685361213,-0.9860772351991266,-0.3494925297982883,0.7728572281282533,-0.02631230340237781,-0.8155475283469188,-0.09458404446862234,0.18861316138707893,0.7527005040759832,0.20230835034335226,-0.3070553846425946,0.753170681498218,0.7459088244321651,-0.341495717761422,1.5184225178160278,-0.6947995544446062,0.39731507825829465,-0.15942976730086628,-0.2250371601076263,-1.3266238908330958,0.7314440938905241,0.331402493647636,0.5082816482426067,0.13189100073306592,0.18843596772753485,-0.6127350820787183,-0.6693217313733492,0.001893641473855305,0.9491718483293836,-0.004973615408457498,0.2935780763148256,-0.9112714097576428,0.7929295180623922,-0.6340520934092748,-1.4527228226789644,0.12322037731971952,4.0
5,subgenre-current,novela romántica,other,90,,0,2,0.008110288521417012,0.12194251026288735,-0.172028216267772,-0.4186788890887401,0.6563034907879787,0.07534298280902449,0.406295167960436,-0.935618130810586,0.09814879514397573,0.18107095205396967,0.6405039964957175,-0.715198895950062,0.5117898647707247,0.030055298932180268,0.027883745736893638,0.006240882001664149,-0.6011579668756079,-0.050297465650460886,-0.5975767827204915,0.2348203331364625,-0.5314968711748621,-0.7914460051689935,-0.016782170522158843,-0.4614783495220402,0.6028486129207539,-0.4345451640983067,0.5956681229130281,0.2741019378768744,0.21915579679275304,1.5601037964087143,-0.6287001081003649,1.1736399128423736,0.10538733297089777,0.9367077807053796,0.03488813402147551,-0.16658058339854145,0.3703656939262069,-0.02267498587388649,-1.0906679673596842,-1.0240133710429111,-0.7682908071916209,1.7580894363968456,0.21070244187647755,-0.11549232032353128,0.8855129500853528,0.00855074301880085,1.0242824665287915,0.5365839193352658,-0.4542429535217393,0.3461768054569039,0.3693355501418029,-0.3354010917283855,-0.1988563918243864,-1.006081271007944,0.08152726172466868,-1.1536976550507023,0.008326069692121034,0.8622120511539952,-0.2746589028176177,-0.5161700269797529,-0.17435398370575686,0.2281809451552377,0.7136634420843273,-0.008707890933137216,-0.7583196835627755,0.4621319433005013,0.8795221312780807,-0.3036174514374098,1.3959380582206855,-0.05386342574895911,0.07797707978580716,-0.08969908149993185,-0.049981576702899946,-1.3546917864254164,0.8112763174712934,0.3747973645747833,0.3868696297052001,-0.01896623999273226,0.2256494717733872,-0.6408886293086195,-0.5667661188279813,0.4634805546952191,1.0135650693897909,-0.008571828718747626,0.21954063056395587,-0.9151980537591256,0.9342569441356862,-0.6166817523167657,-0.8865286629072959,-0.0537680402570228,5.0
6,subgenre-current,novela romántica,other,90,,0,2,-0.026875334986972598,0.1826560862118636,-0.19117109864441686,-0.3823757442300843,0.734421807008369,0.07747244563052967,0.32186509658348544,-0.8578148028551379,-0.009387287542492122,0.12170701036241413,0.5095653908528059,-0.8494746028964107,0.4028780268689565,0.3030336482516653,0.3257420216472078,0.4106034620959502,-0.6422959407844158,-0.049404421903454065,-0.3602948624309757,0.2390086199440204,-0.4402805608185038,-0.6411247886713927,-0.009816884475975816,-0.517945070004681,0.5674233614016739,-0.3651882329791961,0.567715586923779,0.1472377829867627,0.4095155970687277,1.947974085878956,-0.470873617101336,1.2761454570204909,0.2107147815790224,0.7025575060435151,0.07982758372293675,-0.5288572121111899,0.19309294393937151,0.09541565442507956,-0.893571927801708,-0.9926422636491344,-0.30707478539140065,1.6410548360738428,0.17465389999776634,0.11073622273061398,0.8723414128018514,0.014939526615326363,0.8189614673535234,0.6034779740198871,-0.5694577430659991,0.1608790949977494,0.3791236826643089,-0.5343134144608155,0.11367363318085315,-0.8495247471288384,-0.017336920278867716,-1.0449649496351892,-0.32859993940014964,0.6700482342406822,0.0604107345556195,-0.6655843000124211,-0.020758189967134417,0.3123367544214001,0.7449290094286745,0.2156750217033706,-0.4229383014983176,0.6970545213529743,0.6126182202291346,-0.44665210301839137,1.368587384348073,-0.5068825939676992,0.36012841791730826,-0.057232531451144736,-0.21541591371942895,-1.4817518262825282,0.661897279907343,0.2774148776360691,0.2638638467433952,-0.15650546167795473,0.2022789565532044,-0.6354172376248023,-0.5969553733476874,0.4736513209285297,0.8488631725801966,-0.01665804211001341,0.2303476681017291,-0.9825077281398412,0.4087023824215936,-0.0776268159531125,-1.5271698263190974,-0.22678270919935656,6.0
7,subgenre-current,novela romántica,other,90,,0,2,0.01136182867419524,0.15578851068417315,-0.07610795026170142,-0.05982496374723316,0.6145693802027077,0.0928716070927088,0.21385507985334545,-0.8874835636741498,-0.13604946952581956,0.11305395925258767,0.5273192637300195,-0.8085573585048114,0.4593522190448949,-0.3677197884160577,0.18807873937758499,0.6374410402943274,-0.6369044336118268,-0.030633224172000387,-0.6897063361748748,0.012341476830668448,-0.4333890351261177,-0.7543289765934277,-0.017859069045633984,-0.09017995074719948,0.5739878742999214,-0.3765507721844759,0.5613052213378112,0.3533236797713786,0.2873132269975129,1.9592148912045717,-0.36166863236664415,1.169289801712674,0.08898267288152087,0.08068394234891108,0.08536132229831947,-0.3598596899603649,0.40200618155562057,0.31691202730593515,-0.6769983646838987,-0.9762414811205994,-0.8350611705537448,1.704547369061979,0.15665784709331598,-0.08258105530069071,0.8307838643662377,0.001458652240157992,0.9721620061363896,0.42301585753605453,-0.4902311234929926,0.3878628799575106,0.3408399206471573,-0.4121948474473347,0.08837407397798742,-1.0552447140710546,0.028481351555821783,-1.0696656064114862,-0.2740483318248875,0.7819533845434812,0.0827008547164907,-0.9180251805837024,-0.2218704612923822,0.27826211958452696,0.6921988684620886,0.1990159363397364,-0.4491719156218931,0.7249079763793883,0.6810219503658989,-0.4233779553568881,1.4169869261782306,-0.4786545270380586,0.28522198809199395,-0.08598481693698247,-0.2608478386827622,-1.4245249832268807,0.6967408983732033,0.4154310212492824,0.419655493914541,-0.05180594880294812,0.5525482648561171,-0.6221712086656502,-0.4334916979314361,0.5459527014449037,0.8718858445798199,-0.0022081586458300513,0.25885542282054297,-0.8685869888884377,0.8094486416538142,-0.6746961325987834,-1.3462196072350114,-0.1875444087472224,7.0
8,subgenre-current,novela romántica,other,90,,0,2,0.01817668177284526,0.005637582969462371,0.11977412735330208,-0.33456770462577023,0.7569753973979417,-0.004213654657919841,0.18875929211429407,-0.8245949029512851,-0.018841735059811404,0.32677654437514525,0.6849183559170137,-0.6414366280179492,0.3893145302979724,0.0010132173991410087,0.16827885551997931,0.3944803165072871,-0.5855814502960388,-0.04776049163080586,-0.7869183056468497,0.20701029721749215,-0.07154255038063564,-0.7407238188067664,-0.020611498905995757,-0.4691953253625009,0.6461654182066379,-0.005840130083242157,0.04577700714772867,0.15085101605670592,0.06570856894585367,1.5556848094383755,-0.3164976089473496,1.1283246348464375,0.290009881147317,0.8029915756549637,0.08700639188508083,-0.8278967228991321,0.2912028346273077,0.13336478739452678,-0.9272223078503384,-0.9559626136034092,-0.7242637093236519,1.871354144815765,0.2014478222203097,0.07998261775701743,0.7460389509618659,0.009482229195151636,1.051589195255115,0.6075150693144732,-0.5232233603525891,0.1959539996834629,0.4111201483871922,0.3400646854602757,0.1768872493891305,-0.9155230976813584,0.1060139635831507,-1.142864712279951,-0.4103953089900183,0.702871178591375,0.21305064488688327,-0.9404905185002236,-0.17879801941948315,-0.22260410609993972,0.1369273870114948,0.1716865161716419,0.04541079503571136,0.6778534140151089,0.7185728738582383,-0.2755172047207442,1.4327726538216254,-0.3220218335889576,0.4219770839856516,-0.32280898855039314,-0.10105295881989232,-1.2758429615850266,0.4804386605312041,0.3891309638970591,0.24845589581151006,-0.05572221031612341,0.13450620365295038,-0.6825545171959533,-0.5621479928646366,0.4367240858795303,0.9139836778060634,-0.017613748857781934,0.15980499910583926,-0.8521671145090368,0.5323136810944551,-0.6419717204075388,-1.0106063260051932,-0.5201802011132376,8.0
9,subgenre-current,novela romántica,other,90,,0,2,-0.011496739804464423,0.2285482062511919,-0.16399581638657287,-0.33679310290612025,0.6851838886010959,0.06945636863882962,0.3705302305421732,-0.8287043464554477,-0.030116972028927987,0.22076678758654772,0.5973373362212853,-0.7928159570540111,0.4142490892569287,-0.003089857745844249,0.4742826717168476,0.32871665782377346,-0.3003133329281621,-0.045135718504996564,-0.7723269445671096,0.26886866302014617,-0.4354870928420779,-0.8726002800293853,-0.029101904860968038,-0.3962894411872715,0.6088152211490034,-0.2657252054226101,0.6351293099887787,0.04582984683510516,0.29486290877454696,1.915110029277952,-0.5199662970160474,1.1969038767846552,0.17443027244204315,0.8849270551679753,0.13975919602671327,-0.2413299443776759,0.4745210586787825,0.29875835663899164,-0.975533317123924,-1.0125103063852243,-0.7569810258574386,1.6681470442088913,0.3802723149527005,-0.039177616009079035,0.7766511153464576,0.00044135930039719833,0.9138701856227216,0.4548268604881586,-0.4183370874639297,0.3330986397258509,0.4011585278486665,-0.461497985385577,-0.10290042687725567,-1.0072524745021656,0.03409655824426576,-0.9672962161351062,-0.3673842316842549,0.4746449803564545,0.3185897065670847,-0.6516871873405496,-0.14810520720560405,0.2392409156609345,0.7338160944964583,0.20628493904026154,-0.4340843786641715,0.6444157611991405,0.0763949381326376,-0.5279706371901501,1.4325407849960117,-0.14379025100502613,-0.050138432675657735,-0.1072448032503841,-0.2787297393485101,-1.2556398106821562,0.7743434665928907,0.31081955513374804,0.4642878480720517,-0.08206083208724775,0.08949993599118508,-0.4636892705430572,-0.4690921422713407,0.5372070087555486,0.8700622398992608,-0.05022631295888127,0.2569751801985121,-0.8863038978464808,0.5340023271365708,-0.6720868213832084,-1.5367040556128615,-0.15999733022772278,9.0
