,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
0,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,0,novela romántica,other,0.017963294221910075,0.006328338693591965,0.0016146954331074375,0.01107880280549163,0.004983889101308525,0.00136263830314051,0.04043874348067296,0.003247578733547555,0.010377524037951657,0.004051574068727655,0.012709999621694813,0.004809621403419947,0.0027647656959021135,0.0060975744335392225,0.006622287719542951,0.003534162042182813,0.0053139103928475555,0.010872287925745813,0.003350596598939813,0.01874599624465922,0.01641409175439057,0.0038618484996083054,0.002810681042310636,0.00850357203545225,0.013588411055114795,0.004822858123696256,0.0018562504908200953,0.006517274830268933,0.010843721435279275,0.0036478571208771924,0.0020946583534901353,0.011328928919015106,0.007727282683081591,0.005550763360252655,0.01125180925408766,0.003723207532801863,0.00938753277897589,0.004555163284433718,0.006098369009501871,0.005396393501842596,0.00665233555955951,0.005556038543976531,0.021775955263261357,0.0036105084858351674,0.00612853718284086,0.01012813923469183,0.006145089543188085,0.014900445894889675,0.020353165705862524,0.005149982738608317,0.004106975709752925,0.004670544281539836,0.007865492275968985,0.0048853774887491945,0.013813039436378658,0.002837361443984768,0.004329878280960885,0.008137036464419368,0.00017702186740715023,0.006766204264494747,0.00936274536652753,0.023724721186938698,0.00770031850823439,0.014894348933917188,0.005902308116348251,0.00625413647729734,0.043793541211766505,0.011967941245366747,0.005020032970383551,0.005268949588377391,0.011936132423418554,0.02391120108597161,0.0025966247073902185,0.00856988379909067,0.005423739299683653,0.018114202281931092,0.006276539846222159,0.00547048194550328,0.009092344980776552,0.006395080843631661,0.008094953629017207,0.009092141680408925,0.013656335753785978,0.012911230903983203,0.007075132333294913,0.01456740857048074,0.04454616441827591,0.004116771718005718,0.014157514669607393,0.005337330612417794,0.009948681760068813,0.01909445537452854,0.005025482890994982,0.0115968243075919,0.0023936103405930373,0.0033149541970935574,0.017889511820238777,0.005898403286151253,0.04047487450447204,0.044894856720616105
1,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,1,novela romántica,other,0.010387659924891034,0.007583341096299919,0.0056797629699884096,0.013032640054658666,0.001290105571311251,0.006567297968713607,0.03816670928579412,0.002523287560598706,0.007802879094828106,0.005819964726665208,0.011695720151437822,0.00538312711083464,0.0041588142494946734,0.005306397273928783,0.006549619664774076,0.005015106950712311,0.006489797027301189,0.006185237699165613,0.011029641632591326,0.019399976952218893,0.010618661218553808,0.0060880314871025075,0.003986221434556996,0.007694249335089863,0.03010843852095454,0.002122864596047992,0.006534957062523475,0.007852145447432565,0.016473788070891462,0.004732112576064246,0.00524667036415101,0.007905961959849665,0.0033484817070227107,0.003775176482659786,0.014601132360436659,0.0028051271646508534,0.0032264788033607964,0.0027319755552903894,0.003798644567333842,0.004880253816240347,0.004519156461960659,0.002471975710147039,0.02398202180618934,0.002316742006066243,0.005820806658672403,0.008320062277969378,0.004581629978290386,0.025035118627994075,0.00944125064043166,0.00795836558378473,0.004607723785214483,0.006309255997216619,0.004527938148453826,0.0090027808859742,0.009986390859179718,0.002693527648095765,0.0017809180880292957,0.008426381062221882,0.005206368240846895,0.0032583777288864085,0.007758330426704475,0.024558956408810655,0.013045930763327095,0.005820132054371446,0.007657830633739753,0.0037756756994089574,0.0334078939617541,0.024759583767657606,0.009860329111757046,0.00464550756194902,0.013456349364345206,0.007789820141604847,0.0039564452182765586,0.00707124865126935,0.005259136166102367,0.032174663071785146,0.00594540898481214,0.002348361782029031,0.007283087612307948,0.006691325708070961,0.015319489189877458,0.007169445399587377,0.011810871059849825,0.013360047421914838,0.007170196358989084,0.011106154394849906,0.04111785300642485,0.00229669239238523,0.016794951390914508,0.0030799628009306884,0.006869106713713353,0.024179611333118252,0.005500434615349132,0.013269148963002417,0.002093187775338967,0.0011991884366506968,0.02404347939228495,0.006246681553130123,0.03289287231034865,0.0483693567092093
2,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,2,novela romántica,other,0.01677839650869677,0.005725910903220913,0.006624520930757529,0.02026580309008891,0.0034235141560478017,0.005139921412156142,0.04197263073512094,0.002077246190185243,0.012234813139341041,0.005751931379054961,0.01955482919413038,0.005517888036439444,0.0032289771602806243,0.006579121202156133,0.0037586385998525295,0.0016049942917050503,0.004827854585734584,0.012147793822375057,0.006854478607302856,0.012312847108861758,0.01449038160460622,0.006356149102884317,0.0038220242349135307,0.007176605081140782,0.026072281285330588,0.002277237006625568,0.005667893759436899,0.0050256868059122516,0.017306138689559922,0.0023309498672889604,0.002391793917322681,0.006917151516825605,0.00463568694399683,0.00345462869873685,0.011704069210022781,0.002845414902900588,0.005183898151271755,0.0036327028043530362,0.004945599129604656,0.0038765134243889626,0.004971694635642072,0.002390889788679687,0.03796654485354131,0.005966705619400464,0.005631645933182268,0.0068090292372577155,0.004320365827732749,0.012664849466472455,0.01417871472521381,0.00871832319835259,0.0033418349618584684,0.0030789579814653996,0.005492313705896793,0.005459794842452879,0.009934424219014425,0.0024967563646814926,0.0046748330827865395,0.01433575557896588,0.004007236903224926,0.0036534051979725756,0.0045081695464116054,0.023175000991890835,0.012132572572693292,0.0026578490536883644,0.006163880263194729,0.0036244316459342297,0.05076770381703105,0.01995701213793254,0.012121539788028884,0.007755856144639533,0.01780432987199414,0.013886637394220504,0.0037117762925370757,0.006346997033340114,0.0018676459620824766,0.013474582278633837,0.0036597280361091973,0.004574860288670098,0.004550541119973137,0.0056670696785901245,0.017234841527858435,0.008853934767659132,0.016584933047803098,0.016701291284701266,0.005064827275392859,0.009059777130540219,0.039201669337882404,0.0055104273155769075,0.025249453635201594,0.004355351030054729,0.010090479367793717,0.01043367876527578,0.004913647698311143,0.00793974260837743,0.0032821525816663717,0.0032098747327959343,0.020298725695071348,0.003909271664205231,0.03971841433780762,0.03339032896400306
3,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,3,novela romántica,other,0.014549888835244043,0.0067306570842630255,0.0027132493697051884,0.011385861448907644,0.0035938926717957983,0.004656428096664497,0.03609781927699198,0.004055252843355909,0.009893251425457862,0.008644270291000133,0.01222900168130027,0.004609460010606521,0.004401848474007054,0.004621509480041242,0.00326353111196648,0.0025997048944126837,0.004893726453587834,0.015516687468044132,0.008006688375265103,0.01698400566752054,0.013297589091231491,0.007641527277449734,0.0034067490953104225,0.011061249713185757,0.009322590639667044,0.0022517424360890925,0.0034262202757404155,0.009344767510460938,0.009638833739211927,0.004826273162980808,0.007427828408994412,0.008379512566301367,0.004894042802473675,0.005918840099893316,0.022009436284749766,0.0030051275514939896,0.004604743861020318,0.0014434959462339759,0.006703563536935075,0.004724783616498083,0.003545319732535386,0.0052006149087399575,0.02085185763414919,0.004722359446103897,0.0049813993849731975,0.008304545414302436,0.0038802714142266493,0.0148716099133283,0.015298416683397003,0.0026702948062160546,0.005166505999152296,0.0038628816828109743,0.003921417463810615,0.004898990419105664,0.0037281228188475635,0.004229563221571993,0.006752482729676782,0.010811095110903968,0.0026424201301973077,0.0021657779545672666,0.004807631211741965,0.01470765230884517,0.02383329816140207,0.0034523689276120995,0.006711251441834047,0.0034083295780147115,0.0417645964098499,0.014674712158030059,0.009074724608540759,0.0042329019187615675,0.02173318472694593,0.02478049041151842,0.004768280049678048,0.003235371849349565,0.007604854052910687,0.025549448690040402,0.001766349358992049,0.002355547915159825,0.016537179108641564,0.005928938134722954,0.02130290940074948,0.014026875653210855,0.018626442572553935,0.010221358887733884,0.00479255852144821,0.02986054352362953,0.03849681338135879,0.004233008895303626,0.016529100372080215,0.002357812716329037,0.00925796729914928,0.013231696850937755,0.006059796126539255,0.007493186768823864,0.004892864959936994,0.0028674367141292407,0.019510591735818934,0.0015017596140447387,0.03124285740371993,0.0472857081352346
4,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,4,novela romántica,other,0.014631087840506088,0.0074688173678849525,0.006217920294128352,0.01173682045686215,0.004853575641604319,0.002755487216776594,0.03357077384548592,0.002711861854392771,0.00889024818002185,0.007337489729705788,0.017121392943583426,0.0036119482613463554,0.0033897700043102196,0.003546174598963309,0.0043002328315488204,0.0038892544873888875,0.0032845161192840535,0.009626982058421753,0.0094192555125858,0.012524764049449693,0.010259806128389226,0.0018223075222135625,0.004713407731791426,0.01126910799399859,0.015667957290799946,0.00268632380462356,0.003960306254590916,0.004478293970095795,0.010097346094983226,0.0018216916173148566,0.006263873166920273,0.01497544188909222,0.005639369042236373,0.0035922970184170387,0.01990143826636297,0.0033649452584814505,0.0017778306272429251,0.005001248866905699,0.0050546789227872944,0.0031907557077106106,0.00568270029432622,0.003814869231430164,0.0231017193707451,0.0025790025599574666,0.008534480874735103,0.005636679743749807,0.0042404224788100435,0.017245025015202656,0.028228659414403282,0.007166600395413492,0.0025049337365379985,0.003101598326979625,0.006698655922855917,0.00571969140148812,0.008901513149547645,0.002284348292261762,0.010747491912918693,0.012542035400134911,0.0015459379319320925,0.0019920977485961737,0.003872637443761121,0.00851266852708921,0.023905082564675363,0.006924624793052486,0.006642600984486134,0.006301885246371386,0.03828522422410549,0.012925916699101274,0.008002702087089574,0.0028381291393935913,0.010804957805587736,0.02137161879095071,0.006471488902839615,0.0078077757044065586,0.0023735458023892006,0.01894972606560795,0.004946263465475182,0.006170207640770249,0.017918597954999116,0.0031999674271093893,0.025796174552837496,0.011213229325184633,0.01542265631488781,0.00870163532041341,0.006144517872855896,0.02348819420131035,0.04130860659029441,0.003140094097559363,0.01168951956033024,0.005419342525500693,0.0077731433599145605,0.009912621128516215,0.001256181323805468,0.013107796238308506,0.0015520458852356295,0.0018851438439085127,0.021509981891589737,0.0021803930919307097,0.047347085028080646,0.05423075290703904
5,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,5,novela romántica,other,0.014602438950573855,0.0047757260044681855,0.0025376955099893654,0.014908164205244474,0.008421771219366457,0.0055214656071090685,0.03910159660845483,0.00185977559199261,0.008697820135055252,0.0072524047643558395,0.00949107822705213,0.004203775933211319,0.0037916582552441494,0.0033346665989045995,0.0035965472174700978,0.0016924154399700808,0.0033049153706382686,0.007035956054677646,0.006716823573458867,0.014566149491892732,0.016871465582744657,0.0045047499026184875,0.0028592780194026746,0.007669852565407507,0.013766728335292112,0.006363729623211956,0.0036386559200181604,0.0070689299332833775,0.009672723365235192,0.0033443551081917622,0.005143875029672527,0.006411931672209793,0.00298118688600556,0.004418418353058331,0.010156794960644352,0.00463022549889537,0.005855541639038752,0.005698775755107205,0.00859326111156059,0.0034125362466333226,0.007672763890240396,0.00455476687972447,0.02497910358060383,0.005442469561677222,0.005782966508706142,0.004396015451704782,0.0026409688930319284,0.018479154770732666,0.020567362467122197,0.006876015139623374,0.003342970019935522,0.004523915501405202,0.0009308817660297016,0.00592665952341404,0.008699845272457393,0.006525463950926407,0.0023204758876360504,0.007101447576647392,0.0033829650204804376,0.002318650829968392,0.00415899413618911,0.02385838888615839,0.017347435100249515,0.003851222858173348,0.0064403022262051425,0.005219792561347084,0.04376830847682349,0.014684588548813349,0.006843347571709299,0.004540735123084253,0.013228974967794294,0.012032361735315146,0.005817521200934457,0.005882546170363562,0.008551112202027986,0.008416023208990868,0.00367957557834953,0.004387663645527299,0.010808160198328413,0.004563815592970043,0.024851959153981244,0.006990857253509179,0.015539670440353811,0.02428094282509186,0.0057087319586918124,0.021069444384123334,0.04121256454136946,0.004253193728833278,0.01930443905547834,0.007956400574605497,0.012242749349019866,0.01456428671508991,0.005947448664760083,0.010459195982511629,0.004376544879619167,0.001141685138077468,0.0254176800315982,0.002738665584785606,0.04903898912700293,0.04988295786271383
6,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,6,novela romántica,other,0.01552399759223989,0.006443758514859259,0.0019747156010598154,0.015643410603195424,0.007288823319230946,0.0056364146181745465,0.037787243647289914,0.005739240704046201,0.006798449692321355,0.008119181268347136,0.01637900350419817,0.0032526055653802396,0.0027528991197103858,0.0014595664174891084,0.003254736768821671,0.0041862588284453444,0.002405242419174615,0.005232469036841127,0.023046499943139925,0.008675753833851552,0.010302285512240428,0.003967966846775254,0.00590317985298178,0.008489669026651311,0.03196242653358557,0.007198198846424858,0.005589312178343818,0.012277326684468869,0.013264142380110906,0.004809011341419363,0.005581229358322309,0.01448477485485475,0.004252285539591328,0.008351609188564358,0.012822000136736157,0.003379240202458744,0.0039147144164411694,0.008181754641379022,0.00851751318179424,0.0023574131680057513,0.004022506238130852,0.005901753316658907,0.0319775662672471,0.002689082064810848,0.0037174137329921654,0.006884188462068198,0.003562523409727214,0.015885575091352033,0.018095600185279257,0.006736641831887459,0.0027187246061326216,0.005794968084408424,0.005701804197973738,0.005923232023332241,0.0047796425379386725,0.004764019571415397,0.0037165876209463346,0.008884183271923996,0.004835164710241268,0.006186382984085783,0.0019596352903339716,0.013351137631828254,0.01124118863262816,0.008314357863855435,0.0065472130050096755,0.007819974878453479,0.023097904721656924,0.017217881790697175,0.007412610794560284,0.004060227970076702,0.015060492508370065,0.01633026928031632,0.006779793067507736,0.004226791906737368,0.004340791963329111,0.013539741298949644,0.0037620485910541982,0.0077011756544482,0.009734378925895766,0.010121582432642263,0.019936465576412103,0.011354376521259762,0.019750563619711555,0.0043449719465839184,0.0038979143675029458,0.014296203791583428,0.031106236183604852,0.002709080564460532,0.019062402418601493,0.005137130576706076,0.014054498390373947,0.015343772477278021,0.0029627098672100074,0.011289204654124998,0.0016918065498503548,0.002580771198589444,0.021552293414211627,0.004970764605115288,0.06015664068820616,0.031199109282743668
7,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,7,novela romántica,other,0.010871549173973616,0.011056984347221781,0.0019857830914998546,0.009989752785805044,0.005324202709444895,0.004796659346098495,0.04452352749987198,0.006696943818713524,0.012680676096200067,0.0100820268553119,0.008600979969893669,0.008791011284283449,0.004692147822307024,0.007059544248016731,0.007053495498151397,0.003885446741231242,0.003022194469469412,0.009379246052436554,0.016160504174089478,0.014585313199196854,0.011078136143047077,0.006549245457149,0.0019928083295178574,0.0054046789514252324,0.025170273318459536,0.004078751255027568,0.0022441988260279806,0.009326392147315189,0.011212532959220568,0.0036497509684226435,0.005644492963118082,0.007466156508385903,0.007222688524850787,0.006036556764285107,0.010715594044063406,0.0007609059448898177,0.0024581386083676673,0.007369338389155687,0.0030448447039672067,0.004007485230423299,0.003657803588796172,0.004046497491511951,0.037920906976531304,0.004298227315499534,0.004730583358911702,0.01033397641089468,0.0064349333156921125,0.014157625977594495,0.015874772717076397,0.003788504437076857,0.0040928039234025835,0.0031138957722868805,0.0073784550973217235,0.003677462158746764,0.009342238746528755,0.005670229757706846,0.004285796806307727,0.005912874770279913,0.00351693420537801,0.00511816410127684,0.004149279493191239,0.025750954736571314,0.011846636550546264,0.006708668837812979,0.003965731746381588,0.006048958769882243,0.026625159895712982,0.022235789990038404,0.007373706699936171,0.005231918968470984,0.011770798740746073,0.017476790213652654,0.004446318887610091,0.005982850081208574,0.0058421394140227055,0.00853792561240351,0.005505639922701546,0.005038531449323654,0.011502832106949636,0.003696484492309267,0.02409891361663733,0.006547789632423783,0.014551063841008634,0.01185146981190708,0.00307163381718188,0.02125263920889041,0.03067600745810616,0.0037888153524401097,0.007536739569068671,0.004860826365574347,0.01303681594231159,0.01771019082180316,0.00655960442571025,0.018645574536681923,0.003219498964345402,0.00467680779559609,0.020473474221491598,0.004238964167253636,0.043195598220207625,0.04624680947273059
8,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,8,novela romántica,other,0.021232963073506264,0.009352066555446691,0.004687053229848691,0.008128602714250142,0.003988675422729323,0.004909774321502334,0.03904690359834675,0.0033021790328247335,0.009734247756988118,0.006731296240456733,0.009514621664557674,0.001831656313493856,0.0014786249787718286,0.005181710732124356,0.004069235462336586,0.00783945748441477,0.00454426994864667,0.008068007970355073,0.008860803111450703,0.009146454642952629,0.01104331932385031,0.005562912426480347,0.00316327156695072,0.007085438035937915,0.021563236124375672,0.0025933583306293312,0.0046374875649321514,0.008214040256754158,0.01211433388892351,0.006053646254679122,0.00412700428146053,0.0075988371040201196,0.0050269971385712596,0.006229625556041701,0.01246282632228355,0.0048906162687311645,0.0030516728142597517,0.0044998403043862425,0.003768444098992736,0.00453765383132161,0.005167151246157147,0.0031262184976583725,0.036060798812417735,0.0036706259560607057,0.004679791092139628,0.009480110597751985,0.00580623841617323,0.017081655686200698,0.016911067568210262,0.004746280641275693,0.0038761494129992457,0.0037183064818236498,0.004462957147111369,0.00899731426423389,0.011139881363379314,0.005877993867309011,0.004959410522634224,0.01587482181101537,0.005157833636872623,0.002482096007063937,0.002297441304878287,0.02943082972691962,0.015320992245667922,0.009769533500540108,0.010827382920410277,0.005009396862098638,0.04566171765880576,0.011779942080611075,0.00777909202291157,0.0064356134379222295,0.013690391195471321,0.02275509452852651,0.0027387722007003847,0.00777928159688161,0.005239189703671548,0.01085693540844187,0.008938725667603785,0.004666802906893497,0.008155603422170926,0.007130987501272007,0.019798587919223745,0.015948154779433024,0.01634125445843128,0.007825148869437666,0.005934509956997241,0.01579881814211642,0.03189942601145245,0.0022062952160074862,0.007199800512364325,0.004415230311684809,0.010161794285052506,0.01862055243722224,0.004688732797814805,0.009824792800427178,0.0007498722059051156,0.0029915104888697287,0.03156997585843049,0.003886486039878254,0.03483555509489566,0.03588990714488275
9,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tfidf,0,9,novela romántica,other,0.015186263765689496,0.009436003410315353,0.005298673274354568,0.013236912909951066,0.0051714544323228475,0.005708587655579358,0.0396317171089765,0.003856641808773179,0.012116495268605657,0.008216785519888326,0.009602715636774171,0.006589546671884584,0.004369646391075007,0.004276978816386391,0.0061558785880862655,0.004018176271514869,0.005211804341801719,0.008573957969353214,0.009858763447467757,0.008185567856761245,0.012435051791546836,0.006791456341211081,0.0036559320746370762,0.009681653601623527,0.022566818967381986,0.002573895433146882,0.0031362213001232264,0.011531128329897668,0.005668709468079031,0.0026108906193920106,0.002644747252987893,0.004313525529813001,0.0042409499716146186,0.005299996469617663,0.01015442183282607,0.0049723293335108155,0.005886584798513537,0.004720268732473387,0.004588733399570953,0.004227112379547404,0.006238288186710121,0.0032534661029062963,0.02786037486660636,0.003440164282656434,0.006048780741644583,0.008207263287647669,0.00363941099816153,0.014073093470263478,0.01421450334691907,0.004322978759703091,0.0034235803986404282,0.005274297392170902,0.008113458612078338,0.005348969226923569,0.008245760926274803,0.0037343694716628194,0.00619887971374549,0.00772058203151817,0.00323487577099847,0.0027838017313379627,0.00426673579605188,0.025750926670951083,0.009686663118550817,0.009396671126471202,0.007144069958747437,0.0039430247058415266,0.035327826818678534,0.012169420726957743,0.016172720910017944,0.0032952120470562773,0.010173085894354868,0.021190804723029123,0.003153446160299599,0.002447469582093366,0.004193376784394025,0.017584901533577366,0.005064760450884795,0.004157722417187627,0.01461533997726843,0.004737169511350001,0.01827882094311252,0.02326701703820116,0.01642558197569727,0.013036001025137365,0.0066647486614927025,0.023137798813965427,0.041163018370810205,0.003542444842602593,0.007691650322426926,0.004625272203321211,0.009936932897267358,0.01642036042543131,0.005418220121717402,0.009819504654053398,0.0038401637215982392,0.003544944985919599,0.020561018715876626,0.007644798212448738,0.04850124027681971,0.04022921478669076
