,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a e, a l, com, con, de , des, el , en , est, hab, la , las, le , lo , los, me , no , par, per, por, que, se , su , sus, tod, un , una,", qu",", y ",. — ,... ,a a ,a co,a de,a el,a en,a la,a qu,aba ,abía,ado ,ando,ante,ara ,ción,como,con ,de e,de l,de s,dos ,e co,e de,e el,e en,e es,e ha,e la,e lo,e se,e su,el c,en e,en l,ente,ento,era ,ero ,esta,ido ,ient,ión ,la c,las ,los ,ment,n de,n el,n la,ndo ,nte ,nto ,o a ,o de,o en,o qu,o se,omo ,os d,"os, ",para,por ,que ,s de,s qu,s y ,sus ,ue e,ue s,una 
0,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,0,novela romántica,other,0.010775490666350194,0.006413537430619743,0.008918273921091888,0.005042462207385852,0.0,0.007457662399731573,0.003409840711478366,0.005699569652553327,0.010549399323080223,0.01221103230316848,0.008904714035200679,0.004618598821390618,0.01232358475965173,0.009683207506269394,0.005043404291860832,0.013545614413028014,0.0035107609087266724,0.00943383640788279,0.010868376677321868,0.013864297640755318,0.02398044880015828,0.009297590170027343,0.016064558422868337,0.008740582225816244,0.011091383643219564,0.006681578492195624,0.00474320694732257,0.006568460974393615,0.009104889546984041,0.013418061096668453,0.008379769738880539,0.0024216988379716607,0.0067215387512740525,0.0027296860552245205,0.004441934970493064,0.0032733482595694004,0.0030241570668432085,0.007504675846327575,0.018999186842938765,0.0068805497188905475,0.007830180253475425,0.0036077146032470293,0.0050701965388369906,0.01297002756263249,0.00578651685250498,0.007861096883582169,0.0037611259264037234,0.015074910651111448,0.0055883258936831525,0.010517142411538472,0.007941249624817603,0.0009564158379498662,0.03287203119500897,0.005665304386427482,0.004492729322812406,0.058808797529531054,0.02127631641104899,0.005955479855166014,0.0035327898477021742,0.014918802062559204,0.014769934985450069,0.008321419572495072,0.0034916140132812933,0.035588506738383485,0.006352656509662137,0.02129114476514052,0.00525037297671191,0.008524856215244766,0.005859176720573384,0.008517088117211944,0.012223455087341652,0.0060829080792655895,0.00882002240171193,0.005126165963535981,0.003940274276834844,0.009715958844479929,0.009501707400608855,0.008296847515876978,0.025002615497237236,0.006785355509058099,0.0016678682138954925,0.02723884758100422,0.022962129867682618,0.00640398327782522,0.006673846176278939,0.006219425318337457,0.003860758317809086,0.008321509546931161,0.008692854973361936,0.006129753807785415,0.007861142359015659,0.005737244175618257,0.023811019187206517,0.0032650970595328945,0.026165059195591204,0.01220097903487224,0.011796792318042471,0.008283374530158025,0.014807704540480384,0.0036104051928105272
1,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,1,novela romántica,other,0.0043407115510871366,0.005132008344336834,0.012361271783436325,0.006744909152417032,0.0,0.006065785949169577,0.005646949939850222,0.00503456509547153,0.01832184852427853,0.008982437206144712,0.006396507869458569,0.0048086659744615646,0.018858291972826857,0.013158753578030462,0.005941185755985405,0.008884020660552562,0.008895691403626348,0.0096599761112762,0.023222034031791558,0.008667190712871708,0.018046543141697725,0.007185076592973796,0.009793350122038972,0.008157640299792164,0.010398472512126477,0.00734019156873084,0.0031260547263142575,0.0050816074672025875,0.007151534238167805,0.012549026838635338,0.010670552224261559,0.005204716837141954,0.004854661586020481,0.003684087655816711,0.0035669429199549096,0.005996456914806808,0.009486874118595659,0.003637269696009691,0.019744662201457482,0.0035464915828638138,0.010764662687744436,0.003751700037705379,0.004159571565868859,0.0070224484466058276,0.012141239923356695,0.004643033993311451,0.006144375175690837,0.011618138408408056,0.005881726485419268,0.007214787901832281,0.004598651749380321,0.0018446817449009189,0.031098506371856325,0.002622750611925165,0.005218475120320085,0.05647735357371784,0.02791649121552964,0.014006172538486595,0.006626161254988482,0.01829617614822864,0.016682594383904233,0.0057966669492219266,0.0043431802395816396,0.014926503974730556,0.007110791080351105,0.022587541427584026,0.005262911931812593,0.02645707465897174,0.008687762875406417,0.019459138930848708,0.011210963884631817,0.008205375458996524,0.009164575745327976,0.002396029349082533,0.007427973973058782,0.003374584184060543,0.012670560373174206,0.008035846256061909,0.007995106473645692,0.005851636997723349,0.0034006137872587537,0.013428610793004149,0.016697186084812753,0.005498144882426965,0.008083343717424514,0.00798184015812133,0.004217138908831758,0.00800316830593681,0.016382792651106613,0.004312312491660509,0.007252976484565032,0.0048860087191260945,0.02706810273025381,0.006395420031081365,0.023144664783135264,0.010934321988578037,0.010698705350884885,0.01005825460523885,0.017509690244822927,0.004007760316594023
2,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,2,novela romántica,other,0.0076842693966211574,0.0056366067524013545,0.007881718380694786,0.004777048861248756,0.00019628806021211083,0.004165091043889991,0.004655681426646513,0.0047611967477715735,0.012726560479171027,0.008731851371896351,0.004514715161254689,0.009875451937334617,0.01672300492456973,0.011345581610332566,0.009614262082625714,0.010946994933131522,0.005049439985226314,0.010882504659205443,0.01587214758904375,0.013449610510263308,0.019448698549046357,0.010107095069173675,0.015147195634334025,0.005166635284555887,0.0055971529349285905,0.004486285907219967,0.0019823461109778687,0.007567716920306573,0.02188462384101147,0.006801574414294884,0.007723460305302958,0.0038095088119926325,0.006252934623678354,0.0020781773664513377,0.0033211780567165656,0.003037664888863514,0.004806837343740363,0.008259165929462626,0.018391803427917384,0.010867289861314878,0.008877736431049152,0.0027666258821187287,0.005213049852197029,0.009575153744716607,0.014171017438363423,0.010408013041542064,0.005935713028763048,0.015931363481823696,0.00454905682620292,0.00978764123753339,0.00593366399857334,0.002278751404230644,0.03826439536149608,0.0034009116507298476,0.0032305654975360067,0.06435733502325906,0.01787882581240122,0.0071074358809450336,0.0034293309735913147,0.013729954518429364,0.014158072958733902,0.0055353758969705,0.003601741265391044,0.020129005180525465,0.0029646357929236826,0.01887024054872152,0.005978827497450953,0.02720714018556762,0.008774149510680673,0.01783017379846152,0.012514494046142523,0.008322856223572024,0.012931811313904773,0.0038172144645309907,0.0058218770987744336,0.004107348017657259,0.006293080208576214,0.007161280922993102,0.00673330849209397,0.0073340295276260155,0.0033090835447155387,0.015746975564510365,0.02517176812108842,0.00733478899206204,0.00774627811174459,0.01035246761637392,0.004748701701552325,0.005868458307908755,0.009221514433248354,0.003940152441495692,0.010974554828368434,0.007086640453336479,0.03803772776511217,0.006905290072118399,0.015095402611541195,0.008902025450692894,0.006435271586757325,0.008723968876866666,0.017985837504138975,0.0032725167847361524
3,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,3,novela romántica,other,0.012384686413031754,0.005752359876984259,0.011243061867572925,0.010096799515795363,0.0,0.003968658036233762,0.00860430645416627,0.00547055521875026,0.009729496862363612,0.00939029486901872,0.00750952321495375,0.008888623357491183,0.011534298041169719,0.008126055936471907,0.00486211443617072,0.010266600809448936,0.004398398573843289,0.012320548819163439,0.01989619152806313,0.01258772552614031,0.015093857506857718,0.00807419668718261,0.015870471218585244,0.012472972576774244,0.008029873018583772,0.005152037701777783,0.0039127230275649285,0.007161377350524217,0.017500076276363227,0.00569598115533071,0.005685748309797746,0.00350236896681288,0.008152347454873893,0.0033012965628849197,0.005840912031885455,0.004531229314012085,0.005810247435614159,0.006114191779722689,0.013835758808556293,0.005530389941422147,0.009732516501060669,0.0034783274278297692,0.0030728944496335466,0.005196330154381809,0.01645515001293113,0.010133795128312995,0.007706276892376478,0.009712093789130091,0.006030924346079923,0.007802322349166598,0.004657752441442056,0.00547645092937783,0.023364801973626323,0.007825292480797903,0.005558994810142926,0.058303061756968796,0.024477877159317075,0.005380756855411092,0.00540167465773077,0.01271121595757651,0.010505352967631604,0.006606318918036213,0.005412997151754933,0.0198506596531998,0.004540066433701643,0.02869326653904649,0.009345285375888726,0.024856610763329807,0.01298592700102399,0.02284805677967063,0.01585550071057399,0.00671606074858323,0.015118024206093403,0.0035096124654038054,0.005618532652968749,0.003221518937274788,0.008664671595693552,0.005258872396173278,0.013146182880614673,0.0067450337880501435,0.008757312445204637,0.023922820863179938,0.024197991467746368,0.0050054824129233825,0.007962233135150478,0.008005442372787983,0.00888212921687093,0.006465148028947809,0.006402320304615241,0.004596546173462926,0.007671429616777591,0.005806937950747013,0.010381142465186052,0.007468662010200433,0.01772224531602199,0.012078832208773782,0.009508505181701736,0.012024171066775152,0.008631161091796383,0.004234068151162367
4,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,4,novela romántica,other,0.009629568325434348,0.006324296949061294,0.010501989332163729,0.01056420928171875,0.0,0.006470192775988021,0.005071782376069592,0.00824837794600059,0.012860964382139333,0.008189903295415904,0.008917277881178028,0.00533291228199327,0.010320051228930444,0.014611461446432885,0.005161206552085962,0.010912730938146242,0.0077761676414339585,0.008793724695277932,0.028164121605650197,0.014480878319685399,0.017723488533970322,0.010057332080066508,0.014482690155118218,0.010877167331243949,0.00808687043793047,0.006267561627791284,0.0029670710760443496,0.0052345856326431964,0.01248274712033009,0.00550361243574043,0.007109598249039791,0.0015168114870530397,0.006876086577223311,0.002656368836243999,0.003705000466136738,0.006347682716794114,0.006074452447069646,0.0069526280394864885,0.014491002954578867,0.00486818046938087,0.012788310073300337,0.007356592489399255,0.0063534610955910285,0.005145009258726638,0.013453096517073406,0.005874213802730602,0.005163340411550365,0.01024311651255602,0.003775563685395426,0.008345026661564527,0.005587214314305576,0.004296569385834572,0.022247167476496542,0.007571865663698723,0.0036918408527204715,0.061035488808409054,0.028347525218269522,0.004282824672745267,0.0031554611637870378,0.012144730677710349,0.013199806266550864,0.008519217585066375,0.0027037437337664614,0.02181425496349857,0.005511103710590702,0.021041332436109398,0.0073279501194270765,0.028893180247036496,0.00944873979094741,0.02227469290058914,0.015347699414265106,0.006566336238487193,0.008979980793055214,0.0033726442650508707,0.006401198483174384,0.0024225457692781754,0.006020593846281095,0.008589349731525588,0.016253887908254033,0.003768737429831998,0.003486517349028857,0.022030099654160983,0.025250435049508316,0.005503127937933219,0.007911843904996612,0.0050528552149965425,0.006011751554157571,0.004638312540118276,0.007038789332495522,0.00477248434532678,0.0041166444876079115,0.006746193225439005,0.020982725286074044,0.0051227388394104335,0.020555221658947923,0.007772169686781878,0.015032809662424353,0.012121185082432383,0.013092560927378642,0.00683336395743834
5,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,5,novela romántica,other,0.014478683980334434,0.006731745675255451,0.01018104301282396,0.00739803078443228,0.0,0.005040020143081676,0.005137129376587685,0.008392998632537875,0.021832285199839294,0.005209532362709781,0.008197506153125016,0.005166480651751989,0.010451236118862572,0.004745391388687744,0.0036741838627002933,0.011391890436949763,0.005996533974092936,0.004166436815930016,0.012301667069330884,0.01235656464165211,0.021284903100171573,0.006895730634347142,0.011429807298866062,0.009697591405515762,0.003945994185108951,0.005520883621309366,0.004074969438345627,0.0044147341444059525,0.017357913736692557,0.005536008175570681,0.006674518889286059,0.006768224275580135,0.0046816458061312545,0.002796497537070494,0.0037603517847744337,0.005749041718306139,0.008540748496990287,0.007255620598149841,0.01399076869061733,0.002682116463579034,0.011468268861055014,0.002796287082432084,0.007346125740478672,0.008467645669786692,0.019385531728499973,0.008359815851318548,0.0038033284484983265,0.01920689220613522,0.0035232017174449447,0.005369225985137143,0.0020325788469048407,0.004531516112954182,0.029602972582600407,0.007638605412434983,0.004684706435589446,0.06285880323273592,0.021317067576444512,0.008549128718220616,0.00478865358676343,0.017902432251151033,0.00805657656215435,0.008107525385964619,0.00435019502765913,0.026619440773559436,0.004301893534356195,0.02591845499768393,0.007273909864376999,0.016511882263429166,0.008689437492840036,0.017203664806292592,0.01645211238208483,0.013261172919595101,0.014467461552644573,0.005050674785376531,0.004233980600552692,0.003047497076888351,0.010725227806259481,0.005883458240162229,0.012187295255993658,0.005143943544241815,0.007369912710651372,0.01608919085253169,0.015911745995287087,0.006766801865787379,0.008034790335269772,0.006753674570710268,0.004425011349356474,0.00513995878809275,0.005561157343728915,0.00797374648838451,0.004805168144233684,0.005709976704388922,0.026122499168005353,0.0069649197290032,0.01854673257379281,0.00962184566636096,0.011806706469632848,0.017346675374878547,0.023046691713203404,0.0049767709564939155
6,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,6,novela romántica,other,0.011529996029539157,0.003451008992046488,0.010621282755288059,0.007325529348708119,0.0,0.00833546897397436,0.007482998547427024,0.004103466323067534,0.011737699453064663,0.0050917677092554145,0.008467913623977783,0.00505174595357822,0.017379534105754754,0.010439290030032928,0.0020067342251319053,0.0168447983020266,0.005674915572340352,0.0030001126738951867,0.022240740571013565,0.021897823409543323,0.02152559112145739,0.010779009726831273,0.010594568099379899,0.007895753674065807,0.006081973030826558,0.0038868505230265143,0.004526334048562519,0.006253341835113113,0.00732401614506745,0.008671427098176672,0.006463784079316109,0.001731185631515224,0.006585884202660387,0.004529802111772659,0.002974077924512616,0.0054702973922153885,0.006806474609331787,0.005229877915988833,0.013674994284920772,0.002764160990841953,0.0030858207431163393,0.006370387847661388,0.005492174110832487,0.0045348973929751546,0.01562117091561576,0.008467125315630824,0.003403382463042496,0.009783270323888128,0.00218416219576378,0.005104364095760092,0.004645832054107165,0.0032520867844173683,0.04177354687700605,0.0034787877619863895,0.008358500455624042,0.06638908873752693,0.015222525651457668,0.007537078145275724,0.004526202660062373,0.010201177283252774,0.014168922071151719,0.009493614635845771,0.001981050514725103,0.030705174886150193,0.00834358316239697,0.01986627333886745,0.010700849682256732,0.025987981871209653,0.015351576319782116,0.02174122899428199,0.012847548193144799,0.003626500167688072,0.010092850327792455,0.007026049264007764,0.003921291157943016,0.00807865762211094,0.004746046110793541,0.010015645607763688,0.02294460325787925,0.00425284394469076,0.003635770082823496,0.013552673720070473,0.019685897784571603,0.006122422343433536,0.008569490696228992,0.003434162007607954,0.007654740601935717,0.00323736959338786,0.004741333339515616,0.0062686517546923694,0.006327679970386472,0.005567712671868971,0.021539205146784896,0.006120572637540025,0.018595578035845387,0.014834613544733912,0.006477225093138861,0.017127750688377342,0.019165314157875014,0.00556573213844826
7,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,7,novela romántica,other,0.01094590824777977,0.007459904555513283,0.0107422868842784,0.013389020655639456,0.00013198757763975156,0.0034839203400196307,0.006277169005536369,0.0027918877637640505,0.007687462596366858,0.004495355466771277,0.006202762777297719,0.0053621553133729296,0.012338193434014055,0.010087883930673152,0.0028133766172415754,0.016095970250647934,0.006049598564574417,0.008030485433381687,0.017774178753876775,0.02360600267670397,0.02840033473589362,0.012748101136953469,0.013153889398597612,0.006292845527234629,0.004572631431358834,0.003239789513806694,0.0031792943977309294,0.00954837789174664,0.013306775190372298,0.006369204609702496,0.00595124552930684,0.0007433565496149021,0.004679033827842338,0.0032490573673905495,0.00546182261662074,0.006148536092604263,0.010402579543032088,0.005715102598647589,0.014823321151995104,0.004816221495944403,0.008547991210914643,0.0056096591971502305,0.008368810307613297,0.005025931731838193,0.014371588878568426,0.012852672070101368,0.003604134779137793,0.011811781335129294,0.007106437906667562,0.007792326459477399,0.007231957600514196,0.002202175269558021,0.023059514733940523,0.00543354494643296,0.003913117756460912,0.06278900705815196,0.011307531610484306,0.004370387241503517,0.0057552446955184255,0.007950229752928367,0.011542056630461886,0.010169411374099878,0.005305218038397213,0.021477070718665475,0.005569975023539981,0.025064871478862855,0.013823750986203268,0.023832610609043195,0.007743266386973107,0.019801130835820288,0.016399243804828472,0.01009647575848021,0.013134571709065773,0.005066504481240134,0.0047484143139638725,0.004236867465325563,0.01485210365248696,0.010810512098565364,0.01660979044877707,0.008221042145044268,0.005243292641523834,0.01781412840237499,0.024920568769810147,0.00748567603049346,0.0071813617273982985,0.005203521027614261,0.0013288334986263884,0.0071854138597747695,0.008426638752202165,0.006332840472000183,0.001369318539004078,0.00544970679026869,0.021206194544840278,0.0015756308814038756,0.02674671542527064,0.008793027501625451,0.006757275462611381,0.009529473516712591,0.016785310266194457,0.00448910793682471
8,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,8,novela romántica,other,0.01541988818157964,0.00542403964990557,0.00994656691197575,0.009493138354207186,0.0,0.005854015864902744,0.006792431492266778,0.0037472211466312655,0.007933157160912113,0.0061736525456178,0.004634276902559847,0.005019806942846474,0.010184832409377849,0.016421855833518913,0.001860066618850857,0.010054891951764223,0.006980616119160396,0.004288387517223349,0.01697703240428093,0.017239181107019278,0.028226951769460027,0.012134580862989025,0.019615670893970764,0.009223142873087878,0.0032788879760434126,0.00713033828016514,0.002814211817472717,0.006433474165222125,0.013164248429939525,0.005871360352811443,0.007361920095244173,0.004367342859385132,0.006211949544920895,0.0032382842143717522,0.0034405714929879455,0.005384362008859803,0.005633590367945223,0.005293522879664079,0.01274407975168617,0.005390727446224854,0.010040451555702913,0.005708809765515872,0.004788138884970058,0.005074461728723253,0.009733934164477846,0.007302864848586352,0.007551607864797163,0.012764662455593646,0.005240926720440251,0.0056954453677226045,0.004892079389892312,0.0014678582106493856,0.032802442911133586,0.008602983673439079,0.005767759880522007,0.06532766052884093,0.010337656685561313,0.004311501911672268,0.0025423394906113218,0.014233502926717273,0.011013504209023871,0.01166060871574457,0.004021536256163215,0.03089975542013261,0.006155428857057527,0.02968779416639079,0.005824780168697348,0.024575764984948033,0.0149335566307959,0.02475152304784675,0.01910203046582976,0.00989683812433561,0.018831367541714206,0.004296777994878033,0.005862517710527062,0.004163745992676718,0.008824659665971856,0.004671841598908082,0.02117465314731795,0.002653331420452784,0.010645317106708995,0.014837854413492826,0.008876722907938757,0.0058549536093031864,0.0061335006170959196,0.005872771223529725,0.0021957671035604033,0.004563089597231975,0.005083512467176012,0.008548831076486503,0.007219844527642685,0.006818273760244303,0.023204722508641328,0.005962951346837714,0.010626407714076186,0.024023633694853674,0.006319921242638654,0.008527093530347238,0.013644038328163048,0.0024474109419957077
9,subgenre-current,novela romántica,other,100,4gram_chars,zscore,0,9,novela romántica,other,0.008882746754750412,0.0065888143335301585,0.010215363455797379,0.006934973496941576,0.0,0.004162771502306604,0.007545856538016652,0.0027955441650339263,0.013675943680438136,0.010240284405553456,0.010056405898534055,0.004676284412877013,0.012580063267967522,0.010634750584457349,0.0015756892837492,0.014655362000234774,0.006061876843086121,0.005185702612490697,0.018896880664192275,0.012389407829601663,0.028739778761284602,0.013611688272423731,0.013524803893491548,0.008124464670241971,0.006042663980419808,0.0060999026003228434,0.0037702879645112866,0.003983379844163751,0.008734866151222126,0.01003921942297749,0.008332500865690125,0.00613951458993768,0.0042007110601529635,0.004115224674815391,0.0036658080056099157,0.004169907250500644,0.007341146676502745,0.004106974825589994,0.014255788185964333,0.007123691157309245,0.013499865104912046,0.006221166802066314,0.005525512449216335,0.006888139748404934,0.008692119531286688,0.005949983288979996,0.0036929931680200643,0.010832907228463655,0.0047192596863934065,0.013859065558414123,0.002198950545087328,0.001686731129574028,0.0352987565709649,0.008197327446624419,0.008225745939293594,0.057519435141221056,0.022403154680429298,0.004081213222939636,0.006122663338591669,0.006496342193770131,0.011726895062959725,0.01192124196934143,0.0053631587733825314,0.025374667980859276,0.002233736790318864,0.028135184205713697,0.008043189173401334,0.02240984960533472,0.010347300971980824,0.025264216298796407,0.018202355952034795,0.01110829306384914,0.00975138402017364,0.005989527419931093,0.005511965023659622,0.005204444693061999,0.004979919780553246,0.008873213681520581,0.02409648992926171,0.004025792445220977,0.004943662758385788,0.011813389409101406,0.00861520502112554,0.0068560660501455605,0.0038763949253223322,0.008212256255504188,0.004601862883681555,0.005504292597277601,0.004537541735111039,0.0049157354877381555,0.01239351351705528,0.006775097840087401,0.02214627388254721,0.0045840833700656015,0.0168196640689684,0.015360611872190646,0.00954582433136154,0.015769514249255257,0.012378136893890163,0.005799668652485107
