,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a el, a la, aque, como, con , cont, de a, de e, de l, de s, de u, el a, el c, el m, el p, el s, en e, en l, entr, era , esta, habí, la c, la m, la p, las , los , más , para, pero, por , que , sin , sus , todo, una ,", que",a con,a de ,a el ,a en ,a la ,a que,aban ,abía ,ación,ament,ando ,aquel,as de,ción ,como ,de el,de la,de lo,de su,do de,e con,e de ,e el ,e hab,e la ,e las,e los,e que,e se ,e su ,en el,en la,encia,endo ,ente ,es de,había,iendo,mente,n de ,n el ,n la ,n que,o con,o de ,o el ,o en ,o la ,o que,o se ,os de,para ,pero ,que e,que l,que n,que s,r de ,r la ,r se ,s de ,s que,ue se
0,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,0,novela romántica,other,1.1596349474522667,-0.5087314929428549,-0.4772682857879043,0.34107547347589107,0.07701662070464507,0.015028679734570324,0.07932816011476528,-0.16666637048836008,-0.24789298354667494,-0.12964541456578232,-0.39522577943388804,0.8323208661855911,-1.3579274498636078,0.018505447492652344,-0.09486418060589535,0.2380780850303299,0.004756801194099158,0.40202023371191375,-0.0839375801494141,0.3229312798640481,-0.3393473900402759,-0.05381651440170132,-0.24017745664071402,0.32304580574541697,-0.4632895329485829,0.16387911914970443,0.31279924358089395,0.016800208020027296,-0.4761276035106925,0.3106471802587478,0.4568766918242178,3.469446951953614e-17,0.26979041086086936,-0.025270941287629745,-0.07598099031268768,-0.0923004618716291,0.39344965736644644,0.6577087875910527,0.8318929394869674,1.021019114312274,0.08058287863980806,-0.24580380539833777,0.7876043010246805,0.2672450885578426,0.6948283172026929,-0.2851752802642199,0.07068526954995757,0.19176252886066192,-0.47563373227982114,-0.04041428420341203,1.2815347540543671,0.3562742761192763,-0.20232673862580453,-0.7839860153389692,0.2033721418597739,-0.45388506626874314,-0.27548036982911706,-0.5974705438419508,-0.19769813594096758,-0.565708949621808,-0.309565044026792,-0.018240654923955962,-0.5182632674743742,-0.17205145940363956,0.14861418887559502,-0.24059918027019006,-0.6846838239977161,0.06728048634429123,0.6074038376939319,0.004615243147170933,-0.534044949038891,-0.38444849484895277,0.9377080096994685,-0.03734769915887215,0.11370670635998215,0.012864447758646425,-0.283609229184664,0.5998957346068685,0.04727100089415412,-0.03292022385524365,-0.6943919043352198,0.8608827676756777,-0.035987034620754324,0.18629198777736727,-0.5067157396635765,-0.2105027637001356,0.34343665296010567,-0.46753577579898015,-0.0665128269595926,-0.6420091354200458,-0.2768120663939606,0.08542241301640768,-0.09480800671756018,-0.3306072010032448,0.16332515427364216,-0.169154233782019,-0.7327355728530142,0.3877387024879498,-0.9724405810465996,0.3417611621633335
1,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,1,novela romántica,other,1.1213986568141852,-0.7364120299235448,-0.4582118117195866,0.1544435201268637,0.4928861239513931,0.05025803784833488,-0.05616940370167228,0.09203810540945842,-0.17903639845974822,0.10682670934783867,-0.3915238939408805,0.8595925636160815,-1.0839762460329825,-0.039451094967967726,-0.01979046367726589,0.23511710968903898,0.20138540364931032,0.07131254511291413,0.03795507740571569,-0.013023874162889637,-0.30639802638326463,0.04105352248601912,0.1470064215012894,0.45227440616957537,-0.4582491537076211,0.052259921561751965,0.3927954727954436,0.18569012201360735,-0.5729740288719396,0.4213718964867873,0.5709942925948447,-1.3877787807814457e-16,0.1295893946264276,-0.4120976164400796,-0.1797477510121407,0.006168387159032951,0.5597088001173545,0.8566221484013077,0.7916807232735333,0.8281261863578713,0.18682440348069773,-0.31801720709048253,0.39711510570277975,0.4830742971040274,0.7272076469104798,0.10413567854440986,0.21198290575972845,0.1349015027715097,-0.4482167711882925,-0.13044288162021078,1.0257025826225783,0.2559818147797336,-0.06099716068394348,-0.46933854660149443,0.010489190311706365,-0.5298949984137074,-0.6161242126179272,-0.46778786434026315,-0.6262733781384636,-0.35993218986668307,-0.2562153210981958,0.07087700128826885,-0.7861512282146003,-0.06610486911468935,0.2562370475468442,-0.22792754819920247,-0.5823675836152113,0.29555567939152455,0.47156759470058146,-0.22252963260291636,-0.4348669689199042,-0.0733528037724288,0.9373412168543525,0.05404796858528904,0.16596567986034994,-0.19622336694568665,-0.42594227070438573,0.7042221340762655,-0.14818804231425597,0.02170454578214731,-0.7732990467197391,0.9033677623414059,0.3400001475004696,-0.022972190474385257,-0.741341228519048,-0.18400925137747498,0.22080522231456068,-0.2039475627428956,-0.22252580458198312,-0.5169761309462779,-0.4418390186240549,0.16212156853339976,0.06703368406195687,-0.7685231699527016,-0.13202105704364497,-0.8671339466197566,-0.1599888659254043,0.27056825865282086,-0.592925841824411,0.6105599110611859
2,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,2,novela romántica,other,0.53343640678844,-0.4145510086664111,-0.4543245650662841,0.3405436866568524,0.07255941502439667,0.40343289493893403,0.2827972721141574,0.25728048704238704,-0.23870580687176413,-0.1674358262208719,-0.31479048887440336,0.7124398999450179,-1.008303251769564,-0.08623961851907284,0.1376957920617654,0.4560189740925379,0.0043036264944060765,0.02224216932862362,-0.08232003341934513,0.21138011380106586,-0.17433946982344772,0.11092075010994251,-0.2734628641450483,0.11773090537322306,-0.3493071143429635,0.13267887783165982,0.34959653722782724,0.024140090128964398,-0.4323237294678447,0.1716985425979961,0.5035641338785685,-4.163336342344337e-17,0.35361332572545773,0.13247642039155627,-0.1778139305136317,-0.05264482537338511,0.500171483670912,0.6386686929426677,0.8020982381791603,0.11310975855029522,-0.11616727029892937,-0.6257877563236987,0.768880151281731,0.21587139094028512,0.5462261289096553,-0.12595581643493986,0.37719496349615167,0.4612371095475121,-0.4729177301885566,0.44492735316544385,1.3477996505323977,0.39526137373668657,0.06451057627870038,-0.4404818318150402,-0.2112185856246577,-0.8094992867095704,0.019747770797349462,-0.48458224545092465,-0.47432524856617964,-0.22217695692445766,-0.21629786950565633,0.36051212745460276,-0.8060542147467931,-0.27134617965823477,0.23393244787831935,0.17622028336203233,-0.7334179201903671,0.0465013542756485,0.31619617601387395,-0.11785683965488875,-0.35231648841039553,-0.45090097438592747,0.5569388634302488,0.10802086101132313,0.06394436520400837,-0.12230921966743197,-0.09588009657561579,0.5412011282340652,0.3891227046637802,-0.046103287274852967,-0.7756561643319289,0.5185260983534443,0.06383275760252816,-0.056727508844653385,-0.5722208538992037,-0.34044824018669584,0.3493982714785053,-0.4855278314429519,-0.2310585578376656,-0.6982770824168705,-0.4815079087549773,0.2452517056270945,-0.107610922772723,-0.7817276972239859,0.3775229996659547,-0.2385808561041851,-0.5509751286262464,0.4850610372699029,-0.85701679034174,0.2974974998480573
3,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,3,novela romántica,other,1.2810544833707946,-0.8848447433181356,-0.7063327155464953,0.13251524244211954,0.3433831927371498,0.3702033710661614,0.47160962766094383,0.33962382951189063,-0.038644436103258975,0.10297071576694172,-0.2631697367680964,1.14623148812043,-1.150626237324933,0.10391583257495612,0.11452019579159428,0.2811125550772028,0.024523777496592125,0.030082036747571983,0.16095288224306864,0.43070576855362697,0.019331711283116615,-0.059066819762413125,0.32355541886539385,0.2738546516428725,-0.6879526738914535,-0.16517251849348547,0.12763114680959942,0.25066863551781116,-0.7291027740344483,0.45909875611437534,0.40744166360892464,3.3306690738754696e-16,0.18211532669500768,-0.22048044422937751,-0.16844778212456424,-0.15946382978627366,0.600316521439527,1.0781237315675911,0.33632498642139963,0.6756950772325211,0.08043773188036607,-0.12571632868967159,0.5243200839172153,0.48703834415732006,0.6820322356688155,-0.24078792887681083,0.33743280298054723,0.4626142085431558,-0.6681884493789108,-0.35804295349968907,1.2870578193566624,0.24498772722131712,0.20358021526966463,-0.6666437118956889,0.30412150760388107,-0.3158843205396935,-0.6936745830654684,-0.5030505580930809,-0.6269228493263077,-0.13860350392930976,-0.000429973757940072,0.07212400430810112,-0.7010402106340593,-0.23363390546650042,0.3368452740242491,0.00028057349621468664,-0.7339022782619826,-0.1481467035470161,0.5433731353077931,-0.0461332453988571,-0.5315585206540003,-0.4405956112382933,0.7699361415758694,-0.0739451865993428,0.20442149653946262,-0.3729810070593281,-0.24879479088077924,0.6904631976362816,-0.0023225112508868384,-0.05168398903158372,-1.1107561915976207,0.6462230174983177,-0.1691975837482329,0.16419779374427756,-0.5152758649549819,-0.149988002335377,0.11921642833950796,-0.09627395067821409,-0.1451845543604492,-0.7632627424229474,-0.4446364242420666,-0.12201960255287603,0.1494078890000845,-0.8093028706879322,0.2539852613753567,-0.6155167932682105,-0.26442991596931287,0.4006076682989502,-0.5907122669147937,0.4899874720474804
4,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,4,novela romántica,other,0.8964928741792608,-0.9642119978500805,-0.49556982673575684,0.030273004166969375,0.4287888657235296,0.21644789981889845,-0.04229795473232095,0.3279287178958513,0.041759310805386446,-0.186126861600932,-0.4314563226764275,0.7941563328746788,-0.6395156464711189,0.38833993091858054,-0.2890960258989497,-0.3610436275042023,0.3178658893019879,0.14714469095570612,-0.16784743503178312,0.2300349069366429,-0.1692302533156762,-0.12539389791637157,0.43056066590648767,-0.04999220402018373,-0.2693640684763221,-0.18624951742392548,-0.008681664364283914,0.19486403361714022,-0.3161188544149637,0.4299874697248789,0.3382518803893038,-3.469446951953614e-17,-0.08796221381990821,0.05580139331119183,-0.35434326443121056,-0.0785736662603152,0.6418831992499278,0.8846414381134902,0.5684832659681143,0.6152827909198813,0.1343234409017936,-0.460003242206884,0.6691446163631247,0.5298887353309389,0.7946190448575211,-0.16331389992403433,0.27213890185888145,0.4840303466778808,-0.4706086286778473,0.16827820314301423,1.0281277963379367,-0.005354555988497045,0.05073743339633463,-0.513338882131215,0.5075416998418432,-0.573721291964753,-0.19006584740744614,-0.45296430131125975,-0.43241345144856613,-0.13194637692056493,-0.5020972249902151,0.15881455440049272,-0.6981228012407976,-0.24520417792033666,0.28342707660874306,0.35765267410993495,-0.6083646168555322,0.036521954486408076,0.31641327061813623,-0.36241811412125424,-0.615703520894476,-0.5073929378906005,1.096291206669556,-0.09263360071336324,0.03657167813060369,0.003877195051778415,-0.32806696092212595,0.94913199019174,0.003814575825794475,0.13494672871226784,-0.8654474896286858,0.794226960938111,-0.25771209494586855,0.33470448563413335,-0.5669587718628314,0.05674983812013723,0.3790792866569934,-0.4235689300606211,0.02201417073633921,-0.5237320378197353,-0.617306121106082,0.06890732551002277,0.33568894600291355,-0.4094899388565916,-0.1375179966943426,-0.19977007325820112,-0.6805273409887611,0.4731269958082357,-0.8126113134569476,0.18719705957698873
5,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,5,novela romántica,other,1.1732233379599568,-1.1024792584861516,-0.45958492931218325,0.20543264846273795,-0.05494809023079311,0.1963217397414681,-0.041990779984312554,-0.17335964508147822,0.000314393922513867,0.10707598668220852,-0.3593916249149977,0.8468735432212451,-1.0571387993508206,0.0424655734885908,-0.18361001914587616,0.6232776608506879,-0.27324179735489257,0.1943008969197223,-0.4013058377586378,0.10561230335675742,0.040615251537049035,-0.06872303663172352,0.06708770431862474,0.3608203846213076,-0.4703212139069952,0.007968279676960607,0.1674972787158415,-0.2429661238973349,-0.48469026153732087,0.38906711618824863,0.6959715713879393,-5.551115123125783e-17,0.4036444073227619,-0.33187951989544895,-0.12579662754203913,0.08445880261024935,0.5764609069062698,0.8781164342468841,0.6060419436754778,0.9429210251152755,-0.09181443061027661,0.05876691162745808,0.7594300283603436,0.684575380437254,0.6517574720908741,0.11060726406337151,-0.05158606436961899,0.3282488322603006,-0.42878712368703603,-0.19181759552447847,1.072407128900384,0.25322964342334586,0.005178703228337356,-0.49671300582249966,0.20750005579746578,-0.1552945114142068,-0.30502695184026085,-0.30940388707521194,-0.4290996575981726,-0.2623370666426683,-0.27241861582208726,-0.07122814654195822,-0.4454614569174837,-0.0718921216105938,0.3135561342685027,0.2530588469406604,-0.7397099544524952,0.08121399430098425,0.4748318724922732,-0.32102231781571894,-0.5983500105604221,-0.3669982982128607,1.0821656245651812,-0.05575301730308202,0.10556919815780619,-0.20903251416773228,-0.4673223182826138,0.4381355782941818,-0.29417109656444446,-0.2018132632956128,-0.8983077711748904,1.0869961407197266,0.10405690249121244,0.13062199305658506,-0.43355782840421164,-0.054024807850879264,0.10859207421719833,-0.3194548480600629,-0.12413365811594113,-0.425633459992077,-0.6701036720608002,0.03857441756396973,0.23490968596220937,-0.6836228895771032,0.24399444273224447,-0.42128741736834047,-0.50467789545045,0.35599905572164164,-0.6820858883694306,0.3145195039790246
6,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,6,novela romántica,other,0.5959491931570575,-0.6066941492250973,-0.36760269636467396,0.12696241655444812,0.1480966355270448,0.0988441965959227,-0.08557893024336345,-0.0270511903797776,-0.301041627236883,0.1980050956654054,-0.5152377242240531,0.6105145121720172,-0.7788293673887237,0.1623236924188746,-0.29584665670115906,0.30825579895307054,0.031632712759750936,0.26853843868666055,-0.004216189329057318,0.21331145638705268,-0.018575955653804765,-0.01685213290495735,0.12672605102755746,0.06764243094812039,-0.29377648088236674,0.3296211704214441,0.17649275663362116,0.14541955240176682,-0.3453648680517776,0.1205113199473965,0.38314028599846917,-2.983724378680108e-16,0.4103732482796899,-0.4858111995186305,-0.13391352565278092,0.11909872899329588,0.3713524389415086,0.5514764351209285,0.24650979083517027,0.25557437515000825,-0.16038664182343348,-0.11207639933914625,0.4730302602389421,0.438631644579553,0.5296911291576265,0.32911902097726453,0.06740044374978543,0.7665632261601399,-0.3447900903416052,0.1178344481067285,0.447223075430044,0.24083280409010477,0.01562819528889653,-0.5066368132681018,-0.15262694044668598,-0.12484406624624778,-0.3852937820161619,-0.15846706610194472,-0.7103339483567779,-0.0646435434004271,-0.4761184519699984,-0.1958397398791969,-0.7591180846119813,-0.2204049704293988,0.31752902450510884,0.2734449933482651,-0.3286663693830666,0.2188851032595594,0.6374736068190962,0.059386910487398414,-0.15652003665599812,-0.15242079976939482,0.7821242414523242,-0.016290167266625577,-0.1493638087713265,0.1642626923786541,-0.2769918706936239,0.7565364416500493,0.3418461017750508,0.027632627466083998,-0.6628113693159858,0.2846052225412267,0.5303005717078582,-0.26748527011029144,-0.530835432802019,-0.12301252904688181,0.35499675785379164,-0.06512705913681549,-0.0016232618773639462,-0.5103539455535984,-0.044191303317251296,0.31824299426041824,0.1254506652359947,-0.7554132280248894,0.18988420756105792,-0.07518394014847474,-0.3315073742997958,0.41101296753733435,-0.36700008665042516,0.26359113574271864
7,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,7,novela romántica,other,1.0003375342696006,-0.7675781391782128,-0.5800737492399191,0.0311151820261536,0.16993300654671317,0.3194503026986916,0.00418114998787833,-0.2779456952461138,-0.035777003502996674,-0.026446392935070895,-0.31440710819785644,0.49299047634457255,-0.8962825365562885,0.4084744319523569,0.18252458304541475,0.1282642605370291,0.26751657327099576,0.34492935166073196,0.11103711350917933,0.5174911779675732,-0.2113932410133399,-0.017214193055231863,0.2793539509935323,0.12019004891523319,-0.5075109974865097,0.09426964703282625,-0.16901576589393813,0.016029907556396883,-0.6907959777659542,0.19608188339227106,0.25059708680490234,1.6653345369377348e-16,0.550039860349026,-0.2117699072199828,-0.042423165360375936,-0.08355295014517211,0.4688770338288193,0.788686152510574,0.4280540673628257,0.9117062946186711,0.0972968151466378,0.4020028628229876,0.588935472740386,0.3500243397098482,0.4760213159154254,-0.0848823439034681,0.488379527714094,0.5240973721925852,-0.5520604510195497,-0.1416165819945583,1.0503887531081735,0.127630208457729,-0.19342784824207765,-0.5673127335358823,0.2365713569851216,-0.309978444836184,-0.37301462829212784,-0.5132669797801928,-0.6604114085972626,-0.3024142173899951,0.03219292220955117,-0.008350236941778832,-0.10662681356054701,-0.45381486952621564,0.32955883670938946,0.2839215518547963,-0.6072725952931967,0.2837703243455547,0.6054193680001043,0.08142259048942313,-0.4412370989101724,-0.4945375341921397,1.0958419198885385,-0.022559520752378326,0.15511062134068276,-0.23113917725036215,-0.36137169830570015,0.5490644860819202,-0.23715472806258417,-0.14736871633298662,-0.7172467460237568,0.680645244742641,-0.08480832456234605,-0.06095870610418297,-0.6925271475385089,-0.38690958885353977,0.17012081446314264,-0.2266380225674982,-0.17953562674803014,-0.7378496134053756,-0.453986950972717,0.14172624536449574,0.37820491630075237,-1.0474368732649606,0.404673303375675,-0.9224098840137683,-0.6604070789051577,0.3313817751842,-0.5206446843750979,0.843970598981489
8,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,8,novela romántica,other,0.6121743405518327,-0.5232980589713134,-0.4165306282319021,0.23721578748659422,0.6679061605118696,0.0611864529842173,0.17051192320514214,0.11100975489804632,0.08154620107255642,0.1684485951385531,-0.5428458903077209,0.1103290440700242,-0.8334987756007896,-0.27484488163212323,0.012589668314708716,0.09733447243364768,0.0853635221112081,0.3816485450408642,0.1194383505117839,0.2972343397854835,-0.3234297768060911,-0.03527521702625214,0.741258811479616,-0.2487493613578157,-0.18944591206741196,-0.23810786125244532,0.14570348277955436,0.0073371391991448875,-0.5318849267218244,0.40675111057540647,-0.1507117403930688,1.5612511283791264e-16,0.005426240810992342,-0.5405958511515554,0.24672027365483074,0.21717183069384277,0.6986832319371521,0.21394529113847705,0.5990854442875566,0.4433173578914044,0.07161528193596678,-0.03363765953200119,0.5053872371355159,0.19200217373345269,0.6392464832220466,0.24894752812542775,-0.2456004349577361,0.19372073225223832,-0.4028865108382841,-0.08088284309711594,0.5580930358235582,0.19219826227749873,-0.09550092761316073,-0.26653545081922836,0.05036375857842426,-0.15118770432115894,-0.4295059582273236,-4.569732221099132e-06,-0.8436455632179469,-0.10297112598834993,-0.3106106702439921,-0.14576120051697414,-0.4079599503711773,-0.2625689194591457,0.04682969588639596,0.08791713307966062,-0.30253533159522095,-0.11067437237115911,0.30158444159376346,0.1644336439794947,-0.2318399067803033,-0.233311823494313,0.7685174821831328,0.0003125297343308242,0.1760518932674908,-0.08719813766422399,-0.11654055922569656,0.3784280370703524,0.12459127111101964,-0.006751570555201189,-0.33700146975659684,0.5212862943007457,-0.4368052552016947,0.13018796143755107,-0.6002740985623924,0.23044226583706418,0.43608086651805417,-0.0007015586554874609,-0.32086520301380067,-0.5970134577801531,-0.3099196475399243,-0.1475769807383606,0.40091464416206546,-0.4772211598166131,0.3958855305275081,-0.18523417199408734,0.19071011011476435,0.35568173305506157,0.10458398806632674,0.1483544093357913
9,subgenre-current,novela romántica,other,100,5gram_chars,zscore,0,9,novela romántica,other,1.2209741151169902,-0.467453146404094,-0.44296666665284534,0.18485359152343972,0.24362614894053825,0.15413778407722656,0.029390089595041635,-0.13714839615367802,-0.062200995521252966,-0.04154796129363303,-0.13088676521518972,0.7336538092949204,-0.5140993718246456,-0.0737122960524994,-0.24717650187405743,0.11673563927433805,0.11079544113562723,0.4028174301907582,-0.13442806474314536,0.07253347519455983,-0.3980376410521722,-0.023028237846043687,0.11454935005480393,0.06255535062689443,0.23730536072107378,0.20828281238130175,0.3026177336471989,0.23557317169698722,-0.6556811903604672,0.1623283526136301,0.03475761728099147,-8.326672684688674e-17,0.17117579368991556,-0.6138799494746194,0.12489668365827578,0.019074549499365434,0.37525729116413703,0.8980051267083015,0.6968171247607724,0.7877714292523905,-0.19993191019302792,-0.27741679293154375,0.7102295716134712,0.1310133192573033,0.6404579000367111,0.32446795183746635,0.2625290822652542,-0.04772973193827468,-0.441913445980358,-0.24006632288469976,0.869541554152113,0.2686897044713634,0.1425010014836255,-0.4715042198911131,0.14207041347193927,-0.43228522977852246,-0.23292301374632957,-0.44121921090173566,-1.1356594442824457,-0.18894212753219208,-0.04873111549577436,0.10888876080694837,-0.4460045992623292,-0.24934193461527765,0.3198772879454901,-0.18346332838204926,-0.5984549446877601,0.41851636729529323,0.6612971220719955,-0.28055793188491185,-0.30823665850283855,-0.3449298923491062,1.4022867839546551,0.005226348050120344,0.31972238937999525,0.012546492422752242,0.15192284605616613,0.1591907766177572,-0.022649871276487765,-0.2395869404608184,-0.675313006123535,0.6926914935846608,-0.013736543762641107,-0.20167236022400317,-0.6708554490303706,-0.344392343276283,0.05643769848723257,-0.2404288275770401,-0.3100754103841445,-0.6017820871213981,-0.6546874722041479,-0.23712168007780787,0.0002085869153769515,-0.5902514265399694,-0.23410872062663846,-0.35082270979002694,0.05483646527919506,0.3505001960121652,-0.7711266958759839,0.32407846323913203
