,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.002107381820678711,0.0026407241821289062,0.9411764705882353,0.9333333333333333,1.0,0.875,0.9477124183006536,0.95,0.9156626506024096,0.987012987012987,subgenre-current,novela romántica,other,100,,0,0
1,1,0.002016782760620117,0.002579927444458008,0.8823529411764706,0.888888888888889,0.8,1.0,0.9477124183006536,0.949367088607595,0.9259259259259259,0.974025974025974,subgenre-current,novela romántica,other,100,,0,0
2,2,0.0019407272338867188,0.0025703907012939453,0.8235294117647058,0.7999999999999999,0.8571428571428571,0.75,0.9607843137254902,0.9625,0.927710843373494,1.0,subgenre-current,novela romántica,other,100,,0,0
3,3,0.002048492431640625,0.002570629119873047,1.0,1.0,1.0,1.0,0.9477124183006536,0.949367088607595,0.9259259259259259,0.974025974025974,subgenre-current,novela romántica,other,100,,0,0
4,4,0.0019459724426269531,0.0025506019592285156,0.8823529411764706,0.888888888888889,0.8,1.0,0.9477124183006536,0.949367088607595,0.9259259259259259,0.974025974025974,subgenre-current,novela romántica,other,100,,0,0
5,5,0.0019273757934570312,0.0025615692138671875,0.7647058823529411,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9607843137254902,0.9615384615384615,0.9375,0.9868421052631579,subgenre-current,novela romántica,other,100,,0,0
6,6,0.001979827880859375,0.0025649070739746094,0.9411764705882353,0.9473684210526316,0.9,1.0,0.954248366013072,0.9554140127388535,0.9259259259259259,0.9868421052631579,subgenre-current,novela romántica,other,100,,0,0
7,7,0.0020341873168945312,0.0025708675384521484,1.0,1.0,1.0,1.0,0.9477124183006536,0.9487179487179489,0.925,0.9736842105263158,subgenre-current,novela romántica,other,100,,0,0
8,8,0.0018486976623535156,0.0025713443756103516,0.7058823529411765,0.7368421052631577,0.7,0.7777777777777778,0.9607843137254902,0.9615384615384615,0.9375,0.9868421052631579,subgenre-current,novela romántica,other,100,,0,0
9,9,0.001986980438232422,0.002761363983154297,1.0,1.0,1.0,1.0,0.9411764705882353,0.9426751592356688,0.9135802469135802,0.9736842105263158,subgenre-current,novela romántica,other,100,,0,0
10,0,0.0021979808807373047,0.0027213096618652344,1.0,1.0,1.0,1.0,0.9477124183006536,0.95,0.9156626506024096,0.987012987012987,subgenre-current,novela romántica,other,100,,1,0
11,1,0.002025127410888672,0.0025892257690429688,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.9477124183006536,0.95,0.9156626506024096,0.987012987012987,subgenre-current,novela romántica,other,100,,1,0
12,2,0.0020880699157714844,0.0025815963745117188,0.8823529411764706,0.875,0.875,0.875,0.954248366013072,0.9565217391304348,0.9166666666666666,1.0,subgenre-current,novela romántica,other,100,,1,0
13,3,0.0019488334655761719,0.002596139907836914,0.9411764705882353,0.9333333333333333,1.0,0.875,0.9477124183006536,0.95,0.9156626506024096,0.987012987012987,subgenre-current,novela romántica,other,100,,1,0
14,4,0.0020837783813476562,0.002585887908935547,0.8823529411764706,0.888888888888889,0.8,1.0,0.9477124183006536,0.95,0.9156626506024096,0.987012987012987,subgenre-current,novela romántica,other,100,,1,0
15,5,0.001986265182495117,0.0025980472564697266,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9607843137254902,0.9615384615384615,0.9375,0.9868421052631579,subgenre-current,novela romántica,other,100,,1,0
16,6,0.00202178955078125,0.0026001930236816406,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9477124183006536,0.949367088607595,0.9146341463414634,0.9868421052631579,subgenre-current,novela romántica,other,100,,1,0
17,7,0.002120494842529297,0.0025887489318847656,1.0,1.0,1.0,1.0,0.9411764705882353,0.9433962264150944,0.9036144578313253,0.9868421052631579,subgenre-current,novela romántica,other,100,,1,0
18,8,0.002083301544189453,0.0025789737701416016,0.8235294117647058,0.8571428571428571,0.75,1.0,0.9607843137254902,0.9615384615384615,0.9375,0.9868421052631579,subgenre-current,novela romántica,other,100,,1,0
19,9,0.0019185543060302734,0.002561807632446289,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9411764705882353,0.9433962264150944,0.9036144578313253,0.9868421052631579,subgenre-current,novela romántica,other,100,,1,0
20,0,0.002188444137573242,0.0026657581329345703,0.7647058823529411,0.7142857142857143,1.0,0.5555555555555556,0.9738562091503268,0.9743589743589743,0.95,1.0,subgenre-current,novela romántica,other,100,,2,0
21,1,0.0018799304962158203,0.002637147903442383,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9477124183006536,0.9487179487179489,0.925,0.9736842105263158,subgenre-current,novela romántica,other,100,,2,0
22,2,0.0019783973693847656,0.0025718212127685547,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9607843137254902,0.9615384615384615,0.9375,0.9868421052631579,subgenre-current,novela romántica,other,100,,2,0
23,3,0.0018513202667236328,0.002565622329711914,1.0,1.0,1.0,1.0,0.9411764705882353,0.9433962264150944,0.9036144578313253,0.9868421052631579,subgenre-current,novela romántica,other,100,,2,0
24,4,0.0019750595092773438,0.0025434494018554688,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9477124183006536,0.9487179487179489,0.925,0.9736842105263158,subgenre-current,novela romántica,other,100,,2,0
25,5,0.0019106864929199219,0.0025758743286132812,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.9607843137254902,0.9620253164556961,0.9382716049382716,0.987012987012987,subgenre-current,novela romántica,other,100,,2,0
26,6,0.0019528865814208984,0.0025458335876464844,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9411764705882353,0.9433962264150942,0.9146341463414634,0.974025974025974,subgenre-current,novela romántica,other,100,,2,0
27,7,0.0019783973693847656,0.0025696754455566406,1.0,1.0,1.0,1.0,0.9411764705882353,0.9433962264150942,0.9146341463414634,0.974025974025974,subgenre-current,novela romántica,other,100,,2,0
28,8,0.0017783641815185547,0.002557039260864258,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.9607843137254902,0.9615384615384615,0.9493670886075949,0.974025974025974,subgenre-current,novela romántica,other,100,,2,0
29,9,0.0018506050109863281,0.002603769302368164,1.0,1.0,1.0,1.0,0.934640522875817,0.9375,0.9036144578313253,0.974025974025974,subgenre-current,novela romántica,other,100,,2,0
30,0,0.0022199153900146484,0.002688169479370117,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.9411764705882353,0.9426751592356688,0.9135802469135802,0.9736842105263158,subgenre-current,novela romántica,other,100,,3,0
31,1,0.0021114349365234375,0.0026199817657470703,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9411764705882353,0.9426751592356688,0.9135802469135802,0.9736842105263158,subgenre-current,novela romántica,other,100,,3,0
32,2,0.0020411014556884766,0.002584695816040039,0.8235294117647058,0.823529411764706,0.875,0.7777777777777778,0.9477124183006536,0.949367088607595,0.9146341463414634,0.9868421052631579,subgenre-current,novela romántica,other,100,,3,0
33,3,0.0020830631256103516,0.0025794506072998047,1.0,1.0,1.0,1.0,0.9411764705882353,0.9433962264150944,0.9036144578313253,0.9868421052631579,subgenre-current,novela romántica,other,100,,3,0
34,4,0.0020318031311035156,0.0025742053985595703,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9477124183006536,0.949367088607595,0.9146341463414634,0.9868421052631579,subgenre-current,novela romántica,other,100,,3,0
35,5,0.0019092559814453125,0.0026023387908935547,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.954248366013072,0.9559748427672956,0.926829268292683,0.987012987012987,subgenre-current,novela romántica,other,100,,3,0
36,6,0.001959085464477539,0.002635955810546875,0.8823529411764706,0.875,0.875,0.875,0.9411764705882353,0.9433962264150942,0.9146341463414634,0.974025974025974,subgenre-current,novela romántica,other,100,,3,0
37,7,0.002039670944213867,0.002610921859741211,1.0,1.0,1.0,1.0,0.934640522875817,0.9375,0.9036144578313253,0.974025974025974,subgenre-current,novela romántica,other,100,,3,0
38,8,0.00196075439453125,0.0025565624237060547,0.8235294117647058,0.8421052631578948,0.7272727272727273,1.0,0.9477124183006536,0.949367088607595,0.9259259259259259,0.974025974025974,subgenre-current,novela romántica,other,100,,3,0
39,9,0.0020945072174072266,0.0025970935821533203,0.9411764705882353,0.9333333333333333,1.0,0.875,0.934640522875817,0.9382716049382716,0.8941176470588236,0.987012987012987,subgenre-current,novela romántica,other,100,,3,0
40,0,0.002172231674194336,0.0027091503143310547,0.7647058823529411,0.75,0.8571428571428571,0.6666666666666666,0.9411764705882353,0.9426751592356688,0.9135802469135802,0.9736842105263158,subgenre-current,novela romántica,other,100,,4,0
41,1,0.0019001960754394531,0.0026092529296875,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9411764705882353,0.9426751592356688,0.9135802469135802,0.9736842105263158,subgenre-current,novela romántica,other,100,,4,0
42,2,0.0020415782928466797,0.0025670528411865234,0.8235294117647058,0.823529411764706,0.875,0.7777777777777778,0.9477124183006536,0.949367088607595,0.9146341463414634,0.9868421052631579,subgenre-current,novela romántica,other,100,,4,0
43,3,0.0021066665649414062,0.0025904178619384766,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,0.9477124183006536,0.9487179487179489,0.925,0.9736842105263158,subgenre-current,novela romántica,other,100,,4,0
44,4,0.002023458480834961,0.002581357955932617,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9607843137254902,0.9610389610389611,0.9487179487179487,0.9736842105263158,subgenre-current,novela romántica,other,100,,4,0
