,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a , ca, co, de, di, el, en, es, ha, la, le, lo, me, mi, no, pa, pe, po, pr, qu, re, se, si, su, un, y , — ,", y",. —,a a,a c,a d,a e,a l,a m,a p,a s,"a, ",aba,ado,an ,and,ant,ar ,as ,con,de ,des,do ,e a,e d,e e,e l,e s,el ,en ,ent,er ,era,ero,es ,est,ien,la ,las,lo ,los,n e,n l,na ,ndo,no ,nte,nto,o a,o d,o e,o s,"o, ",on ,or ,os ,par,per,por,que,ra ,res,ro ,s d,"s, ",se ,sta,su ,te ,to ,tra,ue ,un ,ía 
0,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,0,novela romántica,other,0.00989894227724798,0.005716837003209748,0.006524847414951191,0.0,0.0073662331722100655,0.0034922027680543547,0.008430517299331001,0.007907148158777095,0.008959567428878882,0.006408913324997689,0.0052143212613654216,0.01119155324441934,0.0061795115110126935,0.03323647632289791,0.003168476717434621,0.0032973715553350205,0.007723995105985661,0.009102236636486686,0.013192835621824337,0.010379216261024544,0.004232342748452689,0.009360798623086598,0.007675344187208203,0.014235276912360274,0.005096293671350821,0.004057179190870608,0.010496304027403126,0.007470013306711211,0.009705618301761733,0.00434166455507495,0.01796597171076472,0.00521129243350519,0.007420249702430248,0.020847533729264043,0.0048934909349540095,0.007126200136402017,0.005616547263927781,0.010457239036052803,0.022841570580435726,0.002503389690272447,0.005392153600393156,0.0046428517708316614,0.004852359922885294,0.010121526545418305,0.003970007324774261,0.0031061557795763715,0.0050696912413589965,0.005566881440425826,0.005557804479206767,0.044226425873166005,0.010870336565680889,0.014280863105785259,0.0034427123704483323,0.027304706923013258,0.006269310263523826,0.006543357802269885,0.0074727368741148445,0.049440688462093145,0.005020085029583077,0.014077182629994115,0.00562452188010778,0.038695436172494456,0.0025884758636063715,0.005812064529528119,0.009258233157585746,0.00991924691831634,0.007100398420637478,0.0031028206210432286,0.018452682799045755,0.002613742189677157,0.007200235177193919,0.005250831525944102,0.006103957511186523,0.011424951818901784,0.006189898736009662,0.004366778465475072,0.007753195391513238,0.004555592621473062,0.010123243319076098,0.006896441688844316,0.007519395986141474,0.0094809856492749,0.004710341610563917,0.010939512159407068,0.008311616921106607,0.018386197026575343,0.0074622588155022745,0.03972124146380217,0.009827648884750751,0.0084251469843494,0.009376155191556523,0.008877144141173209,0.00655843255168647,0.012128968904778638,0.010438247057847414,0.010360513114265418,0.01015443508619055,0.03349658479132451,0.0069129591820861515,0.007706103837680466
1,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,1,novela romántica,other,0.017548662726146247,0.009186669963627554,0.005946561172778887,0.0,0.0056973162629115085,0.002243838732440529,0.005801513814102554,0.016901614407695158,0.015228593601795966,0.002727565499877424,0.010409058388508745,0.014411890986825408,0.007576745506182286,0.027290046249177254,0.003734932651323724,0.003016395501599983,0.008761185345853677,0.010030147950425288,0.01360683924165119,0.007639073110995641,0.004635053227930077,0.007860502522748718,0.007988543769078774,0.009963389581487084,0.0022661219518241137,0.002874469830155581,0.003919576827210186,0.007311710440670431,0.006982997846762442,0.004950791037622221,0.004772903281917188,0.0031812256371346126,0.005415120307354759,0.006880049961017863,0.005948094017814567,0.0041161626702278555,0.004947493527984955,0.007900744345182738,0.018521560113435382,0.003525285453570604,0.002684080710390077,0.006920390374635246,0.007933274558899922,0.009709036452880243,0.014211366736756971,0.003073980542021332,0.0027572393122315747,0.005896060362002259,0.005364408768793798,0.02929126493961603,0.009516540669916114,0.037811973969500465,0.004257278796563768,0.0345480919202624,0.006612698959628267,0.005332883769839176,0.006728949312427073,0.044921646878296376,0.0051771375922757615,0.013470223779908719,0.007780598967179428,0.04322646430649288,0.008191925452549058,0.00727219929875824,0.006631210796647139,0.004154234213955114,0.008708662869726377,0.004242447593258717,0.01598531258801855,0.0038370997785680877,0.006233247149332465,0.0020434533434337794,0.008953242327094097,0.007180338867103739,0.004743282925857032,0.002509380627006576,0.01315319586147812,0.005118676503343578,0.01891286682959605,0.005912794487297286,0.0060037119393799784,0.012472690564988887,0.002899833432359099,0.015196985698393757,0.006327446323170104,0.017336130476678577,0.007302861536953226,0.048244111437336576,0.013423528491376584,0.007788852546689608,0.008444585759593533,0.005244215683107187,0.007867117510913955,0.012790018329104902,0.002967039794140278,0.0078055917911972975,0.014663088922847496,0.03864216667600531,0.006455498699928023,0.005394913727244606
2,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,2,novela romántica,other,0.012401877809946789,0.008748690668439963,0.0031338049518215773,0.0,0.011558974187449129,0.006312658795048071,0.00679812514746585,0.021528634170681727,0.007225066672231315,0.0031305094261201163,0.005729473232983956,0.009038277774002745,0.006631790412916513,0.029140627244143603,0.0029007099529817005,0.005520431907385155,0.006779263119370661,0.01023106733692896,0.005714209209159001,0.013999229739178434,0.005894080880575548,0.008069602941543571,0.0067960989219654835,0.019161154908349284,0.004563411200603771,0.006908347692611571,0.010983169204927212,0.012750677489413506,0.010649586432360698,0.004208253241564934,0.011804315664844842,0.0036468039919832144,0.004450766111813625,0.010860540793445186,0.006965035287116823,0.00371294720460813,0.003878888850608224,0.006003865644731892,0.0269882361345436,0.0028383388727699177,0.010056513353629783,0.007916294191896676,0.005280568455388752,0.0073151240052226904,0.006857702473958648,0.005011314514494531,0.0047915783171495994,0.003757148208326485,0.007154313119077366,0.025725382046837487,0.015294603605289496,0.04133711765063836,0.003664924844525166,0.03178274906001935,0.0055509946078186245,0.004493640628488716,0.004132539871166927,0.037705566528748256,0.00783912568741802,0.01583187031572204,0.005131953147486082,0.03676308829046403,0.0073039487741197165,0.004004548693128791,0.011391545529300877,0.005636412345386855,0.007524020511376112,0.005151276132980648,0.012914408493332757,0.0029891821338266854,0.005609868864807824,0.0018231435443235003,0.005698632909764395,0.009228031491685128,0.0037334054990220294,0.0032088194451090346,0.017431374490015347,0.003940290356621478,0.011338518042878365,0.003908904015642764,0.009029951367398635,0.005532606714526294,0.006284134823986851,0.008113009826940257,0.009208864275565632,0.023251019867854775,0.00783278731490991,0.02896406487306968,0.018673797909512055,0.00629410558535456,0.008484192397482698,0.0062068769350516985,0.004433142629451599,0.01571605713993564,0.022166460311236893,0.00781955231814834,0.002099087448487373,0.031578602285319696,0.0054082224270199965,0.009015476123021752
3,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,3,novela romántica,other,0.012787694743725334,0.010474496434768388,0.004777073933408906,0.0,0.010799593909184637,0.00675227091826144,0.011081712420096495,0.01020016907817995,0.009216383524276908,0.003441950253575307,0.00569190306823257,0.010434445584006977,0.0073598705277880235,0.03218853742831082,0.004288769729507822,0.0025972943990160906,0.007278974450015109,0.0019678753592831198,0.009916589777877145,0.009679879558898947,0.004456661523879373,0.008358845411976859,0.00897575291710283,0.016185197258075455,0.005796714478601269,0.005151865027990154,0.007386984427781914,0.01179386444135913,0.010490964182252087,0.0032113236474440145,0.006982284196212964,0.0050112521235316536,0.0035145898975045995,0.01419679555081089,0.010689861849893473,0.005490730727929708,0.008515550136667311,0.007003949757938076,0.022165130375210857,0.009855671338877619,0.004321225269570398,0.004900743115042596,0.004556115701110609,0.009338131642556842,0.004841956871917321,0.003736551043905112,0.007753592387216409,0.00393740430061138,0.003664465671542718,0.04408511923137651,0.013186099658608723,0.027004309676581833,0.003746389233039933,0.02061975860171713,0.0043321503203520625,0.008724920677819867,0.010459493535583128,0.027441040542504676,0.009853529533657458,0.01669594260776861,0.003536694239906813,0.0501936939165792,0.0037858494917437386,0.004190654951698989,0.006434310159499147,0.006697586544584317,0.00787732699290035,0.004494451041456895,0.014065508866833458,0.004744881660238712,0.005914596761400947,0.007401594402406251,0.0039049783591918763,0.009197623747901722,0.0026172268463928085,0.006567138655164459,0.010671349899992785,0.005367530160426519,0.010334751952417271,0.006749410567902189,0.0051154127381104145,0.009978643449129165,0.006331392580607995,0.016746958473760096,0.013911628758678428,0.016766360362886687,0.005792831573117128,0.040079148289473586,0.021311801639845994,0.004265367123087989,0.005875217399895909,0.007280094631705492,0.006569035771239762,0.008190126391350402,0.018704831343661264,0.006728663773946043,0.005487218527395695,0.0333060940633176,0.0060960309471050755,0.007347568951109297
4,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,4,novela romántica,other,0.011466186250802892,0.012070559567812172,0.00907248455442722,0.0,0.008828087528459184,0.0030856026428207582,0.00875938324997874,0.019810928305504946,0.018229947250295208,0.003987043429443668,0.011396817558510637,0.011995157854851037,0.007660607472560092,0.024504174582615463,0.003071787204603702,0.0028417271944567585,0.007814456225125808,0.006478970554613654,0.004249663928062554,0.008138623070520951,0.007322124666363894,0.008620470777036088,0.008100843963556304,0.013659452566305049,0.006022278474466586,0.00749271769695033,0.005025939504861397,0.009329180393319097,0.006701693502128871,0.004193963284686642,0.007367691887026232,0.005700203020876453,0.004679318307544158,0.01050675391106435,0.012541072296551624,0.004443891931345744,0.007549576622491929,0.00610367767841293,0.011758309608181921,0.004844417868503991,0.003710874267632457,0.008594901601867929,0.005655115690629566,0.009686354231529488,0.003291236093027426,0.004925195592857293,0.006425163006912313,0.005019851961572156,0.002627877627359784,0.0424852667904495,0.00753422690406837,0.029956106558474884,0.006130540700242797,0.030102534569142126,0.003011151609116449,0.0066132082177802805,0.007887353857407957,0.043889294154852945,0.006523125002032572,0.014375907197119486,0.004664830851692355,0.03349255750828551,0.0038587578560389624,0.0053270556363596054,0.005450577019355627,0.009055746445869775,0.005987246648723196,0.005119692127350101,0.016988864756523725,0.008827745413971242,0.004272907224869123,0.00380910936618235,0.007052851046996587,0.015517542957242962,0.0017246999199786632,0.0062592754697502005,0.008267795529422186,0.005638055808080462,0.01424472582953045,0.00716040098377027,0.006813968825706351,0.005958035293969844,0.006713587438977356,0.013889249052148176,0.010274765054476071,0.024700667686143166,0.007188193995601008,0.03276985448066395,0.02088977929997906,0.00771601809819555,0.005772384733028356,0.006732855446150276,0.005741900246538357,0.013243625751016922,0.012273933782081206,0.009128898246591147,0.003838465949322446,0.036052945743679815,0.0052949075654415536,0.008414452889081223
5,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,5,novela romántica,other,0.011765662543552779,0.006263745689073456,0.003127014808458369,0.0,0.004554883393678559,0.0031179365058800566,0.008396060402809257,0.02476993721584521,0.0056556408857139666,0.0042831254341368676,0.01294978512328111,0.015155749857061428,0.004212745275438642,0.03215651459400526,0.004093625592140737,0.0067964680740170876,0.007569399146353476,0.007330581246949876,0.005381047181891782,0.01633537527412523,0.0038743466434845815,0.0100700929773675,0.0037755632242587574,0.017845864676290336,0.0038738295267737245,0.0026363803006381713,0.0029295588419894552,0.011271106827134957,0.00672501097305562,0.004714966239652571,0.01263919897113401,0.005361778046154,0.005129991384444923,0.007239500890907857,0.008466011742486722,0.004828679011003411,0.00575608149478417,0.009871957333532832,0.013407028837029605,0.007215775656815791,0.006412217252581354,0.006852139425105803,0.0024402178112863954,0.008513507274996376,0.010346586615983035,0.005623143496094754,0.003061720279560904,0.0039431519798456445,0.003997844895715665,0.02935602883726926,0.014019433811097486,0.05344030930408526,0.0025818058206671037,0.028151697093275255,0.004049281324387465,0.013323673205491403,0.006732592354570875,0.027741536015592917,0.008568937697306067,0.013130921426363138,0.003353925859604499,0.036923308317847854,0.004864562446750653,0.004150211905659694,0.005009513179410141,0.006230840451975119,0.007843615645064826,0.009159106049141393,0.027338388974542757,0.004166730042571732,0.008289050263373815,0.004668410639325597,0.006840846622949024,0.007696858362807887,0.003863496090158073,0.0030869244264739204,0.010135972060123873,0.005269760758301291,0.012148556272101478,0.0067896954363033,0.006298877184777034,0.008197795157270552,0.010037091519569536,0.012814352813245831,0.00854821901591275,0.027361475220439996,0.004679537127038409,0.01918903542482156,0.012761301235204532,0.005439576897241129,0.022864201909713763,0.006571294780663504,0.004706129495438139,0.014192766409096027,0.01054408193359546,0.008240545904854728,0.0048983334407785625,0.03816569441833949,0.004819511916223675,0.008005636626660081
6,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,6,novela romántica,other,0.012941209453195301,0.011686764420005255,0.004716243311931205,0.0,0.004275635996844827,0.008306864009002782,0.005236141647508666,0.01596716965804932,0.007811279073985283,0.0059769430427007615,0.010809795061418367,0.0227223555404056,0.008574636408027407,0.0468131879441495,0.005001405441112164,0.005473968096067637,0.007399903307928534,0.007816206625722662,0.00816204459382794,0.013556259045876555,0.003977226969368829,0.012018608814029705,0.012565592883920139,0.0073880375110179156,0.0032760903800101325,0.0032623553063735266,0.0022181692179984894,0.007421478429101978,0.009636229874919154,0.00501567240602659,0.01580209122276351,0.0047631560569025054,0.004512745326172932,0.011178618858118362,0.003228190313465822,0.007872143688850709,0.00965685387151495,0.008560076723335853,0.013986883861331234,0.004364096034146667,0.016975757627573328,0.01217797130649529,0.004906890258052376,0.007357466012120683,0.010344439226401604,0.0020454004250608734,0.0062450566553386025,0.003282124932337161,0.003864258111663909,0.03166068446127158,0.01641049021395572,0.02463408205380313,0.006538226734959434,0.02169113278742936,0.005413839740355183,0.007998707658887869,0.0018369808572694347,0.027870978883085425,0.008548601168616018,0.012927113846203384,0.0027519610446754728,0.04233728989986941,0.003773928946984652,0.005853333613335497,0.00719931784376998,0.006653647236837673,0.007733822132701844,0.005324097385165194,0.033520346887650994,0.005998302480183479,0.004774511582291944,0.006971285855496165,0.0050109695308148995,0.004593202364946418,0.006824533642358089,0.0046038759810323945,0.012865205021226418,0.0077560916997932595,0.007890031636243978,0.007631015917206414,0.00442546945392811,0.0072375375818767495,0.004354418095519449,0.017345308860489832,0.008395915471220726,0.023103102338477975,0.006105091662271189,0.01306430037025864,0.016177224256667833,0.011409623921070977,0.015613883774910804,0.0072582260014506204,0.0034280347585855676,0.008187956855808969,0.005428830736241049,0.008651244010836081,0.0018903800431112863,0.04321286542049923,0.004068825884751767,0.0038924564114298336
7,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,7,novela romántica,other,0.020006263965005933,0.013823178155168793,0.005775473074200542,0.0,0.0033223451427022337,0.006108649520679193,0.0073206019979708626,0.023232099827782696,0.007697236741614663,0.00806150543727297,0.010262659777916466,0.010386263252889627,0.007155577203982865,0.031074084942770107,0.00519917997602088,0.005925570145402931,0.006889008482212614,0.006805238074136433,0.011229950152168822,0.011054840703296334,0.008411201570631646,0.007416392114528804,0.00499131126773003,0.008925686334266525,0.003425668149419186,0.004545104423763113,0.003902873264119753,0.0148209264249367,0.005737678347632369,0.004505360451786244,0.018104581453948124,0.00545463053650618,0.0010003818297156398,0.008023053369387223,0.0043665142126210555,0.006437757364108835,0.005166689297714894,0.010055510334974944,0.015946531041519746,0.006641415973410117,0.00832481310110657,0.009776705374187653,0.005437989674732318,0.00861358484921063,0.005115816303681919,0.0028725227798411146,0.009446576796426777,0.0031558503617076217,0.0065746101135211125,0.0303114031489548,0.00750707771890558,0.042019420856739494,0.006673463055735335,0.02425268346528546,0.0036714520055392435,0.006519581455806683,0.005200984231080311,0.024858110804780245,0.00958055969318848,0.009709958207548587,0.008502084139577305,0.04059471980857092,0.0069245608058960606,0.008603116301792122,0.006678783131731623,0.008653023611862272,0.006075276661830673,0.0045974079591294325,0.024340111400875455,0.00379551885293007,0.007669606798188923,0.0035754096604423786,0.004517107600019222,0.01970038602177122,0.006105459005311644,0.007426179003485508,0.006907444501938163,0.007208064444045635,0.011338765095426053,0.004649293147977405,0.006099920017256033,0.005995098125032746,0.007272164340636308,0.011801823684624579,0.01056090214737127,0.028309515667049402,0.004934133095852087,0.038664271001490134,0.013034423708852277,0.007172408150786997,0.01598500502508541,0.003792320318358558,0.0031650274419173056,0.009317564239266772,0.0036868531484608347,0.006148072825886824,0.00804081690673263,0.03143150752784003,0.0038032425690279125,0.004090453771773798
8,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,8,novela romántica,other,0.01181889414943216,0.012400208751989083,0.008482154175137603,0.0,0.010117429046857935,0.0032715780718115314,0.009908637757066796,0.0187761414721959,0.007549225359047727,0.002815355654214841,0.00910471090931687,0.01788217451753015,0.005171636414151848,0.028584645206231614,0.004057531965700378,0.002223149983877366,0.010814396394093805,0.008776162775257059,0.006795389683710494,0.017086320556324284,0.006490306192132691,0.008039089497225803,0.007927931769711568,0.013330602777215504,0.0037416500569337906,0.004402252212496623,0.005148557046387931,0.01682955463035945,0.005665207341011651,0.003718259960154062,0.01862534647066738,0.004651463334213923,0.004338862343601178,0.015913413142014037,0.004227408611545982,0.003787038575724083,0.00522951371932822,0.010891879583802333,0.015553229590750223,0.0038114235139536947,0.014527974139687122,0.011526473879174323,0.0046420157749251685,0.0036775977139843707,0.009690315793770984,0.0028083107345994213,0.009099477800808062,0.007515835754891519,0.004541276251668542,0.038483861397931585,0.00949600780537857,0.049107373617877446,0.006890693006069693,0.02248064458328506,0.0050221021838861325,0.008726327434767766,0.0059013995572501175,0.026571283877807852,0.004316157845819449,0.011404482507877648,0.0038348724666231386,0.03690074645002022,0.0034891545680937187,0.0029724200596462132,0.0028069982903688143,0.01426115931263374,0.008027116726411212,0.006563989800565575,0.026630495397832413,0.006189362968353046,0.006094351704391885,0.0036593746656645412,0.0038491021811183006,0.008563679244974025,0.006146843723060363,0.004186375680648948,0.007274326499158736,0.0038491532736676685,0.007174663339978647,0.004804842812018612,0.004256345185065984,0.007977242688123422,0.004436631653191574,0.010017141674509879,0.00833690175093027,0.017640460879414975,0.004843346132636772,0.023428096055820802,0.017527332037777836,0.005420061584859278,0.018633277491941592,0.0038442969044823424,0.005427983743262187,0.015959992359651818,0.011289608907624548,0.005565316850415959,0.004064333086303545,0.03472763442769082,0.005354249793327601,0.009582372753100754
9,subgenre-current,novela romántica,other,100,3gram_chars,zscore,0,9,novela romántica,other,0.01711355892687735,0.017616886040090683,0.005357565602220223,0.0,0.004952790002189689,0.004693495575954042,0.010016781283904324,0.024013545858068305,0.006130423925210079,0.0040123341670359365,0.011751690620290595,0.018449166055391458,0.007184117638080028,0.035981623148605445,0.003319223974737545,0.004296107692923715,0.010473448926840571,0.007838512094562036,0.008241233022572894,0.01590142676325362,0.0030179857110289353,0.007266993246891156,0.010931961842231837,0.016492738317846197,0.0029594964331869917,0.004651451039080484,0.007179087273961208,0.013247293246020097,0.007382820703047691,0.0051194195290392795,0.0128589348073676,0.003339750823303033,0.006144121497350103,0.011253962873552601,0.005485195696645764,0.00413087701491546,0.002691334567027788,0.01621963477729696,0.014707445220728515,0.005380082543192122,0.008536866952294114,0.010579394782941254,0.0014367254485100425,0.0077402336437710885,0.005170511114000345,0.003731994811334345,0.0033935865947652072,0.0026818752088242147,0.004397830148354067,0.030280704495868248,0.009869551323324805,0.036003681165704834,0.005571859153030117,0.03306555942403796,0.0036859676781884976,0.0059231859680217045,0.003692404527130376,0.018856454466155168,0.00489692502446446,0.01079151309377183,0.0015912891098483156,0.050878652285827164,0.0035869616581427617,0.006004152189077195,0.00533124972794289,0.011369052782269313,0.006685387908380757,0.005058474456428041,0.028187324544747885,0.003660388114261245,0.004517366605398999,0.007997715196823916,0.005734270718429969,0.010007670391701426,0.007317898559012828,0.003617205017075631,0.007159234274316345,0.005692958605888838,0.006494604428468439,0.012906842119456054,0.0058520168452402465,0.008225380200570702,0.005761716764719236,0.011508846290844997,0.00906939387268178,0.015006210556245497,0.006248890683180447,0.021540184943931805,0.019942882620737856,0.0040473046068570705,0.017016193160528114,0.006051806913243121,0.0056275869321789265,0.013141317649107902,0.012737950457462186,0.0037935776879167737,0.0036799491707252955,0.03948661436646235,0.005073806470370309,0.00427832760648234
