,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.001444101333618164,0.0029249191284179688,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.9281045751633987,0.9316770186335404,0.8928571428571429,0.974025974025974,subgenre-current,novela romántica,other,50,100,0,0
1,1,0.0014867782592773438,0.0028107166290283203,0.8823529411764706,0.888888888888889,0.8,1.0,0.934640522875817,0.9375,0.9036144578313253,0.974025974025974,subgenre-current,novela romántica,other,50,100,0,0
2,2,0.0015022754669189453,0.0028154850006103516,0.8823529411764706,0.875,0.875,0.875,0.9411764705882353,0.9440993788819876,0.9047619047619048,0.987012987012987,subgenre-current,novela romántica,other,50,100,0,0
3,3,0.00162506103515625,0.0029621124267578125,1.0,1.0,1.0,1.0,0.9281045751633987,0.9316770186335404,0.8928571428571429,0.974025974025974,subgenre-current,novela romántica,other,50,100,0,0
4,4,0.0014798641204833984,0.0029859542846679688,0.7647058823529411,0.7777777777777777,0.7,0.875,0.9411764705882353,0.9440993788819876,0.9047619047619048,0.987012987012987,subgenre-current,novela romántica,other,50,100,0,0
5,5,0.0014846324920654297,0.0027971267700195312,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9477124183006536,0.9487179487179489,0.925,0.9736842105263158,subgenre-current,novela romántica,other,50,100,0,0
6,6,0.0016355514526367188,0.002965211868286133,1.0,1.0,1.0,1.0,0.9281045751633987,0.930817610062893,0.891566265060241,0.9736842105263158,subgenre-current,novela romántica,other,50,100,0,0
7,7,0.0014727115631103516,0.0030002593994140625,0.9411764705882353,0.9473684210526316,0.9,1.0,0.9281045751633987,0.930817610062893,0.891566265060241,0.9736842105263158,subgenre-current,novela romántica,other,50,100,0,0
8,8,0.0014598369598388672,0.003197908401489258,0.8235294117647058,0.8571428571428571,0.75,1.0,0.9411764705882353,0.9419354838709677,0.9240506329113924,0.9605263157894737,subgenre-current,novela romántica,other,50,100,0,0
9,9,0.0014700889587402344,0.0027627944946289062,1.0,1.0,1.0,1.0,0.934640522875817,0.9367088607594938,0.9024390243902439,0.9736842105263158,subgenre-current,novela romántica,other,50,100,0,0
10,0,0.0015897750854492188,0.0028591156005859375,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.934640522875817,0.9390243902439025,0.8850574712643678,1.0,subgenre-current,novela romántica,other,50,100,1,0
11,1,0.0016083717346191406,0.00289154052734375,0.8823529411764706,0.888888888888889,0.8,1.0,0.934640522875817,0.9382716049382716,0.8941176470588236,0.987012987012987,subgenre-current,novela romántica,other,50,100,1,0
12,2,0.0015306472778320312,0.0027654170989990234,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,0.934640522875817,0.9382716049382716,0.8941176470588236,0.987012987012987,subgenre-current,novela romántica,other,50,100,1,0
13,3,0.0014922618865966797,0.002786874771118164,0.9411764705882353,0.9333333333333333,1.0,0.875,0.934640522875817,0.9390243902439025,0.8850574712643678,1.0,subgenre-current,novela romántica,other,50,100,1,0
14,4,0.0014934539794921875,0.0027990341186523438,0.7647058823529411,0.75,0.75,0.75,0.9477124183006536,0.9506172839506173,0.9058823529411765,1.0,subgenre-current,novela romántica,other,50,100,1,0
15,5,0.0015246868133544922,0.002992391586303711,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9411764705882353,0.9433962264150944,0.9036144578313253,0.9868421052631579,subgenre-current,novela romántica,other,50,100,1,0
16,6,0.0014388561248779297,0.0027060508728027344,1.0,1.0,1.0,1.0,0.934640522875817,0.9375,0.8928571428571429,0.9868421052631579,subgenre-current,novela romántica,other,50,100,1,0
17,7,0.0014967918395996094,0.0027327537536621094,0.9411764705882353,0.9473684210526316,0.9,1.0,0.934640522875817,0.9375,0.8928571428571429,0.9868421052631579,subgenre-current,novela romántica,other,50,100,1,0
18,8,0.0013697147369384766,0.002809286117553711,0.8235294117647058,0.8571428571428571,0.75,1.0,0.9607843137254902,0.9620253164556963,0.926829268292683,1.0,subgenre-current,novela romántica,other,50,100,1,0
19,9,0.001500844955444336,0.0027396678924560547,1.0,1.0,1.0,1.0,0.9281045751633987,0.9316770186335402,0.8823529411764706,0.9868421052631579,subgenre-current,novela romántica,other,50,100,1,0
20,0,0.0014243125915527344,0.0029897689819335938,0.8823529411764706,0.8750000000000001,1.0,0.7777777777777778,0.9607843137254902,0.9620253164556963,0.926829268292683,1.0,subgenre-current,novela romántica,other,50,100,2,0
21,1,0.0014145374298095703,0.002973318099975586,0.8823529411764706,0.9,0.8181818181818182,1.0,0.9477124183006536,0.9500000000000001,0.9047619047619048,1.0,subgenre-current,novela romántica,other,50,100,2,0
