,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,cv_call
0,subgenre-current,novela romántica,other,60,500,0,1,0.2357230605094801,0.15147772053853814,-0.33111138417608066,2.0245543305678027,-0.3646116211531938,0.13886470698417194,-0.6060863922257171,-0.004286239603668212,0.07309254957874768,-0.67094428977562,-0.396980390832553,-0.3255202829520241,-0.2325016966198669,-0.3605235356668353,-0.0030170965521492954,-0.7262738035951649,1.2460319498212076,0.7771185643215692,0.5130063233338618,0.8494771665230584,0.7087824269240505,-0.22693824104032795,-0.450834323018494,-1.4861827321299323,-0.5639983231569647,0.12788427434576816,-0.1128497351197858,-0.4547834464773757,-0.7022661554294387,0.19674991678855247,-0.9990115654727236,-0.4958567282358248,1.4863682917514978,0.2739817179163159,-0.5762004336302549,-0.004995724750938328,-0.09017041846223793,-0.601620683652912,-0.0008281115075541275,2.315623808924516,1.3370841247152363,0.4620892493648841,-0.3085820621096575,0.35084788907247155,0.3182252690559861,-0.031893236992684336,-0.4252407875673874,-0.35260008075379295,-0.20624913609439036,0.972610427980966,-0.062116666948572374,1.7072267785547763,-0.252977111580221,0.09083008605262292,-0.2743120580329988,1.2501552777535196,0.2240639474965226,0.7294723634567304,-0.6313012445128958,-0.6584395807540369,0.0
1,subgenre-current,novela romántica,other,60,500,0,1,0.4270960192119427,0.577679296266046,-0.33191080979990417,1.8566168193212291,-0.34106212013093906,0.171061096542617,-0.7729434113697125,0.3526710595553065,-0.1161321412235286,-0.3289228321208898,-0.17605786868020645,-0.4151676180104727,-0.4796577491089472,-0.1243920656082727,-0.0600157633490164,-0.569720916334759,1.3820897075861007,0.526449888652542,1.1442149524985987,0.6177895963057796,0.080202930726265,-0.12453280205057815,0.146830359981263,-1.6436389306758885,-0.4747895887989777,0.11835906755483075,0.004564282484856318,-0.6871176910940101,-0.6577141039991359,-0.5136100078705089,-0.8834102622736612,-0.4049898330096785,1.5657673648118466,0.2619791898002212,-0.5337456124514159,-0.004964417409213171,-0.2827544380980541,-0.7443036582920436,0.00927940552265642,2.363180222683342,1.440034208392834,0.307715042290955,-0.3308120875290124,0.3778602772977808,0.5817626307984798,-0.02372939054212422,-0.5598496383751226,-0.17080531768880547,-0.06802245622589577,0.7902434692120086,-0.04084468059995157,1.6683719845526532,-0.05286908763354739,-0.1861674111328125,-0.006435105002560757,1.7300011123291874,0.2879316053508338,0.6579052554051724,-0.5895658522622512,-0.3282995754126693,1.0
2,subgenre-current,novela romántica,other,60,500,0,1,0.5146112148090071,0.17343565806929154,-0.06173685572747945,1.9100247954884,-0.3156626404152668,-0.029328899117259263,-0.6917343436947071,0.3526946894874725,-0.02120045550706216,-0.6798486675236322,-0.3187656939897489,-0.6008117413677416,-0.3427982421233675,-0.2535374641853064,-0.20630690982046926,-0.577541871929182,1.3744070709135057,0.6002489137447589,1.1395820815023847,1.0048928485034594,0.6597766797648317,-0.15274201285079547,0.04173631916887351,-1.5264890146185797,-0.6829507287479137,0.02373741044020232,0.19915301005235936,-0.6684173141131272,-0.7265042514877312,-0.5894935468123833,-0.962421131356662,-0.4488687467580209,1.6508495111879755,0.2816231228014166,-0.6037403352355498,0.06501839558736068,-0.12295196349371405,-0.8992857902090032,-0.0016788298284273527,2.1493215434192394,1.3174915318679523,0.3525207055946522,-0.3151047500125193,0.35485268468728204,0.6405051539183458,-0.0273461041707522,-0.7450559131005668,0.17858745941683435,-0.13403351553891513,0.7468378728425815,0.099936134161214,1.8278859244110488,-0.052897891456378535,-0.13092168653379901,-0.4972137929697597,1.498875449795616,0.4568777622504103,0.8593323490318796,-0.598852394495099,-0.6444165166580388,2.0
3,subgenre-current,novela romántica,other,60,500,0,1,0.3657579543736201,0.38766406869604986,-0.3712130014784105,1.9115413722473875,-0.6761864274540567,0.09275584272527324,-0.8044888663881505,0.3526745354264461,-0.03687202785519576,-0.5794466888423768,-0.2805089340524876,-0.4796434241991934,-0.6487351799182098,-0.16903527647387587,0.011153969336483112,-0.41959545550085614,1.319133644183864,0.4892847579917306,1.1559687179902531,0.6860564284665709,0.7828271182770817,-0.1442857858762054,0.15300725208394395,-1.5324164834466232,-0.5009864538891842,0.11332265849582256,-0.734021211031663,-0.6894535056215897,-0.5752987358594234,-0.3634326517949309,-0.933040982801846,-0.3779489452735722,1.5730348718211826,0.2720306672602463,-0.6082199133131528,0.03677208123623764,-0.1234082736349058,-0.6682253045458207,-0.016454724227363642,2.399106423198313,1.339163353903035,0.4107041194468775,-0.31471926707431785,0.3710856244175298,0.4253572671769641,-0.007119821396959181,-0.5850472356390345,0.002558977461522699,-0.25207440748949106,0.8135718120164366,-0.046219071568077634,1.6012777882960567,-0.1283852251974202,0.0062363758770267895,-0.36804110994187816,1.4424466815557946,0.16391864687621585,0.6559537478605648,-0.6528316640425592,-0.626365067017964,3.0
4,subgenre-current,novela romántica,other,60,500,0,1,0.4721556245340846,0.5620346718607249,-0.4303051250864531,2.0264630937893138,-0.4118056274081144,0.18379342277991795,-0.7545041928426351,0.3600112468044789,0.0010127308905521282,-0.6640042065710257,-0.3413298051143753,-0.5809038578257025,-0.04486847266564509,-0.33878727501611416,-0.2344126102298006,-0.5899246384596847,0.8359094318841739,0.4150684820950594,0.8389506929048358,0.4117758576183632,0.7822037239485534,-0.39799368515932654,-0.04661531687727168,-1.3094507418930716,-0.5426167535873305,0.264216952236061,-0.19360608342776986,-0.6493671830547181,-0.8298194488915291,0.4096081525862591,-0.6948827019510493,-0.5226734118221837,1.513195716160065,0.2934923847032326,-1.0703212155014863,-5.273606831298552e-05,-0.021446617890879836,-0.5157358450607367,-0.0033511667772359328,2.239044103282166,1.3393039899586583,0.3258767436888001,-0.2776423829922776,0.34571631051557344,0.4759237581297647,-0.012999516010407743,-0.6938562828674667,-0.04573347703628272,-0.229951084230542,0.5789566736736655,-0.0990902617077821,1.6805721573620551,-0.11010395908863692,-0.15892679963153078,-0.3471138974576342,1.8348472775242872,0.18007063652120056,0.5606593744804687,-0.6466079400210691,-0.6527090514425077,4.0
5,subgenre-current,novela romántica,other,60,500,0,1,-0.0042963958937904615,0.8421745080842997,-0.4132418927264381,1.8970866920889011,0.13939676823781552,-0.2304448714588529,-0.7801413738564358,0.4090518714457427,0.1632729425752428,-0.7265860519637388,-0.21881958803231535,-0.6112218615675971,-0.5435741018602078,-0.4049541699310663,0.0014444460865180586,-0.6329353953230727,1.3355947222018982,0.22238991756391532,1.1255886767733398,0.5250157393917123,0.8803390890189641,0.3646018557888541,0.07164230241116662,-1.3018141335699918,-0.4221598760536853,0.1318757280344668,-0.17878537790358062,-0.7647087224267896,-0.33094785633461776,0.012479987891517528,-0.8445200784003558,-0.3570059525101142,1.5853004304796507,0.26545805707846404,-0.5197422380539822,-0.005019526777898502,-0.27563398464099703,-0.7143644872298955,-0.006914596803065699,2.16950574549244,1.3185104324325119,0.2793233876114213,-0.3507173535471232,-0.06677371527022326,0.14011187345108622,-0.013942418362214949,-0.5025546503675147,0.207774861796773,-0.4147478338985902,0.8889311403741981,0.026720755940759986,1.5202943279593444,0.17404186861086568,-0.17096423238988118,-0.2826114424499349,1.5897247550259233,0.1294319348099097,0.2821061605810247,-0.7252686201941598,-0.6696757119424928,5.0
6,subgenre-current,novela romántica,other,60,500,0,1,0.3893190568847826,0.8779971035452823,-0.3689884746734761,2.0643789941804607,-0.3362999169371759,0.0727331240323651,-0.8085528163513654,0.3527250822544568,-0.04368329710296712,-0.5668682246214471,-0.26082088816110643,-0.4654238220551237,-0.5806776464039043,-0.29936781036635945,-0.14741402193719294,-0.6566224720413605,1.2780125147912758,0.5398793840679703,1.0086394894099928,0.4516268265833612,0.8455297461898642,-0.17612225259168585,0.3087377649569442,-1.4566674417086931,-0.10351558637462133,0.1367000934835826,-0.13788568401606796,-0.4833196532923801,-0.6744393596448727,-0.2677825470396549,-0.8172828352764385,-0.4910860785011365,1.5609584036222768,0.2553131540723804,-0.7341303709822491,0.0341103511051537,-0.21826966953346405,-0.6275060766971237,-0.006827568413772597,2.377465905913106,1.381623940576883,-0.007055513993367092,-0.39262221316885104,0.3910143878711541,0.26880098907120353,-0.0300398975535242,-0.5941703117950361,-0.0261324937727459,-0.22753395412949975,0.9212542354910344,-0.17530929797936282,1.6587505489375192,-0.11127203536815296,-0.1596044797075804,-0.4688675565871808,1.4076156113165421,0.16427245102728422,0.5192542076978897,-0.6649336518513838,-0.6341057059164363,6.0
7,subgenre-current,novela romántica,other,60,500,0,1,0.5147371341065332,0.4602420682375248,-0.3580646006429957,1.7496063322044175,-0.6390322481074983,-0.06582000059948186,-0.7690552129949505,0.2347201178875129,0.05601198955070804,-0.14699122307301848,-0.2892447489880385,-0.5174265204627897,-0.4849198240448394,-0.37901191228151776,-0.09706048629371583,-0.6470303249907435,1.3546877031365625,0.6002462147912402,1.1393906124371036,0.6154951993831496,0.8193090039059496,-0.2509443841721629,0.14719622564582172,-1.1640349613691678,-0.4106165984531677,0.11600326972633272,-0.3584941310939161,-0.7927070934930363,-0.5459807911537673,-0.3710756744685539,-0.7596863367200233,-0.4951161286592156,1.4275124214864705,0.19362624353443356,-0.5215974327151072,0.04586687568333295,-0.15725426520335664,-0.7570253254971914,-0.0008185085444160496,2.308119372562961,1.5260995840512388,0.4854622175129304,-0.2917871204926118,0.5119881157705158,0.17071503981623046,0.0023576831993365657,-0.5647199847059345,-0.07651341939159673,-0.284112491870255,0.9599073074706271,0.009477382856918848,1.6675846727902066,-0.3122883456109359,-0.10175305589824583,-0.4068901094456249,1.504174753902518,0.10085501389596924,0.7476437838895509,-0.6295773029351457,-0.6606623119975817,7.0
8,subgenre-current,novela romántica,other,60,500,0,1,0.360600953469127,0.8518588724182797,-0.4865596193275601,1.8630109729947748,0.2090379479525168,-0.00996359218208472,-0.7656741168208823,0.4140803183637666,-0.07346950818936199,-0.569853116610774,-0.3406772176290181,-0.4927750622079011,-0.6290991440700706,-0.5307439431456571,-0.3171640680343704,-0.7757089174702329,1.0240183803521659,0.4413160940863224,1.0723697462310826,0.5368035965577374,0.86339805483756,-0.1676979910408273,0.08897896435320897,-1.2399657241349322,-0.5325855572422562,0.159291003319766,-0.13621090508791686,-0.6049838209614136,0.14477169355781142,-0.2819837184564624,-0.7860271565316621,-0.3124142315787638,1.4774139151894388,0.3136674611841037,-0.3214680223202606,-0.004927961604366011,-0.056802547534062026,-0.32757850434678193,-0.0002568474136878608,2.084779498050993,1.2439442221012695,0.4049334523130179,-0.32265008212670193,0.2666464056942953,0.20697502995008976,-0.022548498557251585,-1.1846687827537643,-0.13029816516239812,-0.4841114159179739,0.5156811808563635,0.05350871338288533,1.181185039653298,-0.23409577932138864,-0.2835297699218445,-0.5319143383826973,1.5508696891586973,0.033546835249324544,0.3600933812445849,-0.14163366565592034,-0.7610809344711849,8.0
9,subgenre-current,novela romántica,other,60,500,0,1,0.3559565862202349,0.3808593118224005,-0.5462180841642853,2.0047803963257294,-0.4340691666618255,0.12554175103076018,-0.7866847045832709,0.5230168435082729,-0.018253275023551743,-0.6983952412354665,-0.5235954854376323,-0.6512086311798334,-0.4348122447698213,-0.3567167085640153,-0.16669058051543595,-0.6855549571867441,0.9300484919598144,0.7078031216578622,1.1146079220933192,0.5209001093577088,0.7391960113137028,-0.22616829084439102,-0.0156951051385113,-1.4171355372678067,-0.4406515927031873,0.15883820625322415,-0.2713276826225815,-0.5522804944608207,-0.6618676507708663,-0.14059086119978334,-0.7263285303233872,-0.4907269290501991,1.5225355455795373,0.23389706884443076,-0.6269904134591463,-0.0049355822501972344,-0.11042014140225948,-0.7646221663421067,0.018955407419508432,2.2634653123200623,1.49376350209198,0.2852388632018707,-0.2356101016124471,0.3159041141794661,0.3851009302535868,-0.0126832751167616,-0.43298323193885146,0.03657481136106061,-0.26717861183616953,0.8776576555488307,0.13086450166462438,1.7205989038789111,-0.21662364138173726,-0.0910360490943162,-0.3686234274788725,1.6419856017411667,0.2779356572401137,0.8887737325050545,-0.6565599643841838,-0.6404343549202154,9.0
10,subgenre-current,novela romántica,other,60,500,1,1,-0.010056094273617163,0.4733829858726433,-0.05313846318093371,2.079806783071465,-0.4783721823165021,0.1419688332567669,-0.6923522393364683,-0.0448376478377775,0.1848107656713784,-0.948339992149142,-0.6476201370253578,-0.4063197817581663,0.1003033084613136,-0.20422186260530967,-0.2587610082795012,-0.5810928730258352,1.180118990567618,0.6490929816737101,0.3956204708577799,1.001851292423023,0.9819733144717209,-0.2014908249043768,-0.22935621741044204,-1.326891807964097,-0.5587220078032541,0.2328083749140007,0.1886582121502793,-0.27842186189850365,-0.7300340836890195,-0.15385803783888935,-0.9012082610265704,-0.07712927071033829,1.8304898713188469,-0.18870164596724312,-1.020095036441221,0.02572318029250496,-0.4002929916150976,-0.5228421196045725,-0.4453823138294673,2.1459980753939063,1.573269411057248,0.3170056427905436,-0.3194993040574579,0.06601420093083503,-0.12253225653138895,-0.0552337089077254,-0.4983642056474737,0.01863230693136329,-0.07381600424503637,0.9335835609244902,-0.133443782854564,1.6296915213910732,0.18539170513756456,-0.09833411387412896,-0.2912585235274871,1.471672273217851,0.37579274663505546,-0.1809739444451985,-0.5695323542478907,-0.15733881409079173,0.0
11,subgenre-current,novela romántica,other,60,500,1,1,-0.026986924185735492,0.7299767797325311,-0.029284850170435226,1.9499347474818405,-0.4472914226468805,0.1220208271524714,-0.5213303174680687,0.3128258697926403,-0.016584950848385963,-0.6299234932049583,-0.4481331933363085,-0.2287570937161785,0.1835427460501024,-0.4807538878521127,0.037975971983850235,-0.4853944685193793,1.2682103065496395,0.4009055455594672,0.9403692013047452,1.3168875561257978,0.08704120620166418,-0.04821598445030895,0.2403380342088401,-1.65063368915743,-0.5872933159736003,0.13981249828053932,0.2218175899199432,-0.34139809040705005,-0.6756423279661868,-0.5030509382162242,-0.8721579014174735,-0.11466736525210006,1.8816489005053092,-0.2973877285641108,-1.0363278630293138,0.11442177531322625,-0.6733056947964701,-0.2350089148428259,-0.34599499554692303,2.2135950319424658,1.7127779438947281,0.2879372276731281,-0.2849436049725158,0.2419077039881888,0.005425805404096817,-0.01048545948660675,-0.39531801367921215,-0.003410309852847307,0.04924976103447304,0.7957407860767047,-0.15097678023897476,1.5395996769958311,0.2069341425904116,-0.3143296090011159,-0.20200288620040371,1.6158827430944838,0.5675575687949224,-0.11811915214745745,-0.5319420365543499,-0.4055978828024874,1.0
