,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a e, a l, com, con, de , des, el , en , est, hab, la , las, le , lo , los, me , no , par, per, por, que, se , su , sus, tod, un , una,", qu",", y ",. — ,... ,a a ,a co,a de,a el,a en,a la,a qu,aba ,abía,ado ,ando,ante,ara ,ción,como,con ,de e,de l,de s,dos ,e co,e de,e el,e en,e es,e ha,e la,e lo,e se,e su,el c,en e,en l,ente,ento,era ,ero ,esta,ido ,ient,ión ,la c,las ,los ,ment,n de,n el,n la,ndo ,nte ,nto ,o a ,o de,o en,o qu,o se,omo ,os d,"os, ",para,por ,que ,s de,s qu,s y ,sus ,ue e,ue s,una 
0,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,0,novela romántica,other,1.8488987191815447,-0.8216967898902254,1.9992686105041297,-0.28627113866736487,0.5287008935353619,-1.8213679059358228,0.5009485703972469,-0.5673068138745814,-3.651030498149063,1.6136063785224026,0.2737937576760179,-0.5935663519556345,-0.8447854271340773,3.6033919703261823,1.9104515767268646,-0.4313061414859629,1.850596458000724,-0.6405456217236978,-0.518221214232037,-2.912340647680228,0.5052434321163704,-0.45239903708488605,-1.5685750465647175,0.0072732918126678925,-0.4902819201518511,1.9239598444500325,-1.740466088926345,-0.44120022724662444,-0.29495684668973254,-0.26639948969515403,2.016847334503058,1.1652332623169883,-0.8730181376086148,0.6122880556953589,3.209749777080587,-1.9341237932267514,-0.7057087867808738,2.965634753059158,4.241259186803252,-0.27304889109443486,0.819398459229113,-0.8015005550775491,1.0337205049111748,3.2192877172602277,0.1890519741311385,-0.4312875901436639,-1.8480006678100294,-2.0661289883216547,-2.403999655429164,-0.7279851894984386,-0.23340321479935078,-0.8780852712708009,-2.8643344841503406,-1.1683077880383133,0.6960127892700019,0.3693421889408546,-2.5895424719687696,-0.2825989257488519,-1.4168950427500047,1.7905048785323592,-1.9118372818760392,-3.669189613671417,-0.13483116007452622,3.642746373591307,1.3861440583008555,-2.2281543716429066,-1.8731741533916302,-2.5922708057218617,0.15964646185666354,2.264509577248452,4.6707004124511515,3.0266166416697304,0.9397814756272673,-1.547214466827607,1.294304944012266,-1.9221417840403072,-1.3530950804438318,1.9113269158219985,1.8857408854446445,-1.765020522343499,-1.8144639086769327,2.173040911720488,-1.4904826776133273,0.5957643571462947,-0.8429840533984958,-1.178241345178261,0.09915709813266727,-0.34932585383186776,-2.403410356447214,0.0722441549923829,-3.6514550216395545,1.1306070173167875,-0.7581910186957952,0.8239572826901309,-3.5919770465324454,1.4197904520083995,1.0511788897855716,1.9533757955913567,-1.003186625413516,-1.4073245371914709
1,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,1,novela romántica,other,1.2381162888331243,-0.4068163045970774,1.9769667213140982,1.6131994007221575,0.11466291090549952,-1.49699795304837,1.1894337361127096,-0.8689954446890278,-1.8941450627392893,2.484349420835051,-1.992124882302444,-0.14508263686746048,1.9022670426573303,1.4810241140190463,1.0756596019049374,-2.4050266509955502,1.5493224530915013,-0.09213387197432432,-0.8792764229328798,-3.145129317899789,-0.14961573555201735,-1.8998008460688371,-2.9855681352753445,0.01898839400186425,-0.7490292936618026,0.5251026097101859,-0.5106497605000859,-0.23270237363591129,-0.15247436068880393,0.2087457796844312,1.9251270927317798,0.3757504757716692,-0.7552453979472622,1.0631059022528335,2.069932211644973,0.12796664235469635,0.054476880365298186,0.7640014216767614,5.072252105306788,1.1602681386752556,-1.1060774613430464,-1.6131399614756194,1.8896622916604695,0.9416602725562608,-0.3474617361172756,-0.07389219226892152,-0.6033338985763672,-1.133745100484198,-0.260776953960252,-1.0177383532941597,0.3208312653755341,0.6241589552346962,-2.562223396181751,-0.954726940073626,1.324854475660377,0.943455200045304,-2.8472358926737638,-1.5705196144623308,-0.060103830527518554,1.1395739048149531,-2.0563729324736917,-2.0283153255453543,0.9913359828214379,0.9371786239649289,2.2994043828058572,-3.3746867403224354,-2.563867761619526,-0.7298725456280035,0.28348226680578037,0.7196697711649964,3.332620963577691,1.2964677576736943,0.5066724385100336,-0.9770543121183852,0.6386577344990432,0.09625412529782906,-1.053345258150376,0.8102243679651107,-0.6075256394878981,-1.9527597292781458,-0.7590217199343634,3.5624809785285674,0.05358633893507925,0.7174130939581724,-1.8430618532590035,-0.7595627198974189,0.9636563375014582,0.1426456109804093,-3.0774278626681646,1.0507854177014622,-3.271372218722167,0.8841964078326949,-0.33585048021162933,1.2731939488023514,-2.2471993762298785,0.04691507960223973,0.3362273672933753,0.9740908861569171,-0.10651998597467571,-0.740279040551437
2,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,2,novela romántica,other,0.9899060661889805,-0.9622338586931183,2.139970488278637,0.6435923707405562,1.7763568394002505e-15,-1.0480256393170566,0.7376668843980658,-1.3659342613020011,-1.4715830547313997,1.6271096394912705,-0.6196583531856804,-0.359416206631733,1.1978704973865353,2.7798283466368354,1.2122160992828699,1.4685358307499567,0.5981533119016047,0.29785409080482994,0.016369121406616616,-3.276895836586389,1.004745051303887,0.4199317406640879,-1.34652184577521,-0.44439550748423073,-1.6426074676478026,1.5587275720262825,-0.9357619488409631,0.3015025576773954,-0.21425620794822509,0.7475387303706329,1.2214724212842611,1.2018171566962113,-0.3319944006689901,0.6165579547790896,1.9615096493931288,-0.8626125129459425,-1.4184714022108424,2.5162497995820035,4.0552036762934245,0.488926400223626,-0.2668031676537943,-1.2951722546856501,1.6298042200486074,2.38015695612948,0.5380173205528525,-0.7855805608896094,-2.0354701704068145,-1.5772811230501822,-1.0188069607452839,0.050862439893224254,1.2355828516838054,-1.7659935113447707,-3.067221197225434,-0.4774021755172594,0.786382516998714,-1.1158646700955426,-1.8170516607740028,-0.28175087624273276,-0.9128427564945651,2.1200161731342226,-2.007219778063544,-2.3482080093978164,-1.158166647203311,1.993322098547401,0.8042609425228529,-1.9831756602912904,-2.519304866071295,-3.2709191286967148,0.3979104738404482,2.477296872605976,4.518674110634364,3.2353803156699086,0.6174989177042829,-1.538670372156023,0.6086647657685718,-0.7070357379573893,-0.9943600704591011,1.081975078345093,1.662472206453815,-2.008899403707092,-2.06446243763435,1.732515842840404,-1.9003698046464215,0.022941091568994043,0.23538705814097405,-0.1991868009514428,2.020121735249819,-0.132017552381398,-2.5099272149527216,0.4732217931809217,-3.13641942677154,0.3808431258984655,-0.5140058236280154,2.4622409515666166,-2.4702249602610244,1.637543879617263,-0.04567662070910705,0.891200059940392,-2.312243159021706,-1.93984362655234
3,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,3,novela romántica,other,1.3446464497724993,-0.5967582978397754,2.4235620915845537,1.871955449748107,1.4210854715202004e-14,-0.4527329998343852,0.4155745429122397,-1.6072002919839727,-2.232098991917038,1.8501610043966945,-1.4448062246076336,-0.8785601342071887,0.028159581697099867,3.097479381386105,2.0609471059926467,-0.8068254475446501,2.353157739055255,-0.4970789751701741,-2.0833255941612467,-3.775174403215722,-0.05824689022268892,-0.5125467669613677,-2.4972226937187134,-0.5775002860226532,0.25775983747599795,1.2139444124206618,-1.1675948403931127,-0.5931033190134003,-0.4696977106555007,0.11892631635014306,0.7388249506194968,1.4887171753332726,-0.5189050682603185,-1.2933451354008492,2.9656536468029797,-1.3493547568905537,-1.0887743200961282,2.9383142180901145,5.637977065305781,-0.34417213955406467,-0.5120969044522532,-1.3113778777049232,1.7163355714370985,4.014110879985347,0.2976548209091532,-0.8674280585903977,-2.909716226844332,-2.5803860398185785,-2.2092164984013136,-0.05479895364572851,0.33689310761004876,-1.6575934651525301,-3.946210439451246,-0.4242393870903174,0.915291320822428,1.3228252633352025,-2.7329046344621357,0.2044276156528495,-2.0954030541469564,1.72690180006167,-1.202421714994788,-2.4336691312751872,0.3467945395359666,3.62454031827909,0.9976688559495797,-4.126855563811112,-1.9436648152222622,-1.9463148126348493,-0.7529160240924622,2.700714051418018,6.189621433287904,3.759078502236152,2.0635040416184034,-2.3510802411955636,2.025671366164446,-1.0021333757220514,-1.7783616067659374,1.1037652032195107,0.9771306014578944,-1.6598635049049584,-2.285174688733571,2.948663592283504,-1.4497712130625402,1.6282834851923509,-0.8604498151932916,-0.8588400399594329,3.0940718873351747,-0.7222530537842378,-3.5301452061604133,1.1115519910554665,-4.560512095880899,0.11341585957875466,-0.04167498066488484,2.6443767237261486,-3.2360567421530027,0.9087508670280373,-0.10394821558660894,0.43810179112099057,-1.1260060872229802,-1.3559791599467799
4,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,4,novela romántica,other,-0.20089956110035612,-1.2473857028794173,1.7850314806801344,0.7615343185896313,0.13075549987362756,-1.157010532408263,-0.1676222929866591,-1.980808257829124,-1.386525558996322,1.204637450583518,-1.404400498769553,-1.9028512122889092,-1.1845554391446251,1.8276592868395287,1.2118503231665199,-0.6291081335575186,2.5786269380573055,0.23720411967764576,-2.885768273113377,-2.385984635969155,-0.07438663655593292,0.23040790194827565,-1.2825325044161655,0.14674126266646148,-0.32512169002063995,1.4176628287363964,-2.1448221702141215,-0.5654794411160791,-1.0600597203703428,0.9492840794902588,2.0655682512824596,2.1779838927443844,0.20813291228531128,0.06362128207123874,2.411707618431047,-0.6420445485065773,-2.008940667255315,1.7011013705659943,4.9049921223991015,0.6060653249940797,-1.4251132639200943,-1.514379836594686,1.0851069542262586,2.2492160435889934,0.2816052763112693,-1.3592628854973103,-0.31734071124097696,-0.556206421754669,-0.08668625913351224,-0.9618371961680863,-0.6593077754732724,-0.3236659345817685,-2.9728973082621284,-1.1586426254731328,-0.434715238531882,1.5738439258645442,-1.3593098942969108,0.15905862256793846,-0.6074106387032518,2.8477353556622487,-2.475397251462743,-1.9328475958992128,-0.43045762452918357,2.628182909951503,1.7884000751564595,-3.5350027228406464,-2.4620683258546108,-2.4072339101245177,-0.3421575574648337,0.6706189089444843,3.9519162228005267,1.8948267945541115,1.5192984604615258,-2.478872235300086,1.5213633408698528,0.15161846920042965,-0.32951262601735465,2.3808278953168416,1.1512898461045857,-1.6807754709560205,-1.5191529649328892,1.7471918634365693,-1.24432609052465,1.809760819554059,0.6952496694782475,0.27632006591684544,2.559621377493964,-0.8365054124897959,-2.9213563306287362,2.169967900581173,-1.82314730580159,1.3065893951059477,-0.24531526821417948,1.9957570580459754,-3.5929183086209466,-1.012805199090968,0.8453854307741366,-0.700243823131498,-1.4024630161635376,-2.192168475997419
5,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,5,novela romántica,other,1.1761193630686506,-1.2779778151844212,0.9442592411421442,2.3541900145963632,0.14180128990632213,-1.952443330416556,1.183999008152064,-2.118531765304902,-2.264018764484991,2.402420388625849,0.02231065566001944,-0.5319966653707651,0.35313324710801464,2.437537319461353,2.027255137109167,-0.7108371358915178,3.810880220221102,-0.12769895688061084,-1.1767152293278969,-3.7242356081085077,0.33849569049231043,-0.8130355411808479,-2.3189734013253265,-0.7566071245721044,-0.24076545640368607,1.1948460612539193,-1.3102209398846383,-0.9522028006593888,0.27254397968505906,-0.5409305930806394,0.8304798109954008,1.5074575307447127,0.4952651986654777,-0.6187564976446494,2.649963608315824,-1.8297242152510353,-0.0035104440215345534,2.0480036152621546,5.110215134531795,-0.6192173830939645,0.14608865582801833,-0.8632421979614202,2.226474385580839,3.5870303117144573,-0.5887715862603708,-0.20009845453682562,-2.998380798215514,-3.1520542862040397,-2.0007229412656224,0.4687956809924785,-0.09181171109044683,-0.7895749498204783,-2.621650307100059,-0.0840496658038703,0.07396968729719156,0.7832053674600159,-2.903899293494673,-0.6527219276748317,-0.7212366742716991,1.1524241448699426,-0.8497213370870149,-2.4937342704701226,-0.14470595742056558,3.5726447003817148,0.8888394295938271,-2.9789388358779156,-2.9880227968368445,-2.1371013505578977,-0.9920279339781004,2.7785179229165937,5.296848115490121,3.090346649478782,0.716081906925826,-2.2908712706977887,1.4377467004472142,-0.6997698300968977,-2.6761259415896452,-0.20416524340707998,1.2975736849125825,-1.189533462075513,-2.7199784585455493,2.641011966763922,-2.2885605841624432,2.1061212220594596,-0.35641484310982285,-1.6086771010199623,2.1480344350107377,-0.7798201535414835,-3.261958557148703,0.33553929101627755,-4.105809438564267,-0.1927314198612997,0.08200687329565248,3.2974460340543654,-1.4995564763778786,0.9580764582171755,-0.35601429228083603,1.3275109681883723,-1.6792684292286166,-0.7934737269665417
6,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,6,novela romántica,other,0.02981510176559432,-0.41343287312280097,1.6556752534302497,-0.1152349748199395,0.8776647249809812,-2.4043819359812773,1.1727105953127808,-1.0992413245050168,-1.354653149517958,0.8189207881345357,0.2857937580348322,-1.2100188673919732,0.124193050504946,1.6671669063815653,0.275607287015454,-0.6034339651679916,3.0386068966638398,-0.08589268833860508,-2.0760305429915977,-1.5465290460602397,-0.3498582530792955,0.6563543682873796,-1.484358452290806,-0.45612579470804704,-0.8133654089198838,1.343676266722321,-0.45722181730720024,-0.31000072431594283,-0.33585859479006785,0.316060134808005,0.09941227035535949,1.8626069632876217,-0.30267222661062565,-0.46815628953599386,1.3139097654039862,-2.1767056285796578,-0.4880619646912052,1.463525225091903,4.926011811313316,0.3129982542640448,0.16536402970452535,1.1972189781618106,0.06425842462752485,2.0438314794823693,-0.47050761452211454,-0.5427706321231085,-2.560329698038604,-1.7807982325767817,-1.8736896198757051,-0.5314751240741042,0.3365309489087416,0.17434661232721993,-3.771629612857268,0.4860794929906067,0.6178366841480827,-0.0017612448470050168,-2.2639812224423252,-0.8252068639589254,-1.3571558581586558,0.3922806399573844,-0.8166539282652607,-1.9049717571040077,0.47784689155130167,3.952460630826886,2.9203657114969754,-2.4255328373178706,-1.9563765261708426,-2.0373860807405535,-0.33194899709966386,2.090410514638849,5.435613515474754,1.3911116727998092,0.012215158558646522,-2.592773211676505,-0.4181857220327121,-0.3777278548472047,-1.2979955422252232,1.754955283186085,2.695019936126508,0.08076086092924761,-1.300856128956843,1.4965297098977413,-1.2384737596408772,-0.27210685277110613,-1.2509694162161047,-1.245319893876406,2.4551418201692092,-0.3652062876971165,-1.4612092159099674,0.8263997768448217,-1.553614293312398,1.7051133240873675,-1.0302873568004873,2.9863226631486164,-3.0238495841841466,0.9727736555120465,0.15948027174013646,1.6666166048105477,-1.347020114633649,-0.12419114575092927
7,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,7,novela romántica,other,0.5980460093361719,-0.5119584583097989,3.4007601922790225,1.883621167012163,0.08074659885159186,-0.6935009389332811,0.8083407192301395,-1.564178546324154,-0.7837439057336661,0.9472896647792606,-2.4420043067339496,-0.974271312737609,1.6838872991320306,3.1959428585974345,1.4001523987239803,-0.3227398698270083,1.3340628989756014,-1.1863826319920827,-1.6869615126578639,-3.2588638379230908,0.10176777388054692,-0.21084937737079734,-1.5424046005522118,-0.3469547009917857,-0.6001645229741985,1.275206361907176,-0.9520897731569447,-0.2959446388281499,-1.2913471523926283,-0.5032104054887365,1.150776595423954,0.8121688464280545,-1.0637734612583825,-0.8303370161264034,3.3053553804895515,-1.7346440930668443,-0.6288585301857177,3.247925045132662,5.704038614503897,-0.684035769372418,-0.10880230117994927,-0.39667461809840265,1.8952797444110479,3.8142599802640795,1.2795570099892362,-1.0576863163431307,-2.6986614417265287,-3.266874295325337,-1.2053447836570808,-1.0567781472718272,0.4189718821344792,-1.3830710551197312,-3.490569627207984,-0.5737882914231547,0.46507839155894626,1.0540142777422412,-2.191708226870407,0.3958158953442039,-1.5181803489690715,1.194190200842829,-1.1177965061067,-2.8601445959771006,1.064796174267363,3.2396910381632025,0.8479111847835448,-4.074445364931893,-1.4217515199206976,-1.783723987632496,-0.7302711484060698,2.5973595919325394,5.695704104250743,3.6101182645690457,1.7062935183322487,-2.391754268225127,1.3670963562567766,-1.0472574467452205,-2.5176284396009736,0.8914480896343555,0.7527102646759336,-1.4310072461408785,-2.709205189894802,1.8797898362735852,-1.8205327698836573,1.7222198197784353,-0.3606528726233904,-1.274637059157497,2.4145477802031263,-0.9004562867312229,-3.143558139302627,0.8190309324609375,-4.6453319556769985,-0.3596385882671118,0.19289449679757897,3.08834992275876,-2.9988909702180546,-0.3815039031050338,-0.011804741199689772,0.5183388248828726,-0.9225407858404404,-1.674634762441932
8,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,8,novela romántica,other,0.9274415645541101,-0.7299513870195979,1.5469549492877939,0.9861766138812249,-6.217248937900877e-15,0.6969718535230887,-0.8504472894257828,-0.6509728393500107,-0.28844353726326766,0.5589193369392014,-1.7110410656735031,-1.5584390345373926,0.3275908065967461,2.6813315999615335,0.23982503599311844,-0.9704646005749807,0.3403547846234085,-0.42604325777423524,-1.121060006421101,-1.8918361786041928,0.010172700675507684,1.3301607985454837,-1.8163542030500892,-0.5008453311977581,1.3510288383801012,2.237291435048452,-1.598845190475222,0.3771317444706539,-0.2672616983533711,0.5408735104310112,-0.44092385068630924,-0.13301652156983135,-0.3084840412802592,0.31626662418452023,2.6367378583552767,-1.654370252138952,-0.7563153954614221,1.559648233100667,3.460046663455563,0.5300548754992032,0.5708635801569995,-0.7891911464223069,0.5477876130390951,1.579899257634502,0.2786800858714875,0.3537368099405769,-1.5458772769401792,-0.8945735764671512,-1.2958851048399858,0.33805972654556893,-0.39916210232449156,-0.5580325753169593,-3.4831311407591636,-0.8711309429160704,1.4768601006080586,-0.6076244847716876,-1.0156013014731111,-0.6017434151128445,-0.3770291573098783,0.2791102897789375,-1.5766968085310582,-1.8998722704529503,-0.09360257104195258,2.960085993075017,1.1039145956257843,-1.2590396770911758,-0.519242268061733,-1.3322495917313488,-0.68127701174138,-2.0721866416686656,6.412586616203612,1.8257837047864258,1.8527277356692151,-2.5697984159604714,0.02365843333384099,-0.1499563898097569,-0.6777675327593853,-0.20360631598213752,0.846948344834437,-1.2311505058257683,-2.591495681762455,0.5344549124858466,-2.0938869449331294,-0.025085839142646282,1.026779079244557,0.2537266718115445,2.0099555542637804,0.45953455149258904,-2.7058945668950023,1.0871128836065118,-1.462844630941611,-1.3452003579887015,-0.5091990711419054,1.955964022509673,-0.8916628012311398,1.2957711635659646,-0.9396074333988604,-0.32619438394468103,-2.9231231262808626,-1.6891981487019703
9,subgenre-current,novela romántica,other,100,4gram_chars,tf,0,9,novela romántica,other,1.9226726030128303,-0.18883040257819594,3.0640505831953426,2.21269957321181,1.7438964177964316,1.242083908461539,0.5349952856359677,-1.7299941317970884,-1.538582412753395,1.5638253855410378,-1.0455805622832184,-1.2138382286225093,0.37948372138604913,1.5394827132566045,1.053450071273379,0.5707336394376593,1.9031760384313428,-0.16847829337365727,-2.4378501730309177,-3.7491747677031704,0.598306404644461,-0.6324853229313705,-3.8335734681026414,-0.8379489252754366,-0.09557487515460794,1.5459528135953189,-0.2747092299601954,-0.6877884088443746,-0.5625061549257557,1.0202171763933685,0.6719802331895983,0.6776822176020953,0.29052372308861774,-0.14344394751953082,2.5902944048271888,-0.8050001349148497,-0.9066293358694679,3.241502638552893,4.797078696449966,-0.4756127362837761,0.2170975163132849,-1.4634473373944545,1.602711385737111,3.0560776039128443,-0.4782464676197531,-1.2482100074131501,-2.419999989644791,-1.6968477471672259,-0.20829691907566072,1.3052250305726583,-0.7660806416646508,-1.3898883587927555,-4.750734467980291,-0.2978814650163688,1.0371947680968083,-0.48154683534762244,-2.4881566624203,-0.3478497758832271,-0.9607268110461051,1.1224634233799629,-1.139386238892186,-1.916589522082801,0.37339294641371845,3.798082045444264,1.8505530501848941,-2.813809324050494,-1.0898272779627707,-2.326926256159774,-1.3905707647104428,2.297254169452417,4.935194856744598,2.1408975321833075,1.843194388940713,-2.0306173406076278,1.1228214845051978,0.3297528608793314,-0.15086912040852773,0.22948130916086384,0.7840425470576888,-2.1527233806655035,-1.6170447282023312,1.518799294134345,-1.95697867047324,0.05968725454116974,-1.3249717712722218,-0.2921998733098321,2.4959825269754585,-0.8842400707379181,-2.8939504192273207,1.2978691396681143,-3.800298922235574,0.07975598189823785,-0.17243385272905876,2.150167016527325,-2.4290257081542306,1.7733460891740527,-1.1498328194123166,0.6197239100980436,-0.49945763279116395,-0.7686426178712846
