,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
0,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,0,novela romántica,other,-0.16329407804557228,-0.1387049511353462,-3.039696397806234,-2.5986613030690338,0.6696451841698976,2.6664802395116833,2.577502016719901,-1.2389450957243855,-0.4174458159080281,-1.9722256776856142,-0.42507247640720625,-2.2355013805673565,0.6622142509260343,-3.82156290566334,-0.03612300124843326,-0.52359967823431,-2.5524153303159602,-2.410684014807238,-1.5190898888809423,0.6616444014553027,4.242383027292225,0.60954509412442,-0.8772590777883753,0.9451433409165784,0.5105229496977257,0.6477386356513577,-0.33408153425039,-0.3598114458322632,-1.5326891518749086,-1.4445754006636071,-2.292686067387111,2.5096383983497486,2.2295717879256376,1.2951037982341553,0.30681671342993067,-2.2303419661334414,-1.9486862589775154,1.3048177800497571,0.8430786534505987,1.2836671656923846,-0.5620275170704456,1.1144491429440606,1.301949617548579,1.543744260249019,-0.4831640818113243,-0.18350413906652285,1.1165155264531923,1.3409897410030602,2.3250113010720694,-1.9146916693002956,0.010022929178370887,-1.6812867767698814,-0.8694036104958096,0.39940510206954727,-0.183738759785796,-1.3270765676882101,-0.08725905600732542,-1.28364944584738,-0.3043773840560524,-0.820877361221644,0.7959390903716148,2.0886034467464167,0.8498560151673553,-2.1109157397311935,2.0986073987040967,2.936510338184728,-3.3908692930213222,0.11563491053457708,-1.5292415710874492,2.5358791881924256,-0.25658389617507815,-1.3034033296293703,-0.19635066285158542,-1.2032918441191125,-0.2640299627301905,5.226991599348284,0.0033719334980428783,-2.143665829063517,2.843364492813338,0.05616031788606257,2.7799857267891115,0.028872352309946336,2.122957083353013,-0.26157536214497457,1.52556157776037,-0.0985258509435969,0.6938010687239675,1.236685514645865,-0.5697268910960931,-2.6388389506533594,-1.30050731721923,-0.6480802715384661,-0.09135729289410488,1.7007470598846384,-0.8891406729250964,5.091918519299636,0.6179367748390954,1.056333757024193,-1.2361232972297698,4.0140975405058885
1,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,1,novela romántica,other,-0.4018643922505287,1.4356738399791533,-1.147487236267635,-2.0738032928341914,-0.33620276271754335,2.1889599246302702,2.607785991083616,-1.2913876838990617,-1.4124316474310694,-0.8644788268729806,-0.7062146027276219,-1.6785987172203398,1.3848857150137999,-4.24146766153013,-0.11392322791758391,0.6306688575992092,-0.9516690580866793,-1.1105343389983153,-1.482170497755688,1.467956608769032,2.901144291911752,0.32012000235917637,0.5836211009694615,-0.29844157457319964,1.2758415654817312,-0.4945264716280444,0.26361351727591464,-1.1103104367646834,-0.26536420482068523,-2.297666664872606,-0.8059275188907966,1.5217267311229012,0.4724003471164355,2.2738786979946033,-1.0195323155970182,-2.21485510878494,-1.407789275363231,-0.9903798629864993,0.16320362697483537,1.4975389590710564,-0.6832154831891756,-0.30497431132190456,0.9521150117969097,0.37569392437351423,-1.232057765497833,-0.5993917224840131,0.7106147707080589,2.283161709156495,0.24251489787377034,-2.0957292390506392,0.337457635203118,-1.3869829671607374,1.2959109047672532,0.6278812310242374,-1.0461609080292278,-1.1874544791054982,-0.7065095310690264,-1.6302943013314035,-0.6675558108966761,-0.7898244591809653,-0.34145313019438017,2.3407459943595956,1.9087432795587775,-1.8146555511405202,2.644731755142717,2.0481555777163782,0.02520691533351127,-0.796371520670222,-0.3242576250951257,0.41229880070420166,-0.41776577074455845,-0.264416601730224,0.42839148168561425,-0.18862037431856993,0.5364987571717272,4.487749303486672,0.13868885047136092,-1.3787517311987807,0.592989489005286,0.4331696741593768,3.6618290695521116,1.9318790590217678,1.1161583200285017,0.21477360070960938,1.9069572260347607,-1.7917170407225986,-0.39255481057969766,0.8764013315393349,0.2916458032487842,-1.8780614517532044,-1.2985949944836321,-1.2006350063257636,1.1933097689898489,0.7124588296565146,-2.13056539653232,3.508638378824166,0.2463039186118896,0.8903765618653079,0.3298479795347127,1.8408858398872912
2,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,2,novela romántica,other,-0.2198783551394392,0.3791615350695672,-2.3962384920002826,-1.9664875857610515,0.6964123482457119,0.6849591277294973,2.0253220779950123,-0.9610890446760965,-1.5322351289878116,-2.09431679336229,0.5619449468000881,-0.9203716224361891,-0.13434002871753936,-2.3370206429441707,-0.4884061027553548,-0.32936639490546726,-0.7126518580634018,-2.8210992541012567,-1.7668197666885561,1.4550247040692739,1.5229018156140741,0.4805433858658761,-0.7119490104850605,-0.6787313409223295,1.1258727428579554,-0.4341534754752887,1.027877432746084,1.1415008040088201,0.3436733232487805,-0.8060968466568901,-0.8456155345854333,1.2624208712492622,1.591696663880577,1.2421723606851636,-0.986914974515702,-1.2252773299290909,-2.3044065896493136,1.8808417165436149,0.5835453591054898,1.9191007734987822,-0.4101597249610409,0.7114078599718745,1.5353561971261702,1.246253026772214,-1.2901080394695112,0.27551235853513045,0.41147197928322443,1.2378396732249666,3.072151665872678,-2.672080130554571,-1.4133276094221454,-1.340128494435203,-1.322075170035876,0.34858122231927346,-0.8225414991836493,1.0088592341507816,0.9175444155888997,-0.7520280583397962,0.5072925991811656,-0.405939940579191,-1.9517340249178052,3.971689087549956,-0.462237354240695,-1.0110923041897424,2.479199417206366,2.9744579902513353,-4.117248398330256,-0.60686783312741,-1.0984092699965569,0.6907649012720087,-0.2640115375712342,-1.4124301279597113,0.4420206699755953,-2.140106455321721,-0.035918263810287065,3.6583614978498695,0.5491308468620701,-1.6387901224167125,3.0216638142083916,-2.0075883079881165,2.254302000394964,0.8171468623086318,0.6368211112396542,-1.041264928268957,0.7393942874933312,-0.9308897275029793,0.35799828298158687,1.5992597386283203,0.06289952383989128,-1.452110086318248,-0.3518021465711447,-0.7484077919127787,0.9171574795484991,2.333479000361204,-0.8410584740632849,4.476394000906911,0.7113849689553344,0.17798635514293482,0.5040487043517485,2.6525472220249995
3,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,3,novela romántica,other,-0.39546695948715316,0.6340962213068027,-2.8590549933163287,-2.4247103358155586,0.9062198843676442,2.8403050097705007,3.053072616059047,-1.237188528758698,-0.8598556811524958,-1.5659737692233568,-0.9047385070552154,-2.398954340865349,0.17876313634667762,-3.8658161591958082,-0.784184340623624,0.3000945113564423,-2.8263114604891206,-1.800905986553242,-2.4676227687184213,-0.01545995547326795,3.5915014366344202,0.2345467432199803,-1.4843061165703564,0.4132437481836314,0.9760698726392953,-0.21784995023322817,-0.6237519901909394,-0.31116987880885716,0.05395383813305232,-0.7904089830483431,-1.912991388596526,2.265437781521241,1.384061094333524,1.8328574133049789,1.2245349608282652,-2.1699201866402844,-2.7517803808756067,1.69576678277694,1.1404741953053978,0.8807833993195948,0.010835315971905013,1.3929257060077536,1.2875880949475773,2.0183352691009557,-1.3065488213719099,0.0057643431647422805,0.4709138646925732,1.6697542591325696,2.3335417376874608,-2.389345579030323,-0.388961261289293,-0.8103382289870197,-0.1884674349834039,1.354623571306917,-1.1047383229914312,-0.8694633741591442,-0.1086128405477007,-2.1284512641294513,0.05175778077395443,-0.9324099852690584,0.3178803706800962,2.7482228983701007,0.029643809864452142,-1.4904570583792043,3.5034011667851006,3.2496512508014748,-2.9510002194052705,-0.9690573376972915,-2.1385227400456848,2.3480967369916277,0.17743533733864264,-1.5736558203128885,1.2127993824562617,-0.9887022521126052,0.4517036200869647,5.268268649931135,-0.3310148403021027,-2.307565306674862,3.122216580855772,-1.1335175167293674,3.092440676967786,0.021529565096863212,1.6407973833600893,-0.5047179810913636,1.3963613162223183,-0.5563351964279635,0.5119178268078166,0.7704401796245863,-0.6856871543024277,-3.434780148703139,-1.1825491214280925,-0.6076612734998261,0.775861811916053,1.874825419879126,-0.7957197512227114,4.672646399889575,1.2269044655756298,0.8924825802817461,-0.2757572072693162,2.7192642764657933
4,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,4,novela romántica,other,-0.31667029444219885,0.23548287985058636,-1.3610774497717042,-1.2220762365427797,0.010330757931541479,1.779198361329486,2.2733740663804163,-0.8831752868759217,-1.3460614487661386,0.020663657102897748,-0.02206781362094823,-1.1540470704570471,0.6792445215200269,-3.3446099477610076,-0.1868776001102468,-1.088132208562837,-1.7293072494712471,-0.68871208193098,-3.5390143966188017,1.0172052782018688,2.1323916618466807,0.8261627856519342,-0.7093278029018988,1.20507241456019,0.8817637210446279,0.7134400903975529,-1.706610077433497,-0.27808312726223194,-1.0686697649570065,-1.3193303132927072,-1.0003696769936274,1.6389929144795445,0.9473953908027606,1.1657264485110845,-1.4621081153655684,-1.5441108749900616,-0.7519960938143289,0.2323953910433023,0.13183242577133214,1.8368628478429465,-0.6282872859754405,1.2410543777657064,0.8556201890586035,1.3063282968555603,-0.6506460577040905,-0.04742885044933498,-1.0334033290115525,1.9249402674779454,1.757222110734289,-0.5837892422099884,-1.2443570212559631,-1.4410171074417373,-0.524060640915061,1.5031944352078281,-1.9992885821507675,-0.8360818387220257,0.9314636717321867,-0.26970935819555075,1.0116827177540157,-1.6388176679100486,-0.6176900489944557,0.9432370525844265,-0.560031558615413,-0.8208510662054505,1.8444452336817507,1.1147856268411693,-2.853804897341056,0.6643427903433978,-0.2282997927375492,2.4487677800822807,0.18050183793967367,-0.3749290151238307,-0.2530637407840022,-1.3347690236717233,0.41425498462150445,4.985175274592382,0.3567063982155092,-1.5499599135636934,3.149204416571037,-0.8254761922494398,1.9486975086021086,0.35459354328286885,0.9484261419186606,0.010774785014714183,1.7527133594703148,-0.9153591419638385,0.47986478329059423,0.7850398080433854,-1.0708047002646108,-2.0563625807664634,-0.24367038118655415,-0.07360326174897525,-0.46725744312861206,1.952522410200836,-0.2746775123601424,4.894712387630825,-0.18935731740269812,0.8058098070613151,1.7866254658091605,1.8786256891271935
5,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,5,novela romántica,other,-0.8080105652583116,0.8470779951548111,-2.6411717650371926,-2.8078011169824606,1.0829262160077673,1.4684595474439095,2.1326392581996148,-0.7039167295958269,0.03708660310024392,-0.5908516798832926,-0.38181449320423466,-2.7173702525015853,-0.17681387996919407,-3.5219881368996573,-1.2236066264453,-0.3798623752824546,-1.4301603949267898,-1.4469463356400105,-0.8532540928410715,1.061310881935681,1.123720687503166,0.0893203046240072,-1.7069637151511978,0.6828774014085437,1.9782009448997355,-0.07289176714263701,0.7164700585837147,1.6651798115026903,0.7928101134197441,-0.5086015877089682,-1.9513734114302035,1.4928486011901838,0.30122036563889765,0.3993460132340272,0.7735090808544558,-1.338422760593264,-1.701585960449868,0.973343443132455,0.5167055186825367,0.9505997728930002,-0.8785535361004054,0.40517703429280405,1.793763555109296,1.5790823438374182,-1.4646767659974378,-2.1479610767613573,1.2871131710182135,1.5744781502840004,1.9670480858709596,-2.0569495595802705,0.6774131860718602,-1.7423719098185635,-0.5857347667746595,-0.19395800043784117,-1.3360056549037638,0.508653967363689,-0.36438682100616027,-0.8976259342561508,0.7201863495062821,-1.1737294684633248,-1.9556825676079241,0.8692386063129849,1.2533848745830198,-0.3803364246842267,2.0717550781277123,1.7945974317566349,-2.0758625712368066,0.3725805909957205,-2.766898220659855,1.0523950277927332,0.6867781588608621,-1.1278340713184531,0.9672620446674176,0.05098877557985637,0.5608968948643098,3.9635146672906343,1.687370774857811,-0.8623658577962119,2.095128761432681,-0.9904275338823807,4.47478599128279,0.6115777492903423,1.3319709154777546,-0.7539149576151283,1.5741538608366166,0.20063711567044162,0.3752063384589368,0.861929904258719,-0.3059202311508966,-2.7318287781501613,0.6004666374193695,-0.20260834409487272,0.8005855559606916,0.6560543385662525,-1.2123593886668438,4.151665508527415,1.1431081037809494,-0.7802871568971668,1.8165037875043848,2.220954510870431
6,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,6,novela romántica,other,-9.103828801926284e-15,-0.4765041371666011,-1.6598006056659549,-2.3572165016338684,-0.7358427915097348,0.7817112466576265,2.0508197747223127,-0.676331357860368,-0.6169455193863362,-0.7439067984789521,0.4439892558976082,-1.0052296850581546,0.08560611508728022,-2.5619346105921332,0.36988562630578004,1.7038901222685479,-0.23376847364688202,-1.3419156174958011,-2.280633739304485,-0.8679394988624531,3.4746336867169907,0.1885927479887024,-1.4911797033856695,-0.28957683074455665,1.3571636660788609,0.5081625470613651,0.16710722907093367,-0.940393557415625,-0.0878850325135192,0.09198922742648707,-2.1440156986813923,0.9826511770434047,0.4771460555216531,0.5768244269153513,0.5965253263710417,-0.13947258221401884,-1.5449295563749383,1.4253823247300361,2.916073166128501,2.1081248441720604,-0.348817283957068,-0.6142522843455352,1.7105974774547057,1.163128943735678,-0.18365157976105317,1.1512212925767287,0.734838433824894,1.3658920097698455,0.2736740172233334,-3.6312286663239317,0.5805865203305569,-2.2340223110315742,0.26141624093439864,-0.4569040337735846,-0.17838328381114293,-0.9138643818130315,-1.353799866373611,-1.8158435429665816,-0.778174912618689,-1.4578539796057899,0.5431063187955991,0.8199833884647141,0.10959258753257373,-2.243782618993179,1.205172644682254,2.4861151349132675,-1.687059819112688,-0.8892664490110147,-1.0939736215216342,1.8212292988497492,-0.29885539638733305,-1.3659627033599269,-0.4829424222371299,-2.342649342865095,0.774965222165594,4.4869565921810395,0.43387211318527563,-1.4937191151747253,2.0332083810498305,1.3690223193831086,2.086514371803028,1.1028279867984097,1.4085920172533026,-0.29173852942550094,2.6733891035629354,0.0803530016150742,1.1295655397841813,0.2623655395275436,0.32346122665604393,-2.0993730987743877,-1.288261503792651,0.18501265015565244,-0.655400805235523,0.7749043029330507,-0.6273501010216569,1.846197482925049,2.0394124127772337,0.23343446681582014,-0.47107019452517596,2.376090337223582
7,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,7,novela romántica,other,-1.0378779253384431,0.6099519125019968,-2.5667760314599715,-1.7297721373054427,0.20634319629700926,2.3904402653931083,2.991297566395457,-0.4330617616912611,-0.28039614781231603,-1.6844394253594055,-0.7485328397831726,-2.4857865750409975,-0.548033142062812,-2.7841056867765612,-0.22538408381993724,-0.4183577262417534,-1.2181263042285522,-1.64510817793265,-2.4892997515206,-0.13218173562878088,3.1385509226152184,-0.7707975885702127,-0.9590071621825502,0.2012889818041339,0.9329459412505623,-0.5511679885101168,-0.015679150136745035,-0.2462107271526044,0.1855228493253569,-0.8569645188153223,-1.4245435492845726,2.3537147565757497,1.40649487418101,2.3872730982325896,1.2277094893368212,-2.0154200619015583,-1.6773168053833865,1.3448382418165592,2.0755986919847147,0.8193862277614579,-0.936437175056827,0.13741147540948795,1.0153031404968016,1.7993185521011839,-0.7945733496097818,-0.020700383556947033,0.10248071195993957,1.4648325507330235,0.5805968652328362,-3.1403995733414636,0.43129676577888487,-1.558264922564534,-0.4867550535891887,0.1707747343438506,-1.377094236742273,-1.5083464105268491,-0.9710189013582209,-1.8874214579132784,-0.4085055839581686,-1.0757058053060915,-1.1712712384508555,2.7438063887558304,0.7212124439520458,-1.5042089340884117,2.83732767468932,1.5791266961196078,-3.0027494825537673,-0.39934635171616145,-1.4280378084007261,3.354309482619779,-0.6450175547838106,-1.445777523812792,0.7112230588669146,0.2813253449017006,0.023239512159759834,5.515637358931716,1.130871677128875,-1.7206672711597804,1.5347599820610975,-0.16320885743477542,4.59436891089386,-0.9969212153307783,0.8290175781434017,-1.4250668855671007,0.9760914745872373,-0.0216991671411515,0.6656347004837042,0.5559412710907157,-0.6370099671340635,-3.8208468856221023,-0.580346225961085,-0.35253415084909423,0.6712860041899844,1.5577593342024558,-0.5866225056566383,5.9356826193513745,1.0313253586154276,0.25741071160136,0.4963256453195908,2.1871100194729918
8,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,8,novela romántica,other,-0.40687555711963164,0.8683686536403854,-0.7302202498151393,-2.3091454284714805,0.8321632682729152,0.7529752259969289,2.261539560859335,-0.559636630164511,-0.7501253359404263,-0.21765633752223001,0.7530420176284514,-0.7540815551882241,-0.14009893876788748,-2.5405718699139155,0.5358246038953893,-0.7385899282322779,-0.5272332086088924,-2.749634685628784,-0.9229120891897484,1.1277064343721213,2.8040248343837653,-0.3978682168829004,-0.5048105870925454,-0.23606810760450414,-0.05080288697261759,-1.0139176089192232,-0.6008280723742836,-0.8212596216693666,0.08641720412397058,-0.757766417476113,-2.051865898610552,1.9866425933423064,-0.14891107045354568,1.2098726794270813,1.3197171256312075,-1.879656369652602,-1.8967975649291247,2.595516655055085,1.8795708824609876,1.5427270141686866,-2.036500435479482,-0.5977329886633802,2.3999487911858575,1.9966906631058814,-1.6494357101350938,-0.544508038289728,0.7415770342816224,0.9182193521938764,1.702064329591694,-2.1648335431224703,0.05599196810028406,-1.362875408304755,0.2458645723295385,1.2158541438367614,-0.26268577762650924,-1.454837097829992,0.0067338623753863125,-1.496049114033871,-2.0081898604569934,-0.8211470969068575,-0.9079594045372565,2.807536987195499,0.41911656967334543,-2.2008190871493145,2.7537704727513357,1.266238229747926,-2.8247750197854846,0.00937460693238501,-2.2791815343764688,0.8698662356706186,-0.5122418431367208,-2.0224340389339743,0.6454712652953838,-0.7964331750853957,0.17025631666340013,4.56654603345846,-1.7766253753750463,-1.6065943024004745,1.982656167563214,1.0412801277106014,2.4349403989336986,0.49854752273349767,0.7248119501099657,0.4905260346068016,1.2422834698147294,0.8929660160946131,1.1842413403681111,0.17771919053294805,-0.5981513931137465,-3.1605222219382116,-1.4148121275073842,-1.5223357463367022,-0.666654849196064,1.0105229903450657,-0.5420650260967133,4.592348933466341,0.29715504481590194,1.1916445760322179,-1.2188129370945666,3.189353185126927
9,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,tf,0,9,novela romántica,other,-0.988201446511261,-0.1485721142148413,-2.813482812519262,-2.039270582450282,0.8817866220816226,2.549175948908191,2.453726283456051,-1.164423698684768,-0.16226092066673647,-2.0004526594313568,-1.0282635989829836,-2.367243708878226,-0.07315189517613785,-3.3071789481802742,-0.6005237643157912,0.24991212518235972,-1.2632037004958687,-2.410978464780513,-1.8503202524327205,1.0455665106298957,3.9350403187642806,1.1172932083707454,-1.3580456975527249,-0.2644965001345674,0.47049893978268376,1.4216574658845653,-1.7129929785506612,-0.6137686065869916,-0.8429045923237743,-2.06379646810159,-2.2728496211157507,2.042389126661755,0.7326703102561622,1.5494777094866294,0.24787363279394858,0.5002766396011677,-2.149920025891003,2.051025746005993,-0.16786751309090908,0.9418335424483761,-0.3306938475651626,0.6869542992303033,1.5537762285656935,0.691628744972494,-1.173062106309402,0.4555733414715508,0.3646207006943585,1.805946460110402,2.524444531666414,-1.3230619648481503,0.23138888114836842,-0.8444813118565622,-0.5401009639268315,1.0474228510214794,-0.23929490760625538,-1.600617864930074,0.38670452689714985,-1.1738276695241665,-0.02382092260229829,-0.9401785338798834,0.26424106773064815,2.272398331168373,0.5301235150024068,-2.3776747385831265,2.958183773361913,2.661773948402288,-2.7120670268207574,0.2618110028580526,-1.3406396825017106,1.7384127777255542,0.768970852923365,-0.7020044240479258,0.7446720385300216,0.015355108760469527,0.14973265186493379,4.690045071347155,-0.26501808531219107,-2.0742846081521646,2.656740675111311,-0.6693231498466583,2.991491733498127,0.843243921447618,1.185206423793644,-0.48689216006692315,1.1426653748913722,0.2767233775388487,0.27991652045159965,0.6224937159572659,-0.6824670044641377,-3.544828842509977,-1.5246169932720401,-0.9796486227323311,1.3463197960207012,1.834660688296141,-0.8476824031829353,6.028213697463395,1.1838303911439962,-0.5329058706353162,-0.07975542418343196,2.513886664163281
