,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,cv_call
0,subgenre-current,novela romántica,other,80,2500,0,4,1.009244035390011,-0.0398443308364069,0.9616413833924516,-0.09242375446091383,0.5123578110942397,-0.28092726535412194,0.011774685457120293,-0.1295220490917368,-0.27069852414579604,-0.6423698272850156,-0.01866079184734537,-0.3264634855477226,-0.3190305644744767,0.06522648935365058,0.2900249739438554,-0.1905275090568544,0.0983737624370548,0.1943513019434014,-0.5864287061466387,0.244873565818491,-0.0046816165427378395,-0.3638773241979552,-0.6386390775793676,-0.15334482103256247,0.1917490140373298,0.8453326330746483,0.14550394583823928,0.2245855740284012,0.023393908726839798,-0.3047766242544134,0.07729633986763193,-0.8997410388740622,0.3128348197843224,-0.3842246181225892,1.0817301626290663,-0.32486748628218753,-0.4560639830166279,0.4886149378004512,-0.7722850235875625,-0.819558804460533,-1.421038808977252,-0.4263048950646542,0.5533693100314852,0.0011276574858194452,-0.32724982747717435,1.2048155331590045,-0.4515865725844903,0.4417975698559117,0.1322169059963442,0.4406829996736709,1.650624318440585,0.6938361892337521,-0.6538228920998161,-0.8933783232281642,-0.6068412228068316,0.477376405068507,-0.7208497279918296,-0.4252737950474536,1.6737018437644604,0.08337921890334475,-0.5661435423974428,-0.15511128406148506,0.9339728318302292,-0.2423724531762867,-1.1350159030964782,-1.1760481491314654,1.0388603587101604,1.0112800070365242,-0.4390151057822324,0.28018526237597635,1.6113398395994043,-0.6465598734820814,0.1955536707976934,0.622170079418906,0.41889404307793454,-0.5649185420275609,-0.4930095008256965,0.801791591109547,0.5610862225501051,0.5821256566463089,0.0
1,subgenre-current,novela romántica,other,80,2500,0,4,1.0011016790772334,-0.17034611692573814,0.7815037240747483,-0.0975592862810144,0.4262730841944845,-0.3191763684765938,-0.06507193527879986,-0.0030395126053533784,0.2523698567119698,-0.6249185607793719,-0.05943526035971124,-0.4061081624336315,-0.2658911902432325,0.15699740887551653,0.29890870487076826,-0.4157629316483989,0.23725170937802925,0.16777472056272788,-0.27125530808063303,-0.004610816934572829,0.06450682486750273,-0.2760573003037841,-0.522497423772869,-0.049053301608470566,-0.35899853489895744,0.6861774493817496,0.2810825581229328,0.14807572149944034,0.020502905632101158,-0.28778934663218386,0.1048253193284347,-0.8111815910142774,0.2963953588828713,-0.2677541622401084,1.2534451378905258,-0.1470338708017796,-0.6874430919778832,0.4456335152480952,-0.8914823193457964,-0.8464023303339859,-1.4849724285321848,-0.4672310375810874,0.10701255106298492,-0.006983487166141322,-0.033434276642610006,1.3769711445851325,-0.03094676055909911,0.3870513454049776,0.15364708232616867,0.6761284418703911,1.708715478915816,0.6504710203669379,-0.4387783547355178,-0.7395068319070269,-0.9574954470108928,0.4869146870074832,-0.66459126594389,-0.4287680810451423,1.5877221231963312,0.28669505787609123,-0.5070103245823966,-0.10455977296188404,0.9553744849037372,-0.2317419873362087,-1.1677261399258685,-0.8560387453982626,1.1139430487791897,0.6026169088024187,-0.3167753403786461,-0.00391294712942911,1.6837040065363003,-0.6550716245939912,0.2955644196464561,0.7056617426799088,0.3876420862533831,-0.3753678704476705,-0.41266565288652746,0.007995732464679422,0.5691133054366785,0.5983537766519628,1.0
2,subgenre-current,novela romántica,other,80,2500,0,4,0.8806812410750611,-0.2627150964641349,0.9541678862848544,-0.09517076132695564,0.42617892570551597,0.010664084891836456,-0.05635472634768175,0.09633990381758792,0.353243020159783,-0.44856213751704777,0.02149476638872186,-0.4743928160646022,-0.3546674522248078,0.10780326082658588,0.2968338809557143,-0.475693126555825,0.09667172497737153,0.27911382070922275,0.07844120579124725,-0.18297103670507944,0.006573171770876525,-0.3467960477065076,-0.4694074003302162,-0.08861511275625711,-0.3397011223577128,0.7318638151773502,0.3745767585030877,0.1245732576939789,0.015139744427250553,-0.04873258078724396,0.06643317105088317,-0.8400116679477078,0.3021193063351337,-0.22311949347056945,1.1930992749435998,-0.3345292202162439,-0.7082159154933203,0.13552044879576994,-0.8644184246234474,-0.9192890268688696,-1.2764500041720546,-0.5784677854465042,0.6236099947797235,-0.0072859392118156735,-0.3133430253515149,1.0616075842177282,-0.2995052626716542,0.3768030566049732,0.2677712862237809,0.5915973789405247,1.7273944719438428,0.5404966295312873,-0.3031952821898116,-0.99337043090385,-0.7536803104388936,0.4305959131405215,-0.8011121637992817,-0.34356305644133506,2.144944585111676,0.4224110028414957,-0.4803640509403196,-0.2004413855632892,0.6810462139832111,-0.17927033964712466,-1.1627108143762857,-1.0633185159084342,1.1000145104138372,0.90606362680851,-0.4039229078198329,-0.022573472131841577,1.5618466027492546,-0.5736319955013398,0.12482998550352226,0.5295261421648237,0.08875236162376388,-0.6141588022304872,-0.542139012373491,0.6238153510012415,0.33233533494744905,0.5414563797932921,2.0
3,subgenre-current,novela romántica,other,80,2500,0,4,1.0328971798260809,-0.15090135427118395,0.5263758580325575,-0.0765534236916395,0.4375107235044545,-0.09356451310931084,0.13184229124751914,-0.7799051961372203,0.45474021214989707,-0.7528519930674976,0.1455452686597033,-0.4534353356881519,-0.4167461454182977,0.0176835556654897,-0.015004851402227784,-0.4921950282755039,0.2290648335448892,0.2504830798727624,-0.2600155022173893,0.06758752173661461,0.045649340559047735,-0.2327808203966105,-0.45350863805759006,-0.09546169190200858,-0.2953043775095876,0.766888492369854,0.09849316405415973,0.1572425007152458,0.01336847534177815,-0.2289117691319757,-0.006327652998958218,-0.806247554884832,0.3429144305747435,-0.3054699203705419,1.1735422140916068,-0.31472497936408617,-0.5071081052582875,0.3767246515900196,-0.8825154297051373,-0.9106143610071916,-1.2986722781781066,-0.3247161760564259,0.4972511984765974,-0.004623439463692156,-0.3134759227742713,1.044391286052219,-0.30090977207861963,0.5350327089628175,0.20574763503244609,0.6128672819207581,1.7802019493904493,0.5640902941023735,-0.5345891766569864,-0.9372703680316892,-0.9409070139138236,0.532921730676075,-0.7466881098558504,-0.3902768866040035,1.5448380412640237,0.1580523345980836,-0.5277367348477469,-0.3165740988670578,0.9410659026135891,-0.16693341356884694,-1.1658973090785174,-0.8646791656253547,1.2174925350030883,0.9525871912198958,-0.3644132257665051,-0.057175274964390274,1.6905047699833342,-0.5610770329031012,0.3427450297527717,0.7105407089329652,0.4394500751700803,-0.6128688290818723,-0.4616996608574384,0.8116566064118931,0.5670223421388867,0.5811044360838794,3.0
4,subgenre-current,novela romántica,other,80,2500,0,4,1.0833350103791346,-0.2818627354124825,0.4344973417414121,-0.0953684847181818,0.4670501740974908,-0.1851076342942894,0.0030807167552050502,0.11238356112719916,0.3147649601785685,-0.8600700660484651,0.02302365891399747,-0.5145719637234886,-0.3291878924787459,0.21707292403721545,0.2738701934889268,-0.4441402576732042,0.27031119018847993,0.21990738678346072,-0.32583460499851985,-0.02237155054370392,0.010713298886353985,-0.2675860157965394,0.1897433649212817,-0.11230298244564377,-0.37103529765835147,0.562318301369282,0.3091022865493713,0.19747777585466145,0.03697437516141538,-0.24511024073440746,-0.052815403808801765,-0.7534794879855734,0.16067626302746013,-0.3329945433792875,1.1692256190169137,-0.19213443937581048,-0.5883027629321237,0.4313366392254391,-0.9049105119116808,-0.9197034049475185,-1.4245868368868433,-0.5196453659866582,0.5473969005107727,-0.0008376031387488214,-0.3265060300795073,1.4117102892244138,-0.3266536660924698,0.3718434589211304,0.3155688397377598,0.6748948686498134,1.4662138076825204,0.6213132760351806,-0.549269677550917,-0.8207637378965222,-1.0078679656874692,0.06060546609462333,-0.5978734522999242,-0.6766388767422089,1.5537478896422088,0.6159937272472057,-0.4643624278955123,-0.4824835057799526,0.921085074358064,-0.2424755497102989,-1.1136389174250396,-0.9732288794396234,1.0526908709167837,0.9670471659331108,-0.3411556751955108,0.0453387694487692,1.5913163103313583,-0.6813385394481748,0.31958579972287443,0.5243150619397587,0.3276248508049475,-0.313711000810862,-0.48429309469917403,0.8466771769253806,0.430340877566434,0.5696995574367462,4.0
5,subgenre-current,novela romántica,other,80,2500,0,4,1.0024564422323714,-0.2051637552710956,0.6139835869001189,-0.09953316053963676,0.17963874203872926,-0.10551016715634454,0.16228192937879402,0.013863169749262196,0.2847614491780589,-0.8828919273642246,-0.00434790292600241,-0.411993638586968,-0.44031543299886267,0.2655259037843529,0.2854937715614959,-0.410216049021534,0.4567957723694343,0.1983831855867295,-0.3324927774145755,0.10481674744684764,0.037017118529394315,-0.2958535486627942,-0.7685595717660577,-0.14872964555414026,-0.21804723475012366,0.4906541497541078,-0.3529874008098697,0.1388086427612391,0.021149320110089756,-0.2759950669996624,0.003105609164624989,-1.0007241102027618,0.26500511510899283,-0.3369433390378985,1.2225587552799777,-0.3294514425101923,-0.5388430819072189,0.3430911355238593,-0.914644996451394,-0.7062840309567892,-1.3752882711072032,-0.5153848044776228,0.5720374017924323,-0.01441376384529587,-0.333504122726841,1.1399251007120248,-0.3653369666622505,0.005832356378325304,-0.15091183104640915,0.7199754454147108,1.713876409603717,0.6018851995527262,-0.5295106106335459,-1.006031645075037,-0.8087389268481479,0.5243194705149351,-0.7085973949244729,-0.05202409393774998,1.6572402312775685,0.4412956855657432,-0.5686930923944786,0.4299344846220953,0.941814549745216,-0.09927578307511196,-0.5845521762406392,-0.8741690987343187,0.9890634854538498,0.8685350697896146,-0.2774865976999753,-0.4245350948889271,1.6249478803165212,-0.7143274057648163,0.3001194099601763,0.6634047151294451,0.2722950007510789,-0.022238533776747144,-0.5118830136616799,0.8252833712319765,0.3462419218192295,0.6110204504469656,5.0
6,subgenre-current,novela romántica,other,80,2500,0,4,1.020035910818993,-0.23562193280476604,0.6937332511476509,-0.09016136176543373,0.4666863196223507,-0.22754549448791545,0.11967572555660926,0.1429111510151731,0.43460997025807657,-0.7602727657345469,-0.07315468815580893,0.13488617067672592,-0.1331601933116639,0.01707385844364383,0.3089172224480305,-0.5581258917272055,0.21784115432730675,0.2362400646165551,-0.3443893715746549,-0.11169892371473257,0.034756939605588316,-0.30758040480651594,-0.5443865966968219,-0.15306562259677148,-0.3529583905572437,0.7261757019978105,-0.005953707331533596,0.06567870103494344,0.02943528835798225,-0.25980653789633545,-0.08705720223958159,-0.8045033974920092,0.32399652351856106,-0.4634471543193614,1.3150271629158727,0.4568910126068974,-0.7016786690333723,0.2920428156691852,-0.8045894352115112,-0.21344140290551225,-1.3154751350084912,-0.3085222967261949,0.5049224209451844,-0.008592294799757913,-0.3461228016879743,0.9653850717754421,-0.2852491411704495,0.6135301161917038,0.17863969132273522,0.548633467933264,1.8000593296388838,0.7163650319097258,-0.5992256867345316,-0.7206507368614871,-1.0949501080077817,0.5376289583354458,-0.8497803083491681,-0.4097029364146062,1.3091472446085637,0.13283714991811174,-0.5641404925133198,-0.030189636827720887,0.874131324350357,-0.2844455302716418,-1.2775664672931286,-0.9077296954715026,1.0593154196096757,1.0490087975815643,-0.4219680515564685,-0.0471113268011995,1.4179890465335607,-0.7428279137433099,0.21278127025376006,0.59187250859393,0.28311965494236824,-0.5723223325913579,-0.4604726403243151,0.8030356492013991,0.006005318755181446,0.5650794356655762,6.0
7,subgenre-current,novela romántica,other,80,2500,0,4,0.8058893037179099,-0.2357448742139606,0.8291281881087329,-0.08779171563184521,0.4120498902639461,-0.2438519937383823,-0.10131630972382052,0.02769135716625153,0.40245086779212735,-0.7527431894730664,0.055348780242966134,-0.4204959809224132,-0.33306816185391336,-0.09757884568313084,0.30600799813528423,-0.467773299324778,0.2778125466924364,-0.012061074676888356,-0.15165514689757492,-0.009219643508210432,0.035258361036444155,-0.3486232705867286,-0.4494707002014922,-0.11053212619640382,-0.33942347044099674,0.7816025870927221,0.3020521600425102,0.17750796871384686,0.01987042161493337,-0.2508754362009104,0.008407182318400753,-0.8500906039817222,0.18724808572957666,-0.3142966901784845,1.1939334708914464,-0.2084146002183921,-0.625286324025895,0.16980516961422865,-0.8824750847390267,-0.6253637614655047,-1.2753754471314835,-0.3374582366428188,0.5655831164919762,-0.0020815810572146643,-0.3477163151636181,1.0497828399529954,-0.14729506468677311,0.4038289318036908,0.4047214577971042,0.694145255329379,1.7057574543120568,0.5359695124146822,-0.584519398270672,-0.8718261606875823,-1.1058666305712854,0.4977028238092079,-0.8548906172274058,-0.4568160917380997,1.7428283363761956,0.34074136465325666,-0.5129078375118935,-0.2562961688319167,0.9581070070270836,-0.2335930343382397,-1.1488119047155827,-0.7415581326273823,1.0632884813684735,1.0842280167824667,-0.3128885794763349,-0.013627988366682291,1.5711852880060837,-0.6727114708581285,0.19269393489930112,0.6029233791336966,-0.1498945653883386,-0.4616535471265648,-0.4689752370840685,0.6751916388311782,0.5339625624477634,0.5874743868378766,7.0
8,subgenre-current,novela romántica,other,80,2500,0,4,1.0777966862600759,-0.3293282662181206,0.5140614661820062,0.008142463686301372,0.5402111076837531,-0.1602791745048633,0.1404394256828055,-0.07098965937175808,0.2060813751074344,-0.7649858531834306,-0.06989258830802415,-0.470127454598644,-0.20187725288819572,-0.09965960147309286,0.2931954437328625,-0.7201353802866063,0.34780692810040725,0.10279859320430874,-0.810635405063429,-0.09695155343378176,0.03182788340935126,-0.3080918185570041,-0.6784647382497035,-0.230596835084797,-0.6701013525597905,0.6227290735698825,0.2744679140536345,0.12614164893032992,0.018822887816334597,-0.22283071896262152,0.022167169267090756,-1.0294341710446135,0.3395197166141836,-0.2470240702137589,1.0534242142527181,-0.35123718392924635,-0.5663291275107579,0.3640888190750031,-0.7392090569101785,-0.6451916244462013,-1.048962011517621,-0.19391068997837788,0.4383748527751539,-0.009504035520539257,-0.32931159933471343,1.2717379855308786,-0.3730687578304311,0.3174010656624878,0.2174582023605171,0.5276661145326877,1.626044830188787,-0.11085679635509284,-0.4823969091122615,-0.8171207334812614,-0.8526931772435581,0.5206552553598991,-0.7730680435325898,-0.6108415687685339,1.2307560593697549,0.11442897394923765,-0.3347092711189098,0.33755661869130904,0.9412776072963032,-0.25657733347089035,-0.11462321911709568,-1.0420081535709094,0.8672437687441584,0.7550062391237217,0.4202321518420956,-0.17203637589246795,1.7063183351357931,-0.8075338173175176,-0.5061984686374655,0.4197706951506061,0.3316895253539099,-0.15782870680697214,-0.05180881814460188,0.9179785080472304,0.6316982258598813,0.03156642951112413,8.0
9,subgenre-current,novela romántica,other,80,2500,0,4,0.9195352332352038,-0.3451245932146964,0.9140216314246704,-0.09613976812150696,0.4870255241907543,-0.28027044309645177,0.17690727474963427,0.006824834763953444,0.2849165134461605,-0.6545342972978536,0.08210746335473704,-0.4816169588207489,-0.005813007561199624,0.0468001405210052,0.22003145593988516,-0.4464019629534214,0.06254669500425268,0.23313030573238105,-0.06414250797728241,-0.05513518740125927,0.012033011655445066,-0.3086027578305475,-0.6051198351898676,-0.1171095277512699,-0.3159439349231151,0.7619044255951152,0.25036626552093444,0.16150090791197202,0.00250788805754203,-0.0929129925732643,0.1882451543034263,-0.8395787780171835,0.36253531947697293,-0.3285008998596696,1.268727520773773,-0.16615788358961373,-0.3811040579897654,0.11698045816222558,-0.8123109430232028,-0.8903460402753851,-1.3901336836552236,-0.44114841897087104,0.5869281110100636,0.007283414068782922,-0.3393963343082811,1.2889271290572162,-0.37614849577245796,0.5440695917751531,0.2280052146639597,0.5977287386875237,1.5163907009138178,0.4623874679292218,-0.3201026746045012,-0.8013323778320506,-0.9012994833845202,0.5315473048521373,-0.7820455371409742,-0.5602597095781163,1.3554502830097883,0.3186154223668972,-0.6193739629979598,0.0447108777516928,0.3588620459868113,-0.2344712635560707,-1.1414780508762152,-0.8587503445137609,1.1926170203932562,0.9764888514900344,-0.402031848767389,-0.023622038146403845,1.5594692220935893,-0.6863521368303239,0.2869433811318144,0.7364017492943224,0.10341425723138148,-0.3693144998853395,-0.4861396949227881,0.7669491230006186,0.5956551382014754,0.6130516361592383,9.0
