,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr
0,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,0,novela romántica,other,3.3664317215175714,2.8165190834099043,3.5038276661445913,0.20982680363695394,-2.509729696103282,-0.31027770913193375,-1.3134343179454833,3.8098566548546966,0.26221875610552203,-0.6312859725400033,-1.8199770882054018,0.21130437552847425,-1.89871204707664,-2.1528313114527275,1.1439798598645474,-3.094723488617623,0.11606003673758813,2.5938437881424354,3.2003773862088867,-1.0042003623693212,-2.3427543951028476,-0.8702362290216978,-2.2846440469019242,0.22472434750336578,0.5330390188145833,-0.2561877258503369,-1.1586480309697507,0.7990855638998884,-1.9691566780831806,0.8970187453546359,-1.1529519533124652,2.13127657575913,1.4789269401033653,2.7008962779430767,-1.0929839453766315,-0.677655820929365,0.02609850688851445,-1.314011952543102,3.347233153384318,0.8616254422954901,-0.9679422405118752,-2.451185721538234,2.5597525536775603,-2.2213210063327065,0.1253910247857668,-4.327393151329536,0.2766653395081171,-0.5867561996169774,-3.6600894824144437,0.8745689134317134,-1.1763169655713295,1.2932007337040545,0.3166718284900565,4.137513725941483,1.1672215493265483,0.5078083046515456,-0.3643468674296786,0.13010733682210507,0.45794390048150113,-3.6324638885709746,-1.0392510927224317,0.06410160261905062,1.5733446538830549,-0.7707631055601425,1.0217240142824906,-1.82680225093669,-1.684992321062392,-2.442921158654043,-0.15994352947497958,1.4948328417494157,1.7408630037965098,-0.8865986595282163,0.1582299524008004,0.2531177590110998,-0.9994743423503492,-0.6067835070733572,-1.3234018036502624,1.053046035289702,-0.08912584545554658,-2.534236469727964,-1.3913794116329417,1.764668492316007,0.2704292475209469,-2.1660500439265853,-1.0656683816617338,1.5779266912888348,-2.710756157010289,1.929023081885198,-0.8917871403959179,0.39827583674688416,-0.0777549801404902,0.5580291101447354,-1.2529916808454171,2.759908063142877,-0.7381519403358028,-0.5064190959574546,-2.374918204351215,3.989773921827352,-0.16753631655043044,-2.196472713139051
1,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,1,novela romántica,other,2.5653174778770262,2.2564978774010287,2.188537594863879,-0.11200799464234201,-1.3934861154899787,-0.4603267199929926,0.30662520210656197,4.143261706269781,0.5569117221977864,-0.7599949414144183,-2.4144109258729025,-0.8858813111985886,-1.7912037155141514,-2.7019737455238437,0.22535934651036005,-2.0845518408171597,0.4979257590053938,-1.0800724361516858,1.6732673681119747,0.5320328535052825,-1.9130002980532068,-1.926390203877673,-2.6279128914136516,0.3394764223074507,0.3677870362395117,-0.5134463921252097,-0.7352435445180889,-0.34600573724283556,-1.6244097949167475,0.5624545104321412,-0.6803592669616982,0.5004554299125066,0.39165080983298983,2.9911432240165756,-1.2749253325997112,1.3152154244032463,-0.6747457956418836,-1.1263909981613556,2.600228807969808,1.1395673953871888,-1.3718630893470807,-0.013468373970304981,0.1427339986870062,-2.4297998156031153,0.5797690627891372,-2.3553817529625904,0.6984695173044351,0.3164523871705791,-1.379044681541004,2.0139848027708256,-0.055695976715743,2.1642023621856312,0.016884845919539426,2.1669704534091245,2.6457551933167824,0.982126532489076,-0.7735801161775147,-0.5600335809934931,0.5714943505276286,-3.2826629177533446,-1.5227679073736107,0.4641253536202621,0.9245024346622936,-1.2725982427790044,0.20430098006047848,-0.6611157022953935,-1.4564470502210551,0.17585147204005525,0.3955525835964435,-0.1321800705092291,1.7838599494848684,0.6042934138947862,-0.4091995765915635,-1.5279764661842812,-1.0272555332556093,0.4053431638965056,-1.0838168503237249,0.5133466040558101,-0.46403233524041987,-0.625762286926165,0.40897020010413976,1.470828745801594,-0.44716976152525145,-2.032099060583029,-1.8806769735003526,-0.035810639958450796,-0.21572452791047025,0.7914267964077588,0.7725476256576531,-0.5274942974918666,0.8172769947413068,-0.984865389229213,0.041917152894171306,1.821228640041995,-0.6593923370923076,0.9514314466710347,-1.2258749276927925,2.782854956384907,-0.23285059989935775,-1.4715639977132806
2,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,2,novela romántica,other,1.5718477253025664,2.39560194252552,4.0736043840855745,-0.21110799463754049,-2.3929822166670585,-0.02125213991177244,-1.4650723742410272,2.5859986388571374,-0.5446702327799562,0.5265459447032104,-2.0584134505043776,-0.4293529854550031,-1.975717360115473,-2.9718747870359516,0.7509193217967844,-2.6232863311859207,2.308505417701303,2.4364583507283992,2.21299207652595,-1.125299092861682,-3.1434814150670713,-1.6121371230777584,-1.1289112379583504,0.45138914643183536,1.1021077293430661,-0.05052234877752193,-1.156077100355275,0.8845127579883116,-1.2628865327106502,0.7536081338653,-0.9506957154318298,1.0739791883351355,0.05772086517741659,4.022547068351823,-1.4584531696469232,-0.1833668521791214,-0.71365862763182,-0.881882770380026,3.9448046828121535,2.013995356409243,-0.7418629994032349,-2.6350387918666263,1.6847873023924076,-2.7755173312792154,0.4150019215992664,-2.390818112921676,0.7154381606031808,-0.6411231102002031,-2.684758982570278,1.9628294632317946,-0.9140634396637015,1.9225594788525995,1.1362363949255585,4.466444518555564,0.8798676540739914,3.5776074332658787,-1.2603523327010808,-0.5029086733711239,-0.41228891166126136,-3.690051905089236,-0.7597015282338448,1.6171827061461919,1.238647058666579,-1.4355295097158436,-0.8254920575013476,-2.3924357450431266,-2.694570452503612,-1.8054721143111667,-0.021136194055904944,1.3974545224591521,1.8814763724932098,0.6291636173528561,-0.7623491153984725,-0.42918335868428326,-1.089781752567542,0.4111046116071042,-1.6677455437955873,0.7937388549875646,-1.834082349190962,-0.9913124519796499,0.7580401647952697,1.2586221110100415,-0.2551922975456842,-1.302889691849118,-0.8529058216831933,1.8817185932444607,-1.8203246181833013,-0.3515519954618913,0.05083411951230321,0.15234980969435163,0.3217182528298004,1.2137480973802814,0.002265509698309298,1.1056671246052083,-1.1097331915291426,-1.4354546804579997,-1.1562090390931883,3.0244457964667895,-0.33161412541391266,-1.2813222912642912
3,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,3,novela romántica,other,3.017172482448469,2.0340107510147583,4.2296101565312085,0.4726465015369987,-2.73511723809533,-0.5588933749054186,-0.6251492782231127,3.1522816964035822,0.40086589667257666,-0.946650957714537,-2.83807975510377,0.0627324417794144,-3.447195049649081,-2.674139685164211,1.0153329110806677,-2.5237532940600502,1.1091542956113813,2.1684966685235274,3.554849057504689,-0.7932200970854435,-3.002468552721319,-2.208994933038965,-2.7081971985985778,0.36113003783005215,1.0874810936179449,1.055961136803231,-1.001009115469822,0.5348221095142085,-1.6219092526155867,-0.2976666393007328,-1.2056416088981106,1.581514538764961,0.8705044790632055,3.1768937204635073,-0.8771103456351481,-0.15913370018503592,0.07637509648094465,-0.5628258118516918,2.7221659059636187,1.7395540475300617,-1.3735277803115662,-1.795295869626262,2.1000763250509484,-3.7936355715484846,0.4942081630883548,-4.43217281374945,0.767402827509474,-0.006964632273441573,-4.105638492441799,1.5958395258358218,-0.8643656566519624,1.5632792648817473,0.9963793638707354,3.7123073992189273,2.007305953950423,1.6825031446724195,-0.7752639628802651,0.87823507885797,0.49844119375270957,-4.209132263545646,-0.32031544580632954,0.33572577378873625,1.0766864916131196,-0.810298345499394,0.4527037574523902,-1.9703223355961699,-2.3373883570377663,-2.2480983958192553,0.09561203223510617,0.711943296511734,2.6880349009910103,-0.5607584673896344,0.3969926738626235,-0.15787774733165882,-1.353339020714703,-0.00867255015278845,-0.9423931902881506,1.6289465925820856,-0.8982801491897385,-2.2409468184106025,-0.2780377232365563,1.5989569285327052,0.13118479462904542,-3.0716830895122396,-0.9896943151376068,1.8478075384859087,-2.3354627539170565,1.2957616193592898,-0.01992764693557625,1.2875440199893498,-0.04883205933866819,0.14324893073666267,-0.6612991122964731,2.2205300877698164,-0.8565472586408105,-0.5647800763165236,-1.833902973426083,5.004777795077951,-0.28366497359963017,-2.4890647615942667
4,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,4,novela romántica,other,3.7712235528129945,2.1099219531626776,3.822839885451163,-0.4785528971384574,-1.8771358886355944,-1.0147945400842624,-0.7769972757398,2.770101874832278,0.11708699086185614,-0.970638042657141,-2.7313222527842953,0.5641855822553126,-2.9247964514369684,-2.1018919644353726,0.1913275534161727,-1.7026123241853632,2.2158125159385045,2.506941996936069,1.579380503650583,-1.1266780901595048,-3.25826492893391,-1.0627760594874198,-0.7570779847178395,0.8576796822338846,0.9925337743796678,1.4855761178127809,-1.2170803526329568,0.6926094356706685,-1.285809283225003,0.598643394816496,-1.1040625833096929,1.8933115957132411,1.682946332530638,3.295355180769228,-2.2504828328762487,-0.31642124862490917,-0.1863425928066338,-0.45091124787139947,1.263181233948269,2.333656005476998,-0.4264547274170756,-0.6964922096755419,0.16711052763368528,-2.4354203044747633,0.43056488031469353,-3.4469604066117707,0.044355139875972505,-1.3501379510823748,-2.266772189128778,1.713935812383645,-0.8335272576470301,1.857747694646811,0.7421944152913236,3.531960972522599,1.3778186812594866,0.7003060740409968,0.3459002917550764,0.44343933739692787,-0.1662887032612268,-2.842121494775607,-1.5402863711595849,0.658485174209515,-0.13498303696524516,-0.1940711066956009,-0.4145041325126364,-2.2629853238943394,-3.92366912457846,-1.8781271671046644,0.8193478911751253,-0.9585500008138492,0.8619360897199595,-0.5905720227340883,-0.4244048394629445,-0.9877395855754534,-0.23483512572305099,0.7332607926478691,-1.2076940889291832,0.29135266807364246,-2.510198007463387,-1.7313478599560863,-1.3138963133086818,1.6155140536390356,1.0752808095501427,-1.056083921621557,-0.9885822714368153,0.4230463236367372,-2.139171592482932,1.8970563041673465,-0.2826815737608097,0.700940632968293,-0.9546687074400744,-1.359450843194204,-0.07959132386295309,1.490916704949532,0.05262943295284783,-0.4405002756744292,-2.6264265502901605,4.828898981880602,-0.710135182638985,-1.516326833846672
5,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,5,novela romántica,other,2.943207545319381,2.3121332714472995,3.7831910325837317,0.019408966312480125,-2.240752282732868,-0.8082404105039727,-1.6453343231235622,3.451459001553065,-0.3412682855240119,-0.18803577626306822,-2.299455687473788,-0.4735140301637797,-3.056160042634163,-2.623971769589037,0.4734625769904719,-2.699406206629959,2.3588393896120894,0.8350615661256047,3.1961108510759035,-0.8545938408204865,-3.646054020491637,-1.9570118818560713,-2.142627212480874,0.5492407599510329,1.4815461756822712,1.346052468741716,-0.7946772839045924,0.7097715779947364,-1.6729962946597268,0.5978691824334161,-1.7844084211624143,1.5821949763897036,0.08428515001631887,3.130930027263201,-1.7890737340716236,-0.0708030331849101,0.6141158495956134,-1.196336719755207,1.5905828270298334,1.531440709839167,-0.6317344860972081,-1.6953173442295455,1.138249307256996,-2.9665033092848163,0.47016631328382985,-3.972546283391546,0.2404031634145145,-1.256382481148555,-4.6316603144398325,1.3846592838967426,-0.7486874683119655,2.4674665462987795,-0.41800306519311636,4.1862106372109755,1.7248216708224762,1.944918685334554,-0.27263898793638885,0.43977434253447356,-0.22286398639898408,-4.6369643997842225,-0.8285719006517493,0.23811946294837405,1.8002008594320928,-1.214894982527552,0.4642111994332019,-1.870749757287352,-1.1167235943205238,-2.5307368626762914,-0.30757048399103937,-0.07625031976773133,2.977176859746945,-0.012711640614447184,0.9766321859025862,-0.24526146701936824,-0.9263106757763442,0.14352260662264116,-0.9169930115661984,1.3624141942422225,-0.5675109875178821,-1.9556579035028125,-0.6067013155787842,1.4095002671922456,0.3013504200183865,-2.2737206273926116,-0.684455285969575,2.2927818344510182,-1.7369181262132978,1.295687624564378,-0.07847396761420988,0.9922480617336804,-0.5245574896473642,0.5848591952832116,-0.8345322782034259,2.211025056006843,-0.8726223622358904,-0.23494195836666254,-1.8639630630496695,4.6814058662763385,0.19858475153044086,-1.2317401859381851
6,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,6,novela romántica,other,2.083192861445193,1.6950543985506306,2.9597371004184616,0.2721580621402824,-2.6480912275573285,0.6383670577149596,-1.2933271251410337,1.9611610302624944,1.1571199206142477,-0.3182350551965767,-3.1005621465465882,-0.7914455290446769,-2.638053608842527,-0.7102894127412052,0.2779404925913074,-2.019561331259463,0.48249608764692153,1.7458458767132923,2.1722133204518626,-1.6939395659200054,-2.613155314312851,-2.20342580066838,-2.4616689052506597,0.2584547918694913,1.341072598093735,-0.23015213700044157,-1.056734760566652,0.02594800811359832,-1.3921749616282195,1.4130103942337398,-1.799462483057864,2.30782180507626,0.2404311476072909,4.73521991537955,-1.2627660056345804,0.7576095108343517,-0.5056001581046718,-1.8248775216452504,0.9888367707885646,2.671788098357137,-0.23073873144769808,-0.27927583559128344,0.7229784841278839,-3.0373135587248616,0.29888481161702796,-3.6021847705835945,1.0580965940285632,-0.33897633000822314,-3.548677968088384,0.26222563757932305,-0.280008046953621,1.3500450187624917,0.16554210351380938,2.723159987162016,0.6627126371851886,1.700982013514789,-0.455718825727387,-0.1848012039184619,1.3573718231755691,-1.494849063827142,-1.5491034588091566,-0.26061098136955074,0.40628475075448467,-1.1209728469179359,-0.5702174458138694,-1.6847152147057596,-2.2175562773496793,-1.3088551569493498,0.07881001057659276,0.7259133285559485,2.3870407639988565,-0.34761228081432805,-0.4830944908556418,1.1443173157279816,-1.083723323114353,-0.30969334462092446,-0.21209829666059665,1.8766703756706509,0.12304013888083354,-1.8338872125186088,-1.4287470440729813,-0.11163868868672822,-0.41715326752198667,-1.1021446919424323,-0.6235437850675059,1.774039301733846,-0.023031791511813893,0.1479882010856537,0.10422987268258588,1.6650013189989368,-0.24720393114118888,0.16330578950914987,-2.543879899241269,2.483202278925136,0.2534194335308746,-1.0480667789912639,-0.4925118273016098,4.0864755983291285,0.16680034903726204,-1.7290055563182785
7,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,7,novela romántica,other,2.818989251093056,1.8191105718100777,3.347538730497698,0.9277034274308553,-2.5504756871297642,-0.33284955948163875,-1.3335936040478888,2.6958785764863915,0.030459257812082363,0.9430981770351199,-2.1545205890391586,0.3630988776627202,-3.279046308173073,-2.8243818438748907,0.902758479609588,-3.2949423806140627,2.0296785592263493,2.0452586088406126,3.0727045728996845,-2.4994187853339893,-2.517932313630411,-2.9084846950820458,-0.7910272608560431,0.6904572543130607,1.0602209720487634,0.8793790857048225,-0.6980146179459412,0.6858106381566862,-1.6586550683695904,0.3034780300242401,-0.24890194643767138,1.0207723239498034,1.2542656700562405,2.4142290226707255,-1.1327796198604982,0.06266449424607412,-0.13392377399519795,-0.6708816807866027,2.1007541935443506,0.9030775883547664,-0.7614752045751572,-0.8075479681652338,1.5052384976946804,-2.7709594976136342,-0.0469484633514714,-3.2346799027879687,-0.06722909139957611,0.13966587217271131,-4.554162486493545,1.3015625263388895,-1.1712459567094209,1.3518621521302974,1.2465909541717277,3.5045219417128592,0.9389622510963882,1.6651858547147644,-1.510847665543445,0.6407374587067718,0.5800892423046227,-4.1887582546303195,-0.5503373039454367,1.023634750953895,1.5377669826551235,-2.319743080062924,0.9234270902195594,-1.9442875086672755,-2.1063183789314435,-2.7687721136872243,0.7526912244536783,-0.5705421382876983,2.829255368067206,-0.05290698255824733,0.7371760273202144,-0.8444226475795089,-0.7627986333031291,-0.580344029234078,-0.8335443242588196,2.617502334395811,-0.4492096781511199,-2.0240701203017384,-0.600179194326659,1.492706603221063,0.5780570457365162,-2.431319451941045,-1.0209449667776758,2.480723033650902,-3.2246827237895226,0.19928505332725166,-0.24472604702775058,1.051818770919471,0.21077200165651,-0.3665479370413056,-0.7119899671474736,2.8147984424025125,-1.1132867351791633,0.162476372254734,-0.7213419453247321,4.975715668966418,-0.5067707636014127,-1.7700497575460288
8,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,8,novela romántica,other,1.3075643199446882,1.7088589933701384,2.1341129897929654,-0.2737710587572493,-1.5509967875308046,-0.4690367686684944,-0.9853278788079027,2.4262581850710894,0.2352971813168354,-0.561282639699797,-2.624649648524413,0.8105851941278054,-2.0502258121491805,-2.1545414563354894,0.04545691248836681,-0.9851280104889999,1.1441302245564449,0.8947492573955499,1.3003368667390796,-1.0309725485609966,-0.9979435612863713,-0.8256387814714571,-0.2956202518186821,-0.07003197808885009,0.971322590861725,1.0495385282505527,-0.606508341004254,0.5370390371102034,-0.811288368202277,0.44493229467594897,-0.40141898527790865,3.246533343235323,0.8740831941581154,3.7006848174639906,-0.7420658836077733,-0.8311569392953632,0.20613061623736662,-1.3541416670233468,1.7753269420000035,1.579592432511066,-0.8727276310555502,-0.11648683158479156,0.9945503016844954,-2.7012534767000007,0.4634097961904071,-2.2907382325966408,0.6721769092675676,0.9360285671018242,-0.4491232395926026,-0.6826220061689591,0.24182184249233551,-0.8053728048020274,2.2103826839511655,0.8861509193095733,1.251948487230647,-0.4265771260741691,-1.0453844994381951,0.49995416547903093,0.7256276437344027,-1.6711911851375325,-0.7614919409456354,-1.058031241351141,0.8378618059955754,0.23986513522315356,-1.284935478466092,-1.5002263525481656,-1.1462824275049268,-0.11711632387620607,0.11521982067478587,-1.6119496006687282,0.1434157347205619,-1.2337339469187534,-0.9589371177923871,-0.9996332454351511,-0.3858354231877765,-1.9526670676426456,-1.6726624749932908,0.9402014425505261,1.5666358603245092,-2.2878533263350924,0.005496245769990193,1.6644408163733355,0.33748789058274764,-1.6405840136844758,-0.8607740514853757,1.0338953324568867,-1.8420663319250625,-0.052908372123641634,-0.1313784644783904,-0.8470579531500423,-0.6130212287099983,1.1086346506275946,-0.3037262902360075,1.2631227276537753,0.07352500128776951,-0.5183605309879953,-0.7909093460345407,3.6486314014728967,-0.7391260425073486,-1.3840647202445617
9,subgenre-current,novela romántica,other,100,4gram_chars_word,tf,0,9,novela romántica,other,2.7292723130065832,2.0806023562871516,2.95176463530844,0.8557991397624196,-1.2357876042384328,-0.29132870281732703,-1.839516851743541,3.878515836859835,0.6841939160185357,-0.2908117551277505,-3.0905732414441216,-0.3323966912500411,-3.291956569277384,-3.7866194461754095,1.3792516444525997,-1.4020201261049772,2.9979113986793733,1.273272688424082,2.7771768951726563,-0.8552559012400142,-1.884795425407939,-2.003810786452203,-0.5664541353421855,-0.1989174963633077,0.5964616761682666,-0.4850492795594761,-1.322292349491717,0.20983048356458645,-1.5177388402988439,0.35598026872501176,-0.662587208634613,2.4613556563908716,0.33310021258919265,1.7565858786599284,-1.0918088101527146,-0.4215817332224294,-1.2784672692060273,-1.6918150732460284,2.059258307671135,1.9128236538616874,0.29362851798035233,-0.3314848099752168,1.4784617488745102,-2.3183527459803708,-0.1346754315343508,-3.3054056103199714,0.4321940436712566,1.3942814588184924,-2.0358938672195928,0.7195512114261029,-0.8853628149279809,0.16964804938096623,0.1847979535778541,2.6580866693483545,1.123689957740098,1.2836184260027974,-0.11795263041902948,-0.05443051857266801,-0.26747914494167013,-2.695829101753086,-0.7956484224451321,-1.5550533577845769,1.6946732498049983,-1.1905047434440004,-0.5510006320345333,-1.3085987052129886,-3.303111909659679,-2.4917680958643977,0.5341059414066645,1.015053123744059,0.03280141366427003,0.022859811081805903,0.4704105294174723,-0.6207183346828922,-1.6400792324207978,0.8600094093808854,-2.4350229700814903,1.3788808922019749,0.38976296507854924,-3.5421004155954656,1.1658114354388631,1.3819542533653861,-0.35292578920655027,-2.6727542524961967,-1.3204452984674373,1.8563390324711548,-1.4708859692684355,-1.1833477482669061,0.6126327310738722,-0.41565096188848116,0.11201031629732805,0.7856750456543187,-0.30424150763066016,2.0275904739119714,0.4308969378365226,1.1383231273528418,-1.1692301945670192,2.3469574277122582,0.09264341460256298,-1.9684805892631339
