,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,a el día,a el fin,a el lado,a el mismo,a el que,a el ver,a la calle,a la casa,a la puerta,a los que,a su casa,a su lado,a y a,así es que,de el cielo,de el día,de el mundo,de el pueblo,de el que,de el y,de la calle,de la casa,de la ciudad,de la joven,de la noche,de la que,de la vida,de lo que,de los que,de que no,de que se,de todos los,de una manera,de y de,dirigiendo se a,el corazón de,el de la,el día siguiente,el fondo de,el lado de,el mismo tiempo,el nombre de,en aquel momento,en el fondo,en el mundo,en la calle,en la casa,en la mano,en la puerta,en que se,es lo que,la calle de,la casa de,la de el,la hora de,la idea de,la luz de,la mano de,la muerte de,la puerta de,la vida de,la voz de,lo mismo que,lo que es,lo que le,lo que me,lo que se,los ojos de,para que no,por lo que,por qué no,puerta de la,que a el,que en el,que iba a,que le había,que no me,que no se,que se había,que se le,se a el,se a la,se de el,se de la,se dirigió a,se en el,se en la,todo el mundo,todo lo que,una de las,una especie de,uno de los,y a el,y a la,y de el,y de la,y de los,y en el,y en la,y sin embargo
134,subgenre-current,novela realista,other,100,3gram_words,zscore,3,4.0,0.6195969703501625,-1.1498294307115724,0.8470833142178852,-0.29172036206025387,-0.13282413744356936,-0.38683527071334756,0.2853244901723353,-0.3990382147873337,0.0358760192140809,0.4491786273191406,0.07608882653120874,0.31245877809141714,-0.6695213340955802,0.7724655034345238,-0.14730391499607084,-0.5070896015661637,-0.1444448669139653,-0.28566993981278255,-0.38354925544848734,-0.6042725016730852,-0.19615981109807418,-0.8399417416281806,-0.12146693431460454,0.028070885911536024,0.6826516980559751,0.411923365442317,0.43290249700625083,0.2621065593363906,0.18183923676421876,-0.1845573388321936,0.6974944815902815,-0.12417149904413716,0.5045090613560357,-0.6549454408764501,-0.6275657777714165,0.4586292224170885,-0.7890774917545277,0.11923929996219512,-0.646505677239973,0.6306346957825332,-0.1497759741926823,0.4252133555216916,0.3879710980884745,-0.24844926681232268,0.12116695519268367,-0.18216640249719074,-0.3739369821294759,-0.5680172409388845,-0.3532211901177509,0.07125118047528112,-0.5454499603057805,-1.1019724102946467,-0.3373819667861886,-0.11147211920928923,-0.5153307911895684,0.6109165833874572,0.022399985069813305,0.20455676482250962,-0.12169186902543228,-0.22057105961213186,-0.12101534369836492,-0.5037020589724261,0.2652009155921552,0.4738086851292612,-0.09925366949690972,-0.6392906449688335,-0.22184739469639092,-0.3752460597645114,0.7394019718026132,0.2225338683975303,-0.021764378946305896,0.3999313227742549,0.32870372424704186,-0.07976978343982466,0.13529607385686226,0.12837371935715902,0.2859632441177751,0.07030446198804507,-0.3459009201248062,0.4657949337463768,-0.29281531514247033,0.09561760059636593,-1.2735411249151252,0.09222270137820687,-0.14796744123546324,0.24318209347207975,0.6734808851740874,-0.7697211748744462,-0.006429515703477051,0.006123879734639792,0.1273205466586878,0.053757259898912224,-0.4636667161389634,0.06501377302149147,0.07232264722180881,-0.464872840423574,0.21699653356563142,-0.12718007119245633,-0.018799652270017397,0.06950126975755977
135,subgenre-current,novela realista,other,100,3gram_words,zscore,3,5.0,0.3780182274980791,-1.0108844926603568,0.6755817706601546,0.0717142937114834,0.14101884707670437,-0.26843705950945007,0.028320733802318837,-0.4332370539045,0.1264078260398129,0.14917300189967808,0.32392779382937215,0.1760204371257696,-0.6854141976367643,0.6990970045828134,-0.25645563740451105,-0.3973392930501709,0.16478818944740492,-0.3250899241012278,-0.08356728662934247,-0.9277530125697808,-0.32288122823340853,-0.8776944042725576,-0.13523937320618812,-0.39841948110151926,0.7488000943459461,0.20600610135120487,0.46497522847088285,-0.09042186934404989,-0.07921737632686839,0.1574544280509643,0.4107812104122986,0.06433295200900029,0.5617151390005736,-0.6490556095962234,-0.6595310195279429,0.2977434500351012,-0.7034143499809585,0.046737743542666146,-0.5519945521584274,0.4478813183222218,0.034078525892336065,0.3632149394615474,0.5274811461413133,-0.3772054502546158,0.2271190074957859,-0.33851644441176376,-0.6968381677765535,-0.47224913395296586,-0.058196412713882664,-0.1758156415671731,-0.6119432794952536,-0.9765222680920237,-0.18083169222577933,-0.11851982208107434,-0.7300759361635901,0.5081448131062523,0.12839587612525302,-0.13714289600350252,-0.2918907688647906,-0.2606556497802173,0.04475306186595204,-0.8709818184216875,0.016953511218824845,0.7593643635205999,0.39944877887801433,-0.44200889125689524,-0.28271194907683256,-0.4381789639923141,0.6005312728472889,0.09610887301398839,0.27157334497969227,0.5334975029935295,0.4326695876231167,-0.0036154325532955847,0.4338662309599991,0.1430492002857663,0.24696152432675453,-0.2543900037117202,-0.46337225432476137,0.13277946849546388,-0.5532954538174559,0.11581490136760467,-0.9499138974880859,-0.0718013685238401,-0.05415130243263211,0.39088785393431463,0.744667680580095,-0.9772715049922412,-0.12284918535706439,0.5819498559999609,0.09906014032422342,0.36398145224217576,-0.41131370286662894,0.30554930721510104,0.37932283609786005,-0.5309455123101927,-0.0607456089844971,-0.22595765413685773,-0.23472313288186408,-0.2373800791719835
136,subgenre-current,novela realista,other,100,3gram_words,zscore,3,6.0,0.5785924931021943,-0.9430230683558523,0.44154133476254115,-0.3156225984183828,0.10868951150539713,-0.7831386282797355,-0.023752326715935756,-0.4317748406771823,0.06788248822429234,0.6177690044640902,0.28340011248584807,0.055482897814874865,-0.38583147890194336,1.0288420741908768,-0.2373747738928353,-0.31948193784949197,0.1508741473620066,0.07481281855514509,-0.3568118194804322,-0.7056466778012515,-0.14115554275909345,-0.6749128094912924,-0.032411717226086295,0.07256940476657109,0.8263674012120696,0.42974157297597626,-0.15733090187840854,-0.018216654257634413,0.13552167429160733,0.024257165646329164,0.13056300337171672,-0.13505186279951137,0.458308473007611,-0.5088576056460704,-0.651610516353382,0.5462846639306304,-0.7239652918831989,0.29083301159531993,-0.08236948457537349,0.4313015717799498,-0.2257720421009904,0.7166045368516655,0.4116223349045845,-0.12383652369711565,0.29937591651363754,-0.22172570215313386,-0.49481332322109,-0.5691294410697637,-0.036882273809468,-0.024212856864725817,-0.7916644023960075,-0.8024246876741377,-0.08021477902128003,-0.4251002110656487,-0.2721339005324225,0.7443699739666803,-0.04388199002499716,-0.039230989554777676,-0.07217094041755483,-0.28323433062955844,-0.02526792780531051,-0.6132833638390186,0.06898845845868128,0.8318850749674579,0.23561745793405922,-0.6844355350816742,-0.11669189078065079,-0.3737369043872397,0.6223975589526898,0.17007259880901873,0.19952390734566802,0.31270096121333996,0.47292280556716315,-0.20935153838536186,0.5214182609394632,0.15645073831882478,0.2585040915943575,-0.18451321795305717,-0.12236139823055961,0.25095679206026184,-0.3706501429344843,0.3144654776659772,-0.8677817124664724,-0.10117249467094834,0.22684800580192604,0.2825406721013446,0.7211928539085428,-0.7275952792820265,-0.17144858161198837,0.38572092503615507,0.2659944746006963,0.6302607781539962,-0.6342936131928057,0.38522095330594774,0.5747898105660368,-0.6208417888351242,0.019142660330027594,-0.10522810788762128,-0.07265986445173327,-0.12342029890665995
137,subgenre-current,novela realista,other,100,3gram_words,zscore,3,7.0,0.5368353632640448,-1.0443244346057057,0.879109153854873,0.22493777072487156,-0.21724337815845987,-0.5013571442201645,-0.07317503836203756,-0.03720327337249982,0.10000014908250715,0.27865851808010883,0.1466501393649129,0.4007950697480078,-0.5836315884987883,0.9281451638556166,-0.1523027863220849,-0.45721825519963083,0.2453215483214837,0.0240917941182376,-0.1427967711744734,-0.9241986969202584,-0.2390415779304834,-0.868144251931693,-0.106474595877605,-0.22298379159986426,0.5746470482486806,0.033544919318784616,0.488997267256536,-0.1305154352662268,0.17263455548099169,-0.05895871109940629,0.14046209593792625,-0.1850640987616388,0.3971492827719772,-0.3947021133116347,-0.25722651017125003,0.43103395612329926,-0.6682057909348613,0.24857905477224798,-0.5252312515092822,0.5904363021687409,0.21731212066621652,0.539223090034006,-0.12230093105356983,-0.3182157911171847,0.20404426927713454,-0.4006901793237332,-0.8465606036542952,-0.8413694723528288,-0.43636259858077125,0.17768957602275398,-0.36769490044499914,-0.7546026865472389,-0.16130118875093574,-0.4104173358733612,-0.7393728653812514,0.2049162746017096,-0.054315895721003565,-0.5690795456268529,-0.05937343936029897,-0.5930733088135995,0.01007651023938274,-0.8154031797478767,0.20528861497132692,0.4252768670702428,0.43761668220443173,-0.22610819580554284,0.015572523777034782,-0.1657078879722629,0.4342745423233418,-0.10873742729725776,0.10469586360736227,0.20620376109988522,0.496974512591798,-0.15484414915005004,0.3524407691843493,0.04877076482451499,0.08889572796519604,-0.44358306437745626,-0.15033216287741336,-0.04566962201806053,-0.5545378792971761,-0.10112668343591044,-0.8262484328832211,-0.1277803212666589,0.21335021470627918,0.18783008308309432,0.8994947387818533,-0.7939218872861178,0.39885222045508884,0.6086482652347494,0.23066933552040902,0.4906760752550516,-0.5351751680317662,0.10812994431062814,0.34353045201653726,-0.6123401583064687,0.0013126757750325565,-0.03731422241051972,-0.30752222877038393,-0.34355696043457734
138,subgenre-current,novela realista,other,100,3gram_words,zscore,3,8.0,0.42790790191604655,-0.7720262033755554,0.6186573741404663,0.06746370176038305,0.8270992534386415,-0.4089562626781602,-0.6266514541428947,-0.49381867994510414,-0.13099480073528968,0.28664664421298913,0.14996415675203223,0.14938259889741817,-0.324650732787804,0.8951329770335477,-0.13127923529968225,0.0172360748208254,0.11763147831562243,-0.0682848750709645,-0.21761032033946826,-0.5739229197945802,-0.20825318923817976,-0.9335546649498092,-0.22188660070168756,-0.19440578106350703,0.7798785659532351,-0.028011270203875095,0.6765773821248102,-0.1649718782330351,0.12937187227945865,-0.01660601878987971,0.6231797174826825,0.008574071730774194,0.4727554593802714,-0.22007653868398747,-0.3757185096357304,0.43809999704212454,-0.29860364066451556,0.2508860615837978,-0.35252880459927133,0.36321700387637595,0.006219317720209974,0.3027776714128961,0.5998092457415041,-0.2090469960213735,0.0658975952375419,-0.32381313822937596,-0.7959020652180161,-1.078805417620746,0.13994652694971152,-0.3032997077548123,-0.8915474822887971,-0.9655057686220117,-0.42446916474741136,-0.49712826554075074,-0.15766679933760536,0.1730653149238287,0.18262365385682067,-0.3642346407863043,-0.47010582696517217,-0.41986007629238986,0.23189710045479434,-0.27417189663975183,0.025657499789148837,0.47182207123057907,0.2000746150880726,-0.189301362350633,-0.09002791147940088,-0.22378563031341073,0.761362538833763,0.08841088448033234,0.3202153877022082,0.5328332804188444,0.7585958815775549,-0.008106964500409729,0.37666050350949826,0.1846976662649806,0.1183983260346232,0.06144822440906232,0.11986130466229665,0.472876099515553,-0.3152625709534155,0.05352983254786366,-0.8754568430708256,0.08273720454923836,-0.24626095730088865,0.38405001423945784,0.6135108038582999,-0.7140517454030718,0.03591787997906787,0.46962426951594416,0.11599214877935782,0.12457185675235372,-0.4084028590582246,-0.11560075200206513,0.1350558516939519,-0.5149263814094667,-0.12656017910217204,-0.231410422983806,-0.107541187872398,-0.10952699532533942
139,subgenre-current,novela realista,other,100,3gram_words,zscore,3,9.0,0.560447661808081,-1.0679191523594365,0.6658924186511962,0.05016805603266431,0.11139906819432327,-0.594979817288767,0.005427939336513338,-0.2427163717108692,0.23938704187489487,0.4745566231437738,0.26488689131331533,0.4110237955215913,-0.6840026863566155,0.5550406857222667,-0.007767282713373288,-0.36618765323178754,0.25783404866313975,-0.2225703607640247,-0.017952162083767917,-0.7285557614257692,-0.18449358048034228,-0.8546157925078637,-0.011906600609461665,-0.1287513352726432,0.8537817442141138,0.12861433605232847,0.5546210404787212,-0.07095464660256179,0.20341912295961312,0.08328264831425411,0.5003274183791198,-0.08880308659460426,0.28706616593238843,-0.5936498407455697,-0.4010579015800491,0.22647097160221724,-0.9509994729033738,0.36548371678875313,-0.5735717362374572,0.3730934890480364,0.05409152136906586,0.3297783793034419,0.2098879020838315,-0.3703600171221976,0.11094493973400972,-0.3637254064359394,-0.6426589409414566,-0.7145776139592996,-0.24867488079134722,-0.0941028322609658,-0.835279006312049,-0.8928040922100589,-0.17930544487227623,-0.24175902600916824,-0.44954835682922933,0.21062832569192694,0.05017410698466765,-0.1615817051239637,-0.4141448768332585,-0.3127821435229894,0.002104088931564982,-0.6420946672986368,0.161733686650354,0.4585132815589034,0.27256774834782926,-0.1995298654725608,-0.12991564433277064,-0.21026479078035418,0.6151646595868627,0.17434112332430596,0.40025697136603283,0.6689558664195377,0.46030827869929025,-0.10299879839084469,0.48594967675603856,0.3345079608025043,0.17410620587780895,-0.190361776709032,-0.028522020264788617,0.33482036705230667,-0.2770285614799306,0.20687342512098542,-0.9461865034736049,-0.18759927693246414,-0.15446188184095627,0.3938220911115746,0.8036967155304601,-0.921891755722293,-0.005426484234755814,0.7845230325056972,0.13528225521690157,0.39271393377693725,-0.31514426762215997,0.18546496523764847,0.19657986063264127,-0.8264616891535461,0.00930292626871329,-0.3674653198128843,-0.1414445327535289,-0.1967000644723432
140,subgenre-current,novela realista,other,100,3gram_words,zscore,4,0.0,0.5391501146720956,-0.9503845081007065,0.30592781652113743,-0.07623869371561783,-0.005853323767707613,-0.5178920749101743,0.01972841716694608,-0.45360861794326485,0.1609887988468519,0.7049491462707524,-0.12139971809519107,0.3253411649177792,-0.33863756207559237,0.9489739769052496,-0.04285098573906186,-0.20462379295132382,0.5319036040541717,-0.186382782767193,-0.1038924459684612,-0.884937760695444,-0.4585888344311768,-0.6911312189466774,-0.019820669837005034,-0.8214997634416756,0.8031135552859838,0.24960498318462296,0.4363345639974455,0.2224236643601049,0.2005349012171984,0.2976770647053092,0.4625868599397861,-0.12027331381336465,0.3893375230877188,-0.5499256695555723,-0.40048284659550953,0.11261315558795879,-0.8651155143932021,0.6932064607335506,-0.4281943058816874,0.21857407026744044,-0.12462454066968504,0.2398292889102962,0.17999463859271864,-0.2725241085556386,-0.022237853687987044,-0.3850872355828042,-0.6669592021771644,-0.39411651655195207,-0.2091161143468694,-0.2642081373975374,-0.8303653889040108,-0.9182785345625494,-0.36872778621288105,-0.2910487295840755,-0.2802218135434958,0.38316338888496093,0.5065043343122015,0.14085245371086025,-0.23563771352570817,-0.25282636894484767,0.07874770122260712,-0.6892147469953745,-0.05185549415870269,0.8020855007299909,0.13337594758048366,-0.27288082419347665,-0.3394036104036632,-0.45825351924264307,0.3457950985060622,0.12255769592470352,0.1077939739547077,0.305830966432193,0.3400366055829078,-0.43730847875033374,0.48952606804693144,-0.2500812658862245,0.2178742461529159,-0.2568823316329224,0.04933152752702223,0.1491954523014609,-0.468358044175808,0.19421869210581566,-0.689078627237282,-0.3564818318903047,-0.0757899973664516,0.32501603679010255,0.4448095293360925,-0.8346432763309699,-0.2727988012002259,0.638537854372713,0.013756224633009535,0.4635600247585978,-0.4623105049339704,0.4160642656258657,-0.03259680236510476,-0.930857775269998,-0.3976313678630157,-0.38864963661769963,-0.07312107972756975,-0.23987295204838677
141,subgenre-current,novela realista,other,100,3gram_words,zscore,4,1.0,0.7052578454482681,-0.9012884844104792,0.7112857145314975,-0.04229453119053775,-0.010761516138308669,-0.33092576346298674,-0.062280947885467564,-0.37467999492034865,0.03251921017876003,0.549696594835115,0.37930260222025514,0.3725151601626015,-0.46142513928264556,0.7197382753256651,-0.2656611742514896,-0.21380933785328637,0.22467957039810216,0.01483086786791099,-0.3073360436860094,-0.7617725077287161,-0.14736114187182398,-0.9258599749388212,-0.15820927713412083,-0.4854111778076175,0.9459336455274054,0.4719495524582915,0.5482228290790025,-0.1005818762939994,0.10999056590581346,0.2331537848360964,0.41169221514548693,-0.13386622306319917,0.5520839272911506,-0.46192040449976557,-0.6592461221247384,0.2546165595074844,-0.8278584943635293,0.39213852954773365,-0.541043859967064,0.5440355722804617,-0.04559762350479582,0.22254423402461232,0.6101363555006701,-0.3715306361621328,0.20530321861583217,-0.14317216432745195,-0.7055736111283107,-0.8140903814990239,-0.09075945772728684,-0.07539442253739032,-0.7559684089523846,-1.0580012001309578,-0.18510454382832664,-0.34753700425648065,-0.5124951220574441,0.5032711045145501,-0.09735908700173959,-0.1702264453047162,-0.008407129252281043,-0.24302031413568137,0.051684766904630974,-0.49329227300106326,0.09494182041346155,0.7146681327683331,0.179169047511096,-0.5598299183783058,-0.15425738265215583,-0.48430369134915613,0.5170158685753384,0.2469167236657115,0.22621592286405728,0.5194829802737894,0.5368329135657461,-0.22534190172030077,0.24687646471849423,-0.0017115897319263107,0.19144981182479948,-0.23511699018408994,-0.26795093874453,0.15725988436313632,-0.3693491438038599,0.18679674479808916,-1.0892854193710528,-0.2524470692139729,-0.03897839485265864,0.4029072983556744,0.7000203437830741,-1.019661051190741,0.0305550815312437,0.3608696703002864,0.14717846412177601,0.5682502613120355,-0.6070318665798953,0.08588472233284783,0.2347842974554729,-0.8171022620871684,0.038084084315404776,-0.09963583922773056,-0.07206465030063236,-0.18020960210351517
142,subgenre-current,novela realista,other,100,3gram_words,zscore,4,2.0,0.6744621821278232,-1.04355031122047,0.7260950506105114,0.011769553346157171,0.037518474371865215,-0.4850891764910341,-0.07673710764369261,-0.3341970496614656,-0.040987929883874896,0.2917420651489326,0.11556023023101752,0.27652312566426873,-0.23547150124369295,0.8369342552450109,-0.21657544975718931,-0.3999706450459211,0.13572510455079073,-0.25713466378230504,-0.17392462155231114,-0.8602422211694267,-0.1989627393376291,-0.92517917112679,0.18792920193762913,-0.41012897786559216,0.7860993089825593,0.35463360327685056,0.5818681401764538,0.05256206338492654,-0.07042265106075937,0.19886599371388797,0.4330822648854808,-0.13730467101375446,0.5157576954494817,-0.42361414270458414,-0.5471207221275631,0.3946125059323826,-0.7802713221449895,0.418992462565418,-0.48449729183224644,0.4660701428670655,-0.030704468735880897,0.3617326360558666,0.42550355759683134,-0.2891452719506157,0.23072618955479235,-0.2779566234939726,-0.6601706747156946,-0.8169994273948082,-0.20442316973479996,-0.024431232877912476,-0.8599850940652098,-1.0341386251382776,-0.11782101919180331,-0.28054211085524006,-0.7356519795109985,0.3043660688476601,0.029473074285367225,-0.10635798724051299,-0.08343477956894226,-0.3912447838221857,0.1846654026726942,-0.6400365977253671,0.3489090594003583,0.5248331990048484,0.32139225077280764,-0.34162524937801503,-0.0920019787567784,-0.31209033231388494,0.6158411164102595,0.14768008348241018,0.2490830040536357,0.5948553442437357,0.5458715188193903,-0.1940309740387105,0.40727850650565267,0.09521714528930815,0.326593832830938,-0.19634597430350798,-0.22583137842593404,0.20354304182463623,-0.4097190743120336,0.11465518878997807,-0.9138548996600154,-0.18970372002031427,0.07123917070017438,0.4637098445529483,0.7758221293202979,-0.968663841853012,-0.10658836528144472,0.5056231344133482,0.06918582764085424,0.4217150369473238,-0.39158962696934624,0.2914434101704236,0.21636749558265855,-0.6996007218591033,-0.16464395654379055,-0.10424940432563354,-0.18049132738192616,-0.28454349601056983
143,subgenre-current,novela realista,other,100,3gram_words,zscore,4,3.0,0.6543054721136913,-0.7025038256078592,0.6646366298011841,-0.04667909885038797,0.20520838143442965,-0.6877159864305141,-0.27531471984896316,-0.3794067239972031,-0.05527770845760216,0.2996592915040399,0.29474225583823066,0.36445488742219023,-0.560879909348483,0.5419780432926292,-0.04169146214174907,-0.2640105077766632,-0.13631941183219948,-0.3022768425658366,-0.20351097868114576,-0.7612728532712894,-0.3676771885394574,-1.0019602717247549,0.12412008394995772,-0.46961892163109875,0.7842376660779161,0.22368921196927805,0.5910601713559145,-0.3111685417102923,-0.40274720273670583,0.13914899489500926,0.17388829471037626,-0.44555808098653743,0.5450227412742501,-0.437783248891504,-0.5386574824148074,0.6470248079833752,-0.8963904477317239,0.5714268348563609,-0.7394443971257936,0.4013694105557377,-0.14677022729392775,0.3135689589350095,0.5197181571715063,-0.5911348196184913,-0.05266720031226019,-0.19171461622822789,-0.6095462656463997,-0.7089121738572799,-0.37720748404135346,-0.15881521912932284,-0.8328372950157883,-0.8262127080434494,0.16300223106422562,-0.39789932079263346,-0.30948096326135666,0.07428419707563594,-0.2528308413942007,0.10551191048922781,-0.02217141969132308,-0.593994244327982,0.10845663582493859,-0.6370006139056092,0.2574969055361937,0.2758450160155741,-0.021969218920443567,-0.23687420329665806,-0.20094373894787454,-0.12979872969030984,0.40893422240510047,0.2341429702279343,0.3364525644171237,0.5339555970035228,0.45984074329903546,-0.12536478621665847,0.7207105369484501,0.299027650335454,0.01876241178072746,0.10123373269541991,-0.028087403265023236,0.4679835159850434,0.008241726827818763,0.16801724339669916,-0.4397568040604878,-0.19720121813387606,-0.19010013993102748,0.3460555275616479,0.5264312562857265,-0.9729056202753524,0.001201887801970225,0.45214884229488805,-0.06289491483613896,0.5629041669223249,-0.3932316775447886,0.13874815711100663,0.30889290937108826,-0.5032679022489555,0.03779839869258872,0.06265057153567377,-0.10512478942210979,-0.0031550256018355594
144,subgenre-current,novela realista,other,100,3gram_words,zscore,4,4.0,0.6195969703501625,-1.1498294307115724,0.8470833142178852,-0.29172036206025387,-0.13282413744356936,-0.38683527071334756,0.2853244901723353,-0.3990382147873337,0.0358760192140809,0.4491786273191406,0.07608882653120874,0.31245877809141714,-0.6695213340955802,0.7724655034345238,-0.14730391499607084,-0.5070896015661637,-0.1444448669139653,-0.28566993981278255,-0.38354925544848734,-0.6042725016730852,-0.19615981109807418,-0.8399417416281806,-0.12146693431460454,0.028070885911536024,0.6826516980559751,0.411923365442317,0.43290249700625083,0.2621065593363906,0.18183923676421876,-0.1845573388321936,0.6974944815902815,-0.12417149904413716,0.5045090613560357,-0.6549454408764501,-0.6275657777714165,0.4586292224170885,-0.7890774917545277,0.11923929996219512,-0.646505677239973,0.6306346957825332,-0.1497759741926823,0.4252133555216916,0.3879710980884745,-0.24844926681232268,0.12116695519268367,-0.18216640249719074,-0.3739369821294759,-0.5680172409388845,-0.3532211901177509,0.07125118047528112,-0.5454499603057805,-1.1019724102946467,-0.3373819667861886,-0.11147211920928923,-0.5153307911895684,0.6109165833874572,0.022399985069813305,0.20455676482250962,-0.12169186902543228,-0.22057105961213186,-0.12101534369836492,-0.5037020589724261,0.2652009155921552,0.4738086851292612,-0.09925366949690972,-0.6392906449688335,-0.22184739469639092,-0.3752460597645114,0.7394019718026132,0.2225338683975303,-0.021764378946305896,0.3999313227742549,0.32870372424704186,-0.07976978343982466,0.13529607385686226,0.12837371935715902,0.2859632441177751,0.07030446198804507,-0.3459009201248062,0.4657949337463768,-0.29281531514247033,0.09561760059636593,-1.2735411249151252,0.09222270137820687,-0.14796744123546324,0.24318209347207975,0.6734808851740874,-0.7697211748744462,-0.006429515703477051,0.006123879734639792,0.1273205466586878,0.053757259898912224,-0.4636667161389634,0.06501377302149147,0.07232264722180881,-0.464872840423574,0.21699653356563142,-0.12718007119245633,-0.018799652270017397,0.06950126975755977
145,subgenre-current,novela realista,other,100,3gram_words,zscore,4,5.0,0.3780182274980791,-1.0108844926603568,0.6755817706601546,0.0717142937114834,0.14101884707670437,-0.26843705950945007,0.028320733802318837,-0.4332370539045,0.1264078260398129,0.14917300189967808,0.32392779382937215,0.1760204371257696,-0.6854141976367643,0.6990970045828134,-0.25645563740451105,-0.3973392930501709,0.16478818944740492,-0.3250899241012278,-0.08356728662934247,-0.9277530125697808,-0.32288122823340853,-0.8776944042725576,-0.13523937320618812,-0.39841948110151926,0.7488000943459461,0.20600610135120487,0.46497522847088285,-0.09042186934404989,-0.07921737632686839,0.1574544280509643,0.4107812104122986,0.06433295200900029,0.5617151390005736,-0.6490556095962234,-0.6595310195279429,0.2977434500351012,-0.7034143499809585,0.046737743542666146,-0.5519945521584274,0.4478813183222218,0.034078525892336065,0.3632149394615474,0.5274811461413133,-0.3772054502546158,0.2271190074957859,-0.33851644441176376,-0.6968381677765535,-0.47224913395296586,-0.058196412713882664,-0.1758156415671731,-0.6119432794952536,-0.9765222680920237,-0.18083169222577933,-0.11851982208107434,-0.7300759361635901,0.5081448131062523,0.12839587612525302,-0.13714289600350252,-0.2918907688647906,-0.2606556497802173,0.04475306186595204,-0.8709818184216875,0.016953511218824845,0.7593643635205999,0.39944877887801433,-0.44200889125689524,-0.28271194907683256,-0.4381789639923141,0.6005312728472889,0.09610887301398839,0.27157334497969227,0.5334975029935295,0.4326695876231167,-0.0036154325532955847,0.4338662309599991,0.1430492002857663,0.24696152432675453,-0.2543900037117202,-0.46337225432476137,0.13277946849546388,-0.5532954538174559,0.11581490136760467,-0.9499138974880859,-0.0718013685238401,-0.05415130243263211,0.39088785393431463,0.744667680580095,-0.9772715049922412,-0.12284918535706439,0.5819498559999609,0.09906014032422342,0.36398145224217576,-0.41131370286662894,0.30554930721510104,0.37932283609786005,-0.5309455123101927,-0.0607456089844971,-0.22595765413685773,-0.23472313288186408,-0.2373800791719835
146,subgenre-current,novela realista,other,100,3gram_words,zscore,4,6.0,0.5785924931021943,-0.9430230683558523,0.44154133476254115,-0.3156225984183828,0.10868951150539713,-0.7831386282797355,-0.023752326715935756,-0.4317748406771823,0.06788248822429234,0.6177690044640902,0.28340011248584807,0.055482897814874865,-0.38583147890194336,1.0288420741908768,-0.2373747738928353,-0.31948193784949197,0.1508741473620066,0.07481281855514509,-0.3568118194804322,-0.7056466778012515,-0.14115554275909345,-0.6749128094912924,-0.032411717226086295,0.07256940476657109,0.8263674012120696,0.42974157297597626,-0.15733090187840854,-0.018216654257634413,0.13552167429160733,0.024257165646329164,0.13056300337171672,-0.13505186279951137,0.458308473007611,-0.5088576056460704,-0.651610516353382,0.5462846639306304,-0.7239652918831989,0.29083301159531993,-0.08236948457537349,0.4313015717799498,-0.2257720421009904,0.7166045368516655,0.4116223349045845,-0.12383652369711565,0.29937591651363754,-0.22172570215313386,-0.49481332322109,-0.5691294410697637,-0.036882273809468,-0.024212856864725817,-0.7916644023960075,-0.8024246876741377,-0.08021477902128003,-0.4251002110656487,-0.2721339005324225,0.7443699739666803,-0.04388199002499716,-0.039230989554777676,-0.07217094041755483,-0.28323433062955844,-0.02526792780531051,-0.6132833638390186,0.06898845845868128,0.8318850749674579,0.23561745793405922,-0.6844355350816742,-0.11669189078065079,-0.3737369043872397,0.6223975589526898,0.17007259880901873,0.19952390734566802,0.31270096121333996,0.47292280556716315,-0.20935153838536186,0.5214182609394632,0.15645073831882478,0.2585040915943575,-0.18451321795305717,-0.12236139823055961,0.25095679206026184,-0.3706501429344843,0.3144654776659772,-0.8677817124664724,-0.10117249467094834,0.22684800580192604,0.2825406721013446,0.7211928539085428,-0.7275952792820265,-0.17144858161198837,0.38572092503615507,0.2659944746006963,0.6302607781539962,-0.6342936131928057,0.38522095330594774,0.5747898105660368,-0.6208417888351242,0.019142660330027594,-0.10522810788762128,-0.07265986445173327,-0.12342029890665995
