,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,a el,a la,a las,a los,a mi,a que,a quien,a su,a sus,a un,casa de,con el,con la,con los,con que,con su,con un,con una,de el,de la,de las,de lo,de los,de mi,de que,de su,de sus,de un,de una,de y,el de,el día,el mismo,el mundo,el que,el señor,en el,en la,en las,en los,en que,en su,en sus,en un,en una,es que,la cabeza,la casa,la de,la mano,la noche,la puerta,la que,la vida,lo que,los ojos,los que,más que,no es,no me,no se,para que,por el,por la,por qué,que a,que el,que en,que era,que es,que había,que la,que le,que lo,que los,que me,que no,que se,que yo,se a,se de,se en,se había,se le,todos los,uno de,y a,y con,y de,y el,y en,y la,y las,y los,y no,y por,y que,y se,y su,yo no
0,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,0.0,0.056036183304649656,-0.10286622142551116,0.437930119015995,-0.2905988681352534,-0.8053594640185027,0.11931660915334175,-1.0937987681654535,-0.19929736188348013,-0.6918557580219675,-0.15979922422496695,0.0017974023816434426,0.3823481696046058,-0.294231810513867,-0.4171032797552231,-0.9511011161308597,0.509615013308728,-0.006189196054252055,0.013584369512364358,0.19210302192674455,0.05606719650470615,-1.0628549515041894,0.03667945727147648,0.023486306701576698,-1.1574541971544852,-0.31893148137050975,-0.15198339995302923,-0.028244698115019284,0.1580741715300873,-1.061105116400781,0.15091089499295807,-0.04610479234466924,-0.31532433452142217,-0.8527952423564134,0.05499721882430747,0.21036124202689133,0.41906196841076804,0.25530532642576337,1.393296819989089,-0.07167149135442985,0.5088437915888746,0.30901161983517433,0.17234942208031734,-0.17627727782082991,0.6528373889365099,0.17539712281304376,-1.4078799900626338,0.25345785491636347,-0.29378644464447995,-0.5148806059784788,-0.1690296579417797,-1.0359357886905323,-0.6776501978634162,-0.25641198089750383,0.34503857249464,0.44792824289752964,0.878103536626874,0.6163238946930528,0.02163553360500914,-0.01907515636443713,0.1482375692651455,0.28610316845250716,-0.699352557319246,0.2431513199252069,2.095565193930736,0.6139781529695736,0.5557601611131875,-0.07170748872939986,-0.18041665568338625,0.29804899953467556,-0.22888210302562506,-0.23391339198448924,-0.14920808300079685,0.12541780886188714,0.0852303152798548,0.03812503264127559,-0.0148186968279517,0.8209485012459272,-0.393873111418923,-0.42479323576444955,-0.32325033169354056,-0.2525266181016324,-0.1557151950814154,0.4142432755242188,0.3115894884743482,-0.9846883915654029,-0.8191493492937234,-0.08855793029561387,-0.35001980996664683,0.025146988374080248,-0.17130875542281654,0.8377272074354022,-0.5377766063015974,0.8147828286631683,-0.7547334103793508,0.5828180545950579,-0.1008620538784778,-0.9138152132996327,-0.5804616470087913,-0.27919693832662584,-0.4347451210950166
1,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,1.0,0.1059298580625132,-0.3873954059653181,0.24675950933908497,-0.03265432388405198,-0.9300701043366447,-0.0826227591690778,-1.1965751096616781,-0.29922455938758685,-0.7073827144151492,0.3314855083020316,0.1490780238787479,0.6362168067780409,-0.10566059935760452,-0.3617161799382118,-0.8262355991677587,0.11445257756462413,-0.18131879950130486,-0.26124208836025875,0.33850202937689566,-0.08822152233179037,-0.7004803660550694,0.5778970855102283,-0.3289652718452679,-1.114295478809159,-0.345707938053629,-0.3697304270541836,-0.31781075007151016,0.36087385640298864,-0.9958185334713114,0.2279950399796259,-0.04959261107275986,-0.20485648891289876,-0.7236944677687652,0.07012508851031057,-0.14499535089365168,0.20253096369991952,0.42575606123063425,0.832207840939228,0.06023199878872043,0.3447746122474187,0.3830961266414109,0.17033158359625533,0.37839739477334033,0.7481670217999042,0.4033122971806684,-1.718813628828301,0.37492915230482504,-0.22937315066942776,-0.07054562500887007,0.20416406261427655,-1.0651693395984496,-0.6715673850409523,-0.3126059677181512,0.1565150977557796,0.21558714280310404,0.7764763838083603,0.5979335758540776,0.16351950897860734,-0.014505474461170342,0.48956142823587,0.49175037958089374,-0.8698302204485733,0.055279680679117926,1.350647027944306,0.6226869648439759,0.4979080769005243,-0.5458507660961791,-0.49344248288827686,0.10053859623879041,-0.6536871263129709,-0.25087199816795774,-0.08721364865141118,0.30759922476715884,-0.026511113360666805,0.14336120439458244,0.024017299663044472,0.8637723386968561,-0.27114805266908326,-0.3845144413585664,-0.09513722454153117,-0.13325872550743179,0.022692834123054173,0.27767146121709574,0.48378985937437424,-0.6833590797455559,-1.117643399398768,-0.04191719175879516,-0.16726734736040555,-0.22295351607303693,-0.319570369767334,0.7974156988846728,-0.7611849659555547,0.9269537750475448,-0.19936898340050746,0.6581447504162654,-0.5557797923827188,-0.8646811872357179,-0.20308764370581767,-0.3231970991662324,-1.0746177335190206
2,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,2.0,-0.0049542328527647506,-0.5026013854171967,0.2995408201913585,-0.050491905356403466,-0.5777621653019902,0.1541993626672511,-1.1186830333380868,-0.31431349621616866,-0.392201740376914,0.2863444827685181,0.14925027914017602,0.5048835472769371,-0.17408887241841497,-0.222400627825746,-0.9672028645572768,0.36114579212173514,-0.2192888779085565,-0.19227942878772664,0.2976601919965689,0.4809571739258591,-1.1419056684916162,0.3711058548030798,-0.3508070726209076,-1.0189304906165164,-0.20555439963905853,-0.30645186600497587,-0.24799476374013274,0.010195288664342828,-1.1892067094050998,0.4710371676520766,0.06023617813083715,-0.050176836263750246,-0.8111168301172504,0.19406212853681937,0.1647043996389841,0.4823321764945106,0.42224291314601925,1.148545079276868,-0.06004968467448568,0.5976585120834115,0.4202477982823174,-0.3554202293633637,-0.05931228013159151,1.1149803795076727,0.15160899081014478,-1.6345227425307838,0.7809140411094859,-0.14461559606130658,-0.030340429341044084,-0.2733099010533241,-0.846086405145237,-0.8208139270192485,-0.052479431809547616,0.3371457867279481,0.5206653249928408,0.6164714369330667,0.7657794939712845,0.1391075656784354,-0.4924258506688677,0.3882704583734764,0.3663635084488197,-1.151102819422259,0.3674722820410026,1.5009384741149945,0.6773341707244451,0.5625013042731808,-0.24767544757352455,-0.42872623748297367,0.10536850484478255,-0.8134240129672121,-0.46852673397842604,-0.25491871028875,0.2896923674843329,0.009388851871115156,0.04796299130214665,0.19215817053224257,0.8518249223240905,-0.3226527408345886,-0.14928781836185773,0.015052877257026642,-0.38563666929934115,-0.09007721974762317,0.4282718940692031,0.12389678318249242,-0.7794721754566922,-1.1333100241568803,0.010354205086979595,-0.3824089968752771,-0.18738091880739993,-0.34607988840763393,0.637892965164656,-0.747799091102273,1.0921723854293957,-0.39820039286357933,0.7639311090570345,-0.4371808313338026,-0.936541197288226,-0.6386573787758705,-0.5922439166004798,-0.9122467061665088
3,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,3.0,0.2827810866669809,-0.444408218486368,0.2326559868712756,-0.17388108403899827,-0.46357436016310594,0.11591312661200937,-1.2901577865719238,-0.30584535791526013,-0.3328044175115612,0.18885535577080947,0.031269214443378546,0.594632945615928,-0.03404861239859003,-0.2757366357367288,-0.645167338370316,0.4715302839408869,-0.0852429553396978,-0.12006818599657332,-0.2890906312781061,0.13966241681617309,-0.8945712147287952,0.43437035312802164,-0.28675444756931534,-1.5557179740853002,-0.19500843749613916,-0.32593754069951886,-0.2882639265391689,-0.25626054660835473,-0.8110320473433585,-0.18791147651856643,-0.2220122281041776,-0.03919162551995248,-0.6520656168201757,0.22537933295870588,-0.5592668897647324,0.5389811369898648,0.13459791781348734,1.0453153467097795,0.08204594126820974,0.3142270468493268,0.5529022842894478,-0.3989292345164191,-0.24479254712673404,1.0136639697617351,0.38201954588728493,-1.6644645818902575,0.4104712065898438,-0.1746870783034909,0.3606572907391967,0.2514554468299143,-0.6474133316081208,-0.4528798835445831,-0.1690711677167116,0.43537408194313804,0.2586259952053923,0.48304557778084883,0.657726806843976,0.2661160251881007,-0.45533370723886163,0.3724690805170263,0.44659474411160793,-0.6297532153407106,0.1278179651129393,1.7580566642699358,0.5007690718246358,0.5594222939558079,-0.5416394304621737,-0.4873491737717474,0.176123865306253,-0.4543809506633118,-0.7282314163887612,-0.3217232363996025,0.20372864957388515,-0.2341757298510761,0.39058462284021156,0.038918800365365505,0.6828923206848803,-0.6189050124545316,-0.5143618599733059,0.2007324410946555,-0.2717146508488787,0.1756759993616358,0.11021754099851111,0.3804005350405382,-0.845434890974075,-0.8851084469769828,0.008137083984860682,-0.13986169672432602,-0.43577583529487796,-0.5055474462410219,0.5046451004905848,-0.8312807775167534,0.8633541988479727,-0.2560340516826926,0.6498607222344983,-0.3480394134613026,-0.7444021262048344,-0.37834685366007725,-0.34415752960663104,-0.6673914139621303
4,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,4.0,0.2855015894840811,-0.3951893063397097,0.2866650595634129,0.03496702287312159,-0.7284542310675263,-0.027189995090176278,-1.2711953623997105,-0.2561810091703278,-0.637798301076149,0.06900799547069081,0.4724690346159645,0.4395696874390782,-0.03440421853222331,-0.19445661161268735,-0.6073885598482338,0.0372698112731511,-0.19775866150359445,-0.010267637934659901,0.37227318479630034,0.09008957580855714,-1.0034347562421857,0.2128060361460905,-0.2782878765303569,-1.447490466576737,-0.24988634101563145,-0.014652987388815264,-0.2802040858615171,0.0023402190422499025,-0.9391809745939106,0.19477675680704443,-0.24122507988923014,-0.027797398799330186,-0.22363651813246488,0.1648569199339705,-0.06628306955414431,0.07567772022767083,0.29752655922076787,1.2037179480424238,0.29714415372884506,0.32531087234304157,0.4571456089134205,0.05594218267069384,-0.17515522697494346,0.710567522536683,0.19087382804933273,-1.7248912141221147,0.4150096781149408,0.0718145333966258,0.03136954940868142,0.005692026005166051,-0.877330097143397,-0.6830628660971979,0.19162172014836232,0.23349905661204096,0.2434910573912734,0.7780584010752644,0.8549010663107188,0.13934697207490887,-0.09516976412770961,0.7098589182986168,0.42528383455491126,-1.14728635761685,0.3410264199874524,1.8575050569407352,0.7269044026013647,0.340150718467942,-0.47280538433781594,-0.38363847769568604,0.16925946740661846,-0.7556337866344867,-0.41063764116255363,-0.23702015879165284,0.837725821321891,-0.046823573198802704,0.0677258494344104,-0.01049596635736777,1.1039409161248264,-0.4392230025685919,-0.42112329471640303,-0.05832895617016143,-0.27975788171268856,-0.16401558022807416,-0.0670591853363176,0.25826198154932456,-0.8928787905671869,-0.9626522157020907,0.05922984020831046,-0.6470012754700327,-0.0014171492343465486,-0.1708857185607746,0.5020764748309794,-0.8798406215310552,0.9263765500211304,-0.2760291298666153,0.6128956151353513,-0.34849625121374883,-0.469879992366502,-0.6999223925215147,-0.45820643972552544,-0.754504574494979
5,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,5.0,0.17112289551386395,-0.2655654260412581,0.5563388644054585,-0.29388538692105004,-0.7066270746599734,-0.0332210296619021,-1.1041565083719387,-0.19675517355544447,-0.8190896020708638,-0.04196923217048232,0.3901566630845841,0.8667028053504067,-0.08264677653000685,-0.28684052952692896,-1.112587767026298,0.21715805446924552,0.0776226127941701,-0.11736202053937345,0.2582591784490962,0.22452276850220398,-0.6005057063252418,0.4803741207862424,-0.0378958719694773,-1.0468553693494846,-0.22260750486543057,-0.45532838177163726,-0.3371542041887974,-0.20220777543261337,-1.1424220090070962,0.27809746924184653,-0.28784846029297495,-0.20670554917679018,-0.5750354276114833,0.30534892938252717,-0.030831938295628802,0.22607387341259583,0.13465975639831596,1.5172760371431364,0.05065976970146158,0.2751253096063797,0.3100150412858367,-0.3388268541569053,0.016065012585836147,0.8565185307867563,0.0074067578781986665,-1.6098737800758458,0.5334277456601153,-0.06262571405769052,0.11694282231056463,-0.09953066896497076,-1.0353248937698665,-0.7211045040582933,0.026092092352243412,0.4675085311001968,0.3449130426930015,0.8369824205775466,0.750064018478021,0.13912584745982276,-0.45494105526389417,0.37786881319627946,0.17083068918003752,-0.9509739948467091,0.06646639180659397,1.5596655327969253,0.512842251269775,0.48820326771035516,-0.40045883503221846,-0.4846656955813094,0.005853157157635347,-0.37311328837530167,-0.40639518260134744,-0.3897514531375033,0.3691852101024974,-0.08059271340868657,0.04877211139133952,0.023151917312110026,0.9779262083464648,-0.3849909885678481,-0.3209955276724716,0.031996809939249804,-0.3444476733396673,-0.07487315277023454,0.6617851100970855,0.12637229592841104,-0.760407112449763,-0.7850902844998324,-0.04529098987630542,0.007310122132510255,-0.11696410069497487,-0.312150909040804,0.5805757586306378,-0.7064747352501093,0.6570422074497427,-0.4246677026971426,0.6267196672327614,-0.4073375712116225,-1.0905487820594781,-0.48433637797962314,-0.30413813524516076,-0.9552776801608363
6,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,6.0,-0.2062074760394106,-0.5423269214598245,0.47198453467422297,-0.17323231524279503,-0.8626171725337649,0.1497502052970756,-1.6331549732282098,-0.15192078190209435,-0.9546502627170117,0.3175997832891233,0.3865812924033791,0.4582021420472908,-0.4793965432026035,-0.3227514586093758,-0.8071675082800812,0.10011109778108507,-0.1837571924937675,-0.405511951936353,0.44836602844493845,-0.10792768148907239,-1.0630653520722753,0.6852754382801506,-0.29944095674342,-0.8848909416151699,0.03862122918770061,-0.17475409403584097,-0.05891156833291533,-0.17103745910305967,-0.7542149580450281,0.2856410156572391,-0.1642702333734395,-0.29927694542272953,-0.4096244638710156,0.3015016580329055,0.021626796665018544,0.16619326230318532,0.4867724335240693,1.252603806192685,0.060837487200634754,0.004809914151582051,0.4917947416354007,-0.09608548316083798,0.29409943369804115,0.7893176801567539,0.4274506112839322,-1.488390700187363,0.3970790495359493,-0.14375445527012365,-0.2400403409563594,-0.32779946855425013,-0.6603361147641118,-0.39876029319966527,0.2520075403025338,0.3713727291601841,0.6029137580660243,0.7809862466509642,0.432691888036949,-0.19755949553164592,-0.1143041540152997,0.787180038260854,0.1964114849415184,-0.7826891799474659,0.5435055129188627,1.4175665367355421,0.4921340345494731,0.442796709562023,-0.44528316153934777,0.00250509910773139,-0.09155644524180662,-0.6531255249658446,0.0895259098608136,-0.11374359688642788,0.19478284151901804,0.0799227411746587,0.17733628107673471,-0.17582576824805293,0.5498096593456956,-0.37201423134814915,-0.8251479010670785,-0.06026097068511538,-0.11956068252258412,0.021750002789690526,-0.045346529016508486,0.575401198885636,-0.5291966306392639,-1.0927641864015352,-0.04947348887264891,-0.12308967374979085,0.038508085527693026,-0.3414699538523577,0.6997425693164041,-0.594576635941727,0.8796505073250458,-0.16646403130395093,0.696807892954829,-0.21990105496595724,-1.1099867042238276,-0.6802664991266888,-0.23135132746083686,-0.7929904725029021
7,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,7.0,0.1573570480804526,-0.6112053900404952,0.3932043615084442,-0.09089961669929231,-0.6313901816988137,-0.21659491721011875,-1.1955375230297007,-0.1223226903621783,-0.6134830664368618,-0.08508243852843517,0.09670850608850115,0.6116362235549303,-0.07591490627676763,-0.11250363029069343,-0.8669565417962415,0.2906195066067281,-0.08867385221490337,-0.23381669735276223,0.2697320142127704,0.5332711441952966,-1.025534820041503,0.41356485619609823,-0.3418266387466581,-1.1079266893474973,-0.02339753166653552,-0.3942502400439984,-0.33155928543552954,-0.20379027455790677,-1.1042996798934839,0.39262952166720444,-0.14477300229564394,-0.6141085527405892,-0.648530052729546,0.024849405190027804,-0.4254623084384798,-0.02915390353046459,0.3446227438650453,1.0636636056231887,0.42792598615704813,0.41631831844858946,0.46160722309725905,-0.269474594659165,-0.07755230347766551,0.7080142100002589,0.4620658465811515,-1.398509758292913,0.3113392442865698,-0.2730261821867253,-0.0920192894112855,0.03538553027089335,-0.9890662574414388,-0.30536747208394555,0.21263205957270068,0.4305366947566238,0.4434870956064544,0.8262449810213994,0.5936653094992835,0.15750704472242621,-0.33241331599827995,0.6619106486015947,0.17992821103779794,-0.9194241384073154,-0.021833204203352607,1.56369577289411,0.40044051231497985,0.15788870776797545,-0.5640820783815065,-0.5076113032497596,0.10960794803874338,-0.88846833414915,-0.38824125176907265,-0.4448478530575588,0.3461054783823627,0.3045558266536363,-0.1844811799167857,0.07332747708729676,1.1064126010442752,0.05800228318576012,-0.2343193377844781,0.10929063360589897,-0.4580364624574091,0.05189405959491024,0.8194520128679742,0.6554132754736127,-0.6307020926222209,-1.1225810561309455,0.16709971278572464,-0.15516442286721627,-0.4032537609806438,-0.16350968587253747,0.7770580983590334,-0.5064523158531686,0.8131561845311681,-0.6808091885188385,0.4431482772287848,-0.5164902772340147,-0.5883830721234395,-0.14211025273327632,-0.2521731161177964,-0.9002254019455359
8,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,8.0,0.10600530155204102,-0.4553075282952417,0.012784554451079622,-0.16986358524905215,-0.5463481477612283,0.20906614066580165,-1.1511574619324003,-0.3433621715218058,-0.797113511960423,0.1534738868865635,0.37015724439274644,0.7991148090045981,-0.3330059916292225,0.063197966049934,-0.7937758178170842,0.26238851733686586,-0.11283211296639128,-0.28055160724860506,0.40728427868671413,0.1973217121649946,-0.8488651297563274,0.28955944610459833,-0.16013588015324276,-0.8607872188633566,-0.5579769269889739,-0.1145238306896254,0.011785474868676649,0.1847993725654633,-0.8458243167532377,0.19838596440289813,-0.1487851192314471,-0.04175266961489077,-0.6700087001200363,0.00917421321504136,-0.13556113681547471,0.5098965734634809,0.430445794223935,1.3465207433025765,0.22845513591778444,0.7051670314487877,0.33262778526718395,-0.18490900782125563,0.004975647255127891,0.7685877658332924,0.2613905463911339,-1.2946685149671264,0.32739761828175057,-0.2183915659324785,0.21093449248749058,0.1315823365373463,-1.0695184875351451,-0.3460534682780299,0.01756770560692794,0.3390873128875813,0.3500184559142695,0.2701160982921557,0.8907029065569136,-0.06623077183038617,-0.4311101288340793,0.4100161024213673,0.8436175155837292,-0.7934714663869121,-0.011970157435779893,1.1996248392923277,0.2238827094092531,0.586712822473364,-0.7020123810004414,-0.30625299269890444,0.24680769100115618,-0.2015302936673335,-0.19616964422850164,-0.4600973626836692,0.6098967074602779,-0.06740206571933749,-0.46628957739130467,0.2318624644105904,1.1078864799849937,-0.39435317419293636,-0.2765656432982646,0.17316861629423486,-0.49159472978014274,0.07756839999518678,0.17420427459068866,-0.009653870875289294,-0.7202324010995291,-0.8478452000354182,0.14576291772745587,-0.32981759495539764,-0.2506689657505472,-0.5383191767455164,0.8950019627252249,-0.6394922615008387,1.0777018378574585,-0.284607672783918,0.46021659704328105,-0.7301620214226485,-0.5404876488552113,-0.4409488425770419,-0.36778501135102637,-0.9451142597927152
9,subgenre-current,novela romántica,other,100,2gram_words,zscore,0,9.0,0.04965258807819811,-0.3021581664123896,0.3359620932473649,0.1403110127536098,-0.5841570945733501,0.025290675472722124,-1.209728190370816,-0.7240358980440977,-0.8508707969474724,-0.18732168143047134,0.08671394054167794,0.4135435237826668,0.4128603473802508,-0.41323326717612513,-1.240025922727233,0.10436144486783754,0.1359384981283298,-0.32734701365486557,-0.41327988046512365,0.6953109412289735,-0.951439512317692,0.13187498584324123,-0.34583825450783834,-1.2541445206348303,-0.42485783176208736,-0.3315091941396972,-0.2927605748025661,-0.05365959420953442,-0.4454527178090182,0.3943142594063315,-0.1167256115443907,0.08152466311397971,-1.168083970211826,0.11216028860905139,-0.27586145082037117,0.18174019404188646,0.42903652594806574,1.1368507387311462,0.05391728029562125,0.20475353104181349,-0.08652130713349236,-0.31607821822794824,0.1150416093740775,0.7633500761073899,0.14219294339905497,-1.3447323007494167,0.4751897116975664,0.02371818438481768,-0.20914145793188244,-0.16808017596184185,-0.9950247503225599,-0.2279152698070166,0.5764622850604437,0.5014911113026,0.46048158899721015,0.9037320038514917,0.6157321799227728,0.10541048884842195,-0.6554039144842686,0.388434140576712,0.37358037480857603,-0.8063684761158628,0.49940303900168187,1.1383163304022645,0.7965440396309227,0.7973247348670475,-0.33418488782806244,-0.3623366033345733,0.36060202286294274,-0.4073945645099023,-0.24647114049250118,-0.29215388215257765,0.22401514296307554,-0.051914106132482055,0.3986864056857003,-0.17054880758304974,1.0018261230727177,-0.2962867700187461,-0.3630557497004066,-0.23826012180681985,-0.45126429650787037,-0.005585325830962329,0.11374411704554135,0.43200824833025686,-0.35048630830002603,-1.1585199057809965,0.12131300092013517,0.20910776209204046,-0.3049604617862216,-0.3976295055280291,0.669680248318414,-0.633599485499597,0.6906750719446644,-0.49501007405045433,0.4635188466500132,-0.35987761380929983,-0.29624696252462357,-0.9684619131529688,-0.4836356206634265,-0.7130979385482276
