,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr
107,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,0,7.0,-0.7632782031012026,-1.2077478954577017,0.14737765614182852,0.31607052346806985,0.04256344376282106,-0.5051156882823002,0.3407964347993546,-0.3577342570381302,-0.376219364287507,0.40622438575361575,-0.05309005753517848,0.2607791903134682,-0.7456032880177372,0.3774737057717702,0.14492996580060558,-0.33953740846141667,-0.05394213298441919,0.06190329239453174,0.9849946278322974,0.5360975666087582,0.7591761706801958,1.0092687701534275,0.5827415665777322,-0.052862072816452055,0.11432414141217484,-0.46605408206385235,0.8778167617017549,0.32975576998541,0.27297699085483174,0.025470785488320935,0.14037578364574776,-0.2289421209108985,-0.3088354899813157,-0.00014895454802921204,0.32201053852578365,0.4318104196977834,0.1940233455906053,0.8155372337318167,-0.21684573589467016,-0.19967121105530483,-0.025312379125559337,-0.6911224693347819,-0.6690490308367708,0.0708328517351422,0.13789580635599386,0.7894791545511544,-0.553874785779844,0.5122422601185939,-0.22082362945285594,0.1651348450783774,0.2268427446438417,-0.6203996705668346,0.0649711367621213,-0.3800004665266029,-0.10688329472453395,0.2930098768536973,0.0007938053758642649,-0.03247959665838818,0.7876970549184483,0.30581927229983785,0.07568321912377662,-0.22043320309099124,-0.12789547584922878,-0.1406452944781249,-0.051327714663870094,-0.5821367475930643,0.01011293088755949,-0.034914477014387324,0.1869665845297347,-0.06555737569419295,-0.12777216126551755,-0.11347089019646228,0.5305380108197773,0.6422417253443471,-0.29281045024795394,0.29756205400668745,0.17151270820548836,-0.3575714816237693,-0.8618640602507315,0.5271217275652552,-0.10862413477488903,0.10144385916961784,-0.29811793210094906,-0.1753520171130667,0.6086405312361755,0.38164248189151934,-0.41203553029806356,1.19299064120244,0.2413617985090486,-0.12382274025656492,0.45014605654457907,0.220536214626742,0.1170988905966387,0.40293332423306183,0.23283549285519778,-0.14436078860590623,0.6020208848785978,-0.4072847349600678,-0.2110103382869819,0.05048732768793396
108,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,0,8.0,-0.755127864497253,-1.195786280650154,0.06707946044142954,0.17925492939881038,-0.07915105261591027,-0.4325483725918391,0.23315432584514628,-0.22997073002169577,-0.5594704651893385,0.4468681195529649,0.011882582564416433,0.05548185187208299,-0.6814860711607128,0.3298027960624126,-0.001857504057409587,-0.2937564772434743,-0.1432631623723234,0.25365699439632095,0.8208380436882783,0.5328228443632679,0.5307367551088016,0.79776721820422,0.41764597494583044,0.3225601600403758,0.2485319571898803,-0.75535963264809,1.0338836159343212,0.40640297795516267,0.08644432993694662,-0.03050278584439181,0.5350505415271292,-0.10314586710900031,0.08342662942273782,0.05437888256666357,0.26038477427381534,0.4466219219845917,0.17702941035283926,0.7033533631788487,-0.2587810741669531,-0.28642716917990585,0.09452239497722148,-0.45761661553920563,-0.6413848721732136,0.3196748924720374,0.06721129851288699,0.6453065905625481,-0.9475372837817588,-0.1316144021325094,-0.2515443354861273,0.3410451338959648,0.13437244300867457,-0.2689838909536102,-0.011843680398156753,-0.377325973453009,-0.23752305795465156,-0.04337188596020247,0.14544666635088777,-0.4784548013027048,0.9838263561851017,0.2447391364632413,0.10492462629442822,-0.1980980612587694,0.07348652409389089,-0.10225664978618565,0.042277960744710685,-0.5830773419907687,-0.07868808694650653,0.19795702470319976,0.21137046907698742,-0.012794716935664974,-0.2286936981642066,-0.37273963695423507,0.48058835570846736,0.5021104510362558,-0.05834039628634935,0.33213281485979695,0.38880905529900045,-0.28116316074671854,-0.7405438810079935,0.39982183428801576,0.11656849159528748,-0.35199130413854884,0.018650555581210315,-0.3657501913665862,0.45330208429731234,0.20497318398630515,-0.8302881961579421,1.3895292445976828,0.29412526376899517,-0.10591684050410666,0.4100836048446067,0.37952580769753275,0.10179699995030267,0.26959829379673406,0.12828944955537053,0.0202602843835068,0.6069253787225196,-0.007728645408423551,-0.12365287104681455,-0.025968651506404594
109,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,0,9.0,-0.7414890702167707,-1.0884579379900527,0.16474604064281406,0.296598086124638,-0.08500049366736917,-0.4145365588287515,0.2753958289001863,-0.516130855963447,-0.5309996668043422,0.47453635081050005,0.08586647230493893,0.2133069834266399,-0.8002117769649906,0.2816288384874386,0.13517616499438145,-0.295540103040441,-0.21904802785281852,0.2600986038304174,0.8695407445552958,0.6093495678117278,0.7452483625942681,1.081860574954515,0.5065127970489212,0.03491623475035088,0.2308274863539983,-0.6438192434575685,0.918844689446985,0.5175215111939351,0.18646568547550557,0.060227619419731315,0.37199777128591105,-0.07286553746110958,-0.23753004702242553,-0.14476134717750688,0.2523993656985646,0.4360097377699884,0.2052870455149023,0.8210983946482528,-0.20549636510495128,-0.19503790742416682,-0.20184337004524466,-0.5124293440970873,-0.5759310703426448,0.02201798491991991,0.03053968063277379,0.7722379806855271,-0.6378442271531146,0.28062509799174573,-0.1858176813556789,0.4019894433637259,0.12106761675127808,-0.6231631528108752,-0.008268739468741515,-0.7343036349746553,0.05668765562899902,0.20891495731720222,-0.09475704732530099,-0.24195559090577912,0.8892879338253044,0.17448852627775624,0.11816493643377557,-0.4568317769406627,-0.07688971848721438,-0.08628010682931342,0.05888390302319735,-0.7158273783732747,-0.17739154391511724,0.23882882155431373,0.3145836200982426,-0.08342755317674988,-0.183468963633584,-0.1172089199011419,0.6159962484283433,0.6615285218542193,-0.16678890730425855,0.27287704561293813,0.22402006529418705,-0.28142825290663653,-1.1172732238038525,0.4059698000240306,0.287652933468428,0.19602074934311164,-0.13739012187545563,-0.3000777390748348,0.622595545940773,0.3148722041072879,-0.6908489623870198,1.1985622700238177,0.20861784683089546,-0.015271139725353766,0.43555490285070486,0.5115279988500474,0.09198658528998638,0.261239813295296,0.24658891014576056,-0.25085189467431424,0.630762136335979,-0.17881003268140216,-0.17214051721873047,-0.0024418762982345577
110,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,0.0,-0.8921996995473487,-1.0340553401677939,0.3748717517715512,0.14642585499047323,-0.22815194887600354,-0.4732791663863089,0.3305811627974537,-0.5964476442443317,-0.4639025730234505,0.6227068639227029,0.05489764493059679,0.33451994408809166,-0.8784742056716646,0.30095865451760495,0.17714279734440552,0.014287022563742813,-0.35960055577762273,0.05288080104542886,0.7708216015918066,0.5019470725005237,0.9357415564156029,0.8823668798252227,0.41821673685867145,0.02959118008611944,0.20620929969133767,-0.674163084658892,0.8842677438682542,0.5565631743559583,0.4249988635167725,-0.1295964090784949,0.3114485612046922,-0.23400316380630826,-0.396708092692991,-0.0973929899319605,0.17715858999109313,0.36333631326995797,0.28048643416944796,0.7104174656650954,-0.2176532452813577,-0.1057199838271981,-0.0641385474326911,-0.4141584690289859,-0.4863473022909208,0.0056895566226699,0.10601279732055652,0.5680312669591616,-0.5479583810062401,0.3698548466839618,-0.29838125514536107,0.4447214399817183,0.2015968292419954,-0.3793362246704698,-0.04951868486972322,-0.6074678064503443,-0.2425281092727527,0.33890787923124943,-0.29370489152788437,-0.35425199279903785,1.078063184344023,0.11468309677499477,0.26113892918770054,-0.4021610393729049,-0.03959886369588761,-0.1797671884020705,0.0629802848224858,-0.8057241844260541,-0.05045136221412694,0.2675949250883484,0.16378983531609742,-0.14193563366763995,-0.0032623388654187957,-0.01664221207221983,0.633735721341855,0.7855809200200897,-0.1825355791779964,0.24391923843083474,0.26400266894469204,-0.12421575151058972,-1.0644543528891341,0.39427368271935564,0.24290005799542358,0.11421256129385549,-0.19524842966612227,-0.3135642096784383,0.32552796194722855,0.3586405634273737,-0.7298320556497667,0.8940636100972941,-0.04991297756120239,0.03487564761325773,0.6039175696562035,0.4903284298370869,-0.22628294130087634,0.4331940221236577,0.3249799290363696,0.025701526566887567,0.4005180631201275,-0.31046788050385676,-0.09148460250895474,0.12991436509386523
111,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,1.0,-0.8555457589535362,-1.0906259361692592,0.29733531385681644,0.07812023704676774,-0.07955683386968726,-0.4517187226748116,0.3367938336832512,-0.20601318449358308,-0.34927240047386254,0.3440897100667031,0.24700639759120446,0.22880216120261576,-0.6062717466072627,0.546350086889288,0.3037072668638955,-0.10209823496617432,-0.1813885406305139,-0.03314421333673967,0.7660303757295783,0.6285844475431132,0.818450776920588,0.7081512738999877,0.2701520818986294,0.13288940251433523,0.2189094165859975,-0.6229315651046692,0.9063792461921578,0.461937859944644,0.05492535281065902,-0.07449727741474499,0.4697969321924155,-0.0625136677442788,-0.16288570526276203,-0.35823819181961725,0.22683506290627364,0.38492907028524903,0.07513341243268734,0.8069952565282423,-0.5181702610291256,-0.028551777523392885,-0.26426326970792957,-0.37590967748939197,-0.5604349274458387,0.0352765572022794,0.10091462148242225,0.6218766415876278,-0.5962288333225974,0.3377283590103367,-0.013193633243587355,0.10718226680030574,0.2039205517759255,-0.5408725562032,0.025421712365305105,-0.8324305352973628,-0.03748182828641777,0.3115994003707043,-0.11937882843694803,-0.36460033464898434,0.6805233887921237,0.30789344403896923,0.4500568943307395,-0.32200335523478185,-0.058547505415536216,-0.1885675996688453,-0.09131976448445767,-0.7376741126405186,-0.06669335671800558,0.14442279796699298,0.41002724216468445,-0.2061309844947764,0.08218853527154191,-0.11859334497235641,0.43955318224567563,0.7264518134684504,-0.20208769853854114,0.25316955639451033,0.3184117045441951,-0.22903998070486287,-0.7696550738422427,0.3815057056255031,0.16681165066568937,0.10085932113244889,-0.1968095723894696,-0.4069139874904302,0.685589689026282,0.2657476757794483,-0.6639556963301094,1.3113092160545816,0.14579828733790734,0.1432300143289753,0.37332787604432294,0.3746385047165304,-0.015216187735287656,0.40464212028678614,0.2487830139772571,-0.37520710184159456,0.4752678110411588,-0.21194250869798603,-0.1904976388877353,0.09249075956777852
112,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,2.0,-0.8840795568095765,-1.2219185185323571,0.33468061589280307,0.34421454065243906,0.020321568284418445,-0.499978671612365,0.28152336407564094,-0.5579783174897097,-0.5047258262588286,0.52087305886884,0.08668981833815703,0.1908882577682426,-0.9097876039188868,0.11038483729251314,0.18176241254007386,-0.2199631158634756,-0.30642693508213614,0.10147479784869862,0.6284667029895963,0.5631956842498134,0.9412491667723784,1.1164295553535535,0.4451422864711234,-0.03992975525513165,0.27818680080709923,-0.34003105554061297,1.093055409597181,0.44265274511009123,0.2189895421443987,0.20631622008942352,0.3643647292322978,0.05052216629488582,-0.08926811995942197,-0.1250641958055475,0.21005904949059984,0.6357013804690849,0.10533518539491826,0.7911675247115788,-0.26242131202284247,-0.0982919584477524,-0.03311374290643243,-0.336838901302863,-0.5905329785716882,0.2276589434804619,-0.20946271864820687,0.6155506445272568,-0.5108276442141573,0.45642536746063334,-0.02109274243483994,0.07610888153044348,-0.0920584630209832,-0.3626620893822008,-0.21621922960027717,-0.8916360560061667,0.11891691299922047,0.37362232812475127,-0.057626407388340906,-0.39186313870730505,0.9043225093365325,0.2644529020403301,0.09553432749300983,-0.38402411335935427,-0.19291762959142966,-0.25313354725096293,-0.14319985329983692,-0.8623408417614211,0.30631146019654665,0.5106693927089601,0.4827017592288221,-0.05232775911568632,-0.018967752592843223,-0.1687702810168994,0.334810954714438,0.6553631144625494,-0.29295409241616055,-0.03913207960083365,0.25779937492515315,-0.2829338336636201,-0.8613304337287953,0.4509919060137637,0.09008355846668303,-0.07521854080701496,-0.2625659463134029,-0.2566500357540925,0.41967396940169266,0.261170621246557,-0.8007989553017203,1.2031958909139067,0.21265038488420762,0.09547505772319453,0.4813209680502004,0.7265605332151219,-0.04205144012541884,0.2636067087150613,0.24286440598484393,-0.035634386681374086,0.5016648887748325,-0.353323056931814,-0.10923686486448858,-0.2501152540675394
113,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,3.0,-0.6858367792634894,-0.9890472876546821,0.16843531926791222,0.26287804975853,-0.08946053474700666,-0.3886804457403547,0.30102309954329765,-0.5128888963154508,-0.42565871208713313,0.45600779675246234,-0.13814908485946842,0.25800382609917816,-0.8769322962292952,0.27964045516272207,0.20996189192764014,-0.3274675536564937,-0.0774910070213587,0.22962571669606535,0.7338287860315316,0.39378296292692405,0.739555617596881,1.0643307239237432,0.5325507219360177,-0.001509595821804599,0.23294412378863405,-0.6140633236959361,0.9396833532027883,0.3873409731749158,0.09285209090439944,-0.027341961723655828,0.28168945315764915,-0.20675316235261632,-0.3846634780142383,0.06309875309488344,0.1318454034672092,0.43362468291375406,0.2760946401429002,0.8563029536127744,-0.2574738905198516,-0.10187445898886421,-0.11306396026492876,-0.48663915784439904,-0.39677561345424106,0.17687840912077762,0.16467306612081528,0.8198632837988504,-0.6450456739279139,0.21705164957508438,0.07318289443917825,0.21410115954356368,0.23900857231822847,-0.4511588659069503,-0.031684218880216,-0.8937072057948562,-0.11189099073073283,0.415392794451069,-0.30352593728254873,-0.2785672268748769,0.8253256673170596,0.25970922584410794,0.11082598828717538,-0.35378697212747945,-0.20499692481464526,-0.14868577797283206,0.2545322278281369,-0.6410618264812763,0.12053310494365177,0.17626897739389547,0.39683319748521884,-0.0732148342288429,-0.11594727267774485,0.0012101377532989233,0.5675547675164949,0.5789140953002954,-0.17630664497274295,0.2242838550334494,0.1598283664104373,-0.4120573850510878,-0.8367213071252525,0.424843780377226,0.12710756855171923,-0.06278653776229703,-0.14233360964731234,-0.2962059085697144,0.4611449667557519,0.3070343578644563,-0.8459500500004148,1.2077963926075526,0.25848200343064864,-0.2547394787446908,0.4198646747987329,0.2879597074777168,0.014649033082384078,0.43677935933439815,0.032804179688038615,-0.22286735818580727,0.39734189082919324,-0.19421200344612444,-0.18804983807088205,0.14400255237319914
114,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,4.0,-0.687402302411416,-1.2005224289091092,0.36065080856452764,0.259400436453945,-0.0590327975736632,-0.5044740649172698,0.1398009843533593,-0.651397521875159,-0.4998846743010913,0.25202219951238863,-0.04249427269420902,0.4746564406337911,-0.9957029766294716,0.49018254501171143,0.07111460350513887,-0.08636859490619847,-0.1284355158431913,0.23694780560304024,0.9868385302858448,0.38965673848377724,0.8045078612415698,0.7603285932697528,0.6528370953903477,0.23774137461041606,0.044632975710523826,-0.6339921119890817,0.8942328007881608,0.22800728631246703,-0.07629552547958118,0.47071940192730743,0.5151126531417014,0.30591599263182856,-0.23651081906330518,-0.09330940226738554,0.1983314115986171,0.653625995949364,-0.1662917654315086,0.6437166795524654,-0.5422440149795233,-0.31556502762701544,0.06622661648211331,-0.3335946092354761,-0.7739316049969933,0.3167791121427827,0.05494439094326947,0.39396127459242825,-0.5748943871935221,0.30872970417607604,0.016053311534724557,0.07219194163874965,0.20713190619783212,-0.21776263748098823,0.17150714583501858,-0.8524767880931945,-0.3638695244791693,0.2307812623455634,0.034858290419145455,-0.35634256052647195,0.30542618541898764,0.12483146945913914,0.347968022778599,-0.4003163059947586,-0.16841875678389134,-0.09891550726495463,0.24270407026430102,-0.6231349779403468,0.11338194493260922,0.27440230743638294,0.27530133436097054,0.1717894495289624,-0.12690460495158654,-0.4016253997511904,0.5782262516852792,0.6770146788714038,-0.11726041119248432,0.2542604878699162,0.09749625742808798,-0.3287401219128342,-0.9644647904509187,0.3122421003099429,0.24523843947722623,-0.20605766664556197,-0.08910611808971747,-0.33738741195825933,0.7610581639413664,0.2714114249196487,-0.7094666658833486,1.0583324182296263,0.25473336956554027,-0.29215626884616275,0.38859064600082427,0.22200242934373327,-0.0173413771560601,0.18627421755983575,0.1395059661719591,-0.027063445835525446,0.4259938267446808,-0.18212381802829775,-0.06687100230403903,0.22579878279656185
115,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,5.0,-0.726578072467128,-1.1279739762417313,0.12635746770949718,0.2389630369958622,-0.140706876468351,-0.48918861707240113,0.2595587590380364,-0.6114872253848316,-0.6276329866036864,0.4607478031687235,0.1118843326848521,0.2585090706362623,-0.9108726577303733,0.25553035569485016,0.08813729951997185,-0.2686089826403123,-0.1457243301221759,0.10425556570712324,0.8362555502919212,0.547486320718529,0.712476428439031,1.0067483303309634,0.4512393426357505,0.07703746285183982,0.20363516288125155,-0.520899632839966,0.9452590967142106,0.4936734577418278,0.13217477658004234,0.059817464004205845,0.4267413275543966,-0.28417041655359887,-0.4054406245836113,-0.1824881955908571,0.17259208710927432,0.3504430402334136,0.190305238634366,0.8178051199572508,-0.24213293031334882,-0.14350745909527796,-0.18764101357222623,-0.48865768898417317,-0.45326136504516457,0.1623972892551076,-0.08084694657512081,0.6958366657929591,-0.6566766422845437,0.3237945316184432,-0.18740773749064477,0.21619992984920144,0.003204802641395166,-0.5201696804589959,0.10544542704413185,-0.7576123978596074,0.03249366607882642,0.22683812207572818,-0.09379776803679774,-0.2694068593610612,1.0369640162714866,0.10930268049343095,0.12396648773447394,-0.41749728391349306,-0.079175126322522,-0.166549069701245,0.08620076970088708,-0.7371848225821833,0.044068008998038644,0.1970229250383158,0.1638760594175892,-0.13207008767657114,-0.04794690991800821,-0.1286249740970714,0.6685355118473073,0.7561264361908224,-0.09234642824163108,0.34962718451510755,0.18795477492790136,-0.3545925902706105,-0.9603474640152706,0.4513737460450101,0.20589825345179186,0.08663542569861926,-0.05479690568935591,-0.29215648825840124,0.6281079577626755,0.21155703160145017,-0.7875765186571638,1.212954460866594,0.1477097967255202,-0.07730669549069988,0.43935429120399155,0.6066719688452762,0.05887158665320796,0.3837827311596128,0.13591364798587074,-0.1695674005393431,0.5046613302746843,-0.064384207348258,-0.16539743121460093,0.020900176090633105
116,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,6.0,-0.5692296101049807,-1.1162586327877806,0.39213619540984634,0.12681547111515545,-0.13756054895678815,-0.405119605103645,0.3197547659221438,-0.723182949110758,-0.6521847977527275,0.24344497899161766,-0.09201899667844726,0.13432041878064727,-0.7326284564295225,0.3506660175385867,0.17061283833160212,-0.12290409712076444,-0.18158430919704727,0.30394269625370485,0.6221117107706182,0.38562361509821375,0.7046076206598779,0.8417691838999424,0.3217997427361552,0.18674172818342982,0.37156749209553164,-0.44971692686423426,0.9981602802619038,0.43061003717501434,0.23220547877021347,0.02725412185895415,0.09802978336561319,-0.10831430509030282,-0.5853570287360284,-0.23530699418600798,0.22585612471201633,0.35723090498493737,0.1950960431465334,0.8281172602927278,-0.287429944634195,0.11345293780290089,-0.4386420169289036,-0.5096843608036881,-0.4188998530426691,-0.010080852398612561,0.13592927271575084,0.6028015356627303,-0.4412832425090396,0.11814485692661014,-0.19326271804086725,0.11777388010042478,0.18996065378368943,-0.37305050554724706,-0.058562451241751634,-0.6494148904171843,0.08486891922556072,0.03960872765585699,0.15100776773876867,-0.5192351119959009,1.17367665522065,0.2330686859295017,0.15355856933224454,-0.5048735435922229,0.19931493494401842,-0.10857038069136615,-0.03781472394959284,-0.6628705048868428,0.09563449188648399,0.34100914473517197,0.43597255775029287,-0.30366560550380983,0.06269777211224126,-0.22393485969452698,0.7887142777060625,0.7494096486494954,-0.2362021371144849,0.13075184188026934,0.09667264437245071,-0.3835339272625413,-0.8902672623825234,0.29128363770265187,0.22987060744496957,-0.6432220303370948,-0.22363469947163805,-0.11278587684265651,0.7395685635530471,0.06523653115624717,-0.5571741672709946,1.2277876222597253,0.20702902579379034,-0.22105289593594668,0.7191588526481512,0.6629879562474903,0.10166988289465984,0.34013855172910534,0.1342813112492478,-0.38449326886602797,0.7221212863433975,-0.06729828222667855,-0.3013544120782594,0.30511288718565743
117,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,7.0,-0.7632782031012026,-1.2077478954577017,0.14737765614182852,0.31607052346806985,0.04256344376282106,-0.5051156882823002,0.3407964347993546,-0.3577342570381302,-0.376219364287507,0.40622438575361575,-0.05309005753517848,0.2607791903134682,-0.7456032880177372,0.3774737057717702,0.14492996580060558,-0.33953740846141667,-0.05394213298441919,0.06190329239453174,0.9849946278322974,0.5360975666087582,0.7591761706801958,1.0092687701534275,0.5827415665777322,-0.052862072816452055,0.11432414141217484,-0.46605408206385235,0.8778167617017549,0.32975576998541,0.27297699085483174,0.025470785488320935,0.14037578364574776,-0.2289421209108985,-0.3088354899813157,-0.00014895454802921204,0.32201053852578365,0.4318104196977834,0.1940233455906053,0.8155372337318167,-0.21684573589467016,-0.19967121105530483,-0.025312379125559337,-0.6911224693347819,-0.6690490308367708,0.0708328517351422,0.13789580635599386,0.7894791545511544,-0.553874785779844,0.5122422601185939,-0.22082362945285594,0.1651348450783774,0.2268427446438417,-0.6203996705668346,0.0649711367621213,-0.3800004665266029,-0.10688329472453395,0.2930098768536973,0.0007938053758642649,-0.03247959665838818,0.7876970549184483,0.30581927229983785,0.07568321912377662,-0.22043320309099124,-0.12789547584922878,-0.1406452944781249,-0.051327714663870094,-0.5821367475930643,0.01011293088755949,-0.034914477014387324,0.1869665845297347,-0.06555737569419295,-0.12777216126551755,-0.11347089019646228,0.5305380108197773,0.6422417253443471,-0.29281045024795394,0.29756205400668745,0.17151270820548836,-0.3575714816237693,-0.8618640602507315,0.5271217275652552,-0.10862413477488903,0.10144385916961784,-0.29811793210094906,-0.1753520171130667,0.6086405312361755,0.38164248189151934,-0.41203553029806356,1.19299064120244,0.2413617985090486,-0.12382274025656492,0.45014605654457907,0.220536214626742,0.1170988905966387,0.40293332423306183,0.23283549285519778,-0.14436078860590623,0.6020208848785978,-0.4072847349600678,-0.2110103382869819,0.05048732768793396
118,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,8.0,-0.755127864497253,-1.195786280650154,0.06707946044142954,0.17925492939881038,-0.07915105261591027,-0.4325483725918391,0.23315432584514628,-0.22997073002169577,-0.5594704651893385,0.4468681195529649,0.011882582564416433,0.05548185187208299,-0.6814860711607128,0.3298027960624126,-0.001857504057409587,-0.2937564772434743,-0.1432631623723234,0.25365699439632095,0.8208380436882783,0.5328228443632679,0.5307367551088016,0.79776721820422,0.41764597494583044,0.3225601600403758,0.2485319571898803,-0.75535963264809,1.0338836159343212,0.40640297795516267,0.08644432993694662,-0.03050278584439181,0.5350505415271292,-0.10314586710900031,0.08342662942273782,0.05437888256666357,0.26038477427381534,0.4466219219845917,0.17702941035283926,0.7033533631788487,-0.2587810741669531,-0.28642716917990585,0.09452239497722148,-0.45761661553920563,-0.6413848721732136,0.3196748924720374,0.06721129851288699,0.6453065905625481,-0.9475372837817588,-0.1316144021325094,-0.2515443354861273,0.3410451338959648,0.13437244300867457,-0.2689838909536102,-0.011843680398156753,-0.377325973453009,-0.23752305795465156,-0.04337188596020247,0.14544666635088777,-0.4784548013027048,0.9838263561851017,0.2447391364632413,0.10492462629442822,-0.1980980612587694,0.07348652409389089,-0.10225664978618565,0.042277960744710685,-0.5830773419907687,-0.07868808694650653,0.19795702470319976,0.21137046907698742,-0.012794716935664974,-0.2286936981642066,-0.37273963695423507,0.48058835570846736,0.5021104510362558,-0.05834039628634935,0.33213281485979695,0.38880905529900045,-0.28116316074671854,-0.7405438810079935,0.39982183428801576,0.11656849159528748,-0.35199130413854884,0.018650555581210315,-0.3657501913665862,0.45330208429731234,0.20497318398630515,-0.8302881961579421,1.3895292445976828,0.29412526376899517,-0.10591684050410666,0.4100836048446067,0.37952580769753275,0.10179699995030267,0.26959829379673406,0.12828944955537053,0.0202602843835068,0.6069253787225196,-0.007728645408423551,-0.12365287104681455,-0.025968651506404594
119,subgenre-current,novela realista,other,100,4gram_chars_word,zscore,1,9.0,-0.7414890702167707,-1.0884579379900527,0.16474604064281406,0.296598086124638,-0.08500049366736917,-0.4145365588287515,0.2753958289001863,-0.516130855963447,-0.5309996668043422,0.47453635081050005,0.08586647230493893,0.2133069834266399,-0.8002117769649906,0.2816288384874386,0.13517616499438145,-0.295540103040441,-0.21904802785281852,0.2600986038304174,0.8695407445552958,0.6093495678117278,0.7452483625942681,1.081860574954515,0.5065127970489212,0.03491623475035088,0.2308274863539983,-0.6438192434575685,0.918844689446985,0.5175215111939351,0.18646568547550557,0.060227619419731315,0.37199777128591105,-0.07286553746110958,-0.23753004702242553,-0.14476134717750688,0.2523993656985646,0.4360097377699884,0.2052870455149023,0.8210983946482528,-0.20549636510495128,-0.19503790742416682,-0.20184337004524466,-0.5124293440970873,-0.5759310703426448,0.02201798491991991,0.03053968063277379,0.7722379806855271,-0.6378442271531146,0.28062509799174573,-0.1858176813556789,0.4019894433637259,0.12106761675127808,-0.6231631528108752,-0.008268739468741515,-0.7343036349746553,0.05668765562899902,0.20891495731720222,-0.09475704732530099,-0.24195559090577912,0.8892879338253044,0.17448852627775624,0.11816493643377557,-0.4568317769406627,-0.07688971848721438,-0.08628010682931342,0.05888390302319735,-0.7158273783732747,-0.17739154391511724,0.23882882155431373,0.3145836200982426,-0.08342755317674988,-0.183468963633584,-0.1172089199011419,0.6159962484283433,0.6615285218542193,-0.16678890730425855,0.27287704561293813,0.22402006529418705,-0.28142825290663653,-1.1172732238038525,0.4059698000240306,0.287652933468428,0.19602074934311164,-0.13739012187545563,-0.3000777390748348,0.622595545940773,0.3148722041072879,-0.6908489623870198,1.1985622700238177,0.20861784683089546,-0.015271139725353766,0.43555490285070486,0.5115279988500474,0.09198658528998638,0.261239813295296,0.24658891014576056,-0.25085189467431424,0.630762136335979,-0.17881003268140216,-0.17214051721873047,-0.0024418762982345577
