,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.0013234615325927734,0.0065822601318359375,0.7647058823529411,0.75,0.75,0.75,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
1,1,0.0008187294006347656,0.003968715667724609,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
2,2,0.000823974609375,0.0036449432373046875,0.8823529411764706,0.875,0.875,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
3,3,0.0008254051208496094,0.003571033477783203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
4,4,0.0008459091186523438,0.003653287887573242,0.8235294117647058,0.823529411764706,0.7777777777777778,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
5,5,0.0008289813995361328,0.0038335323333740234,0.8235294117647058,0.8421052631578948,0.8,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
6,6,0.0007965564727783203,0.003580808639526367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
7,7,0.0007512569427490234,0.003857851028442383,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
8,8,0.0007903575897216797,0.0035104751586914062,0.6470588235294118,0.7000000000000001,0.6363636363636364,0.7777777777777778,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
9,9,0.0007708072662353516,0.0035142898559570312,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,0,0
10,0,0.0008187294006347656,0.003569364547729492,0.8823529411764706,0.888888888888889,0.8,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
11,1,0.0007872581481933594,0.003484487533569336,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
12,2,0.0008020401000976562,0.0035076141357421875,0.9411764705882353,0.9411764705882353,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
13,3,0.0007574558258056641,0.0034608840942382812,0.8235294117647058,0.7999999999999999,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
14,4,0.0007581710815429688,0.003961324691772461,0.8823529411764706,0.875,0.875,0.875,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
15,5,0.0008118152618408203,0.0036318302154541016,0.8235294117647058,0.8421052631578948,0.8,0.8888888888888888,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
16,6,0.0007917881011962891,0.003577709197998047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
17,7,0.0008089542388916016,0.0035316944122314453,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
18,8,0.0008399486541748047,0.003612041473388672,0.7647058823529411,0.8181818181818181,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
19,9,0.000797271728515625,0.003753662109375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,1,0
20,0,0.0008749961853027344,0.003832578659057617,0.7647058823529411,0.7142857142857143,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,2,0
21,1,0.0008409023284912109,0.003736257553100586,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,2,0
22,2,0.0008416175842285156,0.0036165714263916016,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,2,0
23,3,0.0009686946868896484,0.004093170166015625,0.9411764705882353,0.9473684210526316,0.9,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,2,0
24,4,0.0007777214050292969,0.003751516342163086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-current,novela romántica,other,50,100,2,0
