,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a e, a l, com, con, de , des, el , en , est, hab, la , las, le , lo , los, me , no , par, per, por, que, se , su , sus, tod, un , una,", qu",", y ",. — ,... ,a a ,a co,a de,a el,a en,a la,a qu,aba ,abía,ado ,ando,ante,ara ,ción,como,con ,de e,de l,de s,dos ,e co,e de,e el,e en,e es,e ha,e la,e lo,e se,e su,el c,en e,en l,ente,ento,era ,ero ,esta,ido ,ient,ión ,la c,las ,los ,ment,n de,n el,n la,ndo ,nte ,nto ,o a ,o de,o en,o qu,o se,omo ,os d,"os, ",para,por ,que ,s de,s qu,s y ,sus ,ue e,ue s,una 
0,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,0,novela romántica,other,1.4553388716906106,-0.22723230968192887,2.090923644995276,-0.5029432659778266,2.7200630241279313,-2.2777699154125735,0.08146879335288837,-0.47883294511247954,-3.154418546689186,1.5750082399305398,0.371591399469251,-0.4155352300038766,-0.8677193892831827,3.1173090843135336,1.5688292684248468,-0.21072421186250434,1.9584949857825276,-0.320419962734972,-0.371957263529171,-2.4082941458342795,0.10569774864778125,-0.22432650606499216,-1.5860155065900656,0.17692849760734575,-0.4551829920682344,1.4182848930547998,-1.7495466338523866,-0.16218853040281855,-0.3424561462025082,0.030337893296366047,1.7050023847827487,1.3026065365459711,-0.6375232305536302,1.757408478966747,2.179519356499396,-1.3254110071535132,-1.0052587529310175,2.7043897766064893,3.557761221711723,-0.3983597997562427,0.1491368650328777,-0.6211368968773678,1.0238377085626365,3.3415578409581608,-0.10602033120340248,-0.2767344400095775,-1.3827155081600209,-1.81066848531262,-2.100135499133671,-0.24463137556334402,0.22067015967287595,-0.2844382683085662,-1.7012234160884638,-1.368280577423409,1.1921597271726858,0.49069744569191,-2.2487444462014725,-0.5979895660146717,-1.1827862316246627,1.2989978312678447,-1.4226812372527213,-3.192033959651159,0.09675661213623243,2.7758438299154897,1.4348386793725512,-2.1614219037381064,-1.4788502103122143,-2.0933207931557574,0.5526497222029878,1.996357409674733,3.6796952074813403,2.7529930654357315,1.001227433535914,-1.2810741010229743,1.2661999083859543,-1.6294403392511292,-0.5457014346395397,2.2169001899867258,0.9287691625142194,-1.3976015204442866,-1.6002076501003017,1.6173553512527352,-1.3905285792958502,0.8459980120636068,-0.17073117943958138,-2.4394338476402115,0.0015033258574135289,-0.2128985071347369,-0.9241955284327723,0.07501473120762547,-3.4224598550124874,0.8632576150795739,-0.578665315706095,1.5160986176371232,-3.495646111493679,1.138300126594701,0.9913242155512076,1.8522669304051416,-0.7304946890680579,-1.321628277548581
1,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,1,novela romántica,other,0.49137314704899593,-0.0499921876411471,1.7045124185628744,1.4543029402598222,2.0436416384554397,-1.6197331445745715,0.775511079566787,-0.7441866789154572,-1.7093423790085733,2.141132424757841,-1.7189883022180907,0.06531921682054831,1.6242702302640692,1.478065309482779,1.0647023575446444,-1.710790100825353,1.3108549387938155,0.5155553381021662,-0.7713888453917277,-3.1018584040869084,-0.13822610365629062,-1.2329453074132641,-2.879963108133053,0.10403256773084912,-0.5255505842273402,0.5632399288669094,-0.7239682239491814,-0.20026888414381072,-0.2836367917257916,0.5993254698301947,1.929764822447592,0.6488586091759565,-0.7239612313791517,1.6884881912582346,1.527658709819074,0.36323614598861287,0.17474613238281034,1.5886622867608622,4.538884714294393,0.624022850380626,-0.7649600685349061,-1.3114126438730342,1.710418911110887,1.2728630200945963,-0.28684609368075487,-0.3198950246701133,-0.3010835096936395,-0.5378084591264314,0.05044562759369864,-0.7509644356022682,0.3415328054296505,0.5710615050326813,-1.8523974814249349,-0.8819335732164301,1.5472420585070261,0.8565623129439954,-2.358169409992202,-0.6592235298857614,0.10711418973070552,0.4961758607192641,-1.695196534849166,-1.7837558272122302,1.0770127352435566,0.6989522975798745,2.1735582030475444,-3.1355696095384498,-2.4989379793655724,-0.48458588039718764,0.4756301593508887,0.7301934975379134,3.1182570455157514,1.2316448265188906,0.3366461783777117,-0.8393878859692241,0.7925738724624176,0.24932353333680624,-1.0551910777274554,0.6598239713142608,-0.9120664347826322,-1.8696931853314371,-0.5483926316445249,2.544139240060468,0.08568940136763459,0.9784555830394952,-1.2829336108354354,-1.2877297592860426,0.8268017427867886,-0.13451990188958263,-2.2439176429810437,1.4561365652445117,-2.8643814803635017,1.065355481336733,-0.20188268723413838,1.3556218352906617,-2.311457716069676,0.15796517018512812,0.5121785258337335,0.9207321700064144,0.3380446606545049,-0.6971649786115899
2,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,2,novela romántica,other,0.5350592227741053,-0.6982490939879833,2.039366106196595,1.0076203692531855,2.403237041071618,-0.9240421926684022,-0.00032999449212667287,-0.4329285939052223,-0.8193575873714689,1.5507780108557832,-1.0535481507151756,-0.14434882657510606,1.056081057533973,2.381588303030939,0.9529045799086608,1.571628996861734,0.993703612891637,0.5110135645214857,-0.005965638580607724,-2.4483147523705338,0.6766760373141718,0.12417334061414298,-0.9050843748516577,-0.7053412343772933,-2.000087390230245,0.9394201112197376,-0.928145379434488,0.007282534811048791,-0.281185615594298,0.6581975977086656,1.4996704200448128,1.3172604510384804,-0.29065320403911876,1.7617501385712737,1.44469161430467,-0.9687015457252777,-1.4480759604924138,2.501889612703967,3.4972764274681065,0.28805149245784367,-0.3224931070766708,-0.9862773847524586,1.4479134137570924,2.1497290973649505,0.3219514250734852,-0.5408078300619592,-1.903701689266052,-1.3001838976504194,-0.4185040375303384,0.15994182573441051,1.6834555871757315,-1.4146459986392834,-2.347743011715374,-0.47629196056524137,0.6535475485377633,-1.197634797479985,-1.8995246499748175,-0.15488393073653484,-0.5845762329684412,1.8319417763189252,-1.6577598559306885,-2.3069042928262595,-0.9410719073575384,1.7232738581713507,0.8960372234223719,-1.9203352740418653,-2.7903203288443974,-2.617517188809293,0.7085753099771193,2.0281441758328835,4.00725234079451,2.823906068025554,0.5347046861981117,-1.3637437363894387,0.6628948279312414,-0.594243786014367,-0.6713199249965012,1.4658203914000643,0.7402790785208313,-1.478515275687938,-1.5897525363267047,1.4034581818182081,-1.5110740245128822,0.05272593260638381,0.5188378493637158,-1.1061691313569195,1.5323812906818652,-0.10868133023658189,-1.5192909837821995,0.6247640254883384,-2.923938370788086,0.10515335880822008,-0.23034386019310205,2.403613393671023,-2.3736404061187732,1.3163070803995955,-0.21537235707897295,0.40321934350615596,-1.9275869567312505,-1.7862723090095862
3,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,3,novela romántica,other,0.7872172235753752,-0.3320587813991942,2.128755946069548,2.0890536388709338,3.3566083472007637,-0.5646445688698805,0.32600067796042786,-1.1765267817338554,-1.8684234899278973,1.9691679813161524,-1.1509181285554888,-0.3187117214075794,0.030325078587534193,2.5821659401661705,1.9540430842855754,-0.4876717441382672,2.7164473360481667,-0.1550350979640278,-2.023703215940495,-2.8791883998632137,-0.005992715400742199,-0.4020969260317244,-2.5995491365698555,-0.34855366059410287,0.018038496816423333,1.248276620850831,-1.336100600482835,-0.43923953841869334,-0.08754610871072366,0.02293300067981363,0.6043725908315571,1.4991736364897221,-0.18832513122748917,0.6840404006970804,2.1919929467022197,-1.0756986471950523,-0.9652064944265994,2.5866218693280167,4.509733285507279,-0.5205560502199447,-0.6607647913733459,-0.6746235514480148,1.965223693017034,4.182752388046572,-0.013136274698537953,-0.7390075854812919,-2.8125800917424826,-1.8523775973237298,-1.3142903763425178,0.23408999283973664,0.3983782970251557,-1.2317488586146546,-2.3458112806438844,-0.39971081252899765,1.6928523793702333,1.3763849039625082,-2.4521973949024485,0.05212183182937302,-1.17986786256726,1.3351088983189072,-1.114712875074252,-2.2122182758323143,0.6408020246088437,2.721338835098666,1.3349537547796295,-4.059387557982974,-1.8036472023373502,-1.7635274833669872,-0.02969792173777286,2.6659980194063184,5.531848654520747,3.413518569856299,2.00030853175266,-1.8736269115080582,1.9020606019140045,-0.7577090050374018,-1.1586867426630372,1.236532515145675,-0.2606835402628729,-0.7836932305794573,-2.079123577225932,2.2929173116227535,-1.0826083648834786,1.6248341649269058,-0.19737209400569355,-1.936025401304999,2.0306867548181984,-0.8911871306125292,-2.1281961733919506,0.9541021474156324,-4.394862985079364,0.12675076563374077,0.22490158950573758,2.9193457105466685,-2.7940402002054032,1.1594462305571103,0.2150144859398857,0.3916334961134478,-1.105458770903625,-1.4069560448035094
4,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,4,novela romántica,other,-0.49400599760046404,-0.5754996045366862,1.2792731706562686,1.116149139520914,2.235288087680205,-1.1303078683092753,0.43246447030359647,-1.4340613966243776,-1.1444261360706882,1.0139330472628654,-0.9660014751809536,-1.1039471472832485,-0.7732951850554333,1.2706765288344268,1.2727019666099029,-0.343531176155071,2.6615927822705077,-0.07562577131231052,-2.282430517380499,-2.0233468129862473,0.32774053183477214,0.09287084306522253,-1.2974377929666314,0.3550866074613346,-0.19446597782755148,1.35814656887496,-1.8428223034556686,-0.1432833525185191,-0.7308237349811524,0.9537786598135738,2.0003331246048823,1.9502720369331534,0.2219297956392472,1.549379371434794,2.3930552376775935,-0.2220649841197737,-1.6652961763132357,2.1323068220206025,4.232885348331113,0.1855881411439526,-1.1709465309706797,-0.9776174847350241,1.6758057115246014,2.5172174897074857,0.6279868200345122,-1.1370641523594704,-0.6549695745166186,-0.04171432383495688,0.6287168413974396,-0.5453292375213881,-0.41693532241070663,0.5593318269418948,-2.0308689500864467,-1.0292794739163558,0.29672683243482734,2.0817299030258773,-1.003888234256669,0.6902365377815158,0.09243517801839474,2.2496122344370937,-1.8686568414174562,-1.5498389655989566,-0.11917323576166705,1.9920357391890162,1.4582639583083683,-3.0039247446770476,-1.6860932413165086,-1.839599446623133,0.09311992454139073,0.8614308488144946,3.0558840960604634,2.20774281688748,1.690858871062117,-1.4237917235135367,1.5791706855756997,-0.009689688954571452,-0.29290362582833573,2.026712445207971,0.469601194059047,-0.9487112818604224,-1.2596319447138793,1.4328929997171027,-0.9644971832295557,2.271330920853332,0.8975307772718448,0.15679135503829666,1.9159528103536188,-0.7150804361346008,-1.6202149336730205,2.2465233598656456,-1.9110640103225673,1.2056041272950377,0.23281602315998562,2.0778386381222624,-3.178966039563055,-0.22650043417491883,1.0122432696514458,0.14333721927321363,-1.2955144676372807,-1.9477439481484078
5,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,5,novela romántica,other,0.8584672890531717,-0.968092879136413,1.216373735946708,2.19522991025864,3.2978133018074365,-2.1595663896936266,0.5144404645004597,-1.4500657223504891,-1.9759146291704077,2.245311660426615,-0.42938542606934194,-0.05010589295051826,-0.27828839171549635,1.951129029642523,1.2338885774484192,-0.2746276145822708,3.26669824634903,0.026097420134019167,-1.560317782330232,-2.797128322248784,0.039358716170617924,-0.5094683411617096,-2.162632538888575,-0.7059341411400517,-0.33844418598026493,1.3253079019964185,-1.5194588710759098,-0.49904626004095265,-0.17488661605951883,-0.24439790106294312,0.7628656486461658,1.2636831417810566,0.6506297166703252,0.31061305887248825,2.0526068104152517,-1.7694743946029643,-0.3543457149254241,2.256382822035488,4.869984342014824,-0.7011632034661801,-0.1064569378439284,-0.7549653803662029,2.2741710295613577,3.744002055089487,-0.8527813462011276,-0.4933021704370857,-2.8262307423329514,-2.2726582809635234,-1.2387841024798885,0.7792861443769974,0.028406436243500366,-1.0048637523611745,-1.6201236597226636,-0.5024251108610924,0.6040042055935517,0.8736045934816694,-2.801678588491571,-0.06878488552048356,-0.5704858150337602,0.9629032935139188,-0.7193232821721818,-2.164071629623806,0.08051659361048635,3.1312591610397456,1.2044897043209417,-3.1896008498842248,-2.758005353501253,-0.9643364701903483,-0.4832217405659378,2.790623299874298,5.271940015704791,2.8761889716050764,0.5486735938759875,-1.7250639420272282,0.9478736850598088,-0.8431879089625758,-1.4206741548941801,0.6051206658403565,0.4488632695064516,-0.8112516007414943,-2.070662304272128,2.1260654540007824,-1.3908669622675411,1.8852232372364037,0.3045600470711012,-2.1909787380500854,1.5204769284594084,-0.942126782176067,-2.2163096998237837,0.8251065254857144,-3.955754747924879,-0.27908727809664313,0.30370820047671376,3.3937182501609424,-1.6120627294669463,0.9491693121217768,-0.2554593288140339,0.6612303031561746,-1.335040358602832,-1.1996798929127528
6,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,6,novela romántica,other,-0.02844627352092388,-0.2978076888225605,1.4090146680766384,-0.17973316300193787,2.4640185998835182,-2.244394474797888,0.9215377164894667,-0.5230588297942891,-1.0148163648724005,1.1992624087846409,-0.09589602244524031,-0.8359729119942472,-0.19514632129556553,1.4364257851288391,0.43927091439104426,-0.6275825305944494,3.2806312920333296,0.30995052844496307,-1.745986472998732,-1.4281464841745475,0.05808659618478007,0.6994387707426011,-1.7428285595013886,-0.4531734441553166,-1.0034006295502547,1.6389016911057945,-0.6292994645749173,-0.10837719909689358,-0.3229845415210697,0.630520410552708,0.06834755104847323,1.8335174738410753,-0.1435326194078108,0.38736130777640554,1.314472034310354,-1.9389429690839215,-0.7382176041286677,1.268764624088174,4.694561839347328,0.22509539500315867,0.23862678452868202,1.1949287736048406,0.17306697262404214,1.9181297325499056,-0.596086668127283,-0.391920408221373,-2.3005801087062236,-1.2425230721320641,-1.0576851403199754,0.12400476148186179,0.6103470752258229,0.16960239788525477,-2.8521659590125648,0.41893314963661066,1.013395629191109,0.0069694807317661756,-2.1263124790420918,-0.7095877858747563,-1.0871387007726074,0.4164501920203927,-0.5783650234164632,-1.6862683591897243,0.4533319718648823,3.581994999763652,2.4633233329202264,-2.3744135686326873,-2.1219270955915563,-1.6878160117672696,-0.2253193953892474,1.479523659997584,5.014704354031541,1.2394081260280498,0.38355404276583815,-2.120592017890626,0.05251424406990779,0.20303817052379802,-1.0425890438795333,1.6845814941338038,1.5478609171806106,0.5271926882001612,-1.2633073508305461,1.5119171958887563,-1.2739966738577166,-0.4091719005291985,-0.8859672975203665,-1.5541957566781281,1.6340357290020107,-0.3980149860582012,-0.8954284746832002,0.5606169365824574,-1.524242798089725,1.4110045642458573,-0.40031733196367014,3.3065849594473775,-2.694136473012909,0.910789900367666,0.14375956018159997,1.3361480625976787,-1.2353993194415898,-0.34341982460929854
7,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,7,novela romántica,other,0.23633163753401476,-0.17969590891448028,2.823086579564781,1.8321361835313361,3.3995970912534332,-0.9954280908993178,0.1311039425386653,-1.1537325721211644,-0.7908569748973324,1.5907153067255564,-2.404739743845299,-0.6296929131024447,0.9063427228048564,2.6985920162697816,1.3720361799695402,-0.37468388036797906,1.7229392859936707,-0.8177055796456933,-2.058323335804076,-2.6631437907480713,-0.060639923339595114,-0.5154698287938793,-2.2268973393725595,-0.3280641725020672,-0.5639386590563991,1.3746844492651977,-1.339812397889319,-0.3369390229878846,-0.8447155797400612,-0.16232318657595002,0.8921451789587147,1.0007092801726039,-0.7785887788746555,0.7463114837916152,2.4703392163917997,-1.314846719489756,-0.8707016412571367,2.356719367451406,5.046684593882741,-0.38973613576786903,-0.39096174532420314,-0.14637098249597003,2.0664680128070376,4.13046398792679,0.4929230915432852,-0.8005381328684029,-2.8014717716917605,-2.616068761614235,-0.6932494448165851,-0.22517313820920037,0.18749066453829677,-1.1913738436015677,-2.1591021586311694,-0.5501889826829469,1.0512433268259382,0.9155010672899104,-2.3696326160178494,0.17986038691135153,-1.0794927259245028,1.024459467268894,-0.8596143413613238,-2.452847250373849,0.8117401074142414,2.7273267044173126,0.9684165782989105,-3.7494523127480104,-1.8079321015757976,-1.4883182659425724,-0.21443696422627667,2.1764292722520366,5.044429504147147,3.111343347419739,1.9730681688066483,-2.2947389438651493,1.351373848913365,-0.646727538092934,-1.7426638486136312,0.9267764017508844,-0.1615446683992241,-0.6983082475673399,-2.2569492501694164,1.4995515998440965,-1.4131376592760478,1.6335533916392375,0.19653143484981683,-2.291998639069682,1.5347848846925398,-0.9819712198901689,-2.1246432126513284,0.7305730758039228,-4.336616353279016,-0.17691698653366572,0.28129352932103835,3.346330203894233,-2.496913459271254,0.27975402913934655,0.07730744736183937,0.3973564941406593,-0.8508842023492749,-1.6913000887340441
8,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,8,novela romántica,other,0.6714183937888647,-0.26574593813979774,1.1740049296836768,0.9223090964956278,3.680840753995988,-0.3068764082724149,-0.869644963548041,0.06343795104882766,-0.06856584295567636,0.429923514365111,-1.6592635805660292,-0.6876152080120974,0.06824379148972826,2.000242257707932,0.42498845162117327,-0.4794028401218309,1.4073837036189145,-0.24553663255730918,-0.7661533127390996,-0.6613137095024744,0.4713827757838889,1.2289148481468306,-1.82936416355561,-0.5508876991159077,0.915194857513729,2.58201207417694,-1.693444952484966,0.8233569891131745,-0.2626662740555785,0.19158430529875203,-0.01986022790695241,0.6913268555040837,0.015998785804438143,1.7071699521062138,2.537422048152953,-1.5613285600973272,-0.9893676130548057,1.2948234806305394,3.0239622640395405,0.1929469909978634,0.4461488681935064,-0.431637153107137,0.5512469020288098,1.5411179230078407,0.4774250069606314,0.06915944838462718,-0.8413705612993105,-0.503687150047587,-0.7684521663325086,0.9817064259546893,-0.1928508951601895,-0.34485592177176017,-1.6728633588580841,0.16827604011913566,1.2851580042001927,-0.31121230166951097,-0.8668471893416738,0.023129488111774066,-0.2414638638791109,0.10529036742658615,-0.4887860722843804,-1.7339848083042142,-0.15146059913530685,2.6561231970436956,1.0480205181975002,-1.0784561056719433,-0.10766960427358319,-0.19756458205492766,-0.698155736328169,-1.2147941497375196,6.063306359181137,1.873155330408574,1.7987205710079985,-1.5494949546667485,0.41896448818447496,-0.00826231648164466,0.280565904279392,0.43168100652039776,0.47394954384335186,-0.6926027119109319,-2.6170966378791274,-0.05617343987563572,-1.6638188146865804,0.6989721489298422,0.8603009441833214,0.04943164822459023,0.8769666557197118,-0.082842431561442,-1.844157536755831,1.3725251929214375,-1.5980754160295128,-1.2260208964464336,0.6143685490195026,2.8921318783695815,-0.3935796579771349,1.561477826041945,-0.7502400613669593,-0.35339192086532956,-2.314113241786637,-1.608380838724044
9,subgenre-current,novela romántica,other,100,4gram_chars,tfidf,0,9,novela romántica,other,1.7359939008681327,-0.06648717240193358,2.7169661718466567,2.2434401689031516,2.4438642322147137,0.8587090467154126,0.2955993506408574,-1.0150414761123687,-1.3505890695668517,1.1701883606461312,-1.0074829756416612,-0.373766488815373,0.39397188354814716,1.9573460206010453,0.9335333344601286,0.9204413465549772,1.8016517203095161,0.41067274104781704,-2.200111503937636,-3.099659445050807,0.5262530608555761,-0.614772899494826,-3.1139459338706157,-0.7018844237409256,-0.2866138248154513,1.6704570894874942,-0.6858978210318388,-0.22978735173066867,-0.3299864310880673,0.720975261578038,1.3789962969387002,0.9480754221865786,-0.4493235406089614,0.6370194479839704,2.212077979650114,-0.5490724119367685,-0.6529196828109844,3.6815580375518895,4.302938231171828,-0.5394220053350969,0.255969338746054,-1.0755994877928428,1.7674822120350782,2.9293743477019127,0.06380509530413248,-1.0710936306688814,-2.572569644705749,-0.6905428001159661,0.2333285615607521,1.058247031273455,-0.677020635373768,-0.8759429246871053,-3.2355085000896073,-0.05155294569741242,1.2203928228896164,-0.25822574724865466,-2.3912586006973044,0.1004789734071605,-0.28147479276385967,0.8593800934598501,-1.0048907073007123,-1.6890580131114075,0.5176057253443427,2.4179698362013133,1.6086471092518293,-2.6558751292370646,-1.3128426177681614,-1.2954550780913143,-0.8502202016716177,2.016201624056895,4.258630478056077,2.3011829667820924,1.9893119757923556,-1.1052621749830465,0.9463971951946147,-0.1319969373511145,-0.3261055641600614,0.47105661270970356,0.3992631207317287,-1.866528095214111,-1.3252762596707242,1.274769821269915,-2.0095786835524683,0.5756802811301123,-1.019043758661828,-0.6678691639666546,2.117123130126357,-0.873852083912353,-2.238866362229213,1.657227270112021,-3.3599392155533225,-0.0312581104708225,-0.0026955418917629093,2.260274117881242,-1.921720215349143,2.12828437903585,-0.6414675928261409,0.3474817047785903,-0.26520497829093914,-0.7589433448079526
