,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,de la,de el,o que,s que,a que,os de,que e,que s,mente,que l,de su,e los,as de,a con,en la,e que,es de,en el,iendo,ament,aquel,ación,de lo,do de,e con,o con,que n,ue se,n que,e hab,encia,e las,la ca,de un,iento,que a,mient,e est,ombre,ue no,que h,to de,iones,ndo s,ndo l,lo qu,ar se,ón de,s con,señor,os qu,cuand,n los,por l,quell,o por,que t,estab,con l,ra de,staba,que p,a los,orque,ue ha,de es,do se,do en,entre,el co,es qu,hombr,te de,el ca,con e,iente,ión d,en su,no de,contr,ue la,que d,cione,e una,ue es,uestr,por e,que m,on la,parec,se de,n las,los d,de qu,mento,a par,ar la,os co,los c,la co
0,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,0,novela histórica,other,0.005616087897474617,0.00919462396054054,0.007216187023363362,0.0024785597716018614,0.0050514200164663925,0.011910031210282774,0.008787431040961712,0.005636326317412128,0.00935050819545236,0.015639564004020213,0.004078708878923936,0.010305495208259335,0.008852279254615599,0.011452824563949112,0.01101694728257797,0.0018357147751193845,0.00642427304954964,0.01794092370277734,0.00773076831054941,0.006756005395441075,0.009599785879513998,0.012357804433720455,0.01075218182838669,0.009625044821222948,0.0019277456186599564,0.007963628921954149,0.005395557569253188,0.0065247765451639135,0.0032282923467114085,0.007097725545568436,0.007246178946153476,0.02124630553361308,0.010908900101828229,0.009238938630260783,0.009902523434986724,0.006627044325205631,0.012376809333205518,0.007817794510695681,0.0059402569140608475,0.004008197841148139,0.012299867766996868,0.011648993769330237,0.0048154577768544675,0.00914910279880019,0.003654319680221291,0.01032745739206622,0.007749667644613006,0.007560692186913338,0.014732879033234357,0.011921889036622786,0.005354389874682896,0.019371584628024935,0.003855760472955525,0.01480527379532224,0.0037733791438187203,0.01837087108511034,0.006737628248433253,0.006518929760472202,0.012514698064837137,0.010932465530669849,0.006780526099980766,0.00715089731066323,0.027454296628895158,0.007265525950534435,0.006700762100105233,0.005761712184383965,0.008869776124227152,0.007238131090423268,0.011869359857853694,0.010360804913744148,0.007013938258270946,0.0055462067375079225,0.005886501256893518,0.009599914353708766,0.005238642530783224,0.002746514196519576,0.005277994236659133,0.006731344024949178,0.011563195351001905,0.027798712594396747,0.06115935547083528,0.017667138813026683,0.00867507987674288,0.01149682732689767,0.008884026177958108,0.021714777682467403,0.013031715328541542,0.003679002484885755,0.0072522829363952344,0.019759753075708743,0.007856534626051282,0.006171634077552439,0.0029842756851932426,0.004943918080963094,0.025122459906111658,0.007228573294992382,0.00923212473843398,0.022337543942308087,0.010406492434269882,0.010386247608530817
1,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,1,novela histórica,other,0.008653257605316721,0.0064243528824434295,0.0032474194344546325,0.008006202521588984,0.007433999818721242,0.01457958016532911,0.007257696942553748,0.0043110313616342155,0.007185187532145373,0.01140301246636224,0.002780289212771384,0.00920437815476334,0.01105433127137217,0.010979370065168722,0.004609011076243524,0.0059553381804436445,0.007219632863111018,0.017635692441598266,0.007902375232511557,0.004342637627022607,0.010647188801621505,0.009812050770515793,0.014139096428825257,0.009348203134623131,0.007483909282669311,0.0028042333984331035,0.006061167089897863,0.011615347606498228,0.004630093533236197,0.008503914408165027,0.007190418592794727,0.019112829883867796,0.014250577817017038,0.015479667072528448,0.006312026650036927,0.005981086817965556,0.006032379940301302,0.009488090651771905,0.01146977300610177,0.0030526798018571744,0.01259706260109002,0.013399402921729062,0.0109482607977435,0.011074456051260095,0.0032072549291127296,0.01250516725280037,0.00786515112859271,0.008488839819710365,0.01587243586336384,0.005528068755758594,0.004611460184580269,0.03272967836364928,0.008138830442805322,0.010683457319481462,0.00358522377790211,0.017508896091296033,0.007899237292658188,0.0031370070525131378,0.015261389683694495,0.006469833514960433,0.006252401943011605,0.006477251918759982,0.02300747645185191,0.007938357362094663,0.007156805947482613,0.006379061421356378,0.007811297849875079,0.00678359469001961,0.001746654641235858,0.006248420599732593,0.011362153357263437,0.00533404397725827,0.008035962504956543,0.008290229674074502,0.009288347728976656,0.0039073453460290435,0.018350526171800094,0.005459329593267418,0.009921269491337875,0.027680310850279256,0.06079977811084792,0.012159958569306495,0.009850512601067484,0.020024309940233975,0.008466819063833848,0.009245609659531364,0.006597242679083768,0.007096820375195323,0.01723899126325302,0.017525158497146493,0.0060287102191421684,0.003248592328497951,0.00571024867890816,0.0064919305699536085,0.015743959915869365,0.003615386605353642,0.012510656019128595,0.015085883092072436,0.015081866575247342,0.004936078326677671
2,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,2,novela histórica,other,0.008411300946799559,0.0054571085595404665,0.00026674076132258956,0.006575056434343736,0.004473927461186039,0.005566425935281318,0.006435995434752123,0.0056036366842955035,0.01062066620570954,0.014832385403596398,0.006164974357547838,0.02499227821995466,0.012264208594611968,0.011732412241365961,0.0026635789725414755,0.005642155488862415,0.010594604911591386,0.010115139257499867,0.008724932684684909,0.011007371454712716,0.008751848083980525,0.010160977514843133,0.018340637181124282,0.006986205023196019,0.005569295133639824,0.004745027994136299,0.007627513761617095,0.009849784474127732,0.006770599777818971,0.007629377393922206,0.0038926075584462556,0.013062165936489288,0.017834100881542917,0.015445143363673815,0.005912866982360261,0.011801648721418518,0.012394149003592118,0.005183986657332935,0.005164452436891377,0.007842571874170378,0.0076872132688088944,0.0076331894639353704,0.010722421641980263,0.006390071788136271,0.009308819620543406,0.01642950824935526,0.007238347502481791,0.01510837421064452,0.021960136287639362,0.010742165605919046,0.012021736667779268,0.016677440754045172,0.01515985096003545,0.011270354968348875,0.010111489577452181,0.012605347868898999,0.004718135245360154,0.007195582905176553,0.007850932945433677,0.0067118219290730925,0.006620745306180901,0.007777179541275493,0.024387923959258605,0.005883500804536922,0.004975510332181268,0.00540771416321194,0.006525922155313991,0.011345228255004754,0.004182241646164633,0.005372789364657028,0.005526478845124809,0.010797186039944468,0.008279948626381178,0.012419200342663243,0.00828219038944032,0.004431767771672645,0.008966141286752433,0.007647724352235081,0.004707472584745732,0.021089287500266164,0.03197680203626613,0.020213748506945843,0.005980163910535327,0.03255057793088548,0.010976747463203531,0.025466288055166323,0.004659500275387624,0.006728663273225181,0.007369667750130765,0.016557927082910363,0.006668809456154552,0.0039036108000446417,0.006403613528617399,0.005157679321157057,0.01679447611772945,0.007968435881714175,0.007220837667003203,0.02477933028091019,0.006344315089147079,0.002999851080282058
3,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,3,novela histórica,other,0.008967931521926665,0.004221575211892352,0.002654361957727146,0.004086331669758562,0.003792918566113837,0.00826317429085471,0.007496165383126927,0.005835671244951349,0.010817757949484016,0.014881581953527215,0.0052986890510497596,0.011184754804410186,0.0034859312509461383,0.022589061988947102,0.007044805785018274,0.006602633831486111,0.006242120862306061,0.01300116904473364,0.005001620708385188,0.0065978422744797,0.0070396062541897685,0.007323301532791576,0.01684094464045382,0.0073195113713176016,0.006892238577198651,0.005038324128482479,0.004333625606507531,0.01181627249102927,0.007075002592686608,0.0069365756106430955,0.0034854825615149606,0.011651047369490743,0.019145347216130783,0.01353970712595136,0.005172594803073619,0.007807459451173489,0.002328075967847265,0.008097945586958736,0.0054120022405591195,0.006798357633253987,0.008610476766136696,0.004686340084279069,0.010463432082807415,0.011428582779917335,0.004912881182838091,0.0058628843288378064,0.0077520506517238935,0.0050200432376598875,0.014117055822122715,0.012396468370663867,0.00532160153811251,0.027071602543661026,0.018091723140034828,0.007732176081348227,0.008669537912058553,0.017443409163771392,0.0075539615059514575,0.00585217650603949,0.007654060025395856,0.010001688092654837,0.004060642707891495,0.006864795503152686,0.028057931199396566,0.009807299930792953,0.007870799348479342,0.0071324561443082595,0.01094282452745706,0.009766433804775316,0.014196748620376587,0.006993577277984672,0.009750384211105257,0.00261829826093936,0.006565561810253624,0.015242959367535058,0.010408408822095209,0.002464847062673431,0.004501550673079466,0.002851925783626675,0.006246863562389465,0.008985465073056828,0.048173974677427865,0.01477729286226492,0.008580443770317314,0.01594493101383076,0.005475554454603132,0.04205366276033781,0.00830380221338427,0.013787218800055548,0.0072653630402225965,0.02160640483455441,0.012793309291314432,0.0034506905867694596,0.007417429804887005,0.009083854827579977,0.02827832810952112,0.0049013592923517965,0.010921195245659094,0.019165105150443264,0.01152588147923849,0.00840275016547319
4,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,4,novela histórica,other,0.006545147652820552,0.0026954484285435097,0.006503778717734038,0.00963941004432986,0.0030659612759999537,0.011462607415470547,0.010808851563440292,0.005797894574106547,0.005465448147021061,0.02153611487573697,0.006931472460978955,0.007433008805843795,0.009361931725177181,0.009641775847473588,0.0033677807273529915,0.004386559289844925,0.006107913738388783,0.015389622690591898,0.007271812136607631,0.006643073281896423,0.008314188919383389,0.010183815182108624,0.006231333122053103,0.008945548687051585,0.008508025526505888,0.006413018016158964,0.004367254250981133,0.010476425881343631,0.007581219349813283,0.005856883392009635,0.006630401504415364,0.01967640631041053,0.01751771210945558,0.009480371554927395,0.00832987099385863,0.0061792252042191555,0.010512744907428862,0.00776771445266081,0.004562751505013416,0.006382619096985715,0.01040681520868551,0.007554658781845343,0.012733279502905153,0.002012929830469381,0.007566072797368413,0.00914569073260044,0.006937729665741022,0.009056749775403529,0.017329790891420695,0.008749013905751803,0.005548977749963915,0.0294197094386389,0.009278014445715483,0.006322590603476015,0.005207958967124497,0.018131387171930156,0.00979171509731512,0.0071743020099845865,0.011469220260096225,0.010130114321187515,0.005132732069625133,0.004972138164554707,0.018864820945169673,0.006752525211139041,0.005794233489240293,0.00565754538312038,0.003854877751024027,0.013669877239211007,0.005292512700684145,0.01224931233601819,0.011833236173831127,0.005387002626807247,0.0035009603732934574,0.009753283538855101,0.0074423207397508895,0.006510759214801823,0.021418476634787572,0.005794651273839447,0.007640468080893578,0.017442016286825783,0.04373704704504437,0.013291811970039901,0.007872523875951307,0.013418193977188606,0.011666541955445553,0.018778146842751097,0.006162833541939241,0.01100796789526798,0.011030041742753531,0.0237128613524317,0.008853993523458593,0.006491103873927404,0.00525438409891157,0.005452890036484275,0.037003614010234796,0.006667483696965545,0.016507553595003235,0.019450431811815563,0.00849222569943232,0.008244734697712905
5,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,5,novela histórica,other,0.005685398277802683,0.003580488412676933,0.003547166886812649,0.009693999595380892,0.002955974333588982,0.006765020599698868,0.008332282607724822,0.008929681729542935,0.017701954889743937,0.007817996542874489,0.008268775666993472,0.010288860867142775,0.008247660839171845,0.014829855558457459,0.003946295401923103,0.0035130811331042385,0.005711350884703925,0.006610124290779048,0.004124669112778585,0.013302251064211134,0.00878962440630682,0.010375217114096174,0.007738839892082672,0.011164566546443242,0.005366726461392028,0.0062485326769350265,0.0021769151752940893,0.008933970531430689,0.0024943786506016336,0.0028997445108862596,0.004326641588716059,0.014303781151454049,0.01281749885280124,0.012900771180608665,0.006980334305414055,0.009258430523805905,0.003451803653929712,0.009029202983877853,0.005767818905940649,0.006614107295334338,0.0070463357338351774,0.009559305932929545,0.009244139339966683,0.0023850147519563717,0.008786266158956009,0.007175628671347265,0.007190914838577703,0.012996456114282991,0.01978732863678824,0.013044096924176282,0.007513177532215759,0.035411606845209095,0.004293317789920807,0.013841383475952969,0.005925952712819193,0.016623433916622077,0.005896305924274852,0.004408202408598656,0.008475590304859193,0.01087070630093978,0.0051243988583266195,0.0036229062531471195,0.02455693581169839,0.00783204824275944,0.010167127434798187,0.009564647375189693,0.010728963878108809,0.016449188650505348,0.010187690305270902,0.013985373763282015,0.008920404724787967,0.006497489161814274,0.00865818046145935,0.019741002627796,0.010282685629925743,0.006073687222362616,0.022329865079507037,0.0050718532828844575,0.008736992768118151,0.010763609421564157,0.04436174855904837,0.006425516894325082,0.009070826688564475,0.01720423436108086,0.009426348954474025,0.021934251435394795,0.0067404002984414605,0.014143261946700814,0.007964097299752494,0.011418228638150594,0.011639598816182505,0.0037543761050602585,0.005031473368457919,0.006541730673204148,0.02409712323398852,0.006264140476949988,0.011489065573355956,0.020422221361615048,0.01988638714913966,0.006922957796114178
6,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,6,novela histórica,other,0.008302686698064105,0.00435237333378084,0.005832193627421061,0.010643879123967893,0.005120067102160106,0.006193870829835022,0.008565259270779713,0.004688041822296705,0.013234209156700307,0.01730571928470561,0.003331304900108755,0.007441122174858132,0.012352375538669318,0.008217729780087082,0.003816674092829336,0.004487949991489394,0.0076571052835862925,0.01893051406349878,0.00679732953602987,0.006419156626591996,0.013622160640920505,0.012451664777690523,0.015142469169131978,0.009577051930876743,0.0037622356455680045,0.008442988164368037,0.007363853343888233,0.006764507735994608,0.002352765375256125,0.005800827673315868,0.005975636311048288,0.019320220376602068,0.0217061187455809,0.01602097939799599,0.01105451409895706,0.005038478183708958,0.011979711182292394,0.006622104583326611,0.009032672224432403,0.011158982847530108,0.013775540519758302,0.010977542084485944,0.009828184503513233,0.008165083673337051,0.010933424110172445,0.00967149728141011,0.004784242016039621,0.006586543298493716,0.011700787093466598,0.0049385913774582894,0.011119770101765014,0.015647232800930784,0.010232916084968244,0.012136750121845376,0.005282627888187452,0.012907757786258375,0.007697172139451062,0.013743251735138948,0.007836596106013723,0.008617457421359625,0.00905536717590236,0.00718970076306809,0.014762370612955223,0.003908933293953343,0.009969333846154584,0.010404948501310383,0.01509710338258437,0.014564490070028288,0.008217330801171136,0.008513687331847921,0.01034193775299413,0.006610586571449897,0.0070409133807093635,0.010965497626667157,0.005479470961612823,0.005783673140389219,0.007429285653595825,0.005083591032970969,0.006550431375303671,0.011572867841643054,0.030477749327860834,0.010428285272687568,0.008544176617042142,0.014349499173735007,0.0027952276821032905,0.03186955063907534,0.011808570534541972,0.006938157773247056,0.014553668342837774,0.02077397509660312,0.011406386309930532,0.003397533183586458,0.005348236097870524,0.0057347942556054245,0.03041151013298763,0.004035093053400319,0.009766199658314862,0.01816226444135576,0.008262566653843374,0.008932561847059702
7,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,7,novela histórica,other,0.0016327912843198218,0.008554872183483575,0.0025165485439254927,0.0034466139314487266,0.0028486407488344046,0.010639621766842999,0.006414930957900815,0.007655764945478833,0.010632331661650613,0.008713807286124402,0.003999821249640786,0.013537487722801824,0.008344678865272482,0.019070208747460418,0.0032901922353234447,0.004744006131993341,0.009322545386818624,0.009297654989478715,0.003995388183335136,0.004327780902599534,0.009681286850204734,0.017283819027900667,0.008776139372801727,0.0100580733336591,0.00831334454063651,0.008158898775069765,0.004514993429282909,0.007604932900548284,0.0037299037664612535,0.003707877161359655,0.005000511827486873,0.026197078994693066,0.02192079172957955,0.014470871509367093,0.009099340435678798,0.009027654477523583,0.006160290341876872,0.008842804804836046,0.009010678533428348,0.0019999765746956124,0.01710367292034065,0.012421040218505536,0.009223607841615024,0.005126522275066858,0.006696901928478965,0.011878683074808105,0.007362770474601903,0.0074388014439204595,0.01627513332005188,0.013399145858891171,0.005945650817413627,0.01604350012119363,0.006015414152487424,0.007876308352802976,0.00819986095805209,0.01943342447729385,0.007531794097040018,0.0042287026084835535,0.011845722910821447,0.014869292612787608,0.006884617715249836,0.005988554252928324,0.023316555618816678,0.00631144426407642,0.009810973829321222,0.007640244761163305,0.01436163991374622,0.01158380440193865,0.00258819072330611,0.015567108194740447,0.005593451052361337,0.011434854845785243,0.0036238411852290453,0.0034987408299737887,0.0021883933029626123,0.005203196432269205,0.01291361214847843,0.004245903716415318,0.008428343712818165,0.013321426663517934,0.03462900184452721,0.008791216087304245,0.008620177856782077,0.019719738423755163,0.006527172353135956,0.030198363846312457,0.0064194933329151625,0.011672930475136813,0.00980889028690379,0.01912243338958742,0.007760964231727749,0.011590175937269862,0.0027761216688637095,0.005890286166952811,0.040914872904336846,0.002795437371648943,0.011042165701186775,0.021108202936763184,0.007721637214871253,0.012924913828439069
8,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,8,novela histórica,other,0.00464846879243125,0.007903972671165377,0.0041243296272730125,0.004165833662749071,0.007001532378180096,0.01040658213124092,0.009146903335799194,0.010554812916101249,0.004937015737544487,0.007468208291126344,0.003943139208436105,0.016141062800950443,0.007830581478080625,0.008926262968219049,0.005261919358351551,0.001125607594637895,0.005543021359285554,0.01865924435446539,0.002716845528238142,0.007091572108459578,0.008029039794128794,0.008376208670718628,0.010791887973251224,0.00797194498698555,0.00431492061961657,0.007937538101299036,0.0019931504769170987,0.007582165532427969,0.0037374897291509155,0.004678061627326326,0.004654558697055574,0.01967663926215734,0.019979494993943542,0.01042617466824523,0.0099057142874848,0.011705314499458011,0.009036617389830469,0.006795386255012037,0.008109818306983556,0.011918153083545779,0.007566590469892688,0.0070362771022888645,0.012366407162831817,0.004159849919820292,0.004745272697275657,0.009372014095492315,0.010270547570203433,0.008931069580131581,0.02427352889338834,0.008409305138042061,0.01892059421876542,0.01645698482289825,0.0056449941311769525,0.009418106039747944,0.007134027229629313,0.010362995781758312,0.004624161632994653,0.005998770571591098,0.013775499059718923,0.014303916703567376,0.006127343420543569,0.005119595645338354,0.029108374905045382,0.0033421073926747803,0.010628395079224055,0.004979325840427191,0.010261071012906187,0.011485713974635074,0.007323405245665754,0.007913456333860579,0.004294767395533211,0.011626423752356336,0.00737148030990958,0.009300728421795107,0.012723681180302744,0.0020285198923320623,0.00864358984715394,0.006149859435977602,0.00838398890558525,0.018201306406326664,0.0479427721931482,0.012446327029382556,0.009273883542160032,0.02073973406203628,0.006334332878743436,0.01910242962197834,0.011380531443321048,0.012851158579478933,0.018461962843313716,0.019178980589250983,0.008008103618231512,0.010844632108579968,0.001895761163660255,0.002418775101856262,0.02006975782760876,0.007151136184967933,0.010703264027914721,0.025362633367370203,0.011239998712863289,0.010592582627051081
9,subgenre-theme,novela histórica,other,100,5gram_chars_word,tfidf,0,9,novela histórica,other,0.0058251171703939935,0.008256673263420233,0.005382149590729883,0.004855342579757508,0.004030179007572197,0.015739011096006686,0.0114662446136843,0.008247441922360429,0.010784917374889803,0.007140911632767653,0.002643806979635215,0.007316138143884864,0.003721646568257419,0.01032900894089128,0.005695748728803324,0.003643076607921215,0.008858512236501005,0.01669288515547553,0.006677737431772893,0.0067313116164223466,0.007568593018028705,0.020781105019416858,0.01122382682288214,0.004669027666633265,0.00648404941132619,0.005320637457847515,0.0056200815494508475,0.013149328473593454,0.004387496390074841,0.0078837295524366,0.005826641319965051,0.020202397222815822,0.01674428020477066,0.009120690376651716,0.004812934895517793,0.007750453132537992,0.004772271730130853,0.01024126179151077,0.009418438388009306,0.007664240890935906,0.015889824158075147,0.009536555869556904,0.008983776315325341,0.00450688680753393,0.006475773884750076,0.004790495733034785,0.006230852083433605,0.009595677591395704,0.019182518383587144,0.0064605317399422674,0.014304805071038694,0.03220234483199042,0.013905110394601558,0.014549666311988996,0.008438155081575761,0.015412728698541621,0.004279021706609591,0.006578128633520718,0.008195528314462745,0.0050630811232455575,0.008834319046756037,0.005204591288818058,0.023477264296602674,0.006089625891735902,0.014311485342570285,0.00962878670626049,0.01511753584944035,0.010066000342698079,0.004309019099527355,0.007501737680046026,0.004889289902182706,0.007552780272759608,0.00507407613815864,0.00888738956131503,0.008719531542914652,0.010173045565979769,0.014525416140521639,0.0056373343472036035,0.011090400308632361,0.009807603865374468,0.03629473238487333,0.01243803259711362,0.008349648947250293,0.010094779384956875,0.011782661353761907,0.019796652975356974,0.006402644082111698,0.010022166424213717,0.008342779918450116,0.021170621727464055,0.010534575305766162,0.006341194993271579,0.004659202683421191,0.006601823258170128,0.015907591806405965,0.0056446237646529986,0.010433132792873485,0.02420037956276889,0.014541412009121816,0.013283302128602624
