,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call, a e, a l, com, con, de , des, el , en , est, hab, la , las, le , lo , los, me , no , par, per, por, que, se , su , sus, tod, un , una,", qu",", y ",. — ,... ,a a ,a co,a de,a el,a en,a la,a qu,aba ,abía,ado ,ando,ante,ara ,ción,como,con ,de e,de l,de s,dos ,e co,e de,e el,e en,e es,e ha,e la,e lo,e se,e su,el c,en e,en l,ente,ento,era ,ero ,esta,ido ,ient,ión ,la c,las ,los ,ment,n de,n el,n la,ndo ,nte ,nto ,o a ,o de,o en,o qu,o se,omo ,os d,"os, ",para,por ,que ,s de,s qu,s y ,sus ,ue e,ue s,una 
100,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,0.0,0.3227452380244838,-0.11935267638545533,-0.17965588535450305,0.3530302189515096,0.061148473196773974,-0.32229096912784816,0.7332940506140749,0.18213754362328935,0.3735903703388831,0.2861470277580573,-0.7623727498526479,0.2915331176183981,0.4842327049903349,0.14070175541545715,0.7370918806405924,-1.2305835033342496,-0.6222541605497507,-0.05716864187325488,0.20966105792886136,0.15139155874494947,-0.0914271572409342,-0.4729519373926469,-0.05893467275813835,-0.4815284549710272,-0.3359629289487118,0.3350680684017155,-0.3502553328444329,0.08062395433323455,-0.15232514416061582,-1.0510883621726688,-0.7949800766790988,-0.5181659661144625,-0.24709343576658205,-0.5469106993430854,0.08557207846915083,0.279895547393742,-0.7310580634634517,-0.13914356498369154,0.029214605676783363,0.20341085539479709,-0.3413628934310892,-0.0748851689805291,0.2121182267704624,0.01791965727749789,-0.053523767006615375,-0.7271933179051828,0.2828841408866342,0.8189814057434776,1.092262574603556,-0.1971957100989341,0.09177545375164207,1.0843896122409808,0.38691364665798905,0.8108174253816534,-0.7195075965575084,-0.5060983294961618,-0.5084594423869202,0.09830138705679993,0.8605499717313909,-0.04679863882939145,-0.3772409810114984,0.05330074256054024,-0.9228760145959538,0.468454669801353,0.7762526795383052,-0.2595872689337242,-0.08294708221897601,0.34755870268054306,0.27824299312901923,0.4674599924375967,-0.33723662554353706,0.18506109635202272,0.3886004275449513,-0.07220989047824311,0.5488378125834483,0.32024767477060434,0.14087356429976772,-0.8978273499554487,0.14012603182799138,-0.1042485415739311,1.0371299519120831,-1.0656343250293574,0.1308875191232487,0.3002615131404629,1.5041066555577982,-0.1421412447384799,-0.022578881348243814,-0.874104480295631,-0.2004602643196246,0.09137401980279823,0.08548685971114732,0.07067635782491899,-0.1298041341314159,-0.1136107296079708,0.010895252229846386,0.2453342752914939,-0.555575767309129,-0.4731927415864407,0.020885258491756487,-0.28462316658287296
101,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,1.0,0.6130140668411124,0.3098872670958177,-0.2785388375543191,0.4534655559010239,0.07438331093432038,-0.4742625207949732,0.6226446748851069,0.577140678195603,0.4571338572967368,0.05940434024119101,-0.4424887261408929,0.246120150416202,0.07122958624488608,0.4375700633419605,0.7782130715409505,-1.5740773867279407,-0.6175404346525322,0.2478994135310664,0.35805551444441763,0.11819935189988727,-0.21817616504825652,-0.5760032758208352,-0.1431437541816395,-0.5509478925889342,-0.22828955886330596,0.58044876930998,-0.3588059728845701,0.23658564355687586,-0.5730731927940955,-0.9845565479725232,-0.7696430748647437,-0.21090294195832995,-1.1131277115388072,-0.4495177792720918,0.2952441123225463,0.3261322103332247,-0.6020386189703029,-0.5060329353627252,-0.12193177350574347,0.02649135126988822,-0.2755138809021101,0.22014054618162548,0.09238135206046773,0.016798909147768267,0.31094237273493536,-0.755018691254897,-0.007321048507844097,0.47948226417034095,1.0526423147237185,-0.047571469673798106,0.12278138354312862,0.4719068458857351,0.6461415803118461,0.1914093878108136,-0.7666666536510263,-0.3222954221705743,-0.6548293983397535,0.14469088417262904,0.9211100921659771,-0.03437074988611183,-0.4817326039394947,0.07098567577616244,-0.5509544936970174,0.5744680519288949,0.5606350872189241,0.0001646027778848258,-0.3051033451946503,0.6855475102939206,0.9442582886141044,0.6590721886029725,-0.19478354731974235,0.4723240402195693,-0.15495524681411346,-0.259945218921377,0.6520242891390753,0.09339062610204274,0.4633018436034532,-0.4142141341100157,0.2624197196113163,0.23787570692207086,0.8476755708276276,-0.7489031187315635,-0.14777852775363046,0.28166806788845977,1.2124954596112905,0.02545169773346445,-0.19287504957001567,-0.9004940045645783,0.03995929940061793,0.7411162758417024,0.12269646490686135,-0.08361695265861457,-0.2569584180916113,-0.12596514302236794,-0.02807746032321834,0.2710358243615364,-0.618716408521321,-0.7014884985208425,0.09202238511840227,-0.3766818344866038
102,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,2.0,0.3099881337328069,0.2532394394334333,-0.2308361296444921,0.4294565623557747,0.057079077474651914,-0.4464460254208954,0.8564534676080056,0.4673016242124705,0.1399466370162129,-0.017400794992446622,-0.4089509829529016,0.3360757045111801,0.04198331536794353,0.4665636797956163,0.9188932709518314,-0.7486962977087364,-0.32628627659079623,0.12922841098729054,0.24103436228731745,-0.048042368044228234,-0.219654636243805,-0.4955059261748821,0.08533230876233755,-0.5361025757409281,0.5060566282171547,0.06945200437189912,-0.7271678479364491,-0.05400747919908233,-0.33743762011466194,-0.8854370402297314,-0.28108304923636696,-0.2477276138851935,-0.9794896267349804,-0.5656480368971577,0.3202881350175726,0.040056347542823945,-0.32824806665013995,-0.6400723061587855,0.2412399984075646,0.019685134405936663,-0.38199211645384495,-0.18258800738131886,-0.1125309129939781,0.1696910624517478,0.292545025758411,-0.5375530627027321,-0.3776022096205647,0.8967143352710728,1.1037959173253769,0.18469301001467708,0.3428612520781109,0.8530663758324313,1.104127209779232,0.4445134593875001,-1.0139531045545291,-0.35664730945401657,-0.791357725844997,-0.0041706039910459625,1.0788097596487978,-0.11379125912512822,-0.4532749954884818,-0.18462019517785466,-0.8136279385522851,0.5838856637526878,0.4548071432727181,-0.002873675832099021,0.0589481290515082,0.7582979538327603,0.18050227354299556,0.18881464706107176,-0.2957419486133888,0.3156448707822601,-0.1684526610914212,-0.11324141116430166,0.8450374212095728,0.18358333165836027,-0.1804627847479736,-0.7780170000009043,0.1469142906731653,-0.15526449153205135,0.8129046867597113,-0.4948546052910266,0.03627273493739913,0.6287397911978492,1.2626394999465225,0.15315677718034126,0.0773112262629323,-0.6620978033837228,0.2352719255907082,-0.1263833615651283,0.17234506552901685,-0.15905127181527046,-0.2666195256009907,-0.18080945086774206,-0.04106928885416639,0.18423967648660766,-0.5850399240301818,-0.6724312111667088,-0.14225523623170855,-0.6085598531758168
103,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,3.0,0.2131049787978292,0.11049653966150386,-0.09729868020204502,0.4033523313804073,0.06831712824982716,-0.412817152898125,0.7019736216069022,0.2838473929356213,0.16580969655643696,0.4338907593182698,-0.4658268309960143,0.3779722636642833,0.16239844502202733,0.2689554233996147,0.8712356900491622,-1.1330035143873691,-0.540333941225701,-0.01137932136497294,0.15711212589460674,0.4549180720603077,-0.22233593450868824,-0.42843294243106106,0.0127850633812987,-0.4293415875591231,0.018989352135892368,0.3032380191059185,-0.5863421209443374,0.12910586032469962,-0.5792763514545529,-0.7028586930238483,-0.7918124674263219,-0.14817123411417632,-0.8331551413529451,-0.6805787889654777,0.2979586712112201,0.2490453445840101,-0.5404882752335621,-0.3088422060688095,-0.07303626308353084,0.07783761454980764,-0.3084272611418561,-0.017155302443010167,0.04791382603763023,0.10012115280538014,0.33397292001233714,-0.4409334935092256,0.08081170726111725,0.6206797783420168,1.1118591957932673,-0.1687392038252879,0.20401277969830733,0.7918024927002638,0.5194952632696361,0.39880000299235735,-0.6479960632787379,-0.26191782142452336,-0.5121394253941565,0.21444641242278015,0.8656803007749797,-0.08918897127815484,-0.421753200880116,-0.3282384994598798,-0.5365135210584048,0.5313886315241847,0.5718178350933953,-0.10924008232238236,-0.19494482738241495,0.43568109563260293,0.32591289795936285,0.6588912788136931,-0.5925748328645216,0.2800329946403173,0.034470343379991115,-0.035731772467189726,0.6219488272572514,0.3920240022596836,0.3179343519704048,-0.5646830907557427,-0.006958843490972755,0.0701206218877618,0.8384443229490963,-0.9715640811519862,0.08848310832137762,0.4241340423640166,1.0625411003574232,-0.004360184370107989,-0.4123188921382101,-0.6011386151162394,0.12326474799170604,0.12009885636449645,0.21378376472212893,0.027456986092398997,-0.2294031296246333,-0.2996602850226877,-0.2285698388304035,0.08490824342766401,-0.4953447266269998,-0.6764377758040012,0.11678327849117336,-0.4826291220050343
104,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,4.0,0.4885460661541634,0.0009933193840767631,-0.17258649302393206,0.4730362527829799,0.6415153318071751,-0.7498827939858588,0.3953321775242151,0.2507760742812186,0.032085373593297765,0.3030004645703221,-0.8019451673358111,0.0012562131037129332,0.23640495761456706,-0.0932547257572336,0.7588695478653982,-1.3206957642648267,-0.8505729346363546,-0.02437906590142536,0.1497650258869372,0.5709996446219905,-0.2955522019303929,-0.7973110156787828,0.2120177344504304,-0.35816077575850525,0.03803136449389943,0.3567716436012596,-0.4852623581870677,0.08583860547537703,-0.33336262389151194,-0.5517023255505953,-0.6416876768727404,-0.09984932211726072,-0.7125639451292252,-0.5850378099874529,0.3952995191293511,0.038131421320838584,-0.5781094811603293,-0.3935831872989879,-0.07459311275638991,0.4399150084455665,-0.2434261057773268,-0.15435205258900409,-0.16884640346681712,0.3780752609709728,0.16520894082874615,-0.7455421349461492,0.3768285577748565,0.6215075204496732,1.3345102420424448,-0.412179796282258,0.627787420307478,0.7820850217112552,0.7470680715116105,0.4769964718353568,-0.7246494606815921,-0.3350726660991357,-0.308460200439312,0.28609832612893826,0.6074046199079646,-0.18162527597818803,-0.6944407517068214,-0.372078737188813,-1.05550836463458,0.5454007768872147,0.5761278050322851,-0.37896253223536425,0.14962981794860064,0.31269252077799625,0.4866084815058485,0.4873563095960825,-0.5496233450922914,0.11287574997726725,0.02417095831990257,-0.2799089003393127,0.6949456852889637,0.27685531573584743,0.035406250914404865,-0.6343014090088945,0.5073800324013138,-0.046680106593903085,0.8866716164168704,-0.6058765111336679,0.02131812409340883,0.4725307516400847,1.5939842749599018,-0.25283520001151993,-0.32703554973913,-0.8829156844190865,-0.15750398110043373,0.14287055411229632,0.24086981427954998,0.08615818732176939,-0.19271221399905114,0.06980707111870221,0.015676733484738525,0.16714748865351492,-0.4607279332004917,-0.43496518779272497,-0.16112888097603004,-0.4682468535840147
105,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,5.0,0.2509852130310435,0.30699411043835123,-0.1440470722612872,0.19522051484927436,0.0943458782810036,-0.4789492311485745,0.8247400773657266,0.285749917226473,0.2348122994170617,0.2786855008608485,-0.3772323954716126,0.5700134867179009,-0.2605394931036819,0.3741333243441995,0.9079874451811054,-1.1616066096319222,-0.5285157354796467,-0.32068580317948153,0.11202392090538826,0.33129384879682244,-0.24572075505982846,-0.5473556283709721,0.024870382517510725,-0.6763305676526938,0.05975364679569117,0.5323750351427512,-0.22289998704093827,0.1251489435364611,-0.4428895095933638,-0.8024872339991149,-0.8138151480747343,-0.09091715640960052,-0.6789310716500093,-0.7867330109465727,0.11365443757605433,0.12927614801228804,-0.509010774371507,-0.4334072894024824,0.03916549005338698,0.16086816877595295,-0.4402040212278051,-0.12781451833947238,0.19794211800612133,0.16016069881716832,0.4609574775479341,-0.6252730386810234,-0.08118673345747046,0.27639559204880626,1.257165967086104,0.17611245451101534,-0.08288993715040383,0.8998967924224859,0.6224883149859446,0.3462760287596853,-0.6274290115098471,-0.6559989139694388,-0.6190088397945877,0.3568299042008237,0.8490564648420185,-0.0907220632450253,-0.2897805538024998,-0.1841085196696972,-0.7945821273131167,0.3551822369015923,0.4715083288902805,0.2185765210804173,0.07326960349550315,0.5897887826376143,0.11412624582310138,0.8125403270991568,-0.4869244892208716,0.3342430604994807,0.12858821818957744,0.1529405967323787,0.7327831243717748,0.4906891457582888,-0.006906179982871297,-0.5314470881505302,0.03321054912322419,-0.0783740109556137,0.8305140666007695,-0.6096723151431619,0.1036245489405021,0.44641287026380205,1.0665059471663718,0.00989162412412592,-0.2776095413963829,-0.807341354090217,0.19485076785498312,0.3055341663621898,0.24233156848121126,0.19456119742783476,-0.27843349149298824,-0.2710215396269099,0.12568123011569274,0.06862271569358612,-0.6674949951187606,-0.4180900685828484,-0.15916765693403653,-0.29228044107266404
106,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,6.0,0.33436898104206786,0.104969731250655,0.09284754230329884,-0.07397875880465128,0.057079077474651026,-0.38682721563627415,0.4914617858026905,0.3459096843036513,0.6496305471600196,0.3753483259128134,-0.4432251081003778,0.21850965009918905,0.3920546044027389,0.5379676501645405,0.772025615647137,-1.1639278303014684,-0.4996932068080677,0.10310957073264126,0.3973139393488205,0.1777864454156063,-0.16504380526421836,-0.5216465012097019,-0.01254745873362362,-0.3770136024482504,-0.07696936828204481,0.5285111760859434,-0.4320712941707274,0.5119619291615262,-0.6164788421309922,-0.8485819476700303,-0.4588674931959415,-0.7377649037604155,-1.0913303572284732,-0.5412299409641611,0.24715929448764856,0.058373038356877786,-0.6327182867236495,-0.6793538996531493,0.010153177651899714,0.1333987016831497,-0.5354879943891019,-0.20219978859615292,-0.25292242929111153,0.22010272243426887,0.4974032356408317,-0.5329827076838543,0.06325477473054897,0.4224576426383695,1.2507480715872037,-0.24986474943669834,0.11213266108802268,0.9734572389814397,0.8673528456319494,0.05524608886279622,-1.150616862747765,-0.29293374411534184,-0.35481779873831065,0.1437071412853712,1.0689801134771617,-0.06080184947839129,-0.3912818860889269,-0.6770071142510756,-0.4574360192147327,0.7952516424858305,0.3119458607558852,-0.10374152436557373,0.025960119738302482,0.9610150160609799,0.4988901172300633,0.7315059787643247,-0.2380186735730065,0.5111813605686014,-0.2918565556245977,-0.2628898076332151,0.5580208265281146,-0.03487512848829377,0.6889799202704674,-0.6791472689643308,0.4361032956115923,-0.1817470613213259,0.5602331614924674,-0.8697377246098983,0.11708709100413063,0.3534316102739541,1.0791702165907109,0.035807907883409366,-0.12261300426759952,-0.7060266287768846,0.044235149527639066,0.07233866548770984,0.25689029736160784,-0.3128007471323981,-0.11803410066370873,-0.4216383447726023,-0.3171071488478033,0.20591691145414334,-0.4613413761769734,-0.3919211029682132,0.033892986404421684,-0.3820426414426334
107,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,7.0,0.4767372544205347,-0.030783779109266437,-0.07699727253999639,0.6452101549690968,0.07718475470497266,-0.2718226340926486,0.4708784163349968,0.2214456827011818,0.3457855009905604,0.3955834904502602,-0.3733639924655377,0.3046991198413116,-0.28005969179945434,0.3914945116517636,0.8285700962283022,-0.9848102542545004,-0.4194457350071265,0.10791036197801107,0.056585692449568466,0.06836143715021459,-0.3783540179443781,-0.7931777098625381,-0.0893137913041302,-0.5210432454815632,0.4160445831495444,-0.18176540156172227,-0.7696920864556982,0.23030316024881506,-0.06376786404186019,-0.726890532379677,-0.6600662125413878,0.048967602523760416,-0.6052123501344633,-0.29800262232373553,0.2824375640348105,0.3433802587959709,-0.4114887709871355,-0.485183511356627,-0.3050402530857711,0.2614785194748329,-0.5627673224918006,0.0013917393791351707,-0.23032249627424384,0.2552977635265797,0.5759121281567939,-0.5453960442082983,0.21776971882479634,0.6579694874461093,1.032344666580455,-0.04180096838819258,-0.2460069982877695,0.830266906592837,0.2439807647506427,0.671781726445245,-0.7193743594716769,-0.7546845680649445,-0.7955625896671605,0.19466743292134991,0.8710817438046554,-0.3226206160344878,-0.5958040728865612,-0.5327685160197044,-0.6201005691970702,0.37455040381569504,0.6889128006498737,-0.021316844585893783,0.18684078425409745,0.2882875997794572,0.32958716251975595,0.4265248202947052,-0.1650930527695993,0.5636134868561437,-0.11603938681210856,-0.1158522758068068,0.6716777066489265,0.14997959471322075,0.8966025971907551,-0.7530173868314859,0.09137348621334583,0.27230551653148405,0.7136679468232192,-0.4203834993976747,0.24606282785604214,0.8583053880869752,1.1886474862458485,-0.10825191357901698,-0.173352929462961,-0.6877692726283644,0.003014690448367219,0.040151776612701084,0.0768153537557753,-0.056438013273723886,-0.4412638565823246,-0.617082133678712,-0.2554330361599845,0.042644926329590827,-0.6076182160006369,-0.6112392839784639,-0.2141144138939801,-0.7676676472330691
108,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,8.0,0.42740985998045977,-0.2844032254553843,-0.09018808656975402,0.3929896816866533,-0.5769676119511509,-0.6223179065762239,0.519528092738353,0.3829028580218198,0.3867221646580905,0.2120074986461582,-0.6704115545547205,0.3398017610529908,0.06216432783144155,0.11926960310094616,0.8638301969022449,-1.3865358159199848,-0.7157007437304682,-0.10138469456609744,0.01458994714284123,0.33366582097961217,-0.2109933261340311,-0.47571571463634604,0.009678026865005409,-0.4486003774218783,0.025718837840744132,0.29032951636518245,-0.6480326876522244,0.36126930814046543,-0.4305738610040775,-0.8149329762798128,-0.8430584144303558,-0.20898709090027312,-0.7151123636332752,-0.4511937414223402,0.4193068178571353,-0.07455595041122809,-0.5886272717616345,-0.4883395440166834,0.17597371839147946,0.1510129152246641,-0.37321498456440505,0.038539641696717634,-0.3379626513801155,0.11483921992965718,0.20338432234232784,-0.6507537953797742,0.09845229711382963,0.4837236330388333,1.0605436275192095,-0.1576604558086403,0.11317012375183365,0.9793810919927493,0.4270080272049588,0.5620792466105853,-0.7449533137805722,-0.4996437145428416,-0.5166289133499122,-0.019993387061322362,1.0203274464305507,0.03807645878511368,-0.4745441246898512,-0.07229658736240753,-0.7643557709693294,0.7969265069128522,0.7732342930088933,-0.1204390011623242,-0.07839112449602859,0.3777404417604424,0.4964967501652242,0.394755246816199,-0.21680362579210175,0.16883209989208148,0.17014780928183582,-0.07276242059294702,0.6743398999412419,0.2837131241699013,0.13574316464503097,-0.8399961464090973,0.2656664247073396,0.15755057317709975,0.9798696686911836,-0.5233937129284931,0.2284382804873641,0.4977703418889469,1.5075886845584423,0.03685607666639257,-0.24422013254033925,-0.8201281756982455,0.026900703542657608,-0.014787558942366053,0.14806738910617578,-0.09758064351468954,-0.20659424853551456,-0.4924630520701756,-0.28766241377730906,0.031513822504674494,-0.5509564425022853,-0.2240755518802524,0.008851829124679744,-0.640790741308403
109,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,0,9.0,0.20435718173805692,0.04153868983112719,-0.10152936327604856,0.4696228059291931,0.057079077474651026,-0.22471212182370826,0.6882265600145918,0.3410940302177694,0.03147007678582714,0.29171561300144205,-0.3705912992054081,0.4258620731453032,0.2236655849494782,0.17190682622186482,0.9209061661376224,-1.0031021216491207,-0.5398286347376482,-0.032186590700660885,0.15849268959393092,0.28969694845217386,-0.21082077161819648,-0.6368199712874023,0.030408832802856774,-0.6476284170353245,0.06558033501363214,0.2608688283541234,-0.4838889174402588,0.38196379848555095,-0.3245130185224807,-0.9558506835119016,-0.6896370165134375,-0.17806560486239587,-0.7644065730595321,-0.40306030588037106,0.13450626908003027,0.14569628859973327,-0.6767362927094238,-0.41007954068417,-0.2687729921970465,-0.14272028954029015,-0.3550795355798937,-0.07554456990861648,-0.16951854789190726,0.1513289334132477,0.27261258267693345,-0.5129012677569309,0.5765878658962085,0.6569018816024808,0.8857748534767182,0.01254686407897565,0.19693177098698045,0.7411375960872224,0.6656388825697686,0.7556552512941235,-0.7352776862125712,-0.9205465476231256,-0.4737630047931503,0.009730054968108526,1.0114233130916332,0.060716958539760224,-0.5800139215328262,-0.312657044429101,-0.7167026767297071,0.604641740095186,0.7305911839252115,0.034472814061372585,-0.11422381484002365,0.7016206773061032,0.03540613662160208,0.4714870643287672,-0.2754995028558691,0.22022839499180336,0.09540271812241173,0.06503715029691992,0.6888193407853319,0.44384101418825295,0.3663702230311234,-0.41392545399724345,0.3679410128958751,0.0550514217453425,0.8797718646416248,-0.7922181887413182,-0.2949803434858631,0.6168544621400163,1.1057325572148122,0.0036861322075072414,0.016437867787653104,-0.6745236685616396,-0.0037128792564780078,0.108555733473767,0.07620920639270046,-0.28411342177707755,-0.1341272355923815,-0.18620011975207773,-0.1012801116148514,-0.337835654083531,-0.8512457709364699,-0.7138861684726479,0.1725562670118248,-0.5318407439119848
110,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,1,0.0,0.3227452380244838,-0.11935267638545533,-0.17965588535450305,0.3530302189515096,0.061148473196773974,-0.32229096912784816,0.7332940506140749,0.18213754362328935,0.3735903703388831,0.2861470277580573,-0.7623727498526479,0.2915331176183981,0.4842327049903349,0.14070175541545715,0.7370918806405924,-1.2305835033342496,-0.6222541605497507,-0.05716864187325488,0.20966105792886136,0.15139155874494947,-0.0914271572409342,-0.4729519373926469,-0.05893467275813835,-0.4815284549710272,-0.3359629289487118,0.3350680684017155,-0.3502553328444329,0.08062395433323455,-0.15232514416061582,-1.0510883621726688,-0.7949800766790988,-0.5181659661144625,-0.24709343576658205,-0.5469106993430854,0.08557207846915083,0.279895547393742,-0.7310580634634517,-0.13914356498369154,0.029214605676783363,0.20341085539479709,-0.3413628934310892,-0.0748851689805291,0.2121182267704624,0.01791965727749789,-0.053523767006615375,-0.7271933179051828,0.2828841408866342,0.8189814057434776,1.092262574603556,-0.1971957100989341,0.09177545375164207,1.0843896122409808,0.38691364665798905,0.8108174253816534,-0.7195075965575084,-0.5060983294961618,-0.5084594423869202,0.09830138705679993,0.8605499717313909,-0.04679863882939145,-0.3772409810114984,0.05330074256054024,-0.9228760145959538,0.468454669801353,0.7762526795383052,-0.2595872689337242,-0.08294708221897601,0.34755870268054306,0.27824299312901923,0.4674599924375967,-0.33723662554353706,0.18506109635202272,0.3886004275449513,-0.07220989047824311,0.5488378125834483,0.32024767477060434,0.14087356429976772,-0.8978273499554487,0.14012603182799138,-0.1042485415739311,1.0371299519120831,-1.0656343250293574,0.1308875191232487,0.3002615131404629,1.5041066555577982,-0.1421412447384799,-0.022578881348243814,-0.874104480295631,-0.2004602643196246,0.09137401980279823,0.08548685971114732,0.07067635782491899,-0.1298041341314159,-0.1136107296079708,0.010895252229846386,0.2453342752914939,-0.555575767309129,-0.4731927415864407,0.020885258491756487,-0.28462316658287296
111,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,1,1.0,0.6130140668411124,0.3098872670958177,-0.2785388375543191,0.4534655559010239,0.07438331093432038,-0.4742625207949732,0.6226446748851069,0.577140678195603,0.4571338572967368,0.05940434024119101,-0.4424887261408929,0.246120150416202,0.07122958624488608,0.4375700633419605,0.7782130715409505,-1.5740773867279407,-0.6175404346525322,0.2478994135310664,0.35805551444441763,0.11819935189988727,-0.21817616504825652,-0.5760032758208352,-0.1431437541816395,-0.5509478925889342,-0.22828955886330596,0.58044876930998,-0.3588059728845701,0.23658564355687586,-0.5730731927940955,-0.9845565479725232,-0.7696430748647437,-0.21090294195832995,-1.1131277115388072,-0.4495177792720918,0.2952441123225463,0.3261322103332247,-0.6020386189703029,-0.5060329353627252,-0.12193177350574347,0.02649135126988822,-0.2755138809021101,0.22014054618162548,0.09238135206046773,0.016798909147768267,0.31094237273493536,-0.755018691254897,-0.007321048507844097,0.47948226417034095,1.0526423147237185,-0.047571469673798106,0.12278138354312862,0.4719068458857351,0.6461415803118461,0.1914093878108136,-0.7666666536510263,-0.3222954221705743,-0.6548293983397535,0.14469088417262904,0.9211100921659771,-0.03437074988611183,-0.4817326039394947,0.07098567577616244,-0.5509544936970174,0.5744680519288949,0.5606350872189241,0.0001646027778848258,-0.3051033451946503,0.6855475102939206,0.9442582886141044,0.6590721886029725,-0.19478354731974235,0.4723240402195693,-0.15495524681411346,-0.259945218921377,0.6520242891390753,0.09339062610204274,0.4633018436034532,-0.4142141341100157,0.2624197196113163,0.23787570692207086,0.8476755708276276,-0.7489031187315635,-0.14777852775363046,0.28166806788845977,1.2124954596112905,0.02545169773346445,-0.19287504957001567,-0.9004940045645783,0.03995929940061793,0.7411162758417024,0.12269646490686135,-0.08361695265861457,-0.2569584180916113,-0.12596514302236794,-0.02807746032321834,0.2710358243615364,-0.618716408521321,-0.7014884985208425,0.09202238511840227,-0.3766818344866038
112,subgenre-theme,novela sentimental,other,100,4gram_chars,zscore,1,2.0,0.3099881337328069,0.2532394394334333,-0.2308361296444921,0.4294565623557747,0.057079077474651914,-0.4464460254208954,0.8564534676080056,0.4673016242124705,0.1399466370162129,-0.017400794992446622,-0.4089509829529016,0.3360757045111801,0.04198331536794353,0.4665636797956163,0.9188932709518314,-0.7486962977087364,-0.32628627659079623,0.12922841098729054,0.24103436228731745,-0.048042368044228234,-0.219654636243805,-0.4955059261748821,0.08533230876233755,-0.5361025757409281,0.5060566282171547,0.06945200437189912,-0.7271678479364491,-0.05400747919908233,-0.33743762011466194,-0.8854370402297314,-0.28108304923636696,-0.2477276138851935,-0.9794896267349804,-0.5656480368971577,0.3202881350175726,0.040056347542823945,-0.32824806665013995,-0.6400723061587855,0.2412399984075646,0.019685134405936663,-0.38199211645384495,-0.18258800738131886,-0.1125309129939781,0.1696910624517478,0.292545025758411,-0.5375530627027321,-0.3776022096205647,0.8967143352710728,1.1037959173253769,0.18469301001467708,0.3428612520781109,0.8530663758324313,1.104127209779232,0.4445134593875001,-1.0139531045545291,-0.35664730945401657,-0.791357725844997,-0.0041706039910459625,1.0788097596487978,-0.11379125912512822,-0.4532749954884818,-0.18462019517785466,-0.8136279385522851,0.5838856637526878,0.4548071432727181,-0.002873675832099021,0.0589481290515082,0.7582979538327603,0.18050227354299556,0.18881464706107176,-0.2957419486133888,0.3156448707822601,-0.1684526610914212,-0.11324141116430166,0.8450374212095728,0.18358333165836027,-0.1804627847479736,-0.7780170000009043,0.1469142906731653,-0.15526449153205135,0.8129046867597113,-0.4948546052910266,0.03627273493739913,0.6287397911978492,1.2626394999465225,0.15315677718034126,0.0773112262629323,-0.6620978033837228,0.2352719255907082,-0.1263833615651283,0.17234506552901685,-0.15905127181527046,-0.2666195256009907,-0.18080945086774206,-0.04106928885416639,0.18423967648660766,-0.5850399240301818,-0.6724312111667088,-0.14225523623170855,-0.6085598531758168
