,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cv_call
0,subgenre-theme,novela histórica,other,50,,0,3,-0.11699866463999398,1.3637680396721614,-0.7992841581585738,-0.6719763563722231,0.9272390751876134,1.105409935621269,0.7016807066736838,0.3503401639575138,1.494842612969507,0.27581359814420675,1.069827000989975,-0.31905001231638275,-0.15836731287841388,0.4143509678096918,-0.40824193587822616,0.525347997978005,0.4795295640744568,0.5756989028018307,-0.834275732942576,-1.0332188072304351,-0.09285390840399747,0.8825562544747416,-1.015020809227673,1.0037022009275611,-1.468474816142073,0.15581571403105154,1.0565787302899627,0.4362668584128664,-0.5952275932188175,-1.32070682455628,-0.1289381439981857,-0.5714218352181166,0.3914075916144121,0.5188999945274707,-0.2029856188371752,0.25049296083609396,0.5986873565477336,1.4000883704805844,0.8590218491469835,-0.8205617438006763,0.3558177378800513,-0.07603184468377211,0.04313988662677597,-0.07862964651790402,0.11832884664001128,-1.8187944534180915,-0.3542852490114577,-0.9995267067540238,-1.1371540758983918,-0.9244124585915467,0.0
1,subgenre-theme,novela histórica,other,50,,0,3,-0.05638951000857345,1.5043828523383762,-0.8875631699554252,-0.5788749466165113,1.1914170520347918,1.0473223606983164,0.6723782808669968,0.2596093098932259,1.7780949200843112,0.08023398341493057,1.3139716666872208,-0.2182320666914882,0.4584268431447322,0.4360941858407769,-0.4853465110826575,0.4241469885051246,0.21412880679849566,0.5344982116967829,-0.8805253278829552,-0.8965565282893209,-0.10483847982622246,0.9194543886244004,-0.3529212136723637,1.211236037788899,-1.399487389672373,0.2950038198559657,1.251037379964151,0.4067211473443919,-0.5859828912291271,-1.3886543570111292,-0.09469703147823244,-0.6823154946530484,0.3577870123753389,0.5119995974125346,-0.06680190830763519,-0.006955110148242514,-0.1725304479006163,1.2612041418447029,1.2075691167114055,-1.0292597835179018,0.09392041732007622,-0.4362714088596097,0.012810634342260407,0.01992326054059529,0.03278410141506969,-1.448469068169077,-0.3431347752542297,-0.6973693689517831,-1.200191969487841,-0.8358892005025006,1.0
2,subgenre-theme,novela histórica,other,50,,0,3,0.1921274494666638,1.0591621650340164,-0.9695667844614267,-0.3850494655097244,1.1706324655555025,1.1450412645827859,0.6461794055315291,0.2821391449792329,1.7402710125372578,0.15237824198895705,1.0992220094410352,-0.5770899272807106,0.021358839882355152,0.3576950876784193,-0.4208001478242656,0.4422073938631572,0.4833064997065346,0.3807433299239328,-0.9447247219496616,-0.9298657246054132,-0.3057581025345316,1.1474099635409196,-0.5731854359256873,1.0490496146708754,-1.3134637494003871,0.051606644686612864,1.0944520456760944,0.21992852837159466,-0.6603466033269556,-1.3824506428371566,-0.07295286112031046,-0.6222680175213845,0.5485664987402114,0.4339156516714279,-0.21255273633464264,0.10585730252496207,0.6527455065770628,1.2525229973601912,1.064549831260027,-0.9724617852058598,-0.013876991470869758,-0.013703816036533643,0.12684046859189746,-0.25398006250456284,0.3536476520826819,-2.2484247408353606,-0.26509606374163897,-0.9881861105444076,-0.8831395669645491,-0.8874245206251129,2.0
3,subgenre-theme,novela histórica,other,50,,0,3,-0.1356738837351924,1.3028156892615188,-0.9831595841144471,-0.6704327800282994,1.024516223528428,0.5097829603525924,0.6772859677480193,0.24686863485149085,1.4671850484296898,0.41432277918608096,1.0118761396498628,-0.1923428369225056,0.01807467237942784,0.4066353540661698,0.010819621617030923,0.4632665517644738,0.5766890314657381,0.6368625308379314,-0.7425070181978203,-1.1752840767445822,-0.028559630834778818,1.038442820353348,-0.8132516390930792,0.8656664944962347,-1.3189115830337224,0.3229190744671859,0.9987629048106696,0.4406194673457641,-0.7436671224551827,-1.3495828588114005,-0.0990118856084892,-0.7236680448466463,0.4735779920257861,0.6194035443895933,-0.04923545252235395,0.13163337349761733,0.6491570857477365,0.9284549296948912,0.8980815677032942,-0.9853659827858009,0.3832111638600052,0.1554991750017536,-0.2460483422607377,0.1745360326773904,0.10356995993543763,-1.896086063063924,-0.6630595227821262,-0.8167280614009249,-1.0809883426213145,-0.9628184597418394,3.0
4,subgenre-theme,novela histórica,other,50,,0,3,-0.08172113664880742,1.364326553645414,-1.0041202035945829,-0.6353417707820848,0.9549884761049162,1.1908198139061146,0.6954643067871885,0.20533881192403294,1.5428007465080578,-0.28563230694890657,1.1084791741369753,-0.350529195423032,0.07364514778273729,0.39507792397690944,-0.42784433511784253,-0.4027062305498344,0.33432612755820096,0.5412138877953689,-0.7751163484108194,-1.0696926993640792,-0.3838368558228527,0.9733018189514804,-0.5136286178787287,0.9490276399342971,-1.502159975806709,0.4290689956765557,0.9451774547389088,0.35959976363287915,-0.6176405821099568,-1.3229526638309506,-0.12987149320748048,-0.37521537760713575,0.421660876223325,0.7048592745351059,-0.2265188572016147,0.13868808160149246,0.5890643722737251,1.2510544040631564,1.009101278876678,-0.8361867059407061,0.2688668580052673,0.07377505893244546,0.013429480533156624,0.02145540428655135,0.13986070712720866,-1.960157072674105,-0.21636261677065127,-0.957736869599916,-1.0806696322252165,-0.29527926493506235,4.0
5,subgenre-theme,novela histórica,other,50,,0,3,0.05411227415005261,1.347131440532745,-0.8809570255218349,-0.4967329619464004,1.289440965965146,1.2854792301845979,-0.0848705405566039,0.5055483179921,1.4411078250245974,0.20852538680253013,0.6957034258232214,-0.5963003906462498,0.13265954264028404,0.5992688021107474,-0.4269988005588224,0.5204871512368571,0.4840520123680382,-0.052476660792689964,-1.056704564757994,-1.0161683204968102,-0.35016669818651,0.8254266139115087,-0.8514439897622802,1.068521215477051,-1.22134329897973,0.5726236657496594,0.8617705530746375,0.6079205067297608,-0.622501764738725,-0.6884454396627593,-0.1006312677901561,-0.5885495380044732,0.5099538312772005,0.4803952675796943,-0.1502051409790058,0.16275439892132534,0.5936533871060474,0.986689852726022,0.9851531045716859,-0.9736555457962696,0.17203469193345794,-0.15426410262411278,-0.13536249765440878,0.03086311737059618,0.21182594146139125,-1.9850678139287976,-0.3407780971659703,-0.9520548616147252,-1.1368754477506091,-0.7760478463402714,5.0
6,subgenre-theme,novela histórica,other,50,,0,3,-0.8560232352289693,1.3811887238875522,-0.9616369634967208,-0.4006410481331936,1.0663101974467182,1.1194982280514123,0.5020530682549743,0.3803533370321213,1.478824029675094,0.1868208139408128,1.079842520176477,-0.2855679453738548,0.10361955993508863,0.31180851752254524,-0.4827830329004051,0.44072556311863975,0.4411663896239211,0.3968545757309064,-0.8615734658644496,-1.1164665431313452,0.033879850402506656,0.9734119676808008,-0.6852416158619312,0.9179540931879172,-1.0986933340433933,0.8191404663409877,1.1295182347934496,0.4742493018320846,-0.671137455815922,-1.2658098580441803,0.04962342676220553,-0.705352005613771,-0.0254974510238804,0.5760010765853094,-0.12667570322929034,0.3974513938917633,0.6127515737944823,1.1850954119391717,0.6398352594106576,-0.7136540647162255,0.02181826000604586,-0.1166951303924531,0.16809775358982695,-0.15773710258437829,0.27442129444157826,-1.8723699641097589,-0.3298868361207752,-1.0251417179751838,-0.9349559246123872,-0.8426024503236524,6.0
7,subgenre-theme,novela histórica,other,50,,0,3,-0.1842346412879005,1.422549611707299,-0.9952735869209604,-0.63969467814165,1.291053915518239,1.3186729836887097,0.5412908833068146,0.21367258530862274,1.4403138932605482,0.4893450630347849,1.0958589811279615,-0.2932572801077241,0.3441827957126292,0.1565368491246099,-0.44086827110502297,0.4925043951804106,0.7141904259260926,0.4956106779852032,-0.8282040337288201,-1.0991349153913867,0.08958814774293808,0.7399966281360111,-0.6296872847498352,0.9755680469739368,-1.61082579921302,0.4618642848315869,1.1254257671642658,0.4867806501568166,-0.6374241608652955,-1.2960450053795267,-0.13228208782238204,-0.6530090464350601,0.5353437474637571,-0.8037393507917929,-0.18695074595606292,0.0916572046279056,0.6091685541893226,0.9175548570911016,0.9571445334035912,-0.4146916461606437,0.4649280287884121,0.003648747077845932,0.12547239489827938,0.19034269302446152,0.1978034361077505,-1.8379049457645875,-0.7313535532153069,-0.6880353773221797,-0.8366474322590229,-0.8095051330109176,7.0
8,subgenre-theme,novela histórica,other,50,,0,3,0.02291406357079287,1.1056818553863403,-0.9177036750444212,-0.5409211401765481,0.7762013551041187,1.1262824906914557,0.6793002051568382,0.29853568408273595,1.7471454269603992,0.2279455118798168,1.1490910808567396,-0.6189870504529094,0.3948394016928452,0.2462894176257945,-0.4981803027222878,0.4062583145579197,0.5575031411663118,0.261839633912307,-0.8348818775031702,-1.0938165676375349,-0.19194484891522784,1.1467550349521278,-0.7172136998141281,1.0195955419755984,-1.306004200739592,0.39405531930765453,1.1065839700037157,0.483608003048802,-0.567755700630915,-1.3289600382026845,-0.06852278252313622,-0.640685030010574,0.4168612029027441,0.6201177006986753,-0.21106379519081314,0.13498708727029612,0.6154329424821688,1.0085952247284518,1.0428661834260795,-0.9959527056299001,0.2569628268021629,0.0009755900810596297,-0.13217973270791716,0.03811908627387275,0.05782530480685653,-1.6826031121410718,-0.356719901073474,-1.1481874912484629,-1.1006113411875746,-0.7652152865866619,8.0
9,subgenre-theme,novela histórica,other,50,,0,3,0.13788172207964758,1.3716317888096852,-1.080895230878299,-0.4818346975148285,0.8917721597589177,1.064847485795361,0.4623166308947444,0.337044130614953,1.6711516682649636,0.318747451604506,1.1536534555920916,-0.03924669931779175,0.2656239097320535,0.18140381478498488,-0.4801438524271654,0.41552538314317866,0.438758409190162,0.3488236753620038,0.16132229969742154,-0.9882934544509392,-0.016283471608575625,0.8966802254857639,-0.6802020629954499,0.8958983911660391,-1.5503937015395737,0.19387766076084995,0.992166749214228,0.3702648963093064,-0.7760446652058639,-1.4995279172078957,-0.1365383706726951,-0.722085229724462,0.2947722030006278,0.6072899367357261,-0.18500829720366505,0.0747495685067977,0.6357771658447853,0.8616936083913037,0.7378519790382452,-0.9862048817094,0.4787205325998258,-0.06994159300141294,0.018859171651098742,0.30412724776454153,0.10808360241833743,-1.7900340014298683,-0.5154067871620804,-0.9787531358530271,-1.1425366134960009,-1.0021350492288197,9.0
