,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,que,ent,e e,e l,con,a e,nte,a d,s d,est,o d,los,ado,aba,a c,e s,a l,ndo,ien,e a,o e,era,e d,por,a s,las,a p,par,sta,a a,n e,res,and,des,a m,o s,tra,o a,ero,n l,nto,per,ant,com,men,una,ara,e p,s p,e c,s c,r l,o l,ada,s a,e h,o q,end,ido,pre,s e,dos,ida,o p,lla,hab,rec,ier,ión,esp,aci,e m,o c,cia,n s,dad,nci,nta,n d,enc,ten,a q,ció,n a,s q,bre,e t,ran,tan,r s,s s,ntr,l c,uer,s m,ell,ste,a v,qui,s l
0,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,0,novela histórica,other,8.326672684688674e-17,-0.21820463180257083,0.2378967207097702,0.021854663992665724,-0.43995953567221135,-0.26634834960987686,0.6323307211880149,0.1336498499401969,0.4073424352212272,0.5921255093690944,-0.5827118581160775,0.3452263343300787,-0.14020410063039979,0.2764499123679273,-0.3589145331431456,0.23282677412446628,0.19665877610234572,0.2277140134280521,0.359130884004204,-0.05446991214166774,-0.15372680291090612,0.5951185931314975,-0.30872224536810455,-0.2610299286728054,-0.3506095108431872,0.3616527888439599,-0.20767534150876105,0.2821901457423449,0.9623292655391195,0.31314734854891824,0.19895174567864427,-0.17309920292107434,-0.31506691093486916,0.06073424014386597,0.2373342627506576,0.785389219896276,0.2552653013646712,0.2347367567769174,-0.3643267810015037,-0.18291680078940736,-1.2298898905074092,0.5759860264254627,0.10629758489692265,-0.33751141316205907,0.34273414696482424,-0.015345028819879203,-0.24694543033056499,0.12404072187396775,-0.5250089862243059,0.21967067740276558,0.3548238241852602,0.577597929689384,0.6536880823004213,0.13137172471193115,0.0401773366439363,0.5266835202777538,0.23075306385273564,-0.4604082841420188,0.4239990283714539,0.0060684775723927956,-0.23082125805800968,0.01401736356150629,1.1541792779663163,-0.5418411385106121,-0.353260273787988,0.14112995535144995,-0.008482089112182067,-0.3523721581467574,-0.16008109075335009,-0.7957297220843017,0.235578818215399,0.3348263546485135,-0.22025139692684004,-0.3512916906656566,0.48354858520517285,-0.2525708206883731,0.0436724598676938,0.3392946276091774,-0.5417944418662191,0.20213422019945837,-0.7022595006029616,-0.09854544258034414,-0.21522907995876694,-0.08129996144803336,-0.44648603483273575,-0.1960260873982279,0.04579577529193102,-0.1596858036446599,0.21265533360093136,-0.021751318429822364,0.032205598873809055,-0.585142349357216,-0.3394531931012792,-0.508591161525697,-0.08435265173187131,0.5002134098648504,-0.0550983718298772,-0.5191783038309776,0.3560644426540872,-0.35284285709611773
1,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,1,novela histórica,other,0.055813125911742825,-0.11220854524274548,0.08128446741495843,0.23205150232455907,-0.31324744727557174,-0.07335695438991796,0.0911458652200774,-0.12536834728435142,0.575083448901937,0.40163995624428894,-0.46555758518113144,0.2407399191496179,-0.6050944481975898,0.30297591045595096,-0.6607810136940654,0.01634254792991352,0.026518548185459512,0.523359100167434,-0.21601723559857566,0.024577453483036027,0.13775570597975229,0.2322304350103932,0.12438420988270005,-0.10371637308866233,0.11092741994374822,0.32672048183299074,-0.10739650622962452,0.22740434165149492,1.1013642789104847,0.09406900127372125,-0.26197562610790537,-0.6371637316009056,-0.4273906511216627,0.37449247180811573,0.6546536064549311,0.0865084182790925,0.14962033628840143,0.22373665190928715,-0.48499084541678095,-0.17468022853029286,-0.9512581916805116,0.3454874721843346,-0.1053363652754502,-0.01476878111566049,-0.0571953144338212,0.3803652595993072,-0.44525666234006245,0.09114735149079634,-0.36226813821322346,-0.12592483240684738,0.2327754255419081,1.0972171468313907,0.5371152713086107,-0.3764580337829253,0.3716862900285731,0.29085178355338154,0.11140231660969432,-0.32078339082409835,0.557141216163179,0.19522339932044833,-0.3910555049678439,0.04189617441582663,0.7940103463537975,-0.8560395147193054,-0.314243915883392,-0.08892138237859748,-0.1143065095612874,-0.3836222402873777,-0.09622478470012252,-1.077260360036514,0.045518989173936264,0.18002390217949205,0.23258398036907968,-0.37441503056474457,0.5428195322424298,-0.24371770836245643,0.2547038363033671,0.4709179477010168,-0.12865449890759095,0.3089606502768658,-0.4786809125142176,-0.008773769137370602,0.3339565012172496,-0.09700536760061418,-0.24285439894497018,-0.25441762558764824,0.13146464920588996,-0.027585229262020228,0.34765148963963144,0.379748835257779,0.3909034266944763,-0.17471819721572934,0.013025866579651768,-0.4582467406776958,-0.033767683050295316,0.5083977000131992,-0.18020075603170704,-0.35061236550498664,0.13821596314395057,-0.3949543452167844
2,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,2,novela histórica,other,0.10330816392580451,-0.2848145506419155,0.19213989958221409,-0.13754466316792735,-0.47779353506547695,-0.06132158211031335,0.34255765147701495,-0.1698418386833135,0.47702745910165884,0.2951823117941958,-0.11949868383438184,0.33692487571525037,-0.45540487069111846,0.20999232596679496,-0.022282004676923414,-0.2581724128297841,0.1948718697508846,0.043061938877795025,0.08519580472385566,0.15048758435707765,-0.2292846891649762,0.6063183264677029,-0.46557021528437675,-0.5048790799688516,-0.3107067588811802,0.19878618509245718,0.5530257648428518,0.020136544793865112,0.853509443179528,0.34921019069828546,-0.07345765839183913,-0.4098509677686598,-0.4455558409079173,-0.2852972237900803,0.7519776541570935,0.7536863409765585,0.24185894684837328,0.2570165975088881,-0.4242156974808734,-0.5373961182636348,-0.9797457638565374,0.3267148224040785,0.18340354354239674,-0.022576016396413906,0.09303219998654283,0.028441942961944494,-0.32212148729119483,0.3172181510834835,-0.30880429980431023,-0.010651558756333335,0.1556895407031158,0.8432974381613696,0.45152034124545337,0.3014668348410436,0.2923958032159212,0.3793209635693722,0.42613946176877304,0.03925945067515943,0.6540159628616036,-0.06048381903489952,-0.2036486982538701,-0.07868807215707155,0.4825600993056979,-0.43269025217780205,-0.38023282604740893,-0.18241982969858153,0.3456030961349347,-0.20442650221720854,-0.27430722809092023,-0.7066014113072591,0.13349821380376264,0.047764516253607836,-0.05910818040827018,-0.08815714874811126,0.47401935916007387,-0.5790558128208086,0.44147940048212236,0.39573526584411983,-0.5798593329923465,0.38886221163927426,-0.9121881919480326,-0.3725124134383944,-0.09380388023364505,-0.1055418720134702,-0.42377188295222096,-0.321747689630407,0.12833455561316123,0.05043389842133969,0.35867379469104654,-0.03661611367659959,-0.04818722070530157,-0.2055446882270595,-0.1396228578889973,-0.5997432152939842,-0.14395605167973569,0.4795801597478817,0.11597483191611581,-0.2836851240519601,0.011979506175112342,0.24032190010742713
3,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,3,novela histórica,other,-0.0003806584192933148,-0.13724698336432908,0.2876115985051694,0.1662171489145356,-0.7452807788792323,0.0679281555352821,0.5386101890037224,-0.4499487796599673,0.5282865012226557,0.5466649975089783,-0.5964063189466794,0.033529181954624,0.004014505044174624,0.4011577082368681,0.08742614261652468,-0.27033018372524825,0.2754581780130895,0.46399773882877987,-0.20251066772787238,0.2981677079842185,-0.08509649321433305,0.6386447671588087,-0.4024424531539931,-0.10500714156229173,0.027275717425294017,0.5028393338786707,0.07914596382807601,0.3227112235413248,1.0693752882049425,0.14892746711736385,-0.4433261370998407,-0.051834669227174154,-0.27104828491819816,0.36655965948848696,0.5366717070625749,0.07173418200677957,0.038238838290102536,0.1735657863146095,-0.3249308687589894,-0.2724001386708151,-1.3371383590810328,-0.026199010941670667,-0.04176154249832996,0.016174058931288177,0.24886957206607027,0.032671822990358236,-0.7388295781766776,-0.0662216021079037,-0.4316178124936118,0.034490089066697,0.3588983174941109,1.1257294789482613,0.44390836704569225,0.14948404148317318,-0.23137193186968907,0.454553842806175,0.10721102403909147,-0.6221371440595898,0.1421896172532548,-0.017445471462542952,-0.2806844124103778,-0.20486868628168317,0.913943797118529,-0.2050154244129805,-0.4482726277996549,-0.47417520967177856,0.0665319109816272,-0.2651776447925033,-0.10008543272800004,-0.930098859580192,0.24798176301966476,-0.03784530128259366,0.040195652928000175,-0.28573236499767235,0.39554712828259325,-0.5320108222658453,0.22389685402659376,0.020102808571472546,-0.24855194575407663,0.32045487086033786,-0.28496095235504626,-0.05321168098861297,0.22171912675997676,-0.3532633339033715,-0.3170092060115309,0.11623431069294851,0.29071652739225595,0.0648386648368292,0.5627948086030857,-0.0747327891383557,0.23405972967829955,-0.1633741788561466,-0.5158059509902149,-0.5611165799940723,-0.3257160653197932,0.522785878493617,-0.06264753539899236,-0.26995167991725577,0.5006931193582814,0.22100124034773883
4,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,4,novela histórica,other,-8.673617379884035e-17,-0.34382108801060673,-0.003461533814577304,-0.059102243544759694,-0.1959568798225782,0.11323118859886117,0.3976429540344776,-0.009233023546671687,0.3072480122103097,0.3507985052563437,-0.694351737230388,0.2516396351985337,-0.21717292918879527,0.06363436602560509,-0.37663938969491273,0.032697445682878995,0.29647697464413325,0.0738479638053755,-0.07777206950953472,0.19760658449943674,-0.1962367605752971,0.5683290581945417,0.09950769306777735,-0.11241459170218782,-0.2896249451845893,0.17997482942739318,-0.1764348499229521,0.09798447400763419,1.204300765492132,0.2965173307606589,-0.34996650069955143,-0.2851631401460426,-0.5942629309620232,-0.11800419717126756,0.7731629937896733,0.7328138914964744,0.5513377968071134,0.3136309757002046,-0.19575698935499164,-0.34163198144325774,-0.9479176623536878,0.3000724937982629,0.11394068086190277,-0.025457854192637963,-0.21228991145505655,0.39867067677382845,0.0806802424461734,-0.03799162922243859,-0.49408693248122704,0.1820104480866599,0.25657495135625924,0.7679488271049494,0.7107692437529911,0.13054123398383455,0.19871916426964997,0.51782147594006,0.46097810614843515,-0.1448953702126095,0.4467903503421022,-0.025652645327721275,-0.11399661516157643,0.15344298776089138,0.8761080392207311,-0.546150009566688,-0.3106856359936531,-0.4077091629762534,0.028057490204003426,-0.40659043256631316,-0.21901036973467755,-0.8360527691541628,-0.22108063936918917,-0.060911297876784946,-0.10783090221867125,-0.0029551478708911075,0.4452843690470685,-0.43275583825798114,0.17506291058414591,0.5066096356785125,-0.6580106499876832,0.4724659861864951,-0.29953878925521205,0.3648346780414443,0.09040895070754615,0.14641428882305219,-0.3795779452240775,-0.22640985731477287,0.07662656295620043,-0.07799023044456083,0.4665496549136555,-0.5149813273450303,0.25576784901272487,-0.368925009319875,-0.4210924474220265,-0.7021053230798386,-0.15165188638392765,0.4840912526161934,-0.1714710654707545,-0.7094902206674157,0.07781197428513151,0.05960581329879461
5,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,5,novela histórica,other,0.12717690279955282,-0.4695202125573324,0.10001079262372195,0.20147992198091375,-0.46865731577879827,-0.05802527788209968,0.4304512061797819,-0.1732308816342972,0.725805559381037,0.3581360851254772,-0.8710076653493617,0.30564460662430276,-0.4041818766985459,0.4860668549774648,-0.10280619937013863,-0.23276198682450963,0.02441136181047273,0.5010988553983667,-0.2263904732774902,0.3594433704861983,-0.394175718474203,0.6227666607435806,-0.11203650170956823,-0.143371231684164,0.07010405921641039,0.4534703233637262,-0.15151371252262702,0.20668062274114438,1.1011199021960814,0.06538503650864388,-0.44999025468491327,-0.21792102739596964,-0.4390375967633839,0.5218800542961718,0.6562255895744598,0.3256179286155205,0.43234519212121386,0.4737523883384079,-0.6080937731706383,-0.2937433085919526,-1.2150861690364967,0.6243203796913812,0.30618952401668664,0.32137284109564057,0.22477205222353147,0.10251225683818849,-0.30057510892111583,0.08485710163583451,-0.49414736916051033,-0.31666950561194507,0.36305659553836783,0.6751687573297283,0.7833202743115797,0.21429717919695485,-0.05961728803903049,0.6142185740122121,0.4286861776756746,-0.3544147686561379,0.4811296237085236,-0.039911699994703335,-0.28331105218801567,-0.3984303193138297,0.8997651034476446,-0.46140521479228336,-0.4345252205607622,-0.2461748492254155,0.006782693414596232,-0.4956108660356276,0.025102555017525847,-1.133126983183513,0.5314422890510561,0.11637034902683235,-0.4794138305654963,-0.6959883634679775,0.6277290922748217,-0.5928048697773987,0.08962638261790067,0.24725380844197586,-0.24589018489133255,0.26319579447882346,-0.3885461393755975,-0.14985268624646889,0.2350539631028284,-0.24204792274805906,-0.26047216886609575,-0.039922219324866184,0.19480494442116672,0.01438715266388935,0.6602575915004263,-0.15464490909100254,0.36755950920940605,0.06643558537356489,-0.54739976192079,-0.5577620192657057,-0.015507369062613803,0.37822897725060634,-0.06438226884021779,-0.6297255634081361,0.26047574012844654,-0.09835896932528489
6,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,6,novela histórica,other,0.2031146249174047,-0.4415007454946045,0.1399051062610781,-0.07250859215689431,-0.22324508451854208,0.04211244104472456,0.443869078222896,-0.3674574756244594,0.8001117425817567,0.518431082023564,-0.67583052108907,0.4114333580256509,-0.5476500216007438,0.42693851047686204,-0.1561777989878365,-0.2754786933821325,0.10718421242833609,0.3794297675182773,-0.25464224247289846,0.14552658704144927,-0.23697771400492806,0.5624608983158828,-0.29685564493797,-0.14056944450673392,-0.32481742853683615,0.40931580246962895,0.20101783089069525,0.11960673463406019,1.1892942405058555,0.30269208075953424,-0.2642736444775826,-0.2497744709581482,-0.3395335332077253,0.4105646791208133,0.4063029168272043,0.6447287236530737,0.11345667949333693,0.5143887625102987,-0.6177711761841589,0.06924241712912083,-1.4692656919017344,0.6051993554280881,0.1589372026929381,-0.09001796489578029,0.02932132837609619,0.22427893516192943,-0.3834425492263672,0.34523820030490504,-0.4670530999913465,-0.062108785646171505,0.3907625002621067,0.9725487771682161,0.5474485586750892,-0.028676867253194183,0.2704853077118302,0.611091143218724,0.2878132317591957,-0.44460687211917216,0.5582961433956279,-0.0634436490057122,-0.18797622408731196,-0.2934323509000145,0.8951485981443694,-0.6098454834752269,-0.4408843855128979,-0.3572740151922813,-0.1847288447598423,-0.3661472282546789,0.11117868685776211,-1.1679132653365,0.4686039689274879,0.21981377893960885,-0.18442827072820944,-0.48209332755919354,0.4318665220647617,-0.3600888136802869,0.32629423106440303,0.3341870675665608,-0.4571823460149303,0.3080468143023518,-0.6021431694884112,-0.06596252801588248,0.21093749338885692,-0.39933538371260213,-0.6868602828078633,-0.16641882284811826,0.1569491453448273,0.05417323382683159,0.5368805302524362,0.010692292694559513,0.08882451228043325,-0.16000119776598298,-0.44617380609464957,-0.39130020574380375,-0.17860940057851482,0.6107013523576971,-0.23294160727016433,-0.5039207701116182,0.15666955759164058,-0.010633574992075734
7,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,7,novela histórica,other,0.022367776008365328,-0.2876258837053919,0.15513009621043394,0.22111015073833973,-0.09389544159543284,-0.18516916136984723,0.260425691295066,-0.04979539731699545,0.34192543350333193,0.09029629518573179,-0.9098992957572007,0.2872618930603204,-0.5939161571677429,0.18962468892515422,0.0232708652338266,-0.17362668574012086,0.23462999489497652,0.3549319341888152,-0.3165037188539356,0.27411465086116654,-0.2795296670662556,0.4274257153155885,0.2569014083959076,0.011867544282615827,-0.1159033018209164,0.30650253682582423,-0.10478528686862026,0.23899247758826728,0.78785365070478,0.22533103438634994,-0.09370631763253146,-0.34710597666829784,0.04781945434468979,0.5793828852186564,0.5541137467223909,0.12689854444564153,0.24956465345514378,0.1293108787520597,-0.47621653961641186,-0.23699799951965017,-1.0007203144275618,0.10008983731586751,-0.08804939942237833,0.06967926398791785,0.10965839268744453,0.32246386721742126,-0.5169034511985886,0.20905442714372346,-0.24449283069852384,-0.02681739191634047,0.20732100103246515,0.6708235756731016,0.130394391756938,0.18775970231154815,-0.17108486706622758,0.44672195122250286,0.48927259231498343,-0.15623901916676025,0.6089608868994084,-0.3399245855414013,-0.33111879199607613,-0.3291649194311621,0.8898091849937024,-0.06439279828313021,-0.4864150822961642,-0.01244952719246406,0.395037416626969,-0.4331319753650822,0.18552905575488451,-0.6679925876435165,0.5232769308240456,-0.07942865808861133,-0.5664218934517972,-0.642268662731848,0.48323186985838684,-0.31934243114746175,0.1292703731289876,0.45712254709883693,-0.41320198276180786,0.2930914756343379,-0.20405404988789388,-0.31555008330258494,0.20123260565189105,-0.23131723218316813,-0.0871327789539873,-0.260676330530094,0.08889852597464593,0.1397700187564782,0.4369828100803035,-0.3367565122287424,0.29189570416372174,-0.2770435081474613,-0.21373035521125855,-0.06634978658469659,-0.2957290232209433,0.4737347960845668,-0.08079506825969934,-0.42915036008776575,0.44313015095221425,0.26206652710359823
8,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,8,novela histórica,other,0.148202789895752,-0.1656510682457048,-0.16723632624574458,0.16395161204636693,-0.012759735153657914,0.04100136919479225,0.3588948039488856,-0.2674042873731103,0.4078203913643401,0.3438417041226555,-0.6065240574322783,0.16427028369870011,-0.48482314253631903,0.3229540351674164,-0.20524733345287452,0.25416223812131733,-0.12465015737611224,0.08781071424088771,-0.08416788929307162,0.3530501928131401,-0.0453284143620889,0.5551315866636419,-0.11336392152291475,-0.1333401648487475,0.03671919578802191,0.5288777539862057,-0.25400925245986045,0.053930460531670166,0.7389634200993054,0.27134320204529233,-0.197813103451688,-0.3150452783780002,-0.3548622046508455,0.40493172527317167,0.16009409827562748,-0.03376810741766634,0.23345808836261683,-0.22305674395342,-0.18132731505009947,0.3329528883932651,-0.8117053932699719,0.06767720273144412,0.06897571230360439,0.22509878648910062,0.0758759025433392,0.5552174197759652,-0.2633947479648313,0.6868714329371526,-0.12587347320340608,-0.27967695570272916,0.24838586889999364,0.7064774965091367,0.49753223490220855,0.18860879586272078,0.06903767457485555,0.610296909892709,0.457418233305952,-0.2782045972814653,0.3496800346771789,0.1871996241616716,-0.324050670449918,-0.25500830371881933,0.8106922621418563,-0.103206522151217,-0.36991454813497143,-0.0779614923849038,0.07702712832398961,-0.3832667092023607,-0.11035201465167482,-1.1618302222573156,-0.00946826946385465,0.5249675011621486,-0.3277244203873162,-0.10193530320338928,0.607232193495905,-0.029934114248409027,0.04149898915479472,0.22129997367440357,-0.4892287535548047,0.06536566135528665,-0.32005294568983444,-0.27295318516272626,0.09087773671936383,-0.3369406991561601,-0.4773985590462697,0.049128960625872464,-0.07459081815100518,0.06378233314419829,0.19526196492169268,-0.4522435774194362,0.2736568673490205,-0.1293036037333991,-0.31674506398476754,-0.5047299021877762,-0.06655286620355261,0.39097797989964733,-0.290213252999658,-0.5669235146836507,0.026176238785568184,0.36070272597947856
9,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,9,novela histórica,other,0.24897947485215097,-0.2131971427502809,0.3008413800800305,0.15763573170454226,-0.4253949725569046,-0.4287120803847212,0.599821597096968,-0.21937805688691464,0.4529219186697986,0.4101711496573046,-0.7791007144897475,0.15648211178867133,-0.2359922096729481,0.44801516127831337,-0.39128830734176495,-0.09566715459436231,0.1118704908770014,0.4025477967176836,0.062062342489552336,0.09879929566760742,-0.1967931567316965,-0.24279763129968002,-0.11313809451789969,0.1127721627816144,-0.37966602105761976,0.30474713074839443,0.3497030636367747,0.01533350549631296,1.1314583654813037,0.345865946097997,-0.13982155406248475,-0.23976297767019905,-0.44622362401863,0.3235701418979656,0.5700226190722111,0.6920464941785658,-0.08318975593057454,0.3335861765520996,-0.460921894868321,0.015891231563950114,-1.0580906601203877,0.3828454540696645,0.26595129583380905,-0.17910170899721845,0.2072043230410262,0.12160091920205285,-0.3771088241242168,0.5041914230467714,-0.5209712923435931,-0.4020774823270441,0.4364843450612126,0.5272957146799989,0.6280221282580144,-0.07760047294291694,0.22755549988223822,0.32635582551273834,-0.12611026217616944,-0.4797560744632734,0.14775798844165572,-0.22043431956911053,-0.23456903593686396,-0.3705345183835513,1.0446463359806168,-0.3600130747077245,-0.4891247455546317,0.24177834232232154,0.08135000254929647,-0.17403442814025505,-0.29445365067638485,-0.7772598612141025,0.1376010460145669,0.159986999525787,0.24844522625141008,-0.4692937667732709,0.4663637116753213,-0.11627727640673635,0.16463839729056806,0.45875172126755626,-0.05370736474393867,0.34649322723254783,-0.19820453751294442,-0.2043520466780302,0.05590171981226899,-0.321136873460254,-0.21648342192334247,0.02998180854821897,0.14691011493148687,-0.0014259320815585008,0.19947303720810677,-0.12430043433377369,0.23492658478812944,-0.2741616105148266,-0.2366697497433447,-0.21379604504245336,-0.29024836871216575,0.29630887300250874,-0.2111799219751126,-0.41089165328261545,0.013833867647688125,-0.4004016856085266
